Date,GRADE,GPS,MPC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-08-24,,,12.21933650970459,11.885121726989746,12.4703519821167,12.927513980865479,,,
2011-08-25,,,11.724831581115724,11.733019638061524,12.376212882995606,12.78817834854126,,,
2011-08-26,,,11.891939163208008,11.724833488464355,12.29640998840332,12.640068197250367,,,
2011-08-29,,,12.277313232421877,11.958784294128419,12.190688991546631,12.491212844848633,,,
2011-08-30,,,12.28754425048828,12.080192947387696,12.094176006317138,12.387645196914672,,,
2011-08-31,,,12.638813018798828,12.164088249206543,12.024604988098144,12.316905546188355,,,
2011-09-01,,,12.62175750732422,12.343473434448244,12.038246536254883,12.296364736557006,13.224927425384521,,
2011-09-02,,,12.079509735107422,12.380987548828125,12.05291051864624,12.26753797531128,13.213803730010987,,
2011-09-05,,,12.079509735107422,12.341426849365234,12.150105571746826,12.32317533493042,13.199966316223145,,
2011-09-06,,,11.936277389526367,12.271173477172852,12.175683212280273,12.307709217071533,13.176140880584716,,
2011-09-07,,,12.376209259033203,12.218652725219727,12.191370487213135,12.330861234664917,13.15181957244873,,
2011-09-08,,,12.86730670928955,12.267762565612793,12.305618000030517,12.340915441513062,13.12829719543457,,
2011-09-09,,,12.396678924560549,12.331196403503418,12.356091976165771,12.326250982284545,13.089934768676757,,
2011-09-12,,,12.502397537231444,12.415773963928222,12.37860040664673,12.28464469909668,13.053686714172363,,
2011-09-13,,,12.052230834960938,12.438964653015137,12.355069065093994,12.224622535705567,13.008367557525634,,
2011-09-14,,,11.946508407592772,12.35302448272705,12.285838603973389,12.155221796035766,12.96310495376587,,
2011-09-15,,,12.079509735107422,12.195465087890625,12.231613826751708,12.134930181503297,12.921248683929443,,
2011-09-16,,,11.970380783081056,12.110205459594727,12.220700931549072,12.136805725097656,12.879719905853271,,
2011-09-19,,,11.44176959991455,11.898079872131348,12.156926918029786,12.153516244888305,12.836506385803222,,
2011-09-20,,,11.489519119262695,11.7855375289917,12.112251091003419,12.143967151641846,12.791669731140138,,
2011-09-21,,,11.049578666687012,11.606151580810547,11.979588031768799,12.085479259490967,12.741562042236328,,
2011-09-22,,,10.05034351348877,11.200318336486816,11.69789171218872,12.001754856109619,12.680424995422364,,
2011-09-23,,,10.070806503295898,10.820403480529786,11.465304470062256,11.910698223114014,12.61616933822632,,
2011-09-26,,,10.265198707580566,10.585089302062988,11.241584587097169,11.810092496871949,12.556072902679443,,
2011-09-27,,,10.173117637634276,10.321809005737304,11.053673267364502,11.704371166229247,12.489928550720215,,
2011-09-28,,,9.883235931396484,10.0885404586792,10.847346019744872,11.56659231185913,12.419411392211915,,
2011-09-29,,,9.494455337524414,9.977362823486327,10.588840579986572,11.410227203369141,12.337251586914062,,
2011-09-30,,,9.228446006774902,9.80889072418213,10.314647102355957,11.267674016952515,12.246582984924316,,
2011-10-03,,,9.259142875671388,9.607679557800292,10.096384429931641,11.126655673980713,12.15110092163086,,
2011-10-04,,,9.808209419250488,9.534697914123536,9.92825345993042,11.02025227546692,12.055202598571777,,
2011-10-05,,,10.73582935333252,9.705216598510741,9.896878528594971,10.938233280181885,11.984573001861571,,
2011-10-06,,,11.353104591369627,10.076946449279784,10.027154636383056,10.862523174285888,11.921404209136963,,
2011-10-07,,,10.776748657226562,10.386606979370118,10.097748851776123,10.781526660919189,11.839856338500976,,
2011-10-10,,,11.243971824645996,10.783572769165039,10.195626163482666,10.718605375289917,11.759647369384766,,
2011-10-11,,,11.305356979370115,11.083002281188964,10.30885009765625,10.681261682510376,11.698576564788818,,
2011-10-12,,,11.448594093322754,11.22555522918701,10.465385913848877,10.656365966796875,11.64647632598877,,
2011-10-13,,,11.516800880432127,11.258294486999512,10.66762046813965,10.62823052406311,11.616160869598389,,
2011-10-14,,,12.325056076049805,11.56795597076416,10.977281475067139,10.645964288711548,11.609541091918945,,
2011-10-17,,,11.915811538696287,11.702323913574219,11.242948341369628,10.669666385650634,11.628522071838379,,
2011-10-18,,,12.342107772827148,11.909674072265625,11.496338176727294,10.712295818328858,11.63045223236084,,
2011-10-19,,,12.140893936157228,12.048134040832519,11.636844635009766,10.766861581802369,11.635006732940674,,
2011-10-20,,,12.444421768188477,12.23365821838379,11.74597635269165,10.886565494537354,11.63057071685791,,
2011-10-21,,,12.737709999084473,12.316189002990722,11.942072486877441,11.019910669326782,11.631525554656982,,
2011-10-24,,,12.226157188415527,12.37825813293457,12.040291023254394,11.117958593368531,11.609358234405518,,
2011-10-25,,,11.243971824645996,12.15863094329834,12.034152507781982,11.171501302719117,11.569184188842774,,
2011-10-26,,,11.844197273254396,12.099291610717774,12.073712825775146,11.269549369812012,11.539377670288086,,
2011-10-27,,,12.730892181396484,12.156585693359375,12.195121955871581,11.431371212005615,11.544288673400878,,
2011-10-28,,,12.727481842041016,12.154540061950684,12.235364532470703,11.606323003768921,11.560180912017822,,
2011-10-31,,,12.243207931518556,12.15795021057129,12.268104171752931,11.755526256561279,11.582893886566161,,
2011-11-01,,,12.277313232421877,12.364618492126466,12.261624717712404,11.878981447219848,11.594830131530761,,
2011-11-02,,,13.071925163269045,12.610164070129397,12.354727840423584,11.995786237716676,11.61188190460205,,
2011-11-03,,,13.187878608703612,12.701561355590822,12.429073524475097,12.087524938583375,11.641142845153809,,
2011-11-04,,,13.170835494995115,12.790232086181641,12.472386074066161,12.207229280471802,11.666720771789551,,
2011-11-07,,,13.273138046264648,12.99621810913086,12.577084159851074,12.308687591552735,11.686637268066406,,
2011-11-08,,,12.996898651123049,13.140135192871094,12.75237684249878,12.393264675140381,11.700824356079101,,
2011-11-09,,,12.625166893005373,13.05078353881836,12.830473804473877,12.452093315124511,11.700551433563232,,
2011-11-10,,,12.857074737548828,12.984622764587403,12.843092060089111,12.519107007980347,11.705257778167725,12.465092601776123,
2011-11-11,,,12.88094425201416,12.92664451599121,12.858438301086426,12.546901416778564,11.721286468505859,12.467545099258423,
2011-11-14,,,12.60287094116211,12.792591094970703,12.89440460205078,12.581254386901856,11.731753692626953,12.465860004425048,
2011-11-15,,,12.695560455322266,12.732323455810548,12.93622932434082,12.598927021026611,11.74693935394287,12.461540117263795,
2011-11-16,,,11.205601692199709,12.448410415649414,12.749596977233887,12.552162408828737,11.723527202606201,12.437673387527466,
2011-11-17,,,10.855424880981444,12.048080444335938,12.51635160446167,12.472712564468384,11.683289566040038,12.405793380737304,
2011-11-18,,,11.2673978805542,11.725371170043946,12.326007843017578,12.39919695854187,11.660703945159913,12.375319356918334,
2011-11-21,,,11.274259567260742,11.459648895263673,12.126119995117188,12.35160207748413,11.636141185760499,12.34491394996643,
2011-11-22,,,11.50771141052246,11.222079086303712,11.97720127105713,12.364789056777955,11.625250797271729,12.316809177398682,
2011-11-23,,,11.270828247070312,11.235124397277833,11.841767406463623,12.33612060546875,11.611737194061279,12.287421073913574,
2011-11-24,,,11.270828247070312,11.318205070495605,11.683142757415771,12.263117408752441,11.595563564300537,12.258406124114991,
2011-11-25,,,11.078577041625977,11.28044090270996,11.502906036376952,12.18067216873169,11.577727489471435,12.228723697662353,
2011-11-28,,,11.425318717956545,11.310652732849121,11.385150814056397,12.13977770805359,11.577398471832275,12.206952428817749,
2011-11-29,,,11.38755226135254,11.286620903015137,11.254349994659425,12.095289659500123,11.575359134674072,12.183514432907105,
2011-11-30,,,11.463083267211914,11.325071907043457,11.280098152160644,12.014847564697266,11.58362922668457,12.16259563446045,
2011-12-01,,,11.655338287353516,11.401973915100097,11.36008949279785,11.938220548629761,11.615729122161865,12.148077058792115,
2011-12-02,,,11.435620307922363,11.473382568359375,11.376911735534668,11.851459789276124,11.643025398254395,12.129597368240356,
2011-12-05,,,11.80982494354248,11.550283813476563,11.430468273162841,11.778294134140015,11.673917922973633,12.114995412826538,
2011-12-06,,,11.892218589782717,11.651217079162597,11.468918991088866,11.723060131073,11.708299942016602,12.099114246368408,
2011-12-07,,,11.844154357910156,11.727431297302246,11.526251602172852,11.684009504318237,11.747518310546875,12.083464851379395,
2011-12-08,,,11.679365158081056,11.732236671447755,11.567105293273926,11.62512402534485,11.791216506958008,12.064234046936035,
2011-12-09,,,11.974613189697266,11.840035247802735,11.656708908081054,11.579807472229003,11.846139850616455,12.046361417770386,
2011-12-12,,,11.875051498413086,11.853080558776856,11.701682186126709,11.543416500091553,11.898458023071289,12.024779472351074,
2011-12-13,,,11.655338287353516,11.805704498291016,11.728460788726807,11.491405391693116,11.935400600433349,11.995301599502563,
2011-12-14,,,11.219334602355955,11.680740547180175,11.70408592224121,11.492092037200928,11.94507070541382,11.964821853637694,
2011-12-15,,,11.167834281921388,11.578434371948243,11.655335521697998,11.507712507247925,11.941365299224854,11.931384754180907,
2011-12-16,,,10.972149848937988,11.377941703796386,11.60898847579956,11.492950105667115,11.945273323059082,11.89256483078003,
2011-12-19,,,10.96528434753418,11.195988273620605,11.52453441619873,11.477501344680785,11.939699573516846,11.849673471450807,
2011-12-20,,,11.05454444885254,11.07582950592041,11.440767002105712,11.454842996597291,11.934683322906494,11.816629943847657,
2011-12-21,,,11.215900421142578,11.075142669677735,11.377941608428955,11.452096605300905,11.930029449462891,11.78825288772583,
2011-12-22,,,11.435620307922363,11.12869987487793,11.353567123413086,11.460336208343508,11.928405838012695,11.772283353805541,
2011-12-23,,,11.51114559173584,11.2364990234375,11.307220363616944,11.481964635849,11.912127628326417,11.760834360122681,
2011-12-26,,,11.51114559173584,11.345671272277832,11.270829772949218,11.486255979537964,11.904034309387207,11.766278190612793,
2011-12-27,,,11.55234146118164,11.445230674743652,11.260530090332031,11.49449543952942,11.888238983154297,11.759345607757568,
2011-12-28,,,11.3772554397583,11.477501678466798,11.276322174072266,11.490204048156738,11.872966213226318,11.753986473083495,
2011-12-29,,,11.425318717956545,11.475441360473633,11.302070617675783,11.47870306968689,11.852584152221679,11.741577434539796,
2011-12-30,,,11.428753852844238,11.458963012695312,11.347731018066408,11.478359746932984,11.826405029296875,11.728965291976928,
2012-01-02,,,11.428753852844238,11.442484664916993,11.394077968597413,11.45930619239807,11.81045696258545,11.709907598495484,
2012-01-03,,,11.469948768615724,11.42600612640381,11.43561840057373,11.438192701339721,11.814976501464844,11.692080345153808,
2012-01-04,,,11.59010410308838,11.468575859069826,11.47303876876831,11.425490188598634,11.809894638061524,11.674636154174804,
2012-01-05,,,10.958415985107422,11.3751953125,11.425318336486816,11.389442729949952,11.774445114135743,11.659366893768311,
2012-01-06,,,10.869157791137695,11.263276100158693,11.361119556427003,11.334169960021972,11.737278633117675,11.64872977256775,
2012-01-09,,,10.6288423538208,11.103293800354006,11.272889232635498,11.271859502792358,11.704991321563721,11.643942604064941,
2012-01-10,,,10.92752456665039,10.994808959960938,11.210407543182374,11.235468816757201,11.67799554824829,11.636412839889527,
2012-01-11,,,11.291427612304688,10.9350736618042,11.201824760437011,11.239073467254638,11.642385597229003,11.627133750915528,
2012-01-12,,,11.205601692199709,10.984510803222657,11.179853057861328,11.240961837768555,11.602740058898926,11.621941452026368,
2012-01-13,,,11.339488983154297,11.078577041625977,11.170926570892334,11.25932879447937,11.56611312866211,11.61641695022583,
2012-01-16,,,11.339488983154297,11.220706367492676,11.16200008392334,11.278039026260377,11.527440147399902,11.607038707733155,
2012-01-17,,,11.514577865600586,11.338117027282715,11.166462993621826,11.301040697097779,11.497793731689454,11.599309043884277,
2012-01-18,,,12.173731803894045,11.514577865600586,11.224825763702393,11.348932266235352,11.488765029907226,11.59465823173523,
2012-01-19,,,12.30762004852295,11.734981536865234,11.359746170043945,11.392532253265381,11.47777593612671,11.591516857147218,
2012-01-20,,,12.76078987121582,12.01924171447754,11.548909378051757,11.45501446723938,11.475372848510743,11.5983296585083,
2012-01-23,,,13.001108169555664,12.351565551757812,11.786135959625245,11.52951259613037,11.483337593078613,11.607545642852783,
2012-01-24,,,13.402777671813965,12.729205513000489,12.033661270141602,11.622034406661987,11.497481937408446,11.62221064567566,
2012-01-25,,,13.306649208068848,12.95578899383545,12.235183429718017,11.718504095077515,11.53950288772583,11.631515045166015,
2012-01-26,,,12.877514839172363,13.069767951965332,12.402374744415283,11.791113901138306,11.579944686889649,11.631617126464844,
2012-01-27,,,12.884384155273438,13.094486808776855,12.556864261627197,11.863895416259766,11.612284412384033,11.636494178771972,
2012-01-30,,,12.867212295532228,13.067707633972168,12.70963659286499,11.935818338394165,11.644143466949464,11.640142326354981,
2012-01-31,,,13.12126636505127,13.01140537261963,12.870305442810059,12.018384218215942,11.67641456604004,11.650832681655883,
2012-02-01,,,14.37777328491211,13.225630187988282,13.090709590911866,12.15776767730713,11.738553466796875,11.675145330429077,
2012-02-02,,,14.61122226715088,13.572371673583984,13.321069812774658,12.340407991409302,11.805361347198486,11.700462455749511,
2012-02-03,,,15.09872341156006,14.01523952484131,13.554863166809081,12.55188627243042,11.885764274597168,11.731745882034302,
2012-02-06,,,15.24977970123291,14.491753005981446,13.779730319976807,12.782933139801026,11.962253494262695,11.769825983047486,
2012-02-07,,,15.078123092651367,14.883124351501465,13.947264862060546,12.990463066101075,12.036064910888673,11.805712022781371,
2012-02-08,,,15.431736946105955,15.093917083740234,14.159773635864259,13.197478532791138,12.115437984466553,11.849533605575562,
2012-02-09,,,15.393965721130373,15.250465774536133,14.41141872406006,13.406896734237671,12.19021053314209,11.902969827651978,
2012-02-10,,,15.133051872253418,15.257331466674804,14.636285495758056,13.596574878692627,12.264159164428712,11.953592281341553,
2012-02-13,,,14.927068710327148,15.192789268493652,14.84227113723755,13.77595386505127,12.326504039764405,12.000210981369019,
2012-02-14,,,15.199854850769045,15.217135620117187,15.050129985809326,13.960217714309692,12.392656764984132,12.050478353500367,
2012-02-15,,,15.08935546875,15.148659324645996,15.121288204193116,14.10599889755249,12.457560787200928,12.102539548873901,
2012-02-16,,,15.224024772644045,15.11467113494873,15.182568454742432,14.251819133758545,12.528453979492188,12.159835243225098,
2012-02-17,,,14.999578475952148,15.087976455688477,15.172653961181641,14.363758563995361,12.588953285217285,12.21754656791687,
2012-02-20,,,14.999578475952148,15.102478408813477,15.147633838653565,14.463682079315186,12.651443824768066,12.274950923919677,
2012-02-21,,,15.12734031677246,15.08797550201416,15.152555561065673,14.54991021156311,12.720883865356445,12.328142232894898,
2012-02-22,,,15.027202606201172,15.075544929504394,15.112102127075195,14.635937881469726,12.79704122543335,12.371055965423585,
2012-02-23,,,15.085895538330078,15.047919082641602,15.081295108795166,14.746356916427612,12.875402450561523,12.408383874893188,
2012-02-24,,,14.799312591552734,15.007865905761719,15.047921180725098,14.842103338241577,12.951945705413818,12.44860951423645,
2012-02-27,,,14.712986946105955,14.95054759979248,15.026513004302979,14.934392070770263,13.026899757385253,12.48329966545105,
2012-02-28,,,14.38840389251709,14.802760314941406,14.945367908477783,14.997748947143554,13.093576946258544,12.514130134582519,
2012-02-29,,,14.34697151184082,14.666714096069336,14.871129512786865,14.99620885848999,13.15619836807251,12.543113908767701,
2012-03-01,,,14.750967979431152,14.59972858428955,14.823823833465577,15.003196144104004,13.222505321502686,12.57545557975769,
2012-03-02,,,14.564509391784668,14.552767944335937,14.780316925048828,14.976485443115234,13.283572597503662,12.597850112915038,
2012-03-05,,,14.761333465576172,14.56243724822998,14.756492424011231,14.952063131332398,13.34857635498047,12.626305332183838,
2012-03-06,,,14.498905181884766,14.584537506103516,14.69364891052246,14.923102235794067,13.407507629394532,12.647873306274414,
2012-03-07,,,14.692268371582031,14.653596878051758,14.660155487060546,14.886128807067871,13.473807888031006,12.673387050628662,
2012-03-08,,,15.068639755249023,14.717131233215332,14.658429908752442,14.869862508773803,13.546674308776856,12.699629230499268,
2012-03-09,,,15.158413887023926,14.835912132263184,14.694340038299561,14.87113060951233,13.621267509460449,12.723836269378662,
2012-03-12,,,15.116972923278809,14.907040023803711,14.734738636016846,14.880625820159912,13.69503189086914,12.752744426727295,
2012-03-13,,,15.20675563812256,15.04861011505127,14.816573810577392,14.880970859527588,13.769768028259277,12.79237226486206,
2012-03-14,,,15.161873817443848,15.142531204223634,14.898064041137696,14.88459677696228,13.841203422546387,12.825549030303955,
2012-03-15,,,15.158413887023926,15.160486030578614,14.938808631896972,14.881316232681275,13.925203380584717,12.84982424736023,
2012-03-16,,,15.258549690246582,15.180513191223145,15.008212661743164,14.894264793395996,14.012991218566894,12.875134925842286,
2012-03-19,,,15.382850646972656,15.233688735961914,15.070364379882813,14.913428401947021,14.108071384429932,12.906531352996826,
2012-03-20,,,15.120433807373049,15.216424369812012,15.132517242431641,14.91308307647705,14.191929569244385,12.934962558746339,
2012-03-21,,,15.08245086669922,15.200539779663085,15.17153549194336,14.915845489501953,14.267750034332275,12.95506781578064,
2012-03-22,,,14.97541046142578,15.163939094543457,15.162212562561034,14.910321235656738,14.343146209716798,12.972943134307862,
2012-03-23,,,15.192940711975098,15.15081729888916,15.165665245056152,14.930002641677856,14.420215244293212,12.993164186477662,
2012-03-26,,,15.610748291015623,15.196396827697754,15.215042781829833,14.97489070892334,14.50564043045044,13.016540288925171,
2012-03-27,,,15.192940711975098,15.210898208618165,15.213661289215088,15.01511754989624,14.579207687377929,13.038500709533691,
2012-03-28,,,15.041013717651367,15.202610778808594,15.20157527923584,15.049819660186767,14.636553325653075,13.062659177780152,
2012-03-29,,,14.930520057678224,15.193632698059082,15.17878589630127,15.058797264099121,14.689011325836182,13.083393630981446,12.774243116378784
2012-03-30,,,14.971956253051758,15.149435806274415,15.150126552581787,15.079169607162475,14.7332346534729,13.104303750991821,12.785924425125122
2012-04-02,,,14.999578475952148,15.027201843261718,15.111799335479736,15.091081857681274,14.77320405960083,13.128270826339723,12.797065415382384
2012-04-03,,,14.64047145843506,14.916707992553711,15.063803100585938,15.09816017150879,14.797957935333251,13.14771993637085,12.804630026817321
2012-04-04,,,14.70607852935791,14.84972095489502,15.026165866851807,15.098850679397582,14.825946521759032,13.182724704742432,12.810199046134949
2012-04-05,43.22914863559654,P,14.547245025634766,14.773065948486328,14.983349323272705,15.07278094291687,14.859341125488282,13.219642906188964,12.812718143463135
2012-04-06,43.097395847821225,P,14.547245025634766,14.68812370300293,14.918779754638672,15.042222499847412,14.892598342895507,13.252441377639771,12.813880367279053
2012-04-09,43.024095649453834,P,14.66118621826172,14.620445251464844,14.823823547363281,15.019433164596558,14.928477821350098,13.286310644149781,12.815612297058106
2012-04-10,42.99462766622063,P,14.443655967712402,14.581082153320313,14.748895072937012,14.98127818107605,14.95492561340332,13.31567008972168,12.81623963356018
2012-04-11,42.840107164782815,P,14.333160400390623,14.506498527526855,14.678109741210937,14.93984251022339,14.954033355712891,13.346293411254884,12.816857242584229
2012-04-12,42.76590825645754,P,14.419485092163086,14.48094654083252,14.627006244659423,14.902896070480347,14.950198612213136,13.37777997970581,12.8180930519104
2012-04-13,42.70690158960932,P,14.371145248413086,14.445726585388183,14.566925144195556,14.858525848388672,14.935647048950194,13.410705661773681,12.819714679718018
2012-04-16,42.44655825601892,P,13.81521701812744,14.276532745361328,14.448488998413087,14.78014416694641,14.906955795288086,13.43460464477539,12.82077853679657
2012-04-17,42.26871453840176,P,13.808311462402344,14.149463844299316,14.365272998809814,14.714538049697875,14.881559562683105,13.458812236785889,12.821163334846496
2012-04-18,42.1338929404148,P,13.763425827026367,14.035516929626464,14.27100772857666,14.648586797714234,14.848193340301513,13.481815662384033,12.82220564842224
2012-04-19,41.95601946680703,P,13.721988677978516,13.89601764678955,14.188482093811036,14.58591570854187,14.814753799438476,13.502482166290283,12.825279612541198
2012-04-20,41.830788538801905,P,13.777240753173828,13.7772367477417,14.111481666564941,14.515130710601806,14.787637577056884,13.525898370742798,12.827747869491578
2012-04-23,41.93885333805497,P,13.811765670776367,13.776546478271484,14.026539611816407,14.425181579589843,14.765331516265869,13.545917778015136,12.830456595420838
2012-04-24,42.03191016566756,P,13.9015474319458,13.795193672180176,13.972328758239746,14.360611915588379,14.739365367889404,13.566011066436767,12.832562656402589
2012-04-25,42.15116791750058,P,13.849746704101562,13.812457847595216,13.92398738861084,14.30104856491089,14.714573192596436,13.586066989898681,12.834765920639038
2012-04-26,42.32503409654827,P,14.036213874816896,13.87530288696289,13.88566026687622,14.256333255767823,14.690816974639892,13.60963547706604,12.836934762001038
2012-04-27,42.53594293382413,P,14.257203102111816,13.971295356750488,13.874266052246094,14.220595598220825,14.675969467163085,13.632461376190186,12.839411396980285
2012-04-30,42.780905926744616,P,14.367692947387695,14.082480812072754,13.929513645172118,14.189001321792603,14.663331756591797,13.657387790679932,12.841083631515502
2012-05-01,42.929963938357105,P,14.22957706451416,14.148086738586425,13.9716402053833,14.168456602096558,14.645376491546632,13.683130178451538,12.839215888977051
2012-05-02,43.1295652991728,A,14.326255798339844,14.243388557434082,14.027923202514648,14.149465465545655,14.631357555389405,13.714199390411377,12.839510622024536
2012-05-03,43.134421735145594,C,13.936074256896973,14.223360633850097,14.049331760406494,14.118906927108764,14.608361129760743,13.741881790161132,12.83663327217102
2012-05-04,42.99172392694479,C,13.721988677978516,14.116317749023438,14.043806552886963,14.077644109725952,14.586814651489258,13.769380178451538,12.830972504615783
2012-05-07,42.744817377532264,B,13.69436740875244,13.981652641296387,14.03206672668457,14.029303169250488,14.566442260742187,13.79667100906372,12.823172240257263
2012-05-08,42.46984668340497,B,13.300732612609863,13.795883750915527,13.971985244750977,13.972157001495361,14.544688835144044,13.819132890701294,12.817881417274474
2012-05-09,42.103484718953574,B,13.193689346313477,13.569370460510253,13.906379508972169,13.915183448791504,14.521623191833497,13.838910779953004,12.813581833839416
2012-05-10,41.90166141296014,B,13.190237998962402,13.42020320892334,13.82178192138672,13.853721094131469,14.49040859222412,13.856456956863404,12.814370155334473
2012-05-11,41.70045681066516,B,12.848401069641112,13.24548568725586,13.680901718139648,13.777583885192872,14.45608642578125,13.869829511642456,12.815331935882568
2012-05-14,41.46713291138999,B,12.45209789276123,12.997031784057617,13.489342212677002,13.70942792892456,14.40990171432495,13.87923903465271,12.822758612632752
2012-05-15,41.27794226617423,P,12.271326065063477,12.791150474548338,13.293517112731934,13.632578659057618,14.365350131988526,13.886428880691529,12.822887244224548
2012-05-16,41.12868103481063,P,12.260902404785156,12.604593086242676,13.086981773376465,13.557452487945557,14.316722812652587,13.895265350341797,12.824625911712646
2012-05-17,40.9082360657034,P,12.12184715270996,12.390914916992188,12.905559062957764,13.47744541168213,14.257786960601807,13.902230634689332,12.821904034614564
2012-05-18,40.82550964163523,P,12.139230728149414,12.249080848693847,12.747283267974854,13.395544910430909,14.197403297424316,13.909335403442382,12.819150347709655
2012-05-21,40.94944812254425,B,12.50076675415039,12.25881462097168,12.627923202514648,13.32999496459961,14.145079174041747,13.920055532455445,12.814981565475463
2012-05-22,41.08519068644833,B,12.30262279510498,12.26507396697998,12.52811222076416,13.250048732757568,14.086996517181397,13.928382272720336,12.810231308937073
2012-05-23,41.22177996185645,B,12.313045501708984,12.275502586364746,12.44004783630371,13.173213672637939,14.030019950866699,13.935611686706544,12.805123920440673
2012-05-24,41.491403408624414,B,12.445143699645996,12.340161895751953,12.365538406372071,13.093660163879395,13.975754547119141,13.950478963851928,12.80492292881012
2012-05-25,41.85659165475311,B,12.820590019226074,12.476433753967285,12.362757301330566,13.021829509735108,13.92699535369873,13.969993286132812,12.80936152935028
2012-05-28,42.09574201332327,P,12.820590019226074,12.540398406982423,12.399606513977051,12.944474363327027,13.875750141143799,13.991910762786866,12.817926683425902
2012-05-29,42.41805758142134,P,12.942255973815918,12.668325042724609,12.466699504852295,12.880108308792114,13.832186584472657,14.012058076858521,12.824235458374023
2012-05-30,42.630086218748986,A,12.716300010681152,12.748975944519042,12.512239265441895,12.79961051940918,13.784863567352295,14.026306800842285,12.826720275878905
2012-05-31,42.73202355931635,A,12.539008140563965,12.767748832702637,12.553955364227296,12.72975721359253,13.736135520935058,14.039640865325929,12.830791158676147
2012-06-01,42.55186948180651,A,12.250476837158203,12.653726196289062,12.565079975128175,12.656181621551514,13.67728624343872,14.048750743865966,12.832583847045898
2012-06-04,42.20324869543297,P,11.916749000549316,12.472957992553711,12.506678199768066,12.567300701141358,13.603406257629395,14.054523344039916,12.830781025886536
2012-06-05,41.92092151668543,P,12.236571311950684,12.331821060180664,12.500073051452636,12.514092636108398,13.544278869628906,14.061743278503418,12.830526161193848
2012-06-06,41.86358660079878,P,12.625911712646484,12.313743400573731,12.531359672546387,12.48570375442505,13.495976829528809,14.066265077590943,12.830461654663086
