Date,GRADE,GPS,TFX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-09-12,56.8840369211805,C,255.0830993652344,246.1039581298828,242.86382904052735,240.21973724365233,248.92473388671874,255.98429916381835,253.82429733276368
2018-09-13,58.89727506944081,C,259.7174072265625,249.85805969238282,244.66217956542968,241.69407577514647,248.8592059326172,255.97398788452148,253.90765914916992
2018-09-14,61.072879527507006,C,262.73907470703125,254.18734436035157,246.89676971435546,243.26217651367188,248.79221740722656,255.9783915710449,253.99853370666503
2018-09-17,62.180564484433226,C,259.54266357421875,256.97767944335936,248.81171875,244.5344367980957,248.5831085205078,255.97834732055665,254.07623222351074
2018-09-18,63.00962157153424,C,261.2914428710937,259.67473754882815,250.94331817626954,245.76637573242186,248.4093621826172,255.97156845092775,254.1738986968994
2018-09-19,63.02675891543552,A,262.89453125,261.2370239257813,253.67049102783204,246.88366928100587,248.30919982910157,255.9884748840332,254.2696630859375
2018-09-20,62.594537637643704,A,262.3504333496094,261.7636291503906,255.81084442138672,248.03351211547852,248.16031921386718,256.03327041625977,254.37509162902833
2018-09-21,61.712344908765324,A,262.0784606933594,261.6315063476562,257.90942535400393,249.10805969238282,248.05295593261718,256.0274824523926,254.46551765441893
2018-09-24,61.28508092530808,A,261.3205261230469,261.98707885742186,259.4823791503906,250.11945343017578,247.98922119140624,256.0015199279785,254.55341201782227
2018-09-25,60.82201352724207,A,262.8653564453125,262.30186157226564,260.98829956054686,251.24354629516603,247.85995483398438,256.03635025024414,254.63780647277832
2018-09-26,59.98141949198041,A,261.34979248046875,261.9929138183594,261.61496887207034,252.23939895629883,247.72540649414063,256.0620320129394,254.7071728515625
2018-09-27,58.94286827535503,A,257.7161865234375,261.066064453125,261.4148468017578,253.03851318359375,247.49742431640624,256.0372312927246,254.78667266845704
2018-09-28,58.2266564592969,A,258.5224609375,260.3548645019531,260.99318542480466,253.9449775695801,247.32281982421875,256.0483015441894,254.87252616882324
2018-10-01,57.56618868762658,A,257.9492492675781,259.68060913085935,260.83384399414064,254.82278137207032,247.0762139892578,256.05412368774415,254.95551361083983
2018-10-02,56.84359763158641,P,257.1719970703125,258.54193725585935,260.4218994140625,255.682608795166,246.88003479003908,256.110090637207,255.04211334228515
2018-10-03,56.09722400139623,P,253.28579711914065,256.92913818359375,259.4610260009766,256.5657585144043,246.53783264160157,256.12933029174803,255.10076751708985
2018-10-04,55.12307399142372,P,246.83462524414065,254.75282592773436,257.90944519042966,256.8601448059082,246.06311401367188,256.0803712463379,255.11816749572753
2018-10-05,53.979342914434625,B,246.3973846435547,252.32781066894532,256.3413375854492,257.12538146972656,245.65241180419923,255.9797933959961,255.146395111084
2018-10-08,52.52545322272753,B,243.4244842529297,249.42285766601563,254.5517333984375,257.0170562744141,245.26723571777345,255.8283378601074,255.1597582244873
2018-10-09,50.93359684824268,B,242.6763458251953,246.5237274169922,252.53283233642577,256.7605659484863,244.82945404052734,255.71179656982423,255.14078872680665
2018-10-10,49.54694544087676,B,240.9468994140625,244.05594787597656,250.49254302978517,256.0537559509277,244.3939486694336,255.54167633056642,255.10393157958984
2018-10-11,48.98234863420567,B,237.59507751464844,242.20803833007812,248.48043212890624,254.94763946533203,244.31419189453126,255.3304719543457,255.06303901672362
2018-10-12,48.80979901807154,B,241.18983459472656,241.1665283203125,246.7471694946289,253.87017745971679,244.36764221191407,255.16268615722657,255.02212326049803
2018-10-15,49.24158008967266,B,242.04478454589844,240.89058837890624,245.15672302246094,252.9952835083008,244.52084747314453,255.00344985961914,254.98088638305663
2018-10-16,49.97405824848556,B,242.5888671875,240.8730926513672,243.6984100341797,252.0601547241211,244.77108154296874,254.88962371826173,254.9256307220459
2018-10-17,50.96229433883264,B,241.7922515869141,241.0421630859375,242.54905548095704,251.0050407409668,245.09347229003907,254.71815994262695,254.88680793762208
2018-10-18,51.645205944048094,B,238.2460021972656,241.17234802246094,241.69019317626953,249.7998191833496,245.35580352783202,254.50880874633788,254.8169979095459
2018-10-19,51.70719006622209,B,236.46807861328125,240.22799682617188,240.6972625732422,248.5193000793457,245.65882904052734,254.2631492614746,254.72610717773438
2018-10-22,51.147773198662776,B,233.64080810546875,238.54720153808594,239.7188949584961,247.13531417846679,245.83623596191407,253.95875350952147,254.6210800933838
2018-10-23,50.288838541992554,B,232.9607391357422,236.62157592773437,238.7473342895508,245.64008331298828,246.006259765625,253.60021453857422,254.51386169433593
