Date,GRADE,GPS,TXT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-03,,,2.0089728832244877,1.99375262260437,1.9907084703445435,2.0036448895931245,,,
1984-01-04,,,2.0470199584960938,2.0044061183929442,1.9975572943687439,2.0028838932514192,,,
1984-01-05,,,2.0698492527008057,2.0196254730224608,2.0066890478134156,2.0032643616199493,,,
1984-01-06,,,2.1307260990142822,2.0485421657562255,2.0211473941802978,2.0082106411457064,,,
1984-01-09,,,2.1155076026916504,2.074415159225464,2.034083890914917,2.0123959958553312,,,
1984-01-10,,,2.1002895832061768,2.092678499221802,2.0432155609130858,2.016200929880142,,,
1984-01-11,,,2.1155076026916504,2.106376028060913,2.0553910732269287,2.0207667648792267,,,
1984-01-12,,,2.092679262161255,2.110942029953003,2.065283751487732,2.0279960572719573,,,
1984-01-13,,,2.0394093990325928,2.092678689956665,2.0706104278564452,2.0295178830623626,,,
1984-01-16,,,2.0698492527008057,2.083547019958496,2.07898108959198,2.033322721719742,,,
1984-01-17,,,2.054630279541016,2.074415159225464,2.083546829223633,2.0371276497840882,,,
1984-01-18,,,2.0013620853424072,2.051586055755615,2.078981041908264,2.038269168138504,,,
1984-01-19,,,1.986142635345459,2.030278730392456,2.0706103801727296,2.0386497139930726,,,
1984-01-20,,,1.9785317182540891,2.0181031942367555,2.05539094209671,2.038269168138504,,,
1984-01-23,,,1.986142635345459,2.001361870765686,2.042454445362091,2.038269168138504,,,
1984-01-24,,,1.9785317182540891,1.9861421585083008,2.0302786588668824,2.0367471098899843,,,
1984-01-25,,,1.9937524795532229,1.9846202373504638,2.0181031465530395,2.0367471098899843,,,
1984-01-26,,,1.986142635345459,1.9846202373504638,2.00744948387146,2.036366617679596,,,
1984-01-27,,,1.9785317182540891,1.9846202373504638,2.0013617157936094,2.0359860718250276,2.0301266002655027,,
1984-01-30,,,2.0089728832244877,1.9891862869262695,1.9952740788459777,2.037127584218979,2.0292134523391723,,
1984-01-31,,,1.986142635345459,1.9907084703445435,1.9884253144264221,2.0359860718250276,2.0275393199920653,,
1984-02-01,,,1.986142635345459,1.9891865015029908,1.9869033694267273,2.0329422056674957,2.026169567108154,,
1984-02-02,,,1.9633132219314573,1.9846206188201905,1.9846204280853272,2.0276154041290284,2.0243432259559633,,
1984-02-03,,,1.9937524795532229,1.987664771080017,1.9861425042152405,2.020766723155975,2.0232778763771058,,
1984-02-06,,,1.9480934143066408,1.9754888772964478,1.9823375821113587,2.012396013736725,2.0214515566825866,,
1984-02-07,,,1.9404836893081665,1.9663570880889893,1.9785327792167664,2.0044057190418245,2.019320831298828,,
1984-02-08,,,1.925264835357666,1.9541815280914308,1.9716840147972108,1.9948935806751251,2.0164291429519654,,
1984-02-09,,,1.9100446701049805,1.9435278177261353,1.9640742182731628,1.9857618510723114,2.0132330513000487,,
1984-02-10,,,1.902435064315796,1.92526433467865,1.9564645528793334,1.9789131343364716,2.009884767532349,,
1984-02-13,,,1.8567759990692136,1.9070008516311645,1.941244864463806,1.968259471654892,2.0056233024597168,,
1984-02-14,,,1.8719948530197144,1.8933030843734742,1.9298300862312316,1.959127700328827,2.001818401813507,,
1984-02-15,,,1.8872158527374268,1.8856932878494264,1.9199374079704286,1.953420388698578,1.9983179211616515,,
1984-02-16,,,1.8872158527374268,1.8811275243759156,1.9123276710510253,1.9484740495681763,1.994817440509796,,
1984-02-17,,,1.8872158527374268,1.8780836820602418,1.901674008369446,1.943908256292343,1.9919257473945617,,
1984-02-20,,,1.8872158527374268,1.8841716527938843,1.8955862522125244,1.9389619171619414,1.9890340542793274,,
1984-02-21,,,1.8872158527374268,1.8872158527374268,1.8902594685554504,1.9343961238861085,1.9862945532798768,,
1984-02-22,,,1.8111181259155276,1.8719963073730468,1.8788447976112366,1.9252644062042237,1.982033097743988,,
1984-02-23,,,1.7730705738067627,1.849167251586914,1.8651473879814149,1.9146108031272888,1.9785326409339905,,
1984-02-24,,,1.7426315546035769,1.820250391960144,1.849167037010193,1.9028157949447633,1.9732058143615723,,
1984-02-27,,,1.7502400875091553,1.7928552389144898,1.838513445854187,1.8898791551589966,1.968335566520691,,
1984-02-28,,,1.712191820144653,1.757850432395935,1.8225331425666809,1.8761816143989563,1.9630087685585023,,
1984-02-29,,,1.757849931716919,1.7471967935562134,1.80959655046463,1.8647669792175292,1.9585951328277589,,
1984-03-01,,,1.7426315546035769,1.7411089897155763,1.7951381206512451,1.8537328958511352,1.9538771295547486,,
1984-03-02,,,1.7502400875091553,1.742630696296692,1.781440544128418,1.8415572762489318,1.9491590785980224,,
1984-03-05,,,1.712191820144653,1.7350210428237915,1.7639381408691406,1.8297621965408326,1.9436800622940062,,
1984-03-06,,,1.712191820144653,1.7350210428237915,1.7464357376098634,1.8183476030826569,1.9377444410324096,,
1984-03-07,,,1.6817530393600464,1.719801664352417,1.7334992289543152,1.8061720132827759,1.931504452228546,,
1984-03-08,,,1.6589235067367554,1.7030600547790526,1.7220845222473145,1.7936159551143647,1.9248078727722169,,
1984-03-09,,,1.5980446338653564,1.672620964050293,1.7076258301734923,1.7783964335918427,1.9170459127426147,,
1984-03-12,,,1.6132643222808838,1.6528354644775392,1.6939282536506652,1.766220849752426,1.9095883464813233,,
1984-03-13,,,1.6665327548980713,1.6437036514282226,1.689362347126007,1.755947744846344,1.902739543914795,,
1984-03-14,,,1.6817530393600464,1.6437036514282226,1.68175265789032,1.7456746041774749,1.8954342055320739,,
1984-03-15,,,1.6665327548980713,1.645225501060486,1.6741427779197693,1.7346404492855072,1.8873678755760193,,
1984-03-16,,,1.6817530393600464,1.6619671821594237,1.6672940731048584,1.7243673086166382,1.8783884143829346,,
1984-03-19,,,1.6437050104141235,1.6680553197860717,1.6604453921318054,1.7121917665004731,1.868952362537384,,
1984-03-20,,,1.6741424798965454,1.6695772647857665,1.6566404581069947,1.701538097858429,1.8604294204711913,,
1984-03-21,,,1.6969728469848633,1.67262122631073,1.6581624388694762,1.6958308339118957,1.8520587253570557,,
1984-03-22,,,1.6817530393600464,1.675665283203125,1.6604453921318054,1.69126495718956,1.8438402009010315,,
1984-03-23,,,1.6893614530563354,1.6771869659423828,1.6695770740509033,1.688601452112198,1.8368392419815063,,
1984-03-26,,,1.7045818567276,1.6893623352050782,1.678708827495575,1.68631854057312,1.8295338940620423,,
1984-03-27,,,1.765459060668945,1.707625651359558,1.6886014580726623,1.6889819025993347,1.8237504696846008,,
1984-03-28,,,1.8187274932861328,1.731976580619812,1.702298903465271,1.6920257806777954,1.8200977778434753,,
1984-03-29,,,1.8263366222381592,1.7608932971954345,1.7182792901992798,1.6962110340595244,1.8169016575813293,,
1984-03-30,,,1.8719948530197144,1.7974199771881103,1.7373034715652467,1.7022987723350524,1.8147709202766418,,
1984-04-02,,,1.9176546335220337,1.8400345325469971,1.7646984338760376,1.7125719130039214,1.8134011602401734,,
1984-04-03,,,1.841556429862976,1.8552540063858032,1.7814398288726807,1.7190401434898377,1.810661654472351,,
1984-04-04,,,1.8567759990692136,1.8628637075424195,1.7974201440811157,1.727791291475296,1.807922124862671,,
1984-04-05,,,1.841556429862976,1.8659076690673828,1.8134004831314088,1.736922937631607,1.8050304007530213,,
1984-04-06,,,1.8263366222381592,1.8567760229110717,1.827098000049591,1.7483375370502472,1.8019864988327026,1.9160565495491029,
1984-04-09,,,1.7958980798721311,1.8324247121810913,1.8362296223640442,1.7574692249298096,1.7977250027656555,1.9134692275524139,
1984-04-10,,,1.8187274932861328,1.8278589248657227,1.841556465625763,1.7650789618492126,1.794376699924469,1.9109580099582673,
1984-04-11,,,1.8035085201263428,1.8172054290771484,1.8400345683097838,1.7711667358875274,1.7907240176200867,1.9084467923641204,
1984-04-12,,,1.83394718170166,1.8156835794448853,1.840795624256134,1.779537457227707,1.7881366968154908,1.9062399613857268,
1984-04-13,,,1.8263366222381592,1.8156835794448853,1.8362298011779785,1.7867666363716126,1.7847883796691895,1.9040331280231475,
1984-04-16,,,1.8187274932861328,1.8202494621276855,1.8263370871543885,1.795517760515213,1.7822010612487793,1.901826308965683,
1984-04-17,,,1.7958980798721311,1.8156835794448853,1.821771252155304,1.8016055405139924,1.7793093490600587,1.8993150901794433,
1984-04-18,,,1.8111181259155276,1.8172055006027221,1.8172054648399354,1.8073128044605256,1.7770264148712158,1.8967277789115906,
1984-04-19,,,1.7958980798721311,1.8095956802368165,1.812639629840851,1.8130200564861298,1.774743483066559,1.893988267183304,
1984-04-20,,,1.7958980798721311,1.8035079717636109,1.809595775604248,1.8183468878269196,1.7726127433776855,1.891248755455017,
1984-04-23,,,1.7426315546035769,1.7882887840270996,1.8042691230773926,1.8202493727207183,1.7703298544883728,1.8879765784740448,
1984-04-24,,,1.7274105548858645,1.7745912790298461,1.7951374292373656,1.8183469474315643,1.767438168525696,1.8846282851696015,
1984-04-25,,,1.7274105548858645,1.7578497648239135,1.7875276327133178,1.813781100511551,1.7642420625686646,1.8812799918651582,
1984-04-26,,,1.765459060668945,1.7517619609832764,1.7806788206100463,1.8107372224330902,1.7618069267272949,1.8783121836185455,
1984-04-27,,,1.7350205183029177,1.7395864486694337,1.7715472102165222,1.8038885056972505,1.7587630200386046,1.8753443837165833,
1984-04-30,,,1.7426315546035769,1.7395864486694337,1.7639376163482665,1.7951373517513276,1.7558713340759278,1.8724526941776276,
1984-05-01,,,1.765459060668945,1.7471961498260498,1.760893714427948,1.791332483291626,1.753436198234558,1.8698653757572175,
1984-05-02,,,1.8035085201263428,1.7624157428741456,1.7601327538490295,1.7886691093444824,1.7532840061187744,1.8676585519313813,
1984-05-03,,,1.841556429862976,1.7776352167129517,1.764698588848114,1.7886691093444824,1.7546537232398987,1.8665931820869446,
1984-05-04,,,1.8187274932861328,1.7943766117095947,1.7669815301895142,1.788288652896881,1.7561756420135497,1.864690728187561,
1984-05-07,,,1.8187274932861328,1.809595799446106,1.7745911240577699,1.7894301235675811,1.7575453901290894,1.8629404783248902,
1984-05-08,,,1.7958980798721311,1.8156836032867432,1.7814398765563966,1.788288652896881,1.759219515323639,1.8611141419410706,
1984-05-09,,,1.8263366222381592,1.8202492237091064,1.791332483291626,1.789430058002472,1.7605892491340638,1.8595921909809112,
1984-05-10,,,1.8187274932861328,1.8156834363937377,1.7966593265533448,1.7886690735816955,1.7621111679077148,1.8579941487312317,
1984-05-11,,,1.7806791067123413,1.8080737590789795,1.801225185394287,1.7863861978054048,1.7627199482917786,1.8559395134449006,
1984-05-14,,,1.757849931716919,1.7958982467651368,1.8027470231056213,1.783342319726944,1.763633110523224,1.8536565864086152,
1984-05-15,,,1.765459060668945,1.7898104429244994,1.8027470231056213,1.7818203687667846,1.7646984553337097,1.8512214481830598,
1984-05-16,,,1.757849931716919,1.7761131048202514,1.798181164264679,1.7791569590568543,1.7662203931808471,1.8488624227046966,
1984-05-17,,,1.757849931716919,1.7639375925064087,1.7898105144500733,1.7772545516490936,1.7681989216804503,1.8465033972263336,
1984-05-18,,,1.7426315546035769,1.7563280820846559,1.7822009205818177,1.774591225385666,1.7710906600952148,1.8440682864189148,
1984-05-21,,,1.7350205183029177,1.7517621994018555,1.7738302230834961,1.774210673570633,1.7735257840156555,1.8415570652484894,
1984-05-22,,,1.6893614530563354,1.7365426778793336,1.7631765604019165,1.7723082184791565,1.7739823579788208,1.838360950946808,
1984-05-23,,,1.6893614530563354,1.7228449821472167,1.7494790434837342,1.77040576338768,1.7741345262527466,1.8347843658924103,
1984-05-24,,,1.636093020439148,1.6984935998916626,1.7312155961990356,1.7639374613761902,1.7735257315635682,1.8304468035697936,
1984-05-25,,,1.6208747625350952,1.6741422414779663,1.715235161781311,1.758230173587799,1.7723081660270692,1.8253482902050018,
1984-05-28,,,1.6208747625350952,1.6513130903244018,1.7015376448631288,1.752142333984375,1.7718515610694885,1.8204019618034364,
1984-05-29,,,1.6437050104141235,1.6421818017959595,1.6893622398376464,1.7460546314716339,1.77124281167984,1.8158361160755156,
1984-05-30,,,1.636093020439148,1.631528115272522,1.6771865487098694,1.737683856487274,1.7700252151489257,1.8110419702529907,
1984-05-31,,,1.6132643222808838,1.626962375640869,1.662727987766266,1.7262692511081696,1.7686554408073425,1.806247820854187,
1984-06-01,,,1.6817530393600464,1.6391380310058594,1.6566401362419128,1.7194205284118653,1.7685032725334167,1.8026712572574615,
1984-06-04,,,1.7274105548858645,1.6604451894760133,1.6558791399002075,1.7148546814918517,1.7689598464965821,1.799246870279312,
1984-06-05,,,1.757849931716919,1.6832741737365722,1.662727987766266,1.7129522740840912,1.7688076639175414,1.796279066801071,
1984-06-06,,,1.7730705738067627,1.7106696844100953,1.6710988998413085,1.7102889716625214,1.7678945255279541,1.7939961516857148,
1984-06-07,,,1.757849931716919,1.7395868062973023,1.6832745909690856,1.7072450935840606,1.7665247917175293,1.7917132246494294,
1984-06-08,,,1.7730705738067627,1.7578503131866454,1.6984941720962525,1.7068646669387817,1.7645463061332702,1.7896586132049561,
1984-06-11,,,1.719801425933838,1.7563284873962401,1.7083868384361267,1.7049622416496277,1.7605892419815063,1.7869952011108399,
1984-06-12,,,1.6893614530563354,1.7426307916641235,1.712952482700348,1.7011573612689972,1.7575453424453735,1.7841034984588624,
1984-06-13,,,1.6969728469848633,1.7274112462997437,1.7190404653549194,1.6981135070323945,1.7543492794036866,1.7811357021331786,
1984-06-14,,,1.6589235067367554,1.707625961303711,1.7236063838005067,1.6931671857833863,1.750696620941162,1.7778635108470917,
1984-06-15,,,1.636093020439148,1.680230450630188,1.7190403819084168,1.6878402590751649,1.7468917489051818,1.7744391238689423,
1984-06-18,,,1.6665327548980713,1.6695767164230346,1.7129526019096375,1.6844158709049224,1.7443044424057006,1.771014722585678,
1984-06-19,,,1.6437050104141235,1.6604454278945924,1.7015381097793578,1.682133048772812,1.7408039927482606,1.7675903463363647,
1984-06-20,,,1.636093020439148,1.6482694625854493,1.6878403544425964,1.6794696271419525,1.7374556827545167,1.7640898501873017,
1984-06-21,,,1.6437050104141235,1.6452257633209229,1.676425862312317,1.6798502266407014,1.733650839328766,1.7608937680721284,
1984-06-22,,,1.636093020439148,1.6452257633209229,1.6627281069755555,1.680611139535904,1.7298459672927857,1.7573171734809876,
1984-06-25,,,1.6741424798965454,1.6467477083206177,1.6581622123718263,1.6832745254039765,1.726954267024994,1.7545776641368866,
1984-06-26,,,1.6665327548980713,1.6513132572174072,1.6558793425559997,1.684415912628174,1.7243669605255127,1.7518381547927857,
1984-06-27,,,1.6741424798965454,1.6589231491088867,1.6535963058471679,1.6863183856010437,1.721627447605133,1.7493269312381745,
1984-06-28,,,1.719801425933838,1.6741424322128295,1.6596840977668763,1.6916452407836915,1.7201055145263673,1.747424498796463,
1984-06-29,,,1.7350205183029177,1.6939279317855835,1.669576847553253,1.694308614730835,1.718887963294983,1.7457503533363343,
1984-07-02,,,1.7806791067123413,1.7152352571487426,1.6809914827346801,1.6969720423221588,1.7196489143371583,1.7449893844127655,
1984-07-03,,,1.8035085201263428,1.742630410194397,1.696971833705902,1.69925497174263,1.7211708736419677,1.7443045210838317,
1984-07-04,,,1.8035085201263428,1.7685036182403564,1.7137133836746217,1.700776869058609,1.7226928329467774,1.743467447757721,
1984-07-05,,,1.841556429862976,1.792854619026184,1.7334985256195068,1.7049621939659119,1.724214780330658,1.7430108535289763,
1984-07-06,,,1.8035085201263428,1.8065522193908692,1.7502400755882264,1.7064840912818908,1.7255845403671264,1.7421737802028656,
1984-07-09,,,1.7958980798721311,1.809596014022827,1.762415635585785,1.7102889239788055,1.7266498708724975,1.7412606024742125,
1984-07-10,,,1.7882894277572632,1.8065521955490111,1.7745913028717042,1.715235322713852,1.727106478214264,1.740271338224411,
1984-07-11,,,1.7806791067123413,1.801986312866211,1.7852449655532836,1.7194206357002257,1.726649889945984,1.7399669480323792,
1984-07-12,,,1.757849931716919,1.7852450132369995,1.7890498161315918,1.724366956949234,1.7249757599830629,1.7398147416114806,
1984-07-13,,,1.7882894277572632,1.7822011947631835,1.7943767070770265,1.7319767773151398,1.7243669986724854,1.7402713203430176,
1984-07-16,,,1.7958980798721311,1.7822011947631835,1.7958986043930054,1.7384450435638428,1.7239104104042053,1.7407279002666474,
1984-07-17,,,1.7958980798721311,1.7837229251861573,1.7951375603675843,1.7460546970367432,1.7239104104042053,1.741564962863922,
1984-07-18,,,1.765459060668945,1.780678915977478,1.7913326144218444,1.752522999048233,1.722692859172821,1.7416410541534424,
1984-07-19,,,1.7274105548858645,1.774591040611267,1.7799180269241333,1.75670827627182,1.7208665204048157,1.7414888441562653,
1984-07-20,,,1.7274105548858645,1.7624152660369874,1.7723082304000854,1.7612741529941558,1.719801149368286,1.7412605488300323,
1984-07-23,,,1.719801425933838,1.7471959352493287,1.764698565006256,1.7635571002960204,1.7190401792526244,1.7413366448879242,
1984-07-24,,,1.6665327548980713,1.7213228702545167,1.7525228977203369,1.7635571002960204,1.717061653137207,1.7408800542354583,
1984-07-25,,,1.6741424798965454,1.7030595541000366,1.7418692350387572,1.7635571002960204,1.7153875041007995,1.7408039486408233,
1984-07-26,,,1.719801425933838,1.7015377283096313,1.7380643844604493,1.7635571002960204,1.7146265339851379,1.7414127278327942,
1984-07-27,,,1.7426315546035769,1.7045819282531738,1.7334985971450805,1.7639376521110535,1.7146265339851379,1.7428585970401764,
1984-07-30,,,1.757849931716919,1.71219162940979,1.7296937823295593,1.7627961933612823,1.715083122253418,1.7443044531345366,
1984-07-31,,,1.757849931716919,1.7304550647735595,1.725888967514038,1.7605132639408112,1.7164528918266297,1.7452176249027251,
1984-08-01,,,1.8035085201263428,1.756328272819519,1.7296939134597777,1.7605132639408112,1.7187358331680298,1.746435179710388,
1984-08-02,,,1.8263366222381592,1.7776353120803834,1.7395865201950074,1.7597522735595703,1.72254070520401,1.748033218383789,
1984-08-03,,,1.8567759990692136,1.8004642009735108,1.7525230646133423,1.7624156475067139,1.7272587299346924,1.7497834479808807,
1984-08-06,,,1.83394718170166,1.815683650970459,1.7639376401901246,1.7643181025981902,1.7315201783180236,1.751685869693756,
1984-08-07,,,1.841556429862976,1.8324249505996704,1.781440007686615,1.766981452703476,1.7354772067070008,1.7533600091934205,
1984-08-08,,,1.8263366222381592,1.8369905710220338,1.7966594219207763,1.769264328479767,1.739282078742981,1.7546536469459533,
1984-08-09,,,1.83394718170166,1.8385126829147338,1.8080739974975586,1.773069190979004,1.7436957359313965,1.7561755883693695,
1984-08-10,,,1.8872158527374268,1.8446006536483766,1.8225324273109436,1.7780155122280121,1.747804992198944,1.7581541323661805,
1984-08-13,,,1.9328737258911133,1.864385962486267,1.840034806728363,1.7848642945289612,1.751914255619049,1.7604370510578156,
1984-08-14,,,1.9633132219314573,1.8887373208999634,1.860581135749817,1.7932350516319275,1.75602352142334,1.7624155926704406,
1984-08-15,,,1.955703854560852,1.9146107673645019,1.8758006691932678,1.8027472913265228,1.7596761870384217,1.7637853562831878,
1984-08-16,,,1.955703854560852,1.9389621019363403,1.888737392425537,1.8141619563102722,1.7636332654953002,1.7650790286064149,
1984-08-17,,,1.9328737258911133,1.9480936765670775,1.896347165107727,1.8244351148605347,1.7668293285369874,1.7656878173351287,
1984-08-20,,,1.925264835357666,1.9465718984603881,1.9054789304733277,1.834708285331726,1.7709385967254638,1.765763919353485,
1984-08-21,,,1.9480934143066408,1.9435279369354248,1.916132628917694,1.8487863183021545,1.7761132359504699,1.7668292891979218,
1984-08-22,,,1.9404836893081665,1.9404839038848878,1.9275473356246948,1.8621033787727357,1.780983452796936,1.7676663661003114,
1984-08-23,,,1.9937524795532229,1.948093628883362,1.9435278654098511,1.8758009314537047,1.7876800322532653,1.7691883265972137,
1984-08-24,,,2.0013620853424072,1.9617913007736205,1.954942488670349,1.8887374579906464,1.7949854135513306,1.7709385812282563,1.8434975653886796
1984-08-27,,,1.986142635345459,1.973966860771179,1.9602693796157837,1.9001520931720735,1.8013776111602784,1.7728410267829895,1.8431551271677018
1984-08-28,,,1.9785317182540891,1.9800545215606689,1.9617912292480468,1.9111861824989318,1.8080741453170777,1.774439069032669,1.8426985394954682
1984-08-29,,,1.9633132219314573,1.9846204280853272,1.9625521659851075,1.9191764175891877,1.8146185493469238,1.7760371160507202,1.8422419542074204
1984-08-30,,,1.955703854560852,1.9770107030868531,1.9625521659851075,1.9256447792053222,1.8208585262298584,1.777254682779312,1.8417473220825196
1984-08-31,60.157883770354225,A,1.970921754837036,1.9709226369857789,1.9663569688796998,1.9313520669937134,1.8275551009178161,1.7787005341053008,1.8413668310642242
1984-09-03,60.13117482249175,A,1.970921754837036,1.9678784608840942,1.9709226608276367,1.938200795650482,1.833490686416626,1.78022247672081,1.8410243928432464
1984-09-04,60.107386161037574,A,1.955703854560852,1.9633128881454467,1.9716837048530578,1.943908166885376,1.8392741084098816,1.7818205344676972,1.8405678123235703
1984-09-05,60.095149041846206,A,1.955703854560852,1.9617910146713258,1.9732057213783265,1.9503765285015107,1.8449053359031677,1.7832663917541505,1.8399970853328704
1984-09-06,60.08758466330553,A,1.9480934143066408,1.9602689266204834,1.9686398148536681,1.9560838401317597,1.8494711756706237,1.7847883450984954,1.8393883061408998
1984-09-07,60.05286173006147,P,1.9328737258911133,1.9526593208312988,1.9617909789085388,1.958366733789444,1.8534282398223878,1.7861581015586854,1.838703428506851
1984-09-10,59.964138536898666,P,1.8491674661636357,1.9283084630966187,1.9480934619903565,1.9541814208030701,1.8547980070114136,1.7872234606742858,1.8376000195741653
1984-09-11,59.885249605594815,P,1.8491674661636357,1.9070011854171753,1.9351570367813111,1.9484741330146789,1.8557111859321593,1.7884410297870637,1.8365346574783326
1984-09-12,59.81477034471323,P,1.8643869161605835,1.8887377977371216,1.9252644062042237,1.9439082860946655,1.8569287538528443,1.7898107933998109,1.8355453926324845
1984-09-13,59.759577011972254,P,1.8719948530197144,1.8735180854797364,1.9168935060501098,1.9397228360176086,1.857537522315979,1.7908761513233185,1.834594167470932
1984-09-14,59.735433549996266,P,1.879606008529663,1.8628645420074463,1.9077619314193726,1.9370594501495362,1.8590594720840454,1.792322006225586,1.8338331949710847
1984-09-17,59.794630194132985,P,1.9100446701049805,1.8750399827957154,1.901674222946167,1.9362984418869018,1.8613424038887023,1.7939961373806,1.8332244157791138
1984-09-18,59.84882301396353,P,1.902435064315796,1.8856935024261474,1.8963473439216614,1.9340155243873596,1.863625316619873,1.7953658974170685,1.8326156365871429
1984-09-19,59.8839369672225,P,1.8948253393173216,1.8917811870574952,1.8902594923973084,1.9317326068878173,1.8659082412719727,1.7962790656089782,1.8319688087701798
1984-09-20,59.910062110411644,P,1.8872158527374268,1.8948253870010376,1.884171736240387,1.9264057755470276,1.868495559692383,1.7967356598377229,1.8316644209623336
1984-09-21,59.90297557313958,P,1.8567759990692136,1.8902593851089478,1.876561963558197,1.9191764712333679,1.8698652911186218,1.7971161448955535,1.8309034365415573
1984-09-24,59.874331331969046,P,1.8643869161605835,1.8811278343200684,1.8780839085578918,1.9130886852741242,1.871235067844391,1.7975727391242982,1.8302566087245942
1984-09-25,59.86284590711576,P,1.879606008529663,1.8765620231628417,1.8811277627944947,1.9081423997879028,1.8729092264175415,1.7984098184108734,1.829761980175972
1984-09-26,59.85187080611454,P,1.8643869161605835,1.8704743385314941,1.8811277627944947,1.9031960844993592,1.8748877835273743,1.7987903213500978,1.8291912561655044
1984-09-27,59.84792252261019,P,1.8567759990692136,1.8643863677978516,1.8796058773994446,1.8982496917247773,1.8774750924110413,1.7991708064079284,1.82858247756958
1984-09-28,59.873553569019315,P,1.8643869161605835,1.8659085512161255,1.8780839681625365,1.8929229497909545,1.8802146196365357,1.8000078845024108,1.8279736989736557
1984-10-01,59.905588330509545,P,1.902435064315796,1.873518180847168,1.8773230075836183,1.8894986152648925,1.8838672924041748,1.8014537358283997,1.8275551611185075
1984-10-02,59.93195345956079,P,1.9100446701049805,1.8796059131622314,1.8780839681625365,1.887215656042099,1.888737530708313,1.80289959192276,1.8270605200529098
1984-10-03,59.98688644791585,A,1.9404836893081665,1.894825267791748,1.882649803161621,1.8864546477794648,1.8940643548965455,1.8047259294986724,1.8267941761016846
1984-10-04,60.07608026579877,A,2.0013620853424072,1.9237424850463867,1.8940644264221191,1.8891180813312531,1.8996955680847167,1.8071610510349274,1.8268322241306305
1984-10-05,60.15547229674444,A,1.9937524795532229,1.9496155977249146,1.90776207447052,1.8921620190143584,1.9047179865837096,1.8096722602844237,1.8268702733516693
1984-10-08,60.2032906596032,A,1.970921754837036,1.9633129358291626,1.9184155583381652,1.8982497334480286,1.9089794230461121,1.812031272649765,1.8267941689491272
1984-10-09,60.220915671217135,A,1.9328737258911133,1.9678787469863892,1.9237423300743104,1.9024350464344024,1.912479898929596,1.8144663953781128,1.8264136731624603
1984-10-10,60.198967449066885,A,1.9176546335220337,1.9633129358291626,1.9290691018104553,1.9050984323024749,1.9147628211975098,1.8167493271827697,1.82576684653759
1984-10-11,60.12818430314861,A,1.9100446701049805,1.9450494527816773,1.934395968914032,1.9070009231567382,1.9164369821548461,1.819488843679428,1.824967823624611
1984-10-12,60.04983405608896,A,1.902435064315796,1.9267859697341918,1.9382007837295532,1.908142375946045,1.9173501634597778,1.8223044466972351,1.8238263684511185
1984-10-15,60.01377003792491,A,1.955703854560852,1.9237423896789552,1.9435276627540587,1.9104253351688385,1.9197852969169618,1.8256527376174927,1.8230273497104645
