Date,GRADE,GPS,ROL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-28,,,0.1769543141126632,0.1776483178138733,0.1774170026183128,0.1678175091743469,,,
1983-12-29,,,0.1746411770582199,0.17626039683818817,0.1784579187631607,0.16885839775204656,,,
1983-12-30,,,0.1757977455854416,0.17626039683818817,0.17799527794122694,0.1699571147561073,,,
1984-01-02,,,0.1757977455854416,0.17626039683818817,0.17730132788419722,0.17111366540193557,,,
1984-01-03,,,0.1734845638275146,0.17533510923385617,0.17672303318977356,0.1718654341995716,,,
1984-01-04,,,0.1781110018491745,0.17556644678115846,0.17660738229751588,0.172617207467556,,,
1984-01-05,,,0.1827372461557388,0.17718566060066224,0.1767230287194252,0.17365812584757806,,,
1984-01-06,,,0.180424153804779,0.1781109422445297,0.17718566954135895,0.1747568741440773,,,
1984-01-09,,,0.1792675107717514,0.17880489528179164,0.17753264605998992,0.17585561871528627,,,
1984-01-10,,,0.1781110018491745,0.17973018288612364,0.17753264605998992,0.17683870941400529,,,
1984-01-11,,,0.1781110018491745,0.17973018288612364,0.17764831483364105,0.17753265872597696,,,
1984-01-12,,,0.1792675107717514,0.17903623580932615,0.1781109482049942,0.17828443348407746,,,
1984-01-13,,,0.180424153804779,0.17903623580932618,0.17857358902692794,0.17828443348407746,,,
1984-01-16,,,0.1838938444852829,0.17996150255203247,0.17938319891691207,0.17834226340055465,,,
1984-01-17,,,0.1815807819366455,0.18065545856952667,0.18019282072782514,0.17845792695879936,,,
1984-01-18,,,0.1873635798692703,0.18250597417354583,0.18111807852983472,0.1788627304136753,,,
1984-01-19,,,0.1873635798692703,0.1841251879930496,0.18158071190118788,0.17915187031030655,,,
1984-01-20,,,0.1885203421115875,0.1857444256544113,0.18239033073186872,0.17978800013661383,,,
1984-01-23,,,0.1827372461557388,0.18551310598850249,0.18273730427026746,0.1801349751651287,,,
1984-01-24,,,0.1827372461557388,0.18574439883232113,0.1831999287009239,0.1803662873804569,,,
1984-01-25,,,0.1838938444852829,0.18505045175552365,0.18377821296453473,0.18071326389908787,,,
1984-01-26,,,0.1838938444852829,0.1843565046787262,0.1842408463358879,0.18117589727044103,,,
1984-01-27,,,0.1838938444852829,0.18343120515346528,0.1845878154039383,0.1815807022154331,0.1712410074472427,,
1984-01-30,,,0.1838938444852829,0.1836625248193741,0.1845878154039383,0.18198550716042516,0.17184241622686383,,
1984-01-31,,,0.1827372461557388,0.18366252481937406,0.18470346182584763,0.18244814127683637,0.17239756286144253,,
1984-02-01,,,0.180424153804779,0.18296858668327332,0.18400951921939848,0.1825637988746166,0.17295271128416057,,
1984-02-02,,,0.1781110018491745,0.18181201815605164,0.1830842614173889,0.1823324866592884,0.17346159666776653,,
1984-02-03,,,0.1757977455854416,0.18019279837608337,0.1818120017647743,0.1821011662483215,0.17392421692609783,,
1984-02-06,,,0.1700149327516555,0.1774170160293579,0.18053977042436598,0.18163853734731672,0.17431744426488874,,
1984-02-07,,,0.1700149327516555,0.1748725533485412,0.17926753908395765,0.18123373389244077,0.1746644082665443,,
1984-02-08,,,0.1711715459823608,0.17302203178405756,0.1779953092336654,0.1808867610991001,0.17501137107610698,,
1984-02-09,,,0.1677018404006958,0.17094019949436184,0.1763761088252067,0.1803084775805473,0.17528893977403637,,
1984-02-10,,,0.1700149327516555,0.16978363692760462,0.17498821765184397,0.17978801652789114,0.17561277031898495,,
1984-02-13,,,0.1688583046197891,0.16955231130123133,0.1734846636652946,0.17903623953461642,0.17593660175800319,,
1984-02-14,,,0.1700149327516555,0.16955231130123133,0.17221243232488628,0.17845794707536694,0.17616791665554044,,
1984-02-15,,,0.1734845638275146,0.1700149148702621,0.17151847332715983,0.17776399627327916,0.176376097202301,,
1984-02-16,,,0.1734845638275146,0.17117145955562585,0.17105582952499385,0.17707004547119137,0.17660741090774532,,
1984-02-17,,,0.1723280400037765,0.17163408100605007,0.17070885896682736,0.1762604303658008,0.17688498795032498,,
1984-02-20,,,0.1723280400037765,0.17232802808284753,0.17094016969203946,0.17573997005820272,0.17718569636344905,,
1984-02-21,,,0.1711715459823608,0.1725593507289886,0.17105583101510996,0.17516168504953383,0.1774401435256004,,
1984-02-22,,,0.1734845638275146,0.1725593507289886,0.17128713279962532,0.17464122101664542,0.17762519448995587,,
1984-02-23,,,0.1734845638275146,0.1725593507289886,0.17186540514230725,0.17412075698375698,0.17781024545431134,,
1984-02-24,,,0.1769543141126632,0.17348460555076595,0.172559343278408,0.17377378046512598,0.17774084866046902,,
1984-02-27,,,0.1781110018491745,0.17464119791984553,0.17348461300134654,0.17348463833332056,0.17764832377433773,,
1984-02-28,,,0.1734845638275146,0.1751038014888763,0.17383157610893246,0.17302200421690936,0.177532664835453,,
1984-02-29,,,0.1711715459823608,0.17464119791984553,0.17360027432441708,0.17255937382578845,0.1773707455396652,,
1984-03-01,,,0.1723280400037765,0.17440989315509792,0.17348462194204325,0.17227022573351855,0.17718569070100781,,
1984-03-02,,,0.1746411770582199,0.17394726574420924,0.1737159356474876,0.17221239730715748,0.17716255933046338,,
1984-03-05,,,0.1757977455854416,0.17348461449146266,0.1740629062056541,0.17250153794884676,0.17716255933046338,,
1984-03-06,,,0.1757977455854416,0.17394725084304807,0.17452552616596217,0.17279067859053607,0.1771162942051887,,
1984-03-07,,,0.1757977455854416,0.17487249076366423,0.1747568443417549,0.17302198857069012,0.17709316283464427,,
1984-03-08,,,0.1757977455854416,0.17556643187999726,0.1749881625175476,0.1734267838299274,0.1771162942051887,,
1984-03-09,,,0.1769543141126632,0.17602905929088591,0.1749881625175476,0.17377375289797778,0.17713942557573314,,
1984-03-12,,,0.1781110018491745,0.1764917105436325,0.1749881625175476,0.17423638775944705,0.17718569070100781,,
1984-03-13,,,0.1769543141126632,0.17672302424907682,0.17533513754606248,0.17458335682749745,0.1772550857067108,,
1984-03-14,,,0.1792675107717514,0.1774169772863388,0.17614473402500153,0.1748725041747093,0.17727821588516235,,
1984-03-15,,,0.1781110018491745,0.17787962853908537,0.17672303020954133,0.17510382607579228,0.17718569099903106,,
1984-03-16,,,0.1815807819366455,0.17880492210388182,0.17741699069738387,0.17556646317243574,0.1772088235616684,,
1984-03-19,,,0.1781110018491745,0.17880492210388182,0.17764831632375716,0.17585561126470564,0.17718569338321685,,
1984-03-20,,,0.1792675107717514,0.17926756143569947,0.17799529284238816,0.17626040950417515,0.1772088235616684,,
1984-03-21,,,0.1792675107717514,0.17926756143569947,0.17834226936101913,0.176549556851387,0.17723195374011994,,
1984-03-22,,,0.1792675107717514,0.17949886322021485,0.17868924587965013,0.17683870419859887,0.17723195374011994,,
1984-03-23,,,0.180424153804779,0.17926753759384156,0.17903622984886167,0.17701219618320466,0.17723195374011994,,
1984-03-26,,,0.180424153804779,0.17973016798496244,0.17926754504442213,0.1771278537809849,0.17716255992650987,,
1984-03-27,,,0.1792675107717514,0.17973016798496244,0.17949886471033094,0.17741700112819672,0.17711629450321198,,
1984-03-28,,,0.1838938444852829,0.18065543472766873,0.1799614980816841,0.1780531160533428,0.17704689979553223,,
1984-03-29,,,0.1827372461557388,0.18134938180446622,0.18042412251234052,0.17857357636094093,0.1769543731212616,,
1984-03-30,,,0.180424153804779,0.1813493818044662,0.18030845969915388,0.17886272519826887,0.17679244935512542,,
1984-04-02,,,0.1838938444852829,0.18204331994056702,0.18088674396276472,0.17926753014326094,0.17681558132171632,,
1984-04-03,,,0.1827372461557388,0.18273726701736448,0.18123371750116346,0.1796145051717758,0.17681558132171632,,
1984-04-04,,,0.1838938444852829,0.18273726701736448,0.18169635087251662,0.18001931011676786,0.17681558132171632,,
1984-04-05,,,0.180424153804779,0.1822746485471725,0.18181201517581935,0.18025063052773474,0.17674618750810622,,
1984-04-06,,,0.1792675107717514,0.18204331994056702,0.18169635087251662,0.18036629036068913,0.1766536608338356,0.17394733414053914,
1984-04-09,,,0.1815807819366455,0.18158070743083954,0.18181201368570327,0.18053977936506269,0.17660739958286287,0.17422490790486334,
1984-04-10,,,0.1792675107717514,0.18088676035404205,0.18181201368570327,0.1806554391980171,0.17653800487518312,0.1744677838683128,
1984-04-11,,,0.180424153804779,0.18019282221794125,0.18146504461765287,0.18071327134966847,0.17653800487518312,0.17474535807967181,
1984-04-12,,,0.180424153804779,0.18019282221794125,0.18123373538255688,0.1808289289474487,0.17658426791429516,0.17502293229103086,
1984-04-13,,,0.180424153804779,0.18042415082454677,0.18123373538255688,0.18077109754085538,0.17667679607868192,0.17530050650238987,
1984-04-16,,,0.1827372461557388,0.18065544366836545,0.18111807554960246,0.1810024097561836,0.17693124234676358,0.17562434330582616,
1984-04-17,,,0.1815807819366455,0.18111809790134425,0.18100242912769313,0.1811180733144283,0.17716255933046338,0.17591348379850383,
1984-04-18,,,0.180424153804779,0.18111809790134425,0.18065546005964275,0.1811759054660797,0.17734761148691175,0.17617949128150936,
1984-04-19,,,0.180424153804779,0.18111809790134425,0.18065546005964278,0.18123373761773104,0.1776020577549934,0.17644549876451487,
1984-04-20,,,0.180424153804779,0.18111809790134425,0.18077112436294554,0.18123373761773104,0.17781024217605587,0.1767115062475204,
1984-04-23,,,0.1792675107717514,0.18042415082454677,0.18053979724645614,0.18117590546607967,0.17801842629909512,0.17697751402854917,
1984-04-24,,,0.1781110018491745,0.17973019480705257,0.18042414635419843,0.18111808001995083,0.1781803476810455,0.17717413216829297,
1984-04-25,,,0.1792675107717514,0.17949886620044703,0.18030848205089567,0.18088676333427425,0.17829600661993023,0.17733605191111562,
1984-04-26,,,0.1769543141126632,0.1788048982620239,0.17996149808168407,0.18059761673212046,0.1783654016256332,0.17748640626668927,
1984-04-27,,,0.1769543141126632,0.17811093032360076,0.17961451411247248,0.1804241247475147,0.17845792710781094,0.17767145752906796,
1984-04-30,,,0.1757977455854416,0.17741697728633882,0.17892056405544277,0.18001931980252264,0.17852732121944423,0.17785650879144665,
1984-05-01,,,0.1769543141126632,0.17718563973903653,0.17845791727304455,0.17973017320036885,0.17864297658205028,0.17804156005382535,
1984-05-02,,,0.1781110018491745,0.17695433795452115,0.17822660207748411,0.17944103106856343,0.17873550534248347,0.17818034991621967,
1984-05-03,,,0.1746411770582199,0.1764917105436325,0.1776483044028282,0.1791518822312355,0.1787586376070976,0.17828444153070447,
1984-05-04,,,0.1757977455854416,0.17626039683818817,0.17718566358089444,0.17897839397192,0.17873550623655315,0.1782381774485111,
1984-05-07,,,0.1746411770582199,0.17602908313274385,0.1767230302095413,0.1786314137279987,0.17866610974073407,0.1781572167575359,
1984-05-08,,,0.1769543141126632,0.17602908313274385,0.17660736143589018,0.17851575389504432,0.17873550474643704,0.17813408479094503,
1984-05-09,,,0.1757977455854416,0.17556643187999726,0.1762603849172592,0.17828443348407744,0.17882802873849865,0.1780993871390819,
1984-05-10,,,0.1746411770582199,0.17556643187999726,0.17602907121181488,0.17799528464674946,0.17887429147958753,0.17802999109029766,
1984-05-11,,,0.1723280400037765,0.17487249076366423,0.1755664438009262,0.17759047895669935,0.17882802873849865,0.177995294034481,
1984-05-14,,,0.1688583046197891,0.17371591627597807,0.17487249970436095,0.17689653187990187,0.17868923991918562,0.1779258996248245,
1984-05-15,,,0.1711715459823608,0.1725593626499176,0.1742942228913307,0.17637607008218764,0.17859671592712398,0.17785650506615636,
1984-05-16,,,0.1757977455854416,0.1725593626499176,0.1740628972649574,0.17614474967122076,0.17859671592712398,0.17784493938088414,
1984-05-17,,,0.1723280400037765,0.1720967352390289,0.17383158355951306,0.17573994398117065,0.1785273218154907,0.1778218080103397,
1984-05-18,,,0.1734845638275146,0.1723280400037765,0.17360026538372036,0.1753929644823074,0.17845792680978773,0.17779867619276044,
1984-05-21,,,0.1700149327516555,0.17255936563014979,0.17313764095306391,0.1749303355813026,0.17829600542783733,0.17774084806442259,
1984-05-22,,,0.1677018404006958,0.17186542451381678,0.17221239358186718,0.17440987750887868,0.178110955953598,0.1776830208301544,
1984-05-23,,,0.1711715459823608,0.17094018459320065,0.1717497736215591,0.17400507926940917,0.17794903665781017,0.17761362627148625,
1984-05-24,,,0.1677018404006958,0.1700149446725845,0.1710558399558067,0.1735424555838108,0.1777408534288406,0.17746327221393582,
1984-05-25,,,0.1642320156097412,0.1681644350290298,0.17024623751640316,0.17290634065866467,0.1773938781023025,0.17730135083198545,
1984-05-28,,,0.1642320156097412,0.16700785160064696,0.16978360861539837,0.17232805415987967,0.17711629837751386,0.17715099588036534,
1984-05-29,,,0.1630755364894867,0.16608259081840515,0.16897400766611098,0.17163411527872083,0.17679245889186856,0.17700064122676845,
1984-05-30,,,0.1653886884450912,0.16492601931095122,0.16793310195207595,0.17099799960851667,0.17651488244533536,0.17687341809272764,
1984-05-31,,,0.1665451824665069,0.16469468772411347,0.16735481619834897,0.170593199878931,0.17626043587923046,0.17674619480967518,
1984-06-01,,,0.1711715459823608,0.16608259379863738,0.1671235144138336,0.17036188989877699,0.1760753837227821,0.176653668731451,
1984-06-04,,,0.1746411770582199,0.1681644260883331,0.16758613884449006,0.17036188989877699,0.1759597241878509,0.17656114205718038,
1984-06-05,,,0.1781110018491745,0.17117151916027065,0.16862705498933792,0.17041972428560254,0.17593659400939937,0.17652644425630565,
1984-06-06,,,0.1792675107717514,0.1739472836256027,0.16943665146827697,0.17059321254491805,0.17584406733512875,0.17644548356533046,
1984-06-07,,,0.1781110018491745,0.17626044750213624,0.17047756761312485,0.17076670378446576,0.17575154244899746,0.17635295778512952,
1984-06-08,,,0.180424153804779,0.17811096906661988,0.1720967814326286,0.1711715094745159,0.17575154244899746,0.17627199590206144,
1984-06-11,,,0.180424153804779,0.17926756441593167,0.17371599525213238,0.17174980193376538,0.1756821486353874,0.17624886497855183,
1984-06-12,,,0.1815807819366455,0.1799615204334259,0.17556651979684829,0.17227026373147963,0.17565901935100553,0.1762373003363609,
1984-06-13,,,0.1815807819366455,0.1804241746664047,0.1771857291460037,0.1725594155490398,0.17561275810003277,0.17621416971087453,
1984-06-14,,,0.1815807819366455,0.1811181306838989,0.17868928909301757,0.1730220526456833,0.1756358906626701,0.17619103908538813,
1984-06-15,,,0.180424153804779,0.1811181306838989,0.17961454987525938,0.1733690321445465,0.17565902352333065,0.17615634217858311,
1984-06-18,,,0.180424153804779,0.1811181306838989,0.1801928475499153,0.17388949319720265,0.17563589096069332,0.17612164527177807,
1984-06-19,,,0.180424153804779,0.1808868050575256,0.18042416274547574,0.1745256088674068,0.17565902382135387,0.17609851434826848,
1984-06-20,,,0.1792675107717514,0.1804241508245468,0.18042416274547574,0.17493040710687635,0.17563589096069332,0.1760869479179382,
1984-06-21,,,0.1792675107717514,0.17996149659156796,0.18053981363773342,0.17550869062542912,0.1756127581000328,0.17609851300716398,
1984-06-22,,,0.1781110018491745,0.17949886620044705,0.18030849844217298,0.1762026399374008,0.1755664950609207,0.17612164556980128,
1984-06-25,,,0.1769543141126632,0.1788048982620239,0.1799615144729614,0.1768387548625469,0.1754508364200592,0.17619103938341138,
1984-06-26,,,0.1781110018491745,0.178342267870903,0.1796145364642143,0.17759052813053128,0.17538144081830978,0.17627200007438656,
1984-06-27,,,0.1792675107717514,0.178342267870903,0.1793832093477249,0.1782844692468643,0.17535830795764923,0.17635295972228046,
1984-06-28,,,0.1769543141126632,0.17787962853908537,0.17892056256532668,0.17880492582917212,0.1752889111638069,0.17644548445940014,
1984-06-29,,,0.1769543141126632,0.1776482909917831,0.17857357859611508,0.17909406423568724,0.1752195143699646,0.1765148782730102,
1984-07-02,,,0.1626965552568435,0.17479673922061917,0.17680081874132153,0.17849683314561843,0.17488809525966645,0.17645326077938076,
1984-07-03,,,0.1626965552568435,0.17171384990215297,0.175028058886528,0.17772611081600187,0.17457980632781983,0.17638007700443264,
1984-07-04,,,0.1626965552568435,0.1683996587991714,0.1733709633350372,0.17689756304025644,0.17424838721752167,0.17627219691872592,
1984-07-05,,,0.1652384400367736,0.16605648398399347,0.1719680562615394,0.17625393494963643,0.17401406973600386,0.17618973568081853,
1984-07-06,,,0.1626965552568435,0.16320493221282956,0.17042661160230632,0.17536755502223964,0.17372891455888748,0.17609342083334922,
1984-07-09,,,0.1626965552568435,0.16320493221282953,0.16900083571672436,0.17448117509484287,0.17346689075231553,0.1759971059858799,
1984-07-10,,,0.1626965552568435,0.16320493221282956,0.16745939105749125,0.17353696376085276,0.17318173557519909,0.17591235607862474,
1984-07-11,,,0.157612144947052,0.16218805015087123,0.16529385447502132,0.1723385319113731,0.17277175843715664,0.1757536318898201,
1984-07-12,,,0.1626965552568435,0.16167967319488522,0.16386807858943936,0.171394320577383,0.1725328660011291,0.17564575180411338,
1984-07-13,,,0.157612144947052,0.1606627911329269,0.1619338616728782,0.17025372013449666,0.17216915398836133,0.17545233011245728,
1984-07-16,,,0.1550700813531875,0.1591374963521957,0.16117121428251263,0.16898601651191708,0.17177773207426067,0.1752219209074974,
1984-07-17,,,0.1474436521530151,0.15608691573143002,0.1596459239721298,0.1673369914293289,0.17118751883506772,0.17496151179075242,
1984-07-18,,,0.149985671043396,0.1545616209506988,0.15837483555078502,0.16587289944291111,0.1706712773442268,0.17474965304136275,
1984-07-19,,,0.149985671043396,0.15201944410800933,0.15684955865144726,0.16440880745649336,0.1701781672239303,0.17452622935175896,
1984-07-20,,,0.149985671043396,0.15049414932727812,0.15557847023010252,0.16300254091620442,0.1697313198447227,0.17427967429161073,
1984-07-23,,,0.1423592120409011,0.14795197546482086,0.15354473590850828,0.1612727858126163,0.16920133799314496,0.17394528895616532,
1984-07-24,,,0.1525276154279709,0.14896876811981202,0.15252784192562102,0.15999361649155613,0.16882845938205715,0.1737125876545906,
1984-07-25,,,0.1550700813531875,0.1499856501817703,0.15227363556623455,0.15878374502062792,0.16841390609741208,0.17350531101226807,
1984-07-26,,,0.1550700813531875,0.1510025322437286,0.15151098817586894,0.15768953338265415,0.1680687469244003,0.17329803436994554,
1984-07-27,,,0.1550700813531875,0.1520194143056869,0.1512567818164825,0.15659532174468035,0.16770045727491376,0.17307919204235078,
1984-07-30,,,0.1525276154279709,0.15405309498310085,0.15100253522396084,0.15608687475323674,0.16735071092844006,0.17282335817813874,
1984-07-31,,,0.1601541638374328,0.15557840466499323,0.15227358639240263,0.15595975518226618,0.1671997573971748,0.17265535667538642,
1984-08-01,,,0.1626965552568435,0.15710369944572444,0.15354467481374737,0.1559597551822662,0.16703025758266446,0.17248964712023734,
1984-08-02,,,0.1677805632352829,0.1596457958221435,0.15532416403293606,0.15608686134219169,0.1670318320393562,0.17238634273409845,
1984-08-03,,,0.1626965552568435,0.1611710906028747,0.1565952524542808,0.15608686134219169,0.16700112283229823,0.17219750046730042,
1984-08-06,,,0.1677805632352829,0.1642216801643371,0.15913738757371898,0.15634106174111365,0.16707209378480908,0.1720941960811615,
1984-08-07,,,0.1754068881273269,0.16727222502231592,0.16142531484365458,0.1569765783846378,0.16731872081756588,0.17205558985471725,
1984-08-08,,,0.1754068881273269,0.16981429159641262,0.16345899552106852,0.15786631554365155,0.16751908481121058,0.172016983628273,
1984-08-09,,,0.1779489070177078,0.1718479603528976,0.1657468780875206,0.15862893313169474,0.1677471593022346,0.1720037975907326,
1984-08-10,,,0.1754068881273269,0.1743900269269943,0.1677805587649345,0.1595186702907085,0.16783186614513393,0.17195362493395805,
1984-08-13,,,0.1754068881273269,0.17591529190540306,0.1700684860348701,0.16053551062941546,0.16784718036651608,0.17190345227718354,
1984-08-14,,,0.1728650480508804,0.17540692389011378,0.17133957445621487,0.16180658042430873,0.1677422612905502,0.1718394276499748,
1984-08-15,,,0.1728650480508804,0.17489855587482447,0.17235642373561855,0.16295054927468294,0.16761421203613278,0.17172913968563075,
1984-08-16,,,0.1728650480508804,0.173881784081459,0.1728648722171783,0.16409451812505718,0.1675092929601669,0.17163041770458218,
1984-08-17,,,0.1677805632352829,0.1723565191030502,0.17337327301502226,0.16498426273465153,0.16725642114877698,0.1715039817988872,
1984-08-20,,,0.1652384400367736,0.17032282948493954,0.1731190606951713,0.16612822413444517,0.16695270687341687,0.17131742775440212,
1984-08-21,,,0.1626965552568435,0.16828913092613215,0.17184802740812297,0.1666366711258888,0.16657502233982083,0.17111702084541316,
1984-08-22,,,0.1728650480508804,0.16828913092613215,0.1715938434004783,0.16752641946077343,0.16640070766210552,0.17100673288106916,
1984-08-23,,,0.1855753362178802,0.1708311885595321,0.17235648632049555,0.16905168220400807,0.16648059874773022,0.17105824470520015,
1984-08-24,,,0.1855753362178802,0.17439014315605156,0.1733733311295509,0.17057694494724268,0.16658362239599225,0.17112132295966145,0.17253432855010029
1984-08-27,,,0.1830334961414337,0.1779491543769836,0.17413599193096158,0.17210223898291582,0.16663580924272534,0.17113585010170934,0.17268037900328634
1984-08-28,,,0.1830334961414337,0.18201654255390162,0.1751528367400169,0.17324620559811588,0.16668799608945842,0.17117350995540614,0.17282064691185947
1984-08-29,,,0.1830334961414337,0.18405023217201227,0.17616968154907223,0.17426305264234537,0.16676331579685208,0.1711996033787727,0.17297248072922225
1984-08-30,,,0.1855753362178802,0.18405023217201227,0.1774407103657722,0.17515279129147526,0.16688947230577467,0.1712511152029037,0.17313702374696727
1984-08-31,39.57393149124879,A,0.1779489070177078,0.1825249463319778,0.1784575447440147,0.17591540887951845,0.16688623040914533,0.171226362735033,0.17326343461871144
1984-09-03,39.55950065440638,A,0.1779489070177078,0.18150802850723263,0.17972859144210812,0.1764238260686397,0.16690612226724622,0.17117847934365268,0.1734014113247394
1984-09-04,39.54736361077348,A,0.1804913878440857,0.180999606847763,0.18150807470083236,0.17667805105447765,0.16695372998714444,0.17116758540272708,0.17354053460061547
1984-09-05,39.535770280212425,A,0.1804913878440857,0.18049118518829343,0.18227070868015288,0.1769322760403156,0.16697820752859113,0.17116825774312017,0.17367387451231475
1984-09-06,39.52872327963788,A,0.1855753362178802,0.18049118518829343,0.18227070868015285,0.17731359750032422,0.16715062797069546,0.17121976956725116,0.17383263416588302
1984-09-07,39.537175430777,A,0.1881177127361297,0.18252494633197783,0.1825249463319778,0.17794913873076437,0.1673738959431648,0.17129670515656467,0.17400410570204256
1984-09-10,39.54900236122831,A,0.1881177127361297,0.18455870747566222,0.18303336799144743,0.17858467996120447,0.1678823190927505,0.17138520717620845,0.17418136060237882
1984-09-11,39.557868101346244,A,0.1881177127361297,0.186083972454071,0.18354178965091703,0.17934731319546696,0.16839074224233624,0.171485274285078,0.17432970322668548
1984-09-12,39.565715430307584,A,0.1855753362178802,0.18710076212882992,0.18379597365856165,0.17998282760381695,0.16884831786155696,0.1715483525395393,0.17444220222532747
1984-09-13,39.564932644496835,A,0.1830334961414337,0.18659239411354062,0.183541789650917,0.1804912500083446,0.16920421898365018,0.171609144359827,0.17454777531325813
1984-09-14,39.56463299095342,A,0.1855753362178802,0.1860839188098907,0.18430443257093426,0.18138098865747448,0.16966179460287087,0.17169535458087917,0.17468340605497357
1984-09-17,39.56533720012269,A,0.1881177127361297,0.1860839188098907,0.18532131314277644,0.18252495229244228,0.17017021775245658,0.17181855425238607,0.17483753152191636
1984-09-18,39.55882576610157,A,0.1830334961414337,0.1850670754909515,0.18557552397251126,0.18354179933667178,0.17057695657014843,0.17187934607267377,0.17496045306324956
1984-09-19,39.554905972802096,A,0.1830334961414337,0.1845587074756622,0.18582973480224604,0.18405022174119945,0.17108538359403608,0.17192857101559636,0.175054460465908
1984-09-20,39.5487965299583,A,0.1804913878440857,0.1840502858161926,0.1853213399648666,0.18379602432250974,0.1714412802457809,0.17198707312345501,0.17513575732707973
1984-09-21,39.53893607898964,A,0.1855753362178802,0.1840502858161926,0.18506710231304163,0.18379602432250974,0.17200054407119747,0.17208484902977939,0.17516151323914525
1984-09-24,39.52042559662852,P,0.1830334961414337,0.18303344249725337,0.18455868065357203,0.18379602432250974,0.17255981236696238,0.17216877222061153,0.17516299448907371
1984-09-25,39.509745678191074,P,0.1804913878440857,0.1825250208377838,0.18379604816436762,0.18366891890764234,0.17322076708078382,0.17220414295792577,0.1751691138744354
1984-09-26,39.50172467874277,P,0.1804913878440857,0.1820165991783142,0.1832876533269882,0.18354181349277493,0.1738308814167976,0.1722510793805122,0.17517523325979706
1984-09-27,39.51103175671597,P,0.1855753362178802,0.1830333888530731,0.18354183733463286,0.18354181349277493,0.17454267472028728,0.1723604209721088,0.17519520603120323
1984-09-28,39.516805760303434,P,0.1855753362178802,0.1830333888530731,0.18354183733463286,0.18392313495278353,0.17525446802377698,0.17249289393424985,0.17524409398436544
1984-10-01,39.520732633126315,P,0.1804913878440857,0.1825249671936035,0.18277920484542845,0.18405025899410243,0.17601711153984068,0.17260922476649282,0.17526756219565864
1984-10-02,39.52426405606652,P,0.1804913878440857,0.1825249671936035,0.18252499401569364,0.18405025899410243,0.17657638698816297,0.17270242318511006,0.1752794641256332
1984-10-03,39.5262202085208,A,0.1804913878440857,0.1825249671936035,0.18227078318595885,0.18405025899410243,0.1770848131179809,0.1727493596076965,0.17529714949429032
1984-10-04,39.51792780730798,P,0.1804913878440857,0.18150817751884457,0.18227078318595885,0.1837960615754127,0.17759323924779888,0.1728309930860996,0.17532640054821966
1984-10-05,39.50997003715694,P,0.1830334961414337,0.1809998095035553,0.1820165991783142,0.18354185074567791,0.17815250754356382,0.17292648240923877,0.1753625793009996
1984-10-08,39.51139157451602,P,0.1830334961414337,0.1815082311630249,0.1820165991783142,0.18328763991594313,0.17876262515783306,0.17305666804313657,0.17539875805377958
1984-10-09,39.50978449286203,P,0.1804913878440857,0.1815082311630249,0.1820165991783142,0.1829063236713409,0.17916936963796612,0.17318456351757047,0.17543379217386243
