Date,GRADE,GPS,PHM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-25,,,1.1581391096115112,1.2053641080856323,1.2390963554382324,1.3374822080135345,1.5006337070465088,1.7939916849136353,
1984-04-26,,,1.1918716430664062,1.1941201448440553,1.2222302436828614,1.3189294815063477,1.4889398622512817,1.7830849361419678,
1984-04-27,,,1.1806275844573977,1.1806273698806762,1.214359414577484,1.2998145520687103,1.476571373939514,1.7725155115127564,
1984-04-30,,,1.2031149864196775,1.1806273698806762,1.2098617672920227,1.281823992729187,1.4646526336669923,1.7621709609031677,
1984-05-01,,,1.2031149864196775,1.187373661994934,1.2053641200065612,1.270017671585083,1.4534085249900819,1.7521637296676635,
1984-05-02,,,1.236847758293152,1.2031153917312623,1.2042397499084472,1.2593357980251312,1.4430639910697938,1.742943583726883,
1984-05-03,,,1.236847758293152,1.2121106147766114,1.2031153798103333,1.2514649331569672,1.4354180264472962,1.7338358926773072,
1984-05-04,,,1.248091459274292,1.2256033897399903,1.2031153798103333,1.24528067111969,1.4279969358444213,1.724953064918518,
1984-05-07,,,1.3155570030212402,1.2480917930603028,1.2143595814704895,1.243031883239746,1.4217002773284912,1.7166324663162231,
1984-05-08,,,1.304312229156494,1.268331241607666,1.2278524518013,1.239658659696579,1.4163031220436095,1.7089864945411681,
1984-05-09,,,1.281824231147766,1.2773265361785888,1.2402209639549255,1.239658659696579,1.410681083202362,1.7002161133289337,
1984-05-10,,,1.281824231147766,1.2863218307495117,1.2492162227630614,1.2357232332229613,1.4066332221031188,1.6913332986831664,
1984-05-11,,,1.248091459274292,1.2863218307495117,1.255962610244751,1.2351610124111174,1.4003365278244018,1.6820007157325745,
1984-05-14,,,1.2705802917480469,1.277326488494873,1.262709140777588,1.2362854540348052,1.3960637879371642,1.67289302110672,
1984-05-15,,,1.2705802917480469,1.2705801010131836,1.2694556713104248,1.237409895658493,1.3917910480499267,1.6632231235504151,
1984-05-16,,,1.2705802917480469,1.2683313131332397,1.2728289246559144,1.2385343372821807,1.387068545818329,1.6538905453681947,
1984-05-17,,,1.2031149864196775,1.252589464187622,1.269455647468567,1.23628551363945,1.3809967374801635,1.643545994758606,
1984-05-18,,,1.2031149864196775,1.243594169616699,1.2649580001831056,1.2340366899967192,1.3753746914863587,1.6333138728141785,
1984-05-21,,,1.169383525848389,1.2233548164367676,1.2503406524658203,1.232350116968155,1.367953598499298,1.6227444362640382,
1984-05-22,,,1.169383525848389,1.203115463256836,1.2368477821350097,1.2323501169681548,1.3598578691482544,1.6118376708030702,
1984-05-23,,,1.1918716430664062,1.187373733520508,1.2278525233268738,1.2340367436408994,1.352211902141571,1.6002562713623047,
1984-05-24,,,1.1356515884399414,1.1738810539245605,1.2132352590560913,1.2312257409095761,1.3432166504859924,1.587662901878357,
1984-05-25,,,1.1356515884399414,1.1603883743286134,1.2019912719726562,1.2289769411087035,1.3328721189498902,1.5756317472457886,
1984-05-28,,,1.1356515884399414,1.1536419868469239,1.1884984016418456,1.2256037712097165,1.322752470970154,1.5629259634017945,
1984-05-29,,,1.090674877166748,1.1379002571105956,1.1705078601837158,1.2199817657470704,1.3110586524009704,1.5501077127456666,
1984-05-30,,,1.0344547033309937,1.1064168691635132,1.1468953013420105,1.2098621129989622,1.298240430355072,1.5393134081363677,
1984-05-31,,,1.1019190549850464,1.0996703624725341,1.1367757081985475,1.203115677833557,1.2878958916664123,1.5297559380531311,
1984-06-01,,,1.1244075298309326,1.0974215507507323,1.1289049625396728,1.196931481361389,1.2786757588386535,1.5203109192848205,
1984-06-04,,,1.1131635904312134,1.0929239511489868,1.1232829689979553,1.1868118107318877,1.2690058732032776,1.5104161322116851,
1984-06-05,,,1.1019190549850464,1.0951727867126464,1.116536521911621,1.1766921520233153,1.2591110968589783,1.4996218252182008,
1984-06-06,,,1.1019190549850464,1.108665657043457,1.107541263103485,1.1676968932151794,1.2501158332824707,1.4895021641254425,
1984-06-07,,,1.0681871175765991,1.1019192695617677,1.1007948160171508,1.157015037536621,1.2402210521697998,1.4788202929496765,
1984-06-08,,,1.0456984043121338,1.086177444458008,1.0917994976043701,1.1468953847885133,1.2298764967918396,1.467913534641266,
1984-06-11,,,1.0344547033309937,1.0704356670379638,1.0816798090934754,1.1350891053676606,1.2193070673942565,1.4572316586971283,
1984-06-12,,,1.011966347694397,1.052445125579834,1.0738089561462403,1.122158408164978,1.2107615661621094,1.4462124705314636,
1984-06-13,,,1.0007221698760986,1.0322057485580445,1.0704357028007507,1.1086655020713807,1.2017663049697875,1.4359803652763368,
1984-06-14,,,1.0007221698760986,1.0187127590179443,1.060316014289856,1.0985458612442016,1.193895447254181,1.4256358098983766,
1984-06-15,,,1.011966347694397,1.011966347694397,1.0490718960762024,1.0889884293079377,1.1866992402076721,1.4159659123420716,
1984-06-18,,,1.146894931793213,1.0344543933868409,1.0524450302124024,1.0878639996051789,1.182426483631134,1.4083199441432952,
1984-06-19,,,1.1806275844573977,1.068186640739441,1.0603158831596375,1.0884262025356293,1.1786035013198852,1.4014610636234284,
1984-06-20,,,1.1244075298309326,1.0929237127304077,1.062564730644226,1.0850529968738556,1.1754551672935485,1.394152411222458,
1984-06-21,,,1.1131635904312134,1.1154119968414307,1.0670623779296875,1.0839285969734191,1.1705077838897706,1.3868437707424164,
1984-06-22,,,1.1244075298309326,1.1379002332687378,1.0749332904815674,1.0833663940429688,1.1678092169761658,1.3799848937988282,
1984-06-25,,,1.079431176185608,1.1244074821472168,1.0794309377670288,1.080555373430252,1.1644360113143921,1.3726762533187866,
1984-06-26,,,1.0681871175765991,1.1019193887710572,1.085053014755249,1.0794309854507447,1.1608379244804383,1.3652551722526551,
1984-06-27,,,1.0456984043121338,1.0861775636672975,1.0895506381988525,1.0799931704998016,1.1567900633811952,1.3577216362953186,
1984-06-28,,,1.079431176185608,1.0794310808181762,1.0974215388298034,1.0788687765598297,1.1534168577194215,1.350525428056717,
1984-06-29,,,1.1131635904312134,1.0771822929382324,1.107541263103485,1.0783065795898437,1.1507183003425598,1.3438914251327514,
1984-07-02,,,1.1244075298309326,1.0861775636672975,1.105292522907257,1.0788687765598297,1.149144151210785,1.3373698616027831,
1984-07-03,,,1.169383525848389,1.1064168453216552,1.1041681170463562,1.082242000102997,1.149144151210785,1.3312980580329894,
1984-07-04,,,1.169383525848389,1.1311538696289063,1.1086657166481018,1.085615223646164,1.1493690395355225,1.3250013732910155,
1984-07-05,,,1.1806275844573977,1.1513931512832642,1.1154121160507202,1.091237246990204,1.1491441583633424,1.319042010307312,
1984-07-06,,,1.1581391096115112,1.1603882551193239,1.118785274028778,1.0968592822551728,1.1486943888664245,1.3126328814029693,
1984-07-09,,,1.1581391096115112,1.1671345710754397,1.1266560673713684,1.1030435025691987,1.1477948713302613,1.3062237524986267,
1984-07-10,,,1.169383525848389,1.1671345710754397,1.1367757081985475,1.1109143614768984,1.1471202421188353,1.3002643835544587,
1984-07-11,,,1.1581391096115112,1.164885687828064,1.1480197787284852,1.118785208463669,1.1455460691452026,1.294305030107498,
1984-07-12,,,1.1244075298309326,1.153641676902771,1.1525174140930177,1.1249694764614107,1.1432972645759583,1.2893576455116271,
1984-07-13,,,1.1244075298309326,1.1468953609466552,1.1536418080329895,1.1305915355682374,1.140823585987091,1.2844102609157562,
1984-07-16,,,1.056942582130432,1.1266560554504395,1.1468953132629394,1.1260939180850984,1.135651297569275,1.278675787448883,
1984-07-17,,,1.056942582130432,1.1041678667068482,1.1356512188911438,1.11990966796875,1.1307039046287537,1.2735035133361816,
1984-07-18,,,1.0681871175765991,1.0861774682998657,1.1255315780639648,1.1170986473560334,1.1264311623573304,1.268556122779846,
1984-07-19,,,1.0232106447219849,1.0659380912780763,1.1097898840904237,1.112601000070572,1.1212588906288148,1.2639460563659668,
1984-07-20,,,1.011966347694397,1.0434498548507691,1.095172607898712,1.1069789409637452,1.1165363883972168,1.2584364581108094,
1984-07-23,,,0.9894780516624452,1.0299569487571716,1.0783065021038056,1.1024812847375869,1.1109143435955047,1.2534890657663345,
1984-07-24,,,0.933257818222046,1.0052199959754944,1.0546939313411712,1.0957348197698593,1.1041678941249848,1.2479794710874557,
1984-07-25,,,0.933257818222046,0.9782341361045838,1.0322058022022247,1.090112790465355,1.0974214446544648,1.2422449952363968,
1984-07-26,,,0.9669904708862304,0.9669901013374329,1.0164640963077545,1.084490755200386,1.0926989543437957,1.2368478459119796,
1984-07-27,,,1.0456984043121338,0.9737365126609803,1.0085931837558746,1.081117495894432,1.089550622701645,1.2324626570940018,
1984-07-30,,,1.056942582130432,0.9872294187545776,1.0085931837558746,1.077744248509407,1.0873018038272857,1.227627701163292,
1984-07-31,,,1.1581391096115112,1.0322056770324708,1.0187128365039826,1.0771820276975632,1.0870769155025481,1.2234673923254014,
1984-08-01,,,1.2593358755111694,1.0974212884902954,1.0378277122974395,1.0816796451807023,1.0884262001514435,1.2203190511465072,
1984-08-02,,,1.2930679321289062,1.1626367807388305,1.0648134410381318,1.0873016625642777,1.0915745270252228,1.2173955887556076,
1984-08-03,,,1.3492892980575562,1.223354959487915,1.0985457360744477,1.09685917198658,1.095847281217575,1.2143597000837325,
1984-08-06,,,1.304312229156494,1.2728288888931274,1.1300291538238525,1.104167827963829,1.0992204940319061,1.21098648250103,
1984-08-07,,,1.2143607139587402,1.2840732097625733,1.158139443397522,1.1064166873693466,1.1016942107677459,1.2063764315843581,
1984-08-08,,,1.225603461265564,1.277326726913452,1.1873740077018737,1.1097899049520492,1.1055171859264374,1.2018788081407548,
1984-08-09,,,1.281824231147766,1.2750779867172242,1.2188573837280274,1.1176607400178908,1.1091152894496918,1.1985055905580522,
1984-08-10,,,1.2930679321289062,1.263833713531494,1.2435943365097046,1.1260937601327896,1.1124884974956513,1.1955821281671524,
1984-08-13,,,1.2930679321289062,1.2615848541259767,1.267206871509552,1.1379000276327134,1.116086584329605,1.1925462287664415,
1984-08-14,,,1.281824231147766,1.2750775575637816,1.2795753836631776,1.1491441100835798,1.1196846878528595,1.189397892355919,
1984-08-15,,,1.2593358755111694,1.2818240404129027,1.2795753836631776,1.1587015479803084,1.122833024263382,1.1864744287729263,
1984-08-16,,,1.281824231147766,1.2818240404129029,1.2784510135650635,1.1716322273015973,1.1271057665348052,1.1836634093523026,
1984-08-17,,,1.236847758293152,1.270580005645752,1.267206859588623,1.1828762978315353,1.1309287536144257,1.1804026252031325,
1984-08-20,,,1.225603461265564,1.2570871114730835,1.25933598279953,1.194682568311691,1.134751728773117,1.1770293980836868,
1984-08-21,,,1.248091459274292,1.2503405570983888,1.2627090573310853,1.2104242503643035,1.139474231004715,1.175117898583412,
1984-08-22,,,1.2031149864196775,1.2390963792800904,1.2604602098464965,1.223917108774185,1.1435220873355865,1.172644196152687,
1984-08-23,,,1.248091459274292,1.2323498249053955,1.2570869326591492,1.237972158193588,1.1484694731235505,1.1711824601888656,
1984-08-24,,,1.2593358755111694,1.236847448348999,1.2537137269973755,1.24865403175354,1.1534168636798858,1.170058051943779,1.5601149687170983
1984-08-27,,,1.248091459274292,1.2413450479507446,1.249216079711914,1.2582114756107328,1.1554407942295075,1.1689336389303207,1.553593406379223
1984-08-28,,,1.281824231147766,1.2480916023254394,1.249216079711914,1.2643957316875456,1.1574647271633147,1.1680341142416,1.5472405079007148
1984-08-29,,,1.248091459274292,1.2570868968963622,1.2480916380882263,1.2638335108757017,1.159938405752182,1.1676967865228653,1.5408876064419745
1984-08-30,,,1.281824231147766,1.2638334512710572,1.2480916380882263,1.2632713258266448,1.163311618566513,1.1669097012281417,1.5347033688426017
1984-08-31,40.358328931065266,C,1.281824231147766,1.2683311223983762,1.2525892853736875,1.2598980724811553,1.1664599525928496,1.1671345847845078,1.528462908565998
1984-09-03,40.371867919273846,C,1.281824231147766,1.2750776767730712,1.2582113623619078,1.2587736725807188,1.170507813692093,1.1674719125032424,1.522391115128994
1984-09-04,40.38015354477691,C,1.2705802917480469,1.2728288888931272,1.2604602456092833,1.261584651470184,1.174555677175522,1.16769680082798,1.5165441963076591
1984-09-05,40.395544800786205,A,1.2593358755111694,1.2750777721405027,1.2660823345184324,1.2632712721824644,1.1788284265995026,1.1678092449903488,1.5105848410725593
1984-09-06,40.402040929300604,A,1.2705802917480469,1.2728289842605591,1.268331217765808,1.2627090752124785,1.1826514089107514,1.1680341333150863,1.5047941353917123
1984-09-07,40.396517934703596,A,1.2593358755111694,1.2683313131332397,1.268331217765808,1.2610224723815917,1.1855748546123506,1.168146577477455,1.498890994489193
1984-09-10,40.38615295771648,A,1.2593358755111694,1.2638336420059204,1.2694556593894957,1.2593358695507049,1.1882734215259552,1.16870878636837,1.4932689574360847
1984-09-11,40.38154598489577,P,1.2705802917480469,1.2638336420059204,1.2683312654495238,1.258773672580719,1.1902973568439483,1.1697207540273666,1.4877593591809273
1984-09-12,40.400605635702895,A,1.3155570030212402,1.2750778675079346,1.2750778198242185,1.2615847289562225,1.1932208263874053,1.171294932961464,1.4826433089375497
1984-09-13,40.445627673483465,A,1.3717767000198364,1.2953171491622926,1.2840730667114257,1.2660823523998261,1.1970438086986541,1.1730939835309981,1.478089459836483
1984-09-14,40.54610236468884,A,1.4617291688919067,1.33579580783844,1.30206356048584,1.2773264229297638,1.2031156098842621,1.1759049993753434,1.47421025544405
1984-09-17,40.65058018876575,A,1.4842172861099243,1.380772089958191,1.3223028659820557,1.2902571141719819,1.2096371734142304,1.1787160223722457,1.4704434916377067
1984-09-18,40.75963561054527,A,1.506705403327942,1.42799711227417,1.3459153771400452,1.3031878113746642,1.2163836109638213,1.1817519265413283,1.466957828104496
1984-09-19,40.821626144266936,A,1.4617291688919067,1.4572315454483031,1.366154706478119,1.3161185204982757,1.2224554121494293,1.184000740647316,1.4634721621870994
1984-09-20,40.85710164678837,A,1.4617291688919067,1.4752220392227173,1.3852695941925048,1.3268004059791565,1.2292018449306488,1.1862495547533036,1.4600427237153053
1984-09-21,40.844576963221115,A,1.4842172861099243,1.4797196626663207,1.4077577352523805,1.3380444765090942,1.2363980400562287,1.18861081302166,1.456781938970089
1984-09-24,40.79190965880037,A,1.416753172874451,1.466226840019226,1.4234994649887085,1.346477562189102,1.243594251871109,1.189622774720192,1.4531276205182075
1984-09-25,40.7144302429935,A,1.3830206394195557,1.4414898872375488,1.4347434997558595,1.3515373826026917,1.2501158130168915,1.1904098588228225,1.4496981766819954
1984-09-26,40.66285872166593,A,1.394265055656433,1.427997064590454,1.4426143050193787,1.3588460624217986,1.2566373717784882,1.1915342670679092,1.4458751901984215
1984-09-27,40.653379491691915,A,1.4842172861099243,1.4324946880340577,1.4538583636283875,1.3689657151699066,1.265857504606247,1.193558197617531,1.4424457481503488
1984-09-28,40.63725321048048,A,1.4842172861099243,1.4324946880340577,1.4561071753501893,1.3790853679180146,1.2753025233745574,1.1959194558858872,1.4389600858092308
1984-10-01,40.64433864903609,A,1.4504852294921875,1.439241099357605,1.4527339696884156,1.3875184178352356,1.2845226669311522,1.1977185052633286,1.4353057631850243
1984-10-02,40.647861320605365,A,1.394265055656433,1.4414899826049805,1.4414899349212646,1.393702656030655,1.2937428116798402,1.1989553529024124,1.4310892382264138
1984-10-03,40.645338878398555,A,1.3830206394195557,1.439241099357605,1.4336190819740295,1.3998868942260743,1.3027380681037903,1.2000797563791274,1.426985150873661
1984-10-04,40.602374121157496,P,1.394265055656433,1.4212506532669067,1.4268726706504822,1.4060711324214936,1.3112835597991943,1.201991257071495,1.4227686259150505
1984-10-05,40.562230424620644,P,1.394265055656433,1.4032602071762086,1.417877447605133,1.4128175914287566,1.3182548928260802,1.2039027577638626,1.4186083152890205
1984-10-08,40.54084001980073,P,1.394265055656433,1.3920161724090576,1.4156286358833312,1.4195640504360199,1.3250013422966003,1.206151573061943,1.4144480046629906
1984-10-09,40.550621511311505,P,1.416753172874451,1.3965137958526612,1.4190018892288208,1.42687269449234,1.330173623561859,1.2086252695322037,1.4102314701676368
1984-10-10,40.54252559083147,P,1.4055083990097046,1.401011347770691,1.4201262235641479,1.4313702642917634,1.3330970740318298,1.2107616370916368,1.4055089542269708
1984-10-11,40.537512167216,P,1.427997350692749,1.4077578067779541,1.4145042300224304,1.4341812968254088,1.3357956624031067,1.2136850947141646,1.4006739982962608
1984-10-12,40.526131082694484,A,1.416753172874451,1.4122554302215578,1.4077578186988833,1.4319324970245362,1.3371449398994446,1.21649611055851,1.3960639289021493
1984-10-15,40.500191425104475,A,1.4055083990097046,1.4145040988922122,1.403260135650635,1.4279970526695251,1.3391688632965089,1.2191946786642074,1.391060321033001
