Date,GRADE,GPS,BALL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-30,,,0.4691794812679291,0.4688157856464386,0.47299839854240416,0.47518064230680457,0.47048886120319366,,
1984-01-31,,,0.4655426442623138,0.46736096143722533,0.4717254459857941,0.4756352856755256,0.4707070869207382,,
1984-02-01,,,0.4619055390357971,0.466633540391922,0.4700887829065323,0.47581716030836096,0.4705252343416214,,
1984-02-02,,,0.4655426442623138,0.46590617299079884,0.4691795438528061,0.47581716030836096,0.4704161238670349,,
1984-02-03,,,0.4655426442623138,0.4655425906181335,0.46772474348545073,0.47581716030836096,0.4703433871269226,,
1984-02-06,,,0.4655426442623138,0.4648152232170105,0.46681550443172454,0.47490789741277684,0.47037975788116454,,
1984-02-07,,,0.4655426442623138,0.4648152232170105,0.4660880923271179,0.4736349239945411,0.4702706474065781,,
1984-02-08,,,0.4655426442623138,0.4655426442623138,0.46608809232711784,0.4725438237190246,0.47005242228507993,,
1984-02-09,,,0.4564497768878937,0.4637240707874297,0.4648151218891143,0.4712708622217178,0.46965233981609344,,
1984-02-10,,,0.4364458918571472,0.4579047203063964,0.4617236554622649,0.46836122274398806,0.4688158142566681,,
1984-02-13,,,0.434627503156662,0.45172169208526614,0.4582684576511382,0.4656334280967712,0.4680156636238098,,
1984-02-14,,,0.434627503156662,0.44553866386413576,0.45517694354057303,0.4634511947631836,0.4672882503271103,,
1984-02-15,,,0.4328089952468872,0.4389919340610504,0.452267289161682,0.46117803603410723,0.46652446687221527,,
1984-02-16,,,0.434627503156662,0.43462747931480405,0.44917577505111683,0.45917765945196154,0.465724316239357,,
1984-02-17,,,0.42735356092453,0.43280901312828063,0.4453568667173385,0.45654080510139466,0.46481505215168,,
1984-02-20,,,0.42735356092453,0.43135422468185425,0.4415379583835602,0.45417673140764236,0.4637966799736023,,
1984-02-21,,,0.4309904277324676,0.4306268095970154,0.4380827367305756,0.45208541452884676,0.4628874105215073,,
1984-02-22,,,0.4309904277324676,0.4302630960941314,0.43462751507759095,0.45035780370235445,0.46190540611743924,,
1984-02-23,,,0.4291718900203705,0.4291719734668731,0.4318997263908386,0.4483574241399765,0.46099614322185517,,
1984-02-24,,,0.42735356092453,0.4291719734668731,0.4309904932975769,0.44635707437992095,0.4601596248149872,,
1984-02-27,,,0.4382644891738891,0.431354159116745,0.43135419189929963,0.44481132477521895,0.4595049512386322,,
1984-02-28,,,0.4382644891738891,0.4328089714050293,0.43171789050102233,0.4434474170207977,0.4588866513967514,,
1984-02-29,,,0.4328089952468872,0.4331726849079132,0.43171789050102233,0.44199258983135226,0.4581956201791763,,
1984-03-01,,,0.434627503156662,0.4342638075351715,0.43171789050102233,0.44044683277606966,0.45779554307460785,,
1984-03-02,,,0.4437197744846344,0.43753705024719236,0.4333545118570328,0.43935568928718566,0.45761368751525877,,
1984-03-05,,,0.4400832653045654,0.43790080547332766,0.4346274822950362,0.43808272033929824,0.45735910177230826,,
1984-03-06,,,0.4437197744846344,0.4389918625354767,0.4359004169702529,0.4369915768504143,0.4572136139869689,,
1984-03-07,,,0.4400832653045654,0.44044671654701234,0.4368097007274628,0.43571860790252687,0.45681354343891134,,
1984-03-08,,,0.4382644891738891,0.4411741137504578,0.4377189606428146,0.43480934351682665,0.4564134722948074,,
1984-03-09,,,0.4364458918571472,0.4397193372249603,0.43862819373607637,0.43480934351682665,0.4560497629642486,,
1984-03-12,,,0.4291718900203705,0.4375370621681213,0.43771893382072447,0.4345365628600121,0.45554057359695427,,
1984-03-13,,,0.4309904277324676,0.434991192817688,0.43699152767658234,0.43435470908880236,0.45503138661384573,,
1984-03-14,,,0.4400832653045654,0.4349911928176879,0.43771895468235017,0.43471842259168625,0.45466769099235527,,
1984-03-15,,,0.4400832653045654,0.43535494804382324,0.4382645308971405,0.4349912106990814,0.4541585034132003,,
1984-03-16,,,0.4437197744846344,0.43680972456932066,0.4382645308971405,0.4358095213770866,0.4537220460176467,,
1984-03-19,,,0.4455384016036987,0.44008302688598633,0.43881004452705386,0.4367187634110451,0.4529582560062408,,
1984-03-20,,,0.4509941637516022,0.44408377408981325,0.4395374834537506,0.4377189502120018,0.4521580970287322,,
1984-03-21,,,0.454631358385086,0.44699339270591737,0.4409922927618027,0.43890099674463273,0.4515034312009811,,
1984-03-22,,,0.4509941637516022,0.4491755723953247,0.44226526021957396,0.4399921104311943,0.4508851343393325,,
1984-03-23,,,0.4473574757575989,0.4499031126499176,0.44335641860961916,0.44099230617284774,0.4499395102262496,,
1984-03-26,,,0.4473574757575989,0.45026692748069763,0.445174977183342,0.4414469555020332,0.4491029918193816,,
1984-03-27,,,0.4437197744846344,0.4488120496273041,0.44644791185855864,0.4417197197675705,0.44841194391250605,,
1984-03-28,,,0.4419016242027282,0.4462661027908325,0.44662974774837483,0.4421743512153625,0.4476845329999923,,
1984-03-29,,,0.4400832653045654,0.4440839231014252,0.44662974774837483,0.4424471393227577,0.4469934976100921,,
1984-03-30,,,0.4328089952468872,0.4411742269992828,0.4455386698246001,0.44190160036087034,0.4460478645563125,,
1984-04-02,,,0.4291718900203705,0.43753710985183714,0.44390201866626733,0.4413560315966606,0.4451386016607284,,
1984-04-03,,,0.4291718900203705,0.4346275329589844,0.4417197912931442,0.44062863737344743,0.4442657041549682,,
1984-04-04,,,0.4218978881835937,0.43062678575515745,0.438446444272995,0.43971936851739885,0.4433928090333938,,
1984-04-05,,,0.42007976770401,0.4266260862350464,0.4353550046682358,0.4388101324439049,0.4424108147621154,,
1984-04-06,,,0.4309904277324676,0.4262623727321625,0.43371829986572263,0.4385373592376709,0.44168341219425195,0.455758800804615,
1984-04-09,,,0.42735356092453,0.4258987069129943,0.43171790838241575,0.43844644278287886,0.44084689378738395,0.45566787749528886,
1984-04-10,,,0.42735356092453,0.4255350410938262,0.43008128702640536,0.438264599442482,0.4400831121206283,0.4553950995206833,
1984-04-11,,,0.4291718900203705,0.42698984146118163,0.42880831360816957,0.4377190306782722,0.43942843914031976,0.4549768367409706,
1984-04-12,,,0.4218978881835937,0.4273534655570984,0.4269897758960724,0.43680976182222364,0.43855554401874536,0.45448583394289016,
1984-04-13,,,0.4218978881835937,0.42553495764732363,0.42589866518974306,0.43571866750717164,0.43768264889717096,0.4540130180120468,
1984-04-16,,,0.4218978881835937,0.42444382309913625,0.4251712650060653,0.4345366418361663,0.43680975377559655,0.4535947558283806,
1984-04-17,,,0.4419016242027282,0.4273534357547759,0.42644423842430107,0.4340820148587226,0.4363369333744048,0.4533037903904915,
1984-04-18,,,0.4419016242027282,0.4298993825912475,0.42844461202621453,0.4334455281496047,0.43586411297321315,0.4529582676291466,
1984-04-19,,,0.4400832653045654,0.4335364580154419,0.43044496178627006,0.43289998322725287,0.43553678274154656,0.45259456127882003,
1984-04-20,,,0.4400832653045654,0.43717353343963616,0.43135424554347984,0.4325362727046012,0.4356095302104949,0.4522126722335815,
1984-04-23,,,0.4364458918571472,0.44008313417434686,0.43226347863674164,0.43199069350957864,0.43564589798450465,0.4518307808041573,
1984-04-24,,,0.4400832653045654,0.43971946239471427,0.4335364490747452,0.43180886805057517,0.4357550132274627,0.45152163177728655,
1984-04-25,,,0.4455384016036987,0.44044681787490847,0.435173100233078,0.4319907069206237,0.43600960135459893,0.45126703411340713,
1984-04-26,,,0.454631358385086,0.4433564364910126,0.43844644725322723,0.43271811157464973,0.4364096784591674,0.45106699734926226,
1984-04-27,,,0.454631358385086,0.4462660551071166,0.4417197942733764,0.43380922973155966,0.4369552344083785,0.4508851432800293,
1984-04-30,,,0.4673605561256408,0.45244898796081534,0.4462660610675811,0.43571866303682316,0.43775537431240075,0.4507760271430016,
1984-05-01,,,0.4691794812679291,0.4582682311534881,0.44899384677410115,0.43771904259920114,0.43851915538311,0.45070328295230866,
1984-05-02,,,0.4673605561256408,0.46263266205787656,0.4515397399663924,0.43999217599630347,0.43924655795097345,0.4505759820342064,
1984-05-03,,,0.4673605561256408,0.46517850160598756,0.45426746904849996,0.442356215417385,0.44001033127307887,0.45050323724746705,
1984-05-04,,,0.4673605561256408,0.46772434115409844,0.4569951981306075,0.44417472183704365,0.44081047117710104,0.45048504799604416,
1984-05-07,,,0.4655426442623138,0.467360758781433,0.4599048733711242,0.44608417600393285,0.44135603427886955,0.4504304927587509,
1984-05-08,,,0.4709981679916382,0.46772449612617484,0.46299636363983143,0.44826640635728826,0.4420107078552246,0.450448679625988,
1984-05-09,,,0.4728167653083801,0.4688157379627228,0.46572420001029957,0.4504486501216888,0.44281086325645447,0.4505032417178154,
1984-05-10,,,0.4728167653083801,0.46990697979927065,0.4675427407026291,0.4529945939779281,0.44357464849948885,0.45068509578704835,
1984-05-11,,,0.4655426442623138,0.4695433974266052,0.4686338692903519,0.4551768317818642,0.44401110589504245,0.4508123967051506,
1984-05-14,,,0.4619055390357971,0.4688159763813019,0.4680883675813675,0.45717721432447433,0.44444755136966707,0.4509033265709877,
1984-05-15,,,0.4728167653083801,0.46917969584465025,0.4684520959854126,0.4587229713797569,0.445029491186142,0.4511215525865555,
1984-05-16,,,0.4728167653083801,0.46917969584465025,0.4689977169036865,0.4602687284350395,0.4456841611862183,0.45124885231256484,
1984-05-17,,,0.4691794812679291,0.4684522390365601,0.46917960941791537,0.4617235392332077,0.44630246102809906,0.4513579666614532,
1984-05-18,,,0.4673605561256408,0.46881582140922545,0.46917960941791537,0.4630874037742615,0.44692075431346895,0.4514852586388588,
1984-05-21,,,0.4691794812679291,0.47027060985565183,0.46954329311847687,0.4647240832448006,0.4477209061384201,0.4516307398676872,
1984-05-22,,,0.4600867927074432,0.4677246153354645,0.4684521555900574,0.46572425961494446,0.4483028334379196,0.45166711002588267,
1984-05-23,,,0.4582680463790893,0.4648148715496063,0.4669972836971283,0.466360741853714,0.44866652905941007,0.45166711002588267,
1984-05-24,,,0.4582680463790893,0.46263258457183837,0.4655424118041992,0.46654257625341417,0.4490302246809006,0.4515943640470504,
1984-05-25,,,0.4564497768878937,0.46045042872428893,0.4646331250667572,0.4666334971785545,0.44928482472896575,0.45150343537330623,
1984-05-28,,,0.4564497768878937,0.45790448784828186,0.46408754885196685,0.46608795821666715,0.44950305223464965,0.45123065412044516,
1984-05-29,,,0.4582680463790893,0.4575407385826111,0.46263267695903776,0.4655423864722252,0.4496485298871994,0.4509033134579658,
1984-05-30,,,0.4655426442623138,0.4589956581592559,0.4619052648544312,0.46545149087905885,0.449866755604744,0.4506850934028625,
1984-05-31,,,0.4691794812679291,0.4611779451370239,0.4619052648544312,0.46554243713617327,0.4502304619550705,0.4505577981472015,
1984-06-01,,,0.4600867927074432,0.4619053483009338,0.4611778885126114,0.46517874896526334,0.4504850482940674,0.45021227926015844,
1984-06-04,,,0.4600867927074432,0.46263275146484373,0.4602686196565628,0.46490595638751986,0.45073963463306427,0.4499213132262229,
1984-06-05,,,0.4400832653045654,0.45899579524993894,0.45826826691627504,0.4633602112531662,0.4506669044494629,0.4495394241809844,
1984-06-06,,,0.4437197744846344,0.4546312212944031,0.45681343972682953,0.46190536171197893,0.45070326745510103,0.4491939002275466,
1984-06-07,,,0.4509941637516022,0.4509941577911377,0.4560860514640808,0.46081423163414004,0.45092148542404176,0.4489574915170669,
1984-06-08,,,0.4582680463790893,0.4506304085254668,0.45626787841320027,0.4604505017399788,0.4514306664466858,0.4487392655014991,
1984-06-11,,,0.4619055390357971,0.4509941577911377,0.4568134546279906,0.4604505017399788,0.4520853394269943,0.4486119705438613,
1984-06-12,,,0.4619055390357971,0.455358612537384,0.4571772038936614,0.45990494042634966,0.4527400124073029,0.4485028582811355,
1984-06-13,,,0.4691794812679291,0.460450553894043,0.45754088759422296,0.45972307622432707,0.45368564426898955,0.4485392266511916,
1984-06-14,,,0.4673605561256408,0.46372383236885073,0.4573589950799941,0.4596321299672127,0.45463126003742216,0.4485210373997688,
1984-06-15,,,0.4528125524520874,0.4626327335834503,0.4566315710544585,0.458904729783535,0.45506770253181456,0.44837555736303325,
1984-06-18,,,0.4564497768878937,0.4615415811538696,0.4562678694725036,0.45826824456453324,0.45564962685108185,0.44824826031923287,
1984-06-19,,,0.4509941637516022,0.45935930609703063,0.4573589593172073,0.4578136131167412,0.4561224389076233,0.44810277551412575,
1984-06-20,,,0.4619055390357971,0.45790451765060425,0.4591775357723236,0.45799548774957655,0.4567771118879318,0.44810277551412575,
1984-06-21,,,0.4655426442623138,0.4575409352779388,0.4606323838233948,0.45835921764373777,0.4576500070095062,0.44810277551412575,
1984-06-22,,,0.4619055390357971,0.45935953259468076,0.46099613308906556,0.45863200575113294,0.4584501600265503,0.4480664044618606,
1984-06-25,,,0.4582680463790893,0.45972318649291993,0.4606323838233948,0.45872291922569275,0.4591775631904602,0.44799365848302836,
1984-06-26,,,0.4491757452487945,0.4593595027923583,0.45935940444469453,0.458268304169178,0.45932304561138154,0.44782998949289315,
1984-06-27,,,0.4509941637516022,0.45717722773551933,0.4575408726930618,0.4575408801436424,0.45950489640235903,0.44768450468778603,
1984-06-28,,,0.4509941637516022,0.4542675316333771,0.45590423345565795,0.45663161426782606,0.45972311437129976,0.44762994855642313,
1984-06-29,,,0.4564497768878937,0.4531763792037964,0.4562679558992386,0.4564497634768486,0.4600504446029663,0.4478299874067306,
1984-07-02,,,0.4528125524520874,0.452085280418396,0.45590423345565795,0.4560860514640808,0.4603777778148651,0.44801183789968485,
1984-07-03,,,0.4528125524520874,0.45281264185905457,0.45608607232570647,0.4567225158214569,0.46063236355781556,0.44819368839263907,
1984-07-04,,,0.4528125524520874,0.4531763195991516,0.4551767736673355,0.45717715471982956,0.4607778465747833,0.44839372396469107,
1984-07-05,,,0.4509941637516022,0.4531763195991516,0.45372192561626434,0.45717715471982956,0.4607051026821136,0.4485573905706405,
1984-07-06,,,0.4437197744846344,0.45063031911849977,0.45190334916114805,0.45644974112510683,0.4604868710041046,0.4487210527062415,
1984-07-09,,,0.4364458918571472,0.4473569869995117,0.44972113370895384,0.4551767587661743,0.45986857771873474,0.4488119760155677,
1984-07-10,,,0.4437197744846344,0.4455384314060211,0.44917553663253784,0.45426747053861616,0.4593593835830688,0.4489392694830894,
1984-07-11,,,0.4419016242027282,0.4433562457561493,0.44826628267765045,0.45290357768535616,0.4588502049446106,0.44904838144779197,
1984-07-12,,,0.4437197744846344,0.44190136790275575,0.44753884375095365,0.4517215386033058,0.45837738931179045,0.44919386029243463,
1984-07-13,,,0.4419016242027282,0.4415377378463745,0.4460840284824371,0.45117599219083787,0.4578682106733322,0.4493393409252166,
1984-07-16,,,0.4419016242027282,0.44262888431549074,0.4449929356575012,0.4504485845565796,0.4573953902721405,0.449375712275505,
1984-07-17,,,0.4455384016036987,0.4429926097393035,0.44426552057266233,0.4501757964491843,0.4568861949443817,0.4494484513998031,
1984-07-18,,,0.454631358385086,0.44553855657577507,0.4444474011659622,0.4498120874166488,0.45652248680591584,0.44966667503118507,
1984-07-19,,,0.454631358385086,0.4477208733558654,0.4448111206293106,0.44926652312278736,0.45615877866744997,0.4498667135834693,
1984-07-20,,,0.4509941637516022,0.44953938126564025,0.4455385595560074,0.4487209543585776,0.45586780905723573,0.449939457476139,
1984-07-23,,,0.4509941637516022,0.45135788917541503,0.44699338674545286,0.4483572602272033,0.45564958155155183,0.45004856646060937,
1984-07-24,,,0.4473574757575989,0.45172170400619505,0.44735715687274935,0.4482663467526435,0.4551403957605362,0.450084943473339,
1984-07-25,,,0.4473574757575989,0.45026692748069763,0.4479027420282364,0.44808451235294333,0.45463120996952056,0.45015768557786934,
1984-07-26,,,0.4328089952468872,0.44590245485305785,0.44681166410446166,0.44717525392770757,0.4539038002490997,0.4501031306385993,
1984-07-27,,,0.4364458918571472,0.4429928004741669,0.44626609086990354,0.44617505967617027,0.4532855069637299,0.4501031306385993,
1984-07-30,,,0.434627503156662,0.43971946835517883,0.44553867876529696,0.44526580721139897,0.4525944674015045,0.45015768676996226,
1984-07-31,,,0.4364458918571472,0.4375371515750885,0.4446294277906418,0.444447474181652,0.4521216493844986,0.450212241411209,
1984-08-01,,,0.4491757452487945,0.43790080547332766,0.44408386647701265,0.4442656338214873,0.4519398033618927,0.4503031662106513,
1984-08-02,,,0.4619055390357971,0.44372011423110963,0.44481128454208374,0.44481120258569706,0.45201255321502687,0.4505213889479636,
1984-08-03,,,0.4928204119205475,0.4549950182437897,0.44899390935897826,0.44726623445749275,0.45273996591567994,0.4510123953223228,
1984-08-06,,,0.4982760548591614,0.46772472858428954,0.4537220984697342,0.4503577426075934,0.45357649147510526,0.4515397718548774,
1984-08-07,,,0.485546201467514,0.4775447905063629,0.4575409710407257,0.45244906395673745,0.45412205457687377,0.4518852922320365,
1984-08-08,,,0.4946386814117431,0.48663737773895266,0.46226909160614016,0.4550859168171882,0.45470397531986234,0.4522853654623031,
1984-08-09,,,0.4982760548591614,0.49391148090362547,0.4688157975673676,0.45781373083591453,0.455285906791687,0.45275818437337867,
1984-08-10,,,0.4982760548591614,0.4950026094913483,0.474998813867569,0.4606324523687362,0.4560496920347214,0.45326737016439433,
1984-08-13,,,0.4964572787284851,0.49463885426521303,0.48118179142475126,0.4633602350950241,0.4567771017551422,0.45375836819410315,
1984-08-14,,,0.4928204119205475,0.4960936963558197,0.4868192434310913,0.46572433561086657,0.45783184468746185,0.4542493745684623,
1984-08-15,,,0.4982760548591614,0.4968211710453033,0.491729274392128,0.4679065704345703,0.4589229702949524,0.4548131188750266,
1984-08-16,,,0.5000943541526794,0.49718483090400695,0.49554815590381623,0.47017972022294996,0.45990497410297393,0.4554132297635078,
1984-08-17,,,0.4946386814117431,0.4964573562145233,0.4957299828529358,0.47236194610595705,0.460632386803627,0.45603152662515634,
1984-08-20,,,0.485546201467514,0.4942751407623291,0.49445699751377103,0.4740895479917526,0.46110520005226135,0.4565952697396278,
1984-08-21,,,0.5000943541526794,0.49572992920875547,0.4959118127822876,0.4767263919115067,0.461868976354599,0.45730449438095083,
1984-08-22,,,0.5019128322601318,0.49645728468894956,0.49663922786712644,0.4794541597366333,0.46252364337444307,0.45810464382171623,
1984-08-23,,,0.5110052227973938,0.4986394584178925,0.4979121446609497,0.48336397111415863,0.4633965367078781,0.45901389837265005,
1984-08-24,,,0.5037316083908081,0.5004580438137054,0.4984577000141144,0.48672825694084165,0.4644149178266525,0.4597413101792335,0.45775005549192427
1984-08-27,,,0.5037316083908081,0.5040951251983643,0.49918513298034667,0.490183462202549,0.4653605544567108,0.4605050906538963,0.45808648407459257
1984-08-28,,,0.5019128322601318,0.5044588208198547,0.5000943750143051,0.4934568092226982,0.4663789278268814,0.4612506833672523,0.4583228914439678
1984-08-29,,,0.5037316083908081,0.50482257604599,0.5006399303674698,0.4961846023797989,0.4672154492139816,0.46199628055095665,0.45848655864596366
1984-08-30,,,0.5146429538726807,0.5055501222610473,0.5020947903394699,0.49882147312164304,0.46819745540618896,0.4629237312078475,0.4587047825753689
1984-08-31,59.56246706070334,A,0.5091871619224548,0.5066412329673767,0.5035496383905411,0.49963981062173846,0.4691430878639221,0.46379662394523613,0.4589048209786415
1984-09-03,59.55694681167484,A,0.5091871619224548,0.507732343673706,0.5059137344360352,0.5001853659749032,0.47016147017478943,0.46466951668262474,0.4591321362555027
1984-09-04,59.553584028928356,A,0.5091871619224548,0.5091872096061707,0.5068230152130127,0.5013674139976502,0.47136169850826265,0.465342372059822,0.4593230812251568
1984-09-05,59.5513769007147,A,0.5091871619224548,0.5102783203125,0.507550448179245,0.5020948380231858,0.4725255584716797,0.4660152274370193,0.45948674753308294
1984-09-06,59.5498927038333,A,0.5219167470932007,0.511733078956604,0.5086416006088257,0.5032768726348877,0.4739440101385117,0.46683356225490563,0.45971406176686286
1984-09-07,59.554522322941885,A,0.5237351059913635,0.5146426677703857,0.5106419503688813,0.5045498251914978,0.47528971672058107,0.4676700806617736,0.45994137644767763
1984-09-10,59.55883220617002,A,0.5237351059913635,0.5175522565841675,0.5126423001289367,0.5059137165546417,0.4767081677913666,0.4685429728031158,0.46018687680363657
1984-09-11,59.564661342109794,A,0.5237351059913635,0.5204618453979493,0.51482452750206,0.5074594512581825,0.4781266188621521,0.46937949120998373,0.46045056149363517
1984-09-12,59.571200527134046,A,0.5237351059913635,0.5233714342117309,0.5168248772621155,0.5087324038147927,0.4795450699329376,0.4701614582538604,0.4607142461836338
1984-09-13,59.570802302232714,A,0.5255535244941711,0.524098789691925,0.5179159343242645,0.5100053623318672,0.481036257147789,0.47087067991495124,0.4609688386321068
1984-09-14,59.573912171587494,A,0.5328273773193359,0.5259172439575195,0.5202799558639526,0.5119147971272469,0.48281840920448305,0.47165264010429375,0.46126889169216156
1984-09-17,59.5847974876387,A,0.5473756790161133,0.5306453585624695,0.5240988075733185,0.5150062710046768,0.48503700494766233,0.47245279133319845,0.46161440923810004
1984-09-18,59.595069368150824,A,0.5510132312774658,0.5361009836196899,0.5282814145088196,0.5175522148609162,0.48718287408351896,0.47327112883329386,0.4619872058928013
1984-09-19,59.59729014916244,A,0.5346463322639465,0.5382832288742065,0.5308273315429688,0.5191888898611069,0.4890377682447433,0.4739439865946769,0.4622599843144417
1984-09-20,59.59669156665232,A,0.5291909575462341,0.5390107154846191,0.5315547525882721,0.5200981765985488,0.4907471919059753,0.47456229060888283,0.462532763928175
1984-09-21,59.60429679282435,A,0.5546500086784363,0.5433752417564393,0.5346462428569794,0.5226440966129303,0.4930021595954895,0.4754351851344108,0.4629601165652275
1984-09-24,59.59820163784776,A,0.5491946339607239,0.5437390327453613,0.5371921956539154,0.5249172478914261,0.49514801979064943,0.4762717050313949,0.4633510988950729
1984-09-25,59.59130022653458,A,0.5491946339607239,0.5433753132820129,0.5397381484508514,0.5272813379764557,0.4972211444377899,0.47705366969108576,0.46375117465853694
1984-09-26,59.59791277580879,A,0.5546500086784363,0.5473760485649108,0.5428296387195587,0.5298272579908371,0.49922151744365695,0.4778720021247863,0.46418762192130086
1984-09-27,59.60825215377104,A,0.5510132312774658,0.5517405033111572,0.5453756093978882,0.5316457718610763,0.5011491549015045,0.47865396678447714,0.46466953128576277
1984-09-28,59.59943087187089,A,0.5473756790161133,0.5502856373786926,0.5468304395675659,0.5335551977157593,0.5030767852067948,0.47947229713201517,0.4651423469185829
1984-10-01,59.59080411842293,A,0.5401020050048828,0.5484671115875244,0.5461030721664428,0.5351009398698807,0.5048589420318603,0.480254261791706,0.4655787941813469
1984-10-02,59.58036636528689,A,0.5364649295806885,0.5459211707115174,0.5446482419967651,0.5364648282527924,0.5066410911083221,0.4808907434344291,0.46600614801049234
1984-10-03,59.560421555863435,A,0.5255535244941711,0.5401018738746644,0.5437389612197876,0.5372831463813782,0.5082050120830536,0.481418111026287,0.46633348166942595
1984-10-04,59.55598552956701,A,0.5473756790161133,0.5393743634223938,0.5455574333667755,0.5385560929775238,0.5104963457584382,0.4822000730037688,0.4667790198326111
1984-10-05,59.55487256256248,P,0.5491946339607239,0.5397381544113159,0.5450118958950043,0.5398290693759918,0.5127513206005097,0.48301841378211974,0.46725183621048927
1984-10-08,59.56245137478353,P,0.5528313517570496,0.5422840237617492,0.5453755676746368,0.5412838816642761,0.5151153975725173,0.48385493248701095,0.4677428361773491
1984-10-09,59.57249711923583,A,0.5510132312774658,0.5451936841011047,0.5455574274063111,0.5426477879285813,0.5174067443609238,0.48476419687271116,0.46821565344929694
1984-10-10,59.58847628035318,A,0.5528313517570496,0.5506492495536804,0.5453755617141723,0.5441026002168655,0.5194798564910889,0.4857098299264908,0.46868846997618674
