Date,GRADE,GPS,PSX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-08-09,,,26.81486701965332,26.599388122558594,25.825269508361817,24.76980838775635,22.966586532592775,,
2012-08-10,,,26.60204315185547,26.643281173706054,26.056706619262695,24.944329452514648,23.102806129455566,,
2012-08-13,,,26.701805114746094,26.653922653198244,26.22296886444092,25.08547353744507,23.24618034362793,,
2012-08-14,,,26.55549430847168,26.675202941894533,26.377925300598143,25.199788570404053,23.381733474731444,,
2012-08-15,,,26.84146881103516,26.703135681152343,26.516921043395996,25.31484212875366,23.50144233703613,,
2012-08-16,,,27.38680648803711,26.817523574829103,26.70845584869385,25.500391292572022,23.628089141845702,,
2012-08-17,,,28.444236755371094,27.185962295532228,26.91462173461914,25.748122787475587,23.77204807281494,,
2012-08-20,,,28.643762588500977,27.574353790283205,27.114138221740724,26.01580629348755,23.913647537231444,,
2012-08-21,,,27.63287734985352,27.78983039855957,27.23251667022705,26.225962448120118,24.023255233764647,,
2012-08-22,,,27.586322784423828,27.938801193237303,27.320968437194825,26.42813777923584,24.141456909179688,,
2012-08-23,,,27.48656845092773,27.95875358581543,27.388138580322266,26.60670404434204,24.24760917663574,,
2012-08-24,,,27.50652503967285,27.771211242675783,27.478586769104005,26.767646694183348,24.336036224365234,,
2012-08-27,,,27.313648223876957,27.505188369750975,27.53977108001709,26.881369972229002,24.434364356994628,,
2012-08-28,,,27.905555725097656,27.559724044799804,27.674777221679687,27.026351261138917,24.54453063964844,,
2012-08-29,,,27.918855667114254,27.62623062133789,27.782515907287596,27.149718475341796,24.64437931060791,23.13973949432373,
2012-08-30,,,28.251367568969727,27.779190444946288,27.86897201538086,27.288713932037354,24.766489105224608,23.19735471725464,
2012-08-31,,,27.932147979736328,27.864315032958984,27.817763137817384,27.366192436218263,24.87321849822998,23.231933689117433,
2012-09-03,,,27.932147979736328,27.98801498413086,27.74660167694092,27.43036994934082,24.997013664245607,23.269489288330078,
2012-09-04,,,28.204822540283203,28.04786834716797,27.803796195983885,27.518156433105467,25.130098838806152,23.313409729003908,
2012-09-05,,,27.75923538208008,28.015944290161134,27.821087455749513,27.571027946472167,25.263400497436525,23.352874298095703,
2012-09-06,,,28.87651252746582,28.14097328186035,27.96008186340332,27.674110221862794,25.413491287231444,23.40351163864136,
2012-09-07,,,29.435163497924805,28.441576385498045,28.152945709228515,27.81576623916626,25.56245189666748,23.457618732452392,
2012-09-10,,,29.621387481689453,28.779424285888673,28.383719635009765,27.96174535751343,25.70508274078369,23.517821521759032,
2012-09-11,,,30.319684982299805,29.20239677429199,28.62513256072998,28.149954891204835,25.85850440979004,23.591158962249757,
2012-09-12,,,30.778573989868164,29.80626449584961,28.91110439300537,28.346810150146485,26.021103858947754,23.669085292816163,
2012-09-13,,,31.017990112304688,30.234560012817383,29.18776664733887,28.528369331359862,26.194312591552734,23.748082828521728,
2012-09-14,,,31.07785987854004,30.56309928894043,29.502337837219237,28.660050487518312,26.374407234191896,23.833235359191896,
2012-09-17,,,30.685457229614254,30.77591323852539,29.777668762207032,28.762135219573974,26.54824146270752,23.914860744476318,
2012-09-18,,,30.27312469482422,30.766601181030275,29.984498977661133,28.89414758682251,26.721369705200196,24.000895690917968,
2012-09-19,,,30.306381225585938,30.67216262817383,30.23921356201172,29.030150508880617,26.88457977294922,24.092290344238283,
2012-09-20,,,30.446048736572266,30.557774353027344,30.396167182922362,29.178124523162843,27.056800880432128,24.18911666870117,
2012-09-21,,,31.137697219848636,30.569741821289064,30.566420555114746,29.359683132171632,27.21732238769531,24.300995483398438,
2012-09-24,,,31.08449363708496,30.649549102783205,30.712731170654298,29.54822540283203,27.36143379211426,24.41770013809204,
2012-09-25,,,30.57904624938965,30.71073341369629,30.738667297363282,29.68189992904663,27.48763084411621,24.524389343261717,
2012-09-26,,,30.279787063598636,30.70541458129883,30.688788604736327,29.79994649887085,27.602418632507323,24.612276878356933,
2012-09-27,,,30.9448356628418,30.805171966552734,30.681473159790038,29.934619903564453,27.747798881530763,24.706881084442138,
2012-09-28,,,30.838417053222656,30.745315933227538,30.6575288772583,30.07993335723877,27.89477508544922,24.80472059249878,
2012-10-01,,,30.964784622192383,30.721374130249025,30.685461616516115,30.23156518936157,28.048268928527833,24.907197246551515,
2012-10-02,,,30.871675491333008,30.779899978637694,30.74531669616699,30.364907836914064,28.19710735321045,25.006427726745606,
2012-10-03,,,30.033710479736328,30.730684661865233,30.718049621582033,30.478631591796876,28.32692523956299,25.09443426132202,
2012-10-04,,,30.18667221069336,30.579051971435547,30.69211196899414,30.54413957595825,28.45235382080078,25.189526691436768,
2012-10-05,,,30.605640411376957,30.532496643066406,30.638906288146973,30.602663421630858,28.57871318817139,25.288015022277833,
2012-10-08,,,30.54579162597656,30.448698043823242,30.585036087036134,30.648883628845216,28.68884536743164,25.38054702758789,
2012-10-09,,,30.65220642089844,30.404804229736328,30.59235210418701,30.665509700775146,28.80177089691162,25.477847385406495,
2012-10-10,,,30.02706527709961,30.403475189208983,30.567079925537108,30.62793426513672,28.89328197479248,25.570351581573487,
2012-10-11,,,29.826435089111328,30.331427764892577,30.455239868164064,30.56835651397705,28.980381507873535,25.66270154953003,
2012-10-12,,,29.37168312072754,30.084636306762697,30.30856647491455,30.483047676086425,29.040163612365724,25.749379482269287,
2012-10-15,,,29.679319381713867,29.911341857910156,30.1800199508667,30.432740783691408,29.100778045654298,25.839133777618407,
2012-10-16,,,31.090377807617188,29.998976135253905,30.201890182495116,30.473603439331054,29.193603744506834,25.94491693496704,
2012-10-17,,,31.197385787963867,30.233040237426756,30.31825771331787,30.51815366744995,29.28351535797119,26.05554054260254,
2012-10-18,,,30.468448638916016,30.361442947387694,30.346435356140137,30.519273662567137,29.356586990356444,26.16158676147461,
2012-10-19,,,29.853191375732425,30.457744598388672,30.271190452575684,30.45504837036133,29.421609954833983,26.262208042144774,
2012-10-22,,,30.48181533813477,30.618243789672853,30.264792823791502,30.42491445541382,29.49721015930176,26.371695251464843,
2012-10-23,,,30.040433883666992,30.40825500488281,30.203615570068358,30.397983837127686,29.566908950805665,26.474321212768555,
2012-10-24,,,29.94681930541992,30.158141708374025,30.19559097290039,30.38133544921875,29.62901596069336,26.565229148864745,
2012-10-25,,,30.114011764526367,30.087254333496094,30.224348640441896,30.33979425430298,29.683560066223144,26.655824604034425,
2012-10-26,,,31.76582717895508,30.469781494140626,30.46376304626465,30.3861647605896,29.749991874694825,26.761019973754884,
2012-10-29,,,31.76582717895508,30.726583862304686,30.67241382598877,30.426216888427735,29.812433166503908,26.863040351867674,
2012-10-30,,,31.76582717895508,31.071662521362306,30.73995876312256,30.47092447280884,29.895092163085938,26.959173698425293,
2012-10-31,,,31.53844451904297,31.389987564086915,30.77406463623047,30.54616117477417,29.97413459777832,27.057795753479002,
2012-11-01,,,31.68557548522949,31.704300308227538,30.895777320861818,30.621106338500976,30.058114738464354,27.152861957550048,
2012-11-02,,,30.903120040893555,31.531758880615236,31.00077018737793,30.635980319976806,30.12604663848877,27.231041431427002,
2012-11-05,,,31.939699172973636,31.566533279418945,31.146558570861817,30.70567569732666,30.218567657470704,27.326466007232668,
2012-11-06,,,33.464454650878906,31.90625877380371,31.488960647583006,30.846288108825682,30.329745635986328,27.43713813781738,
2012-11-07,,,33.07658004760742,32.2138858795166,31.80193672180176,30.998763847351075,30.43290012359619,27.53863971710205,
2012-11-08,,,32.76895904541016,32.430562591552736,32.067431449890144,31.14589004516602,30.523251953125,27.644870529174806,
2012-11-09,,,31.705629348754883,32.591064453125,32.06141166687012,31.262587356567387,30.59872158050537,27.735970039367675,
2012-11-12,,,31.665510177612305,32.53622665405273,32.051379966735844,31.36189689636231,30.67338882446289,27.83520124435425,
2012-11-13,,,31.337825775146484,32.11090087890625,32.00857982635499,31.374269294738774,30.736048889160156,27.933073863983154,
2012-11-14,,,30.60218811035156,31.616022491455077,31.914954185485847,31.34450941085816,30.792907943725584,28.028154220581055,
2012-11-15,,,30.32132148742676,31.1264949798584,31.77852878570557,31.337153053283696,30.821804122924803,28.117647705078124,
2012-11-16,,,30.60888671875,30.907146453857422,31.749105453491218,31.374937820434575,30.84527858734131,28.203865242004394,
2012-11-19,,,32.180450439453125,31.010134506225587,31.773180580139165,31.459869575500495,30.896459846496583,28.300771293640135,
2012-11-20,,,32.80908203125,31.30438575744629,31.70764331817627,31.598301982879644,30.946247787475585,28.402376098632814,
2012-11-21,,,33.029781341552734,31.789904403686524,31.702963447570802,31.752450084686284,30.991271934509278,28.506187896728516,
2012-11-22,,,33.029781341552734,32.33159637451172,31.72904567718506,31.898238563537603,31.03150775909424,28.612910175323485,
2012-11-23,,,33.31733703613281,32.873286437988284,31.890216445922853,31.97581405639649,31.076297302246093,28.725352268218995,
2012-11-26,,,33.14345169067383,33.065886688232425,32.038010597229004,32.04469528198243,31.125457191467284,28.836849327087403,
2012-11-27,,,33.47783660888672,33.19963760375977,32.252011680603026,32.13029575347901,31.189551429748533,28.955460567474365,
2012-11-28,,,34.10645294189453,33.414971923828126,32.60243816375733,32.25869617462159,31.265552864074706,29.07506631851196,
2012-11-29,,,34.48095703125,33.70520706176758,33.01840171813965,32.398465251922616,31.34625102996826,29.201525955200196,
2012-11-30,,,35.02265167236328,34.04626998901367,33.459778213500975,32.6044418334961,31.423950119018556,29.320636253356934,
2012-12-03,,,34.48095703125,34.3137710571289,33.689828872680664,32.731504726409916,31.491879386901857,29.426656589508056,
2012-12-04,,,34.48095703125,34.51439514160156,33.85701637268066,32.782329845428464,31.569917602539064,29.528774223327638,
2012-12-05,,,33.899147033691406,34.47293395996094,33.94395294189453,32.823458194732666,31.642304801940917,29.62236171722412,
2012-12-06,,,34.0864143371582,34.39402542114258,34.04961624145508,32.88933095932007,31.705136375427244,29.726467628479003,
2012-12-07,,,35.002593994140625,34.39001388549805,34.21814193725586,33.054179191589355,31.788419914245605,29.841597499847413,
2012-12-10,,,35.83184814453125,34.6601921081543,34.486981582641604,33.262496089935304,31.885761184692385,29.96701505661011,
2012-12-11,,,35.47072982788086,34.85814666748047,34.68627090454102,33.46914129257202,31.977742271423338,30.087424812316893,
2012-12-12,,,35.4774169921875,35.17380065917969,34.823367309570315,33.71290273666382,32.086616401672366,30.206770820617677,
2012-12-13,,,34.915672302246094,35.33965225219727,34.86683883666992,33.942620277404785,32.18119640350342,30.3167751121521,
2012-12-14,,,35.75828170776367,35.490789794921874,34.94040184020996,34.20009002685547,32.284249229431154,30.43148120880127,
2012-12-17,,,35.791725158691406,35.482765197753906,35.0714786529541,34.38065376281738,32.38916790008545,30.539006633758547,
2012-12-18,,,35.55767059326172,35.500153350830075,35.17915000915527,34.51808319091797,32.48727718353271,30.64452404022217,
2012-12-19,,,35.109588623046875,35.426587677001955,35.30019416809082,34.622073554992674,32.58892765045166,30.74110481262207,
2012-12-20,,,35.05609893798828,35.45467300415039,35.39716262817383,34.72338943481445,32.6935209274292,30.836951217651368,
2012-12-21,,,34.882225036621094,35.27946166992187,35.385125732421876,34.80163383483887,32.803731765747074,30.921947689056395,
2012-12-24,,,34.75515365600586,35.072147369384766,35.277456283569336,34.88221893310547,32.90524845123291,31.003013248443605,
2012-12-25,,,34.75515365600586,34.911643981933594,35.205898666381835,34.94608478546142,32.97854396820068,31.08607385635376,
2012-12-26,,,34.34722137451172,34.75917053222656,35.092879104614255,34.958123207092285,33.04154067993164,31.162528018951416,
2012-12-27,,,34.48095703125,34.644142150878906,35.04940757751465,34.958123207092285,33.12179084777832,31.239188919067384,
2012-12-28,,,33.81890106201172,34.43147735595703,34.85546951293945,34.897935676574704,33.20110504150391,31.311357498168945,
2012-12-31,,,35.510841369628906,34.58261489868164,34.8273811340332,34.94942989349365,33.30168556213379,31.399447860717775,
2013-01-01,,,35.510841369628906,34.73375244140625,34.82269821166992,35.0009241104126,33.41109371185303,31.489001331329344,
2013-01-02,,,36.955352783203125,35.25537872314453,35.00727462768555,35.153734397888186,33.55126438140869,31.590140171051026,
2013-01-03,,,35.57102584838867,35.473392486572266,35.058767318725586,35.22796497344971,33.660404663085934,31.67198236465454,
2013-01-04,,,35.537593841552734,35.81713104248047,35.12430419921875,35.25471496582031,33.73583999633789,31.742915935516358,
2013-01-07,,,34.34722137451172,35.584407043457034,35.08351097106934,35.18048362731933,33.787467880249025,31.799950523376467,
2013-01-08,,,34.50101852416992,35.382442474365234,35.058097457885744,35.13199806213379,33.84217170715332,31.86863193511963,
2013-01-09,,,34.32046127319336,34.855464172363284,35.05542144775391,35.074150276184085,33.897812042236325,31.935973320007324,
2013-01-10,,,34.4475212097168,34.63076324462891,35.05207786560059,35.05074272155762,33.953050956726074,32.005582847595214,
2013-01-11,,,33.825584411621094,34.288361358642575,35.05274620056152,34.95410785675049,34.01150024414063,32.0687734413147,
2013-01-14,,,34.34052276611328,34.28702163696289,34.93571434020996,34.88154773712158,34.059516716003415,32.13904218673706,
2013-01-15,,,34.93571853637695,34.3739616394043,34.87820205688477,34.850450134277345,34.08894199371338,32.20934381484985,
2013-01-16,,,36.46047592163086,34.801964569091794,34.82871437072754,34.91799449920654,34.15661991119385,32.29476001739502,27.717249755859374
2013-01-17,,,36.881797790527344,35.28881988525391,34.959791564941405,35.0092794418335,34.23887668609619,32.381064319610594,27.789209518432617
2013-01-18,,,36.82829666137695,35.88936233520508,35.08886184692383,35.10658302307129,34.34133003234863,32.470025806427,27.850979747772218
2013-01-21,,,36.82829666137695,36.38691711425781,35.33696937561035,35.21024017333984,34.44458576202393,32.558987293243405,27.91423829078674
2013-01-22,,,36.52066802978516,36.70390701293945,35.538934326171876,35.29851589202881,34.5482426071167,32.642145748138425,27.977777738571167
2013-01-23,60.75968842373708,A,37.12922668457031,36.83765716552735,35.81981086730957,35.437616157531735,34.678783378601075,32.73584566116333,28.044359979629515
2013-01-24,60.86110577845681,A,37.53049850463867,36.96739730834961,36.12810859680176,35.59009323120117,34.82296691894531,32.82238552093506,28.11294857978821
2013-01-25,61.12771923334865,A,37.991920471191406,37.2001220703125,36.54474220275879,35.798744201660156,34.97062759399414,32.907953090667725,28.18278591156006
2013-01-28,61.209822793257125,A,38.17917251586914,37.470297241210936,36.92860717773438,35.93216075897217,35.09060203552246,32.993530941009524,28.255676231384278
2013-01-29,62.12394005685548,A,40.04499816894531,38.17516326904297,37.43953514099121,36.158868598937985,35.23532035827637,33.09078407287598,28.340971517562867
2013-01-30,62.82766434099266,A,40.63349914550781,38.87601776123047,37.85683746337891,36.342775917053224,35.387394714355466,33.189333324432376,28.429209308624266
2013-01-31,63.41291119125199,A,40.50644302368164,39.47120666503906,38.21930198669433,36.58954677581787,35.536927947998045,33.284217853546146,28.516150341033935
2013-02-01,64.2478148141442,A,41.964317321777344,40.26568603515625,38.732904052734376,36.9108829498291,35.709867553710936,33.39308242797851,28.613158893585204
2013-02-04,64.9000728041563,A,40.94112777709961,40.818077087402344,39.14418716430664,37.2405782699585,35.865821075439456,33.495639133453366,28.705249938964844
2013-02-05,64.65869989095647,A,40.80069732666016,40.96921691894532,39.57219009399414,37.55556221008301,36.01227828979492,33.60091485977173,28.80090527534485
2013-02-06,64.56191768290822,A,41.27550506591797,41.097618103027344,39.98681793212891,37.903314399719235,36.15565933227539,33.71060609817505,28.901448221206664
2013-02-07,64.87478381575433,A,42.30539321899414,41.45740814208985,40.464307403564455,38.29620800018311,36.312148056030274,33.82919954299927,29.00915810585022
2013-02-08,64.67906642905335,A,42.81363296508789,41.627271270751955,40.9464786529541,38.74561042785645,36.467967681884765,33.94595890045166,29.123477191925048
2013-02-11,64.95573905867369,A,42.92063903808594,42.02317352294922,41.42062530517578,39.17461624145508,36.636761322021485,34.06432035446167,29.241010246276854
2013-02-12,65.36537556442725,A,43.087833404541016,42.48060073852539,41.72490882873535,39.58222198486328,36.808898849487306,34.189408226013185,29.35689878463745
2013-02-13,65.44126674693268,A,42.87383270263672,42.80026626586914,41.94894218444824,39.902889823913576,36.98839256286621,34.31534868240357,29.46381278038025
2013-02-14,65.17878888006068,A,43.3553352355957,43.01025466918945,42.23383140563965,40.22656669616699,37.17377098083496,34.4394536781311,29.57316738128662
2013-02-15,64.56706795466896,A,42.9139518737793,43.03031845092774,42.32879486083984,40.53084945678711,37.331998138427736,34.56020902633667,29.682464809417723
2013-02-18,63.84361856495864,A,42.9139518737793,43.0289810180664,42.52607727050781,40.83513221740723,37.47364021301269,34.67970069885254,29.793448972702027
2013-02-19,63.47904649785871,A,43.52080535888672,43.11557540893555,42.79808807373047,41.1851390838623,37.63464172363281,34.806191997528074,29.90630986213684
2013-02-20,62.847530631588825,A,42.09610748291016,42.96003036499023,42.880148315429686,41.4334831237793,37.767015533447264,34.92681596755981,30.010625114440916
2013-02-21,61.98132083561956,A,41.860877990722656,42.661138916015624,42.83569679260254,41.6500020980835,37.9059196472168,35.043558025360106,30.116542358398437
2013-02-22,61.87496542964872,A,43.08397674560547,42.69514389038086,42.8627311706543,41.9046049118042,38.052433547973635,35.168341388702395,30.228178205490114
2013-02-25,61.00180273392937,A,41.222442626953125,42.356842041015625,42.692911529541014,42.0567684173584,38.16104789733887,35.27510789871216,30.327827463150026
2013-02-26,59.67546473939111,P,41.14852523803711,41.8823860168457,42.49898071289063,42.11194477081299,38.272864990234375,35.38007108688355,30.42895923614502
2013-02-27,59.54582043318003,P,42.3313102722168,41.92942657470703,42.444728469848634,42.196835327148435,38.41729942321777,35.50311353683472,30.5367325592041
2013-02-28,59.64565804029579,P,42.311134338378906,42.01947784423828,42.340308380126956,42.2870698928833,38.56240013122559,35.627960529327396,30.64533103942871
2013-03-01,59.40608415423159,P,42.9428596496582,41.99125442504883,42.34319915771484,42.33599700927734,38.72361282348633,35.7636722946167,30.756525888442994
2013-03-04,60.61614757725024,A,44.13907241821289,42.574580383300784,42.465711212158205,42.495894241333005,38.91129119873047,35.90826982498169,30.873701801300047
2013-03-05,61.98738671561497,A,44.19954681396485,43.184784698486325,42.53358535766601,42.66583671569824,39.10017906188965,36.039361515045165,30.992139225006103
2013-03-06,62.75648076270682,A,44.387733459472656,43.5960693359375,42.76274795532227,42.821448135375974,39.300989303588864,36.17126499176025,31.113402767181398
2013-03-07,63.46761618849238,A,44.26676559448242,43.987195587158205,43.00333671569824,42.91951675415039,39.49670547485351,36.30924816131592,31.235417461395265
2013-03-08,63.999325082109955,A,44.37428283691406,44.27348022460937,43.132367324829104,42.9975492477417,39.707813110351566,36.45445907592774,31.358333559036254
2013-03-11,63.642150929931866,A,44.145790100097656,44.27482376098633,43.42470207214355,43.058806800842284,39.88051208496094,36.59109882354736,31.481397037506103
2013-03-12,63.46107264512927,A,44.50197219848633,44.33530883789062,43.760046768188474,43.12951374053955,40.06033470153809,36.735714206695555,31.605017709732056
2013-03-13,62.63183947003184,A,43.379669189453125,44.13369598388672,43.86488265991211,43.15480556488037,40.18882102966309,36.87004270553589,31.717635927200316
2013-03-14,61.99181491634217,A,43.64848327636719,44.010039520263675,43.998617553710936,43.16946296691894,40.350370178222654,37.005387420654294,31.83060601234436
2013-03-15,61.189905538451605,A,43.1108627319336,43.757355499267575,44.015417861938474,43.17930850982666,40.50183555603027,37.11883777618408,31.939928874969482
2013-03-18,60.724960477921115,A,43.702247619628906,43.66864700317383,43.97173538208008,43.21872329711914,40.68893608093262,37.23820198059082,32.05062116622925
2013-03-19,60.120088859990894,A,43.95762252807617,43.559777069091794,43.94754295349121,43.24056415557861,40.878068161010745,37.36011993408203,32.15964681625366
2013-03-20,60.88596500218242,A,45.38904571533203,43.96165237426758,44.04767417907715,43.40521106719971,41.09943984985352,37.498625946044925,32.27821084976196
2013-03-21,61.309364393080536,A,44.90520095825195,44.21299591064453,44.1115177154541,43.55742721557617,41.30859344482422,37.63082220077515,32.3918420791626
2013-03-22,62.21801890266707,A,45.39577865600586,44.669979095458984,44.21366729736328,43.67301731109619,41.539997329711916,37.77574878692627,32.50339510917664
2013-03-25,62.79634813458188,A,44.932071685791016,44.9159439086914,44.29229545593262,43.85849876403809,41.751828308105466,37.905672512054444,32.61606925964355
2013-03-26,63.35462413589624,A,45.18743896484375,45.16190719604492,44.36084213256836,44.06044445037842,41.956862716674806,38.02290235519409,32.73002024650574
