Date,GRADE,GPS,AMGN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-13,,,0.0941469669342041,0.10079232454299925,0.10596109554171558,0.11131456531584258,0.10795485571026797,,
1984-02-14,,,0.0978387743234634,0.09931546896696089,0.10429972708225246,0.11029925607144828,0.10802869185805315,,
1984-02-15,,,0.0978387743234634,0.0982079356908798,0.10282294750213619,0.10946857184171672,0.10806561022996897,,
1984-02-16,,,0.0904544368386268,0.09636189788579938,0.10060773417353626,0.10808404572308057,0.10795484185218808,,
1984-02-17,,,0.0941469669342041,0.09488518387079237,0.09894636273384091,0.10706877112388605,0.10784408867359158,,
1984-02-20,,,0.0941469669342041,0.09488518387079237,0.0978387542068958,0.10623808540403838,0.10773333549499509,,
1984-02-21,,,0.0904544368386268,0.09340831637382505,0.09636189267039295,0.10485355928540226,0.10751181349158284,,
1984-02-22,,,0.0941469669342041,0.09266995489597318,0.09543894529342649,0.10374595373868938,0.10740106031298634,,
1984-02-23,,,0.0904544368386268,0.09266995489597318,0.09451592639088628,0.1022691316902637,0.1072164565324783,,
1984-02-24,,,0.0941469669342041,0.09266995489597318,0.09377756938338278,0.10106923207640643,0.1071426203846931,,
1984-02-27,,,0.0959928557276725,0.09303913265466686,0.0939621582627296,0.0999616269022226,0.10703186675906178,,
1984-02-28,,,0.0923003479838371,0.09340831488370892,0.09340831562876699,0.09885402135550972,0.10688418120145794,,
1984-02-29,,,0.0886085480451583,0.09230063110589977,0.09248529300093647,0.09765412025153633,0.10662574142217633,,
1984-03-01,,,0.0886085480451583,0.09193145334720607,0.09230070412158962,0.09645421914756294,0.10636730164289471,,
1984-03-02,,,0.0923003479838371,0.09156212955713265,0.09211604222655292,0.09553120248019692,0.10621961608529086,,
1984-03-05,,,0.0904544368386268,0.09045444577932353,0.09174678921699518,0.0947927717119455,0.10603501230478281,,
1984-03-06,,,0.0923003479838371,0.09045444577932352,0.09193138033151622,0.09414663650095459,0.10581349045038219,,
1984-03-07,,,0.0923003479838371,0.09119280576705928,0.09174671843647952,0.093592831864953,0.10555503636598582,,
1984-03-08,,,0.0941469669342041,0.09230048954486844,0.09211597144603725,0.09331594891846176,0.10533351466059679,,
1984-03-09,,,0.0923003479838371,0.09230048954486844,0.09193130955100055,0.09285443946719166,0.10503814339637751,,
1984-03-12,,,0.0923003479838371,0.0926696717739105,0.09156205877661701,0.09276210851967331,0.10474277213215823,,
1984-03-13,,,0.0904544368386268,0.09230048954486844,0.09137746766209598,0.09239289164543149,0.10441048264503473,,
1984-03-14,,,0.0923003479838371,0.09230048954486844,0.09174664765596385,0.09211597032845018,0.10415202856063838,,
1984-03-15,,,0.0904544368386268,0.09156198352575298,0.09193123653531071,0.09211597032845016,0.10374590367078776,,
1984-03-16,,,0.0904544368386268,0.09119280129671092,0.09174664542078967,0.0919313438236713,0.10319209322333331,,
1984-03-19,,,0.0923003479838371,0.09119280129671092,0.09193123653531071,0.09183901287615295,0.10271211862564082,,
1984-03-20,,,0.0941469669342041,0.0919313073158264,0.09211589843034741,0.0920236393809318,0.10219524040818209,,
1984-03-21,,,0.0923003479838371,0.09193130731582638,0.09211589843034741,0.09193130843341346,0.10160451188683504,,
1984-03-22,,,0.0904544368386268,0.09193130731582638,0.09174664542078967,0.09193130843341348,0.10105070143938061,,
1984-03-23,,,0.0923003479838371,0.09230048954486844,0.09174664542078967,0.09183897748589512,0.10053380921483036,,
1984-03-26,,,0.0886085480451583,0.09156212955713268,0.0913774654269218,0.09146976210176941,0.09990616261959072,,
1984-03-27,,,0.0886085480451583,0.09045444577932352,0.09119287654757495,0.09128517210483547,0.0993154343962669,,
1984-03-28,,,0.0904544368386268,0.09008526355028146,0.09100828543305392,0.0913774665445089,0.09883547395467755,,
1984-03-29,,,0.0904544368386268,0.09008526355028146,0.09100828543305392,0.09146976098418232,0.09828166350722309,,
1984-03-30,,,0.0886085480451583,0.0893469035625457,0.09082369655370706,0.09128517098724838,0.09776478528976437,,
1984-04-02,,,0.0867626816034317,0.08897773027420039,0.09026992991566654,0.09110058322548861,0.09728482529520985,,
1984-04-03,,,0.0867626816034317,0.08860855698585506,0.08953150138258929,0.09082369990646835,0.09665717974305149,,
1984-04-04,,,0.0849168002605438,0.08750102967023847,0.08879314661025997,0.0904545225203037,0.09602953419089312,,
1984-04-05,,,0.0886085480451583,0.08713185191154475,0.08860855773091311,0.09017760157585139,0.09540188759565348,,
1984-04-06,,,0.0849168002605438,0.08639350235462187,0.08787020295858379,0.08980842418968674,0.09473732441663736,0.10084765784442422,
1984-04-09,,,0.0849168002605438,0.08602432608604428,0.08750102818012233,0.08943924680352207,0.09407276123762126,0.10058921903371808,
1984-04-10,,,0.0812242701649665,0.08491664379835125,0.08676260039210315,0.08897773846983906,0.0934081974625587,0.10034923121333118,
1984-04-11,,,0.0849168002605438,0.08491664379835123,0.08620883673429484,0.08860856108367439,0.09285440206527706,0.10018309384584423,
1984-04-12,,,0.0812242701649665,0.08343978822231288,0.08528582006692882,0.08814705274999136,0.09222675606608387,0.09998003117740151,
1984-04-13,,,0.0793783962726593,0.08233210742473598,0.08436280488967893,0.087593250721693,0.0915991103649139,0.0997400507330894,
1984-04-16,,,0.0756865888833999,0.0804860651493072,0.08325519561767573,0.08676256276667113,0.0910083810985088,0.09946315221488472,
1984-04-17,,,0.0756865888833999,0.07937852889299388,0.08214758634567257,0.08583954386413092,0.0904176518321037,0.09920471273362631,
1984-04-18,,,0.0738407224416732,0.07716331332921975,0.0810399785637855,0.08491656258702272,0.08982693746685978,0.09892781458795065,
1984-04-19,,,0.0756865888833999,0.07605577707290644,0.07974778264760965,0.08417817018926138,0.0893469767272472,0.09866937510669226,
1984-04-20,,,0.0756865888833999,0.07531741559505455,0.07882476150989526,0.08334748223423952,0.08883009776473041,0.09841093562543386,
1984-04-23,,,0.0775325000286102,0.07568659782409662,0.0780863314867019,0.08279367983341213,0.08849780842661854,0.09822633206844325,
1984-04-24,,,0.0756865888833999,0.07568659782409662,0.07753256335854525,0.0821475818753242,0.08805476471781727,0.0980417282879352,
1984-04-25,,,0.0756865888833999,0.07605577111244197,0.07660954222083086,0.08140918947756284,0.087611721009016,0.09783866561949248,
1984-04-26,,,0.0793783962726593,0.07679413259029384,0.07642495483160014,0.08085538744926449,0.08739020019769665,0.09767252102494234,
1984-04-27,,,0.0793783962726593,0.07753249406814572,0.07642495483160014,0.08039387986063953,0.08709482878446576,0.09746945872902865,
1984-04-30,,,0.0793783962726593,0.07790167331695555,0.07679413557052608,0.0800246655941009,0.08679945737123486,0.09726639643311495,
1984-05-01,,,0.0775325000286102,0.0782708555459976,0.0769787266850471,0.07956315651535983,0.08654101863503451,0.09702641606330867,
1984-05-02,,,0.0812242701649665,0.07937839180231092,0.07771708145737644,0.07937853001058097,0.08628256469964976,0.09684181250631804,
1984-05-03,,,0.0775325000286102,0.0790092125535011,0.07790167257189748,0.07882472760975355,0.08602412596344942,0.09662029124796385,
1984-05-04,,,0.0775325000286102,0.07864003330469128,0.07808626368641851,0.07845551259815689,0.08569183662533755,0.09641722850501531,
1984-05-07,,,0.0775325000286102,0.07827085405588145,0.0780862636864185,0.0780862975865602,0.0853226295113563,0.09617724813520903,
1984-05-08,,,0.0756865888833999,0.0779016718268394,0.0780862636864185,0.07780941352248187,0.08499035432934755,0.09593726776540273,
1984-05-09,,,0.0738407224416732,0.07642496228218074,0.07790167704224583,0.07725560963153834,0.08469499781727785,0.09566036961972708,
1984-05-10,,,0.070148229598999,0.0749481081962585,0.0769786603748798,0.07670180760323997,0.08432579144835468,0.09534654654562467,
1984-05-11,,,0.0738407224416732,0.0742097526788711,0.0764248929917812,0.07642492391169067,0.08395659893751141,0.09508810751140112,
1984-05-14,,,0.0756865888833999,0.07384057044982903,0.07605571225285525,0.07642492391169067,0.08366124197840687,0.09484812714159484,
1984-05-15,,,0.0775325000286102,0.0742097526788711,0.07605571225285525,0.07651721946895118,0.08336588501930234,0.09458968773484225,
1984-05-16,,,0.0812242701649665,0.07568646222352975,0.07605571225285525,0.07688639685511585,0.08314436346292492,0.09434969991445535,
1984-05-17,,,0.0812242701649665,0.07790167033672327,0.07642488926649087,0.07716328091919418,0.08288590952754017,0.09410971209406849,
1984-05-18,,,0.0812242701649665,0.07937837988138192,0.0767940662801265,0.0774401649832725,0.08266438797116277,0.09385126568377014,
1984-05-21,,,0.0830708816647529,0.08085523843765252,0.07734790444374078,0.07771708406507963,0.08247979864478108,0.09361128538846966,
1984-05-22,,,0.0812242701649665,0.08159359246492379,0.07790167257189744,0.07799396812915797,0.08229519531130786,0.09335283897817132,
1984-05-23,,,0.0830708816647529,0.08196291476488106,0.0788246884942054,0.07836318276822563,0.08211060598492617,0.09313131727278229,
1984-05-24,,,0.0830708816647529,0.08233223706483835,0.0801169537007808,0.07854780703783029,0.08196293488144869,0.09285441927611825,
1984-05-25,,,0.0830708816647529,0.08270155936479563,0.08103996962308876,0.07873243130743499,0.08181526377797121,0.09250367850065228,
1984-05-28,,,0.0830708816647529,0.08270155936479563,0.08177839890122407,0.07891705557703967,0.08163067445158953,0.0921713965386152,
1984-05-29,,,0.0793783962726593,0.08233238458633418,0.08196298852562897,0.07900935038924212,0.08133530303835863,0.09176527172327038,
1984-05-30,,,0.0793783962726593,0.08159388750791546,0.08177840113639827,0.07891705669462676,0.08107686400413508,0.09134068794548508,
1984-05-31,,,0.0793783962726593,0.08085539042949674,0.08159381374716754,0.07900935150682922,0.08085534319281573,0.09095302231609818,
1984-06-01,,,0.0812242701649665,0.08048606812953947,0.08159381374716754,0.07919394001364702,0.08063382163643831,0.09058381542563435,
1984-06-04,,,0.0830708816647529,0.08048606812953947,0.08159381374716754,0.07947085909545416,0.08052306830883021,0.09021461546421047,
1984-06-05,,,0.0793783962726593,0.08048606812953947,0.08140922635793682,0.07965544946491712,0.08033846527338025,0.08982694983482357,
1984-06-06,,,0.0793783962726593,0.08048606812953947,0.08103997781872746,0.07993233315646645,0.0801169444620609,0.08947620920836923,
1984-06-07,,,0.0812242701649665,0.0808552429080009,0.08085531666874883,0.08048613518476481,0.07993234112858767,0.08910700231790537,
1984-06-08,,,0.0830708816647529,0.08122456520795819,0.08085531666874882,0.0809476431459188,0.07982158780097957,0.08879318654537195,
1984-06-11,,,0.0793783962726593,0.08048606812953947,0.08048606812953947,0.08113223351538176,0.07967390209436412,0.08847936369478697,
1984-06-12,,,0.0793783962726593,0.08048606812953947,0.08048606812953947,0.08122452832758423,0.07952621638774868,0.08809169806540007,
1984-06-13,,,0.0812242701649665,0.0808552429080009,0.08067065551877019,0.08122452832758423,0.07945236578583713,0.08774094998836512,
1984-06-14,,,0.0793783962726593,0.08048606812953947,0.08067065551877017,0.08113223463296886,0.07926776275038715,0.08733482517302031,
1984-06-15,,,0.0793783962726593,0.07974757105112074,0.08048606812953946,0.08103994093835351,0.07915699467062946,0.08694715954363341,
1984-06-18,,,0.0793783962726593,0.07974757105112074,0.0801168195903301,0.08085531666874882,0.07904622659087177,0.0865594939142465,
1984-06-19,,,0.0812242701649665,0.08011674582958218,0.08030140697956083,0.08085531666874882,0.07904622659087177,0.08622721202671522,
1984-06-20,,,0.0793783962726593,0.07974757105112074,0.08030140697956083,0.08067069239914415,0.07893545851111408,0.08589493028819556,
1984-06-21,,,0.0830708816647529,0.08048606812953946,0.08048606812953946,0.08067069239914415,0.0789723907411098,0.08559957340359682,
1984-06-22,,,0.0867626816034317,0.08196292519569395,0.08085524812340734,0.08085528239607809,0.07912007644772526,0.08535959340631956,
1984-06-25,,,0.0867626816034317,0.08343978226184842,0.08159367665648458,0.08103987239301202,0.07934159830212589,0.08517498970031732,
1984-06-26,,,0.0849168002605438,0.08417828828096388,0.08214751705527304,0.08131679259240623,0.07952620252966876,0.08497192718088621,
1984-06-27,,,0.0849168002605438,0.08528596907854077,0.08251677006483076,0.08159371279180047,0.07974772408604618,0.08478733077645297,
1984-06-28,,,0.0849168002605438,0.08565515279769895,0.08307061046361922,0.0818706329911947,0.07993232831358905,0.08463965252041811,
1984-06-29,,,0.0849168002605438,0.08528597652912137,0.08362445086240766,0.08205525949597356,0.08011693254113193,0.08447351515293117,
1984-07-02,,,0.0867626816034317,0.08528597652912137,0.0843628793954849,0.0822398494929075,0.08030153617262836,0.08439967229962343,
1984-07-03,,,0.0812242701649665,0.08454747051000591,0.0843628793954849,0.08233214318752287,0.0804122897982597,0.08423352725803847,
1984-07-04,,,0.0812242701649665,0.08380896449089045,0.08454746678471563,0.08242443688213821,0.08052304342389104,0.08406738221645352,
1984-07-05,,,0.0849168002605438,0.08380896449089045,0.0847320586442947,0.08260906338691708,0.08063381150364872,0.08401200585067269,
1984-07-06,,,0.0849168002605438,0.08380896449089045,0.08454747051000591,0.08270135931670664,0.08074457958340642,0.08391970418393609,
1984-07-09,,,0.0812242701649665,0.08270128220319742,0.0839936293661594,0.082793653011322,0.08078149706125255,0.0837904772162437,
1984-07-10,,,0.0830708816647529,0.0830706045031547,0.08380903750658031,0.08297827728092667,0.08089226469397541,0.08371664166450497,
1984-07-11,,,0.0793783962726593,0.08270142972469326,0.08325519710779186,0.0828859835863113,0.08085534721612926,0.08356895595788952,
1984-07-12,,,0.0793783962726593,0.08159374892711635,0.08270135670900342,0.0828859835863113,0.08089226514101025,0.08345819555222984,
1984-07-13,,,0.0775325000286102,0.08011688888072964,0.08196292668581004,0.08279368877410885,0.08089226514101025,0.0832920508831739,
1984-07-16,,,0.0775325000286102,0.07937853485345839,0.0810399085283279,0.0827013939619064,0.08089226514101025,0.08310744732618329,
1984-07-17,,,0.0775325000286102,0.07827085852622985,0.08067073151469227,0.08251680545508858,0.08092918336391446,0.08295976884663102,
1984-07-18,,,0.0775325000286102,0.07790167927742002,0.08030155450105665,0.08242451064288613,0.08100301891565319,0.08284900836646553,
1984-07-19,,,0.0775325000286102,0.0775325000286102,0.07956312447786329,0.08214759156107901,0.08115070432424541,0.08273824788630005,
1984-07-20,,,0.0756865888833999,0.07716331779956814,0.0786401033401489,0.0815937869250774,0.08118762165307995,0.08257211029529568,
1984-07-23,,,0.0738407224416732,0.07642496228218074,0.07790174856781956,0.08094768896698948,0.08115070432424541,0.08240597315132614,
1984-07-24,,,0.0738407224416732,0.07568660676479334,0.07697873264551158,0.08039388507604596,0.08107686877250668,0.0822213768959045,
1984-07-25,,,0.0719948187470436,0.07457907050848003,0.07624037489295002,0.07974778600037094,0.08089227974414821,0.08201832160353657,
1984-07-26,,,0.0738407224416732,0.07384071499109261,0.07568660750985141,0.07919398210942741,0.08074460878968236,0.08181525915861126,
1984-07-27,,,0.0738407224416732,0.07347154170274728,0.07531742975115771,0.07864017821848387,0.08059693783521649,0.08163066290318963,
1984-07-30,,,0.070148229598999,0.07273304313421244,0.07457900270819659,0.07780945561826225,0.0803384847939014,0.08140914171934124,
1984-07-31,,,0.070148229598999,0.0719945445656776,0.07384057566523547,0.07725565358996386,0.08011696398258206,0.08120607964694497,
1984-08-01,,,0.0719948187470436,0.07199454456567758,0.07328680753707881,0.07679418101906774,0.07989544272422787,0.08100302435457703,
1984-08-02,,,0.0719948187470436,0.07162536382675168,0.07273303940892215,0.0761480819433927,0.07967392146587368,0.0808184281736612,
1984-08-03,,,0.0756865888833999,0.07199453711509701,0.07273303940892215,0.07568657137453552,0.07952623561024662,0.08067074969410892,
1984-08-06,,,0.0812242701649665,0.07420974522829052,0.07347139418125148,0.07568657137453552,0.0794893033802509,0.08055998891592023,
1984-08-07,,,0.0738407224416732,0.07494824379682535,0.07347139418125148,0.07522506341338153,0.07937854990363118,0.08035692647099492,
1984-08-08,,,0.0775325000286102,0.07605578005313868,0.07402516230940814,0.07513276860117908,0.07934163197875019,0.08020924799144265,
1984-08-09,,,0.0756865888833999,0.07679413408040994,0.0742097489535808,0.07494817823171611,0.07926779583096501,0.08006156951189038,
1984-08-10,,,0.0738407224416732,0.0764249607920646,0.0742097489535808,0.07476358935236926,0.07912012487649914,0.07987697325646873,
1984-08-13,,,0.0756865888833999,0.07531742453575127,0.07476358488202091,0.07467129379510874,0.07897243902087209,0.07974775366485115,
1984-08-14,,,0.0738407224416732,0.07531742453575127,0.07513283416628833,0.0744867049157619,0.07886168554425235,0.07960007540881629,
1984-08-15,,,0.0719948187470436,0.07420988827943795,0.07513283416628833,0.07420982085168357,0.07871401399374003,0.07941547922790046,
1984-08-16,,,0.0738407224416732,0.07384071499109261,0.07531742453575127,0.07402523197233671,0.07856634303927418,0.07924934208393092,
1984-08-17,,,0.070148229598999,0.07310221642255779,0.0747635886073112,0.07374831400811667,0.0783078899979591,0.07906473889946934,
1984-08-20,,,0.0683023110032081,0.07162536084651942,0.07347139269113534,0.07347139343619341,0.07808636829257007,0.07888013519346711,
1984-08-21,,,0.0719948187470436,0.07125618010759349,0.07328680232167238,0.07337909825146192,0.07793869674205775,0.07873245656490323,
1984-08-22,,,0.0719948187470436,0.07125618010759349,0.07273303419351572,0.07337909825146192,0.0777541077136993,0.07860323674976823,
1984-08-23,,,0.0719948187470436,0.07088699936866757,0.0723638571798801,0.07328680306673045,0.07760643616318698,0.07843709945678706,
1984-08-24,,,0.0719948187470436,0.07125631719827649,0.07217926681041714,0.07319450788199897,0.07745876461267467,0.07830787964165206,0.08957776874303815
1984-08-27,,,0.0756865888833999,0.07273317277431486,0.07217926681041713,0.07347142584621902,0.07738492846488948,0.07821557752788062,0.08940239828079935
1984-08-28,,,0.0756865888833999,0.07347152680158611,0.0723638534545898,0.07374834381043906,0.07727417483925816,0.07816020071506496,0.08925471596419808
1984-08-29,,,0.0738407224416732,0.07384070754051204,0.07254844382405276,0.07384063899517054,0.07716342136263843,0.07804943993687626,0.08911626689136025
1984-08-30,,,0.0756865888833999,0.0745790615677833,0.07273303046822543,0.07402522750198837,0.07701573550701137,0.07799406312406058,0.08898704715073105
1984-08-31,42.27672907150995,C,0.0756865888833999,0.07531741559505455,0.07328686639666553,0.07402522750198835,0.07679421365261073,0.07795714505016799,0.0888485978916287
1984-09-03,42.27645982882222,C,0.0756865888833999,0.07531741559505456,0.0740252941846847,0.07374834343791002,0.0765726917982101,0.07795714505016799,0.08871014863252634
1984-09-04,42.27590655441673,C,0.0738407224416732,0.07494824230670921,0.07420988455414766,0.07374834343791004,0.07635117024183269,0.07793868638575073,0.08857169955968852
1984-09-05,42.276155938649346,C,0.0756865888833999,0.07531741559505455,0.0745790615677833,0.07365604788064951,0.07616656601428981,0.07795714505016799,0.08844247981905932
1984-09-06,42.27555927546707,C,0.0738407224416732,0.07494824230670923,0.07476365193724625,0.07356375455856318,0.07594504445791239,0.07793868638575073,0.08830403074622149
1984-09-07,42.27511001177088,B,0.0738407224416732,0.07457906901836388,0.07494824230670921,0.07356375455856316,0.07572352290153499,0.07792022772133346,0.08816558167338366
1984-09-10,42.275117846568186,B,0.0756865888833999,0.07457906901836388,0.07494824230670921,0.07356375455856318,0.07550200104713435,0.07790176860988135,0.0880640503391623
1984-09-11,42.27536751780214,B,0.0738407224416732,0.07457906901836388,0.07476365566253655,0.07356375455856318,0.07535433009266848,0.07788330994546408,0.08796251911669964
1984-09-12,42.275168516244726,C,0.0738407224416732,0.07420989573001854,0.07476365566253654,0.07365604974329465,0.07520665913820261,0.07786485128104681,0.08785175845026964
1984-09-13,42.27521800950627,B,0.0738407224416732,0.07420989573001853,0.07457906901836388,0.07365604974329465,0.0749851375818252,0.07780947454273696,0.08774099778383965
1984-09-14,42.275236588753636,B,0.0738407224416732,0.07420989573001854,0.0743944823741912,0.07384067438542838,0.07476361602544779,0.07775409780442709,0.08761177826672788
1984-09-17,42.275536113600175,B,0.0756865888833999,0.07420989573001853,0.0743944823741912,0.07420988827943795,0.07465286239981646,0.0777171797305345,0.08749178808182473
1984-09-18,42.275809140615415,C,0.0756865888833999,0.07457906901836388,0.07457906901836388,0.07439447678625577,0.0745051765441894,0.07769872061908241,0.08736256834119553
1984-09-19,42.275629403269946,C,0.0738407224416732,0.07457906901836388,0.0743944823741912,0.07448677197098726,0.07439442306756967,0.07762488514184947,0.08723334882408375
1984-09-20,42.27548452991526,B,0.0719948187470436,0.07420988827943795,0.07420989200472825,0.07448677197098726,0.07424675151705737,0.07756950832903381,0.08709489978849883
1984-09-21,42.275835433200704,B,0.0738407224416732,0.07420988827943795,0.07420989200472825,0.07457906715571873,0.07417291596531862,0.07753259055316444,0.08697490952908987
1984-09-24,42.274818517315715,B,0.0719948187470436,0.07347153425216671,0.07384071499109261,0.0743944786489009,0.07406216233968729,0.07747721374034877,0.0868272309377789
1984-09-25,42.273991678000975,B,0.0719948187470436,0.07273318022489543,0.07365612462162965,0.0742098901420831,0.07395140871405596,0.07744029603898521,0.08668878190219396
1984-09-26,42.27379901637801,B,0.0719948187470436,0.07236399948596951,0.0734715342521667,0.07411759495735162,0.07384065508842463,0.07742183700203892,0.086541103310883
1984-09-27,42.273983789235395,B,0.0719948187470436,0.07236399948596953,0.07328694388270374,0.0739330064505338,0.07372990146279329,0.07744030289351936,0.08639342471957201
1984-09-28,42.27395540590535,B,0.0738407224416732,0.07236399948596953,0.07328694388270374,0.07384071312844748,0.07369298413395875,0.07744030289351936,0.08626420520246024
1984-10-01,42.27439036222923,B,0.0719948187470436,0.07236399948596951,0.0729177668690681,0.07365612462162965,0.07365606606006617,0.0774033851921558,0.0861257561668753
1984-10-02,42.27412431865788,B,0.070148229598999,0.07199468165636061,0.07236393094062801,0.07347149997949594,0.07358221620321269,0.07732954248785968,0.08595961511135096
1984-10-03,42.27359828177538,B,0.070148229598999,0.07162536382675168,0.07199468165636061,0.0731945820152759,0.0735452844202518,0.07721878208220001,0.08578424099832768
1984-10-04,42.27260268571877,B,0.0683023110032081,0.07088686227798457,0.07162543088197705,0.07291766144335264,0.07343451619148249,0.07708956249058242,0.08559963729232545
1984-10-05,42.27061153071229,B,0.0664564445614814,0.06941000670194622,0.07088700309395787,0.07254844754934306,0.07328683063387866,0.07694188423454756,0.08539657495915884
1984-10-08,42.26963752328939,B,0.0683023110032081,0.06867150515317913,0.07051775231957433,0.07217923365533348,0.07324991226196284,0.07679419852793211,0.08520274195820088
1984-10-09,42.26855099914025,B,0.0646105632185936,0.06756397187709803,0.06977932676672932,0.07171772569417949,0.07313915893435473,0.0766280614584684,0.08499045021831984
