Date,GRADE,GPS,POOL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-02-22,,,0.7824360728263855,0.7922167420387268,0.7897716522216797,0.7848814100027084,0.7353677606582641,,
1996-02-23,,,0.7742858529090881,0.7840663194656372,0.7905866861343384,0.7852889269590377,0.7371608471870422,,
1996-02-26,,,0.7742858529090881,0.7759158968925476,0.791401720046997,0.786511492729187,0.7389539337158203,,
1996-02-27,,,0.7824360728263855,0.777545940876007,0.788141530752182,0.7856964379549026,0.7415620446205139,,
1996-02-28,,,0.7824360728263855,0.7791759848594666,0.784881341457367,0.7848813831806183,0.7441701555252075,,
1996-02-29,,,0.8231882452964783,0.7873264193534851,0.789771580696106,0.7877340197563172,0.7469412899017334,0.7106518375873566,
1996-03-01,,,0.8802403807640076,0.808517324924469,0.7962918221950531,0.7930317461490631,0.7511794757843018,0.7126079261302948,
1996-03-04,,,0.9128424525260924,0.8362286448478699,0.8060722708702087,0.7995520651340484,0.7560697031021119,0.7148085296154022,
1996-03-05,,,0.8639395236968994,0.8525293350219727,0.8150376379489899,0.8028121829032898,0.7603078830242157,0.7166016095876694,
1996-03-06,,,0.8557891249656677,0.8671999454498291,0.8231879651546479,0.8072948634624482,0.7637310349941253,0.718639195561409,
1996-03-07,,,0.8476389646530151,0.8720900893211365,0.8297082543373108,0.8097399532794952,0.7673171925544738,0.7205137759447098,
1996-03-08,,,0.8476389646530151,0.865569806098938,0.8370435655117034,0.813815125823021,0.770638474225998,0.722143850326538,
1996-03-11,,,0.8476389646530151,0.8525291085243225,0.8443788766860962,0.8178902983665466,0.773959755897522,0.7238554286956788,
1996-03-12,,,0.8476389646530151,0.8492689967155457,0.8508991658687591,0.8195203483104706,0.7774644124507905,0.725648507475853,
1996-03-13,,,0.8557891249656677,0.8492689967155457,0.8582344710826874,0.8215579062700271,0.7810505723953247,0.7275230878591538,
1996-03-14,,,0.8639395236968994,0.8525291085243225,0.8623095989227295,0.8260405898094177,0.7843107068538666,0.7295606738328934,
1996-03-15,,,0.8802403807640076,0.859049391746521,0.8623095989227295,0.8293007105588913,0.7875708556175232,0.731761268377304,
1996-03-18,,,0.8476389646530151,0.859049391746521,0.8557892501354217,0.8309307605028152,0.7903419709205628,0.7336358487606048,
1996-03-19,,,0.8965414762496948,0.868829894065857,0.8590494453907013,0.8370435416698456,0.7940911364555359,0.7359994542598725,
1996-03-20,,,0.8476389646530151,0.8671998620033264,0.8582344293594361,0.8407111972570419,0.7966992568969726,0.7378740346431732,
1996-03-21,,,0.8476389646530151,0.8639397501945496,0.8582344293594361,0.8439713418483734,0.7993073773384094,0.7398301190137864,
1996-03-22,,,0.8720905184745789,0.8623097777366638,0.8606795847415925,0.848861575126648,0.8024045288562774,0.7420307189226151,
1996-03-25,,,0.8557891249656677,0.8639398097991944,0.8614946007728577,0.852936738729477,0.8048496413230896,0.7440683048963547,
1996-03-26,,,0.8802403807640076,0.8606795907020569,0.8647547423839569,0.857826954126358,0.8081097900867462,0.7456983792781829,
1996-03-27,,,0.8965414762496948,0.8704600930213928,0.8688299775123596,0.8635322242975235,0.8113699495792389,0.747817478775978,
1996-03-28,,,0.9780446887016296,0.8965412378311157,0.8802404940128327,0.8712750464677811,0.8155266261100769,0.7509146147966385,
1996-03-29,,,0.9454439282417296,0.9112119197845459,0.8867608487606049,0.8745352238416672,0.8197648346424102,0.7536857432126999,
1996-04-01,,,0.9943459033966064,0.9389232754707336,0.901431542634964,0.8786103963851929,0.8249810826778412,0.7567013812065124,
1996-04-02,,,0.9780446887016296,0.9584841370582581,0.9095818638801575,0.8843156546354294,0.8298713064193726,0.7594725000858307,
1996-04-03,,,0.9617450833320618,0.9715248584747315,0.9209924757480621,0.8896134525537491,0.8344355380535126,0.7624066400527955,
1996-04-04,,,0.9454439282417296,0.9650047063827515,0.9307729721069335,0.8945037007331849,0.8376956951618194,0.7648517513275146,
1996-04-05,,,0.9454439282417296,0.9650047063827515,0.9381083130836487,0.8993939489126206,0.841281863451004,0.7672968626022338,
1996-04-08,,,0.9128424525260924,0.9487040162086485,0.9438136458396912,0.9026541233062744,0.8445420217514038,0.7699049818515777,
1996-04-09,,,0.9291428923606871,0.93892365694046,0.9487038969993591,0.906729319691658,0.8471501362323761,0.7721870827674866,
1996-04-10,,,0.9291428923606871,0.9324032187461851,0.9519640386104584,0.910397008061409,0.8497582507133484,0.7744691836833953,
1996-04-11,,,0.9780446887016296,0.9389233708381652,0.9519640386104584,0.9161022663116455,0.853996434211731,0.7772403025627136,
1996-04-12,,,0.9454439282417296,0.9389233708381652,0.9519640386104584,0.9193624436855317,0.8574195957183838,0.7801744365692138,
1996-04-15,,,0.9780446887016296,0.9519638180732727,0.9503339171409607,0.9258827298879624,0.8613317680358886,0.7829455554485321,
1996-04-16,,,0.9535943865776062,0.9568541169166564,0.9478888869285583,0.9287353754043579,0.8644289124011993,0.7854721713066101,
1996-04-17,,,0.9780446887016296,0.966634476184845,0.9495188474655152,0.9352556616067886,0.8686670958995819,0.7884063029289246,
1996-04-18,,,0.9780446887016296,0.966634476184845,0.9527789235115052,0.9417759478092194,0.872253246307373,0.7915849405527114,
1996-04-19,,,0.9617450833320618,0.9698947072029114,0.9544090390205383,0.9462586760520935,0.8761654376983643,0.794682086110115,
1996-04-22,,,0.9617450833320618,0.9666347861289978,0.9592993021011352,0.9515564739704132,0.8800776290893555,0.7977792316675186,
1996-04-23,,,0.9617450833320618,0.968264925479889,0.9625595211982727,0.9556317090988159,0.883011771440506,0.8008763772249222,
1996-04-24,,,0.9617450833320618,0.9650050044059754,0.9658197402954102,0.9588918894529342,0.8859459137916565,0.803647512793541,
1996-04-25,,,0.9617450833320618,0.9617450833320618,0.9641897797584533,0.9580769091844559,0.889695098400116,0.8064186483621597,
1996-04-26,,,1.0106462240219116,0.9715253114700317,0.9707100093364716,0.961337023973465,0.8936072635650635,0.8100048053264618,
1996-04-29,,,1.026947259902954,0.9845657467842102,0.975600266456604,0.9629670917987824,0.8978454494476318,0.813672468662262,
1996-04-30,,,1.0921508073806765,1.010646891593933,0.989455908536911,0.9686723977327347,0.9042027485370636,0.8177476614713669,
1996-05-01,,,1.0758497714996338,1.0334678292274475,0.9992364168167114,0.9743776321411133,0.9102340269088746,0.8216598439216614,
1996-05-02,,,1.0758497714996338,1.056288766860962,1.0090169250965118,0.9808979243040085,0.9161023008823395,0.8257350307703019,
1996-05-03,,,1.0758497714996338,1.0693294763565064,1.020427393913269,0.9874182164669036,0.9221335792541504,0.8296472132205963,
1996-05-06,,,1.0758497714996338,1.0791099786758422,1.0318378627300262,0.9955685824155808,0.9281648576259613,0.8335593956708908,
1996-05-07,,,1.0758497714996338,1.0758497714996338,1.0432483315467835,1.0029039263725281,0.9340331315994262,0.8377975881099701,
1996-05-08,,,1.1084507703781128,1.0823699712753296,1.0579189002513885,1.0118693202733993,0.9405534255504608,0.8423617905378342,
1996-05-09,,,1.0758497714996338,1.0823699712753296,1.0693293690681458,1.0167595744132996,0.9456066560745239,0.8462739729881287,
1996-05-10,,,1.0758497714996338,1.0823699712753296,1.075849723815918,1.0232798665761949,0.9495188438892365,0.8503491598367691,
1996-05-13,,,1.1655042171478271,1.1003008604049682,1.0897054195404052,1.0326528429985047,0.9545720791816712,0.8553208911418915,
1996-05-14,,,1.1573535203933716,1.1166016101837157,1.0962256908416748,1.042840799689293,0.9604403591156006,0.8603741210699082,
1996-05-15,,,1.173654317855835,1.1296423196792602,1.106006145477295,1.0526212811470033,0.966797662973404,0.8652643489837647,
1996-05-16,,,1.173654317855835,1.1492032289505005,1.115786600112915,1.0624017626047135,0.9733179700374603,0.8703175812959671,
1996-05-17,,,1.1247519254684448,1.1589836597442627,1.1206768155097961,1.0705521047115325,0.9788602292537689,0.8747493517398834,
1996-05-20,,,1.1492027044296265,1.1557233572006225,1.1280121088027955,1.0799249857664108,0.9848915040493011,0.8794256299734116,
1996-05-21,,,1.1573535203933716,1.1557233572006225,1.136162483692169,1.0897054076194763,0.9910857951641083,0.8842751038074493,
1996-05-22,,,1.1410528421401978,1.1492030620574951,1.1394226908683778,1.0986707955598831,0.9967910695075989,0.8889208209514617,
1996-05-23,,,1.173654317855835,1.1492030620574951,1.1492031455039977,1.1092662572860719,1.0029853653907777,0.8936480361223221,
1996-05-24,,,1.173654317855835,1.158983540534973,1.1589836001396179,1.117416661977768,1.0088536441326141,0.8982122498750686,
1996-05-27,,,1.173654317855835,1.1638738632202148,1.1597986102104187,1.124752014875412,1.0153739511966706,0.9028579610586166,
1996-05-28,,,1.1818050146102903,1.1687641620635987,1.1622437596321107,1.1292347252368926,1.0210792219638825,0.9075851792097092,
1996-05-29,,,1.238857388496399,1.1883250713348388,1.168764066696167,1.137385106086731,1.0289035904407502,0.9128014236688614,
1996-05-30,,,1.1899555921554563,1.191585326194763,1.1703941941261289,1.143090397119522,1.035749922990799,0.9175286501646042,
1996-05-31,,,1.238857388496399,1.204625940322876,1.1818047404289245,1.1512407779693603,1.0430852603912353,0.9227448946237564,
1996-06-03,,,1.238857388496399,1.2176665544509888,1.1907702088356016,1.1593911588191985,1.05074662566185,0.9277981334924698,
1996-06-04,,,1.238857388496399,1.2290770292282105,1.1989205956459044,1.167541539669037,1.0579189658164978,0.933014377951622,
1996-06-05,,,1.271458625793457,1.235597276687622,1.2119611740112304,1.175691932439804,1.065417308807373,0.9383936291933059,
1996-06-06,,,1.2551579475402832,1.2486377477645874,1.2201115369796751,1.1846573412418366,1.0709595739841462,0.9432431000471115,
1996-06-07,,,1.271458625793457,1.255157995223999,1.2298919677734372,1.1944377839565277,1.0774798679351807,0.9486223512887955,
1996-06-10,,,1.2551579475402832,1.2584181070327758,1.2380423307418822,1.1989204704761505,1.0826961088180542,0.9538385957479477,
1996-06-11,,,1.2551579475402832,1.2616782188415527,1.2453776240348815,1.203810691833496,1.0882383739948274,0.9590548402071,
1996-06-12,,,1.2551579475402832,1.258418083190918,1.24700767993927,1.2078858733177185,1.0941066312789918,0.9642710846662521,
1996-06-13,,,1.271458625793457,1.2616782188415527,1.2551579833030702,1.2127760887145995,1.1006269252300263,0.9691613101959229,
1996-06-14,,,1.238857388496399,1.255157971382141,1.2551579833030702,1.2184813618659973,1.1064951944351196,0.9738885289430619,
1996-06-17,,,1.238857388496399,1.2518978595733643,1.2551579833030702,1.222964096069336,1.1130154931545257,0.9787787574529648,
1996-06-18,,,1.1247519254684448,1.2258166551589966,1.2437474370002746,1.2213340163230897,1.116927673816681,0.9820389050245285,
1996-06-19,,,1.1410528421401978,1.2029956340789796,1.2307068586349488,1.2213340163230897,1.121165872812271,0.9854620617628097,
1996-06-20,,,1.1573535203933716,1.1801746129989623,1.2209264159202575,1.2205189764499664,1.1247520494461059,0.9893742418289184,
1996-06-21,,,1.173654317855835,1.1671339988708496,1.2111459851264954,1.2205189764499664,1.1293162572383881,0.9933679264783859,
1996-06-24,,,1.2144063711166382,1.1622437953948974,1.2070708274841309,1.2225565791130066,1.1340434908866883,0.9976876294612884,
1996-06-25,,,1.173654317855835,1.1720242738723754,1.1989204645156861,1.2221490442752838,1.1384446895122529,1.001436800956726,
1996-06-26,,,1.173654317855835,1.178544569015503,1.1907701015472412,1.2188888907432556,1.142356882095337,1.0055119889974593,
1996-06-27,,,1.1410528421401978,1.1752844333648682,1.1777295231819154,1.2164437532424928,1.1456170451641083,1.0089351457357407,
1996-06-28,,,1.173654317855835,1.1752844333648682,1.1712092161178589,1.2131835997104645,1.1498552298545837,1.013010333776474,
1996-07-01,,,1.1899555921554563,1.170394277572632,1.1663190364837646,1.2107385098934174,1.1544194400310517,1.0172485345602036,
1996-07-02,,,1.173654317855835,1.170394277572632,1.1712092757225037,1.2074783563613891,1.158657624721527,1.0208346980810166,
1996-07-03,,,1.1899555921554563,1.173654532432556,1.1760995507240295,1.2034032046794891,1.163221834897995,1.0245838743448257,
1996-07-04,,,1.1899555921554563,1.1834350824356077,1.179359757900238,1.2001430869102478,1.1677860450744628,1.0287405717372895,
1996-07-05,,,1.173654317855835,1.1834350824356077,1.179359757900238,1.1952528715133668,1.1710462069511414,1.0323267352581025,
1996-07-08,,,1.1655042171478271,1.178544807434082,1.174469542503357,1.190770184993744,1.1738173460960388,1.0358313977718354,
1996-07-09,,,1.173654317855835,1.178544807434082,1.174469542503357,1.1866950035095214,1.175447416305542,1.039825082421303,
1996-07-10,,,1.1655042171478271,1.1736545324325562,1.1736545324325562,1.1822123169898986,1.1772405052185058,1.04373726606369,
1996-07-11,,,1.1655042171478271,1.1687642574310302,1.176099669933319,1.176914596557617,1.1790335941314698,1.0475679475069046,
1996-07-12,,,1.1247519254684448,1.1589837789535522,1.1712094306945802,1.1712093234062195,1.180011637210846,1.0510726082324982,
1996-07-15,,,1.2225571870803833,1.1703943729400634,1.1744695901870728,1.1703943133354187,1.182945785522461,1.055555321574211,
1996-07-16,,,1.1247519254684448,1.1606138944625854,1.1695793509483337,1.1703943133354187,1.1839238286018372,1.0589784801006317,
1996-07-17,,,1.1410528421401978,1.1557236194610596,1.1646890759468078,1.1703943133354187,1.1845758700370788,1.0625646477937698,
1996-07-18,,,1.1818050146102903,1.1589837789535522,1.1638740181922913,1.1716168880462645,1.186694974899292,1.066150815486908,0.8884013265371322
1996-07-19,,,1.2225571870803833,1.17854483127594,1.168764305114746,1.1740620315074919,1.189629123210907,1.0695739835500717,0.8910909548401833
1996-07-22,,,1.238857388496399,1.1818048715591432,1.1760996222496032,1.17528458237648,1.1910961866378784,1.0728341329097748,0.8938213312625884
1996-07-23,,,1.2225571870803833,1.2013659238815309,1.1809899091720581,1.1777297258377073,1.1924002599716186,1.0764203095436096,0.8965109595656395
1996-07-24,,,1.2225571870803833,1.217666792869568,1.1866952061653138,1.1801748692989347,1.1933783173561097,1.0800879901647569,0.8993635928630829
1996-07-25,52.0600121591935,A,1.173654317855835,1.2160366535186768,1.1875102162361144,1.1818049430847166,1.1933783173561097,1.083348143696785,0.9019309598207473
1996-07-26,52.05770730993265,A,1.2225571870803833,1.2160366535186768,1.1972907423973083,1.184250086545944,1.1953344225883484,1.0870973259210586,0.9046205881237984
1996-07-29,52.05547181239473,A,1.2225571870803833,1.2127766132354736,1.1972907423973083,1.1858801662921903,1.1968015122413636,1.0908465081453322,0.9073509684205056
1996-07-30,52.048594802202814,A,1.173654317855835,1.2029960393905639,1.2021809816360474,1.1858801662921903,1.1971275281906129,1.0941066616773605,0.9098775845766067
1996-07-31,52.04661396366081,A,1.2225571870803833,1.2029960393905639,1.210331416130066,1.1875102460384368,1.1987576150894166,1.0977743422985078,0.9126487150788307
1996-08-01,52.04550380309973,A,1.173654317855835,1.2029960393905639,1.2095163464546204,1.1866951823234557,1.1987576150894166,1.1008714902400971,0.9152160820364952
1996-08-02,52.03872012137907,A,1.1899555921554563,1.1964757204055787,1.2062561869621278,1.1875102460384368,1.1990836405754088,1.1039686423540116,0.9178649553656578
1996-08-05,52.035550555662695,A,1.1899555921554563,1.189955401420593,1.2013660073280334,1.1887328147888183,1.1994096660614013,1.107391808629036,0.9205138286948205
1996-08-06,52.03734320777287,P,1.2062557935714722,1.1964756965637204,1.1997358679771424,1.1903628885746003,1.199898681640625,1.1104889518022538,0.923244203031063
1996-08-07,52.029274315901034,P,1.173654317855835,1.186695122718811,1.1948455810546874,1.1907703936100007,1.1985946202278137,1.1137491053342818,0.9258115699887276
1996-08-08,52.02988325748134,P,1.173654317855835,1.186695122718811,1.1948455810546874,1.191177898645401,1.1982685947418212,1.11700925886631,0.9284196889400482
1996-08-09,52.029241599517114,P,1.173654317855835,1.1834348678588866,1.1899552941322327,1.1936230182647705,1.19696453332901,1.1200248968601227,0.9310278078913689
1996-08-12,52.02885190124954,P,1.1899555921554563,1.1834348678588866,1.18669513463974,1.1919929385185242,1.1959864974021912,1.1233665615320205,0.9337174332141877
1996-08-13,52.027030085582794,P,1.1899555921554563,1.1801748275756836,1.188325262069702,1.1952531218528748,1.1950084614753722,1.126463713645935,0.936081046462059
1996-08-14,52.027851825715686,P,1.173654317855835,1.1801748275756836,1.183434975147247,1.1968831956386565,1.1930523753166198,1.1292348420619964,0.9385261604189873
1996-08-15,52.025984045918705,P,1.1818050146102903,1.1818049669265747,1.1842500448226927,1.1968831956386565,1.19158531665802,1.1312724453210832,0.9410935300588608
1996-08-16,52.0313021906216,A,1.238857388496399,1.1948455810546874,1.189140224456787,1.1976982057094574,1.1909332919120788,1.1342065799236298,0.9439461615681648
1996-08-19,52.02807121757809,A,1.173654317855835,1.191585326194763,1.1875100970268249,1.1944380521774292,1.18930321931839,1.135999664068222,0.9463505226373673
1996-08-20,52.023289509236314,P,1.173654317855835,1.1883250713348388,1.184249949455261,1.1919929087162018,1.187673146724701,1.137955760359764,0.9487141302227974
1996-08-21,52.02802618177578,A,1.2225571870803833,1.1981056451797485,1.189140236377716,1.1919929087162018,1.187021131515503,1.1405638813972474,0.9514852607250214
1996-08-22,52.032115200048715,A,1.2225571870803833,1.2062560796737671,1.1940305233001707,1.1944380521774292,1.1860431027412415,1.1433350139856338,0.9540933826565743
1996-08-23,52.02887602867846,A,1.2225571870803833,1.2029960393905639,1.1989208102226256,1.1944380521774292,1.185717098712921,1.1461061465740203,0.9567015045881271
1996-08-26,52.033695216598915,A,1.1981053352355957,1.207886242866516,1.1997357845306396,1.1932154595851898,1.1849020576477052,1.1489587754011155,0.9594318786263466
1996-08-27,52.0395281818532,A,1.1899555921554563,1.2111464977264403,1.1997357845306396,1.194030523300171,1.1862061309814453,1.1515669023990631,0.9618769925832749
1996-08-28,52.03618504104557,A,1.1899555921554563,1.2046261787414552,1.2013659119606017,1.1924004435539246,1.1871841859817505,1.1541750293970108,0.9643221065402031
1996-08-29,52.03762037060796,A,1.238857388496399,1.2078862190246582,1.2070711493492126,1.1956605970859528,1.188814263343811,1.1567831563949584,0.9670117294788361
1996-08-30,52.04004942515909,A,1.238857388496399,1.2111462593078612,1.2070711493492126,1.1981056869029998,1.1901183247566223,1.159717290997505,0.9699458637833596
1996-09-02,52.04378277567891,A,1.238857388496399,1.219296669960022,1.213591456413269,1.200550776720047,1.1906073451042176,1.162325417995453,0.9726354867219925
1996-09-03,52.040443126064964,A,1.173654317855835,1.2160364151000977,1.213591456413269,1.1989207029342652,1.1906073451042176,1.1645260173082352,0.9749990943074226
1996-09-04,52.03846390938594,A,1.173654317855835,1.2127761602401734,1.2087011694908143,1.1989207029342652,1.1906073451042176,1.1664821135997772,0.9774442082643509
