Date,GRADE,GPS,CVS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-25,,,1.6632163524627686,1.669330930709839,1.6901209235191346,1.702044677734375,,,
1984-01-26,,,1.675445795059204,1.6644391775131226,1.6852291226387024,1.7002102792263032,,,
1984-01-27,,,1.675445795059204,1.6632162570953368,1.6815603256225586,1.6986815810203553,1.6734888792037963,,
1984-01-30,,,1.6632163524627686,1.6681081295013427,1.6766685843467712,1.6965414106845855,1.672999701499939,,
1984-01-31,,,1.6571016311645508,1.6668851852416993,1.671165370941162,1.6934840619564056,1.6721436429023742,,
1984-02-01,,,1.6448715925216677,1.663216233253479,1.666273581981659,1.690120953321457,1.6709206795692444,,
1984-02-02,,,1.6632163524627686,1.660770344734192,1.6626047611236572,1.6873693406581878,1.6700646114349365,,
1984-02-03,,,1.7060197591781616,1.6668851375579834,1.6650506973266601,1.687063640356064,1.6699423313140869,,
1984-02-06,,,1.675445795059204,1.6693310260772705,1.6687195777893067,1.686452168226242,1.669575457572937,,
1984-02-07,,,1.6632163524627686,1.670553970336914,1.6687195777893067,1.6840062975883483,1.6685971093177796,,
1984-02-08,,,1.6142985820770264,1.6644393682479859,1.6638278007507323,1.6769743621349336,1.6671295762062073,,
1984-02-09,,,1.626528263092041,1.6571017503738403,1.658936047554016,1.6720825850963592,1.665784351825714,,
1984-02-10,,,1.6387569904327393,1.643649196624756,1.6552671670913697,1.6684137463569642,1.664316816329956,,
1984-02-13,,,1.626528263092041,1.6338656902313233,1.6515983581542968,1.664133471250534,1.6641945481300353,,
1984-02-14,,,1.6081825494766235,1.6228589296340943,1.6467064499855042,1.6589359104633332,1.6640722274780273,,
1984-02-15,,,1.6081825494766235,1.6216357231140137,1.6430375456809998,1.6546555638313294,1.6630938458442688,,
1984-02-16,,,1.6081825494766235,1.6179665803909302,1.6375341653823852,1.6500694632530213,1.6617485809326171,,
1984-02-17,,,1.6204136610031128,1.614297914505005,1.6289735555648803,1.6470121264457702,1.660892527103424,,
1984-02-20,,,1.6204136610031128,1.6130749940872193,1.6234703421592713,1.646094959974289,1.660036473274231,,
1984-02-21,,,1.6509870290756226,1.6216358900070191,1.6222474098205566,1.6454834938049316,1.6599141812324525,,
1984-02-22,,,1.6204136610031128,1.6240821123123168,1.6228589177131654,1.6433433592319489,1.6599141812324525,,
1984-02-23,,,1.6081825494766235,1.6240821123123168,1.6210243463516236,1.6399801969528198,1.6591804003715516,,
1984-02-24,,,1.712133765220642,1.6424261331558228,1.6283620238304137,1.6418145954608918,1.6611371040344238,,
1984-02-27,,,1.736592411994934,1.665661883354187,1.639368438720703,1.6454833984375,1.663582980632782,,
1984-02-28,,,1.7060197591781616,1.6766684293746947,1.649152159690857,1.6479293048381805,1.6656620168685914,,
1984-02-29,,,1.712133765220642,1.6950124502182007,1.6595472812652587,1.6512924134731293,1.6681079030036927,,
1984-03-01,,,1.7060197591781616,1.7145798921585083,1.6693310022354126,1.653432583808899,1.6709207034111022,,
1984-03-02,,,1.6999045610427856,1.712134051322937,1.6772800922393798,1.6531268239021302,1.6738557815551758,,
1984-03-05,,,1.6815603971481323,1.7011276483535767,1.683394765853882,1.6534325540065766,1.6764239764213562,,
1984-03-06,,,1.6693297624588013,1.6937896490097046,1.6852290391921998,1.653738224506378,1.6766685390472411,,
1984-03-07,,,1.6693297624588013,1.6852288484573363,1.6901206493377685,1.6564897835254668,1.6761793446540834,,
1984-03-08,,,1.6509870290756226,1.6742223024368286,1.6944010972976684,1.657712721824646,1.6749564099311829,,
1984-03-09,,,1.6693297624588013,1.6681073427200317,1.6901206970214844,1.659241360425949,1.6742226099967956,,
1984-03-12,,,1.730478286743164,1.677890920639038,1.6895092844963073,1.6644388616085053,1.6747117805480958,,
1984-03-13,,,1.761053442955017,1.6962356567382812,1.6950126528739928,1.6720824062824249,1.675567877292633,,
1984-03-14,,,1.797740817070007,1.7219178676605225,1.7035733580589294,1.681560319662094,1.6772800183296204,,
1984-03-15,,,1.7916266918182373,1.7500458002090453,1.712134051322937,1.6907325267791748,1.6787475800514222,,
1984-03-16,,,1.7916266918182373,1.7745051860809327,1.7213062644004822,1.699293178319931,1.680337438583374,,
1984-03-19,,,1.7243638038635254,1.7732822895050049,1.7255866050720214,1.7044906854629516,1.6810712099075318,,
1984-03-20,,,1.712133765220642,1.76349835395813,1.7298670053482055,1.7075480222702026,1.6810712099075318,,
1984-03-21,,,1.712133765220642,1.7463769435882568,1.7341474056243897,1.712134027481079,1.680215139389038,,
1984-03-22,,,1.6632163524627686,1.7206948757171632,1.7353703379631042,1.7148857176303864,1.678992190361023,,
1984-03-23,,,1.6142985820770264,1.6852292537689209,1.7298672199249268,1.7099939584732056,1.6770354866981507,,
1984-03-26,,,1.6142985820770264,1.6632162094116212,1.718249249458313,1.7038792669773102,1.6750787830352782,,
1984-03-27,,,1.6204136610031128,1.6448721885681152,1.7041852712631225,1.6995989620685577,1.6732443809509276,,
1984-03-28,,,1.6509870290756226,1.6326428413391114,1.689509892463684,1.6965416252613068,1.6723883318901063,,
1984-03-29,,,1.7182486057281494,1.6436492919921875,1.6821720838546752,1.6971530675888062,1.6727552127838134,,
1984-03-30,,,1.7243638038635254,1.6656623363494873,1.675445795059204,1.6983760297298431,1.6736112809181214,,
1984-04-02,,,1.7060197591781616,1.6840065717697144,1.6736113905906678,1.6995989978313446,1.6749565362930299,,
1984-04-03,,,1.712133765220642,1.7023505926132203,1.6736113905906678,1.7017391979694367,1.6759348845481872,,
1984-04-04,,,1.7182486057281494,1.7158029079437256,1.6742228746414185,1.704185140132904,1.677035529613495,,
1984-04-05,,,1.730478286743164,1.7182488441467285,1.680949068069458,1.7081597030162812,1.678136179447174,,
1984-04-06,,,1.6876752376556396,1.7109111309051515,1.6882867336273193,1.7090769767761231,1.6783807682991028,1.6759348237514495,
1984-04-09,,,1.6876752376556396,1.707242226600647,1.6956243991851807,1.7069368243217469,1.6788699460029601,1.6759348237514495,
1984-04-10,,,1.6081825494766235,1.6864519834518432,1.6944012880325316,1.699293279647827,1.6778915643692016,1.675017603635788,
1984-04-11,,,1.553150653839111,1.6534323930740356,1.6846176505088806,1.6870637714862824,1.6760571455955506,1.6734889125823975,
1984-04-12,,,1.6571016311645508,1.638757061958313,1.6785029530525208,1.680337518453598,1.6759348511695862,1.6729997313022613,
1984-04-13,,,1.6876752376556396,1.638757061958313,1.674834096431732,1.675139945745468,1.6755679607391358,1.6727551460266112,
1984-04-16,,,1.6876752376556396,1.638757061958313,1.67299964427948,1.673305517435074,1.6758125495910645,1.6726940035820008,
1984-04-17,,,1.675445795059204,1.652209711074829,1.6693308472633361,1.671471118927002,1.6760571384429932,1.6723271238803863,
1984-04-18,,,1.626528263092041,1.6668852329254151,1.6601588129997253,1.6671908438205718,1.6763017320632934,1.6717156541347504,
1984-04-19,,,1.675445795059204,1.6705540657043456,1.6546555638313294,1.6678023159503936,1.6772800827026366,1.6715322172641753,
1984-04-20,,,1.675445795059204,1.6681081771850585,1.6534326195716857,1.6708596765995025,1.678013858795166,1.671165337562561,
1984-04-23,,,1.6876752376556396,1.6681081771850585,1.6534326195716857,1.6745285093784332,1.679236798286438,1.6717156732082368,
1984-04-24,,,1.6999045610427856,1.6729999303817749,1.662604820728302,1.678503054380417,1.6810712385177613,1.6725717329978942,
1984-04-25,,,1.712133765220642,1.6901210308074952,1.6785031318664552,1.6815603911876678,1.6831502628326416,1.6731220543384553,
1984-04-26,,,1.6937894821166992,1.6937897682189942,1.68217191696167,1.6803374350070954,1.6848624014854432,1.6733054912090302,
1984-04-27,,,1.675445795059204,1.6937897682189942,1.6809489727020264,1.6778915345668792,1.685963044166565,1.6734277856349946,
1984-04-30,,,1.6815603971481323,1.6925668001174927,1.6803374886512756,1.6766685664653778,1.6871859788894654,1.673611226081848,
1984-05-01,,,1.7060197591781616,1.6937898397445679,1.6833948850631715,1.6763628661632537,1.688286633491516,1.6741004073619843,
1984-05-02,,,1.6876752376556396,1.6888981342315674,1.6895095825195312,1.6748341977596284,1.6896318650245667,1.6747730231285096,
1984-05-03,,,1.7060197591781616,1.69134418964386,1.692566978931427,1.6736112713813782,1.6915886092185974,1.6753845047950744,
1984-05-04,,,1.6876752376556396,1.693790078163147,1.6937899231910705,1.6736112713813782,1.6910994386672973,1.6761182713508607,
1984-05-07,,,1.675445795059204,1.6925671577453614,1.692566978931427,1.6729997992515564,1.6898765063285828,1.6767297434806823,
1984-05-08,,,1.6815603971481323,1.6876752853393555,1.6907325625419616,1.6766686916351319,1.6893873190879822,1.6775246679782867,
1984-05-09,,,1.6999045610427856,1.6901211500167848,1.689509642124176,1.6840063869953155,1.689142735004425,1.6786253190040588,
1984-05-10,,,1.6999045610427856,1.6888981103897094,1.6901211500167848,1.6861465334892274,1.6890204310417176,1.6799705672264098,
1984-05-11,,,1.6815603971481323,1.687675142288208,1.6907326102256774,1.685840791463852,1.6886535477638245,1.6812546646595001,
1984-05-14,,,1.6571016311645508,1.6840063095092774,1.6882867336273193,1.6843121111392976,1.6881643724441528,1.6822941744327544,
1984-05-15,,,1.6571016311645508,1.6791145563125611,1.6833949208259582,1.6833949029445647,1.6879198098182677,1.6822941744327544,
1984-05-16,,,1.6387569904327393,1.6668850421905517,1.6785030961036682,1.6840063393115998,1.6873083543777465,1.681743849515915,
1984-05-17,,,1.6448715925216677,1.655878448486328,1.6723882794380187,1.682477629184723,1.6871860456466674,1.6810712277889253,
1984-05-18,,,1.6693297624588013,1.6534323215484619,1.670553731918335,1.6821718275547028,1.6871860456466674,1.6807043278217315,
1984-05-21,,,1.5898394584655762,1.639979887008667,1.6619930982589721,1.6772800385951996,1.6843732690811157,1.6795425248146056,
1984-05-22,,,1.5959537029266355,1.627750301361084,1.6534324288368225,1.672082495689392,1.681071274280548,1.6783195757865905,
1984-05-23,,,1.5959537029266355,1.6191896438598632,1.6430373430252074,1.6662734925746918,1.6770355319976806,1.6771577751636506,
1984-05-24,,,1.5653797388076782,1.6032912731170654,1.6295848608016967,1.6598530054092406,1.6725105929374695,1.6756290864944459,
1984-05-25,,,1.5898394584655762,1.5873932123184205,1.6204127669334412,1.6555726885795594,1.6684748482704164,1.674406143426895,
1984-05-28,,,1.5898394584655762,1.5873932123184205,1.6136865496635437,1.6509866416454315,1.6657843613624572,1.6734277856349946,
1984-05-29,,,1.5653797388076782,1.581278419494629,1.6045143604278564,1.6439546406269074,1.662849280834198,1.6719602453708649,
1984-05-30,,,1.6204136610031128,1.5861704111099244,1.6026800274848938,1.640591561794281,1.6610148787498473,1.6706150090694427,
1984-05-31,,,1.6326416730880735,1.5996227979660034,1.6014570355415345,1.6369226574897766,1.6604033851623534,1.6696977877616883,
1984-06-01,,,1.6815603971481323,1.6179669857025147,1.6026800990104675,1.6366169154644012,1.6617486214637756,1.669392054080963,
1984-06-04,,,1.6999045610427856,1.6399800062179566,1.6136866092681885,1.6378398537635803,1.6634607410430908,1.6692697620391845,
1984-06-05,,,1.6937894821166992,1.6656619548797607,1.6234701871871948,1.6384513080120087,1.6649282574653625,1.669086319208145,
1984-06-06,,,1.736592411994934,1.688897705078125,1.6375340580940247,1.640285700559616,1.6666403651237487,1.6695143485069275,
1984-06-07,,,1.761053442955017,1.7145800590515137,1.6571014285087586,1.6433431446552276,1.6674964618682862,1.67012583732605,
1984-06-08,,,1.730478286743164,1.72436363697052,1.6711653113365172,1.6457890391349792,1.667618751525879,1.6706150162220001,
1984-06-11,,,1.7182486057281494,1.7280324459075929,1.6840062260627746,1.6488463878631592,1.6678633284568787,1.6714099323749543,
1984-06-12,,,1.730478286743164,1.7353702068328858,1.7005160808563233,1.6525152206420899,1.668230218887329,1.6720825517177582,
1984-06-13,,,1.7243638038635254,1.732924485206604,1.7109110951423645,1.6567955613136292,1.6683525228500367,1.6726940262317658,
1984-06-14,,,1.712133765220642,1.723140549659729,1.7188603043556214,1.660158669948578,1.667985632419586,1.67306090593338,
1984-06-15,,,1.7060197591781616,1.7182488441467285,1.7213062405586244,1.6619931697845458,1.6683525228500367,1.6733666455745697,
1984-06-18,,,1.730478286743164,1.7206947803497314,1.7243636131286622,1.6690251111984253,1.6692085838317872,1.6740392649173736,
1984-06-19,,,1.761053442955017,1.726809811592102,1.731090009212494,1.6772800981998444,1.672266001701355,1.6750787830352782,
1984-06-20,,,1.7855112552642822,1.7390393018722534,1.7359818935394287,1.6867579758167266,1.6769132137298584,1.6764851796627045,
1984-06-21,,,1.797740817070007,1.7561607122421266,1.7396506309509276,1.6983760297298431,1.6797259974479675,1.677830424308777,
1984-06-22,,,1.8099702596664429,1.7769508123397828,1.7475998282432557,1.7093825697898866,1.6821718978881837,1.6788699293136597,
1984-06-25,,,1.7793965339660645,1.7867344617843628,1.7537146210670471,1.718860423564911,1.684006323814392,1.6799094367027283,
1984-06-26,,,1.761053442955017,1.7867344617843628,1.7567721366882325,1.728644108772278,1.6857184767723083,1.6808878076076508,
1984-06-27,,,1.7488219738006592,1.7793966054916381,1.759217953681946,1.7350645244121552,1.6881643509864808,1.6822330415248872,
1984-06-28,,,1.7488219738006592,1.7696128368377686,1.7628867745399475,1.7408735394477843,1.68963187456131,1.6834559786319732,
1984-06-29,,,1.7549372911453247,1.758606243133545,1.7677785277366638,1.744542384147644,1.6912217044830322,1.684617781639099,
1984-07-02,,,1.761053442955017,1.7549376249313355,1.7708360433578492,1.7475998282432557,1.6926892685890198,1.685963033437729,
1984-07-03,,,1.7855112552642822,1.7598291873931884,1.7732818245887756,1.7521859169006349,1.6944014024734497,1.6877363204956055,
1984-07-04,,,1.7855112552642822,1.767167043685913,1.7732818245887756,1.7546318590641021,1.6958689522743224,1.6895096075534821,
1984-07-05,,,1.8099702596664429,1.7793967008590699,1.7745047688484192,1.7570776998996736,1.6981925678253174,1.6915274846553803,
1984-07-06,,,1.803856372833252,1.7891805171966553,1.7738933801651,1.760746604204178,1.7007607793807984,1.6933619117736816,
1984-07-09,,,1.797740817070007,1.7965179920196532,1.7757278084754944,1.7647212147712708,1.7030843877792359,1.6951351833343506,
1984-07-10,,,1.7855112552642822,1.7965179920196532,1.7781735897064208,1.7674728631973267,1.7046742177009582,1.6964804255962371,
1984-07-11,,,1.773281216621399,1.7940719842910766,1.7806195139884948,1.7699187338352202,1.7063863372802734,1.69800910115242,
1984-07-12,,,1.7793965339660645,1.787957239151001,1.7836769700050354,1.7732818722724915,1.7078538727760315,1.6997212409973144,
1984-07-13,,,1.797740817070007,1.786734127998352,1.7879573225975036,1.7778679251670837,1.7100551843643188,1.700577311515808,
1984-07-16,,,1.7916266918182373,1.785511302947998,1.7910146474838258,1.7809253454208374,1.7123788022994995,1.7011276543140412,
1984-07-17,,,1.816084027290344,1.7916258573532104,1.7940719246864318,1.7836768746376037,1.7150692749023437,1.702228296995163,
1984-07-18,,,1.797740817070007,1.7965177774429322,1.7952948808670044,1.78428835272789,1.717026000022888,1.7030843675136567,
1984-07-19,,,1.7855112552642822,1.7977407217025756,1.7928489804267884,1.7836768746376037,1.7187381339073182,1.703879282474518,
1984-07-20,,,1.7793965339660645,1.794071865081787,1.7904029965400696,1.782148188352585,1.7206948566436768,1.7046742022037507,
1984-07-23,,,1.74270761013031,1.7842880487442017,1.7848996758460998,1.780313742160797,1.7224069762229919,1.7052856743335725,
1984-07-24,,,1.761053442955017,1.7732819318771362,1.7824538946151733,1.780313742160797,1.7244860124588013,1.7062029111385346,
1984-07-25,,,1.816084027290344,1.7769505739212037,1.7867341756820678,1.7836768448352813,1.7280325531959533,1.70767045378685,
1984-07-26,,,1.803856372833252,1.7806195974349976,1.7891801595687866,1.786428564786911,1.731212248802185,1.7091991472244263,
1984-07-27,,,1.8466591835021973,1.7940721273422242,1.7940719962120055,1.7910146594047547,1.734758837223053,1.7109724414348602,
1984-07-30,,,1.8099702596664429,1.8075246572494508,1.7959063529968262,1.7934605002403259,1.7391614532470703,1.7117673611640931,
1984-07-31,,,1.8099702596664429,1.8173080205917358,1.7952949762344361,1.7946834504604339,1.7434417843818664,1.7122565293312073,
1984-08-01,,,1.9016917943954468,1.8344295740127563,1.80569007396698,1.8004924774169921,1.7495565462112426,1.7132960391044616,
1984-08-02,,,1.9383796453475952,1.861334228515625,1.8209769129753113,1.8069129467010498,1.757016544342041,1.7147635686397553,
1984-08-03,,,2.017871856689453,1.8955767631530762,1.84482444524765,1.8176137208938599,1.7655771923065187,1.7170260202884675,
1984-08-06,,,2.0484464168548584,1.9432719945907593,1.875398325920105,1.8301490008831025,1.7747493314743041,1.7202668464183808,
1984-08-07,,,2.042332172393799,1.9897443771362304,1.903526198863983,1.8429900467395783,1.7842883801460265,1.7235688304901122,
1984-08-08,,,2.103479146957397,2.030101847648621,1.9322657108306884,1.8594999432563781,1.7939496898651124,1.72748228430748,
1984-08-09,,,2.213545083999634,2.0851349353790285,1.9732345819473267,1.8812073707580566,1.8055677580833436,1.7329855716228486,
1984-08-10,,,2.115708827972412,2.10470232963562,2.0001395463943483,1.897105771303177,1.8142507266998291,1.7379996740818024,
1984-08-13,,,2.054560661315918,2.105925178527832,2.0245985865592955,1.910252469778061,1.8213438487052918,1.7424022948741913,
1984-08-14,,,2.017871856689453,2.101033115386963,2.0453887462615965,1.9203418612480163,1.8278254961967468,1.7463768768310546,
1984-08-15,,,1.9383796453475952,2.0680132150650024,2.0490575313568113,1.9273738026618958,1.8318612408638,1.7492508029937743,
1984-08-16,,,1.9567251205444336,2.0166492223739625,2.0508920788764953,1.9359344959259033,1.8357746744155883,1.7516355681419373,
1984-08-17,,,1.926149845123291,1.9787374258041381,2.041719877719879,1.9432721614837647,1.8396881055831908,1.7536534285545349,
1984-08-20,,,1.926149845123291,1.9530552625656128,2.0294902205467222,1.9524442732334137,1.8438461303710938,1.7558547294139861,
1984-08-21,,,1.9506101608276367,1.9396029233932495,2.020318019390106,1.9619221091270447,1.8482487678527832,1.7582394933700563,
1984-08-22,,,1.9567251205444336,1.943272018432617,2.0056426167488097,1.9689541637897492,1.8528959941864014,1.760624258518219,
1984-08-23,,,1.9444953203201292,1.9408260583877563,1.9787376403808594,1.975986111164093,1.8575432252883912,1.7627644288539885,
1984-08-24,,,1.9322659969329836,1.9420492887496947,1.9603933572769165,1.9802664518356323,1.8620681500434875,1.7652103364467622,1.7205725800991059
1984-08-27,,,1.9567251205444336,1.9481643438339233,1.950609803199768,1.9876041948795318,1.8665930867195129,1.76790083527565,1.7219178295135498
1984-08-28,,,2.005643129348755,1.959170937538147,1.9493869304656983,1.9973878383636474,1.8714848804473876,1.7718754410743713,1.7234465223550797
1984-08-29,,,2.005643129348755,1.9689545392990113,1.9561132788658142,2.0025854051113128,1.875887517929077,1.7764003658294678,1.7249446392059327
1984-08-30,,,2.017871856689453,1.9836298465728759,1.9622279524803161,2.0065600156784056,1.880290138721466,1.7800080680847168,1.7265038996934892
1984-08-31,55.461848404147254,A,2.005643129348755,1.9983052730560302,1.9701772809028626,2.005948579311371,1.8842035961151122,1.783187747001648,1.7279714465141296
1984-09-03,55.472414107687705,A,2.005643129348755,2.0080888748168944,1.9781266093254088,2.0038084149360658,1.8887285280227661,1.786367425918579,1.7295307147502899
1984-09-04,55.43654481549567,A,1.9995288848876955,2.0068660259246824,1.9830184817314147,2.0016682505607606,1.8934980368614196,1.789608256816864,1.730967690348625
1984-09-05,55.36780745933285,A,1.9506101608276367,1.995859432220459,1.982406985759735,1.9940248012542725,1.8975338006019593,1.79284907579422,1.7322823649644852
1984-09-06,55.279839998668024,P,1.9383796453475952,1.9799609899520874,1.9817954182624817,1.9802665293216706,1.901324954032898,1.7954784142971039,1.7335053157806397
1984-09-07,55.22677101836231,P,1.9506101608276367,1.9689543962478637,1.983629834651947,1.9720115959644318,1.9052384114265442,1.7982300579547883,1.7346976977586746
1984-09-10,55.18809176694683,P,1.9567251205444336,1.9591707944869996,1.983629834651947,1.9671198189258576,1.9091518449783325,1.8009205567836761,1.7363181149959563
1984-09-11,55.15178904464861,P,1.9444953203201292,1.9481640815734864,1.9775150537490844,1.9634509921073913,1.9123315262794494,1.8033664643764495,1.7379690986871719
1984-09-12,55.15848522898471,P,1.9383796453475952,1.945717978477478,1.9707887053489686,1.9634509921073913,1.9153888940811157,1.8056289231777192,1.7393754887580872
1984-09-13,55.1745070788821,P,1.9200361967086792,1.9420492887496947,1.9610051393508912,1.9616165459156036,1.9175902128219604,1.8078913903236389,1.7405984407663346
1984-09-14,55.15218994047701,P,1.8833473920822144,1.9285967350006104,1.9487755656242371,1.9594764232635498,1.9191800332069398,1.809970406293869,1.7416990959644318
1984-09-17,55.133803213717975,P,1.9078071117401123,1.918813133239746,1.9389919638633728,1.9585592865943908,1.9213813591003417,1.8122328734397888,1.7429220497608184
1984-09-18,55.133701341167175,P,1.9200361967086792,1.913921308517456,1.931042695045471,1.957030588388443,1.9240718579292297,1.814373037815094,1.7442367225885391
1984-09-19,55.12277310222189,P,1.9016917943954468,1.9065837383270263,1.9261508584022522,1.9542789220809937,1.9266400694847108,1.816513203382492,1.7456431132555008
1984-09-20,55.13359727489955,P,1.9078071117401123,1.904137921333313,1.923093605041504,1.9524445116519928,1.9292082810401916,1.8185310769081116,1.746957790851593
1984-09-21,55.09298264761019,P,1.7855112552642822,1.8845706939697267,1.9065837144851685,1.9451067745685577,1.9289636898040772,1.819509437084198,1.7478138542175292
1984-09-24,55.07355024132414,P,1.8527735471725464,1.8735639810562135,1.8961885571479797,1.9399091958999635,1.9301866269111634,1.8212827146053314,1.7490062290430068
1984-09-25,55.02734678077113,P,1.834429144859314,1.8564425706863403,1.8851819396018983,1.9313484966754912,1.9305535292625426,1.8228114020824433,1.750168035030365
1984-09-26,54.99405462165905,P,1.8466591835021973,1.8454360485076904,1.8760098934173584,1.9233992993831635,1.9315318965911865,1.8242789483070374,1.7514521336555482
1984-09-27,54.96004667483887,P,1.8527735471725464,1.8344293355941772,1.869283628463745,1.9151443839073181,1.9328771424293518,1.825807638168335,1.7528891026973725
1984-09-28,55.03955430227624,P,1.8772320747375488,1.8527734994888305,1.8686720967292785,1.9087238311767578,1.9348338532447815,1.827764354944229,1.7545095098018646
1984-10-01,55.05470699533143,P,1.8466591835021973,1.8515506267547608,1.862557303905487,1.90077463388443,1.9369128847122192,1.8296599304676056,1.75597705245018
1984-10-02,55.08810220457152,P,1.8527735471725464,1.8552195072174071,1.8558310389518737,1.8934368669986725,1.9387472867965698,1.8316166496276856,1.75695541203022
1984-10-03,55.09037281707081,P,1.822200059890747,1.8503276824951171,1.8478818655014038,1.887016361951828,1.9388696074485778,1.8334510803222657,1.7575974649190902
1984-10-04,55.089515984712875,P,1.828315019607544,1.8454359769821167,1.839932656288147,1.8815131306648254,1.9393587803840637,1.8352855145931244,1.7581783711910248
1984-10-05,55.03814780934394,P,1.8099702596664429,1.8319836139678956,1.842378556728363,1.8744811356067657,1.9386250019073485,1.8366919195652007,1.7586981236934662
1984-10-08,55.00077997711108,P,1.7793965339660645,1.818531084060669,1.8350408554077149,1.8656147062778472,1.938013527393341,1.8385874903202057,1.7590650075674057
1984-10-09,54.94336406802367,P,1.74270761013031,1.7965178966522217,1.8258687019348145,1.8555253207683564,1.9366682744026185,1.8400550293922424,1.7591873025894165
1984-10-10,54.90882171819023,P,1.7549372911453247,1.7830653429031371,1.8166965126991272,1.8463532030582428,1.933733184337616,1.8416448652744293,1.75940132021904
1984-10-11,54.90051763039113,P,1.803856372833252,1.7781736135482789,1.8118047952651977,1.8405442118644715,1.9310427188873291,1.8440296316146851,1.7598293590545655
1984-10-12,54.91294992220107,P,1.834429144859314,1.783065390586853,1.8075245022773743,1.8380982995033264,1.9273738646507264,1.8464755284786225,1.7604408359527588
