Date,GRADE,GPS,IP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-03,,,3.657057523727417,3.653953456878662,3.650071358680725,3.6194020390510557,,,
1984-01-04,,,3.657057523727417,3.6617175579071044,3.6461889028549193,3.620178389549255,,,
1984-01-05,,,3.6648242473602295,3.6617175579071044,3.6477418184280395,3.6225077509880066,,,
1984-01-06,,,3.680352449417114,3.6648231983184814,3.6539533615112303,3.6252251982688906,,,
1984-01-09,,,3.6958820819854736,3.6710347652435305,3.6617178678512574,3.6310486435890197,,,
1984-01-10,,,3.680352449417114,3.6756937503814697,3.664823603630066,3.6357072234153747,,,
1984-01-11,,,3.6881165504455566,3.6819055557250975,3.671811556816101,3.643859827518463,,,
1984-01-12,,,3.672590494155884,3.6834588050842285,3.6725881814956667,3.653565549850464,,,
1984-01-13,,,3.649295091629028,3.677247333526611,3.6710352659225465,3.658612370491028,,,
1984-01-16,,,3.602708101272583,3.658612537384033,3.6648236513137817,3.6562830209732056,,,
1984-01-17,,,3.6648242473602295,3.655506896972656,3.665600323677063,3.657835841178894,,,
1984-01-18,,,3.6104722023010254,3.63997802734375,3.660941791534424,3.6535653471946716,,,
1984-01-19,,,3.563886880874634,3.6182373046875,3.650848054885864,3.649294936656952,,,
1984-01-20,,,3.556122064590454,3.599602699279785,3.638425016403198,3.6461891889572144,,,
1984-01-23,,,3.4396541118621826,3.566991901397705,3.6128022193908693,3.637260043621063,,,
1984-01-24,,,3.470714569091797,3.5281699657440186,3.5918384313583376,3.628331017494202,,,
1984-01-25,,,3.4163622856140137,3.489347982406616,3.5646630048751833,3.618237280845642,,,
1984-01-26,,,3.4163622856140137,3.459843063354492,3.539040184020996,3.605814182758331,,,
1984-01-27,,,3.4396541118621826,3.4365494728088377,3.5180760860443114,3.594555675983429,3.597118091583252,,
1984-01-30,,,3.393066883087158,3.427232027053833,3.497111964225769,3.5809678077697753,3.5949439907073977,,
1984-01-31,,,3.354247808456421,3.4039386749267577,3.466054320335388,3.5658273220062258,3.59152765750885,,
1984-02-01,,,3.292130708694458,3.3790923595428466,3.4342201709747315,3.5475809812545775,3.586713709831238,,
1984-02-02,,,3.362010955810547,3.3682220935821534,3.4140325784683228,3.5324403166770937,3.5832973670959474,,
1984-02-03,,,3.323188781738281,3.344929027557373,3.3907392501831053,3.514582133293152,3.5787939691543578,,
1984-02-06,,,3.284364700317383,3.323188591003418,3.3752103090286254,3.494006264209747,3.574911742210388,,
1984-02-07,,,3.292130708694458,3.3107651710510253,3.3573519229888915,3.4745951771736143,3.5693213415145872,,
1984-02-08,,,3.1290764808654785,3.2781543254852297,3.328623342514038,3.4466431736946106,3.5589169692993163,,
1984-02-09,,,3.175663709640503,3.240884876251221,3.304553484916687,3.4217968344688416,3.549599633216858,,
1984-02-10,,,3.198957920074463,3.216038703918457,3.280483865737915,3.399279975891113,3.5415246295928955,,
1984-02-13,,,3.206721067428589,3.2005099773406984,3.261849284172058,3.3794806241989135,3.532052001953125,,
1984-02-14,,,3.253307342529297,3.192745304107666,3.2517552375793457,3.358904778957367,3.5244427919387817,,
1984-02-15,,,3.214486598968506,3.2098273277282714,3.2439908266067503,3.339105498790741,3.5159019136428835,,
1984-02-16,,,3.160133123397827,3.2067212104797362,3.2238030433654785,3.3189178109169006,3.5067398357391357,,
1984-02-17,,,3.098019599914551,3.186533546447754,3.2012861251831053,3.2960126876831053,3.496180157661438,,
1984-02-20,,,3.098019599914551,3.1647932529449463,3.1826516151428224,3.278930962085724,3.486552286148071,,
1984-02-21,,,3.1514604091644287,3.1444238662719726,3.1685845851898193,3.2629682540893556,3.4778378772735596,,
1984-02-22,,,3.1200239658355717,3.1255313396453857,3.1676793336868285,3.2481513381004334,3.4697370672225953,,
1984-02-23,,,3.1121654510498047,3.1159378051757813,3.161329507827759,3.2329414963722227,3.4624108552932737,,
1984-02-24,,,3.206472396850586,3.137628364562988,3.1620809555053713,3.221282410621643,3.4555731296539305,,
1984-02-27,,,3.253626823425293,3.1687498092651367,3.1667715311050415,3.21431040763855,3.447659764289856,,
1984-02-28,,,3.143601894378662,3.1671781063079836,3.155800986289978,3.2037781119346618,3.4378564453125,,
1984-02-29,,,3.1043059825897217,3.1640345096588134,3.1447829246520995,3.194386875629425,3.4260249233245847,,
1984-03-01,,,3.143601894378662,3.170321798324585,3.143129801750183,3.1834664225578306,3.4159110593795776,,
1984-03-02,,,3.206472396850586,3.170321798324585,3.153975081443787,3.177630603313446,3.407675766944885,,
1984-03-05,,,3.230049133300781,3.1656062602996826,3.1671780347824097,3.174914824962616,3.3999120092391966,,
1984-03-06,,,3.3557944297790527,3.2080447673797607,3.187611436843872,3.1780980110168455,3.3940419960021972,,
1984-03-07,,,3.4736788272857666,3.28191933631897,3.2229769229888916,3.1953281283378603,3.3911508321762085,,
1984-03-08,,,3.457961082458496,3.3447911739349365,3.2575564861297606,3.2094429969787597,3.387013568878174,,
1984-03-09,,,3.457961082458496,3.3950889110565186,3.2827053546905516,3.2223931550979614,3.382876305580139,,
1984-03-12,,,3.5365514755249023,3.456389379501343,3.310997819900513,3.238884675502777,3.3803108501434327,,
1984-03-13,,,3.520832061767578,3.489396905899048,3.348720836639404,3.252260911464691,3.377586340904236,,
1984-03-14,,,3.520832061767578,3.4988275527954102,3.39037344455719,3.2675781846046448,3.374861831665039,,
1984-03-15,,,3.489397525787353,3.5051148414611815,3.424953007698059,3.284041404724121,3.3713532972335813,,
1984-03-16,,,3.5365514755249023,3.520832920074463,3.457960915565491,3.305967998504639,3.3684772777557375,,
1984-03-19,,,3.4736788272857666,3.5082583904266356,3.4823238849639893,3.3247509598731995,3.3640332126617434,,
1984-03-20,,,3.5365514755249023,3.5114022731781005,3.500399589538574,3.344005513191223,3.361157193183899,,
1984-03-21,,,3.5994222164154053,3.527120304107666,3.512973928451538,3.367975425720215,3.359383306503296,,
1984-03-22,,,3.560129165649414,3.5412666320800783,3.52319073677063,3.3903736114501952,3.3571340799331666,,
1984-03-23,,,3.5679876804351807,3.547553873062134,3.5341933965682983,3.408449375629425,3.3555079317092895,,
1984-03-26,,,3.5837061405181885,3.569559335708618,3.538908863067627,3.42495334148407,3.3551278924942016,,
1984-03-27,,,3.512975215911865,3.564844083786011,3.5381231784820555,3.44342200756073,3.3520909118652344,,
1984-03-28,,,3.512975215911865,3.547554683685303,3.5373374938964846,3.463855469226837,3.350140972137451,,
1984-03-29,,,3.4343831539154053,3.522405481338501,3.5318360567092895,3.4783945322036742,3.3475508975982664,,
1984-03-30,,,3.3793725967407227,3.4846824645996093,3.5161181688308716,3.4870395421981812,3.344015908241272,,
1984-04-02,,,3.3400769233703613,3.435956621170044,3.5027579784393312,3.4925409317016602,3.3420243644714356,,
1984-04-03,,,3.3479344844818115,3.4029484748840333,3.483896279335022,3.4921479344367983,3.3395687627792356,,
1984-04-04,,,3.4029476642608643,3.380942964553833,3.4642488241195677,3.488611376285553,3.339300470352173,,
1984-04-05,,,3.3479344844818115,3.363653230667114,3.443029356002808,3.483110046386719,3.3379319143295287,,
1984-04-06,,,3.4029476642608643,3.3683682441711427,3.426525354385376,3.480359375476837,3.3371977853775023,3.4671579384803772,
1984-04-09,,,3.3400769233703613,3.3683682441711427,3.4021624326705933,3.4705356478691103,3.3361379861831666,3.465540988445282,
1984-04-10,,,3.3636531829833984,3.37151198387146,3.3872302293777468,3.462676703929901,3.3363260936737063,3.463926875591278,
1984-04-11,,,3.3086416721343994,3.352650785446167,3.366796875,3.452067184448242,3.336656312942505,3.461685011386871,
1984-04-12,,,3.4265265464782715,3.368369197845459,3.366011214256287,3.448923635482788,3.3379466247558596,3.4606219959259032,
1984-04-13,,,3.3322176933288574,3.354223203659058,3.3612957239151,3.438706946372986,3.3381272029876707,3.4584605860710145,
1984-04-16,,,3.410807609558105,3.3683693408966064,3.3683687925338743,3.435563385486603,3.3406560611724854,3.4577839016914367,
1984-04-17,,,3.395090341567993,3.3746567726135255,3.373084378242493,3.428490328788757,3.3427152538299563,3.4560182976722715,
1984-04-18,,,3.3557944297790527,3.384087324142456,3.3683690547943117,3.4163089394569397,3.3472496128082274,3.453083291053772,
1984-04-19,,,3.387230396270752,3.376228094100952,3.3722986459732054,3.4076640009880066,3.3514809465408324,3.450540289878845,
1984-04-20,,,3.387230396270752,3.387230634689331,3.3707269191741944,3.398626136779785,3.3552463960647585,3.448385512828827,
1984-04-23,,,3.3479344844818115,3.374656009674072,3.3715126752853393,3.3868375539779665,3.358070664405823,3.4450613331794737,
1984-04-24,,,3.4422433376312256,3.3840866088867188,3.379371690750122,3.3833009600639343,3.3618493843078614,3.4431460881233216,
1984-04-25,,,3.4265265464782715,3.3982330322265626,3.391160178184509,3.3789785265922547,3.3660901832580565,3.44099604845047,
1984-04-26,,,3.465820074081421,3.413950967788696,3.395089530944824,3.3805503726005552,3.3722039222717286,3.439471879005432,
1984-04-27,,,3.4422433376312256,3.424953556060791,3.406092095375061,3.3836939096450807,3.379088397026062,3.43763427734375,
1984-04-30,,,3.465820074081421,3.448530673980713,3.4115933418273925,3.3899810671806336,3.3864444065093995,3.4364983463287353,
1984-05-01,,,3.4972548484802246,3.4595329761505127,3.4218097925186157,3.3974470853805543,3.3933602952957154,3.4355990862846375,
1984-05-02,,,3.489397525787353,3.472107172012329,3.4351701021194456,3.4017695784568787,3.400747766494751,3.435242416858673,
1984-05-03,,,3.450103521347046,3.468963861465454,3.441457414627075,3.4068780303001405,3.4075065279006957,3.434958691596985,
1984-05-04,,,3.316498041152954,3.4438148021697996,3.4343841791152956,3.402555549144745,3.4097070407867434,3.4326400852203367,
1984-05-07,,,3.3086416721343994,3.4123791217803956,3.430454897880554,3.400983786582947,3.410807337760925,3.4292335510253906,
1984-05-08,,,3.3557944297790527,3.3840870380401613,3.421810007095337,3.4005908489227297,3.415051188468933,3.4264538168907164,
1984-05-09,,,3.253626823425293,3.336932897567749,3.404520034790039,3.397840106487274,3.4180376052856447,3.4220312643051147,
1984-05-10,,,3.2614870071411133,3.2992095947265625,3.3840867280960083,3.3895881295204164,3.4203953075408937,3.4181531834602357,
1984-05-11,,,3.253626823425293,3.2866353511810305,3.365225076675415,3.385658586025238,3.4213383960723878,3.4145070815086367,
1984-05-14,,,3.228184938430786,3.270544004440308,3.3414615631103515,3.376527452468872,3.4213011121749877,3.4106065607070923,
1984-05-15,,,3.1963794231414795,3.238661003112793,3.3113740205764772,3.3665919065475465,3.4181128120422364,3.406077404022217,
1984-05-16,,,3.220233201980591,3.2319822788238524,3.2844575881958007,3.3598138451576234,3.4130438995361327,3.4020973658561706,
1984-05-17,,,3.2997443675994877,3.2396337509155275,3.269421672821045,3.35543954372406,3.4098795652389526,3.398446567058563,
1984-05-18,,,3.291792154312134,3.2472668170928953,3.266951084136963,3.3506676316261292,3.4065561866760254,3.394716246128082,
1984-05-21,,,3.180475950241089,3.237725019454956,3.254134511947632,3.342294704914093,3.3994346761703493,3.389872763156891,
1984-05-22,,,3.0771100521087646,3.213871145248413,3.226266074180603,3.32403804063797,3.3905602359771727,3.3840732884407045,
1984-05-23,,,3.10891342163086,3.191607189178467,3.2117947340011597,3.3081573843955994,3.3823218631744383,3.378591847419739,
1984-05-24,,,3.053257465362549,3.142309808731079,3.1909717798233035,3.2875292539596557,3.373599061965942,3.372476179599762,
1984-05-25,,,3.053257465362549,3.094602870941162,3.170934844017029,3.268079960346222,3.3639331817626954,3.3662052297592164,
1984-05-28,,,3.053257465362549,3.069159173965454,3.1534420967102053,3.247451829910278,3.355524754524231,3.359778983592987,
1984-05-29,,,3.045306444168091,3.0627984523773195,3.1383347988128665,3.2248544096946716,3.3456998538970946,3.353428523540497,
1984-05-30,,,3.0771100521087646,3.0564377784729,3.124022483825684,3.2042400360107424,3.335253610610962,3.3473184585571287,
1984-05-31,,,2.981696605682373,3.042125606536865,3.092217707633972,3.1808196902275085,3.323684959411621,3.3404095196723937,
1984-06-01,,,3.037353038787842,3.038944721221924,3.066773796081543,3.166862440109253,3.3130722665786743,3.334290099143982,
1984-06-04,,,3.061208963394165,3.040535020828247,3.0548470973968507,3.1544908046722413,3.3026223230361937,3.3288751077651977,
1984-06-05,,,3.1009633541107178,3.0516664028167724,3.0572324275970457,3.1417492508888243,3.294382085800171,3.323236498832703,
1984-06-06,,,3.188426733016968,3.0739297389984133,3.0651837587356567,3.138489246368408,3.287891116142273,3.319016044139862,
1984-06-07,,,3.15662145614624,3.1089147090911866,3.075520157814026,3.1332459688186645,3.2823358821868895,3.314943389892578,
1984-06-08,,,3.1009633541107178,3.1216367721557616,3.080290746688843,3.125612795352936,3.2767676973342894,3.310391802787781,
1984-06-11,,,3.061208963394165,3.1216367721557616,3.0810858964920045,3.1172639966011046,3.271190338134766,3.3066073513031005,
1984-06-12,,,3.0135018825531006,3.104144477844238,3.0779054403305053,3.108120119571686,3.2645016860961915,3.302035224437714,
1984-06-13,,,3.037353038787842,3.0739297389984133,3.0739297389984133,3.0989761114120484,3.257189793586731,3.298245131969452,
1984-06-14,,,2.981696605682373,3.0389447689056395,3.0739297389984133,3.0830737233161924,3.249865036010742,3.2938984751701357,
1984-06-15,,,2.933988332748413,3.005549764633179,3.06359326839447,3.0651835322380068,3.240485849380493,3.288841817378998,
1984-06-18,,,3.021451234817505,2.9975982189178465,3.0596174955368043,3.0572322964668275,3.234113335609436,3.285125660896301,
1984-06-19,,,3.045306444168091,3.003959131240845,3.0540518045425413,3.0556421160697935,3.22774640083313,3.282036247253418,
1984-06-20,,,3.045306444168091,3.0055498123168944,3.0397397756576536,3.052461767196655,3.222479696273804,3.279568004608154,
1984-06-21,,,3.0294029712677,3.01509108543396,3.0270179271698,3.0512690424919127,3.2145372247695922,3.2762419247627257,
1984-06-22,,,3.037353038787842,3.0357640266418455,3.0206568956375124,3.0504738211631777,3.208639931678772,3.2733835673332212,
1984-06-25,,,3.085061550140381,3.048486089706421,3.023042154312134,3.052064025402069,3.2021250104904175,3.2713905358314515,
1984-06-26,,,3.053257465362549,3.0500762939453123,3.0270177125930786,3.052461576461792,3.1952883529663088,3.2690018033981323,
1984-06-27,,,3.061208963394165,3.053256797790527,3.029403305053711,3.051666522026062,3.1893966436386108,3.268323128223419,
1984-06-28,,,3.09301233291626,3.065978670120239,3.0405348777770995,3.057232308387756,3.183512282371521,3.2674966144561766,
1984-06-29,,,3.09301233291626,3.0771105289459233,3.056437277793884,3.0600152730941774,3.177627921104431,3.2664371585845946,
1984-07-02,,,3.037353038787842,3.0675688266754153,3.058027458190918,3.058822476863861,3.1714162921905515,3.2647434782981875,
1984-07-03,,,3.061208963394165,3.069159126281739,3.0596177101135256,3.0568347573280334,3.1637956047058107,3.262822494506836,
1984-07-04,,,3.061208963394165,3.069159126281739,3.061207962036133,3.0504738688468933,3.1564892530441284,3.2612897181510925,
1984-07-05,,,2.933988332748413,3.037354326248169,3.051666498184204,3.0393422126770018,3.1458526182174684,3.2590282702445985,
1984-07-06,,,2.9498915672302246,3.008730173110962,3.0429203510284424,3.0317886233329774,3.136005582809448,3.257546989917755,
1984-07-09,,,3.0294029712677,3.0071401596069336,3.0373544931411742,3.030198323726654,3.1272772407531737,3.256860823631287,
1984-07-10,,,3.037353038787842,3.0023689746856688,3.035764050483704,3.031390881538391,3.118079204559326,3.2557197499275206,
1984-07-11,,,2.957843542098999,2.9816958904266357,3.025427508354187,3.027415406703949,3.107448124885559,3.254097945690155,
1984-07-12,,,2.965794563293457,2.9880571365356445,3.0127057313919066,3.0266203045845033,3.0977619457244874,3.2526342368125913,
1984-07-13,,,2.965794563293457,2.991237735748291,2.9999839544296263,3.0282106161117555,3.0907478761672973,3.25022745847702,
1984-07-16,,,2.965794563293457,2.9785160541534426,2.992828106880188,3.025427782535553,3.0838909339904785,3.247349135875702,
1984-07-17,,,3.0135018825531006,2.973745822906494,2.9880573987960815,3.0238375544548033,3.0770450830459595,3.246048135757446,
1984-07-18,,,2.989647150039673,2.980106544494629,2.9809012174606324,3.0210545897483825,3.071765489578247,3.2449015474319456,
1984-07-19,,,2.981696605682373,2.983286952972412,2.985672044754028,3.018669271469116,3.066169681549072,3.243282494544983,
1984-07-20,,,3.0135018825531006,2.9928284168243406,2.992033076286316,3.0174767136573792,3.0613671827316282,3.241352789402008,
1984-07-23,,,2.973745346069336,2.994418573379517,2.9864673137664797,3.0119109034538267,3.0562783908843993,3.2387897515296937,
1984-07-24,,,2.9419405460357666,2.98010630607605,2.976926064491272,3.0063450574874877,3.0511896133422853,3.2346512126922606,
1984-07-25,,,2.957843542098999,2.973745584487915,2.976926064491272,3.0011767864227297,3.0459418201446535,3.229492859840393,
1984-07-26,,,2.997598886489868,2.9769260406494142,2.980106496810913,2.99640611410141,3.039898910522461,3.224889237880707,
1984-07-27,,,3.037353038787842,2.981696271896362,2.9872623443603517,2.993623149394989,3.034810128211975,3.2206831574440002,
1984-07-30,,,3.0771100521087646,3.002369213104248,2.9983938932418823,2.995611000061035,3.032742810249329,3.216088743209839,
1984-07-31,,,3.10891342163086,3.0357637882232664,3.007935047149658,2.99799622297287,3.0333788776397705,3.2119695568084716,
1984-08-01,,,3.140720129013061,3.072339105606079,3.023042345046997,3.0019717812538147,3.0340150117874147,3.2081684374809267,
1984-08-02,,,3.307695150375366,3.134358358383179,3.0556421995162966,3.0206571221351624,3.039103765487671,3.2063514137268068,
1984-08-03,,,3.450817108154297,3.2170511722564696,3.099373722076416,3.045703399181366,3.047054958343506,3.2054940700531005,
1984-08-06,,,3.506474018096924,3.3029239654541014,3.1526465892791746,3.069556951522827,3.056119289398193,3.2058220219612124,
1984-08-07,,,3.4349145889282227,3.3681241989135744,3.2019439935684204,3.089435029029846,3.063911452293396,3.2048056530952453,
1984-08-08,,,3.4190123081207275,3.4237826347351072,3.248060870170593,3.112493467330933,3.0707494974136353,3.2030015540122987,
1984-08-09,,,3.538278579711914,3.469899320602417,3.3021288394927977,3.1411176681518556,3.0818811368942263,3.2027830481529236,
1984-08-10,,,3.395159244537353,3.4587677478790284,3.337909460067749,3.16258590221405,3.0890372610092163,3.2010547637939455,
1984-08-13,,,3.3872082233428955,3.4349145889282227,3.368919277191162,3.1836565852165224,3.095557246208191,3.1990897846221924,
1984-08-14,,,3.4190123081207275,3.4317341327667235,3.399929165840149,3.2039321064949036,3.101918225288391,3.198150155544281,
1984-08-15,,,3.4269630908966064,3.4333242893218996,3.4285534620285034,3.2257979035377504,3.106688952445984,3.1972900342941286,
1984-08-16,,,3.4985241889953613,3.425373411178589,3.447636365890503,3.2516392827033997,3.113527007102966,3.197931444644928,
1984-08-17,,,3.562131404876709,3.45876784324646,3.458767795562744,3.27907075881958,3.122750368118286,3.1997590327262877,
1984-08-20,,,3.576599597930908,3.4966461181640627,3.4657803535461427,3.309213471412659,3.133058180809021,3.2021242594718933,
1984-08-21,,,3.616788864135742,3.5362014293670656,3.4839677810668945,3.3429558873176575,3.145123920440674,3.2048128032684327,
1984-08-22,,,3.6328630447387695,3.577381420135498,3.5053528547286987,3.376706862449646,3.1570341205596923,3.2071119570732116,
1984-08-23,,,3.6087496280670166,3.599426507949829,3.512399959564209,3.4072643995285032,3.169575181007385,3.209720108509064,
1984-08-24,,,3.616788864135742,3.6103579998016357,3.534562921524048,3.4362361907958983,3.183231191635132,3.2118585205078123,3.3395082294940948
1984-08-27,,,3.6087496280670166,3.6167880058288575,3.55671706199646,3.462818169593811,3.194977159500122,3.214545247554779,3.3400431180000307
1984-08-28,,,3.616788864135742,3.6167880058288575,3.5764947175979613,3.4882119417190554,3.206406807899475,3.2170766043663024,3.3405017399787904
1984-08-29,,,3.616788864135742,3.613573169708252,3.595477294921875,3.5120153784751893,3.217836456298828,3.220158076286316,3.340921543836594
1984-08-30,,,3.6007120609283447,3.6119656562805176,3.6056960821151733,3.526666224002838,3.229262638092041,3.2218999314308165,3.34126096367836
1984-08-31,51.36424812218767,A,3.6007120609283447,3.6087502956390383,3.609554147720337,3.5341609716415405,3.240529818534851,3.2245848751068116,3.341522730588913
1984-09-03,51.21131120094352,A,3.6007120609283447,3.607142782211304,3.6119653940200807,3.5388728737831117,3.2508428287506104,3.226483919620514,3.3421339106559755
1984-09-04,51.010409467673675,A,3.536412477493286,3.5910675048828127,3.603927755355835,3.543947768211365,3.260505928993225,3.227897140979767,3.3419577193260195
1984-09-05,50.74897236017966,P,3.480153560638428,3.56374044418335,3.5886568069458007,3.54700483083725,3.2688848209381103,3.2291407322883607,3.341112011671066
1984-09-06,50.627464437012314,P,3.5605239868164062,3.555702829360962,3.58383424282074,3.5481171011924744,3.2782350540161134,3.230873668193817,3.340706979036331
1984-09-07,50.501430353981256,P,3.504265546798706,3.5364135265350343,3.572581911087036,3.553572416305542,3.2864601182937623,3.2320440196990967,3.3402147662639616
1984-09-10,50.36859163646585,P,3.4721150398254395,3.510694122314453,3.5589184522628785,3.557817757129669,3.2951553583145143,3.233285825252533,3.3391735792160033
1984-09-11,50.22599996515095,P,3.3917429447174072,3.4817602157592775,3.536413860321045,3.556454288959503,3.301766037940979,3.2327808213233946,3.3379634547233583
1984-09-12,50.20713537556616,P,3.42389178276062,3.470507860183716,3.517124152183533,3.5563007235527038,3.309019694328308,3.232754473686218,3.3368752610683443
1984-09-13,50.15693146400806,P,3.480153560638428,3.45443377494812,3.505068302154541,3.555382192134857,3.319942998886108,3.2328978085517885,3.3361848437786104
1984-09-14,50.24429421774011,P,3.5605239868164062,3.4656854629516602,3.5010494947433473,3.555301821231842,3.332155647277832,3.23408061504364,3.335857446193695
1984-09-17,50.37483852208164,P,3.576599597930908,3.486582374572754,3.4986382484436036,3.555301821231842,3.343099579811096,3.235188410282135,3.335843378305435
1984-09-18,50.55949280791082,P,3.5203404426574707,3.512301874160767,3.497031044960022,3.5504794001579283,3.3527593278884886,3.2354192662239076,3.3355091762542726
1984-09-19,50.56239656940311,P,3.3917429447174072,3.505872106552124,3.4881899833679197,3.5384233951568604,3.361437315940857,3.234442720413208,3.3348425686359406
1984-09-20,50.4303921746209,P,3.335482597351074,3.4769379138946532,3.4656858444213867,3.5247600436210633,3.3688310766220093,3.2332965111732483,3.3341276013851164
1984-09-21,50.07521569403388,B,3.23099684715271,3.411032485961914,3.4383589744567873,3.5054704427719114,3.374135122299194,3.232441499233246,3.3325407922267916
1984-09-24,49.72610083771426,B,3.255108118057251,3.3467341899871825,3.4166582822799683,3.487788367271423,3.3799213933944703,3.231906163692474,3.3305698573589324
1984-09-25,49.443822347335335,B,3.2631468772888184,3.295295476913452,3.4037986755371095,3.470106267929077,3.3849142932891847,3.230979688167572,3.3287167525291443
1984-09-26,49.35318465758035,B,3.279218912124634,3.2727906703948975,3.3893313884735106,3.453227770328522,3.3907057285308837,3.2312356090545653,3.32663343667984
1984-09-27,49.37637214887216,B,3.287256956100464,3.2631455421447755,3.3700417280197144,3.4375550150871277,3.3968169355392455,3.231493308544159,3.324823246002197
1984-09-28,49.48569644191539,B,3.239033460617065,3.2647528648376465,3.33789267539978,3.4194710850715637,3.401327567100525,3.231347374916077,3.3229272282123565
1984-10-01,49.53269476317291,B,3.206885576248169,3.25510835647583,3.3009212732315065,3.399779760837555,3.4059903717041013,3.2311343812942503,3.3208704710006716
1984-10-02,49.56142411698732,P,3.1988468170166016,3.2422483444213865,3.2687719106674193,3.3829014778137205,3.4111284971237184,3.2311590552330016,3.318618229627609
1984-10-03,49.485283571706965,B,3.134549379348755,3.213314437866211,3.2430525541305544,3.365621268749237,3.4146626138687135,3.2303022170066833,3.316199791431427
1984-10-04,49.365888588231904,B,3.134549379348755,3.182772922515869,3.2229592323303224,3.3443225383758546,3.4174016237258913,3.228650267124176,3.31354841709137
1984-10-05,49.30445199995572,B,3.11043643951416,3.157053518295288,3.210903191566467,3.324631083011627,3.4188632917404176,3.226836709976196,3.3107764780521394
1984-10-08,49.33618930962657,B,3.142585039138794,3.144193410873413,3.1996508836746216,3.308154582977295,3.420172791481018,3.226457800865173,3.308165282011032
1984-10-09,49.398349102971714,B,3.166698694229126,3.137763786315918,3.190006065368652,3.296902370452881,3.4213284969329836,3.227353687286377,3.3057134878635406
1984-10-10,49.46895654982982,B,3.134549379348755,3.137763786315918,3.1755391120910645,3.2824352502822878,3.4212050819396973,3.227610046863556,3.3031009471416475
1984-10-11,49.62010610612568,P,3.214923143386841,3.153838539123535,3.1683057308197022,3.269173729419708,3.419349641799927,3.229226703643799,3.3008514416217802
1984-10-12,49.735662254060486,B,3.214923143386841,3.1747358798980714,3.16589469909668,3.25189368724823,3.4146317625045777,3.230843360424042,3.298524295091629
1984-10-15,49.790900973325336,B,3.222958564758301,3.1908105850219726,3.167501997947693,3.2342116355896,3.408961453437805,3.232540371417999,3.2961596775054933
1984-10-16,49.78603130625504,B,3.1988468170166016,3.197240209579468,3.167501997947693,3.218136954307556,3.4042400979995726,3.2340757751464846,3.2937521493434905
1984-10-17,49.8942195775227,C,3.23099684715271,3.216529703140259,3.1771467447280886,3.2100996494293215,3.4004797887802125,3.2356146430969237,3.2914665508270264
1984-10-18,50.02573216709883,C,3.327444076538086,3.239033889770508,3.1964362144470213,3.209697723388672,3.396263098716736,3.239072117805481,3.289740818738937
1984-10-19,50.18576602803872,C,3.3033323287963867,3.256715726852417,3.215725803375244,3.2133144974708556,3.3944265604019166,3.241731910705566,3.2880110049247744
