Date,GRADE,GPS,DUK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-06-18,56.99111034261721,A,11.8309907913208,11.806723022460938,11.803689765930176,11.852227830886841,11.625781688690186,11.803491535186767,11.276283512115478
1996-06-19,57.13985626731192,A,11.861327171325684,11.837059020996094,11.803689765930176,11.847677278518677,11.634824905395508,11.8037668800354,11.287391395568848
1996-06-20,57.19462573342619,A,11.891664505004885,11.85526065826416,11.803689765930176,11.844643592834473,11.6450754737854,11.804345598220825,11.297916259765625
1996-06-21,57.295785872789914,A,12.104016304016112,11.897731018066406,11.834025764465332,11.846160221099854,11.657771549224854,11.808831901550294,11.30979676246643
1996-06-24,57.41248790238299,A,12.104016304016112,11.958403015136719,11.873462677001953,11.847676849365234,11.667465209960938,11.81153413772583,11.321530289649964
1996-06-25,57.579289242893374,A,12.225358963012695,12.037276649475098,11.921999835968018,11.858294486999512,11.679585723876952,11.813368539810181,11.33372362613678
1996-06-26,57.69443380587945,A,12.164688110351562,12.097948837280274,11.967503929138184,11.868911981582642,11.690492820739745,11.813406896591186,11.345466632843017
1996-06-27,57.83552499900937,A,12.225358963012695,12.164687728881836,12.009974193572997,11.885596704483032,11.702613334655762,11.813457288742065,11.357219095230102
1996-06-28,57.96074341619518,A,12.43771266937256,12.231427001953126,12.064579010009766,11.921999979019166,11.721983337402344,11.815631217956543,11.369592509269715
1996-07-01,58.08237984049777,A,12.407367706298828,12.292097282409667,12.125250148773194,11.959919786453247,11.743748893737793,11.815123052597047,11.381814198493958
1996-07-02,58.02887137857542,A,12.255694389343262,12.298164367675781,12.167720508575439,11.985705137252808,11.763681907653808,11.812503519058227,11.39298363685608
1996-07-03,58.062946744719,A,12.316364288330078,12.328499603271485,12.21322422027588,12.008456993103028,11.784603214263916,11.812568264007568,11.404309458732605
1996-07-04,58.05116658494598,A,12.316364288330078,12.346700668334961,12.2556941986084,12.029691982269288,11.807551155090332,11.812032632827759,11.414459686279297
1996-07-05,57.62791052342362,A,11.861327171325684,12.231423568725585,12.231425285339355,12.032725524902343,11.820797843933105,11.807847347259521,11.422775573730469
1996-07-08,57.29425728705076,A,11.982671737670898,12.146484375,12.219290828704834,12.046376752853394,11.836471424102783,11.804875507354737,11.431551232337952
1996-07-09,57.15128889853472,A,12.073683738708496,12.110082244873047,12.204123306274415,12.063061571121215,11.852163944244385,11.805515947341918,11.440194153785706
1996-07-10,57.01976336631308,P,12.195019721984863,12.085813331604005,12.207156467437745,12.087330198287964,11.86788101196289,11.807069473266601,11.449296822547913
1996-07-11,56.90113382802875,P,12.164688110351562,12.0554780960083,12.20108938217163,12.105531787872314,11.885393619537354,11.808619956970215,11.458541722297669
1996-07-12,57.15359425474847,P,12.164688110351562,12.116150283813477,12.173786926269532,12.119182968139649,11.90650899887085,11.810170440673827,11.467933568954468
1996-07-15,57.316869932848654,A,12.164688110351562,12.15255355834961,12.149518966674805,12.137384557724,11.927624378204346,11.812021112442016,11.477325415611267
1996-07-16,57.34865123765525,A,12.104016304016112,12.158620071411132,12.13435115814209,12.151035833358765,11.945724849700929,11.811463594436646,11.48597306728363
1996-07-17,57.20086141931279,A,11.952338218688965,12.110083770751952,12.097948551177979,12.155586385726929,11.956588287353515,11.81179126739502,11.4935684299469
1996-07-18,57.11653778747074,A,12.013006210327148,12.07974739074707,12.067612743377685,12.161653470993041,11.967464160919189,11.814527053833007,11.501614065170289
1996-07-19,56.88564845972195,P,11.8309907913208,12.013007926940919,12.064579105377197,12.148002195358277,11.972297878265381,11.81454195022583,11.509484376907348
1996-07-22,56.6150838931346,P,11.80065631866455,11.940201568603516,12.046377563476563,12.132834196090698,11.973522453308105,11.81335280418396,11.517496910095215
1996-07-23,56.36747641109822,P,11.77031707763672,11.873461723327637,12.016040897369384,12.110082101821899,11.970537376403808,11.811860265731811,11.525504717826843
1996-07-24,56.22131447431338,P,11.709647178649902,11.824923515319824,11.967503643035888,12.087330055236816,11.966897029876709,11.809761028289795,11.532768311500549
1996-07-25,55.973258837679815,B,11.648971557617188,11.752116584777832,11.915931987762452,12.058510684967041,11.965076713562011,11.806154346466064,11.53884684085846
1996-07-26,55.84500762575442,B,11.648971557617188,11.715712738037109,11.864360332489014,12.019073629379273,11.962649803161622,11.807051239013672,11.544484558105468
1996-07-29,55.735305397528144,B,11.588308334350586,11.673243141174316,11.806722354888915,11.97812066078186,11.957189426422119,11.807041273117065,11.550553669929505
1996-07-30,55.710775159592565,B,11.618643760681152,11.642908477783203,11.75818510055542,11.946268129348756,11.952942485809325,11.808535585403442,11.556039748191834
1996-07-31,55.69519099479093,B,11.618643760681152,11.624707794189453,11.72481565475464,11.911382102966309,11.946268596649169,11.808228492736816,11.56079107284546
1996-08-01,55.87777931568319,P,11.861327171325684,11.667178916931153,11.709647750854492,11.888630247116089,11.944448375701905,11.809747676849366,11.56690273284912
1996-08-02,56.224245550086245,P,12.104016304016112,11.758187866210937,11.736950302124024,11.90076470375061,11.945055027008056,11.814894790649413,11.574227838516235
1996-08-05,56.44710629318212,P,11.861327171325684,11.812791633605958,11.743017387390136,11.89469747543335,11.9408078956604,11.81581356048584,11.580486488342284
1996-08-06,56.66222664818551,A,11.9219970703125,11.873462295532226,11.758185386657715,11.88711314201355,11.938987712860108,11.817038793563842,11.58748933315277
1996-08-07,56.836593683813014,A,11.861327171325684,11.921998977661133,11.773353385925294,11.87042851448059,11.937167491912842,11.815255393981934,11.594041848182679
1996-08-08,56.80071651532918,A,11.80065631866455,11.909864807128907,11.788521862030029,11.85222692489624,11.935347328186035,11.812865285873412,11.599997143745423
1996-08-09,56.558714792598884,C,11.8309907913208,11.855259704589844,11.80672378540039,11.835542058944702,11.937774200439453,11.810478277206421,11.606251034736633
1996-08-12,56.50665562898368,A,11.8309907913208,11.849192428588868,11.830992031097413,11.818857192993164,11.941414585113526,11.80538908958435,11.612945775985718
1996-08-13,56.38002828975311,P,11.77031707763672,11.81885643005371,11.846159362792969,11.802172231674195,11.94202117919922,11.80089412689209,11.619631032943726
1996-08-14,56.297625299061764,P,11.747013092041016,11.795993614196778,11.858996295928955,11.791905975341797,11.939734897613526,11.795865859985351,11.625758957862853
1996-08-15,56.20195599374423,B,11.624326705932615,11.760727691650391,11.835296249389648,11.77247200012207,11.93438814163208,11.790811700820923,11.63186119556427
1996-08-16,56.193737133739255,B,11.777679443359377,11.750065422058105,11.802662563323974,11.769806432724,11.933928604125976,11.787291069030761,11.638583264350892
1996-08-19,56.14300754375076,B,11.716341972351074,11.72713565826416,11.788164043426514,11.765590715408326,11.9340625,11.782556619644165,11.64499864578247
1996-08-20,56.14326151484403,B,11.716341972351074,11.716340637207031,11.767598533630371,11.762891960144042,11.933589591979981,11.77842261314392,11.651707925796508
1996-08-21,56.22389695271128,B,11.808350563049316,11.728608131408691,11.762300872802735,11.767827129364013,11.935563659667968,11.776109447479248,11.658270707130432
1996-08-22,56.39187231142188,P,11.777679443359377,11.759278678894043,11.760003185272216,11.774262523651123,11.935104122161865,11.774990711212158,11.66408543586731
1996-08-23,56.41010575406011,B,11.716341972351074,11.747011184692383,11.748538303375245,11.777631044387817,11.93159767150879,11.773258600234985,11.669890823364257
1996-08-26,56.47800232102992,C,11.716341972351074,11.747011184692383,11.737073421478271,11.784032726287842,11.92991138458252,11.77512945175171,11.675398864746093
1996-08-27,56.52221521516631,C,11.716341972351074,11.747011184692383,11.731675910949708,11.788917636871338,11.927618408203125,11.776700048446655,11.68016357421875
1996-08-28,56.481932038942695,P,11.68566608428955,11.722474288940429,11.72554121017456,11.792268753051758,11.924105186462402,11.779465045928955,11.685369596481323
