Date,GRADE,GPS,BRK-B,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-09-30,49.90410459453985,P,49.91999816894531,50.09199981689453,50.19799995422363,50.25599975585938,49.73940002441406,49.1836999130249,47.35640001296997
2003-10-01,49.90774302292624,P,50.2400016784668,50.09199981689453,50.24200019836426,50.23799991607666,49.78500007629395,49.195899925231934,47.36840002059937
2003-10-02,49.90152514010946,P,50.31999969482422,50.11599960327148,50.27400016784668,50.2314998626709,49.83340003967285,49.2086999130249,47.378000011444094
2003-10-03,50.029437361562124,P,50.68999862670898,50.253999328613276,50.268999862670896,50.249999809265134,49.892399978637684,49.22379989624022,47.38954999923706
2003-10-06,50.0720423817207,A,50.5,50.33399963378906,50.268999862670896,50.25949974060059,49.94239997863769,49.23899990081786,47.400049991607666
2003-10-07,50.18959070884205,A,50.43999862670898,50.4379997253418,50.26499977111816,50.258499717712404,49.98559997558593,49.254199905395495,47.40994998931885
2003-10-08,50.217627736945154,A,50.47999954223633,50.485999298095706,50.28899955749512,50.258499717712404,50.03279998779296,49.27359989166259,47.42004999160767
2003-10-09,50.246783663359686,A,50.470001220703125,50.51599960327148,50.315999603271486,50.26699981689453,50.080999984741204,49.289099922180164,47.432999992370604
2003-10-10,50.18055432431368,A,50.380001068115234,50.454000091552736,50.35399971008301,50.27799987792969,50.13139999389647,49.29989994049071,47.44459999084473
2003-10-13,50.241265104271214,A,50.650001525878906,50.48400039672852,50.40900001525879,50.328499984741214,50.18319999694823,49.3133999633789,47.46164999008179
2003-10-14,50.38602288730802,A,51.0,50.59600067138672,50.51700019836426,50.357500076293945,50.24800003051757,49.331399955749504,47.481649990081785
2003-10-15,50.55223227938783,A,51.119998931884766,50.72400054931641,50.60499992370605,50.423500061035156,50.312399978637686,49.35699993133544,47.50064998626709
2003-10-16,50.86972985270853,A,51.84999847412109,51.0,50.75799980163574,50.515999984741214,50.38859992980956,49.396899909973136,47.52409997940063
2003-10-17,51.06516561424626,A,51.20000076293945,51.16399993896484,50.80900001525879,50.53899993896484,50.44659996032714,49.43409992218017,47.54599998474121
2003-10-20,51.00156156974742,A,50.560001373291016,51.145999908447266,50.81500015258789,50.5420000076294,50.46019996643066,49.463499946594226,47.56545000076294
2003-10-21,50.879647632345524,A,50.84000015258789,51.113999938964845,50.85500030517578,50.560000038146974,50.469799957275384,49.488399963378896,47.58704999923706
2003-10-22,50.66380514740562,A,50.52000045776367,50.99400024414062,50.85900039672852,50.57399997711182,50.477399978637685,49.510199966430655,47.60715000152588
2003-10-23,50.276118277776625,A,50.59999847412109,50.74400024414062,50.87200012207031,50.5939998626709,50.484799957275385,49.53619995117187,47.62885000228882
