Date,GRADE,GPS,PRU,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-01-23,,,15.590324401855469,15.609735870361328,15.641918468475343,16.037551069259642,,,
2002-01-24,,,15.452402114868164,15.582151412963867,15.603096199035644,15.971144247055054,,,
2002-01-25,,,15.544346809387209,15.600540351867675,15.579086589813233,15.907035732269287,,,
2002-01-28,,,15.799764633178713,15.670012855529786,15.62403907775879,15.849312591552735,,,
2002-01-29,,,15.523918151855469,15.582151222229005,15.604117012023925,15.77779712677002,,,
2002-01-30,,,15.401317596435549,15.544349861145019,15.577042865753175,15.748424768447876,,,
2002-01-31,,,15.86106777191162,15.62608299255371,15.60411720275879,15.743316841125488,,,
2002-02-01,,,15.63119411468506,15.643452453613282,15.621996402740479,15.70883641242981,,,
2002-02-04,,,15.77422332763672,15.638344192504883,15.654178524017334,15.681507444381714,,,
2002-02-05,,,15.86106777191162,15.705774116516114,15.64396266937256,15.662862586975098,,,
2002-02-06,,,15.912145614624023,15.807939720153808,15.676144790649413,15.659031629562378,,,
2002-02-07,,,15.641409873962402,15.764008140563964,15.695045566558838,15.649070882797242,,,
2002-02-08,,,15.850848197937012,15.807938957214356,15.725695705413818,15.652391147613525,,,
2002-02-11,,,16.22374153137207,15.897842597961425,15.768093395233155,15.696066236495971,,,
2002-02-12,,,16.090930938720703,15.943815231323242,15.824794673919678,15.714455842971802,,,
2002-02-13,,,16.392322540283203,16.039850616455077,15.923895168304444,15.75046901702881,,,
2002-02-14,,,16.36166763305664,16.183902168273924,15.973955154418945,15.789036178588868,,,
2002-02-15,,,16.090930938720703,16.231918716430663,16.01992883682251,15.820962619781493,,,
2002-02-18,,,16.090930938720703,16.20535659790039,16.05159959793091,15.852889060974121,,,
2002-02-19,,,15.457509994506836,16.078672409057617,16.01124382019043,15.827603244781494,,,
2002-02-20,,,15.65673542022705,15.931554985046386,15.985702800750733,15.830923795700073,15.861266689300537,,
2002-02-21,,,15.753791809082031,15.809979820251465,15.996940994262696,15.845993280410767,15.8770001411438,,
2002-02-22,,,15.447296142578123,15.68125286102295,15.956585788726807,15.841140747070312,15.882721290588378,,
2002-02-25,,,15.467724800109863,15.556611633300781,15.880984115600587,15.82453875541687,15.891201000213623,,
2002-02-26,,,15.58010959625244,15.581131553649902,15.82990198135376,15.827348327636718,15.896819972991944,,
2002-02-27,,,15.50348663330078,15.550481796264648,15.741018390655517,15.83245677947998,15.898863353729247,,
2002-02-28,,,15.61586570739746,15.522896575927735,15.6664381980896,15.820196676254273,15.902949810028076,,
2002-03-01,,,15.758898735046388,15.585217094421386,15.633234977722168,15.826581907272338,15.901519374847412,,
2002-03-04,,,15.682280540466309,15.628128242492675,15.592369937896729,15.821984767913818,15.893857116699218,,
2002-03-05,,,16.060285568237305,15.724163436889649,15.652647495269775,15.831945657730103,15.893754959106445,,
2002-03-06,,,16.039854049682617,15.831436920166016,15.690959358215332,15.838331079483032,15.885581817626953,,
2002-03-07,,,16.12668800354004,15.933601379394531,15.728248977661133,15.862594985961914,15.872504806518554,,
2002-03-08,,,16.218643188476562,16.025550270080565,15.805383682250977,15.880984735488891,15.860347328186036,,
2002-03-11,,,16.01430320739746,16.0919548034668,15.860041522979737,15.87051281929016,15.841548843383789,,
2002-03-12,,,15.784442901611328,16.0367862701416,15.880474853515626,15.855188417434693,15.81815315246582,,
2002-03-13,,,15.646517753601074,15.958119010925293,15.894777965545654,15.817898178100586,15.811308212280274,,
2002-03-14,,,15.820197105407717,15.896820831298829,15.91521110534668,15.79082465171814,15.80844762802124,,
2002-03-15,,,15.886601448059082,15.830412483215332,15.92798137664795,15.780608177185059,15.79976360321045,,
2002-03-18,,,16.03474235534668,15.834500312805176,15.963227558135987,15.777798748016357,15.79404239654541,,
2002-03-19,,,16.039854049682617,15.885582542419433,15.961184406280518,15.806915950775146,15.790160179138184,,
2002-03-20,,,16.01430320739746,15.959139633178712,15.958629322052001,15.824794340133668,15.790670948028565,,
2002-03-21,,,15.963226318359377,15.987745475769042,15.942283153533936,15.835266065597533,15.79312297821045,,
2002-03-22,,,15.963226318359377,16.003070449829103,15.916741466522216,15.861062574386597,15.79669864654541,,
2002-03-25,,,15.94279956817627,15.98468189239502,15.909591102600098,15.884816312789917,15.808549842834474,,
2002-03-26,,,16.0551815032959,15.987747383117675,15.936664962768555,15.90856990814209,15.815190696716309,,
2002-03-27,,,16.024520874023438,15.989790916442871,15.974465274810791,15.934621620178223,15.822239933013917,,
2002-03-28,,,15.86106777191162,15.969359207153321,15.978552341461182,15.94688172340393,15.82765480041504,,
2002-03-29,,,15.86106777191162,15.94892749786377,15.975998973846435,15.951990175247193,15.835828113555909,,
2002-04-01,,,15.86106777191162,15.93258113861084,15.95863151550293,15.960929536819458,15.844001426696778,,
2002-04-02,,,16.01430320739746,15.924405479431153,15.956076431274415,15.958630418777465,15.84502296447754,,
2002-04-03,,,16.01430320739746,15.922361946105957,15.956076431274415,15.957352876663208,15.853502540588378,,
2002-04-04,,,16.26461410522461,16.003071212768553,15.986215209960937,15.964249181747437,15.869746780395507,,
2002-04-05,,,16.50469970703125,16.13179759979248,16.040362548828124,15.978552007675171,15.888953838348389,,
2002-04-08,,,16.714139938354492,16.302412033081055,16.11749658584595,16.013543844223022,15.907241344451904,,
2002-04-09,,,16.85716438293457,16.470984268188477,16.197694873809816,16.067179918289185,15.933906269073486,,
2002-04-10,,,16.749900817871094,16.618103790283204,16.27023286819458,16.122349071502686,15.960877933502196,,
2002-04-11,,,16.65283966064453,16.69574890136719,16.34941005706787,16.163981199264526,15.976713371276855,,
2002-04-12,,,16.60686492919922,16.71618194580078,16.42398977279663,16.199994373321534,15.996226787567139,,
2002-04-15,,,16.38210105895996,16.649774169921876,16.476093101501466,16.217362308502196,16.008384342193605,,
2002-04-16,,,16.65283966064453,16.60890922546387,16.53994674682617,16.248011589050293,16.024219779968263,,
2002-04-17,,,16.45872688293457,16.550674438476562,16.58438911437988,16.27023277282715,16.035151405334474,,
2002-04-18,,,16.26972007751465,16.474050521850586,16.584899711608887,16.28555746078491,16.047717609405517,,
2002-04-19,,,16.29526138305664,16.41172981262207,16.563955879211427,16.302159214019774,16.05660587310791,,
2002-04-22,,,16.729461669921875,16.481201934814454,16.565488052368163,16.341492319107054,16.066720275878907,,
2002-04-23,,,16.65283966064453,16.481201934814454,16.54505558013916,16.371375226974486,16.077958450317382,,
2002-04-24,,,16.806079864501953,16.55067253112793,16.550673484802246,16.410453176498415,16.08623359680176,,
2002-04-25,,,16.591543197631836,16.615037155151366,16.544543838500978,16.446976947784425,16.090831108093262,,
2002-04-26,,,16.22885513305664,16.601755905151368,16.506742858886717,16.465366315841674,16.09358959197998,,
2002-04-29,,,16.34634780883789,16.52513313293457,16.50316753387451,16.48963031768799,16.098697929382325,,
2002-04-30,,,16.39742660522461,16.474050521850586,16.477626228332518,16.508786487579346,16.11749626159668,,
2002-05-01,,,16.39742660522461,16.392319869995116,16.471496200561525,16.527942657470703,16.13231008529663,15.996788387298585,
2002-05-02,,,16.402528762817383,16.354516983032227,16.4847770690918,16.53483839035034,16.145284824371338,16.011142482757567,
2002-05-03,,,16.39742660522461,16.38823127746582,16.494993591308592,16.52947473526001,16.164287433624267,16.023504362106323,
2002-05-06,,,16.177772521972656,16.354516220092773,16.439824676513673,16.502656364440917,16.178488388061524,16.034844694137572,
2002-05-07,,,15.917253494262695,16.258481597900392,16.36626605987549,16.455660820007324,16.185231266021727,16.041025619506836,
2002-05-08,,,16.995086669921875,16.378013610839844,16.385166740417482,16.467920112609864,16.21506326675415,16.0569633102417,
2002-05-09,,,16.755006790161133,16.448509216308594,16.40151309967041,16.473028469085694,16.237846088409423,16.07039794921875,
2002-05-10,,,16.852060317993164,16.539435958862306,16.463833618164063,16.485288238525392,16.25970932006836,16.080614347457885,
2002-05-13,,,16.93889617919922,16.691660690307618,16.523088455200195,16.513127994537353,16.28484163284302,16.089349374771118,
2002-05-14,,,17.316905975341797,16.971591186523437,16.615036392211913,16.546331310272215,16.309974040985107,16.101864500045778,
2002-05-15,,,17.189208984375,17.010415649414064,16.694214630126954,16.582855415344238,16.332961139678954,16.109271478652953,
2002-05-16,,,17.12278938293457,17.08397216796875,16.766240692138673,16.625508880615236,16.352883167266846,16.1126939868927,
2002-05-17,,,17.434396743774414,17.200439453125,16.869937705993653,16.682465648651124,16.377198238372802,16.118772783279418,
2002-05-20,,,17.34245491027832,17.28115119934082,16.98640594482422,16.713115310668947,16.40376127243042,16.122655057907103,
2002-05-21,,,17.21474838256836,17.26071968078613,17.116155433654786,16.741210746765137,16.43236738204956,16.12526026725769,
2002-05-22,,,17.00531005859375,17.223939895629883,17.117177772521973,16.751172256469726,16.459543228149414,16.135425720214844,
2002-05-23,,,17.393529891967773,17.278087997436522,17.181030082702637,16.791271591186522,16.491009883880615,16.149728755950928,
2002-05-24,,,17.265825271606445,17.24437370300293,17.222406578063964,16.843120098114014,16.518594360351564,16.159178981781007,
2002-05-27,,,17.265825271606445,17.229047775268555,17.255099487304687,16.889093971252443,16.54321601867676,16.168629207611083,
2002-05-28,,,17.245391845703125,17.235176467895506,17.24794807434082,16.931492233276366,16.567326774597166,16.178743476867677,
2002-05-29,,,17.010414123535156,17.23619728088379,17.230068588256835,16.962141609191896,16.58724899291992,16.188959970474244,
2002-05-30,,,17.24028205871582,17.205547714233397,17.24181785583496,17.004029273986816,16.61279010772705,16.20295654296875,
2002-05-31,,,17.618297576904297,17.276042175292968,17.26020793914795,17.0650728225708,16.64589153289795,16.22129508972168,
2002-06-03,,,17.572324752807617,17.337342071533204,17.283194923400877,17.13480043411255,16.678482036590577,16.243515939712523,
2002-06-04,,,17.52634048461914,17.393531799316406,17.314354133605956,17.21525478363037,16.707905216217043,16.261547956466675,
2002-06-05,,,18.185312271118164,17.628511428833008,17.432354354858397,17.274766063690187,16.751121044158936,16.286680488586427,
2002-06-06,,,18.26193618774414,17.83284225463867,17.519194984436034,17.350112533569337,16.799138412475585,16.313396606445313,
2002-06-07,,,18.03717041015625,17.91661682128906,17.596329498291016,17.40936803817749,16.842660465240478,16.339244289398195,
2002-06-10,,,18.15976905822754,18.034105682373045,17.685723876953126,17.470411682128905,16.888634490966798,16.366317958831786,
2002-06-11,,,17.521238327026367,18.03308525085449,17.71330852508545,17.480628299713135,16.918773193359375,16.381898078918457,
2002-06-12,,,17.980976104736328,17.992218017578125,17.810364723205566,17.5202166557312,16.958106651306153,16.405804595947266,
2002-06-13,,,17.189208984375,17.777672576904298,17.805257415771486,17.523537635803223,16.97659854888916,16.423172664642333,
2002-06-14,,,17.337345123291016,17.63770751953125,17.777162170410158,17.518685054779052,16.993251457214356,16.44110264778137,
2002-06-17,,,17.367992401123047,17.47935218811035,17.7567289352417,17.51996192932129,17.00632850646973,16.456784925460816,
2002-06-18,,,17.316905975341797,17.43848571777344,17.735785484313965,17.525069808959962,17.01552333831787,16.47471480369568,
2002-06-19,,,17.34245491027832,17.310781478881836,17.65149974822998,17.54192705154419,17.027374420166016,16.494126176834108,
2002-06-20,,,17.30669593811035,17.334278869628907,17.555975723266602,17.53758535385132,17.04045154571533,16.508582458496093,
2002-06-21,,,16.93379020690918,17.25356788635254,17.445637702941895,17.520983600616454,17.046990051269532,16.521608419418335,
2002-06-24,,,16.601757049560547,17.10032081604004,17.289836502075197,17.48778018951416,17.051383171081543,16.529883756637574,
2002-06-25,,,16.719249725341797,16.980789566040038,17.20963764190674,17.461473083496095,17.052711372375487,16.538465576171873,
2002-06-26,,,16.474048614501953,16.807108306884764,17.0589448928833,17.434654808044435,17.053017807006835,16.544084606170653,
2002-06-27,,,16.601757049560547,16.666120529174805,17.000199699401854,17.40272855758667,17.059658546447753,16.553688077926637,
2002-06-28,,,17.04106903076172,16.687576293945312,16.970572090148927,17.373867130279542,17.074574699401854,16.56559028625488,
2002-07-01,,,16.703922271728516,16.708009338378908,16.904165077209473,17.330447006225587,17.07406391143799,16.570392093658448,
2002-07-02,,,16.25950050354004,16.616059494018554,16.798424530029298,17.26710500717163,17.066197128295897,16.57207778930664,
2002-07-03,,,15.529024124145508,16.427054595947265,16.617081451416016,17.134290599822997,17.04065601348877,16.563444805145263,
2002-07-04,,,15.529024124145508,16.21250801086426,16.43931427001953,16.997644996643068,17.019405632019044,16.555118370056153,
2002-07-05,,,16.009204864501953,16.006135177612304,16.34685573577881,16.896246719360352,17.01501262664795,16.554301109313965,
2002-07-08,,,15.784442901611328,15.822239303588868,16.265124320983887,16.77748041152954,17.003774528503417,16.55123622894287,
2002-07-09,,,15.483054161071776,15.666950035095216,16.141504764556885,16.67557120323181,16.985487079620363,16.55149167060852,
2002-07-10,,,15.626078605651855,15.686360931396484,16.056707763671874,16.55782632827759,16.970060119628908,16.551185102462767,
2002-07-11,,,15.809978485107422,15.742551803588867,15.977529907226563,16.488864803314208,16.958209114074705,16.55174696922302,
2002-07-12,,,16.24417495727539,15.789545822143555,15.89784049987793,16.43420629501343,16.955144081115723,16.559715757369997,
2002-07-15,,,16.24417495727539,15.881492233276367,15.851865768432617,16.378015422821044,16.956472129821776,16.56748025894165,
2002-07-16,,,16.116470336914062,16.008175468444826,15.837562751770019,16.317993640899658,16.960456466674806,16.572843866348265,
2002-07-17,,,16.050064086914062,16.092972564697266,15.889666748046874,16.253374099731445,16.941556015014648,16.5783096408844,
2002-07-18,,,16.03474235534668,16.137925338745116,15.940238571166992,16.18977642059326,16.92715072631836,16.582498407363893,
2002-07-19,,,16.576213836669922,16.204333114624024,15.99693946838379,16.171897602081298,16.921633796691893,16.590671558380127,
2002-07-22,,,16.167552947998047,16.189008712768555,16.03525047302246,16.150187397003172,16.90620693206787,16.595524282455443,
2002-07-23,,,15.12037181854248,15.989789009094238,15.998982238769532,16.070243501663207,16.862276248931884,16.586125144958498,
2002-07-24,,,15.431967735290527,15.866169738769532,15.9795711517334,16.018139457702638,16.827131423950195,16.580046281814575,
2002-07-25,,,14.813880920410156,15.621997451782226,15.879961395263672,15.928745651245118,16.780953254699707,16.566918210983275,
2002-07-26,,,15.452402114868164,15.397235107421874,15.80078411102295,15.84931230545044,16.74131336212158,16.559255800247193,
2002-07-29,,,16.448511123657227,15.453426742553711,15.821217727661132,15.836541748046875,16.72343448638916,16.56359787940979,
2002-07-30,,,16.422969818115234,15.713946342468262,15.85186767578125,15.844715213775634,16.707598915100096,16.569983148574828,
2002-07-31,,,16.852060317993164,15.997964859008789,15.93206729888916,15.910867023468018,16.704533920288085,16.58203857421875,
2002-08-01,,,16.806079864501953,16.396404647827147,16.009201049804688,15.97471981048584,16.69278491973877,16.591897401809693,
2002-08-02,,,15.983657836914062,16.50265579223633,15.949945449829102,15.973442459106446,16.667141571044922,16.592867965698243,
2002-08-05,,,15.248079299926758,16.262569427490234,15.857998085021972,15.946624279022217,16.62678665161133,16.585001335144042,
2002-08-06,,,15.51880931854248,16.081737327575684,15.897841835021973,15.948412036895752,16.592255001068114,16.57979088783264,
2002-08-07,,,15.63119411468506,15.837564086914062,15.917764472961426,15.948667812347413,16.564670600891112,16.57595979690552,
2002-08-08,,,16.422969818115234,15.760942077636718,16.078673362731934,15.979317378997802,16.548324356079103,16.580557231903075,
2002-08-09,,,16.795873641967773,15.92338523864746,16.213020515441894,16.006902313232423,16.531875877380372,16.58888370513916,
2002-08-12,,,16.49959373474121,16.17368812561035,16.218128776550294,16.01967325210571,16.510421257019043,16.59445164680481,
2002-08-13,,,16.075611114501953,16.285048484802246,16.183392906188963,16.017630290985107,16.4814066696167,16.59465594291687,
2002-08-14,,,16.749900817871094,16.508789825439454,16.173176956176757,16.05262212753296,16.452698440551757,16.601909742355346,
2002-08-15,,,16.65283966064453,16.554763793945312,16.157852935791016,16.08352699279785,16.420516510009765,16.609827461242677,
2002-08-16,,,16.34634780883789,16.464858627319337,16.1941219329834,16.07203369140625,16.386700057983397,16.614680261611937,
2002-08-19,,,16.571107864379883,16.47916145324707,16.32642478942871,16.09221143722534,16.354926834106447,16.621780662536622,
2002-08-20,,,16.336130142211914,16.531265258789062,16.408156871795654,16.152999353408813,16.331224670410155,16.624998931884765,
2002-08-21,,,16.12668800354004,16.406622695922852,16.457706260681153,16.18773536682129,16.29413890838623,16.62612277984619,
2002-08-22,,,16.494487762451172,16.37495231628418,16.464858055114746,16.27176570892334,16.280244483947754,16.628421516418456,
2002-08-23,,,16.050064086914062,16.315695571899415,16.390277099609374,16.301648807525634,16.254498863220213,16.623875160217285,
2002-08-26,,,16.101152420043945,16.221704483032227,16.35043296813965,16.284280872344972,16.229162063598633,16.61774528503418,
2002-08-27,,,15.406432151794434,16.03576488494873,16.283515071868898,16.23345398902893,16.190952587127686,16.60323796272278,
2002-08-28,,,15.360451698303224,15.882517623901368,16.14457015991211,16.158873558044434,16.151312522888183,16.5893434715271,
2002-08-29,,,15.324694633483888,15.64855899810791,16.011755657196044,16.08480429649353,16.111672496795656,16.576062021255492,
2002-08-30,,,15.426865577697754,15.523919296264648,15.919807434082031,16.056964683532716,16.081534004211427,16.56426202774048,
2002-09-02,,,15.426865577697754,15.38906192779541,15.805383205413818,16.065903997421266,16.05803617477417,16.554709672927856,
2002-09-03,,,14.691277503967283,15.24603099822998,15.640897941589355,16.024527406692506,16.01747673034668,16.535094051361085,
2002-09-04,,,14.71170711517334,15.116282081604004,15.499399852752685,15.978553056716919,15.982229900360107,16.51762385368347,
2002-09-05,,,14.686174392700195,14.988578033447265,15.318568515777589,15.891713285446167,15.9439182472229,16.501788396835327,
2002-09-06,,,15.186782836914062,14.940561485290527,15.232240390777587,15.81125874519348,15.906832523345948,16.490703611373903,
2002-09-09,,,15.488164901733398,14.952821350097656,15.170941638946534,15.76068730354309,15.882517375946044,16.478290643692016,
2002-09-10,,,15.416647911071776,15.097895431518555,15.171963214874268,15.727739143371583,15.86566032409668,16.46592872619629,
2002-09-11,,,15.401317596435549,15.235817527770996,15.1760498046875,15.660309982299804,15.86310619354248,16.451881103515625,
2002-09-12,,,15.12037181854248,15.322657012939453,15.15561752319336,15.583686590194702,15.85493314743042,16.43716938972473,
2002-09-13,,,15.084614753723145,15.302223396301269,15.121392440795898,15.520599937438964,15.836441345214844,16.425726985931398,
2002-09-16,,,14.941587448120115,15.192907905578613,15.072864627838134,15.439123916625977,15.819584236145019,16.41167938232422,
2002-09-17,,,14.762788772583008,15.06213607788086,15.080015754699707,15.360456848144532,15.805178928375245,16.395333003997802,
2002-09-18,,,14.793444633483888,14.940561485290527,15.088189506530762,15.293794679641724,15.788526248931884,16.379293184280396,16.18804078578949
2002-09-19,,,14.246862411499023,14.765859603881836,15.044258308410644,15.181413412094116,15.757263927459716,16.35773652076721,16.18443950176239
2002-09-20,,,14.052751541137695,14.559486961364746,14.930855178833008,15.081547784805299,15.713435459136964,16.334289770126343,16.178897066116335
2002-09-23,,,14.25196933746338,14.421563339233398,14.807235622406006,14.98908863067627,15.673591346740723,16.31503173828125,16.174938216209412
2002-09-24,,,13.971020698547363,14.26320972442627,14.662672901153565,14.917318058013915,15.63068235397339,16.295569410324095,16.168297514915466
2002-09-25,61.20027803913396,B,14.359240531921388,14.176368904113769,14.558465194702148,14.867257499694825,15.596865882873535,16.269210948944092,16.163087129592896
2002-09-26,61.52835361017873,B,14.752573013305664,14.277511024475098,14.521685314178466,14.838651418685913,15.571222496032714,16.24918661117554,16.159792280197145
2002-09-27,61.814071678786235,B,14.425651550292969,14.352091026306152,14.45578899383545,14.788590717315675,15.528211250305176,16.224922523498535,16.15276843547821
2002-09-30,62.07354181831018,B,14.589110374450684,14.419519233703614,14.420541286468506,14.746702957153321,15.49664239883423,16.20142466545105,16.145387020111084
2002-10-01,62.79838364147516,B,15.232748031616213,14.671864700317382,14.467537212371827,14.773776483535766,15.498889923095703,16.180583086013794,16.141223793029784
2002-10-02,63.295711877631845,B,15.17145538330078,14.834307670593262,14.505338287353515,14.796763896942139,15.493679676055908,16.160405550003052,16.134838514328003
2002-10-03,63.366207553837434,C,14.813880920410156,14.84656925201416,14.56204013824463,14.803149223327637,15.493679676055908,16.137316465377808,16.125005226135254
2002-10-04,63.425705896969156,C,14.44607925415039,14.850654792785644,14.601372909545898,14.766114044189454,15.473553218841552,16.107433290481566,16.113103036880492
2002-10-07,63.103087113633954,C,13.99655818939209,14.732144355773926,14.57583179473877,14.691533708572388,15.42451416015625,16.073974323272704,16.098314690589905
2002-10-08,62.39542123065664,B,14.200883865356444,14.525771522521973,14.598818111419678,14.63074550628662,15.380072441101074,16.043835678100585,16.08454797267914
2002-10-09,61.27966715621961,B,13.025999069213867,14.09668025970459,14.465493965148926,14.511979579925537,15.303551216125488,16.00404256820679,16.069734144210816
2002-10-10,60.50638760651225,B,13.460196495056152,13.82594337463379,14.336256313323975,14.42897081375122,15.236633548736572,15.96470923423767,16.0572189950943
2002-10-11,60.29464593593946,B,14.037420272827148,13.744211578369141,14.297433185577393,14.37661108970642,15.197708797454833,15.932425184249878,16.04580208301544
2002-10-14,60.440634267621896,B,13.914828300476074,13.727865600585938,14.230004978179931,14.325273132324218,15.17104377746582,15.898915214538574,16.03377221107483
2002-10-15,60.9523005191137,B,15.02841854095459,13.893372535705566,14.209572029113769,14.338554620742798,15.161235961914063,15.876745481491088,16.027744479179383
2002-10-16,61.975110637328676,B,14.599327087402344,14.208038139343262,14.152359199523925,14.328848743438721,15.140598621368408,15.85263461112976,16.020797290802
2002-10-17,62.94672290796637,B,15.043739318847656,14.524746704101563,14.175345039367675,14.368692588806152,15.113014011383056,15.830669183731079,16.016812863349916
2002-10-18,63.654368096860246,C,15.457509994506836,14.8087646484375,14.276488113403321,14.43893051147461,15.086246738433838,15.809061307907104,16.015178198814393
2002-10-21,64.38260724046758,C,15.411542892456056,15.108107566833496,14.417986583709716,14.496909189224244,15.064485721588134,15.787453489303589,16.015484714508055
2002-10-22,64.3521278409172,C,14.941587448120115,15.0907413482666,14.492056941986084,14.54543752670288,15.041805248260498,15.761605958938599,16.011576957702637
2002-10-23,64.4271882088503,C,14.992663383483888,15.16940860748291,14.688723373413087,14.577108669281007,15.006660499572753,15.729679470062257,16.00817997932434
2002-10-24,64.31404829140965,C,15.191886901855469,15.199038124084472,14.861892414093017,14.599074363708496,14.977441444396973,15.69897897720337,16.006187791824342
2002-10-25,64.09410689178323,C,15.32980251312256,15.173496627807618,14.99113063812256,14.644281911849976,14.957110538482667,15.671905298233032,16.00557479381561
2002-10-28,63.684345101739886,C,15.06928539276123,15.105045127868653,15.106576347351075,14.668290662765504,14.927074089050294,15.641000461578368,16.00365921020508
2002-10-29,63.400009894314735,C,14.681059837341309,15.05293960571289,15.071840476989745,14.640706253051757,14.893972682952882,15.612598676681518,15.997248377799988
2002-10-30,63.11796899733338,C,14.813880920410156,15.017183113098145,15.093295860290528,14.622827529907227,14.867716541290283,15.580927724838256,15.99336616039276
2002-10-31,62.89426396006241,C,14.916038513183594,14.962013435363769,15.080525779724121,14.627935409545898,14.836147556304931,15.558196020126342,15.990684342384338
2002-11-01,62.716353254181094,C,15.079503059387209,14.911953544616699,15.042725086212158,14.65960659980774,14.816736335754394,15.535617599487304,15.988360123634338
2002-11-04,62.641592575153595,B,14.90582275390625,14.879261016845703,14.992153072357178,14.705069828033448,14.79282974243164,15.510995903015136,15.983890414237976
2002-11-05,62.86765228524093,B,14.762788772583008,14.895606803894044,14.974273204803467,14.733165073394776,14.779956874847413,15.485454730987549,15.980084767341614
2002-11-06,63.461545506379345,C,15.687378883361816,15.070306396484375,15.043744754791259,14.866234064102173,14.786495418548585,15.468903970718383,15.981515073776245
2002-11-07,63.77819222051709,C,15.288934707641602,15.144885635375976,15.053449535369873,14.957670974731446,14.785780220031738,15.448726358413696,15.978654408454895
2002-11-08,64.06740362656026,C,15.452402114868164,15.219465446472167,15.065709495544434,15.028420066833496,14.786290950775147,15.433912477493287,15.977760448455811
2002-11-11,64.25037246518069,C,15.007984161376951,15.239897727966309,15.059579372406006,15.08307785987854,14.77791332244873,15.41797474861145,15.973929252624512
2002-11-12,64.42166508074273,C,15.110149383544922,15.309369850158692,15.102488327026368,15.087164402008057,14.786290760040282,15.401883745193482,15.970174660682678
2002-11-13,64.09064764090995,C,15.263395309448242,15.224573135375977,15.147439765930176,15.120367813110352,14.79732452392578,15.389777212142944,15.9669309091568
2002-11-14,64.12572481928017,C,15.467724800109863,15.260331153869629,15.202608394622803,15.141567087173462,14.812955532073975,15.378436889648437,15.966062483787537
2002-11-15,63.950251808454084,C,15.324694633483888,15.234789657592774,15.22712755203247,15.134926319122314,14.815713768005372,15.361273145675659,15.963431715965271
2002-11-18,63.90641814916173,C,15.181669235229492,15.26952667236328,15.254712200164795,15.123432636260986,14.809583854675292,15.346050615310668,15.958221354484557
2002-11-19,63.77577133465335,C,14.987552642822266,15.24500732421875,15.277188587188721,15.125730895996094,14.801001949310303,15.33333113670349,15.952704463005066
2002-11-20,63.6479824879514,C,15.10504913330078,15.213338088989257,15.218955612182617,15.131350183486939,14.795076580047608,15.329091386795044,15.946268095970154
2002-11-21,63.56861278050399,C,15.441631317138672,15.20811939239502,15.234225273132324,15.143837404251098,14.80150177001953,15.328217458724975,15.941667914390564
2002-11-22,63.731331109309146,C,15.602161407470703,15.263612747192383,15.249201202392578,15.157455348968506,14.811852703094482,15.324147024154662,15.939224066734313
2002-11-25,63.966422598548235,C,15.550368309020996,15.337352561950684,15.303439617156982,15.181509494781494,14.8240283203125,15.32180627822876,15.936521253585816
2002-11-26,64.15253192371556,C,15.172357559204102,15.37431354522705,15.3096604347229,15.206074380874634,14.832219696044922,15.318699312210082,15.935095491409301
