Date,GRADE,GPS,AEE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-03-12,,,11.169575691223145,11.08630199432373,11.012232780456543,10.935140705108642,10.988582305908203,,
1998-03-13,,,11.205784797668455,11.11888828277588,11.037926578521729,10.961339950561523,10.968796997070312,,
1998-03-16,,,11.441123962402344,11.216645050048829,11.087154293060303,10.999306154251098,10.955498580932618,,
1998-03-17,,,11.676461219787598,11.343366622924805,11.159915733337403,11.04191813468933,10.950467586517334,,
1998-03-18,,,11.839385032653809,11.46646614074707,11.25075044631958,11.092676305770874,10.950831470489502,,
1998-03-19,,,12.020423889160156,11.636635780334473,11.361468887329101,11.149815893173217,10.957664623260499,,
1998-03-20,,,12.255755424499512,11.846629905700684,11.482759094238281,11.216941690444946,10.96706792831421,,
1998-03-23,,,12.183350563049316,11.995075225830078,11.605860137939453,11.275996494293214,10.972886848449708,,
1998-03-24,,,12.183350563049316,12.096453094482422,11.719909858703613,11.336831665039062,10.980486164093017,,
1998-03-25,,,12.291959762573242,12.186968040466308,11.826717090606689,11.404877758026123,10.991325817108155,,
1998-03-26,,,12.14714241027832,12.212311744689941,11.924473762512207,11.468353271484375,11.004610042572022,,
1998-03-27,,,11.984214782714844,12.158003616333009,12.002316761016846,11.520121669769287,11.013567523956299,,
1998-03-30,,,12.020423889160156,12.125418281555175,12.060246753692628,11.573700523376464,11.023249187469482,,
1998-03-31,,,12.201448440551758,12.129037857055664,12.112745475769042,11.636330604553223,11.056134567260742,,
1998-04-01,,,12.165239334106444,12.103693771362305,12.145330905914307,11.698040676116943,11.08972002029419,,
1998-04-02,,,12.219549179077148,12.11817512512207,12.165243434906007,11.763356161117553,11.12688404083252,,
1998-04-03,,,12.310076713562012,12.183347511291505,12.170675563812257,11.826717329025268,11.16799503326416,,
1998-04-06,,,12.219549179077148,12.223172569274903,12.174295425415039,11.890077781677245,11.20622730255127,,
1998-04-07,,,12.110939025878906,12.205070686340331,12.167054271697998,11.943482065200806,11.241931400299073,,
1998-04-08,,,12.129035949707031,12.19783000946045,12.150761890411378,11.988739490509033,11.276573066711427,,
1998-04-09,,,12.129035949707031,12.179727363586426,12.148951244354247,12.036712503433227,11.309790534973144,,
1998-04-10,,,12.129035949707031,12.14351921081543,12.163433361053468,12.082875061035157,11.343720149993896,,
1998-04-13,,,12.110939025878906,12.121797180175781,12.172484874725342,12.116365814208985,11.37693172454834,,
1998-04-14,,,12.237655639648438,12.147140502929688,12.17610559463501,12.144425535202027,11.41303373336792,,
1998-04-15,,,12.255755424499512,12.172484397888184,12.185157203674317,12.16524405479431,11.450209789276123,,
1998-04-16,,,12.14714241027832,12.17610569000244,12.177916526794434,12.17157998085022,11.482721157073975,,
1998-04-17,,,12.201448440551758,12.190588188171386,12.167053699493408,12.168864631652832,11.512758026123047,,
1998-04-20,,,12.074728965759276,12.183346176147461,12.152571678161621,12.163433551788328,11.538480281829834,,
1998-04-21,,,11.966113090515137,12.129037666320801,12.138089084625244,12.15257167816162,11.561674194335938,,
1998-04-22,,,11.87559413909912,12.053005409240722,12.112744903564453,12.131753396987914,11.584125938415527,,
1998-04-23,,,11.51353931427002,11.926284790039062,12.051195240020752,12.100073242187499,11.598980331420899,,
1998-04-24,,,11.549737930297852,11.795942687988282,11.993265438079835,12.07834939956665,11.61633909225464,,
1998-04-27,,,11.459219932556152,11.672840881347657,11.928093528747558,12.05028920173645,11.631887493133545,,
1998-04-28,,,11.368708610534668,11.553359985351562,11.841198825836182,12.008652210235594,11.642777233123779,,
1998-04-29,,,11.314404487609863,11.441122055053711,11.747063732147216,11.966110467910767,11.652580890655518,,
1998-04-30,,,11.47732639312744,11.433879470825193,11.68008213043213,11.928999328613282,11.664574775695801,,
1998-05-01,,,11.38680648803711,11.401293182373047,11.598617935180664,11.882835817337035,11.674046115875244,,
1998-05-04,,,11.368708610534668,11.38319091796875,11.528015899658204,11.840293788909912,11.681375198364258,,
1998-05-05,,,11.278194427490234,11.365088081359863,11.459224033355714,11.798656558990478,11.687606143951417,,
1998-05-06,,,11.296299934387209,11.361467170715333,11.401294612884522,11.757019758224487,11.69491138458252,,
1998-05-07,,,11.296299934387209,11.325261878967286,11.37957067489624,11.715382957458496,11.703284740447998,,
1998-05-08,,,11.241986274719238,11.296297836303712,11.348795509338379,11.671030473709106,11.70914752960205,,
1998-05-11,,,11.260093688964844,11.274574851989748,11.328882884979247,11.628488206863404,11.715372467041016,,
1998-05-12,,,11.278194427490234,11.274574851989748,11.319831466674804,11.580515146255493,11.721959419250489,,
1998-05-13,,,11.205784797668455,11.256471824645995,11.308969497680664,11.528016614913941,11.727454357147217,,
1998-05-14,,,11.205784797668455,11.238368797302245,11.281815338134766,11.480948734283448,11.733305263519288,,
1998-05-15,,,11.169575691223145,11.223886680603027,11.26009225845337,11.429355096817016,11.735839710235595,,
1998-05-18,,,11.115269660949709,11.194921875,11.234748363494873,11.381382131576538,11.739098300933838,,
1998-05-19,,,11.097164154052734,11.1587158203125,11.216645336151123,11.337934684753417,11.740184516906739,,
1998-05-20,,,11.278194427490234,11.173197746276855,11.214834785461425,11.308064699172974,11.741270656585693,,
1998-05-21,,,11.296299934387209,11.191300773620608,11.214834785461425,11.297202730178833,11.743805141448975,11.366193723678588,
1998-05-22,,,11.169575691223145,11.191300773620608,11.207593727111817,11.278194618225097,11.743080959320068,11.35593897819519,
1998-05-25,,,11.169575691223145,11.202161979675292,11.198541927337647,11.263712406158447,11.737649993896484,11.346574287414551,
1998-05-26,,,11.060959815979004,11.194921112060547,11.176818466186523,11.248324966430664,11.725339965820313,11.337903776168822,
1998-05-27,,,11.079058647155762,11.155093955993653,11.164145851135254,11.236557674407958,11.710133438110352,11.330482454299927,
1998-05-28,,,11.205784797668455,11.136990928649903,11.164145851135254,11.22298059463501,11.693840656280518,11.325752639770508,
1998-05-29,,,11.33250904083252,11.169577598571777,11.18043918609619,11.22026572227478,11.675375728607177,11.321221828460693,
1998-06-01,,,11.748872756958008,11.28543701171875,11.243799495697022,11.239273929595948,11.66668617248535,11.31978651046753,
1998-06-02,,,11.694562911987305,11.41215763092041,11.303539371490478,11.2600923538208,11.656910419464111,11.318698291778565,
1998-06-03,,,11.730772018432615,11.54250030517578,11.348797130584718,11.28181595802307,11.645686664581298,11.318506240844727,
1998-06-04,,,11.676461219787598,11.63663558959961,11.386813259124756,11.30082402229309,11.636273040771485,11.320441541671753,
1998-06-05,,,11.839385032653809,11.738010787963868,11.453794193267822,11.33069396018982,11.633376445770264,11.323471984863282,
1998-06-08,,,11.713611602783203,11.730958557128906,11.508197784423828,11.353369855880738,11.627240200042724,11.325244693756103,
1998-06-09,,,11.584885597229004,11.709023094177246,11.560590362548828,11.368704414367675,11.61490894317627,11.335521755218506,
1998-06-10,,,11.805556297302246,11.723979949951172,11.633240127563477,11.398692989349366,11.607715282440186,11.348717651367188,
1998-06-11,,,11.860719680786133,11.76083164215088,11.698733615875245,11.431439733505249,11.600538692474366,11.363711366653442,
1998-06-12,,,11.805556297302246,11.754065895080567,11.746038341522217,11.463238763809205,11.59044828414917,11.379221658706665,
1998-06-15,,,11.713611602783203,11.754065895080567,11.742512226104736,11.49315586090088,11.58032953262329,11.39327841758728,
1998-06-16,,,11.713611602783203,11.779811096191406,11.744417095184327,11.523978233337402,11.572382984161377,11.407157192230224,
1998-06-17,,,11.640053749084473,11.746710586547852,11.735345268249512,11.542071199417114,11.562603340148925,11.419588203430175,
1998-06-18,,,11.82394027709961,11.739354705810547,11.750093173980712,11.568453216552735,11.556501426696776,11.433145980834961,
1998-06-19,,,11.676838874816896,11.713611221313476,11.733838558197021,11.593816375732422,11.547457485198974,11.445588817596436,
1998-06-22,,,11.676838874816896,11.706256675720216,11.73016128540039,11.61917953491211,11.538775482177734,11.457853603363038,
1998-06-23,,,11.695222854614258,11.702578926086428,11.741195011138917,11.650892686843871,11.527926826477051,11.470480279922485,
1998-06-24,,,11.658443450927734,11.70625686645508,11.726483726501465,11.679861927032471,11.515980587005615,11.483095188140869,
1998-06-25,,,11.584885597229004,11.658445930480958,11.698900318145752,11.698816967010497,11.50473545074463,11.493728303909302,
1998-06-26,,,11.603283882141112,11.6437349319458,11.67867307662964,11.712355709075927,11.492772159576417,11.502765092849732,
1998-06-29,,,11.731999397277832,11.654767036437988,11.680511856079102,11.711512041091918,11.485917568206787,11.51219892501831,
1998-06-30,,,11.695222854614258,11.654767036437988,11.678672981262206,11.711545038223267,11.480499763488769,11.521086978912354,
1998-07-01,,,11.860719680786133,11.695222282409668,11.700739574432372,11.718042421340943,11.48020227432251,11.532164106369018,
1998-07-02,,,11.879106521606444,11.754066467285154,11.706256198883057,11.728174686431885,11.487513618469238,11.543246974945069,
1998-07-03,,,11.879106521606444,11.809230995178222,11.726482963562011,11.730160760879517,11.49410099029541,11.555220041275025,
1998-07-06,,,11.82394027709961,11.827619171142578,11.741193103790284,11.735677194595336,11.501395397186279,11.566641445159911,
1998-07-07,,,11.842336654663086,11.857041931152343,11.755904483795167,11.748549747467042,11.510867958068848,11.576822595596314,
1998-07-08,,,11.860719680786133,11.857041931152343,11.776132106781006,11.751307916641235,11.521794261932373,11.587187576293946,
1998-07-09,,,11.805556297302246,11.842331886291504,11.79819917678833,11.748549747467042,11.528358860015869,11.596466817855834,
1998-07-10,,,11.731999397277832,11.812910461425782,11.811070728302003,11.744871902465821,11.535262718200684,11.604654417037963,
1998-07-13,,,11.603283882141112,11.768779182434082,11.798199176788328,11.739355516433715,11.539954223632812,11.610664710998535,
1998-07-14,,,11.658443450927734,11.732000541687011,11.794521236419676,11.736597108840943,11.547559204101562,11.617582674026488,
1998-07-15,,,11.621664047241213,11.684189414978027,11.770615673065185,11.73567762374878,11.554066486358643,11.62448893547058,
1998-07-16,,,11.566497802734377,11.636377716064453,11.739354801177978,11.722805500030518,11.559470443725585,11.631377592086793,
1998-07-17,,,11.566497802734377,11.603277397155761,11.708093929290772,11.717288446426391,11.565960674285888,11.63755410194397,
1998-07-20,,,11.49295139312744,11.581210899353028,11.674995040893554,11.708094072341918,11.57061782836914,11.642995147705077,
1998-07-21,,,11.474556922912598,11.54443359375,11.638217067718506,11.697060775756835,11.574545078277588,11.648252248764038,
1998-07-22,,,11.621664047241213,11.54443359375,11.614311504364014,11.69522180557251,11.582862663269044,11.65515851020813,
1998-07-23,,,11.474556922912598,11.526045417785644,11.581211566925049,11.68970537185669,11.588238105773925,11.660771684646607,
1998-07-24,,,11.43777847290039,11.500301551818847,11.551789474487304,11.681430101394653,11.593602161407471,11.664720935821533,
1998-07-27,,,11.456168174743652,11.49294490814209,11.53707790374756,11.667638540267944,11.60042013168335,11.669759216308593,
1998-07-28,,,11.327446937561035,11.463522911071777,11.50397825241089,11.649249744415282,11.605025787353515,11.672605152130126,
1998-07-29,,,11.2722806930542,11.393646240234375,11.469039916992188,11.619827795028687,11.604907512664795,11.673089084625245,
1998-07-30,,,11.327446937561035,11.364224243164063,11.445134830474853,11.592244815826415,11.60553045272827,11.674667797088624,
1998-07-31,,,11.125168800354004,11.301702308654786,11.401001930236816,11.554547929763794,11.604642314910889,11.673861637115479,
1998-08-03,,,11.2722806930542,11.264924812316895,11.378934860229492,11.526964950561524,11.60669641494751,11.672173204421997,
1998-08-04,,,10.996453285217283,11.198726081848145,11.33112449645996,11.484670782089234,11.605406284332275,11.665373125076293,
1998-08-05,,,11.106776237487791,11.165625190734863,11.27963571548462,11.446973609924317,11.605960636138915,11.658047037124634,
1998-08-06,,,11.070000648498535,11.114135932922363,11.239180088043213,11.41019582748413,11.603244953155517,11.648542804718018,
1998-08-07,,,11.198725700378418,11.128847312927245,11.215274810791016,11.38353214263916,11.600569286346435,11.637972507476807,
1998-08-10,,,11.217114448547363,11.117814064025879,11.191369438171387,11.364223670959472,11.589934120178222,11.628310146331787,
1998-08-11,,,11.143552780151367,11.147233963012695,11.17298002243042,11.338479137420654,11.578913917541504,11.617912168502807,
1998-08-12,,,11.49295139312744,11.224468994140626,11.195047092437743,11.332043504714965,11.5741575050354,11.60992208480835,
1998-08-13,,,11.345831871032717,11.279635238647462,11.196885585784912,11.321010208129882,11.567544918060303,11.601908979415894,
1998-08-14,,,11.382614135742188,11.316412925720215,11.22263011932373,11.311816024780274,11.558409500122071,11.595892972946167,
1998-08-17,,,11.51133155822754,11.37525634765625,11.246535205841065,11.312735033035278,11.554363899230957,11.59080204963684,
1998-08-18,,,11.474556922912598,11.441457176208496,11.294345569610595,11.312735033035278,11.552157325744629,11.583533134460449,
1998-08-19,,,11.419389724731444,11.426744842529297,11.32560691833496,11.30262131690979,11.544433994293213,11.576074638366698,
1998-08-20,,,11.40100383758545,11.437779235839844,11.358707237243653,11.298943662643433,11.5352396774292,11.567889184951783,
1998-08-21,,,11.621664047241213,11.485589218139648,11.401001071929931,11.308137941360474,11.531561832427979,11.561005058288574,
1998-08-24,,,11.75038719177246,11.533400344848634,11.454328346252442,11.322848892211914,11.532297344207764,11.556313438415527,
1998-08-25,,,11.731999397277832,11.58488883972168,11.513173007965088,11.343076515197755,11.532665100097656,11.552524042129516,
1998-08-26,,,11.805556297302246,11.66212215423584,11.544433498382569,11.369740295410157,11.535975151062011,11.549289245605468,
1998-08-27,,,11.658443450927734,11.713610076904297,11.57569465637207,11.386290121078492,11.532665214538575,11.544583320617676,
1998-08-28,,,11.621664047241213,11.713610076904297,11.599599647521973,11.41111488342285,11.53156171798706,11.539509601593018,
1998-08-31,,,11.640053749084473,11.6915433883667,11.612471866607667,11.429503536224365,11.530826015472412,11.534800748825074,
1998-09-01,,,11.731999397277832,11.6915433883667,11.638216114044189,11.466280841827393,11.531561546325683,11.529744186401366,
1998-09-02,,,11.474556922912598,11.625343513488769,11.643732833862305,11.484669876098632,11.527883815765382,11.521932201385498,
1998-09-03,,,11.419389724731444,11.577532768249512,11.645571422576904,11.502139329910278,11.52457389831543,11.514654674530028,
1998-09-04,,,11.474556922912598,11.54811134338379,11.630860710144043,11.515930891036987,11.52199935913086,11.507385759353637,
1998-09-07,,,11.474556922912598,11.515011978149413,11.603277683258057,11.52880301475525,11.516850509643554,11.50138403892517,
1998-09-08,,,11.720552444458008,11.512722587585449,11.602132987976074,11.557652997970582,11.51735710144043,11.4989284324646,
1998-09-09,,,11.701862335205078,11.558183670043945,11.591763591766357,11.568098545074463,11.514179954528808,11.497191114425659,
1998-09-10,,,11.664477348327637,11.607201194763183,11.592366981506348,11.584030818939208,11.509887371063233,11.498700494766235,
1998-09-11,,,11.814022064208984,11.67509422302246,11.611602783203125,11.60560121536255,11.508585681915283,11.501343336105347,
1998-09-14,,,11.832715034484863,11.746725845336915,11.630868911743164,11.621670389175415,11.508761177062988,11.505078287124634,
1998-09-15,,,11.944876670837402,11.791590690612793,11.652156639099122,11.645186376571655,11.510811977386474,11.51083996772766,
1998-09-16,,,12.057032585144045,11.862624740600586,11.710404205322266,11.677068519592286,11.514738235473633,11.518266248703004,
1998-09-17,,,11.963571548461914,11.92244358062744,11.764822387695313,11.705196905136109,11.517898540496827,11.523128700256347,
1998-09-18,,,12.057032585144045,11.971045684814452,11.823069953918457,11.72696533203125,11.52439920425415,11.529830961227416,
1998-09-21,,,12.094428062438965,12.023388290405274,11.885057067871093,11.744167375564576,11.534222087860108,11.53708815574646,
1998-09-22,,,12.318739891052246,12.098160934448241,11.944875812530517,11.773504400253296,11.547428016662598,11.54749361038208,
1998-09-23,,,12.374817848205566,12.161717987060547,12.012171363830566,11.801967477798462,11.562491092681885,11.558278789520264,
1998-09-24,,,12.187888145446776,12.206581306457519,12.06451244354248,11.828439712524414,11.574918899536133,11.56719467163086,
1998-09-25,,,12.206583976745604,12.236491584777832,12.103768634796143,11.857685708999634,11.587720623016358,11.576840648651123,
1998-09-28,,,12.356120109558104,12.28882999420166,12.156109142303466,11.893489027023316,11.60498399734497,11.587800912857055,
1998-09-29,,,12.524359703063965,12.329953956604005,12.214057445526123,11.933107042312622,11.625980052947998,11.600262565612793,
1998-09-30,,,12.54305362701416,12.363601112365723,12.262659549713133,11.9865318775177,11.644407844543457,11.61363525390625,
1998-10-01,,,12.729979515075684,12.472019386291503,12.339300346374511,12.052061367034913,11.66951629638672,11.628877201080321,
1998-10-02,,,12.935606956481934,12.61782398223877,12.4271577835083,12.12511386871338,11.69947286605835,11.64653751373291,
1998-10-05,,,13.141233444213867,12.774846649169922,12.53183832168579,12.208447694778442,11.733174171447754,11.666797151565552,
1998-10-06,,,13.103841781616213,12.890743064880372,12.610348510742188,12.277612161636352,11.768702068328857,11.686863927841186,
1998-10-07,,,12.99168586730957,12.980469512939454,12.672035312652588,12.342103338241577,11.803090171813965,11.703998842239379,
1998-10-08,,,12.916909217834473,13.017855453491212,12.744937419891357,12.404724931716919,11.834879417419433,11.720204935073852,11.54319932937622
1998-10-09,,,12.56174659729004,12.943083381652832,12.7804536819458,12.442111158370972,11.863610973358155,11.734126644134522,11.545032811164855
1998-10-12,,,11.907488822937012,12.69633445739746,12.735590553283693,12.445849847793578,11.87631513595581,11.74150577545166,11.544040031433106
1998-10-13,,,12.000957489013672,12.475757598876953,12.683250331878664,12.448653888702392,11.896405220031738,11.750905752182007,11.544404764175415
1998-10-14,,,12.28134536743164,12.333689498901368,12.65707950592041,12.459869527816773,11.919896602630615,11.762928619384766,11.546705536842346
1998-10-15,55.92539488314898,P,12.524359703063965,12.255179595947265,12.63651752471924,12.487908935546875,11.948983783721923,11.776114368438721,11.550933504104615
1998-10-16,55.61863540308428,P,12.225276947021484,12.187885665893555,12.565484523773195,12.496321153640746,11.969514808654786,11.78504204750061,11.553131937980652
1998-10-19,55.92522889578439,P,12.169191360473633,12.24022617340088,12.468280315399172,12.50005931854248,11.988556346893311,11.789245233535766,11.554515872001648
1998-10-20,55.916669562463746,P,11.92618179321289,12.225271034240723,12.350514316558838,12.480431413650512,12.004208927154542,11.791561422348023,11.555129857063294
1998-10-21,55.576477045689956,P,11.907488822937012,12.150499725341797,12.242094612121582,12.457064962387085,12.012499675750732,11.793328590393067,11.555917415618897
1998-10-22,55.12192938785957,P,11.982264518737791,12.042080688476563,12.148630142211914,12.446783781051636,12.025228328704834,11.796386623382569,11.558414082527161
1998-10-23,54.84535412963809,P,11.795334815979004,11.956092262268067,12.071988964080811,12.426221323013305,12.03348274230957,11.79594612121582,11.559709053039551
1998-10-26,54.666842794956665,P,11.832715034484863,11.888796997070312,12.064511585235596,12.400051069259643,12.039910411834716,11.797137155532837,11.561190924644471
1998-10-27,54.83799414217284,P,11.85140895843506,11.873842430114745,12.049556732177734,12.366403532028198,12.047447452545166,11.799802389144897,11.567662072181701
1998-10-28,55.14217944229051,P,11.944876670837402,11.881319999694824,12.01590986251831,12.33649468421936,12.057957191467285,11.80119559288025,11.574956622123718
1998-10-29,55.27995914351979,P,11.92618179321289,11.870103454589843,11.956092071533202,12.29630479812622,12.068460750579835,11.801850214004517,11.582780790328979
1998-10-30,55.5370662462439,P,11.944876670837402,11.900011825561524,11.928052043914795,12.246768283843995,12.074925003051758,11.803243417739868,11.591232538223267
1998-11-02,55.745492651812334,P,12.075724601745604,11.948613739013672,11.918705368041993,12.19349284172058,12.081431751251221,11.806864547729493,11.600071482658386
1998-11-03,55.88497793122036,P,12.113113403320312,12.000954627990723,11.937398529052734,12.143956422805786,12.08905403137207,11.810859565734864,11.609008378982544
1998-11-04,55.95732143213522,P,12.075724601745604,12.027124214172364,11.954222106933592,12.098158359527588,12.094457397460937,11.815216274261475,11.617402238845825
1998-11-05,56.19694677172819,A,12.187888145446776,12.07946548461914,11.974784469604492,12.061707305908204,12.105046291351318,11.818855752944947,11.626000866889953
1998-11-06,56.46195083377031,A,12.187888145446776,12.128067779541015,12.01403980255127,12.04301438331604,12.11637077331543,11.823966245651246,11.63477753162384
1998-11-09,56.68988023370159,A,12.169191360473633,12.14676113128662,12.047687435150147,12.05609951019287,12.126953525543213,11.828889770507812,11.643371686935424
1998-11-10,56.9661756572437,A,12.356120109558104,12.195362472534178,12.09815855026245,12.073857641220092,12.139435939788818,11.83549874305725,11.652989511489869
1998-11-11,57.174806963969026,A,12.225276947021484,12.225272941589354,12.126198577880858,12.071054220199585,12.154450340270996,11.841167078018188,11.662131133079528
1998-11-12,57.26318465643328,A,12.243963241577148,12.23648796081543,12.157976722717283,12.057034397125244,12.17094181060791,11.847757854461669,11.670743079185486
1998-11-13,57.3335664319986,A,12.318739891052246,12.262658309936523,12.195363044738768,12.061707544326783,12.187825469970702,11.854912414550782,11.678838753700257
1998-11-16,57.46478787692025,A,12.468286514282228,12.322477340698242,12.234619235992431,12.076662302017212,12.207700061798096,11.862275285720825,11.687237105369569
1998-11-17,57.42487487960292,A,12.449594497680664,12.341172218322754,12.268267345428466,12.102832937240601,12.222280902862549,11.86981900215149,11.695452990531921
1998-11-18,57.49205782928096,A,12.412206649780272,12.378558158874512,12.301915550231934,12.128068828582764,12.236487789154053,11.87533387184143,11.703748989105225
1998-11-19,57.49241862701832,A,12.318739891052246,12.393513488769532,12.31500072479248,12.144892597198487,12.249573040008546,11.879730205535889,11.711488590240478
1998-11-20,57.47842330081814,A,12.393506050109863,12.408466720581055,12.33556251525879,12.17480115890503,12.261162719726563,11.884874200820922,11.720047121047974
1998-11-23,57.32658896400438,A,12.374817848205566,12.389772987365722,12.356125164031983,12.201906299591064,12.272004776000976,11.890382976531983,11.728512210845947
1998-11-24,57.19481741589891,A,12.393506050109863,12.378555297851562,12.359863758087158,12.229011154174804,12.280977363586425,11.89589467048645,11.736358633041382
1998-11-25,57.12477678583769,A,12.468286514282228,12.389771270751954,12.384164714813233,12.255181646347046,12.28920244216919,11.90197033882141,11.744578957557678
1998-11-26,57.18947019440959,A,12.468286514282228,12.41968059539795,12.40659704208374,12.282286882400513,12.299296741485596,11.90859764099121,11.752532229423522
1998-11-27,57.160910822854525,A,12.468286514282228,12.434636688232423,12.421551704406738,12.308457374572754,12.30752182006836,11.915960512161256,11.76030746459961
1998-11-30,57.02802253827727,A,12.318739891052246,12.423421096801759,12.40659704208374,12.320608139038086,12.312008056640625,11.923115072250367,11.766889891624452
1998-12-01,56.89845947690279,A,12.318739891052246,12.408467864990236,12.3935115814209,12.330889463424683,12.312008056640625,11.929718036651611,11.77365035533905
1998-12-02,56.776080624592545,A,12.412206649780272,12.397251892089844,12.3935115814209,12.347713565826416,12.312755832672119,11.937623462677003,11.781056199073792
1998-12-03,56.65189449097047,P,12.412206649780272,12.386035919189453,12.402858257293701,12.35892949104309,12.31724220275879,11.94608055114746,11.788729071617126
1998-12-04,56.66331109750576,P,12.56174659729004,12.404727935791016,12.41968231201172,12.377622413635255,12.324345455169677,11.956033039093018,11.796793570518494
1998-12-07,56.977683384190506,A,12.71662139892578,12.484304237365722,12.45386266708374,12.404993915557862,12.33155548095703,11.968269739151001,11.80563244342804
1998-12-08,57.252202873541826,A,12.67866325378418,12.556288909912109,12.482378387451172,12.421121072769164,12.334641551971435,11.980310802459718,11.814281525611877
1998-12-09,57.47433513119523,A,12.735603332519531,12.620968246459961,12.509110069274902,12.446637392044067,12.338492546081543,11.9914501953125,11.823304352760315
1998-12-10,57.56873355512,A,12.621728897094728,12.662872695922852,12.524454307556152,12.465525674819947,12.336327533721924,12.002921915054321,11.831846799850464
1998-12-11,57.59521946346704,A,12.754583358764648,12.701440048217773,12.553083992004394,12.487317848205567,12.332707061767579,12.016089963912965,11.840405449867248
1998-12-14,57.361129320594095,A,12.67866325378418,12.693848419189454,12.589076328277589,12.497836685180664,12.323455657958984,12.028314914703369,11.849037065505982
1998-12-15,57.205226283507024,A,12.65968894958496,12.690053558349609,12.62317123413086,12.508341407775879,12.314572601318359,12.041637334823609,11.857121243476868
1998-12-16,57.09002599903756,A,12.754583358764648,12.693849563598633,12.657408905029296,12.525460243225098,12.309830551147462,12.056460361480713,11.864774723052978
