Date,GRADE,GPS,AXP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-30,,,1.919668793678284,1.9252282857894898,1.8898675560951232,1.8601684868335724,,,
1984-01-02,,,1.919668793678284,1.928936982154846,1.8997344017028808,1.8570894956588746,,,
1984-01-03,,,1.831408262252808,1.90479633808136,1.9007751941680908,1.8510543346405028,,,
1984-01-04,,,1.8902480602264404,1.8982505798339844,1.9055148243904114,1.8472327589988708,,,
1984-01-05,,,1.941733956336975,1.9005455732345582,1.9110325813293456,1.8492631912231445,,,
1984-01-06,,,1.9785085916519165,1.9123135328292846,1.9187709093093872,1.854224944114685,,,
1984-01-09,,,1.9564452171325684,1.9196688175201415,1.9243028998374938,1.867917037010193,,,
1984-01-10,,,1.9490880966186523,1.9432047843933105,1.9240005612373352,1.8823338508605958,,,
1984-01-11,,,1.9123128652572632,1.9476177453994752,1.9229341626167298,1.8916340529918672,,,
1984-01-12,,,1.89760422706604,1.9387917995452881,1.919668686389923,1.8983778417110444,,,
1984-01-13,,,1.8755390644073489,1.9181978940963744,1.9152557134628299,1.9025616347789764,,,
1984-01-16,,,1.941733956336975,1.915255641937256,1.9174622297286992,1.9085983157157898,,,
1984-01-17,,,1.9490880966186523,1.915255641937256,1.9292302131652832,1.915002703666687,,,
1984-01-18,,,1.919668793678284,1.91672682762146,1.9321722865104676,1.9188435554504395,,,
1984-01-19,,,1.89760422706604,1.91672682762146,1.927759313583374,1.9193959474563598,,,
1984-01-20,,,1.882893681526184,1.918197751045227,1.9181978225708007,1.918484365940094,,,
1984-01-23,,,1.8461185693740845,1.899074673652649,1.9071651577949524,1.9157340288162232,,,
1984-01-24,,,1.8166983127593996,1.8725967168807984,1.8939261794090272,1.9089633703231812,,,
1984-01-25,,,1.7725679874420166,1.8431765556335449,1.8799516916275025,1.901442927122116,,,
1984-01-26,,,1.7799232006072998,1.8196403503417968,1.8681835889816285,1.8939261376857757,,,
1984-01-27,,,1.7872785329818726,1.8005173206329346,1.8593575358390808,1.8873066246509551,1.90004718542099,,
1984-01-30,,,1.7725679874420166,1.785807204246521,1.842440938949585,1.879951584339142,1.894271080493927,,
1984-01-31,,,1.765213131904602,1.7755101680755616,1.82405344247818,1.8766418278217316,1.8892219686508178,,
1984-02-01,,,1.7799232006072998,1.7769812107086183,1.8100788831710815,1.8711255848407746,1.8846127414703369,,
1984-02-02,,,1.8387638330459597,1.78874933719635,1.8041948437690736,1.8659770786762238,1.8811803269386291,,
1984-02-03,,,1.743146300315857,1.779922890663147,1.7902201056480407,1.8542089641094208,1.875689878463745,,
1984-02-06,,,1.7284380197525024,1.771096897125244,1.7784520506858825,1.8428086042404175,1.8701966357231141,,
1984-02-07,,,1.676951289176941,1.753444528579712,1.7644773483276368,1.829201763868332,1.863819351196289,,
1984-02-08,,,1.6548871994018557,1.728437328338623,1.7527092695236206,1.8163304805755616,1.856855092048645,,
1984-02-09,,,1.684307098388672,1.6975459814071656,1.7431476593017579,1.805665624141693,1.8503335428237915,,
1984-02-10,,,1.6695983409881592,1.682836389541626,1.7313796401023864,1.7953685879707337,1.8452659726142884,,
1984-02-13,,,1.684307098388672,1.67401020526886,1.722553551197052,1.7824972450733185,1.839327142238617,,
1984-02-14,,,1.7063724994659424,1.6798944473266602,1.716669487953186,1.770361465215683,1.834412362575531,,
1984-02-15,,,1.7063724994659424,1.6901915073394775,1.7093144178390502,1.759696650505066,1.8292062211036682,,
1984-02-16,,,1.684307098388672,1.6901915073394775,1.6938687443733216,1.7490317940711975,1.8248698568344117,,
1984-02-17,,,1.7137281894683838,1.6990174770355224,1.6909269332885741,1.7405735194683074,1.8215589499473572,,
1984-02-20,,,1.7137281894683838,1.7049016952514648,1.6894559502601623,1.7339540004730225,1.8221814465522765,,
1984-02-21,,,1.684307098388672,1.7004886150360108,1.6901915311813358,1.7273344397544865,1.822652552127838,,
1984-02-22,,,1.647531270980835,1.6887203693389892,1.6894559383392334,1.7210826039314273,1.821077001094818,,
1984-02-23,,,1.662240982055664,1.6843071460723877,1.6872493267059325,1.7151984930038455,1.8190672516822814,,
1984-02-24,,,1.7284380197525024,1.6872491121292115,1.693133294582367,1.712256467342377,1.8177987480163573,,
1984-02-27,,,1.7946325540542605,1.7034299850463868,1.7041658401489257,1.7133596956729893,1.8172713923454284,,
1984-02-28,,,1.7284380197525024,1.712256169319153,1.7063723921775817,1.7115209400653844,1.8154201459884645,,
1984-02-29,,,1.691662073135376,1.721082329750061,1.704901349544525,1.7071078836917881,1.812396352291107,,
1984-03-01,,,1.743146300315857,1.7372633934020996,1.7107852697372437,1.702327007055283,1.8095281505584717,,
1984-03-02,,,1.765213131904602,1.7446184158325195,1.7159337639808654,1.7034303486347202,1.8068099069595336,,
1984-03-05,,,1.7505029439926147,1.7357924938201905,1.7196112394332885,1.7045335948467257,1.803797459602356,,
1984-03-06,,,1.691662073135376,1.7284373044967651,1.720346736907959,1.7052691340446475,1.7985884714126588,,
1984-03-07,,,1.7063724994659424,1.7313793897628784,1.7262308597564697,1.7078433990478519,1.7942563843727113,,
1984-03-08,,,1.743146300315857,1.7313793897628784,1.734321391582489,1.7107853591442113,1.7905141305923462,,
1984-03-09,,,1.7063724994659424,1.7196112632751466,1.732114839553833,1.7126240670681003,1.7862482047080994,,
1984-03-12,,,1.7063724994659424,1.710785174369812,1.7232888340950012,1.713727337121964,1.7819822788238526,,
1984-03-13,,,1.7210828065872192,1.7166693210601807,1.722553312778473,1.7144628524780277,1.7797757697105407,,
1984-03-14,,,1.7284380197525024,1.7210824251174928,1.7262309074401856,1.7155661284923558,1.776539568901062,,
1984-03-15,,,1.73579204082489,1.7196115732192994,1.7254954814910888,1.7181403756141662,1.7724207305908204,,
1984-03-16,,,1.7725679874420166,1.7328506708145142,1.7262309670448304,1.721082365512848,1.7683019185066222,,
1984-03-19,,,1.8019874095916748,1.7519736528396606,1.7313794136047362,1.7254953265190125,1.7652127623558045,,
1984-03-20,,,1.8166983127593996,1.7710967540740967,1.7438830375671386,1.732114887237549,1.7625649666786194,,
1984-03-21,,,1.8240524530410769,1.7902196407318116,1.7556510329246522,1.740940946340561,1.7607997584342956,,
1984-03-22,,,1.8093438148498533,1.804929995536804,1.7622707843780518,1.7482960879802705,1.759034550189972,,
1984-03-23,,,1.8093438148498533,1.8122851610183717,1.772567915916443,1.752341377735138,1.757710645198822,,
1984-03-26,,,1.8166983127593996,1.8152273416519165,1.7836004972457886,1.7534446656703948,1.7552099323272705,,
1984-03-27,,,1.831408262252808,1.8181693315505982,1.7946330428123474,1.7585931777954102,1.7528563356399536,,
1984-03-28,,,1.882893681526184,1.8299375772476196,1.8100786089897156,1.7681547582149506,1.7521208333969116,,
1984-03-29,,,1.8461185693740845,1.837292528152466,1.821111261844635,1.773303371667862,1.7510911202430726,,
1984-03-30,,,1.8608282804489136,1.8475894212722779,1.8299372911453247,1.7780841290950775,1.750649812221527,,
1984-04-02,,,1.864989638328552,1.8572476863861085,1.8362375140190124,1.7838084638118743,1.7510272336006165,,
1984-04-03,,,1.8426990509033203,1.859505844116211,1.8388375878334045,1.7913603127002715,1.7515472483634948,,
1984-04-04,,,1.8426990509033203,1.851466917991638,1.8407022476196289,1.7981766402721404,1.752949869632721,,
1984-04-05,,,1.8204087018966677,1.8463249444961547,1.8418087363243103,1.802039760351181,1.7537595796585084,,
1984-04-06,,,1.8204087018966677,1.8382410287857056,1.8429152250289917,1.8077415704727173,1.7544221830368043,1.8272346842288971,
1984-04-09,,,1.8129767179489136,1.8278384447097777,1.8425430655479431,1.8130717813968658,1.7552303576469421,1.8247507190704346,
1984-04-10,,,1.760964274406433,1.8114914894104004,1.8354986667633058,1.8150658547878264,1.7551453804969788,1.8221836745738984,
1984-04-11,,,1.6940937042236328,1.7817704200744628,1.8166186690330506,1.813348639011383,1.7534287905693053,1.8190207660198212,
1984-04-12,,,1.7015241384506226,1.757993507385254,1.8021592259407044,1.8116352438926697,1.7506839966773986,1.815932161808014,
1984-04-13,,,1.6940937042236328,1.732730507850647,1.7854857683181762,1.8077115297317505,1.749702944755554,1.8126964116096496,
1984-04-16,,,1.7015241384506226,1.7104399919509887,1.7691392183303833,1.802688366174698,1.7491646671295167,1.8096806514263153,
1984-04-17,,,1.6940937042236328,1.6970658779144288,1.7542786836624145,1.7965581357479095,1.7495075154304505,1.8066634333133698,
1984-04-18,,,1.671802997589111,1.6926077365875245,1.7371890783309936,1.7889456629753113,1.7498458313941956,1.8033504617214202,
1984-04-19,,,1.7089542150497437,1.6940937519073487,1.7260436296463013,1.7839261829853057,1.750338773727417,1.8003361582756043,
1984-04-20,,,1.7089542150497437,1.6970658540725707,1.7148981809616088,1.7789067029953003,1.7511258912086487,1.7981959319114684,
1984-04-23,,,1.6792325973510742,1.692607545852661,1.701523768901825,1.772033417224884,1.7510244011878968,1.7951757717132568,
1984-04-24,,,1.7015241384506226,1.6940936326980591,1.695579755306244,1.7655392110347747,1.7509274339675904,1.7926698982715608,
1984-04-25,,,1.6866638660430908,1.697065806388855,1.6948367714881898,1.75572772026062,1.7505332612991333,1.7898697412014009,
1984-04-26,,,1.716384768486023,1.6985519170761108,1.6963228344917298,1.7492410302162171,1.7511748147010804,1.788022335767746,
1984-04-27,,,1.7535357475280762,1.7074682235717773,1.7022670388221741,1.7438764035701753,1.7519709658622742,1.7867649579048157,
1984-04-30,,,1.768396019935608,1.725300908088684,1.7089542269706726,1.739046722650528,1.7530643224716187,1.7876228845119477,
1984-05-01,,,1.7981175184249878,1.7446195840835572,1.719356608390808,1.7368176460266114,1.7553405308723449,1.7889965415000915,
1984-05-02,,,1.8501280546188357,1.777312421798706,1.7371891140937805,1.737189096212387,1.759392466545105,1.7902347338199616,
1984-05-03,,,1.8575584888458248,1.8055471658706665,1.7520495414733888,1.739046585559845,1.7632988166809083,1.7911830341815949,
1984-05-04,,,1.8352689743041992,1.8218938112258911,1.7646810173988343,1.7397895991802215,1.7654354357719422,1.7916170918941499,
1984-05-07,,,1.8204087018966677,1.8322963476181031,1.7787986278533936,1.7401611983776093,1.7659509587287903,1.7916111755371094,
1984-05-08,,,1.872418999671936,1.8471566438674927,1.795888113975525,1.7457339346408844,1.768830578327179,1.7921253621578217,
1984-05-09,,,1.8278381824493408,1.8426986694335938,1.81000554561615,1.7524211585521698,1.7715541005134583,1.7919752264022828,
1984-05-10,,,1.8352689743041992,1.8382407665252685,1.8218939661979676,1.7591084003448487,1.773396553993225,1.7914623522758484,
1984-05-11,,,1.864989638328552,1.844184899330139,1.833039355278015,1.7676531970500946,1.7753920841217041,1.791100995540619,
1984-05-14,,,1.8575584888458248,1.8516148567199706,1.8419556021690369,1.7754549145698548,1.7775331950187683,1.7906653273105622,
1984-05-15,,,1.8872801065444944,1.8545870780944824,1.8508718609809875,1.785114234685898,1.7814455556869506,1.7900170135498046,
1984-05-16,,,1.872418999671936,1.8635032415390014,1.8531009554862976,1.795145034790039,1.7847664856910705,1.7895114350318908,
1984-05-17,,,1.8129767179489136,1.8590447902679443,1.8486427783966064,1.8003461599349975,1.7861630940437316,1.788338612318039,
1984-05-18,,,1.7758266925811768,1.8412122011184693,1.8426985502243043,1.8036897838115693,1.7875521779060364,1.786900191307068,
1984-05-21,,,1.7535357475280762,1.8204076528549193,1.836011254787445,1.8074049413204194,1.788495442867279,1.7852388608455658,
1984-05-22,,,1.768396019935608,1.7966308355331422,1.8256089568138123,1.8107485353946686,1.7894417071342468,1.7846087384223939,
1984-05-23,,,1.7238141298294067,1.7669098615646361,1.8152065515518188,1.8126060485839843,1.7893492293357849,1.7829443991184235,
1984-05-24,,,1.6346513032913208,1.7312447786331178,1.795144784450531,1.8085193753242492,1.7873264145851135,1.7798735725879669,
1984-05-25,,,1.627221941947937,1.7015238285064698,1.7713680148124695,1.8022036850452423,1.784419493675232,1.7763607060909272,
1984-05-28,,,1.627221941947937,1.676261067390442,1.7483343601226806,1.7951449811458589,1.780924184322357,1.773068473339081,
1984-05-29,,,1.5900709629058838,1.640596055984497,1.7186134457588196,1.7847426533699036,1.7763916373252868,1.769478302001953,
1984-05-30,,,1.5380584001541138,1.6034449100494386,1.6851773858070374,1.7691391706466675,1.7706717562675476,1.7657357573509216,
1984-05-31,,,1.5454896688461304,1.5856125831604004,1.658428680896759,1.7535357296466827,1.7653946733474732,1.7622146117687225,
1984-06-01,,,1.642082452774048,1.5885846853256225,1.6450542569160462,1.7438764035701753,1.762049446105957,1.7598800456523895,
1984-06-04,,,1.6866638660430908,1.6004730701446532,1.6383670687675476,1.7371891617774964,1.7594487571716309,1.7573293447494507,
1984-06-05,,,1.6866638660430908,1.6197916507720946,1.6301938533782958,1.7279014050960542,1.7565538692474365,1.754705102443695,
1984-06-06,,,1.6792325973510742,1.6480264902114867,1.6257357001304626,1.7204711258411407,1.7524806475639343,1.752300740480423,
1984-06-07,,,1.656942367553711,1.670317029953003,1.6279648065567016,1.7115547955036163,1.7486971235275268,1.7498941218852997,
1984-06-08,,,1.627221941947937,1.6673449277877808,1.6279648065567016,1.6996664106845856,1.7440249967575072,1.7473374044895171,
1984-06-11,,,1.5603495836257937,1.6420820713043214,1.6212775707244873,1.684805965423584,1.7379321956634521,1.7444797146320343,
1984-06-12,,,1.575209379196167,1.6197911739349364,1.6197914123535155,1.6692024290561676,1.732582402229309,1.742064825296402,
1984-06-13,,,1.5826390981674194,1.6004724740982055,1.624249482154846,1.6547134339809417,1.727381203174591,1.740165536403656,
1984-06-14,,,1.5900709629058838,1.58709819316864,1.6287076115608214,1.6435681462287903,1.7227744483947753,1.7382670140266419,
1984-06-15,,,1.5826390981674194,1.5781816244125366,1.6227632761001587,1.6339087665081025,1.7180190563201905,1.7362206196784973,
1984-06-18,,,1.642082452774048,1.5945281982421877,1.6183051347732544,1.628336101770401,1.714601171016693,1.7349157643318176,
1984-06-19,,,1.656942367553711,1.6108747959136962,1.6153329849243163,1.622763419151306,1.7125207328796386,1.7338330566883087,
1984-06-20,,,1.6940937042236328,1.633165717124939,1.6168190956115722,1.6212773978710175,1.7125207328796386,1.732974761724472,
1984-06-21,,,1.6346513032913208,1.6420817852020264,1.6145899891853333,1.6212773978710175,1.7111832761764527,1.7309336364269257,
1984-06-22,,,1.6866638660430908,1.6628867387771606,1.6205341815948486,1.6242494940757752,1.7110346794128417,1.730368812084198,
1984-06-25,,,1.716384768486023,1.6777472019195556,1.6361377000808717,1.6287076354026795,1.7113318920135498,1.7302482795715333,
1984-06-26,,,1.6643729209899902,1.6792333126068115,1.6450540542602539,1.6324227333068848,1.710737476348877,1.7301224958896637,
1984-06-27,,,1.6643729209899902,1.673289155960083,1.653227436542511,1.6387384593486787,1.7105888748168945,1.7302173531055451,
1984-06-28,,,1.6792325973510742,1.6822054147720338,1.66214359998703,1.6454256057739258,1.7099944424629212,1.730166608095169,
1984-06-29,,,1.7285338640213013,1.6905794143676758,1.6767330765724182,1.6497481763362885,1.7103860354423523,1.7307559633255005,
1984-07-02,,,1.721018671989441,1.6915061950683594,1.6846266984939575,1.6514659166336059,1.7112217569351196,1.7311230790615082,
1984-07-03,,,1.7285338640213013,1.7043383836746215,1.6917858481407166,1.6535594165325165,1.7117619514465332,1.7313446927070617,
1984-07-04,,,1.7285338640213013,1.7171705722808839,1.6952298641204835,1.6560244798660277,1.7125993514060973,1.7315663063526154,
1984-07-05,,,1.690956950187683,1.7195154428482056,1.7008604288101197,1.6577252089977264,1.7120907950401305,1.7316328048706056,
1984-07-06,,,1.721018671989441,1.7180124044418335,1.7042959094047547,1.6624150454998017,1.711440453529358,1.731705709695816,
1984-07-09,,,1.7435640096664429,1.722521471977234,1.7070138335227967,1.671575766801834,1.7109438133239747,1.7320040678977966,
1984-07-10,,,1.721018671989441,1.7210184335708618,1.7126784086227418,1.6788662314414977,1.7094018363952637,1.7323711836338043,
1984-07-11,,,1.6608959436416626,1.7074908494949341,1.712330710887909,1.68277907371521,1.70561719417572,1.7325048303604127,
1984-07-12,,,1.6834416389465332,1.7059877872467042,1.7127516150474549,1.6874476075172424,1.7021348571777344,1.7327168369293213,
1984-07-13,,,1.6684104204177856,1.6954661369323731,1.7067392706871032,1.6917361736297607,1.698797686100006,1.732116560935974,
1984-07-16,,,1.690956950187683,1.6849447250366212,1.7037330985069274,1.6941798985004426,1.6962086510658265,1.7310798048973084,
1984-07-17,,,1.6458652019500732,1.6699140310287475,1.6954662322998046,1.6936260402202605,1.691677575111389,1.730254076719284,
1984-07-18,,,1.6383507251739502,1.665404987335205,1.6864479184150696,1.6908388912677765,1.6878878259658814,1.7297209632396697,
1984-07-19,,,1.5932567119598389,1.6473680019378663,1.6766778945922851,1.6887691617012024,1.6830475807189942,1.7282220673561097,
1984-07-20,,,1.5707112550735474,1.6278281688690186,1.6616471529006958,1.6829715311527251,1.677162013053894,1.7262770485877992,
1984-07-23,,,1.5481655597686768,1.5992698907852172,1.6421073079109192,1.6745605707168578,1.670974154472351,1.7242536747455597,
1984-07-24,,,1.533134698867798,1.5767237901687623,1.6233189105987549,1.6679986596107483,1.6638912463188171,1.7226684010028839,
1984-07-25,,,1.555680274963379,1.560189700126648,1.6127973437309264,1.6625640273094178,1.657556471824646,1.7211614787578582,
1984-07-26,,,1.5932567119598389,1.560189700126648,1.603778851032257,1.658265233039856,1.6531620717048645,1.7196625828742982,
1984-07-27,,,1.6684104204177856,1.5797295331954957,1.603778851032257,1.6552590608596802,1.6510137462615966,1.7192829620838166,
1984-07-30,,,1.6684104204177856,1.6037785053253173,1.6015241980552672,1.6526286482810975,1.649311239719391,1.718903341293335,
1984-07-31,,,1.6608959436416626,1.6293307542800903,1.6030272722244263,1.6492467522621155,1.647161238193512,1.7183014726638794,
1984-08-01,,,1.766109824180603,1.671416664123535,1.6158031821250916,1.6511255502700806,1.648007152080536,1.7186781907081603,
1984-08-02,,,1.8036876916885376,1.713502860069275,1.6368462800979615,1.6567620873451232,1.6513878798484802,1.7193571472167968,
1984-08-03,,,1.9840563535690308,1.776632046699524,1.6781807899475099,1.6699139714241027,1.6585245680809022,1.721472030878067,
1984-08-06,,,1.9690260887146,1.8367551803588866,1.720266842842102,1.6811870753765106,1.6653606510162353,1.7231424176692962,
1984-08-07,,,1.9389643669128416,1.8923688650131225,1.7608498096466065,1.6920843601226807,1.6723385190963744,1.7243650782108306,
1984-08-08,,,1.931449055671692,1.9254367113113404,1.7984266877174377,1.705612015724182,1.680206332206726,1.7254390442371368,
1984-08-09,,,1.9840563535690308,1.9615104436874389,1.837506651878357,1.720642751455307,1.6889776659011841,1.7271861696243287,
1984-08-10,,,1.953994631767273,1.9554980993270874,1.8660650730133057,1.7349219620227814,1.6952159094810486,1.7286326777935028,
1984-08-13,,,2.029148817062378,1.967522644996643,1.9021389126777648,1.751831555366516,1.7020656085014343,1.7307571828365327,
1984-08-14,,,2.014117479324341,1.9825532674789428,1.9374610662460328,1.7702441692352295,1.7086146807670592,1.732584275007248,
1984-08-15,,,1.8788405656814573,1.972031569480896,1.9487341403961183,1.782268661260605,1.712606840133667,1.7325437438488007,
1984-08-16,,,1.8337482213974,1.9419699430465698,1.9517401933670044,1.7942932367324829,1.7161429572105407,1.7324200403690337,
1984-08-17,,,1.893871545791626,1.9299453258514405,1.942721712589264,1.8104512512683868,1.7214759492874145,1.732750473022461,
1984-08-20,,,1.923932671546936,1.908902096748352,1.9382123708724976,1.8292396068572998,1.7287476110458373,1.7333399033546448,
1984-08-21,,,1.9990887641906736,1.9058963537216187,1.9442248106002809,1.8525373101234437,1.7372251987457275,1.7349038004875184,
1984-08-22,,,2.0216329097747803,1.9344548225402831,1.9532431960105896,1.8758349418640137,1.7460050749778748,1.736693139076233,
1984-08-23,,,2.036663293838501,1.9750378370285033,1.9585038900375367,1.8980052709579467,1.7549369215965271,1.7388556849956514,
1984-08-24,,,2.0742406845092773,2.0111116647720335,1.970528495311737,1.9182967841625214,1.7647689533233644,1.7413940048217773,1.7843143445253373
1984-08-27,,,2.0216329097747803,2.0306517124176025,1.9697769045829774,1.935957908630371,1.772359962463379,1.743480566740036,1.7841156429052354
1984-08-28,,,2.00660252571106,2.0321544647216796,1.9690254092216493,1.953243237733841,1.7793531656265258,1.7459369492530823,1.7840603119134903
1984-08-29,,,1.9990887641906736,2.027645635604858,1.981050229072571,1.9648921847343446,1.7854530668258668,1.7489868998527527,1.7840038329362868
1984-08-30,,,1.9990887641906736,2.020130729675293,1.9975842833518982,1.9746622383594512,1.7927418160438537,1.7519625461101531,1.7839473539590835
1984-08-31,48.050125332154316,A,1.9690260887146,1.9990878105163574,2.0050997376441955,1.9739107251167298,1.7983890604972839,1.7547118699550628,1.7837041407823562
1984-09-03,48.024068523690175,A,1.9690260887146,1.9885664463043213,2.009609079360962,1.9739107251167298,1.8034418869018554,1.7573868894577027,1.783533770442009
1984-09-04,47.991489694023294,A,1.916417360305786,1.9705294132232667,2.001341938972473,1.972783374786377,1.8084827756881714,1.7596101260185242,1.783136779665947
1984-09-05,47.95589127654526,A,1.9089031219482424,1.9524922847747803,1.9900689601898194,1.9716560781002044,1.8133733797073364,1.7619811272621155,1.7826657944917679
1984-09-06,47.92404681836911,P,1.946479082107544,1.9419703483581543,1.9810505390167237,1.9697772145271302,1.818718309402466,1.7643563759326935,1.7823462671041488
1984-09-07,47.91357650205246,P,1.931449055671692,1.9344549417495727,1.966771376132965,1.968649935722351,1.8227766132354737,1.766581324338913,1.7823886281251908
1984-09-10,47.8966725801917,P,1.916417360305786,1.92393319606781,1.9562498211860657,1.9630133628845214,1.8266845870018005,1.7689531719684601,1.7820644718408585
1984-09-11,47.91011338665924,P,1.953994631767273,1.9314486503601074,1.950989031791687,1.960007220506668,1.83119380235672,1.7714778769016266,1.7820738875865936
1984-09-12,47.93594268421075,P,1.9690260887146,1.9434732437133788,1.9479827642440797,1.9645164966583253,1.836003646850586,1.7743014991283417,1.7820856201648712
1984-09-13,47.98890716580697,A,2.08927059173584,1.972031545639038,1.9570009469985963,1.9772926151752472,1.843969919681549,1.7780303573608398,1.7830263465642928
1984-09-14,48.04563600154797,A,2.096786975860596,2.005099129676819,1.969777035713196,1.9874383866786958,1.851485285758972,1.781462869644165,1.7841139137744904
1984-09-17,48.11378480537862,A,2.1118175983428955,2.0441791772842413,1.9840561866760258,1.9968326330184936,1.8588503575325013,1.784897085428238,1.7862599849700929
1984-09-18,48.15732562763765,A,2.08927059173584,2.0712343692779545,2.001341509819031,2.001341724395752,1.8662153959274292,1.7878086161613465,1.788402578830719
1984-09-19,48.18807615821771,A,2.08927059173584,2.0952832698822026,2.0193782567977907,2.004723608493805,1.8747828888893128,1.7902000415325166,1.790217387676239
1984-09-20,48.17077728607518,A,2.08927059173584,2.095283269882202,2.0336574077606207,2.007353973388672,1.8828994679450988,1.7925171625614167,1.7918500983715058
1984-09-21,48.14519949929339,A,2.066725492477417,2.0892709732055663,2.047185051441193,2.006978213787079,1.8908657693862916,1.7948317277431487,1.7932244098186494
1984-09-24,48.10456894539009,A,2.036663293838501,2.0742401123046874,2.0592096447944646,2.007729732990265,1.8977798962593078,1.796994273662567,1.7943027245998382
1984-09-25,48.07491436888441,A,2.044177770614624,2.0652215480804443,2.0682279586791994,2.009608495235443,1.905746147632599,1.7987118613719941,1.7954186117649078
1984-09-26,48.058104030085765,A,2.081757068634033,2.063718843460083,2.079501056671143,2.013741910457611,1.9146142745018004,1.801251050233841,1.796613138318062
1984-09-27,48.05562242532857,A,2.1043004989624023,2.0667248249053953,2.0810040473937987,2.0190024971961975,1.9248351502418517,1.803941365480423,1.7977018588781357
1984-09-28,48.05419728658706,A,2.0742406845092773,2.0682278633117677,2.078749418258667,2.0242632269859313,1.9349057388305664,1.8060338759422303,1.7985674357414245
1984-10-01,48.05394629255861,A,2.040559768676758,2.069007158279419,2.0716236352920534,2.0278399109840395,1.9447536230087281,1.8078638887405396,1.7992646080255508
1984-10-02,48.04232048996111,P,2.002631664276123,2.0606979370117187,2.0629597425460817,2.032150626182556,1.9541435623168946,1.8090174043178557,1.7995172089338303
1984-10-03,48.00526595438024,P,1.957116723060608,2.0357698678970335,2.049744355678558,2.0345613062381744,1.962172291278839,1.8098643815517426,1.7996879082918167
1984-10-04,47.96993636455553,P,1.9722881317138672,2.0093673944473265,2.038046109676361,2.035851758718491,1.9697529196739196,1.811457495689392,1.7998980540037155
1984-10-05,47.94769914144637,P,1.987459659576416,1.9920111894607544,2.030119526386261,2.0386522889137266,1.9761339044570922,1.8135738253593445,1.8002370083332062
1984-10-08,47.93168626167753,P,1.9647016525268557,1.9768395662307738,2.0229233622550966,2.0410665035247804,1.9820597290992736,1.8156854844093322,1.800462172627449
1984-10-09,47.929941283994566,P,1.9722881317138672,1.9707708597183227,2.0157343983650207,2.04198117852211,1.9882875728607177,1.817724405527115,1.8011665719747543
1984-10-10,47.959052261117755,P,2.040559768676758,1.9874594688415528,2.011614668369293,2.045557862520218,1.9937765717506408,1.8208918619155883,1.801918130517006
1984-10-11,47.98817059821645,P,2.0709028244018555,2.00718240737915,2.0082749009132383,2.0446394741535188,1.9991208744049072,1.8252543771266938,1.8025639748573303
1984-10-12,48.013655942745565,A,2.108830690383911,2.0314566135406493,2.011733901500702,2.0452416598796845,2.001616361141205,1.8300704646110535,1.8032155853509904
1984-10-15,48.04587464208882,A,2.1164162158966064,2.0617995262145996,2.019319546222687,2.04547159075737,2.004564163684845,1.8349624073505402,1.8040154403448105
