Date,GRADE,GPS,EXPE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-09-26,,,26.398094177246094,26.861775588989257,27.571782875061036,28.447109031677247,,,
2005-09-27,,,26.240020751953125,26.59305076599121,27.288569831848143,28.283767318725587,,,
2005-09-28,,,25.9897403717041,26.35067253112793,27.013260650634766,28.117132568359374,29.370383262634277,,
2005-09-29,,,26.371753692626957,26.290079879760743,26.83016014099121,27.972233486175536,29.265001640319824,,
2005-09-30,,,26.095115661621094,26.218944931030272,26.673404502868653,27.803622245788574,29.131957130432127,,
2005-10-03,,,26.885486602783203,26.316423416137695,26.589099502563478,27.674529552459717,29.031054267883302,,
2005-10-04,,,27.12259292602539,26.49293785095215,26.54299430847168,27.575734233856203,28.941216468811035,,
2005-10-05,,,26.463960647583008,26.58778190612793,26.46922721862793,27.43149290084839,28.83636199951172,,
2005-10-06,,,26.398094177246094,26.593050003051758,26.44156494140625,27.27276201248169,28.73071704864502,,
2005-10-07,,,26.477127075195312,26.669452285766603,26.444198608398438,27.14366931915283,28.61901264190674,,
2005-10-10,,,26.74057960510254,26.640470886230467,26.47844715118408,27.02511501312256,28.512313613891603,,
2005-10-11,,,26.41126823425293,26.498205947875977,26.495571899414063,26.892070865631105,28.40693214416504,,
2005-10-12,,,25.884357452392575,26.38228530883789,26.48503360748291,26.749147129058837,28.296281242370604,,
2005-10-13,,,26.02925491333008,26.308517456054688,26.450783729553223,26.640471935272217,28.195114669799803,,
2005-10-14,,,26.52981758117676,26.319055557250977,26.49425392150879,26.58382921218872,28.110018882751465,,
2005-10-17,,,26.898651123046875,26.350669860839844,26.495570373535156,26.542334938049315,28.05522029876709,,
2005-10-18,,,26.17415809631348,26.30324783325195,26.400726890563966,26.47186059951782,27.950365409851074,,
2005-10-19,,,25.805316925048828,26.2874397277832,26.334862518310548,26.40204486846924,27.842085609436037,,
2005-10-20,,,25.686767578125,26.21894226074219,26.263729858398438,26.352647399902345,27.753301544189455,,
2005-10-21,,,25.79215240478516,26.071409225463867,26.195232391357422,26.31971549987793,27.68164218902588,,
2005-10-24,,,25.383792877197266,25.768437576293945,26.059553718566896,26.269000434875487,27.624472541809084,,
2005-10-25,,,24.80419921875,25.49444580078125,25.8988468170166,26.197209358215332,27.55544776916504,,
2005-10-26,,,24.685640335083008,25.270510482788087,25.778975105285646,26.13200435638428,27.477728691101074,,
2005-10-27,,,24.80419921875,25.093996810913087,25.656469535827636,26.05362663269043,27.40080005645752,,
2005-10-28,,,24.738338470458984,24.88323402404785,25.47732162475586,25.985787773132323,27.325188941955567,,
2005-10-31,,,24.830537796020508,24.7725830078125,25.270510292053224,25.883040332794188,27.25273899078369,,
2005-11-01,,,25.08082771301269,24.82790870666504,25.161177253723146,25.780952072143556,27.189246788024903,,
2005-11-02,,,25.555044174194336,25.001789474487303,25.136149978637697,25.73550624847412,27.131286964416503,,
2005-11-03,,,27.280658721923828,25.49708137512207,25.295539093017577,25.779634475708008,27.093086013793947,,
2005-11-04,,,29.941551208496094,26.53772392272949,25.71047897338867,25.95285568237305,27.109420051574705,,
2005-11-07,,,29.809829711914062,27.533582305908205,26.153082656860352,26.106318187713622,27.117060317993165,,
2005-11-08,,,29.757129669189453,28.468842697143554,26.648375701904296,26.27361125946045,27.122065811157228,,
2005-11-09,,,29.375120162963867,29.23285789489746,27.117323684692384,26.448149394989013,27.123119506835938,,
2005-11-10,,,28.979949951171875,29.57271614074707,27.53489875793457,26.595684146881105,27.117323799133302,,
2005-11-11,,,28.321308135986328,29.248667526245118,27.893195724487306,26.685258674621583,27.09440315246582,,
2005-11-14,,,28.413524627685547,28.969406509399413,28.25149440765381,26.761002349853516,27.073326835632326,,
2005-11-15,,,28.3344841003418,28.684877395629883,28.57686004638672,26.869018650054933,27.058046531677245,,
2005-11-16,,,28.2027587890625,28.45040512084961,28.841631507873537,26.988890743255617,27.03512596130371,,
2005-11-17,,,28.51889419555664,28.358193969726564,28.965455055236816,27.1304970741272,27.01404960632324,,
2005-11-18,,,28.584762573242188,28.410884857177734,28.829776191711424,27.27012758255005,27.004565238952637,,
2005-11-21,,,29.77031135559082,28.68224220275879,28.825824356079103,27.489453506469726,27.017738151550294,,
2005-11-22,,,30.82412338256836,29.1801700592041,28.932523727416992,27.790449714660646,27.05277759552002,,
2005-11-23,,,30.033763885498047,29.546371078491212,28.99838809967041,28.057855892181397,27.078596229553224,,
2005-11-24,,,30.033763885498047,29.849345016479493,29.103769493103027,28.3193341255188,27.115216331481932,,
2005-11-25,,,30.481624603271484,30.228717422485353,29.319801139831544,28.606498432159423,27.17159538269043,,
2005-11-28,,,30.54749298095703,30.384153747558592,29.533197975158693,28.89234619140625,27.227974510192873,,
2005-11-29,,,31.16659927368164,30.45264892578125,29.816409492492674,29.196634769439697,27.299633598327638,,
2005-11-30,,,32.78684616088867,31.003265380859375,30.274818229675294,29.558224868774413,27.411337890625,,
2005-12-01,,,32.72098159790039,31.540708923339842,30.69502696990967,29.830241012573243,27.53226318359375,,
2005-12-02,,,32.800018310546875,32.00438766479492,31.116552543640136,29.973164367675782,27.659247741699218,,
2005-12-05,,,32.11506271362305,32.317901611328125,31.35102767944336,30.08842601776123,27.773587112426757,,
2005-12-06,,,32.022830963134766,32.48914794921875,31.4708984375,30.201711082458495,27.88924331665039,,
2005-12-07,,,32.378501892089844,32.40747909545898,31.70537223815918,30.351880168914796,28.017018547058104,28.693700904846192,
2005-12-08,,,32.43120193481445,32.3495231628418,31.94511604309082,30.524442768096925,28.138207511901854,28.70160457611084,
2005-12-09,,,32.800018310546875,32.3495231628418,32.17695541381836,30.74837827682495,28.27230556488037,28.70213134765625,
2005-12-12,,,33.19520950317383,32.56555252075195,32.44172706604004,30.987462520599365,28.398500022888182,28.714777145385742,
2005-12-13,,,33.089820861816406,32.77895050048828,32.63404922485351,31.225229358673097,28.517844581604002,28.72953052520752,
2005-12-14,,,33.40597152709961,32.98444442749023,32.69596176147461,31.485389995574952,28.656684799194338,28.746523399353027,
2005-12-15,,,33.4981803894043,33.1978401184082,32.773681640625,31.734354305267335,28.7986865234375,28.76470178604126,
2005-12-16,,,34.38075256347656,33.51398696899414,32.93175506591797,32.024153804779054,28.956759033203124,28.78788583755493,
2005-12-19,,,33.48501205444336,33.571947479248045,33.06875,32.20988883972168,29.09164768218994,28.80198064804077,
2005-12-20,,,32.61561584472656,33.47710647583008,33.12802848815918,32.29946346282959,29.215734634399414,28.811333389282225,
2005-12-21,,,32.03600311279297,33.20311279296875,33.09377861022949,32.39957542419434,29.33876754760742,28.817524394989015,
2005-12-22,,,31.85158920288086,32.87379455566406,33.035817337036136,32.49046669006348,29.455214233398436,28.82516445159912,
2005-12-23,,,31.56178474426269,32.31000099182129,32.911993980407715,32.54447469711304,29.555853576660155,28.832936229705812,
2005-12-26,,,31.56178474426269,31.925355529785158,32.7486515045166,32.59518928527832,29.64911624908447,28.85216827392578,
2005-12-27,,,31.24565887451172,31.651364135742188,32.564235305786134,32.59914226531983,29.750546264648438,28.850455837249754,
2005-12-28,,,31.54862403869629,31.55388832092285,32.3785005569458,32.53723115921021,29.865412406921386,28.85374900817871,
2005-12-29,,,31.390548706054688,31.461680221557618,32.16773738861084,32.47070951461792,29.97948802947998,28.866394786834718,
2005-12-30,,,31.56178474426269,31.461680221557618,31.885840606689452,32.40879783630371,30.094880676269533,28.888261432647706,
2006-01-02,,,31.56178474426269,31.461680221557618,31.693517875671386,32.38113393783569,30.21844051361084,28.92145652770996,
2006-01-03,,,31.614482879638672,31.53544502258301,31.5934045791626,32.36071653366089,30.354646186828614,28.955046977996826,
2006-01-04,,,31.94379425048828,31.614479064941406,31.58418369293213,32.33898115158081,30.49980926513672,28.988768978118898,
2006-01-05,,,31.614482879638672,31.6592658996582,31.56047306060791,32.29814519882202,30.636014938354492,29.018407497406006,
2006-01-06,,,31.627666473388672,31.6724422454834,31.56706123352051,32.23952760696411,30.773801498413086,29.049495220184326,
2006-01-09,,,32.16774368286133,31.793634033203126,31.62765712738037,32.18815431594849,30.9205456161499,29.086642303466796,
2006-01-10,,,33.34010314941406,32.1387580871582,31.837101554870607,32.20066843032837,31.08573112487793,29.137488956451417,
2006-01-11,,,33.511356353759766,32.4522705078125,32.03337478637695,32.205937671661374,31.244857368469237,29.188072166442872,
2006-01-12,,,33.76162338256836,32.88169860839844,32.27048225402832,32.21910982131958,31.374476661682127,29.233781337738037,
2006-01-13,,,33.88018035888672,33.332201385498045,32.502321815490724,32.19408121109009,31.453249244689943,29.281334648132326,
2006-01-16,,,33.88018035888672,33.674688720703124,32.734161376953125,32.21383962631226,31.534656257629393,29.32585828781128,
2006-01-17,,,34.07777404785156,33.82222290039063,32.98049049377441,32.2869475364685,31.621069145202636,29.37156747817993,
2006-01-18,,,34.19633865356445,33.95921936035156,33.205744934082034,32.39496431350708,31.71749351501465,29.420306510925293,
2006-01-19,,,34.222686767578125,34.051432037353514,33.46656532287598,32.51351919174194,31.822348251342774,29.46983602523804,
2006-01-20,,,33.39280319213867,33.953956604003906,33.64307899475098,32.60507011413574,31.92377815246582,29.50909065246582,
2006-01-23,,,33.801151275634766,33.938150787353514,33.80641975402832,32.71703844070434,32.031530685424805,29.552428760528564,
2006-01-24,,,33.57720947265625,33.83803787231445,33.830130386352536,32.833615970611575,32.136385192871096,29.59721586227417,
2006-01-25,,,33.326934814453125,33.66415710449219,33.81168823242187,32.92253150939941,32.238868713378906,29.63699733734131,
2006-01-26,,,33.81433868408203,33.58248748779297,33.81695976257324,33.04372100830078,32.34477760314942,29.67941360473633,
2006-01-27,,,34.47296142578125,33.798519134521484,33.876237869262695,33.189279842376706,32.462541580200195,29.733553409576416,
2006-01-30,,,34.657371520996094,33.96976318359375,33.95395698547363,33.34405918121338,32.5602827835083,29.789010467529298,
2006-01-31,,,34.27537536621094,34.109396362304686,33.97371711730957,33.477103805541994,32.62930782318115,29.841042709350585,
2006-02-01,,,34.486122131347656,34.341233825683595,34.00269546508789,33.60422019958496,32.71835498809814,29.898475608825684,
2006-02-02,,,34.1041259765625,34.399191284179686,33.99083938598633,33.72870235443115,32.79976222991943,29.957489280700685,
2006-02-03,,,33.550880432128906,34.21477508544922,34.00664710998535,33.824863052368165,32.86114734649658,30.016371364593507,
2006-02-06,,,33.616737365722656,34.006648254394534,33.98820571899414,33.89731273651123,32.92253223419189,30.075253372192382,
2006-02-07,,,33.6430778503418,33.8801887512207,33.9947925567627,33.91246147155762,32.9720618057251,30.135847702026368,
2006-02-08,,,33.853843688964844,33.75373306274414,34.04748344421387,33.92958583831787,32.99340175628662,30.20236982345581,
2006-02-09,,,33.24789810180664,33.58248748779297,33.99083938598633,33.903899574279784,33.00394008636474,30.26810163497925,
2006-02-10,,,31.93062973022461,33.25843734741211,33.736606216430665,33.80642204284668,32.9865523147583,30.32290002822876,
2006-02-13,,,31.877927780151367,32.91067543029785,33.45866184234619,33.70630941390991,32.98180961608887,30.377698364257814,
2006-02-14,,,31.390548706054688,32.46016960144043,33.170179176330564,33.57194814682007,32.969163970947264,30.42920364379883,
2006-02-15,,,31.94379425048828,32.078159713745116,32.91594638824463,33.45932092666626,32.960469818115236,30.48874418258667,
2006-02-16,,,26.108293533325195,30.65023880004883,32.1163631439209,33.05360126495361,32.83401165008545,30.486109580993652,
2006-02-17,,,26.503477096557617,29.56480827331543,31.41162281036377,32.70913496017456,32.708080825805666,30.490193195343018,
2006-02-20,,,26.503477096557617,28.48991813659668,30.700296783447264,32.344251251220705,32.57424617767334,30.486373100280762,
2006-02-21,,,26.319055557250977,27.475619506835937,29.967894554138184,31.98134355545044,32.438830871582034,30.47833772659302,
2006-02-22,,,26.74057960510254,26.43497657775879,29.256568145751952,31.65202579498291,32.30552303314209,30.481103916168212,
2006-02-23,,,26.371753692626957,26.487668609619142,28.568953704833984,31.279896545410157,32.16299449920654,30.48084051132202,
2006-02-24,,,25.713111877441406,26.3295955657959,27.947201919555663,30.841904067993163,31.98964168548584,30.47320035934448,
2006-02-27,,,25.69994354248047,26.16888885498047,27.329403495788576,30.394032669067382,31.833940315246583,30.46279399871826,
2006-02-28,,,24.98861122131348,25.902799987792967,26.689209747314454,29.92969446182251,31.681400222778322,30.448567428588866,
2006-03-01,,,25.555044174194336,25.66569290161133,26.05033473968506,29.483140563964845,31.551781044006347,30.445274295806886,
2006-03-02,,,25.238893508911133,25.439120864868165,25.963394737243654,29.039878940582277,31.41952713012695,30.437370681762694,
2006-03-03,,,25.555044174194336,25.40750732421875,25.868551445007324,28.640087127685547,31.299392318725587,30.42762294769287,
2006-03-06,,,25.502349853515625,25.36798858642578,25.768438720703124,28.234367752075194,31.178203620910644,30.413659934997558,
2006-03-07,,,25.199373245239254,25.410140991210938,25.656470489501952,27.81218252182007,31.057277908325194,30.403912086486816,
2006-03-08,,,24.72516250610352,25.244164657592773,25.45492877960205,27.355748462677003,30.92080867767334,30.393110542297364,
2006-03-09,,,24.461706161499023,25.08872718811035,25.263924026489256,26.916438865661622,30.782231826782226,30.380859928131102,
2006-03-10,,,24.329978942871094,24.8437141418457,25.125610733032225,26.536406326293946,30.637595710754393,30.36623819351196,
2006-03-13,,,24.56709098815918,24.656662368774413,25.012325477600097,26.170864486694335,30.497701835632324,30.358071174621582,
2006-03-14,,,24.501220703125,24.517031860351562,24.96358642578125,25.82639808654785,30.355436592102052,30.35504138946533,
2006-03-15,,,24.632951736450195,24.498589706420898,24.871377182006835,25.460855960845947,30.20921974182129,30.354514503479002,
2006-03-16,,,23.895278930664062,24.385304260253907,24.73701572418213,25.35020523071289,30.054835662841796,30.345425300598144,
2006-03-17,,,23.94797134399414,24.308902740478516,24.57630844116211,25.222429943084716,29.901241760253907,30.337521629333494,
2006-03-20,,,23.868946075439453,24.16927375793457,24.41296806335449,25.090703392028807,29.735265808105467,30.327905712127684,
2006-03-21,,,23.21030044555664,23.9110897064209,24.21406078338623,24.935265636444093,29.53266975402832,30.309200439453125,
2006-03-22,,,24.36949920654297,23.858399200439454,24.178494453430176,24.816711616516113,29.349832611083983,30.29734498977661,
2006-03-23,,,24.356319427490234,23.950607299804688,24.167955780029295,24.715939903259276,29.16172653198242,30.268101596832274,
2006-03-24,,,24.356319427490234,24.032276916503907,24.17058982849121,24.648100280761717,28.97124931335449,30.212249279022217,
2006-03-27,,,24.079702377319336,24.074428176879884,24.121850967407227,24.567088222503664,28.775239753723145,30.15494800567627,
2006-03-28,,,24.06652069091797,24.24567222595215,24.078380966186522,24.520983695983887,28.575014686584474,30.098041915893553,
2006-03-29,,,24.65929412841797,24.303631210327147,24.081015205383302,24.476196193695067,28.384273796081544,30.050883655548095,
2006-03-30,,,26.095115661621094,24.65139045715332,24.300998878479003,24.519007301330568,28.221722373962404,30.022035312652587,
2006-03-31,,,26.70106506347656,25.120339584350585,24.576308250427246,24.57630834579468,28.08788761138916,30.00583288192749,
2006-04-03,,,25.752626419067383,25.454924392700196,24.76467628479004,24.588822174072266,27.92691711425781,29.97922389984131,
2006-04-04,,,26.91183090209961,26.023986434936525,25.134829330444337,24.674445056915282,27.79360954284668,29.964997367858885,
2006-04-05,,,26.477127075195312,26.387553024291993,25.34559211730957,24.762043285369874,27.656613388061523,29.947741050720214,
2006-04-06,,,26.503477096557617,26.469225311279295,25.560307884216307,24.8641318321228,27.510396156311035,29.927586879730224,
2006-04-07,,,26.02925491333008,26.33486328125,25.72760143280029,24.94909563064575,27.341522026062012,29.902031803131102,
2006-04-10,,,25.370630264282227,26.258464050292968,25.856694221496582,24.989272594451904,27.155787200927733,29.858034992218016,
2006-04-11,,,26.00291633605957,26.07668113708496,26.050333786010743,25.064357376098634,26.990338020324707,29.80982292175293,
2006-04-12,,,26.108293533325195,26.002914428710938,26.195233726501463,25.138124465942383,26.822781448364257,29.7705682182312,
2006-04-13,,,25.5286922454834,25.807957458496094,26.138591384887697,25.219795131683348,26.651272773742676,29.725517501831053,
2006-04-14,,,25.5286922454834,25.707844924926757,26.021354103088377,25.298831176757812,26.490829010009765,29.675988178253174,
2006-04-17,,,25.041305541992188,25.64197998046875,25.95022201538086,25.35744915008545,26.319320373535156,29.620926303863527,
2006-04-18,,,24.580263137817383,25.357449340820313,25.717065238952635,25.425947284698488,26.138064079284668,29.555062942504883,
2006-04-19,,,24.290468215942383,24.99388427734375,25.498399353027345,25.42199573516846,25.94679656982422,29.47009916305542,
2006-04-20,,,24.14556312561035,24.71725845336914,25.262607955932616,25.41145792007446,25.764749870300292,29.38434497833252,
2006-04-21,,,24.23777961730957,24.459075927734375,25.083460426330568,25.40553092956543,25.610892868041994,29.298722591400146,
2006-04-24,,,24.461706161499023,24.34315605163574,24.992568016052246,25.424631118774414,25.462568435668945,29.222189025878905,
2006-04-25,,,24.19825935363769,24.266755294799804,24.81210231781006,25.4312180519104,25.318722648620607,29.143943309783936,
2006-04-26,,,24.87006187438965,24.38267402648926,24.688279151916504,25.441756439208984,25.177248001098633,29.068858909606934,28.881279907226563
2006-04-27,,,24.501220703125,24.45380554199219,24.585531997680665,25.36206169128418,25.145106544494627,28.98955909729004,28.84558183670044
2006-04-28,,,24.56709098815918,24.51966781616211,24.489371871948244,25.25536298751831,25.10637882232666,28.907229824066164,28.804680585861206
2006-05-01,,,24.34315299987793,24.49595718383789,24.419556617736816,25.184889316558838,25.063172340393066,28.818709259033202,28.766743202209472
2006-05-02,,,24.11921501159668,24.480148315429688,24.373451805114748,25.04525852203369,25.01917552947998,28.729003200531007,28.729266862869263
2006-05-03,58.23789309393421,B,23.94797134399414,24.295730209350587,24.33920211791992,24.91880073547363,24.963323364257814,28.634423198699952,28.69047329902649
2006-05-04,58.33129830951541,B,25.01496315002441,24.398478698730468,24.426142120361327,24.84437503814697,24.936187553405762,28.549591026306153,28.657146406173705
2006-05-05,58.618894367698914,C,25.844837188720703,24.654027938842773,24.586847877502443,24.835154151916505,24.93882205963135,28.464231872558592,28.626058855056762
2006-05-08,59.02400863320131,C,26.305877685546875,25.046572875976562,24.771265029907227,24.881916522979736,24.950940742492676,28.392440528869628,28.5972105884552
2006-05-09,59.44633926646719,C,26.00291633605957,25.42331314086914,24.951730728149414,24.881916522979736,24.971226844787598,28.326313533782958,28.568823461532592
2006-05-10,59.91829501553169,C,26.068777084350582,25.84747428894043,25.071602249145506,24.879940700531005,24.981501502990724,28.266641273498536,28.542082834243775
2006-05-11,60.12655378862755,C,25.89753532409668,26.023988723754883,25.211233711242674,24.89838285446167,24.994674339294434,28.207100734710693,28.516132593154907
2006-05-12,58.921646233434956,C,19.11359024047852,24.677739334106445,24.66588363647461,24.577627754211427,24.865845260620116,28.08261878967285,28.457777509689333
2006-05-15,57.613090059231915,B,19.10041618347168,23.236647033691405,24.141609954833985,24.2805832862854,24.73780658721924,27.95800510406494,28.40508668899536
2006-05-16,56.37325567031399,B,19.284839630126957,21.893031692504884,23.658172416687012,24.015812110900878,24.61951591491699,27.838396911621093,28.344426374435425
2006-05-17,55.0779636981986,B,18.81062126159668,20.4414005279541,23.144437408447267,23.741819763183592,24.501225090026857,27.711016883850096,28.282382946014405
2006-05-18,53.79980632818884,B,18.70524024963379,19.002941513061522,22.513465118408202,23.469803619384766,24.386095771789552,27.58416379928589,28.225279293060304
2006-05-19,54.04005106330277,B,18.24419212341309,18.829061889648436,21.753400611877442,23.17012424468994,24.26438003540039,27.45098787307739,28.16962465286255
2006-05-22,54.256795425680046,B,18.27053451538086,18.663085556030275,20.94986629486084,22.860565662384033,24.138448905944824,27.318075370788574,28.119765949249267
2006-05-23,54.36976167240366,B,17.94122314453125,18.394362258911134,20.143696975708007,22.547713851928712,24.007248954772948,27.1813427734375,28.068194875717165
2006-05-24,54.52411679320698,B,17.87535285949707,18.20730857849121,19.32435455322266,22.19797840118408,23.872096977233888,27.040658359527587,28.01471366882324
2006-05-25,54.85226282452911,B,18.46812629699707,18.159885787963866,18.581413650512697,21.896323680877686,23.763553924560547,26.90919479370117,27.96380114555359
2006-05-26,55.21898313729449,B,18.428606033325195,18.19676856994629,18.512915229797365,21.589399433135988,23.653166618347168,26.777204189300537,27.91334970474243
2006-05-29,55.592435786831025,B,18.428606033325195,18.228382873535157,18.445734214782714,21.29367208480835,23.544359817504883,26.639812812805175,27.863227558135986
2006-05-30,55.996619438873836,B,18.24419212341309,18.288976669311527,18.341669464111327,20.99992094039917,23.445037651062012,26.488853702545168,27.813171329498292
2006-05-31,56.5041950821805,B,18.718408584594727,18.457587814331056,18.332448196411132,20.738442802429198,23.332015838623047,26.340924224853516,27.764498195648194
2006-06-01,56.82137990694765,B,18.91600227355957,18.547163009643555,18.35352439880371,20.433494758605956,23.223209495544435,26.192468013763428,27.713124675750734
2006-06-02,56.8260265423201,B,18.83696556091309,18.628834915161132,18.41280174255371,20.083101177215575,23.11282241821289,26.042035865783692,27.66168525695801
2006-06-05,56.88152987125368,C,19.192626953125,18.781639099121094,18.505010986328124,19.72743864059448,23.015080909729004,25.895160331726075,27.610509309768677
2006-06-06,56.994563410263986,C,19.25848960876465,18.984498596191408,18.636737632751466,19.390217304229736,22.91892028808594,25.746967487335205,27.55926748275757
2006-06-07,56.96854171553019,C,19.139936447143555,19.06880416870117,18.763195991516113,19.043775272369384,22.80853313446045,25.596403465270996,27.508354988098144
2006-06-08,57.014425415423574,C,19.66684341430664,19.218972396850585,18.88306770324707,18.732240676879883,22.67996768951416,25.450845031738282,27.46034052848816
2006-06-09,57.275556475978675,C,19.62732315063477,19.37704391479492,19.002939414978027,18.757927322387694,22.538492851257324,25.313190231323244,27.41114044189453
2006-06-12,57.50370628042288,C,19.745880126953125,19.487694549560548,19.13466682434082,18.79020051956177,22.418357925415037,25.172637519836425,27.362533140182496
2006-06-13,57.72586915446408,C,20.03568458557129,19.643133544921874,19.31381607055664,18.827742767333984,22.280834999084473,25.037222270965575,27.317219066619874
2006-06-14,58.000840377696335,C,19.94347381591797,19.803841018676756,19.436322593688963,18.88438539505005,22.150161933898925,24.903387660980226,27.270192499160768
2006-06-15,58.24512117553584,C,20.206926345825195,19.91185760498047,19.56541500091553,18.959469699859618,22.024230918884278,24.767313537597655,27.223363571166992
2006-06-16,58.25386565911287,C,19.83808898925781,19.95401077270508,19.66552734375,19.039164543151855,21.900407600402833,24.620964813232423,27.177259111404418
2006-06-19,58.2132068518105,C,19.71953010559082,19.948740768432618,19.718217658996583,19.111614322662355,21.787385597229004,24.47158639907837,27.13029843330383
2006-06-20,58.12990635013988,C,19.759057998657227,19.893415451049805,19.76827449798584,19.202506065368652,21.66250843048096,24.32642322540283,27.083732967376708
2006-06-21,58.1225147584637,C,20.08836936950684,19.92239456176758,19.86311779022217,19.31315689086914,21.54210994720459,24.182445697784424,27.040460653305054
2006-06-22,58.03632688133424,C,19.79857063293457,19.84072341918945,19.87629051208496,19.379679107666014,21.427507514953614,24.039390144348143,26.998439712524416
2006-06-23,58.01066970917054,C,19.693191528320312,19.811743927001952,19.882877349853516,19.442908382415773,21.310797500610352,23.90081325531006,26.958592309951783
2006-06-26,58.02020363036513,C,19.65367317199707,19.798572540283203,19.87365665435791,19.504161739349364,21.20304485321045,23.761182613372803,26.918217992782594
2006-06-27,57.978543270112255,C,19.298006057739254,19.706362152099608,19.799888801574706,19.556852436065675,21.097399711608887,23.617731895446777,26.87678979873657
2006-06-28,57.831434671488985,B,19.205795288085938,19.52984733581543,19.726120948791504,19.581221771240234,20.995706253051758,23.47125141143799,26.8368106174469
2006-06-29,57.86719971644896,B,19.68001747131348,19.50613670349121,19.673430061340333,19.61942253112793,20.90639533996582,23.335572605133056,26.801837120056152
2006-06-30,57.9397329535743,B,19.745880126953125,19.516674423217772,19.664209175109864,19.66486825942993,20.816557350158693,23.21372510910034,26.76831256866455
2006-07-03,58.013798328406665,B,19.811744689941406,19.54828872680664,19.67343063354492,19.695824146270752,20.72355812072754,23.093063278198244,26.735380821228027
2006-07-04,58.17991836130718,B,19.811744689941406,19.65103645324707,19.67869930267334,19.72348690032959,20.635827827453614,22.97727523803711,26.70323944091797
