Date,GRADE,GPS,FSLR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-03-14,,,54.459999084472656,54.00400009155273,50.22200012207031,49.26799964904785,38.27259983062744,,
2007-03-15,,,52.68999862670898,54.168000030517575,50.702999877929685,49.653499603271484,38.75139980316162,,
2007-03-16,,,51.52000045776367,54.05999984741211,51.22799987792969,49.966499710083006,39.21879981994629,,
2007-03-19,,,52.5,52.97799987792969,52.06499977111817,50.32849979400635,39.69079982757568,,
2007-03-20,,,52.29999923706055,52.693999481201175,52.66499977111816,50.48299980163574,40.151399803161624,,
2007-03-21,,,54.5,52.70199966430664,53.35299987792969,50.64849987030029,40.65819980621338,,
2007-03-22,,,58.13999938964844,53.79199981689453,53.97999992370605,51.09549980163574,41.23419979095459,,
2007-03-23,,,58.25,55.1379997253418,54.59899978637695,51.53649978637695,41.80859977722168,,
2007-03-26,,,57.0099983215332,56.039999389648436,54.50899963378906,51.79449977874756,42.358199729919434,,
2007-03-27,,,55.43999862670898,56.667999267578125,54.68099937438965,52.11599979400635,42.88159969329834,,
2007-03-28,,,54.5,56.667999267578125,54.68499946594238,52.45349979400635,43.39119968414307,,
2007-03-29,,,53.20000076293945,55.67999954223633,54.73599967956543,52.71949977874756,43.88879970550537,,
2007-03-30,,,52.0099983215332,54.43199920654297,54.784999465942384,53.006499671936034,44.37479969024658,,
2007-04-02,,,55.88999938964844,54.20799942016602,55.123999404907224,53.594499588012695,44.93499969482422,,
2007-04-03,,,55.75,54.26999969482422,55.46899948120117,54.06699962615967,45.47299968719482,,
2007-04-04,,,57.290000915527344,54.827999877929685,55.747999572753905,54.550499725341794,46.035799713134764,,
2007-04-05,,,56.459999084472656,55.47999954223633,55.57999954223633,54.77999973297119,46.576399688720706,37.34389987945556,
2007-04-06,,,56.459999084472656,56.369999694824216,55.40099945068359,54.999999618530275,47.122799682617185,37.66109987258911,
2007-04-09,,,57.5099983215332,56.693999481201175,55.4509994506836,54.97999954223633,47.65019966125488,37.98619985580444,
2007-04-10,,,60.150001525878906,57.57399978637695,55.92199974060058,55.30149955749512,48.1987996673584,38.341699867248536,
2007-04-11,,,62.22999954223633,58.56199951171875,56.69499969482422,55.6899995803833,48.795999679565426,38.69519987106323,
2007-04-12,,,62.90999984741211,59.85199966430664,57.66599960327149,56.200999641418456,49.40099967956543,39.05549987792969,
2007-04-13,,,61.2599983215332,60.81199951171875,58.590999603271484,56.68799953460693,50.0021996307373,39.39059986114502,
2007-04-16,,,64.94000244140625,62.29800033569336,59.49599990844727,57.30999965667725,50.64539970397949,39.75649988174438,
2007-04-17,,,62.38999938964844,62.74599990844727,60.15999984741211,57.81449966430664,51.23699966430664,40.09869987487793,
2007-04-18,,,61.7599983215332,62.65199966430664,60.6069995880127,58.1774995803833,51.803399658203126,40.433599853515624,
2007-04-19,,,60.16999816894531,62.103999328613284,60.97799949645996,58.27899951934815,52.330999603271486,40.752299842834475,
2007-04-20,,,60.90999984741211,62.033999633789065,61.42299957275391,58.41199951171875,52.891999588012695,41.08249984741211,
2007-04-23,,,63.13999938964844,61.6739990234375,61.98599967956543,58.71849956512451,53.492799606323246,41.435099849700926,
2007-04-24,,,63.66999816894531,61.929998779296874,62.33799934387207,59.12999954223633,54.08059959411621,41.80099983215332,
2007-04-25,,,64.88999938964844,62.555998992919925,62.603999328613284,59.64949951171875,54.50399955749512,42.17789981842041,
2007-04-26,,,63.95000076293945,63.31199951171875,62.70799942016602,60.18699951171875,54.88339958190918,42.544199829101565,
2007-04-27,,,63.63999938964844,63.85799942016602,62.94599952697754,60.768499565124515,55.25099960327148,42.90529981613159,
2007-04-30,,,59.9900016784668,63.22799987792969,62.4509994506836,60.97349967956543,55.545599670410155,43.22569982528687,
2007-05-01,,,55.560001373291016,61.60600051879883,61.76799964904785,60.96399974822998,55.672599716186525,43.50929983139038,
2007-05-02,,,58.900001525878906,60.40800094604492,61.48199996948242,61.04449977874756,55.82679977416992,43.821899852752686,
2007-05-03,,,57.95000076293945,59.20800094604492,61.260000228881836,61.1189998626709,56.001799774169925,44.12209985733032,
2007-05-04,,,66.69999694824219,59.82000045776367,61.83899993896485,61.63099975585938,56.34719970703125,44.49859983444214,
2007-05-07,,,69.62999725341797,61.747999572753905,62.487999725341794,62.236999702453616,56.70279968261719,44.90899980545044,
2007-05-08,,,68.81999969482422,64.39999923706054,63.00299987792969,62.670499610900876,57.09899971008301,45.31929979324341,
2007-05-09,,,68.58000183105469,66.3359992980957,63.37200012207031,62.987999725341794,57.515599746704105,45.7272998046875,
2007-05-10,,,68.69999694824219,68.48599853515626,63.84699974060059,63.2774995803833,57.93199966430664,46.147399768829345,
2007-05-11,,,67.87000274658203,68.71999969482422,64.27000007629394,63.60799980163574,58.36399971008301,46.55079978942871,
2007-05-14,,,65.26000213623047,67.84600067138672,64.79700012207032,63.623999786376956,58.786599731445314,46.92809980392456,
2007-05-15,,,63.369998931884766,66.75600051879883,65.57799987792968,63.67299976348877,59.127999725341795,47.29079978942871,
2007-05-16,,,64.12999725341797,65.86599960327149,66.10099945068359,63.79149971008301,59.458199691772464,47.64399976730347,
2007-05-17,,,65.16999816894531,65.15999984741211,66.82299919128418,64.041499710083,59.72419967651367,47.997099742889404,
2007-05-18,,,63.41999816894531,64.26999893188477,66.4949993133545,64.16699962615967,59.951399612426755,48.332899723052975,
2007-05-21,,,62.02999877929688,63.62399826049805,65.73499946594238,64.11149959564209,60.03379959106445,48.654799709320066,
2007-05-22,,,64.9000015258789,63.929998779296874,65.34299964904785,64.17299976348878,60.25739959716797,49.00539972305298,
2007-05-23,,,65.87000274658203,64.27799987792969,65.07199974060059,64.22199993133545,60.48559967041015,49.3790997505188,
2007-05-24,,,65.02999877929688,64.25,64.70499992370605,64.27599983215332,60.73239967346191,49.741899738311766,
2007-05-25,,,66.72000122070312,64.91000061035156,64.58999977111816,64.42999992370605,61.03639968872071,50.127599754333495,
2007-05-28,,,66.72000122070312,65.8480010986328,64.73599967956542,64.76649990081788,61.32079971313477,50.505799770355225,
2007-05-29,,,67.12999725341797,66.29400024414062,65.11199951171875,65.34499969482422,61.61739967346191,50.88439973831177,
2007-05-30,,,68.30000305175781,66.78000030517578,65.52900009155273,65.81499977111817,61.89339973449707,51.27579977035523,
2007-05-31,,,68.04000091552734,67.38200073242187,65.81600036621094,66.31949977874756,62.09139976501465,51.66279977798462,
2007-06-01,,,68.16999816894531,67.67200012207032,66.29100036621094,66.39299983978272,62.289799728393554,52.04919975280762,
2007-06-04,,,68.77999877929688,68.08399963378906,66.96600036621093,66.35049991607666,62.52519973754883,52.44169973373413,
2007-06-05,,,71.83000183105469,69.02400054931641,67.65900039672852,66.50100002288818,62.85299980163574,52.867299747467044,
2007-06-06,,,71.36000061035156,69.63600006103516,68.20800018310547,66.63999996185302,63.190199813842774,53.29069974899292,
2007-06-07,,,70.54000091552734,70.13600006103516,68.75900039672851,66.73200016021728,63.53699981689453,53.71289976119995,
2007-06-08,,,71.22000122070312,70.74600067138672,69.20900039672851,66.89950008392334,63.92119987487793,54.14799978256226,
2007-06-11,,,70.94000244140625,71.1780014038086,69.63100051879883,67.18350009918213,64.22219993591308,54.578599815368655,
2007-06-12,,,71.04000091552734,71.02000122070312,70.02200088500976,67.56700019836425,64.52799995422363,55.00049982070923,
2007-06-13,,,74.36000061035156,71.62000122070313,70.62800064086915,68.07850036621093,64.86939994812012,55.45259983062744,
2007-06-14,,,74.95999908447266,72.50400085449219,71.32000045776367,68.5680004119873,65.23939994812012,55.90789981842041,
2007-06-15,,,78.0999984741211,73.88000030517578,72.31300048828125,69.3020004272461,65.67219993591308,56.397499809265135,
2007-06-18,,,78.27999877929688,75.3479995727539,73.26300048828125,70.1145004272461,66.08759994506836,56.86889980316162,
2007-06-19,,,79.23999786376953,76.98799896240234,74.00400009155274,70.83150024414063,66.46939987182617,57.334099769592285,
2007-06-20,,,80.81999969482422,78.27999877929688,74.95,71.57900009155273,66.84119987487793,57.81859977722168,
2007-06-21,,,80.20999908447266,79.32999877929687,75.91699981689453,72.33800010681152,67.18719985961914,58.294099769592286,
2007-06-22,,,84.63999938964844,80.63799896240235,77.25899963378906,73.23400001525879,67.65479988098144,58.828499755859376,
2007-06-25,,,86.3499984741211,82.25199890136719,78.79999923706055,74.21549987792969,68.08299980163574,59.364199752807615,
2007-06-26,,,88.2699966430664,84.05799865722656,80.52299880981445,75.2724998474121,68.6005997467041,59.91879970550537,
2007-06-27,,,88.66000366210938,85.6259994506836,81.95299911499023,76.29049987792969,69.13859985351563,60.470999755859374,
2007-06-28,,,90.12999725341795,87.60999908447266,83.46999893188476,77.39499969482422,69.73779983520508,61.03439971923828,
2007-06-29,,,89.29000091552734,88.53999938964844,84.5889991760254,78.45099983215331,70.30539985656738,61.598699722290036,
2007-07-02,,,93.75,90.01999969482422,86.1359992980957,79.69949989318847,70.91759986877442,62.20519973754883,
2007-07-03,,,97.4800033569336,91.86200103759765,87.9599998474121,80.98199996948242,71.59379997253419,62.8371997833252,
2007-07-04,,,97.4800033569336,93.6260009765625,89.62600021362304,82.28800010681152,72.24560005187988,63.3747998046875,
2007-07-05,,,94.52999877929688,94.50600128173828,91.05800018310546,83.4875,72.85720001220703,63.8702997970581,
2007-07-06,,,96.29000091552734,95.90600128173828,92.22300033569336,84.74099998474121,73.5102000427246,64.38059982299805,
2007-07-09,,,119.33999633789062,101.02400054931641,95.52200012207031,87.16099967956544,74.69719993591309,65.12139980316162,
2007-07-10,,,114.88999938964844,104.50599975585938,98.18400039672852,89.35349960327149,75.88379989624023,65.77819980621338,
2007-07-11,,,113.4499969482422,107.69999847412109,100.66299972534179,91.30799942016601,76.9747998046875,66.40079978942872,
2007-07-12,,,114.55999755859376,111.70599822998047,103.10599975585937,93.28799934387207,78.10699974060059,67.05439975738526,
2007-07-13,,,115.97000122070312,115.64199829101562,105.77399978637695,95.18149948120117,79.0923998260498,67.71979976654053,
2007-07-16,,,112.0500030517578,114.18399963378906,107.60400009155273,96.86999969482422,79.9407999420166,68.3217998123169,
2007-07-17,,,109.4000015258789,113.08600006103515,108.79599990844727,98.37799987792968,80.7523999786377,68.92569984436035,
2007-07-18,,,109.91999816894533,112.38000030517578,110.03999938964844,99.83299980163574,81.57919990539551,69.5473998260498,
2007-07-19,,,111.63999938964844,111.79600067138672,111.7509994506836,101.40449981689453,82.43799995422363,70.18499980926514,
2007-07-20,,,110.13999938964844,110.63000030517578,113.1359992980957,102.67949981689453,83.28339988708495,70.82369979858399,
2007-07-23,,,108.75,109.96999969482422,112.07699966430664,103.79949989318848,84.15319984436036,71.46989978790283,
2007-07-24,,,107.16000366210938,109.52200012207031,111.30400009155274,104.74400024414062,85.02899993896484,72.07849983215333,
2007-07-25,,,108.08000183105467,109.15400085449218,110.76700057983399,105.71500015258789,85.90800003051758,72.68309986114502,
2007-07-26,,,107.38999938964844,108.30400085449219,110.05000076293945,106.57800025939942,86.75240005493164,73.23829986572265,
2007-07-27,,,110.69000244140624,108.41400146484375,109.52200088500976,107.64800033569335,87.69780014038086,73.82459987640381,
2007-07-30,,,120.27999877929688,110.72000122070312,110.34500045776367,108.9745002746582,88.86280014038086,74.44829986572266,
2007-07-31,,,112.56999969482422,111.8020004272461,110.6620002746582,109.72900009155273,89.81620010375977,75.03679985046386,
2007-08-01,,,107.5,111.68600006103516,110.42000045776368,110.22999992370606,90.64880004882812,75.56719985961914,
2007-08-02,,,104.54000091552734,111.11600036621094,109.71000061035156,110.73050003051758,91.43900009155273,76.08569988250733,
2007-08-03,,,100.0500030517578,108.98800048828124,108.7010009765625,110.9185001373291,92.10560012817383,76.57099990844726,
2007-08-06,,,98.1999969482422,104.5720001220703,107.64600067138672,109.86150016784669,92.73520004272461,77.02799987792969,
2007-08-07,,,105.31999969482422,103.12200012207032,107.46200027465821,109.38300018310547,93.49900009155273,77.55819988250732,
2007-08-08,,,109.9000015258789,103.6020004272461,107.64400024414063,109.2055004119873,94.33100006103516,78.11219989776612,
2007-08-09,,,103.0,103.29400024414062,107.20500030517579,108.62750053405762,95.03020004272462,78.56079990386962,
2007-08-10,,,94.41999816894533,102.16799926757812,105.57799987792968,107.55000038146973,95.5552000427246,78.92249988555908,
2007-08-13,,,95.54000091552734,101.63600006103516,103.10400009155273,106.7245002746582,96.09040008544922,79.30779991149902,
2007-08-14,,,91.5500030517578,98.88200073242187,101.00200042724609,105.83200035095214,96.48480010986329,79.66889995574951,
2007-08-15,,,87.54000091552734,94.41000061035156,99.00600051879883,104.71300048828125,96.80840011596679,79.99929996490478,
2007-08-16,,,81.87000274658203,90.18400115966797,96.7390007019043,103.22450065612793,97.03500015258788,80.28599998474121,
2007-08-17,,,85.20999908447266,88.34200134277344,95.25500030517578,101.97800064086914,97.31480010986328,80.6179999923706,
2007-08-20,,,94.01000213623048,88.03600158691407,94.83600082397462,101.24100074768066,97.77620010375976,80.99920001983642,
2007-08-21,,,96.48999786376952,89.02400054931641,93.95300064086913,100.70750045776367,98.28520004272461,81.40659999847412,
2007-08-22,,,99.06999969482422,91.33000030517579,92.87000045776367,100.25700035095215,98.77940002441406,81.8243999862671,
2007-08-23,,,94.1999969482422,93.7959991455078,91.9900001525879,99.59750022888184,99.16419998168945,82.20179996490478,59.77284992218018
2007-08-24,,,97.5500030517578,96.26399993896484,92.30300064086914,98.94050025939941,99.55320007324218,82.61270000457763,60.136899938583376
2007-08-27,,,95.83000183105467,96.62799987792968,92.33200073242188,97.7180004119873,99.90420013427735,82.99590003967285,60.491049947738645
2007-08-28,,,90.95999908447266,95.52200012207031,92.27300033569335,96.63750038146972,100.1386001586914,83.3040000152588,60.822849941253665
2007-08-29,,,95.79000091552734,94.86600036621094,93.09800033569336,96.0520004272461,100.43800018310547,83.6396000289917,61.167399950027466
2007-08-30,53.521627609293255,A,102.48999786376952,96.5240005493164,95.15999984741211,95.9495002746582,100.88360015869141,84.03540000915527,61.54544994354248
2007-08-31,53.96523678019733,A,103.73999786376952,97.76199951171874,97.0129997253418,96.13400001525879,101.26560012817383,84.46020000457764,61.925399932861325
2007-09-03,54.86020081459602,A,103.73999786376952,99.34399871826172,97.98599929809569,96.41100006103515,101.6134001159668,84.84819995880127,62.302349920272825
2007-09-04,56.384831526510915,A,106.9800033569336,102.54799957275391,99.0349998474121,96.49400024414062,101.98760025024414,85.29409999847412,62.69639993667602
2007-09-05,57.11998771154708,A,106.5,104.68999938964843,99.77799987792967,96.32400016784668,102.34440017700196,85.7415000152588,63.087549934387205
2007-09-06,56.75587054185923,A,104.37999725341795,105.06799926757813,100.79599990844726,96.39300003051758,102.62940017700195,86.18360000610352,63.467949924468996
2007-09-07,56.03355300658344,A,99.94000244140624,104.30800018310546,101.0349998474121,96.66900024414062,102.84240020751953,86.57390003204345,63.82819993972778
2007-09-10,55.44834514352257,A,100.41999816894533,103.64400024414063,101.49399948120116,96.91300010681152,102.97580017089844,86.94670001983643,64.19089993476868
2007-09-11,54.781223402500245,A,102.19000244140624,102.68600006103516,102.61699981689453,97.44500007629395,103.0700001525879,87.33190006256103,64.56644994735717
2007-09-12,54.01315656430423,A,98.12999725341795,101.01199951171874,102.85099945068359,97.97449989318848,103.08300003051758,87.66430004119873,64.92109992980957
2007-09-13,53.6558848843726,A,99.9000015258789,100.11600036621094,102.59199981689453,98.87599983215333,103.19040008544921,88.02380004882812,65.28399993896484
2007-09-14,53.5412552568676,A,98.33000183105467,99.79400024414062,102.05100021362304,99.53199996948241,103.23120010375976,88.37070007324219,65.6379999446869
2007-09-17,52.72077462188199,P,94.86000061035156,98.68200073242187,101.16300048828126,99.57449989318846,102.74160018920898,88.71940006256104,65.97254994392395
2007-09-18,52.24650587503362,P,101.18000030517578,98.48000030517578,100.58300018310547,99.80900001525877,102.46740020751953,89.17560005187988,66.34244994163514
2007-09-19,52.213253175752634,P,100.93000030517578,99.04000091552734,100.02600021362305,99.90200004577636,102.2170002746582,89.59590003967286,66.70889994621277
2007-09-20,52.20764472253836,P,103.0,99.66000061035156,99.88800048828125,100.34200019836425,101.98580032348633,90.04640003204345,67.08424994468689
2007-09-21,53.18003992348915,A,112.5500030517578,102.50400085449219,101.14900054931641,101.09200019836425,101.91740036010742,90.50490009307862,67.50174996376037
2007-09-24,55.03242107472886,A,112.8000030517578,106.09200134277344,102.38700103759766,101.9405002593994,101.93240036010742,90.93660015106201,67.92279997825622
2007-09-25,56.35696735221608,A,113.81999969482422,108.62000122070313,103.55000076293945,103.083500289917,102.02080032348633,91.38660015106201,68.35294997215271
2007-09-26,57.70092696744107,A,114.4000015258789,111.31400146484376,105.17700119018555,104.01400032043458,102.110400390625,91.84480014801025,68.78604997634888
2007-09-27,58.15844211221895,A,110.02999877929688,112.72000122070312,106.19000091552735,104.39100036621093,102.07820037841798,92.2581001663208,69.20274996757507
2007-09-28,58.24525054850813,A,117.73999786376952,113.75800018310547,108.13100051879883,105.09100036621093,102.2302003479004,92.75680011749267,69.65379995346069
2007-10-01,59.137762241402875,A,126.95999908447266,116.58999938964844,111.34100036621093,106.25200042724609,102.59440032958985,93.3738000869751,70.15094994544982
2007-10-02,60.28216351066643,A,131.52999877929688,120.13199920654297,114.37600021362304,107.47950019836426,103.0818002319336,94.05540008544922,70.67309993743896
2007-10-03,60.997677330992644,A,127.91999816894533,122.83599853515625,117.075,108.55050010681153,103.4786001586914,94.6933000946045,71.16864993095398
2007-10-04,62.81181281980622,A,131.83999633789062,127.197998046875,119.95899963378906,109.92350006103516,103.96760009765624,95.36000007629394,71.67854990959168
2007-10-05,64.28362385104275,A,137.02999877929688,131.05599822998047,122.40699920654296,111.77799987792969,104.49440002441406,96.09610008239746,72.21449990272522
2007-10-08,64.44882333487972,A,137.3000030517578,133.1239990234375,124.85699920654297,113.62200012207032,104.83480010986328,96.84880012512207,72.75179991722106
2007-10-09,64.2261808842111,A,137.22000122070312,134.26199951171876,127.19699935913086,115.37350006103516,105.32780014038086,97.5720001220703,73.28869992256165
2007-10-10,64.47171358165299,A,135.89999389648438,135.85799865722657,129.3469985961914,117.26199989318847,105.89580001831055,98.27230003356934,73.82569989204407
2007-10-11,63.67675020050708,A,130.0,135.48999938964843,131.34399871826173,118.76699981689453,106.405,98.92200004577637,74.33194989204407
2007-10-12,63.0497541261601,A,135.72000122070312,135.22799987792968,133.1419990539551,120.63649978637696,107.1183999633789,99.61200004577637,74.86979990005493
2007-10-15,62.58036083964446,A,134.9499969482422,134.75799865722655,133.94099884033204,122.64099960327148,107.8533999633789,100.29430000305176,75.40004988670348
2007-10-16,62.32578622113423,A,138.92999267578125,135.0999969482422,134.68099822998047,124.52849922180175,108.52559982299805,101.01229995727539,75.94834984779358
2007-10-17,62.03877652294622,A,139.08999633789062,135.73799743652344,135.797998046875,126.4364990234375,109.10939971923828,101.72019989013671,76.49799983024597
2007-10-18,62.592460217159875,A,140.57000732421875,137.85199890136718,136.6709991455078,128.31499938964845,109.86079986572265,102.44549995422364,77.05414986610413
2007-10-19,61.82667763113577,A,133.24000549316406,137.3559997558594,136.29199981689453,129.34949951171876,110.63720001220703,103.09620002746583,77.57269989013672
2007-10-22,61.580379516150195,A,136.89999389648438,137.74599914550782,136.2519989013672,130.55449905395508,111.46439987182617,103.77739997863769,78.10954985618591
2007-10-23,62.37667704406032,A,150.16000366210938,139.99200134277345,137.5459991455078,132.37149925231932,112.6365998840332,104.56069999694824,78.71399987220764
2007-10-24,63.00894569716638,A,148.3800048828125,141.85000305175782,138.79400024414062,134.07049942016602,113.8533999633789,105.33090003967285,79.31079989433289
2007-10-25,63.74169115809307,A,149.97000122070312,143.7300018310547,140.79100036621094,136.06749954223633,115.21539993286133,106.12520004272461,79.91904990196228
2007-10-26,65.45218389234874,A,150.44000244140625,147.1700012207031,142.26300048828125,137.70249977111817,116.52,106.91740005493165,80.53269991874694
2007-10-29,67.02434837450011,A,156.1999969482422,151.03000183105468,144.38800048828125,139.16449966430665,117.76379989624023,107.77,81.17429990768433
2007-10-30,66.29811037977386,A,149.75,150.9480010986328,145.47000122070312,140.07549972534179,118.82899993896484,108.55709999084473,81.77879990577698
2007-10-31,66.56493258022557,A,158.80999755859375,153.03399963378905,147.44200134277344,141.61999969482423,120.02379989624023,109.40159996032715,82.4270998954773
2007-11-01,66.04317331834292,A,155.35000610351562,154.11000061035156,148.9200012207031,142.79550018310547,121.2468000793457,110.20550003051758,83.056699924469
