Date,GRADE,GPS,HLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-03-01,64.05492160211314,A,82.46408081054688,82.08215789794922,81.79227752685547,78.40451927185059,73.41249618530273,72.030396194458,74.8133973312378
2019-03-04,63.5447858988831,A,82.07037353515625,82.07824249267578,81.96717376708985,78.83683357238769,73.74694900512695,72.13542922973633,74.82335819244385
2019-03-05,63.2602638379318,A,82.69046783447266,82.21013793945312,82.23945007324218,79.30555686950683,74.0938037109375,72.23058280944824,74.84375900268554
2019-03-06,63.09773177004493,A,82.6412582397461,82.33219146728516,82.31521453857422,79.72514953613282,74.38072280883789,72.32632293701172,74.85706352233886
2019-03-07,62.78397696604068,A,81.61758422851562,82.2967529296875,82.29745483398438,80.1372802734375,74.63105499267579,72.43604476928711,74.87024055480957
2019-03-08,62.16783630126474,A,81.15498352050781,82.0349334716797,82.05854568481445,80.5641082763672,74.85995193481445,72.5547696685791,74.87161228179932
2019-03-11,61.718201791730145,A,81.4994888305664,81.92075653076172,81.99949951171875,80.98409004211426,75.07903610229492,72.68184219360352,74.87206424713135
2019-03-12,61.22524161327751,P,82.09990692138672,81.80264434814453,82.00639114379882,81.43802299499512,75.3101286315918,72.82756736755371,74.87610557556152
2019-03-13,61.08548491801619,P,82.35582733154297,81.74555816650391,82.03887481689453,81.65666427612305,75.56323898315429,73.02536720275879,74.8735486984253
2019-03-14,61.6725710044119,P,83.6649169921875,82.15502471923828,82.22588882446288,81.90194969177246,75.91405883789062,73.19968521118165,74.88003261566162
2019-03-15,62.63627629582828,A,84.41297912597656,82.80662384033204,82.42077865600587,82.10652809143066,76.22796249389648,73.37442420959472,74.89040363311767
2019-03-18,63.50299127086009,A,84.85591888427734,83.47790985107422,82.69933319091797,82.3332534790039,76.53500503540039,73.55035697937012,74.90372341156007
2019-03-19,63.896474788484966,A,84.35393524169922,83.92871551513672,82.86567993164063,82.55256500244141,76.80999908447265,73.72028938293457,74.91541404724121
2019-03-20,63.9129462050324,A,83.58617401123047,84.17478485107422,82.96017150878906,82.63769302368163,77.08575119018555,73.85832572937012,74.92855014801026
2019-03-21,63.503421262125265,A,84.44251251220703,84.33030395507812,83.2426643371582,82.77005958557129,77.3583901977539,73.99041397094726,74.94498935699463
2019-03-22,62.51781270145812,A,83.24168395996094,84.096044921875,83.45133438110352,82.75494003295898,77.61054962158204,74.10882698059082,74.95097190856933
2019-03-25,61.29853898768994,A,82.70032501220703,83.66492614746093,83.57141799926758,82.78545875549317,77.86956741333007,74.22594451904297,74.95185005187989
2019-03-26,60.25605180972769,A,82.1884765625,83.2318344116211,83.58027496337891,82.79333305358887,78.08867614746094,74.35569068908691,74.95677452087402
2019-03-27,59.28649629568394,A,81.15498352050781,82.74559631347657,83.46019058227539,82.74953269958496,78.29615417480468,74.4517660522461,74.96127765655518
2019-03-28,58.32894456116721,P,81.90303039550781,82.23769989013672,83.28400192260742,82.75494537353515,78.51937896728515,74.5631820678711,74.97436508178711
2019-03-29,57.90513992898147,P,81.80461120605469,81.95028533935547,83.02316513061524,82.72197189331055,78.71941268920898,74.68206344604492,74.98769428253173
2019-04-01,58.07039320566633,P,82.82828521728516,81.97587738037109,82.82040176391601,82.75986747741699,78.93991989135742,74.8207122039795,75.01397068023681
2019-04-02,58.75227422815603,P,83.70428466796875,82.27903900146484,82.75543670654297,82.8105583190918,79.21862380981446,74.9615379333496,75.04501850128173
2019-04-03,60.47820786303637,A,85.42681884765625,83.13340606689454,82.93950119018555,82.9498363494873,79.5372802734375,75.11742736816406,75.08922939300537
2019-04-04,62.07869340149366,A,85.93864440917969,83.9405288696289,83.08911437988282,83.1658893585205,79.85968887329102,75.26065155029296,75.13604839324951
2019-04-05,63.776563769808,A,86.06661224365234,84.79292907714844,83.37160720825196,83.41147079467774,80.17090148925782,75.403681640625,75.1790546798706
2019-04-08,65.20700700413904,A,86.79496765136719,85.58626556396484,83.78107147216797,83.67624473571777,80.48587310791015,75.57207374572754,75.22501770019531
2019-04-09,65.76353096838496,A,85.73193359375,85.99179534912109,84.13541717529297,83.85784606933593,80.7630776977539,75.72698608398437,75.264931640625
2019-04-10,65.66585602988813,A,86.60796356201172,86.22802429199218,84.68071517944335,84.07045288085938,81.03854568481445,75.88004737854004,75.309225730896
2019-04-11,65.54656316312621,A,87.13948822021484,86.46819305419922,85.20436096191406,84.24418144226074,81.31776657104493,76.03842391967774,75.35500308990478
2019-04-12,65.31380623719103,A,87.33634185791016,86.72213897705078,85.75753402709961,84.39034957885742,81.60210327148438,76.19336494445801,75.39750778198243
2019-04-15,64.46929867538948,A,86.78512573242188,86.72017059326171,86.15321807861328,84.48680992126465,81.86932403564452,76.32343826293945,75.4353970336914
2019-04-16,64.15357595422878,A,86.76544952392578,86.92687377929687,86.45933456420899,84.60738563537598,82.13831298828126,76.45252883911132,75.47152446746826
2019-04-17,63.37908641211707,A,86.381591796875,86.88159942626953,86.55481185913087,84.74715652465821,82.38095672607422,76.56029197692871,75.50901081085205
2019-04-18,62.36357304836307,A,85.85989379882812,86.62568054199218,86.5469367980957,84.81802558898926,82.63065521240235,76.66765243530273,75.5419803237915
2019-04-19,61.45693462768687,A,85.85989379882812,86.33039093017578,86.52626495361328,84.94893608093261,82.89548461914063,76.78405204772949,75.57509674072266
2019-04-22,61.15366305538934,A,86.52921295166016,86.27920837402344,86.49968948364258,85.14038047790527,83.16407180786133,76.88326965332031,75.61591445922852
2019-04-23,60.955893458646095,A,86.52921295166016,86.23196105957031,86.5794174194336,85.35741729736328,83.43423110961913,77.0101943206787,75.65188812255859
2019-04-24,60.764929690703134,P,86.12565612792969,86.18077392578125,86.53118667602538,85.60595092773437,83.59708419799804,77.1330834197998,75.67659633636475
2019-04-25,60.83098180929238,P,86.25361633300781,86.25951843261718,86.44259948730469,85.82348022460937,83.74697235107422,77.2529290008545,75.70595653533935
2019-04-26,60.947873132312374,A,86.62764739990234,86.41306915283204,86.37173004150391,86.06463203430175,83.87309707641602,77.40333793640137,75.73806762695312
2019-04-29,60.58786715234532,A,85.87956237792969,86.28313903808593,86.28117370605469,86.21719589233399,83.98426010131836,77.54813278198242,75.76815082550048
2019-04-30,59.99958137472209,P,85.6236572265625,86.1020278930664,86.16699447631837,86.31316452026367,84.09737915039062,77.69302139282226,75.80243465423584
2019-05-01,61.44361720176668,A,91.14554595947266,87.106005859375,86.64338989257813,86.59910087585449,84.28261779785156,77.8893953704834,75.86491508483887
2019-05-02,62.4967360863125,A,89.79708862304688,87.81470031738282,87.037109375,86.79202308654786,84.44265594482422,78.07778678894043,75.92437191009522
2019-05-03,64.0026988674512,A,91.86408996582033,88.8619888305664,87.63752899169921,87.08189697265625,84.60905624389649,78.29038536071778,75.99983955383301
2019-05-06,65.6278711248094,A,90.85027313232422,89.85613098144532,88.06963500976562,87.2846622467041,84.7842626953125,78.50846801757812,76.07596286773682
2019-05-07,66.77693589144171,A,89.06871032714844,90.5451416015625,88.32358474731446,87.45150108337403,84.92501708984375,78.70657333374024,76.13642608642579
2019-05-08,65.77808139575406,A,89.27537536621094,90.17110748291016,88.63855667114258,87.58487167358399,85.06990478515625,78.91490028381348,76.19850971221923
2019-05-09,65.49381973169623,A,89.70848083496094,90.15338592529297,88.98404312133789,87.71332130432128,85.22817886352539,79.1487809753418,76.26324821472168
2019-05-10,64.50840212568339,A,90.09235382080078,89.79903869628906,89.33051376342773,87.85112190246582,85.38074432373047,79.3966202545166,76.33117820739746
2019-05-13,63.21978251288624,A,87.96629333496094,89.22224273681641,89.53918685913087,87.91018028259278,85.49866271972657,79.62280586242676,76.3887226486206
2019-05-14,63.41036430392623,A,90.29906463623048,89.46831359863282,90.00672760009766,88.08686103820801,85.65083465576171,79.8723191833496,76.46052421569824
2019-05-15,64.2304066635483,A,92.17906951904295,90.04905242919922,90.11007995605469,88.37673492431641,85.84159088134766,80.11115684509278,76.54519985198975
