Date,GRADE,GPS,VICI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-03-27,56.35619928570552,B,28.93560791015625,28.39709815979004,28.613074493408202,29.486048889160156,30.356810150146483,30.04021312713623,29.390124053955077
2023-03-28,57.065796025275944,B,29.101585388183597,28.474554824829102,28.58167896270752,29.41434335708618,30.326306457519532,30.045217208862304,29.404455575942993
2023-03-29,59.6095907023377,P,29.23068046569824,28.72536735534668,28.624209785461424,29.341351318359376,30.31550582885742,30.053762187957762,29.420410833358766
2023-03-30,62.33349019766897,A,29.332111358642575,29.048104095458985,28.67506217956543,29.26887741088867,30.29780891418457,30.053511753082276,29.43731791496277
2023-03-31,63.69156623353055,A,30.07901382446289,29.335799789428712,28.844318389892578,29.219177722930908,30.287764434814452,30.065140209198,29.452890310287476
2023-04-03,64.63073070397311,A,29.95914459228516,29.540507125854493,28.968802642822265,29.171680641174316,30.27422981262207,30.079889869689943,29.46666277885437
2023-04-04,65.42649624298936,A,29.830047607421875,29.686199569702147,29.080377197265626,29.138674926757812,30.252284774780275,30.09154857635498,29.480189962387087
2023-04-05,65.42580150418915,A,29.617963790893555,29.763656234741212,29.244511795043945,29.082315254211426,30.230287284851073,30.102886428833006,29.49545811653137
2023-04-06,65.78752614040029,A,29.802385330200195,29.857711029052734,29.45290756225586,29.059765338897705,30.20742473602295,30.114538536071777,29.512004098892213
2023-04-07,65.09059508585607,A,29.802385330200195,29.802385330200195,29.569092559814454,29.09823226928711,30.18164794921875,30.121870765686037,29.524414701461794
2023-04-10,64.99185585025374,A,30.08823585510254,29.82820358276367,29.684355354309083,29.14871492385864,30.166323776245118,30.128731594085693,29.538254556655883
2023-04-11,65.1873175917017,A,30.30032157897949,29.922258377075195,29.80422897338867,29.192953968048094,30.14977710723877,30.132673416137695,29.55324376106262
2023-04-12,65.40972473992272,A,30.244997024536133,30.04766502380371,29.90566062927246,29.264935207366943,30.126841888427734,30.13615198135376,29.567244873046874
2023-04-13,65.05757700895248,A,30.134340286254883,30.114056015014647,29.985883522033692,29.33047285079956,30.100236473083495,30.138523979187013,29.580203580856324
2023-04-14,64.62157333577075,A,29.830047607421875,30.119588470458986,29.96098690032959,29.402652645111083,30.068273811340333,30.136593132019044,29.590084495544435
2023-04-17,64.3346216206039,A,30.30032157897949,30.162005615234374,29.995104598999024,29.481953620910645,30.043166694641112,30.140444984436034,29.60178318977356
2023-04-18,63.774729124345505,A,30.22655296325684,30.147251892089844,30.034755134582518,29.557566165924072,30.018405532836915,30.139689254760743,29.612757301330568
2023-04-19,63.49692665607602,C,30.355648040771484,30.169382095336914,30.108523559570312,29.676517677307128,29.99677261352539,30.135454597473146,29.624021148681642
2023-04-20,63.90412885461549,C,30.54006576538086,30.25052719116211,30.18229160308838,29.81759958267212,29.98283519744873,30.136124076843263,29.637407693862915
2023-04-21,64.82655578209595,A,30.733715057373047,30.431260681152345,30.275424575805665,29.922258567810058,29.969492301940917,30.13720006942749,29.64660433769226
2023-04-24,64.98059054200279,A,30.6046142578125,30.492119216918944,30.32706241607666,30.00570888519287,29.952656707763673,30.143554859161377,29.656445026397705
2023-04-25,65.02004732811473,A,30.47551918029785,30.541912460327147,30.344582176208498,30.074405574798583,29.93961399078369,30.146458759307862,29.662483129501343
2023-04-26,64.35443742740114,A,30.25421524047852,30.521625900268553,30.345503997802734,30.1255823135376,29.919595222473145,30.145439682006835,29.667014503479002
2023-04-27,63.85164192887883,A,30.696826934814453,30.552978134155275,30.40175266265869,30.19381809234619,29.91261791229248,30.14929668426514,29.67380338668823
2023-04-28,64.04773586657008,A,31.29619407653809,30.66547393798828,30.548367309570313,30.254677104949952,29.92127071380615,30.156897449493407,29.683277854919435
2023-05-01,64.26353108631166,A,31.148658752441406,30.77428283691406,30.633201026916502,30.314152812957765,29.926972808837892,30.16167284011841,29.691747846603395
2023-05-02,63.58557345675636,A,30.152782440185547,30.709735488891603,30.625823974609375,30.330289554595947,29.916218032836912,30.153699550628662,29.696305656433104
2023-05-03,62.681692868665756,C,29.617963790893555,30.58248519897461,30.55205554962158,30.330289554595947,29.899138298034668,30.14217809677124,29.69543245315552
2023-05-04,61.299889095767334,C,29.876155853271484,30.418350982666016,30.485664558410644,30.33397808074951,29.886858177185058,30.13539846420288,29.694516201019287
2023-05-05,59.60315439417274,B,30.25421524047852,30.2099552154541,30.43771457672119,30.35656957626343,29.885599822998046,30.137889289855956,29.693756065368653
2023-05-08,58.376010194973254,B,30.401752471923828,30.060573959350585,30.417428398132323,30.372245407104494,29.880188789367676,30.14419538497925,29.693644647598266
2023-05-09,58.67343465302409,B,30.3833122253418,30.106679916381836,30.40820770263672,30.376394939422607,29.87714111328125,30.14995710372925,29.69348550796509
2023-05-10,59.35287223719765,B,30.01447105407715,30.185981369018556,30.384233283996583,30.364868640899658,29.863620109558106,30.15157506942749,29.6921936416626
2023-05-11,59.06814267356818,B,29.433544158935547,30.097459030151366,30.25790500640869,30.329828834533693,29.836659202575685,30.15257474899292,29.688086051940918
2023-05-12,58.01808845951616,B,29.415102005004883,29.92963638305664,30.06979579925537,30.309081554412842,29.80350109100342,30.14920078277588,29.681974182128908
2023-05-15,56.59262140360561,B,29.341331481933597,29.717552185058594,29.88906307220459,30.261132049560548,29.77214599609375,30.145089111328126,29.67495987892151
2023-05-16,54.30117170390204,B,28.677417755126957,29.376373291015625,29.741526603698738,30.183675289154053,29.73589111328125,30.133882961273194,29.66413685798645
2023-05-17,53.00284812857453,B,29.046260833740234,29.182731246948244,29.684356307983403,30.11820592880249,29.70191318511963,30.131191940307616,29.654579973220827
2023-05-18,52.55721411600853,B,28.926387786865234,29.08129997253418,29.58937950134278,30.03752202987671,29.67537326812744,30.125298652648926,29.644379272460938
2023-05-19,52.85901942215201,B,29.138471603393555,29.025973892211915,29.477805137634284,29.957759857177734,29.67748176574707,30.121617221832274,29.63270441055298
2023-05-22,53.34088092586052,B,29.147693634033203,28.987246322631837,29.35239925384522,29.884913825988768,29.678863983154297,30.11802801132202,29.620453157424926
2023-05-23,54.06825833070207,B,28.66819953918457,28.98540267944336,29.180887985229496,29.794547843933106,29.66391716003418,30.115563449859618,29.606960525512694
2023-05-24,53.61677745018955,B,28.225589752197266,28.821268463134764,29.00199985504151,29.69311656951904,29.65232151031494,30.106851348876955,29.592410964965822
2023-05-25,52.936383893681686,B,27.921295166015625,28.620249938964843,28.850774955749518,29.554339981079103,29.6342756652832,30.099467697143556,29.57602867126465
2023-05-26,52.169570298478824,B,28.15182113647461,28.422919845581056,28.72444686889649,29.397121334075926,29.629583053588867,30.091383972167968,29.56284448623657
2023-05-29,51.46133046162609,B,28.15182113647461,28.223745346069336,28.605495834350585,29.24727945327759,29.618333435058595,30.0816609954834,29.55272850036621
2023-05-30,51.52971507777405,B,28.142601013183597,28.11862564086914,28.55201416015625,29.14677038192749,29.6068994140625,30.068203029632567,29.54363360404968
2023-05-31,52.60594871172865,B,28.520662307739254,28.17764015197754,28.499454307556153,29.091905307769775,29.61778030395508,30.047961597442626,29.535095014572143
2023-06-01,53.92728073013217,B,28.529882431030277,28.299357604980468,28.459803771972656,29.024591636657714,29.63400939941406,30.023440990447998,29.524957246780396
2023-06-02,55.70871368555803,B,29.147693634033203,28.498532104492188,28.46072597503662,28.96926555633545,29.644152565002443,30.013021602630616,29.521110153198244
2023-06-05,57.60791662299359,B,29.332111358642575,28.734590148925783,28.47916774749756,28.915783500671388,29.652082633972167,30.004446392059325,29.518674297332765
2023-06-06,59.28442128016713,C,29.46120834350586,28.998311614990236,28.558468627929688,28.86967830657959,29.659275093078612,29.99279077529907,29.518840427398683
2023-06-07,61.26817678514263,C,29.968360900878903,29.287851333618164,28.732745742797853,28.86737279891968,29.674028701782227,29.994767265319823,29.521986980438232
2023-06-08,63.12702395761652,C,29.830047607421875,29.547884368896483,28.923620986938477,28.887197971343994,29.683987426757813,29.99089817047119,29.523908376693726
2023-06-09,63.837224094074976,A,29.78394317626953,29.67513427734375,29.086833190917968,28.905640029907225,29.678086013793944,29.9829252243042,29.527555780410765
2023-06-12,64.10046091744134,A,29.59952163696289,29.728616333007814,29.2316032409668,28.91854953765869,29.6708935546875,29.972561683654785,29.530281076431276
2023-06-13,64.26856361934476,A,29.72861862182617,29.782098388671876,29.390205001831056,28.97110958099365,29.668864974975588,29.96057487487793,29.531428546905516
2023-06-14,63.43408490883661,C,29.857711791992188,29.759968566894532,29.523909950256346,29.01168212890625,29.67365993499756,29.951973609924316,29.531754083633423
2023-06-15,62.911438788071194,C,30.0052490234375,29.795008850097656,29.67144660949707,29.065625190734863,29.677717208862305,29.942570972442628,29.53317301750183
2023-06-16,62.35955662698782,A,29.82082748413086,29.80238571166992,29.738759994506836,29.09974298477173,29.67808605194092,29.929867000579833,29.532335844039917
2023-06-19,62.03553191024,C,29.82082748413086,29.846646881103517,29.787631607055665,29.13339967727661,29.672737884521485,29.9195308303833,29.530075759887694
2023-06-20,61.09502362320683,C,29.4243221282959,29.78578758239746,29.78394298553467,29.17120580673218,29.655217895507814,29.90249750137329,29.52983512878418
2023-06-21,59.68612968950822,C,29.06958770751953,29.62816276550293,29.694065666198732,29.213405704498292,29.63170970916748,29.879275798797607,29.527465085983277
2023-06-22,58.126857351609694,B,29.05091667175293,29.437296295166014,29.616152572631837,29.269886779785157,29.610041236877443,29.855138854980467,29.525490827560425
2023-06-23,56.506624147534914,B,28.59349632263184,29.19183006286621,29.497107887268065,29.29197053909302,29.58531021118164,29.826792011260988,29.519850997924806
2023-06-26,55.79456069710699,B,29.312301635742188,29.090124893188477,29.468385887145995,29.349994564056395,29.565549812316895,29.804358253479005,29.517271604537964
2023-06-27,55.377548189224406,B,29.02291488647461,29.00984344482422,29.39781551361084,29.394010257720947,29.54147705078125,29.77994129180908,29.51573539733887
2023-06-28,55.52824118554619,B,28.938894271850582,28.98370475769043,29.30593376159668,29.414921855926515,29.51314197540283,29.754957294464113,29.516344022750854
2023-06-29,56.14989219181965,B,29.293630599975582,29.03224754333496,29.234771919250488,29.45310926437378,29.488213272094725,29.735524234771727,29.52111125946045
2023-06-30,57.490848863594614,B,29.340307235717773,29.18160972595215,29.18671989440918,29.462739944458008,29.46034511566162,29.71491870880127,29.528856801986695
2023-07-03,58.268022495809525,C,29.713712692260746,29.26189193725586,29.176008415222167,29.481820011138915,29.442527084350587,29.69759189605713,29.540224323272707
2023-07-04,59.439669965683755,C,29.713712692260746,29.400051498413085,29.204947471618652,29.49444522857666,29.427290954589843,29.683452472686767,29.550871858596803
2023-07-05,60.0325892603588,C,29.24695587158203,29.461663818359376,29.2226842880249,29.458374977111816,29.407145767211915,29.66337049484253,29.55815064430237
2023-07-06,59.72154211287727,B,28.88288688659668,29.379515075683592,29.205881309509277,29.411016941070557,29.370866966247558,29.64174243927002,29.570313901901244
2023-07-07,59.43331731308647,C,29.060251235961918,29.32350387573242,29.252556800842285,29.374832344055175,29.326148109436033,29.623709411621093,29.581294021606446
2023-07-10,58.99857583378711,C,29.43365859985352,29.267493057250977,29.264692497253417,29.366539192199706,29.29184810638428,29.609410457611084,29.59103627204895
2023-07-11,58.80529754998938,B,29.67637252807617,29.260025024414062,29.330038261413574,29.363926887512207,29.28231990814209,29.5992689704895,29.598302183151244
2023-07-12,59.664235063024705,B,29.78839111328125,29.368312072753906,29.41498794555664,29.36046085357666,29.285728454589844,29.592433376312258,29.606083192825317
2023-07-13,60.25808304088323,C,29.284297943115234,29.448594284057616,29.414054679870606,29.324413299560547,29.27389129638672,29.58037473678589,29.613188705444337
2023-07-14,60.80857120042623,C,29.414987564086918,29.519541549682618,29.42152271270752,29.30412130355835,29.257106742858888,29.571353282928467,29.6223876285553
2023-07-17,60.99301776673823,C,29.452327728271484,29.52327537536621,29.395384216308592,29.28569631576538,29.238118247985838,29.55915351867676,29.633078193664552
2023-07-18,60.676379696107055,C,29.452327728271484,29.478466415405272,29.369245719909667,29.28709659576416,29.219498558044435,29.54831983566284,29.64210382461548
2023-07-19,60.86923528337194,C,30.012435913085938,29.52327537536621,29.44579372406006,29.33423900604248,29.219457855224608,29.54153898239136,29.65451498031616
2023-07-20,62.74268955542578,C,30.53520393371582,29.773456573486328,29.611025428771974,29.408453369140624,29.241491050720214,29.539075126647948,29.66895499229431
2023-07-21,64.68513008187459,A,30.60988426208496,30.012435913085938,29.765988731384276,29.50927276611328,29.265386695861817,29.534443893432616,29.68858325958252
2023-07-24,66.63354938004686,A,30.69390106201172,30.260750579833985,29.892012977600096,29.57835273742676,29.292438087463378,29.532292041778565,29.70503170967102
2023-07-25,68.74150071959922,A,30.65656089782715,30.501597213745118,29.990031814575197,29.660035037994383,29.332020950317382,29.533956031799317,29.720573482513426
2023-07-26,69.65719065747841,A,30.572546005249023,30.613619232177733,30.068447303771972,29.741717624664307,29.362546653747557,29.532229919433593,29.741140031814574
2023-07-27,68.4903471424271,A,29.807064056396484,30.467991256713866,30.120723915100097,29.76738929748535,29.380160179138183,29.527766723632812,29.756574211120604
2023-07-28,66.9978471675686,A,29.67637252807617,30.28128890991211,30.146862411499022,29.78419256210327,29.390918197631837,29.534199981689454,29.769734983444213
