Date,GRADE,GPS,MTB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-22,,,0.712494432926178,0.7157577514648438,0.7222844183444976,0.7434960722923278,0.7719958519935608,,
1984-02-23,,,0.7016165852546692,0.71249440908432,0.7195649743080139,0.7388730108737945,0.7726485180854797,,
1984-02-24,,,0.7016165852546692,0.7092310667037964,0.7152138590812683,0.7342499494552612,0.7733011841773987,,
1984-02-27,,,0.7016165852546692,0.7059677243232727,0.7130382835865021,0.7304427236318588,0.7739538502693176,,
1984-02-28,,,0.7016165852546692,0.703792154788971,0.7103188395500183,0.7263635635375977,0.7741714012622833,,
1984-02-29,,,0.6961780190467834,0.700528872013092,0.7081433117389679,0.722284409403801,0.7740626299381256,,
1984-03-01,,,0.6961780190467834,0.6994411587715149,0.7059677839279175,0.718477213382721,0.7715607416629792,,
1984-03-02,,,0.6961780190467834,0.6983534455299377,0.703792256116867,0.7152139008045196,0.7702554166316986,,
1984-03-05,,,0.6961780190467834,0.6972657322883606,0.7016167283058167,0.7130383640527725,0.768950091600418,,
1984-03-06,,,0.6907390356063843,0.6950902223587037,0.6994411885738373,0.7114066988229751,0.7663394236564636,,
1984-03-07,,,0.6853002309799194,0.6929146647453308,0.6967217683792114,0.7095030933618546,0.7641638720035553,,
1984-03-08,,,0.6853002309799194,0.690739107131958,0.6950901329517365,0.7073275536298752,0.7618795478343964,,
1984-03-09,,,0.6961780190467834,0.690739107131958,0.6945462763309479,0.7048800677061081,0.7593776595592499,,
1984-03-12,,,0.6961780190467834,0.690739107131958,0.6940024197101593,0.7035203516483307,0.7568757712841034,,
1984-03-13,,,0.6961780190467834,0.6918269038200379,0.6934585630893707,0.7018887013196945,0.7544826686382293,,
1984-03-14,,,0.6961780190467834,0.6940024614334106,0.6934585630893707,0.7008009374141693,0.7520895659923553,,
1984-03-15,,,0.6961780190467834,0.6961780190467834,0.6934585630893707,0.6997131735086441,0.7496964633464813,,
1984-03-16,,,0.6961780190467834,0.6961780190467834,0.6934585630893707,0.6986254096031189,0.7473033607006073,,
1984-03-19,,,0.6853002309799194,0.6940024614334106,0.6923707842826843,0.6969937562942505,0.74447514295578,,
1984-03-20,,,0.6907390356063843,0.6929146647453308,0.6923707842826843,0.6959059864282608,0.7413205873966217,,
1984-03-21,,,0.6907390356063843,0.691826868057251,0.6929146647453308,0.6948182165622712,0.737948477268219,,
1984-03-22,,,0.6907390356063843,0.6907390713691711,0.6934585452079773,0.6942743390798569,0.7345763671398163,,
1984-03-23,,,0.6798608899116516,0.6874756455421448,0.6918268322944641,0.693186554312706,0.7312042486667633,,
1984-03-26,,,0.6798608899116516,0.6863877773284912,0.6901951193809509,0.6920987695455552,0.7279409158229828,,
1984-03-27,,,0.6961780190467834,0.687475574016571,0.6901951193809509,0.6918268412351608,0.725003925561905,,
1984-03-28,,,0.7179332971572876,0.6929144263267517,0.6923706471920014,0.692914605140686,0.7235898172855377,,
1984-03-29,,,0.7179332971572876,0.6983532786369324,0.6945461750030517,0.6940023690462113,0.7219581544399262,,
1984-03-30,,,0.7179332971572876,0.7059677600860595,0.6967217028141022,0.6950901329517365,0.7202177083492279,,
1984-04-02,,,0.7070555090904236,0.7114066839218139,0.6988972306251526,0.6956340074539185,0.7185860443115234,,
1984-04-03,,,0.7070555090904236,0.713582181930542,0.7005288779735566,0.6964498311281204,0.7171719324588776,,
1984-04-04,,,0.7070555090904236,0.7114066243171692,0.7021605253219605,0.6975375950336457,0.7157578206062317,,
1984-04-05,,,0.7070555090904236,0.7092310667037964,0.7037921726703644,0.6986253589391709,0.7140173745155335,,
1984-04-06,,,0.712494432926178,0.7081432938575745,0.7070555269718171,0.6994411796331406,0.7123857069015503,0.7300620639324188,
1984-04-09,,,0.7070555090904236,0.7081432938575745,0.7097749888896943,0.6999850541353225,0.7109715950489044,0.7303883957862854,
1984-04-10,,,0.712494432926178,0.7092310786247253,0.7114066302776336,0.7008008748292923,0.7095574879646301,0.7307691168785095,
1984-04-11,,,0.712494432926178,0.7103188633918762,0.7108627438545227,0.701616695523262,0.7082521545886994,0.7311498379707336,
1984-04-12,,,0.7233723402023315,0.7135822296142578,0.7114066481590271,0.7029764115810394,0.7072731626033782,0.7316393381357194,
1984-04-13,,,0.7233723402023315,0.7157578110694885,0.7119505524635314,0.7043361276388168,0.7065117239952088,0.732128838300705,
1984-04-16,,,0.7233723402023315,0.7190211772918701,0.7135822355747223,0.7062397330999375,0.7061853957176208,0.7326727288961411,
1984-04-17,,,0.7233723402023315,0.7211967587471009,0.7152139186859131,0.7078713983297348,0.7061853957176208,0.7332166194915771,
1984-04-18,,,0.7288110256195068,0.7244600772857666,0.7173894703388214,0.7097749978303909,0.7062941694259643,0.733814896941185,
1984-04-19,,,0.7233723402023315,0.7244600772857666,0.7190211534500122,0.7114066630601883,0.7061853957176208,0.7343587875366211,
1984-04-20,,,0.7233723402023315,0.7244600772857666,0.7201089441776276,0.7135822355747223,0.705750287771225,0.7349026781320572,
1984-04-23,,,0.7233723402023315,0.7244600772857666,0.7217406272888184,0.7157578080892563,0.705750287771225,0.7354465687274933,
1984-04-24,,,0.7233723402023315,0.7244600772857666,0.7228284180164337,0.7171175241470337,0.7056415140628814,0.7359904593229294,
1984-04-25,,,0.7288110256195068,0.7244600772857666,0.7244600772857666,0.7176614105701447,0.7058590686321259,0.7365887367725372,
1984-04-26,,,0.7723219394683838,0.7342499971389771,0.7293550372123718,0.7203808426856995,0.7069468414783477,0.7376221233606338,
1984-04-27,,,0.7777611017227173,0.7451277494430542,0.7347939133644104,0.7233722329139709,0.7081433975696564,0.7387099015712738,
1984-04-30,,,0.7940778136253357,0.759268844127655,0.7418644607067109,0.7277233481407166,0.7096662878990173,0.73996084690094,
1984-05-01,,,0.8049556016921997,0.7755854964256287,0.7500227868556977,0.7326183527708053,0.7115155112743378,0.7413205701112747,
1984-05-02,,,0.8321496248245239,0.796253216266632,0.7603566467761993,0.7388730585575104,0.7139086151123046,0.7429522335529327,
1984-05-03,,,0.8321496248245239,0.8082187533378601,0.7712343752384185,0.7451277643442153,0.7165192759037018,0.7445838969945907,
1984-05-04,,,0.8158331513404846,0.8158331632614135,0.7804804563522338,0.7502947002649307,0.7188036072254181,0.7460523957014084,
1984-05-07,,,0.8103947639465332,0.8190965533256531,0.789182698726654,0.7554616630077362,0.7209791707992553,0.7474665105342865,
1984-05-08,,,0.8158331513404846,0.8212720632553101,0.7984287798404693,0.7606285989284516,0.7232635021209717,0.7487174516916275,
1984-05-09,,,0.8158331513404846,0.8180087685585022,0.8071309924125671,0.7657955348491668,0.7256566047668457,0.7498596173524856,
1984-05-10,,,0.8103947639465332,0.813657796382904,0.8109382748603821,0.770146656036377,0.7279409396648407,0.74975084066391,
1984-05-11,,,0.796797513961792,0.8098506689071655,0.8128419160842896,0.77381791472435,0.7299533295631409,0.7501043730974197,
1984-05-14,,,0.796797513961792,0.8071312189102173,0.8131138861179352,0.777489173412323,0.7319657194614411,0.7504579055309296,
1984-05-15,,,0.7995164394378662,0.8038678765296936,0.8125699698925019,0.7812963783740997,0.7341412675380706,0.7502403455972672,
1984-05-16,,,0.7995164394378662,0.8006045341491699,0.8093066513538361,0.7848316490650177,0.7364255917072297,0.7502947318553924,
1984-05-17,,,0.7940778136253357,0.7973411440849304,0.8054994702339172,0.7883669227361679,0.7386011433601379,0.7502403455972672,
1984-05-18,,,0.7940778136253357,0.7967972040176392,0.8033239364624023,0.7919021964073181,0.740559139251709,0.7499683994054794,
1984-05-21,,,0.7777611017227173,0.7929899215698242,0.8000605702400208,0.7946216344833374,0.7421908009052277,0.7495332860946655,
1984-05-22,,,0.7831997871398926,0.7897265911102295,0.7967972338199616,0.7976130068302154,0.7439312362670898,0.7492069524526596,
1984-05-23,,,0.7777611017227173,0.7853755235671998,0.7929900288581848,0.800060510635376,0.7455628979206085,0.7488262319564819,
1984-05-24,,,0.7777611017227173,0.782112181186676,0.7897266626358033,0.8003324687480926,0.7471945595741272,0.7484455114603042,
1984-05-25,,,0.7831997871398926,0.7799365758895874,0.7883668899536133,0.8006044030189514,0.7489349949359894,0.7481191778182983,
1984-05-28,,,0.7831997871398926,0.7810243129730224,0.7870071172714234,0.8000605016946792,0.7508929860591889,0.7476840645074845,
1984-05-29,,,0.7831997871398926,0.7810243129730224,0.785375452041626,0.7989727109670639,0.752742201089859,0.7470313942432404,
1984-05-30,,,0.7831997871398926,0.7821120500564576,0.7837437868118287,0.7965252190828324,0.7545914161205292,0.7462699466943741,
1984-05-31,,,0.7831997871398926,0.7831997871398926,0.7826559841632843,0.7940777271986008,0.7564406311511993,0.7455084991455078,
1984-06-01,,,0.8103947639465332,0.7886387825012207,0.7842876791954041,0.7938058078289032,0.759051308631897,0.7451277786493301,
1984-06-04,,,0.8212724328041077,0.7962533116340638,0.788638812303543,0.7943496912717819,0.7618795394897461,0.7449102276563644,
1984-06-05,,,0.8158331513404846,0.8027799844741821,0.7919021487236023,0.7943496912717819,0.7642726421356201,0.7446382838487625,
1984-06-06,,,0.8375886678695679,0.8136577606201172,0.7978849053382874,0.795437467098236,0.7666657495498658,0.7451277834177017,
1984-06-07,,,0.8321496248245239,0.8234477281570435,0.803323757648468,0.7965252101421356,0.7689500761032104,0.7454541152715684,
1984-06-08,,,0.8321496248245239,0.8277987003326416,0.8082187414169312,0.7982928156852722,0.7712344026565552,0.7457260555028915,
1984-06-11,,,0.8212724328041077,0.8277987003326416,0.8120260059833526,0.799516561627388,0.7735187411308289,0.7460523927211762,
1984-06-12,,,0.8103947639465332,0.8267110228538513,0.8147455036640168,0.8000604778528213,0.7755855262279511,0.7463787293434143,
1984-06-13,,,0.8103947639465332,0.8212722420692444,0.8174650013446808,0.8006043940782547,0.7776523113250733,0.7467050659656524,
1984-06-14,,,0.8158331513404846,0.8180089473724366,0.82072833776474,0.8016921609640122,0.7798278641700744,0.7469226193428039,
1984-06-15,,,0.8212724328041077,0.8158335089683533,0.8218161046504975,0.8030518919229508,0.782003424167633,0.7471945655345916,
1984-06-18,,,0.826711118221283,0.8169212460517883,0.822359973192215,0.8054993927478791,0.7843965363502502,0.7476840656995773,
1984-06-19,,,0.8321496248245239,0.8212722182273865,0.8239916205406189,0.8079468846321106,0.7867896401882172,0.7481735640764237,
1984-06-20,,,0.826711118221283,0.8245354890823364,0.8229038655757904,0.8103943854570389,0.7890739738941193,0.7486630642414093,
1984-06-21,,,0.826711118221283,0.8267110824584961,0.8223600149154663,0.8128418862819672,0.7911407494544983,0.7492069560289383,
1984-06-22,,,0.826711118221283,0.8277988195419311,0.8218161642551423,0.8150174528360367,0.7932075250148773,0.7498596245050431,
1984-06-25,,,0.826711118221283,0.8277988195419311,0.8223600327968598,0.8171930193901062,0.7952743005752564,0.7507298481464386,
1984-06-26,,,0.8212724328041077,0.825623381137848,0.8234477996826172,0.8190966516733169,0.7972323024272918,0.7517088490724564,
1984-06-27,,,0.8212724328041077,0.8245356440544128,0.8245355665683747,0.8210002839565277,0.7990815305709839,0.7526878499984742,
1984-06-28,,,0.8212724328041077,0.8234479069709778,0.825079494714737,0.8229039162397385,0.8010395324230194,0.7536124640703201,
1984-06-29,,,0.8212724328041077,0.8223601698875427,0.825079494714737,0.8234477996826172,0.8029975342750549,0.75437391102314,
1984-07-02,,,0.8212724328041077,0.8212724328041077,0.8245356261730195,0.8234477996826172,0.8049555361270905,0.7553529119491578,
1984-07-03,,,0.8212724328041077,0.8212724328041077,0.8234479069709778,0.8237197637557984,0.806913537979126,0.7562775260210037,
1984-07-04,,,0.8212724328041077,0.8212724328041077,0.8229040384292603,0.8229039520025253,0.8087627661228179,0.7573109173774719,
1984-07-05,,,0.8158331513404846,0.8201845765113831,0.8218162417411804,0.8220881283283233,0.80963299036026,0.758289915919304,
1984-07-06,,,0.8158331513404846,0.8190967202186584,0.8207284450531006,0.8212723046541214,0.8103944313526154,0.7592689144611359,
1984-07-09,,,0.8103947639465332,0.8169211864471435,0.8190968096256256,0.8207284212112427,0.8107207703590393,0.7601935291290283,
1984-07-10,,,0.8103947639465332,0.8147456526756287,0.8180090427398682,0.8207284212112427,0.810829553604126,0.7611725324392319,
1984-07-11,,,0.8158331513404846,0.813657796382904,0.8174651145935059,0.8210003405809403,0.8105032241344452,0.7622059196233749,
1984-07-12,,,0.8158331513404846,0.813657796382904,0.8169211864471435,0.8210003405809403,0.8101768946647644,0.7633480852842331,
1984-07-13,,,0.826711118221283,0.8158333897590637,0.8174650549888611,0.821272274851799,0.8103944540023804,0.7645990306138992,
1984-07-16,,,0.826711118221283,0.8190966606140136,0.8180089235305786,0.821272274851799,0.8107207810878754,0.7658499759435654,
1984-07-17,,,0.8321496248245239,0.8234476327896119,0.8190966427326203,0.821272274851799,0.8110471105575562,0.7671553063392639,
1984-07-18,,,0.8321496248245239,0.8267109274864197,0.8201843619346618,0.8215442001819611,0.811373440027237,0.7685150223970413,
1984-07-19,,,0.8321496248245239,0.8299742221832276,0.8218160092830658,0.8218161255121231,0.8118085372447967,0.7698747384548187,
1984-07-20,,,0.8321496248245239,0.8310619235038758,0.8234476566314697,0.8220880508422852,0.8125155794620514,0.7712344545125961,
1984-07-23,,,0.8321496248245239,0.8321496248245239,0.8256231427192688,0.8223599761724472,0.813222621679306,0.7725941705703735,
1984-07-24,,,0.8212724328041077,0.8299741864204406,0.8267109096050262,0.8223599761724472,0.8136577415466308,0.7738995045423508,
1984-07-25,,,0.826711118221283,0.8288864850997925,0.827798706293106,0.822631910443306,0.8142016351222991,0.7753136134147645,
1984-07-26,,,0.8212724328041077,0.8267110466957093,0.8283426344394684,0.822631910443306,0.8147455275058746,0.7766733354330063,
1984-07-27,,,0.8158331513404846,0.8234477519989014,0.8272548377513885,0.8223599463701248,0.8151806342601776,0.7778698867559433,
1984-07-30,,,0.8103947639465332,0.8190967798233032,0.8256232023239136,0.8218160629272461,0.8158333075046539,0.7790120542049408,
1984-07-31,,,0.8103947639465332,0.8169212460517883,0.8234477162361145,0.8212721794843674,0.8163772070407868,0.7801542216539383,
1984-08-01,,,0.8103947639465332,0.8136579751968384,0.8212722301483154,0.8207282960414887,0.817029880285263,0.7812963891029358,
1984-08-02,,,0.7995164394378662,0.8093067765235901,0.8180089116096496,0.8199124604463577,0.817464987039566,0.7823297733068466,
1984-08-03,,,0.7995164394378662,0.8060434341430665,0.8147455930709839,0.8190966248512268,0.8177913200855255,0.7833631575107575,
1984-08-06,,,0.7940778136253357,0.8027800440788269,0.8109384119510651,0.8182807773351669,0.8180088806152344,0.7844509333372116,
1984-08-07,,,0.7831997871398926,0.7973410487174988,0.8071311473846435,0.8169210284948349,0.8180088806152344,0.7853755408525467,
1984-08-08,,,0.7831997871398926,0.7919020533561707,0.8027800142765045,0.8152893602848053,0.8180088806152344,0.7863001483678818,
1984-08-09,,,0.7831997871398926,0.7886387228965759,0.798972749710083,0.8136576920747757,0.8180088806152344,0.7872247558832168,
1984-08-10,,,0.788638710975647,0.7864631772041321,0.7962533056735992,0.8117540717124939,0.8175737595558167,0.7883125340938568,
1984-08-13,,,0.788638710975647,0.7853753566741943,0.7940777003765106,0.809850451350212,0.8169210851192474,0.7894003123044968,
1984-08-14,,,0.7723219394683838,0.7831997871398926,0.7902704179286957,0.8068590670824051,0.8160508608818055,0.7901617515087128,
1984-08-15,,,0.7614442706108093,0.7788486838340759,0.7853753685951232,0.8033237993717194,0.8145279729366303,0.790596861243248,
1984-08-16,,,0.7614442706108093,0.7744975805282592,0.7815681517124176,0.7997885316610336,0.813113865852356,0.7910319709777832,
1984-08-17,,,0.7614442706108093,0.7690586924552918,0.7777609348297119,0.7962532639503479,0.8116997587680816,0.7914670807123184,
1984-08-20,,,0.7723219394683838,0.7657953381538392,0.7755853474140167,0.7932618796825409,0.8107207489013671,0.792119745016098,
1984-08-21,,,0.788638710975647,0.7690586924552918,0.7761292397975922,0.7916301935911179,0.8102856278419495,0.7929355770349502,
1984-08-22,,,0.788638710975647,0.7744975805282592,0.7766731321811676,0.7897265732288361,0.8098505067825318,0.7937514090538025,
1984-08-23,,,0.788638710975647,0.7799364686012268,0.7772170245647431,0.788094887137413,0.809306617975235,0.7945672410726548,
1984-08-24,,,0.788638710975647,0.7853753566741943,0.7772170245647431,0.7867351651191712,0.8086539435386658,0.7953286838531494,0.7626953738927841
1984-08-27,,,0.788638710975647,0.788638710975647,0.7772170245647431,0.7856473624706268,0.8078924953937531,0.7961445158720016,0.7632664558291435
1984-08-28,,,0.7831997871398926,0.7875509262084961,0.7783048093318939,0.7842876136302948,0.8069134986400605,0.7968515694141388,0.7638103431463241
1984-08-29,,,0.7831997871398926,0.7864631414413452,0.7804803609848022,0.7829278647899628,0.8060432720184326,0.7975586229562759,0.7643542304635048
1984-08-30,,,0.7831997871398926,0.7853753566741943,0.7826559126377106,0.7821120321750641,0.8051730453968048,0.7981568974256515,0.7648981177806854
1984-08-31,57.76257814666864,P,0.7831997871398926,0.7842875719070435,0.7848314642906189,0.7812961995601654,0.804302818775177,0.7987551718950272,0.7654420050978661
1984-09-03,57.76097778434923,P,0.7831997871398926,0.7831997871398926,0.7859192490577698,0.7807522982358932,0.8034325921535492,0.7993534463644028,0.7660130876302719
1984-09-04,57.76180948451985,P,0.7831997871398926,0.7831997871398926,0.7853753566741943,0.7807522982358932,0.8026711392402649,0.7999517208337784,0.7665841701626778
1984-09-05,57.763152944330535,P,0.788638710975647,0.7842875719070435,0.7853753566741943,0.7810242444276809,0.8020184648036957,0.8005499976873398,0.7671824473142624
1984-09-06,57.76453168331566,A,0.788638710975647,0.7853753566741943,0.7853753566741943,0.7812961906194686,0.8013657903671265,0.8012026613950729,0.767780724465847
1984-09-07,57.765700649452604,A,0.788638710975647,0.7864631414413452,0.7853753566741943,0.7812961906194686,0.8007131159305573,0.8018553251028061,0.7683790016174317
1984-09-10,57.76710147563691,A,0.788638710975647,0.7875509262084961,0.7853753566741943,0.7812961906194686,0.800060441493988,0.8025079888105392,0.7689772787690162
1984-09-11,57.76923880166691,A,0.788638710975647,0.788638710975647,0.7859192490577698,0.7821120291948318,0.7994077670574188,0.8031606525182724,0.7695755559206009
1984-09-12,57.77562432292002,A,0.8103947639465332,0.7929899215698242,0.7886387467384338,0.784559553861618,0.7991902136802673,0.8039764899015427,0.77028261333704
1984-09-13,57.78368231038623,A,0.8212724328041077,0.7995166659355164,0.7924460113048554,0.7875509619712829,0.7992989993095398,0.8044659948348999,0.7710440590977669
1984-09-14,57.791798447972276,A,0.8212724328041077,0.8060434103012085,0.7962532758712768,0.7905423700809479,0.7994077849388123,0.8049011081457138,0.7718055048584938
1984-09-17,57.79922283524254,A,0.8212724328041077,0.8125701546669006,0.8000605404376984,0.7929898947477341,0.7996253383159637,0.8051730543375015,0.7725669506192208
1984-09-18,57.80622188486686,A,0.826711118221283,0.8201846361160279,0.8044116735458374,0.7948935151100158,0.7999516654014588,0.8053906095027924,0.7733555898070336
1984-09-19,57.80465385299707,A,0.826711118221283,0.8234479069709778,0.808218914270401,0.7967971354722977,0.8001692247390747,0.8053362244367599,0.7741442289948464
1984-09-20,57.808918854252454,A,0.8593445420265198,0.8310623288154602,0.8152894973754883,0.8003324270248413,0.8010394525527954,0.8056081736087799,0.7750960353016854
1984-09-21,57.81342500800363,A,0.8593445420265198,0.8386767506599426,0.8223600804805755,0.8038677185773849,0.8016921210289002,0.8060432875156402,0.7760478416085244
1984-09-24,57.820201621417446,A,0.8647831678390503,0.8473788976669312,0.8299745261669159,0.8076749414205551,0.8024535620212555,0.8065871715545654,0.777026841044426
1984-09-25,57.82392089084612,A,0.8593445420265198,0.8539055824279785,0.8370451092720032,0.8114821791648865,0.8029974603652954,0.8070222854614257,0.7778698685765266
1984-09-26,57.83637776616266,A,0.8865386247634888,0.8658710837364196,0.8446594953536988,0.8166491210460662,0.8040852403640747,0.8077293401956558,0.7787944787740707
1984-09-27,57.832105550407306,A,0.8756611943244934,0.8691344141960144,0.8500983715057373,0.8212721914052963,0.8049554717540741,0.8083820044994354,0.7790664225816727
1984-09-28,57.82823076458527,A,0.8702223300933838,0.8713099718093872,0.854993361234665,0.8256233185529709,0.8057169258594513,0.8091162526607514,0.7796103128790856
1984-10-01,57.82232429755738,A,0.8702223300933838,0.8723978042602539,0.8598883509635925,0.8299744457006455,0.8064783799648285,0.8098505008220672,0.7801542031764984
1984-10-02,57.81789738951252,A,0.8702223300933838,0.8745733618736267,0.8642394721508027,0.83432557284832,0.807457377910614,0.8105575597286224,0.7803989526629448
1984-10-03,57.80438934829619,A,0.8647831678390503,0.870222270488739,0.8680466771125793,0.8381327956914901,0.8082188189029693,0.8112102270126342,0.7807524794340134
1984-10-04,57.79788328934698,A,0.8593445420265198,0.8669589400291443,0.8680466771125793,0.8416680872440339,0.8089802610874176,0.8118628942966462,0.7810516199469566
1984-10-05,57.790967704610786,A,0.8593445420265198,0.8647833824157715,0.8680466771125793,0.8452033787965775,0.8098504889011383,0.812515561580658,0.7812419804930687
1984-10-08,57.78485199539734,A,0.8593445420265198,0.8626078248023987,0.8675028145313263,0.8487386703491211,0.8108294844627381,0.813331395983696,0.7814323410391808
1984-10-09,57.781525136135656,A,0.8647831678390503,0.861519992351532,0.8680466771125793,0.8525458931922912,0.8119172525405883,0.8141472297906875,0.7816770911216736
1984-10-10,57.77989769332817,P,0.8647831678390503,0.861519992351532,0.8658711314201355,0.8552653133869171,0.8130050206184387,0.8150174504518509,0.7819218412041664
