Date,GRADE,GPS,CMI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-09,,,3.6395227909088135,3.555022430419922,3.5984797716140746,3.64767040014267,3.745630087852478,,
1984-02-10,,,3.7059147357940674,3.5767508506774903,3.6008938789367675,3.64767040014267,3.7453886747360228,,
1984-02-13,,,3.6214170455932617,3.591236782073975,3.60813684463501,3.6431437969207763,3.7433365392684936,,
1984-02-14,,,3.6697027683258057,3.6298657417297364,3.6105515241622923,3.644351136684418,3.74128445148468,,
1984-02-15,,,3.6697027683258057,3.661252021789551,3.6123623132705687,3.6446529626846313,3.737663049697876,,
1984-02-16,,,3.633486032485962,3.6600446701049805,3.6075335502624513,3.6392207503318788,3.7325930118560793,,
1984-02-17,,,3.5972726345062256,3.638316249847412,3.6075335502624513,3.631072521209717,3.727040195465088,,
1984-02-20,,,3.5972726345062256,3.633487367630005,3.6123620748519896,3.626545763015747,3.721849493980408,,
1984-02-21,,,3.5308797359466557,3.605722761154175,3.6177942514419557,3.618095874786377,3.716175956726074,,
1984-02-22,,,3.524845123291016,3.576751232147217,3.619001626968384,3.608438861370087,3.711226716041565,,
1984-02-23,,,3.3799874782562256,3.5260515213012695,3.593048095703125,3.5957639336586,3.703983860015869,,
1984-02-24,,,3.355844020843506,3.4777657985687256,3.5580410242080687,3.5794674515724183,3.696258134841919,,
1984-02-27,,,3.4886319637298584,3.456037664413452,3.5447625160217284,3.576449680328369,3.691188168525696,,
1984-02-28,,,3.4886319637298584,3.4475881099700927,3.526655435562134,3.568603479862213,3.6864803314208983,,
1984-02-29,,,3.6214170455932617,3.466902494430542,3.5218268632888794,3.567094588279724,3.682858934402466,,
1984-03-01,,,3.717985391616821,3.534502077102661,3.5302767992019652,3.5689051747322083,3.6809275102615358,,
1984-03-02,,,3.766273736953736,3.616588020324707,3.5471769094467165,3.5773552298545837,3.6794789600372315,,
1984-03-05,,,3.633486032485962,3.6455588340759277,3.55079824924469,3.58158016204834,3.6753746557235716,,
1984-03-06,,,3.6455559730529785,3.676943635940552,3.5622658729553223,3.5900300621986387,3.670304579734802,,
1984-03-07,,,3.5731303691864014,3.6672863006591796,3.567094397544861,3.5930480122566224,3.664148211479187,,
1984-03-08,,,3.609344005584717,3.6455580234527587,3.59003005027771,3.5915390729904173,3.6595610666275022,,
1984-03-09,,,3.5610597133636475,3.604515218734741,3.610551619529724,3.5842963218688966,3.653042502403259,,
1984-03-12,,,3.585201501846313,3.5948583126068114,3.62020857334137,3.582485544681549,3.6470067739486693,,
1984-03-13,,,3.6938438415527344,3.604515886306763,3.6407297611236573,3.5836925983428953,3.6433853816986086,,
1984-03-14,,,3.663666248321533,3.622623062133789,3.6449546813964844,3.583390772342682,3.639643249511719,,
1984-03-15,,,3.6455559730529785,3.6298654556274412,3.6377117395401,3.5839942693710327,3.635538911819458,,
1984-03-16,,,3.730057239532471,3.663664960861206,3.6340900897979735,3.590633499622345,3.6333660316467284,,
1984-03-19,,,3.6697027683258057,3.6805652141571046,3.637711763381958,3.594255006313324,3.6311932182312012,,
1984-03-20,,,3.766273736953736,3.6950511932373047,3.6497835397720335,3.606024706363678,3.63058970451355,,
1984-03-21,,,3.838701248168945,3.730058193206787,3.676340627670288,3.6217175126075745,3.6327625846862794,,
1984-03-22,,,3.724023818969727,3.7457517623901366,3.687808609008789,3.6389193296432496,3.6332455110549926,,
1984-03-23,,,3.7542004585266113,3.750580406188965,3.7071226835250854,3.658837151527405,3.6342112255096435,,
1984-03-26,,,3.724023818969727,3.761444616317749,3.721004915237427,3.6706067442893984,3.6344527196884155,,
1984-03-27,,,3.657630443572998,3.7397159576416015,3.7173835754394533,3.679056668281555,3.634694209098816,,
1984-03-28,,,3.675736427307129,3.7071229934692385,3.718590593338013,3.6817726373672484,3.634935612678528,,
1984-03-29,,,3.6697027683258057,3.696258783340454,3.7210052728652956,3.6793585062026977,3.6334870624542237,,
1984-03-30,,,3.657630443572998,3.6769447803497313,3.7137625932693483,3.6739263415336607,3.631434926986694,,
1984-04-02,,,3.6395227909088135,3.6600445747375487,3.710744595527649,3.6742281794548033,3.630469226837158,,
1984-04-03,,,3.6938438415527344,3.667287254333496,3.7035016059875487,3.6766425728797913,3.630348553657532,,
1984-04-04,,,3.760237216949463,3.684187412261963,3.6956552028656007,3.6859979152679445,3.6311935901641847,,
1984-04-05,,,3.766273736953736,3.7035016059875487,3.6998801946640016,3.693844401836395,3.63384934425354,,
1984-04-06,,,3.724023818969727,3.7167802810668946,3.6968625307083136,3.7019926071166993,3.6346943473815916,3.706458613872528,
1984-04-09,,,3.730057239532471,3.734887170791626,3.697465872764588,3.709235394001007,3.6383157444000243,3.7055532574653625,
1984-04-10,,,3.7481651306152335,3.745751428604126,3.706519341468811,3.711951458454132,3.6403679275512695,3.7045875573158265,
1984-04-11,,,3.7542004585266113,3.7445440769195555,3.714365744590759,3.716478168964386,3.642420039176941,3.704104692935944,
1984-04-12,,,3.7059147357940674,3.732472276687622,3.7179869413375854,3.7194961071014405,3.6429028606414793,3.7031389713287353,
1984-04-13,,,3.784379243850708,3.744543361663818,3.7306618213653566,3.7222122073173525,3.646644992828369,3.702837197780609,
1984-04-16,,,3.760237216949463,3.750579357147217,3.7427332639694213,3.726738929748535,3.6508699893951415,3.702656135559082,
1984-04-17,,,3.7542004585266113,3.7517864227294924,3.748768925666809,3.726135265827179,3.6564228391647338,3.70301828622818,
1984-04-18,,,3.796449422836304,3.760236215591431,3.752390146255494,3.7240226745605467,3.6620964002609253,3.704285752773285,
1984-04-19,,,3.790412664413452,3.777135801315308,3.7548040390014648,3.727342116832733,3.665114197731018,3.705372142791748,
1984-04-20,,,3.790412664413452,3.7783424854278564,3.7614429235458373,3.729152727127075,3.6668041563034057,3.7060964155197142,
1984-04-23,,,3.766273736953736,3.779549789428711,3.765064573287964,3.7312652230262757,3.6697012901306154,3.7065189146995543,
1984-04-24,,,3.717985391616821,3.772306776046753,3.7620465993881225,3.734282970428467,3.6706669425964353,3.7059756970405577,
1984-04-25,,,3.730057239532471,3.7590283393859862,3.7596322774887083,3.736999011039734,3.6718740320205687,3.7047685408592224,
1984-04-26,,,3.790412664413452,3.7590283393859862,3.768082070350647,3.743034505844116,3.6750125646591187,3.703802788257599,
1984-04-27,,,3.9171650409698486,3.7843788146972654,3.781360650062561,3.7560112357139586,3.681410412788391,3.7042253041267394,
1984-04-30,,,3.8628435134887695,3.8036927700042726,3.791621279716492,3.7671772718429564,3.686721830368042,3.704285662174225,
1984-05-01,,,4.200843334197998,3.900264358520508,3.8362855672836305,3.7925272464752195,3.700121102333069,3.7081485295295717,
1984-05-02,,,4.146519184112549,3.9835567474365234,3.871292543411255,3.811841344833374,3.7125545835494993,3.7118906497955324,
1984-05-03,,,4.031843185424805,4.031842851638794,3.89543559551239,3.8251198172569274,3.725591697692871,3.71478777885437,
1984-05-04,,,3.9594128131866455,4.040292406082154,3.9123356103897096,3.8368892669677734,3.737663073539734,3.7169606041908265,
1984-05-07,,,3.9292361736297607,4.053570938110352,3.928631854057312,3.846848213672638,3.746475157737732,3.7188316631317138,
1984-05-08,,,4.007699966430664,4.014942264556884,3.9576033115386964,3.8598249554634094,3.756856517791748,3.721668424606323,
1984-05-09,,,3.9292361736297607,3.971485662460327,3.977521204948425,3.868576741218567,3.763012900352478,3.722935917377472,
1984-05-10,,,3.717985391616821,3.9087141036987303,3.9702784776687623,3.8691802740097048,3.763012900352478,3.7219702053070067,
1984-05-11,,,3.609344005584717,3.8387003421783445,3.939496374130249,3.860428512096405,3.7598743057250976,3.7196766328811646,
1984-05-14,,,3.609344005584717,3.7747219085693358,3.9141464233398438,3.852883851528168,3.759391465187073,3.7173830604553224,
1984-05-15,,,3.6455559730529785,3.702293109893799,3.8586176872253417,3.847451627254486,3.759391465187073,3.7148480224609375,
1984-05-16,,,3.6817736625671382,3.6528006076812742,3.8121431350708006,3.841717839241028,3.7615643310546876,3.7128562712669373,
1984-05-17,,,3.585201501846313,3.626243829727173,3.767478966712951,3.831457281112671,3.7610814809799193,3.710321273803711,
1984-05-18,,,3.44034481048584,3.5924439907073973,3.7155721664428705,3.8139538884162905,3.7586671829223635,3.705854842662811,
1984-05-21,,,3.3980958461761475,3.5501943588256837,3.662458133697509,3.795544993877411,3.75492506980896,3.7009659218788147,
1984-05-22,,,3.331702709197998,3.4874237060546873,3.5948584079742423,3.7762308597564695,3.7476822471618654,3.6955338144302368,
1984-05-23,,,3.2230615615844727,3.395681285858154,3.5242409467697136,3.75088107585907,3.738870153427124,3.6892567014694215,
1984-05-24,,,3.1264896392822266,3.3039389133453367,3.465091371536255,3.7176849246025085,3.728488826751709,3.6820138692855835,
1984-05-25,,,3.2351319789886475,3.2628963470458983,3.4276701688766478,3.6835832715034487,3.7185903215408325,3.6759781765937807,
1984-05-28,,,3.2351319789886475,3.2303035736083983,3.390248966217041,3.6521976947784425,3.7098989057540894,3.670546061992645,
1984-05-29,,,3.192880630493164,3.202539157867432,3.3449814319610596,3.601799559593201,3.6984310436248777,3.6645103740692138,
1984-05-30,,,3.1868460178375244,3.195296049118042,3.2954886674880983,3.5538159012794495,3.6853939390182493,3.6590782618522644,
1984-05-31,,,3.180809497833252,3.2061600208282472,3.255049467086792,3.511264216899872,3.67452965259552,3.6538875818252565,
1984-06-01,,,3.265309810638428,3.2121955871582033,3.237545967102051,3.476559066772461,3.6647518396377565,3.6494815325737,
1984-06-04,,,3.319632053375244,3.2290956020355224,3.2296995878219605,3.446078860759735,3.656664004325867,3.645558362007141,
1984-06-05,,,3.259273052215576,3.242374086380005,3.222456622123718,3.4086575150489806,3.6486968564987183,3.6416955327987672,
1984-06-06,,,3.355844020843506,3.2761736869812013,3.2357348680496214,3.379987907409668,3.642299008369446,3.638617310523987,
1984-06-07,,,3.319632053375244,3.3039381980895994,3.2550491094589233,3.3600702404975893,3.6352975940704346,3.634392328262329,
1984-06-08,,,3.295490264892578,3.3099742889404298,3.2610849380493163,3.3443775534629823,3.6280547904968263,3.6297448587417604,
1984-06-11,,,3.2713444232940674,3.3003167629241945,3.264706182479858,3.3274775743484497,3.620691223144531,3.625580224990845,
1984-06-12,,,3.2532389163970947,3.299109935760498,3.2707420110702516,3.3078617215156556,3.6118791246414186,3.621113839149475,
1984-06-13,,,3.259273052215576,3.279795742034912,3.2779847145080567,3.2867366909980773,3.601859841346741,3.616526715755463,
1984-06-14,,,3.2351319789886475,3.2628957271575927,3.2834169626235963,3.269233214855194,3.591237006187439,3.6125431752204893,
1984-06-15,,,3.3135948181152344,3.266516637802124,3.2882454633712768,3.262895715236664,3.5830284261703493,3.6088613867759705,
1984-06-18,,,3.428273200988769,3.2979023933410643,3.2991095781326294,3.2644045829772947,3.576992745399475,3.60765424489975,
1984-06-19,,,3.422237634658813,3.331702136993408,3.3154060363769533,3.2689313292503357,3.5704741954803465,3.605421061515808,
1984-06-20,,,3.392058849334717,3.3582592964172364,3.3190275192260743,3.277381193637848,3.563231363296509,3.602825701236725,
1984-06-21,,,3.5731303691864014,3.425858974456787,3.34437735080719,3.2997132301330567,3.5605756759643556,3.6017392683029175,
1984-06-22,,,3.6214170455932617,3.4874234199523926,3.3769700288772584,3.3190274834632874,3.5573164319992063,3.6019807124137877,
1984-06-25,,,3.6033084392547607,3.5224304676055906,3.4101664304733275,3.337436306476593,3.5541778564453126,3.602523922920227,
1984-06-26,,,3.5670950412750244,3.551401948928833,3.4415520429611206,3.356147027015686,3.5504357481002806,3.6034292936325074,
1984-06-27,,,3.524845123291016,3.5779592037200927,3.4681092500686646,3.3730469822883604,3.545003662109375,3.6035500311851503,
1984-06-28,,,3.54898738861084,3.5731306076049805,3.499494791030884,3.39145587682724,3.540175156593323,3.6026446771621705,
1984-06-29,,,3.470522403717041,3.5429516792297364,3.5151875495910643,3.4017165064811707,3.5337773513793946,3.6002907538414,
1984-07-02,,,3.331702709197998,3.488630533218384,3.505530500411987,3.4023200392723085,3.5250859308242797,3.5973936104774475,
1984-07-03,,,3.3799874782562256,3.451209020614624,3.5013054847717284,3.4083557605743406,3.5183259725570677,3.5944964575767515,
1984-07-04,,,3.3799874782562256,3.422237491607666,3.5000983476638794,3.4095629334449766,3.511324577331543,3.591599304676056,
1984-07-05,,,3.2230615615844727,3.3570523262023926,3.4650914669036865,3.4047344088554383,3.4999775552749632,3.587495059967041,
1984-07-06,,,3.2773804664611816,3.318423938751221,3.4306878089904784,3.4038289189338684,3.48718186378479,3.5842961382865908,
1984-07-09,,,3.2472028732299805,3.301523971557617,3.3950772523880004,3.402621841430664,3.4748690509796143,3.5807954406738283,
1984-07-10,,,3.259273052215576,3.277381086349487,3.3642950534820555,3.402923548221588,3.4560376453399657,3.5780793738365175,
1984-07-11,,,3.283417224884033,3.2580670356750487,3.3401522636413574,3.404130756855011,3.4387756061553953,3.5756650948524475,
1984-07-12,,,3.210987329483032,3.2556521892547607,3.3063522577285767,3.4029235243797302,3.42235848903656,3.5739750933647154,
1984-07-13,,,3.2049522399902344,3.2411665439605715,3.279795241355896,3.3974913954734802,3.407269277572632,3.572466175556183,
1984-07-16,,,3.259273052215576,3.2435805797576904,3.2725522756576537,3.3890413880348205,3.393870015144348,3.57017258644104,
1984-07-17,,,3.2472028732299805,3.2411665439605715,3.259273815155029,3.380289649963379,3.3786600732803347,3.5677582955360414,
1984-07-18,,,3.2532389163970947,3.2351308822631837,3.246598958969116,3.373348653316498,3.365140128135681,3.56407651424408,
1984-07-19,,,3.295490264892578,3.2520314693450927,3.253841829299927,3.3594666481018067,3.3566902256011963,3.5598515629768372,
1984-07-20,,,3.2773804664611816,3.2665171146392824,3.253841829299927,3.3422648191452025,3.3500509548187254,3.5549626302719117,
1984-07-23,,,3.2472028732299805,3.264103078842163,3.253841829299927,3.3244595408439634,3.3428081321716308,3.5510997986793518,
1984-07-24,,,3.090275526046753,3.2327176094055177,3.2369420766830443,3.30061856508255,3.3317025232315065,3.5455469942092894,
1984-07-25,,,2.9755959510803223,3.177189016342163,3.2061599493026733,3.2731561064720154,3.31757896900177,3.5395716500282286,
1984-07-26,,,3.0178463459014893,3.1216602325439453,3.186845850944519,3.246599054336548,3.3062318658828733,3.5336566734313966,
1984-07-27,,,3.1264896392822266,3.091482067108154,3.178999590873718,3.229397416114807,3.2999547624588015,3.5293109726905825,
1984-07-30,,,3.120453119277954,3.066132116317749,3.165117597579956,3.218834936618805,3.2944019079208373,3.5246634888648987,
1984-07-31,,,3.090275526046753,3.066132116317749,3.1494248628616335,3.2043493390083313,3.2895733642578127,3.518627805709839,
1984-08-01,,,3.1989169120788574,3.110796308517456,3.1439926624298096,3.195295810699463,3.2890904712677003,3.513980312347412,
1984-08-02,,,3.3256657123565674,3.1723601818084717,3.1470102071762085,3.2004260182380677,3.293073992729187,3.510781409740448,
1984-08-03,,,3.5731303691864014,3.2616883277893067,3.1765851974487305,3.2152135133743287,3.299833960533142,3.509212141036987,
1984-08-06,,,3.5550224781036377,3.3486021995544433,3.2073671579360963,3.2306044936180114,3.306231770515442,3.5080653381347657,
1984-08-07,,,3.54898738861084,3.4403445720672607,3.253238344192505,3.2450902104377746,3.313353905677795,3.5058924746513367,
1984-08-08,,,3.5550224781036377,3.511565685272217,3.3111809968948362,3.258670473098755,3.3207174348831177,3.5030556869506837,
1984-08-09,,,3.6214170455932617,3.5707159519195555,3.3715380668640136,3.279191958904266,3.329529585838318,3.502029619216919,
1984-08-10,,,3.591237068176269,3.574337291717529,3.418012809753418,3.298506200313568,3.3360481309890746,3.5003999853134156,
1984-08-13,,,3.6214170455932617,3.587616205215454,3.468109202384949,3.3166133999824523,3.342083830833435,3.4993739175796508,
1984-08-14,,,3.633486032485962,3.6045159339904784,3.52243025302887,3.3359275579452516,3.3495680904388427,3.4991324734687805,
1984-08-15,,,3.651594877243042,3.6238304138183595,3.567698049545288,3.3558453559875487,3.3554831075668337,3.4988910579681396,
1984-08-16,,,3.6817736625671382,3.6359017372131346,3.603308844566345,3.3751595258712768,3.3627259397506712,3.499011766910553,
1984-08-17,,,3.711949110031128,3.6600441455841066,3.617190718650818,3.396887958049774,3.3710551166534426,3.4995549535751342,
1984-08-20,,,3.7481651306152335,3.685393762588501,3.6365049839019776,3.421936070919037,3.3805915307998657,3.5006413769721987,
1984-08-21,,,3.8024868965148926,3.719193935394287,3.661854934692383,3.4575466394424437,3.3915764904022216,3.50172780752182,
1984-08-22,,,3.826627016067505,3.7542003631591796,3.6890153884887695,3.500098192691803,3.40292356967926,3.5023917055130003,
1984-08-23,,,3.7542004585266113,3.768685722351074,3.7022937297821046,3.536915898323059,3.4133049392700197,3.5022709727287293,
1984-08-24,,,3.7059147357940674,3.767478847503662,3.713761496543884,3.565887153148651,3.4211513376235962,3.5020898818969726,3.6042742478847503
1984-08-27,,,3.609344005584717,3.7397146224975586,3.71255419254303,3.590331697463989,3.4247727537155153,3.500882749557495,3.603218003511429
1984-08-28,,,3.736093282699585,3.726435899734497,3.722814917564392,3.622622585296631,3.4310498666763305,3.5007620310783385,3.6026747941970827
1984-08-29,,,3.778343439102173,3.716779184341431,3.735489773750305,3.6515939116477965,3.4387755584716797,3.5010034608840943,3.602554076910019
1984-08-30,,,3.6697027683258057,3.6998796463012695,3.734282684326172,3.6687957644462585,3.440707006454468,3.5006413412094117,3.6018901562690733
1984-08-31,45.74511520180223,C,3.633486032485962,3.6853939056396485,3.7264363765716553,3.6718135476112366,3.440948386192322,3.4991324090957643,3.6009848034381866
1984-09-03,45.730656234601476,C,3.633486032485962,3.6902223110198973,3.714968466758728,3.675736725330353,3.441551938056946,3.4978648972511293,3.600260516405106
1984-09-04,45.68515353738804,B,3.663666248321533,3.675736904144287,3.701086401939392,3.6814706683158875,3.4434833621978758,3.496959555149078,3.599988920688629
1984-09-05,45.616724009607445,B,3.609344005584717,3.641937017440796,3.6793581008911134,3.6841867446899412,3.44517333984375,3.4950885009765624,3.5996871268749238
1984-09-06,45.594808285404355,B,3.6214170455932617,3.632279872894287,3.6660797595977783,3.6841867446899412,3.4466219329833985,3.4933985447883606,3.5993853437900545
1984-09-07,45.60017484041769,B,3.609344005584717,3.627451467514038,3.6564226865768434,3.6850920915603638,3.449398365020752,3.4915878582000732,3.598842136859894
1984-09-10,45.6040522672796,B,3.5972726345062256,3.6202087879180906,3.655215549468994,3.683884871006012,3.4547097635269166,3.489897847175598,3.5982083809375762
1984-09-11,45.60789907236188,B,3.633486032485962,3.6141727447509764,3.6449548244476317,3.683884871006012,3.4597797346115113,3.4890528535842895,3.597514275312424
1984-09-12,45.62694248311868,B,3.6274502277374263,3.6177939891815187,3.6298655033111573,3.6826776385307314,3.4647289896011353,3.488026783466339,3.5963976621627807
1984-09-13,45.6468333582559,B,3.651594877243042,3.623829555511475,3.628054714202881,3.6811686992645263,3.473299655914307,3.486638605594635,3.595220696926117
1984-09-14,45.65846414987859,B,3.651594877243042,3.6322797298431397,3.629865598678589,3.678150987625122,3.4807839441299437,3.483982903957367,3.5941041040420534
1984-09-17,45.66423411372639,B,3.6455559730529785,3.6419363975524903,3.6310725927352907,3.673020529747009,3.488751006126404,3.481810028553009,3.5930478453636168
1984-09-18,45.65449103208107,B,3.633486032485962,3.6419363975524903,3.6280545711517336,3.664570486545563,3.4962352657318116,3.4761364555358885,3.59214249253273
1984-09-19,45.6065442916176,B,3.4584507942199707,3.608136510848999,3.6129652500152587,3.646161675453186,3.49973593711853,3.4692557716369627,3.5905732107162476
1984-09-20,45.5435662286815,B,3.428273200988769,3.5634721755981444,3.5936508655548094,3.629865312576294,3.504081654548645,3.4632200717926027,3.589003925323486
1984-09-21,45.52091486639019,B,3.5550224781036377,3.544157695770264,3.5882187128067016,3.6223206996917723,3.5110830593109132,3.4591761684417723,3.5880683863162997
1984-09-24,45.510004174536846,B,3.585201501846313,3.532086801528931,3.58701159954071,3.6211135745048524,3.517601628303528,3.455735821723938,3.587283742427826
1984-09-25,45.5124909669775,B,3.5972726345062256,3.5248441219329836,3.5833902597427363,3.6141725420951842,3.524603023529053,3.4516315484046936,3.5866499865055084
1984-09-26,45.554177876775896,B,3.542951822280884,3.541744327545166,3.5749404191970817,3.60240296125412,3.5303972816467284,3.447768704891205,3.585352311134338
1984-09-27,45.609912941881326,B,3.5550224781036377,3.5670941829681397,3.565283179283141,3.5966689467430113,3.5355879259109497,3.446139075756073,3.58405464053154
1984-09-28,45.61310752637841,B,3.518808126449585,3.559851312637329,3.5520045042037958,3.5909350514411926,3.5404164791107178,3.445233716964722,3.582455174922943
1984-10-01,45.59205084425196,B,3.476557970046997,3.538122606277466,3.5351047039031984,3.5830886483192446,3.545003581047058,3.4439058566093443,3.5806444585323334
1984-10-02,45.57222091253933,B,3.4584507942199707,3.5103582382202148,3.517601180076599,3.5728278756141663,3.5523670864105226,3.4420348048210143,3.578441413640976
1984-10-03,45.56677912105683,B,3.428273200988769,3.487422513961792,3.514583420753479,3.5637743353843687,3.5614206314086916,3.4394998002052306,3.576178035736084
1984-10-04,45.545246450629755,B,3.40413236618042,3.4572444915771485,3.512169337272644,3.552910101413727,3.56914635181427,3.4376891088485717,3.5740051913261413
1984-10-05,45.530162445393934,B,3.392058849334717,3.431894636154175,3.495872974395752,3.542045843601227,3.57445773601532,3.4372062492370605,3.571530545949936
1984-10-08,45.51612578670301,B,3.337738513946533,3.404130744934082,3.471126675605774,3.5290691375732424,3.5788034439086913,3.4366026759147643,3.5687842988967895
1984-10-09,45.50764831352513,B,3.337738513946533,3.3799882888793946,3.4451732635498047,3.514281761646271,3.583752703666687,3.4366630339622497,3.5660984241962432
1984-10-10,45.48160246048434,B,3.295490264892578,3.3534317016601562,3.420427107810974,3.4976837635040283,3.5856841707229616,3.437387320995331,3.5633220112323762
1984-10-11,45.47052883992341,P,3.343772649765014,3.341359758377075,3.399302124977112,3.482292652130127,3.5860463094711306,3.439560151100159,3.560787010192871
1984-10-12,45.47678760190403,P,3.40413236618042,3.3437744617462157,3.3878345489501953,3.4699195265769958,3.582666349411011,3.441250154972076,3.5586141657829287
1984-10-15,45.51701000419913,P,3.4584507942199707,3.3679169178009034,3.386023831367493,3.4605642676353456,3.5807349157333372,3.44348334312439,3.5570147025585173
1984-10-16,45.543724921525154,B,3.40413236618042,3.3811956882476806,3.3805919885635376,3.4490965843200683,3.577837815284729,3.445595860481262,3.555053117275238
1984-10-17,45.57987737180366,B,3.367915630340576,3.3956807613372804,3.374556231498718,3.4445698261260986,3.574095678329468,3.4474065566062926,3.5532424092292785
1984-10-18,45.65111674764038,B,3.5550224781036377,3.437930727005005,3.38964524269104,3.450907289981842,3.5727677869796755,3.4511486864089966,3.5525181341171264
