Date,GRADE,GPS,ZTS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-04-12,,,30.443744659423828,30.397929382324218,29.99207420349121,30.124001502990723,30.32372314453125,,
2013-04-15,,,29.53675651550293,30.273335647583007,29.960010147094728,30.096517276763915,30.34607738494873,,
2013-04-16,,,30.4254150390625,30.23119354248047,30.02047691345215,30.115298175811766,30.385838356018066,,
2013-04-17,,,30.132247924804688,30.183554077148436,30.05345802307129,30.086897563934325,30.41991912841797,,
2013-04-18,,,29.747467041015625,30.057126235961913,30.111176109313966,30.041089820861817,30.428531074523924,,
2013-04-19,,,29.96733856201172,29.961845016479494,30.179887199401854,30.022308349609375,30.422301254272462,,
2013-04-22,,,29.921533584594727,30.03880043029785,30.15606803894043,30.031470203399657,30.41130725860596,,
2013-04-23,,,29.04202651977539,29.76212272644043,29.99665813446045,29.994366455078126,30.373928146362303,,
2013-04-24,,,28.05257797241211,29.346188735961913,29.764871406555176,29.897254371643065,30.320241508483885,,
2013-04-25,,,28.90459632873535,29.177614593505858,29.617370414733887,29.812509632110597,30.2887255859375,,
2013-04-26,,,29.90320587158203,29.164788055419923,29.563316535949706,29.77769536972046,30.264172630310057,,
2013-04-29,,,29.98124313354492,29.17672996520996,29.607765197753906,29.783887672424317,30.241180419921875,,
2013-04-30,,,30.31171226501465,29.430667114257812,29.59639492034912,29.808435916900635,30.227362747192384,,
2013-05-01,,,30.6513614654541,29.950423812866212,29.64830627441406,29.850882148742677,30.240859870910644,,
2013-05-02,,,30.55038452148437,30.279581451416014,29.728598022460936,29.91988706588745,30.255269088745116,,
2013-05-03,,,30.48612403869629,30.396165084838866,29.780476570129395,29.980181884765624,30.267843627929686,,
2013-05-06,,,30.238279342651367,30.447572326660158,29.812151145935058,29.984109592437743,30.284989166259766,,
2013-05-07,,,30.183189392089844,30.421867752075194,29.926267433166505,29.961462783813477,30.30158260345459,,
2013-05-08,,,30.53203392028809,30.398002243041994,30.174213027954103,29.969542217254638,30.320022468566894,,
2013-05-09,,,30.79824447631836,30.44757423400879,30.363577842712402,29.990474128723143,30.32308158874512,,
2013-05-10,,,30.458585739135746,30.44206657409668,30.419115829467774,29.99121618270874,30.29827610015869,,
2013-05-13,,,30.3300895690918,30.460428619384764,30.45400047302246,30.030882835388184,30.275481338500978,,
2013-05-14,,,30.366796493530277,30.497150039672853,30.459508895874023,30.02795190811157,30.254519996643065,,
2013-05-15,,,30.10057258605957,30.41085777282715,30.40443000793457,30.026368141174316,30.236296577453615,,
2013-05-16,,,30.6513614654541,30.381481170654297,30.414527702331544,30.07156286239624,30.216079177856447,,
2013-05-17,,,31.119537353515625,30.513671493530275,30.477869033813477,30.129172801971436,30.213837394714357,,
2013-05-20,,,30.94511604309082,30.636676788330078,30.54855270385742,30.18035192489624,30.20645793914795,,
2013-05-21,,,30.3300895690918,30.629335403442383,30.563242721557618,30.24475507736206,30.193374633789062,,
2013-05-22,,,30.79824447631836,30.76886978149414,30.589863777160645,30.382038402557374,30.186355895996094,,
2013-05-23,,,30.14647483825684,30.667892456054688,30.524686813354492,30.444132328033447,30.15457523345947,,
2013-05-24,,,30.71562385559082,30.587109756469726,30.550390625,30.484753227233888,30.156165199279783,,
2013-05-27,,,30.71562385559082,30.541211318969726,30.588944053649904,30.521472263336182,30.16874885559082,,
2013-05-28,,,31.45000457763672,30.76519432067871,30.697264862060546,30.578386878967287,30.196753005981446,,
2013-05-29,,,30.247453689575195,30.655036163330077,30.71195297241211,30.55819149017334,30.18769687652588,,
2013-05-30,,,29.59569549560547,30.544880294799803,30.606386375427245,30.510457038879395,30.16633834838867,,
2013-05-31,,,29.37537002563477,30.276829528808594,30.43196964263916,30.45491933822632,30.146986389160155,,
2013-06-03,,,30.06386375427246,30.146477508544923,30.343844413757324,30.446198558807374,30.153497734069823,,
2013-06-04,,,29.742563247680664,29.80498924255371,30.28509178161621,30.424167251586915,30.152666969299318,,
2013-06-05,,,29.53142738342285,29.661783981323243,30.15841007232666,30.374136924743652,30.143399124145507,,
2013-06-06,,,29.448814392089844,29.63240776062012,30.08864402770996,30.306665420532227,30.12038558959961,,
2013-06-07,,,28.9163818359375,29.540610122680665,29.90871982574463,30.229555225372316,30.086723403930662,,
2013-06-10,,,29.38455390930176,29.404748153686523,29.775612831115723,30.182278442382813,30.077266540527344,,
2013-06-11,,,29.0999813079834,29.27623176574707,29.54061050415039,30.118937683105468,30.062851219177247,,
2013-06-12,,,28.943920135498047,29.15873031616211,29.410257148742676,30.061105060577393,30.04568088531494,,
2013-06-13,,,28.61344337463379,28.9916561126709,29.312031936645507,29.959209156036376,30.03454402923584,,
2013-06-14,,,28.273801803588867,28.863140106201172,29.201875114440917,29.81692237854004,30.014415512084963,,
2013-06-17,,,28.42067146301269,28.67036361694336,29.03755588531494,29.690700149536134,29.979634437561035,,
2013-06-18,,,28.62263298034668,28.574893951416016,28.925562858581543,29.605327320098876,29.939364585876465,,
2013-06-19,,,28.45738983154297,28.477587890625,28.818159103393555,29.488284587860107,29.901103477478028,,
2013-06-20,,,27.713830947875977,28.297665405273438,28.64466075897217,29.366652393341063,29.847787971496583,30.06541696548462,
2013-06-21,,,28.09019470214844,28.260943984985353,28.562042045593262,29.235380935668946,29.800716972351076,30.062220058441163,
2013-06-24,,,27.888242721557617,28.154458236694335,28.412410926818847,29.094011878967287,29.76774669647217,30.05691204071045,
2013-06-25,,,28.907197952270508,28.211371231079102,28.393132591247557,28.966871547698975,29.73738235473633,30.061610355377198,
2013-06-26,,,28.42985343933105,28.20586395263672,28.34172592163086,28.875991535186767,29.703334465026856,30.06162679672241,
2013-06-27,,,28.338054656982425,28.330708694458007,28.314187049865723,28.813109493255617,29.675146217346192,30.05183864593506,
2013-06-28,,,28.35641860961914,28.383953475952147,28.32244873046875,28.762161922454833,29.64292781829834,30.0326145362854,
2013-07-01,,,28.099380493164062,28.426181030273437,28.290319633483886,28.663937759399413,29.606484756469726,30.008896007537842,
2013-07-02,,,27.264015197753903,28.097544479370118,28.15445785522461,28.540010356903075,29.5709245300293,29.972426338195802,
2013-07-03,,,26.87847137451172,27.78726806640625,27.996566009521484,28.40736255645752,29.54744239807129,29.93384195327759,
2013-07-04,,,26.87847137451172,27.49535140991211,27.913030052185057,28.278845405578615,29.506919898986816,29.897822742462157,
2013-07-05,,,27.695466995239254,27.363161087036133,27.87355728149414,28.2177996635437,29.46276512145996,29.863468875885008,
2013-07-08,,,28.402320861816406,27.4237491607666,27.92496509552002,28.168688011169433,29.43118667602539,29.836183547973633,
2013-07-09,,,28.43903350830078,27.658752822875975,27.87814865112305,28.135640621185303,29.39373310089111,29.81054792404175,
2013-07-10,,,28.49411392211914,27.98188133239746,27.884574699401856,28.113150310516357,29.350588150024414,29.79572401046753,
2013-07-11,,,28.383956909179688,28.282978439331053,27.889164924621582,28.101675987243652,29.30725959777832,29.781264343261718,
2013-07-12,,,28.7786865234375,28.499622344970703,27.931391716003418,28.126920223236084,29.273110847473145,29.770477237701417,
2013-07-15,,,28.989824295043945,28.61712303161621,28.020436096191407,28.155377864837646,29.248141746520997,29.76656545639038,
2013-07-16,,,28.60426521301269,28.650169372558594,28.154461097717284,28.154459476470947,29.216563262939452,29.75907293319702,
2013-07-17,,,28.448217391967773,28.64099006652832,28.31143569946289,28.15400085449219,29.174886932373045,29.74745470046997,
2013-07-18,,,28.29215812683105,28.622630310058593,28.452804374694825,28.182917213439943,29.1247652053833,29.72392339706421,
2013-07-19,,,27.75972366333008,28.41883773803711,28.459230041503908,28.166393661499022,29.070787963867186,29.68453203201294,
2013-07-22,,,27.787267684936523,28.178326416015626,28.39772472381592,28.161344909667967,29.01993152618408,29.64770643234253,
2013-07-23,,,27.59449005126953,27.976371383666994,28.313270378112794,28.09570951461792,28.964485397338866,29.609502696990965,
2013-07-24,,,27.447608947753903,27.77624969482422,28.20861988067627,28.046597290039063,28.911426124572753,29.573861351013182,
2013-07-25,,,28.01676368713379,27.721170806884764,28.17190055847168,28.03053274154663,28.858734169006347,29.537406673431395,
2013-07-26,,,27.934139251708984,27.756053924560547,28.08744583129883,28.009418773651124,28.795026206970213,29.504431800842283,
2013-07-29,,,27.62202835083008,27.72300605773926,27.950666236877442,27.985551166534425,28.728564453125,29.467511196136474,
2013-07-30,,,27.635831832885746,27.7312744140625,27.853822898864745,28.004141998291015,28.67467929840088,29.434026966094972,
2013-07-31,,,27.424230575561523,27.726598739624023,27.75142421722412,28.031429958343505,28.607199020385742,29.39677745819092,
2013-08-01,,,27.746225357055664,27.6724910736084,27.69683094024658,28.074817657470703,28.55919403076172,29.356884632110596,
2013-08-02,,,28.463808059692383,27.77842483520508,27.767239379882813,28.11323471069336,28.51415771484375,29.33516145706177,
2013-08-05,,,28.748985290527344,28.003816223144533,27.863411140441894,28.130567932128905,28.47482494354248,29.32178689956665,
2013-08-06,,,28.63858985900879,28.20436782836914,27.96782112121582,28.140545749664305,28.41859664916992,29.307674827575685,
2013-08-07,,,28.73978614807129,28.467478942871093,28.09703884124756,28.152829360961913,28.388443298339844,29.28807008743286,
2013-08-08,,,28.73978614807129,28.66619110107422,28.16934108734131,28.170620822906493,28.37132511138916,29.268831729888916,
2013-08-09,,,28.43620109558105,28.66066970825195,28.219547271728516,28.153496551513673,28.352541732788087,29.249764060974123,
2013-08-12,,,27.90261650085449,28.491395950317383,28.247606086730958,28.0991361618042,28.309316787719727,29.231407260894777,
2013-08-13,,,28.013011932373047,28.366280364990235,28.285324096679688,28.069573497772218,28.274725761413574,29.213696365356444,
2013-08-14,,,27.727827072143555,28.16388854980469,28.31568374633789,28.033553981781004,28.23865375518799,29.191026439666746,
2013-08-15,,,27.617431640625,27.93941764831543,28.302804374694823,27.999817657470704,28.20202610015869,29.16120584487915,
2013-08-16,,,27.599023818969727,27.771982192993164,28.216325950622558,27.991782665252686,28.175678939819335,29.131201171875,
2013-08-19,,,27.47943687438965,27.687346267700196,28.089371109008788,27.976391124725343,28.137576599121093,29.10742156982422,
2013-08-20,,,27.810630798339844,27.646870040893553,28.006575202941896,27.987198162078858,28.11178958892822,29.087320404052733,
2013-08-21,,,27.461030960083008,27.593510818481445,27.878699684143065,27.987869262695312,28.082131805419923,29.063906345367432,
2013-08-22,,,27.47943687438965,27.565911865234376,27.7526647567749,27.961002922058107,28.05945167541504,29.04699785232544,
2013-08-23,,,27.783031463623047,27.60271339416504,27.6873477935791,27.953447532653808,28.04963626861572,29.03202589035034,
2013-08-26,,,27.41503143310547,27.589832305908203,27.638589286804198,27.94309768676758,28.02952346801758,29.004578952789306,
2013-08-27,,,26.863056182861328,27.4003173828125,27.523593711853028,27.904458904266356,27.994331932067873,28.966848258972167,
2013-08-28,,,27.20343971252441,27.34879913330078,27.471154975891114,27.893419361114503,27.9692529296875,28.935178203582765,
2013-08-29,,,27.111452102661133,27.275202178955077,27.420557022094727,27.861680698394775,27.957205352783202,28.902496662139892,
2013-08-30,,,26.81705474853516,27.0820068359375,27.34236011505127,27.779343032836913,27.931742553710937,28.866229763031004,
2013-09-02,,,26.81705474853516,26.96241149902344,27.27612190246582,27.682746505737306,27.91031879425049,28.83903274536133,
2013-09-03,,,27.07464599609375,27.00472946166992,27.20252342224121,27.60454931259155,27.873667755126952,28.80552505493164,
2013-09-04,,,27.313838958740234,27.026809310913087,27.187804222106934,27.533251953125,27.851347465515136,28.777340965270994,
2013-09-05,,,27.90261650085449,27.18504219055176,27.23012218475342,27.49139347076416,27.842638702392577,28.758892459869386,
2013-09-06,,,28.16020965576172,27.45367317199707,27.267840003967287,27.477593898773193,27.83871452331543,28.740821170806885,
2013-09-09,,,28.141815185546875,27.718625259399413,27.340518379211424,27.48955383300781,27.839563217163086,28.723023986816408,
2013-09-10,,,28.47300338745117,27.9982967376709,27.50151309967041,27.512553405761718,27.86374298095703,28.717333755493165,
2013-09-11,,,28.822587966918945,28.300046539306642,27.663427925109865,27.567291450500488,27.902625312805174,28.725033855438234,
2013-09-12,,,28.592592239379883,28.43804168701172,27.811541938781737,27.61604948043823,27.93690773010254,28.721913814544678,
2013-09-13,,,28.56499481201172,28.51899871826172,27.986335945129394,27.66434803009033,27.95429828643799,28.708531703948974,
2013-09-16,,,29.300968170166016,28.75082931518555,28.23472728729248,27.755424594879152,27.97227123260498,28.701728954315186,
2013-09-17,,,29.788558959960938,29.0139404296875,28.5061185836792,27.854321002960205,27.999261741638183,28.69649742126465,
2013-09-18,,,30.10134506225586,29.26969184875488,28.78486919403076,27.986336708068848,28.03140636444092,28.690997257232667,
2013-09-19,,,29.90814208984375,29.532801818847656,28.98542175292969,28.107771968841554,28.0618900680542,28.684574832916258,
2013-09-20,,,29.613758087158203,29.742554473876954,29.130776596069335,28.19930830001831,28.078591499328613,28.67585117340088,
2013-09-23,,,29.052570343017575,29.692874908447266,29.221852111816407,28.281185245513917,28.079846420288085,28.663994083404543,
2013-09-24,,,28.96058654785156,29.527280426025392,29.270610427856447,28.38606176376343,28.086972846984864,28.651768054962158,
2013-09-25,,,28.574193954467773,29.221850204467774,29.24577102661133,28.454599475860597,28.089492378234862,28.632189655303954,
2013-09-26,,,29.052570343017575,29.050735855102534,29.2917688369751,28.55165538787842,28.104700622558592,28.614732913970947,
2013-09-27,,,28.656997680664062,28.859383773803707,29.300969123840332,28.643652534484865,28.122646102905275,28.59671703338623,
2013-09-30,,,28.629392623901367,28.774748229980467,29.233811569213866,28.734269428253175,28.13948860168457,28.579710063934325,
2013-10-01,,,29.236572265625,28.829945373535157,29.178612899780273,28.842365741729736,28.17233024597168,28.568407821655274,
2013-10-02,,,29.438966751098636,29.00289993286133,29.11237506866455,28.948622131347655,28.212157402038574,28.561791763305663,
2013-10-03,,,28.96058654785156,28.984503173828124,29.01761951446533,29.00152063369751,28.23103385925293,28.54488401412964,
2013-10-04,,,29.48496437072754,29.15009651184082,29.004740142822264,29.0677583694458,28.2620503616333,28.528538284301757,
2013-10-07,,,29.37456703186035,29.299131393432617,29.036939811706542,29.129395961761475,28.297101135253907,28.512832794189453,
2013-10-08,,,29.00657844543457,29.253132629394532,29.041539001464844,29.156074714660644,28.324516067504884,28.49959768295288,
2013-10-09,,,28.914581298828125,29.14825553894043,29.07557773590088,29.160674381256104,28.354323081970215,28.48076105117798,
2013-10-10,,,29.770153045654297,29.310168838500978,29.14733600616455,29.219552421569823,28.394801635742187,28.476997833251954,
2013-10-11,,,29.806943893432617,29.374564743041994,29.262330627441408,29.28164987564087,28.421664352416993,28.467911033630372,
2013-10-14,,,29.70575523376465,29.440802383422852,29.369966888427733,29.3018892288208,28.440799751281737,28.45781234741211,
2013-10-15,,,29.503360748291016,29.540158843994142,29.396645736694335,29.287629318237304,28.458095169067384,28.438345909118652,
2013-10-16,,,30.25774383544922,29.80879135131836,29.478523445129394,29.295449256896973,28.488454322814942,28.43844881057739,
2013-10-17,,,30.386533737182617,29.932067489624025,29.6211181640625,29.319368839263916,28.52138927459717,28.446357192993165,
2013-10-18,,,30.561336517333984,30.082946014404296,29.728755378723143,29.366747760772704,28.563891983032228,28.458216857910156,
2013-10-21,,,30.14733123779297,30.17126121520996,29.806031799316408,29.421485805511473,28.608786277770996,28.459051532745363,
2013-10-22,,,29.90814208984375,30.252217483520507,29.896188163757323,29.468863582611085,28.64668888092041,28.460707321166993,
2013-10-23,,,29.990936279296875,30.19885597229004,30.003823661804198,29.53970069885254,28.691951065063478,28.465302410125734,
2013-10-24,,,30.11973762512207,30.14549674987793,30.038782119750977,29.593059062957764,28.74199718475342,28.472011642456053,
2013-10-25,,,29.87135505676269,30.007500457763673,30.045223236083984,29.653776931762696,28.787443809509277,28.481561374664306,
2013-10-28,,,29.420562744140625,29.8621467590332,30.01670398712158,29.693335437774657,28.826266326904296,28.481921463012696,
2013-10-29,,,29.466554641723636,29.77382926940918,30.013023376464844,29.70483455657959,28.859384803771974,28.485587196350096,
2013-10-30,,,29.554140090942383,29.68647003173828,29.94266300201416,29.710593223571777,28.90124698638916,28.49168939590454,
2013-10-31,,,29.185400009155277,29.49960250854492,29.822549629211426,29.721833896636962,28.935366249084474,28.497408962249757,
2013-11-01,,,29.351337432861328,29.39559898376465,29.70154972076416,29.715152549743653,28.966732368469238,28.50818431854248,
2013-11-04,,,29.434297561645508,29.398345947265625,29.630246353149413,29.71813907623291,29.00711769104004,28.518320579528808,
2013-11-05,,,29.213058471679688,29.347646713256836,29.560737991333006,29.728463077545165,29.054117736816405,28.524224834442137,
2013-11-06,,,28.82589530944824,29.201997756958008,29.444233894348145,29.72402877807617,29.086566848754885,28.527909889221192,
2013-11-07,,,28.613868713378903,29.087691497802734,29.293647003173827,29.666214561462404,29.116615180969237,28.53691026687622,29.30116361618042
2013-11-08,,,29.12087821960449,29.041599655151366,29.218599319458008,29.631911277770996,29.162691650390624,28.54721710205078,29.30471858024597
2013-11-11,,,29.286806106567383,29.01210136413574,29.205223655700685,29.610963821411133,29.21208667755127,28.561202735900878,29.309057388305664
2013-11-12,,,29.351337432861328,29.03975715637207,29.193701934814452,29.60336265563965,29.25762050628662,28.565644130706787,29.313627243041992
2013-11-13,,,29.24071502685547,29.122721099853514,29.16235942840576,29.55251121520996,29.296158027648925,28.57375274658203,29.317689771652223
2013-11-14,59.95747231877089,P,29.20384407043457,29.240716171264648,29.16420383453369,29.49337673187256,29.32218257904053,28.582410640716553,29.317124643325805
2013-11-15,59.940180934814926,P,29.323680877685547,29.28127670288086,29.161438179016113,29.431493949890136,29.345452003479004,28.592083263397218,29.312348899841307
2013-11-18,59.80674497579912,P,29.14853858947754,29.25362319946289,29.132862281799316,29.381554317474365,29.365586471557616,28.60257484436035,29.305735425949095
2013-11-19,59.63885909988125,P,28.96416473388672,29.176188659667968,29.10797290802002,29.334355449676515,29.37540969848633,28.61957633972168,29.29600133895874
2013-11-20,59.52225176936431,P,28.91807556152344,29.111660766601563,29.11719093322754,29.280712413787843,29.37731945037842,28.639972381591797,29.28690716743469
2013-11-21,59.48942038268988,P,29.111652374267575,29.093222427368165,29.166969299316406,29.23030815124512,29.387700653076173,28.662304191589357,29.280063467025755
2013-11-22,59.39634665658844,P,28.90884780883789,29.010255813598633,29.145766258239746,29.182182788848877,29.394577713012694,28.674437999725342,29.268953437805177
2013-11-25,59.30990833237923,P,28.844322204589844,28.949412536621093,29.10151786804199,29.153370761871336,29.385444793701172,28.678858013153075,29.257520780563354
2013-11-26,59.276280135302876,B,28.96416473388672,28.949412536621093,29.06280059814453,29.12825126647949,29.368956909179687,28.684109325408937,29.24732862472534
2013-11-27,59.20499719038187,B,28.835107803344727,28.932818984985353,29.022239875793456,29.09229965209961,29.343632164001466,28.68751926422119,29.24162163734436
2013-11-28,59.07568149022445,B,28.835107803344727,28.87751007080078,28.98536624908447,29.074785041809083,29.322171478271486,28.69203077316284,29.23664755821228
2013-11-29,59.02985591786018,B,28.71526908874512,28.838794326782228,28.92452507019043,29.04298162460327,29.304201698303224,28.691396598815917,29.230936918258667
2013-12-02,59.05457871018538,B,28.71526908874512,28.81298370361328,28.881198120117187,29.00703020095825,29.297455673217772,28.68865104675293,29.227608251571656
2013-12-03,59.064913050317465,B,28.65995979309082,28.752142715454102,28.850777626037598,28.979375267028807,29.29144313812256,28.689207992553712,29.224140462875365
2013-12-04,59.1665497430881,B,28.77057266235352,28.73923568725586,28.836027336120605,28.97660913467407,29.295370712280274,28.69243154525757,29.219943122863768
2013-12-05,59.27399253556848,B,28.982601165771484,28.76873435974121,28.823122215270995,28.995045757293703,29.293971328735353,28.699335975646974,29.21162968635559
2013-12-06,59.44208925638608,B,29.07478141784668,28.840636825561525,28.839715576171876,28.99274091720581,29.302327003479004,28.71248655319214,29.198509292602537
2013-12-09,59.62702307928211,A,29.268369674682617,28.951256942749023,28.88212032318115,28.99181909561157,29.31510654449463,28.7272975730896,29.187502002716066
2013-12-10,59.686784146862294,A,28.90884780883789,29.001034545898438,28.87658863067627,28.9696946144104,29.308552055358888,28.740441150665283,29.174971923828124
2013-12-11,59.618601191291845,C,28.65995979309082,28.9789119720459,28.859073829650878,28.940656852722167,29.29297191619873,28.75256465911865,29.163213005065916
2013-12-12,59.52365178764733,C,28.733701705932617,28.929132080078126,28.848933219909668,28.91714973449707,29.28843421936035,28.75973403930664,29.148570356369017
2013-12-13,59.484302246364955,C,29.111652374267575,28.936506271362305,28.888571548461915,28.906548309326173,29.280967979431153,28.771509170532227,29.137970485687255
2013-12-16,59.49686642370559,C,29.49883079528809,28.982598495483398,28.96692771911621,28.9240629196167,29.283453254699708,28.790277194976806,29.12889419555664
2013-12-17,59.595571437024624,C,29.166961669921875,29.034221267700197,29.017627906799316,28.93420276641846,29.286660919189455,28.80558849334717,29.11980772972107
2013-12-18,59.898776086394975,A,29.655536651611328,29.233336639404296,29.106124305725096,28.971075820922852,29.301480026245116,28.827901554107665,29.112339506149294
2013-12-19,60.16597682803111,A,29.784595489501957,29.443515396118165,29.186323738098146,29.00472297668457,29.30176887512207,28.848285255432128,29.10258494377136
2013-12-20,60.339470840787904,A,29.849136352539062,29.59101219177246,29.263759231567384,29.05173740386963,29.3026127243042,28.862138538360597,29.09864999771118
2013-12-23,60.3741039097388,A,29.839906692504883,29.65922737121582,29.32091293334961,29.10151662826538,29.305295753479005,28.873047752380373,29.09741732597351
2013-12-24,60.490543459964414,A,29.839906692504883,29.793816375732423,29.414018821716308,29.14530372619629,29.31202667236328,28.885060920715333,29.096367874145507
2013-12-25,60.401637863571146,A,29.839906692504883,29.830690383911133,29.532013511657716,29.195543670654295,29.303669929504395,28.896062126159666,29.092066106796263
2013-12-26,60.38895435214272,C,30.04271507263184,29.88231430053711,29.662914848327638,29.255924034118653,29.29679355621338,28.909091415405275,29.088961572647094
2013-12-27,60.387798958786725,C,30.116455078125,29.935778045654295,29.76339511871338,29.325983333587647,29.2878959274292,28.925893955230713,29.087829008102418
2013-12-30,60.43709049505264,C,30.116455078125,29.99108772277832,29.82515754699707,29.39604263305664,29.28727840423584,28.94803234100342,29.089719800949098
2013-12-31,60.46552316718129,C,30.134899139404297,30.050086212158202,29.921951293945312,29.469789600372316,29.29181354522705,28.96925121307373,29.091473789215087
2014-01-01,60.51674646016661,A,30.134899139404297,30.109084701538087,29.96988754272461,29.538005924224855,29.2946928024292,28.993321933746337,29.092174186706544
2014-01-02,60.407488146588314,C,29.83069229125977,30.06668014526367,29.97449722290039,29.580410480499268,29.28891189575195,29.015454540252687,29.08833019256592
2014-01-03,60.214770311026136,C,29.544925689697266,29.952374267578126,29.944076156616212,29.6039176940918,29.282383308410644,29.03491355895996,29.08305736541748
2014-01-06,60.01393948779256,C,29.48039054870605,29.825161361694335,29.90812454223633,29.61451873779297,29.283579864501952,29.054923095703124,29.08117233276367
2014-01-07,59.81529441314505,B,29.59100914001465,29.716383361816405,29.883234786987305,29.648626804351807,29.286068954467773,29.072726879119873,29.080023641586305
2014-01-08,59.58156652649666,B,29.25914764404297,29.54123306274414,29.825158882141114,29.678586196899413,29.280169105529787,29.090708045959474,29.07730719566345
2014-01-09,59.55867610846476,B,29.46195411682129,29.467485427856445,29.76708278656006,29.71499881744385,29.285700187683105,29.11053321838379,29.078765535354613
2014-01-10,59.74136961806196,P,29.99662399291992,29.557825088500977,29.75509967803955,29.759247398376466,29.298605918884277,29.132669143676758,29.08234751701355
2014-01-13,59.71132206390116,P,29.296022415161133,29.52095146179199,29.673056411743165,29.74910697937012,29.29584041595459,29.151479053497315,29.07802900314331
2014-01-14,59.680733771947835,P,29.36054801940918,29.4748592376709,29.59562129974365,29.758786296844484,29.298790206909178,29.17645397186279,29.07165111541748
2014-01-15,59.72448340037113,P,29.323680877685547,29.487765884399415,29.514499473571778,29.742193508148194,29.308745918273925,29.197656383514403,29.066417293548582
