Date,GRADE,GPS,NUE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-09-19,48.62213081197285,B,6.640225410461426,6.730559825897217,6.774108362197876,6.705077433586121,7.060777721405029,7.8327999019622805,7.750942051410675
2002-09-20,48.506018984076455,B,6.603822708129883,6.645887851715088,6.780040836334228,6.697055220603943,7.025237407684326,7.819360971450806,7.7508801341056826
2002-09-23,48.1122087559252,B,5.335099220275879,6.342257308959961,6.640629863739013,6.623439693450928,6.967558422088623,7.794444627761841,7.744307632446289
2002-09-24,47.78782688015372,B,5.325663089752197,6.08905258178711,6.482882165908814,6.541464924812317,6.914706268310547,7.769178538322449,7.736672739982605
2002-09-25,47.51365606091201,B,5.424561977386475,5.865874481201172,6.331249761581421,6.47973792552948,6.860326623916626,7.742777366638183,7.729893016815185
2002-09-26,47.20990019717823,B,5.465205192565918,5.63087043762207,6.180715131759643,6.431301212310791,6.813204555511475,7.718476495742798,7.723403332233429
2002-09-27,46.898919660754395,B,5.386626720428467,5.387431240081787,6.016659545898437,6.363295531272888,6.772088174819946,7.693094077110291,7.716113338470459
2002-09-30,46.98857174820722,B,5.134638786315918,5.347339153289795,5.844798231124878,6.282690453529358,6.732134027481079,7.6654875421524045,7.706962289810181
2002-10-01,47.17595239337603,B,5.382567405700684,5.358720016479492,5.723886299133301,6.233559799194336,6.700212516784668,7.6385857629776,7.699050884246827
2002-10-02,47.29454267992703,B,5.345983028411865,5.34300422668457,5.604439353942871,6.1742407321929935,6.659092245101928,7.610309867858887,7.691258082389831
2002-10-03,47.40119699270687,B,5.43540096282959,5.337043380737304,5.483956909179687,6.129032635688782,6.619086151123047,7.5824845504760745,7.682726347446442
2002-10-04,47.5148840719114,B,5.374436378479004,5.334605312347412,5.361018276214599,6.070529556274414,6.576863079071045,7.552342290878296,7.674244933128357
2002-10-07,47.61375810208322,B,5.229473114013672,5.353572177886963,5.350455665588379,5.995542764663696,6.523866863250732,7.521556949615478,7.66490467786789
2002-10-08,47.63767381286042,B,5.396111965179443,5.356281089782715,5.3575005531311035,5.920191359519959,6.483479490280152,7.490125775337219,7.65639761686325
2002-10-09,47.63379996109256,B,5.182055473327637,5.323495578765869,5.333249902725219,5.8322498321533205,6.436572790145874,7.455814623832703,7.647724876403808
2002-10-10,47.619644231644195,B,5.249794960021973,5.2863743782043455,5.311708879470825,5.746212005615234,6.392746744155883,7.420150904655457,7.639142909049988
2002-10-11,47.683298888603865,B,5.386626720428467,5.288812446594238,5.311708879470825,5.664184212684631,6.363252477645874,7.385828685760498,7.630461118221283
2002-10-14,47.74104884069755,B,5.355469226837158,5.314011669158935,5.333791923522949,5.589295077323913,6.341602182388305,7.351194891929627,7.621120965480804
2002-10-15,47.92378890789649,C,5.917705059051514,5.418330287933349,5.387305688858032,5.5555959939956665,6.334729022979737,7.323715991973877,7.615094566345215
2002-10-16,48.086015828738645,C,5.570882320404053,5.496095657348633,5.409795618057251,5.507117486000061,6.313989353179932,7.291370711326599,7.607957208156586
2002-10-17,48.10273558367826,C,5.154961109161377,5.477128887176514,5.381751632690429,5.432854270935058,6.275789976119995,7.255336751937866,7.598807258605957
2002-10-18,48.180289700993114,C,5.641329765319824,5.528069496154785,5.408440971374512,5.384729623794556,6.2458618545532225,7.2221230792999265,7.59171391248703
2002-10-21,48.38243533519164,C,5.969189167022705,5.650813484191895,5.482412576675415,5.416434121131897,6.2220055103302006,7.191609959602356,7.587519629001617
2002-10-22,48.35192681015666,C,5.848611831665039,5.6369948387146,5.527662563323974,5.442581558227539,6.200429611206054,7.160079255104065,7.583111107349396
2002-10-23,48.43824930445422,C,5.85673713684082,5.694165802001953,5.595130729675293,5.4641903162002565,6.177748861312867,7.126088995933532,7.578843705654144
2002-10-24,48.66032288391806,C,5.7456464767456055,5.812302875518799,5.644715881347656,5.478212380409241,6.151255283355713,7.090584559440613,7.573585302829742
2002-10-25,48.70640844960232,C,5.703649997711182,5.82476692199707,5.676418209075928,5.494063544273376,6.125890235900879,7.054727392196655,7.567875690460205
2002-10-28,48.56499700033757,C,5.679265022277832,5.7667820930480955,5.708797788619995,5.5212948560714725,6.094051256179809,7.020132007598877,7.562044153213501
2002-10-29,48.46027756571811,C,5.606102466583252,5.718280220031739,5.677637529373169,5.532471609115601,6.060668115615845,6.988071722984314,7.555799887180329
2002-10-30,48.36167512098996,C,5.676550388336182,5.6822428703308105,5.688204336166382,5.548999977111817,6.028424243927002,6.95842321395874,7.548862545490265
2002-10-31,48.31895685828576,C,5.7090678215026855,5.674927139282227,5.743615007400512,5.562683320045471,6.003895683288574,6.928575615882874,7.541993970870972
2002-11-01,48.39801129471933,C,6.027444839477539,5.739686107635498,5.782226514816284,5.595333743095398,5.989159240722656,6.902812495231628,7.535444121360779
2002-11-04,48.55661284194281,C,6.288913249969482,5.861615753173828,5.814198923110962,5.648305749893188,5.978789310455323,6.879408655166626,7.529163000583648
2002-11-05,48.69660074883092,C,6.101954936981201,5.960786247253418,5.8395332336425785,5.683597898483276,5.961525239944458,6.849806456565857,7.521679046154023
2002-11-06,48.86585939332701,C,6.309240818023682,6.087324333190918,5.884783601760864,5.739957165718079,5.954528017044067,6.822908926010132,7.514889776706696
2002-11-07,48.92336947533919,C,6.097890853881836,6.165088939666748,5.920008039474487,5.782361960411071,5.94780704498291,6.793776912689209,7.505308239459992
2002-11-08,48.84994422974529,C,5.931251049041748,6.14585018157959,5.942768144607544,5.8095931768417355,5.931497259140015,6.765707488059998,7.4966357135772705
2002-11-11,48.680290061090176,C,5.798482894897461,6.047764110565185,5.954689931869507,5.831743860244751,5.912532110214233,6.735127387046814,7.489678151607514
2002-11-12,48.676935141115386,C,6.116857528686523,6.05074462890625,6.005765438079834,5.841701483726501,5.907565650939941,6.708712391853332,7.484533593654633
2002-11-13,48.541877049455024,C,5.952929496765137,5.979482364654541,6.03340334892273,5.860803842544556,5.895976953506469,6.681332278251648,7.477617871761322
2002-11-14,48.55913672940847,C,6.138534069061279,5.98761100769043,6.076349973678589,5.909982490539551,5.891956377029419,6.654244213104248,7.472132744789124
2002-11-15,48.65822308509899,C,6.3065290451049805,6.062666606903076,6.104258394241333,5.943242454528809,5.887196998596192,6.629618072509766,7.466978316307068
2002-11-18,48.72269024807496,C,6.134470462799072,6.129864120483399,6.088814115524292,5.951506519317627,5.8753022289276124,6.60425564289093,7.459355404376984
2002-11-19,48.651370814432376,C,6.058603763580322,6.118213367462158,6.0844789981842045,5.9620061159133915,5.858411502838135,6.579361429214478,7.451453680992127
2002-11-20,48.670964161273304,C,6.165632247924805,6.160753917694092,6.070118141174317,5.977450871467591,5.842906427383423,6.557276754379273,7.442981452941894
2002-11-21,48.67131869603528,C,6.400008201599121,6.21304874420166,6.100329875946045,6.010168957710266,5.8314955615997315,6.53753583908081,7.436317656040192
2002-11-22,48.60005005959047,C,6.269947528839111,6.205732440948486,6.134199523925782,6.038483834266662,5.816350860595703,6.513743815422058,7.427810816764832
2002-11-25,48.651682669848384,C,6.324141025543213,6.243666553497315,6.186765336990357,6.0707276344299315,5.805768642425537,6.490412883758545,7.419574944972992
2002-11-26,48.73589221797149,C,6.291625499725342,6.290270900726318,6.204242134094239,6.105003786087036,5.799767417907715,6.4667028093338015,7.4127646160125735
2002-11-27,48.912066017678,C,6.719737529754639,6.4010919570922855,6.280922937393188,6.157163143157959,5.803353118896484,6.449660358428955,7.407176804542542
2002-11-28,48.978727799836435,C,6.719737529754639,6.465037822723389,6.339043283462525,6.207696628570557,5.804943361282349,6.432860541343689,7.400939030647278
2002-11-29,49.119521357296,C,6.806445598602295,6.572337436676025,6.389034938812256,6.246646666526795,5.8089958190917965,6.417116613388061,7.395677542686462
2002-12-02,49.26812407717559,C,6.879602432250977,6.683429718017578,6.4635481357574465,6.2761811256408695,5.8398858833312985,6.403722152709961,7.389904041290283
2002-12-03,49.371760125999195,C,6.635738849639893,6.752252388000488,6.5212616443634035,6.3028703212738035,5.866087398529053,6.3903968334198,7.382891137599945
2002-12-04,49.24993817981416,C,6.4758782386779785,6.703480529785156,6.55228624343872,6.311202192306519,5.887113723754883,6.373720173835754,7.37483099937439
2002-12-05,49.10770169217662,C,6.191371440887451,6.597807312011719,6.531422567367554,6.315876221656799,5.901637048721313,6.357420802116394,7.3679281520843505
2002-12-06,48.94716801378957,C,6.138534069061279,6.464225006103516,6.5182812213897705,6.326240372657776,5.91667519569397,6.344381685256958,7.359849791526795
2002-12-09,48.65762753459342,C,5.855386734008789,6.259381866455078,6.471405792236328,6.329085564613342,5.931090154647827,6.3316120910644536,7.348827891349792
2002-12-10,48.48856236309975,B,6.055891513824463,6.143412399291992,6.44783239364624,6.326037263870239,5.944556636810303,6.322384576797486,7.340503845214844
2002-12-11,48.400068667811475,B,6.062666416168213,6.060770034790039,6.382125282287598,6.331524109840393,5.95889030456543,6.308991274833679,7.330632264614105
2002-12-12,48.36373054541855,B,5.978670120239258,6.0182297706604,6.308018541336059,6.323530912399292,5.969755687713623,6.294420919418335,7.320655672550202
2002-12-13,48.26534838782345,B,5.772744178771973,5.945071792602539,6.204648399353028,6.296841669082641,5.977721843719483,6.277292461395263,7.3099241542816165
2002-12-16,48.31699396263693,B,5.961060047149658,5.966206455230713,6.1127941608428955,6.2881711483001705,5.9923535823822025,6.258110222816467,7.3001811099052425
2002-12-17,48.27729897988355,B,5.859448432922363,5.926917839050293,6.035165119171142,6.278213381767273,6.00162031173706,6.242549901008606,7.2903454613685605
2002-12-18,48.242958987711255,B,5.737516403198242,5.861887836456299,5.961328935623169,6.256807589530945,6.0127295303344725,6.224651160240174,7.2807913851737975
2002-12-19,48.24190643444581,B,5.784936904907227,5.823141193389892,5.920685482025147,6.22605402469635,6.023432369232178,6.208089556694031,7.270971858501435
2002-12-20,48.356576537316414,B,5.845903873443604,5.837773132324219,5.891422462463379,6.204851841926574,6.032617912292481,6.197935194969177,7.261055111885071
2002-12-23,48.39606761003495,B,5.788997173309326,5.803360557556152,5.884783506393433,6.178094649314881,6.0412884712219235,6.191445326805114,7.2511017537117
2002-12-24,48.42645281552558,B,5.764615058898926,5.7843938827514645,5.855655860900879,6.15174412727356,6.038226671218872,6.1864778470993045,7.240229077339173
2002-12-25,48.4709575322456,B,5.764615058898926,5.789813613891601,5.82585072517395,6.103988003730774,6.04210132598877,6.178045339584351,7.229470317363739
2002-12-26,48.49234290839951,B,5.770034313201904,5.786833095550537,5.804987144470215,6.056502842903138,6.05440279006958,6.165096383094788,7.218845872879029
2002-12-27,48.40361652677861,B,5.613537788391113,5.740359878540039,5.789066505432129,5.996857452392578,6.053846950531006,6.149854402542115,7.207311618328094
2002-12-30,48.28100233593082,B,5.589038848876953,5.700368213653564,5.751864385604859,5.932329273223877,6.046243944168091,6.134124727249145,7.1942142128944395
2002-12-31,48.21536974808391,B,5.620339393615723,5.671513080596924,5.727953481674194,5.881559300422668,6.041678495407105,6.12105405330658,7.1804062008857725
2003-01-01,48.15472774443152,B,5.620339393615723,5.642657947540283,5.716235780715943,5.8387823581695555,6.036950540542603,6.107349700927735,7.164695951938629
2003-01-02,48.14096403202408,B,5.749621868133545,5.638575458526612,5.712704277038574,5.816694879531861,6.037030048370362,6.094142665863037,7.150263934135437
2003-01-03,48.19149490988667,B,5.718321800231934,5.659532260894776,5.699946069717408,5.795684266090393,6.037323484420776,6.081606860160828,7.135675415992737
2003-01-06,48.322235659796796,B,5.820385932922363,5.705801677703858,5.703084945678711,5.793934226036072,6.040145902633667,6.067098579406738,7.12254497051239
2003-01-07,48.4412890917572,B,5.903395652770996,5.7624129295349125,5.716963005065918,5.786309432983399,6.046091766357422,6.053379940986633,7.110367341041565
2003-01-08,48.51778959611358,B,5.755067348480225,5.789358520507813,5.716008234024048,5.770929479598999,6.047662105560303,6.0380431747436525,7.097535440921783
2003-01-09,48.59412247612488,C,5.910201549530029,5.82147445678711,5.730024957656861,5.767506051063537,6.0516847801208495,6.027790231704712,7.086211876869202
2003-01-10,48.7056965220012,C,6.0204291343688965,5.881895923614502,5.7707140922546385,5.779890298843384,6.051544466018677,6.020351853370666,7.074800899028778
2003-01-13,48.740059017246814,C,5.9877705574035645,5.915372848510742,5.8105872631072994,5.7812258243560795,6.0455216121673585,6.01215546131134,7.063166151046753
2003-01-14,48.78659899182327,C,6.1170525550842285,5.958104228973388,5.86025857925415,5.794106030464173,6.045823564529419,6.003674402236938,7.052130744457245
2003-01-15,48.87201658460216,C,6.07350492477417,6.021791744232178,5.905575132369995,5.810905456542969,6.041108846664429,5.997818431854248,7.038961911201477
2003-01-16,48.81922937054825,C,5.795887470245361,5.9989289283752445,5.910201692581177,5.8114529848098755,6.0350687789916995,5.991437911987305,7.02424366235733
2003-01-17,48.72068479965486,C,5.809494018554688,5.956741905212403,5.919318914413452,5.80963249206543,6.032633638381958,5.982065448760986,7.010642025470734
2003-01-20,48.655833199773475,C,5.809494018554688,5.921086597442627,5.918229722976685,5.810657334327698,6.032853860855102,5.9726929855346675,6.9966841578483585
2003-01-21,48.44965728265981,C,5.474728107452393,5.792621707916259,5.875362968444824,5.7961629867553714,6.02001127243042,5.963788461685181,6.980676021575928
2003-01-22,48.24772033789818,B,5.4298176765441895,5.663884258270263,5.842838001251221,5.779423117637634,6.009549036026001,5.9527629947662355,6.96433580160141
2003-01-23,48.18572884625738,B,5.537328243255615,5.612172412872314,5.805550670623779,5.76778781414032,5.997524919509888,5.944740648269653,6.9495077896118165
2003-01-24,48.09455363376546,B,5.444787502288818,5.5392311096191404,5.747986507415772,5.759350299835205,5.980290088653565,5.933743543624878,6.935077431201935
2003-01-27,47.98364608784154,B,5.334558486938477,5.444244003295898,5.682665300369263,5.746626281738282,5.964291849136353,5.919797039031982,6.9213864970207215
2003-01-28,47.99731194735856,B,5.334558486938477,5.416210079193116,5.6044158935546875,5.732337236404419,5.949810943603516,5.904111223220825,6.907379634380341
2003-01-29,48.004818720592766,B,5.2937331199646,5.388993167877198,5.5264387130737305,5.716006922721863,5.932372961044312,5.887639694213867,6.893545060157776
2003-01-30,47.950371494866666,B,5.247467517852783,5.331021022796631,5.471596717834473,5.690899205207825,5.909322147369385,5.870408854484558,6.880541198253631
2003-01-31,47.98560716725891,B,5.431180477142334,5.328299617767334,5.4337653636932375,5.676542139053344,5.892546806335449,5.854448833465576,6.86776356458664
2003-02-03,48.0633805588757,B,5.458396434783936,5.353067207336426,5.398655605316162,5.658442664146423,5.875231914520263,5.8405002784729,6.856136989593506
2003-02-04,48.124170369161845,B,5.368581295013428,5.359871768951416,5.388040924072266,5.631701946258545,5.856771030426025,5.8282692241668705,6.843691644668579
2003-02-05,48.06325165674298,B,4.896364212036133,5.280397987365722,5.33469557762146,5.58876678943634,5.820303564071655,5.81182834148407,6.829234726428986
2003-02-06,48.07470030870136,B,5.186224937438965,5.268149471282959,5.299585247039795,5.552567958831787,5.789633312225342,5.797288336753845,6.815044119358062
2003-02-07,48.07680204542205,B,5.406685829162598,5.263250541687012,5.295775079727173,5.521880793571472,5.761638116836548,5.785316967964173,6.802338969707489
2003-02-10,48.11161311768171,B,5.450232982635498,5.261617851257324,5.307342529296875,5.4950039148330685,5.733050727844239,5.786468305587769,6.790456466674804
2003-02-11,48.14205400780085,B,5.394437313079834,5.266789054870605,5.313330411911011,5.458873152732849,5.708224697113037,5.787156047821045,6.778167293071747
2003-02-12,48.35044377676713,B,5.4298176765441895,5.373479747772217,5.32693886756897,5.42668879032135,5.687303485870362,5.787208604812622,6.764992985725403
2003-02-13,48.48410254655644,C,5.375386714935303,5.411312103271484,5.3397307872772215,5.4056637525558475,5.670983791351318,5.786310420036316,6.752393457889557
2003-02-14,48.53352846482884,C,5.3454461097717285,5.39906415939331,5.3311573505401615,5.382461357116699,5.655122032165528,5.785898613929748,6.73949634552002
2003-02-17,48.53811764827787,C,5.3454461097717285,5.378106784820557,5.319862318038941,5.3592589616775514,5.644923219680786,5.788006687164307,6.726747114658355
2003-02-18,48.60361097931857,C,5.523719310760498,5.403963184356689,5.335376119613647,5.3617085218429565,5.634279775619507,5.789418206214905,6.714001984596252
2003-02-19,48.64971961964434,C,5.542768955230713,5.426553440093994,5.400016593933105,5.367356085777283,5.623881826400757,5.791386065483093,6.70084796667099
2003-02-20,48.68511089874042,C,5.523719310760498,5.456219959259033,5.433766031265259,5.366675639152527,5.614782810211182,5.792269248962402,6.687376899719238
2003-02-21,48.80870640643809,C,5.727847099304199,5.532700157165527,5.465882158279419,5.380828619003296,5.613884868621827,5.795803356170654,6.674072823524475
2003-02-24,48.91594089227605,C,5.697907447814941,5.60319242477417,5.490649604797364,5.398996067047119,5.608621816635132,5.800487699508667,6.661022324562072
2003-02-25,48.93309777881198,C,5.647558689117432,5.627960300445556,5.515961742401123,5.414646077156067,5.604384021759033,5.803002166748047,6.646563971042633
2003-02-26,48.91815763023812,C,5.623061180114746,5.644018745422363,5.535286092758179,5.431112480163574,5.6020949172973635,5.807412223815918,6.6316134238243105
2003-02-27,48.92823649458583,C,5.638028621673584,5.6668806076049805,5.561550283432007,5.450640535354614,5.59915675163269,5.811294560432434,6.615722732543945
2003-02-28,48.863951218006825,C,5.661164283752441,5.6535440444946286,5.593122100830078,5.46213972568512,5.595461959838867,5.814039936065674,6.599934310913086
2003-03-03,48.80294122310539,C,5.639389514923096,5.64184045791626,5.622516441345215,5.471189379692078,5.592469806671143,5.8168791389465335,6.58403701543808
2003-03-04,48.74769037295303,C,5.579514026641846,5.628231525421143,5.628095912933349,5.481736016273499,5.5887677860260006,5.8134972286224365,6.568606610298157
2003-03-05,48.717785599245964,C,5.574069499969482,5.61843318939209,5.631225967407227,5.515621280670166,5.584956874847412,5.813529100418091,6.552449905872345
2003-03-06,48.59709410282117,C,5.246102809906006,5.540048027038575,5.6034643173217775,5.518615174293518,5.574478244781494,5.814440517425537,6.5348886346817014
2003-03-07,48.52176375845116,B,5.469285488128662,5.501672267913818,5.5776081562042235,5.5217451572418215,5.571593198776245,5.812720074653625,6.517421576976776
2003-03-10,48.39847612892231,B,5.320949077606201,5.43798418045044,5.539912319183349,5.5152809619903564,5.56623140335083,5.80623767375946,6.498923816680908
2003-03-11,48.29168051215104,B,5.224329948425293,5.366947364807129,5.497589445114135,5.506775593757629,5.558311214447022,5.799994854927063,6.480037055015564
2003-03-12,48.115564394040895,B,5.089605331420898,5.270054531097412,5.444243860244751,5.489764976501465,5.547696533203125,5.792323536872864,6.459206266403198
2003-03-13,48.10027381550256,B,5.244742393493652,5.269782447814942,5.404915237426758,5.483232760429383,5.537598943710327,5.787314496040344,6.438949527740479
