Date,GRADE,GPS,ALL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-09-01,,,7.669473171234131,7.609318351745605,7.627363681793213,7.47096586227417,7.258025197982788,,
1993-09-02,,,7.609316349029541,7.591272640228271,7.636386299133301,7.484500241279602,7.274867925643921,,
1993-09-03,,,7.669473171234131,7.585258293151855,7.633379125595093,7.495026969909668,7.291109199523926,,
1993-09-06,,,7.669473171234131,7.61533489227295,7.630371952056885,7.5055536985397335,7.304944343566895,,
1993-09-07,,,7.75969934463501,7.675487041473389,7.6393945693969725,7.525103569030762,7.321787109375,,
1993-09-08,,,7.639391899108887,7.66947078704834,7.6393945693969725,7.5401417255401615,7.335020627975464,,
1993-09-09,,,7.713200092315674,7.690247535705566,7.640760087966919,7.561877965927124,7.347324304580688,,
1993-09-10,,,7.773695468902588,7.711091995239258,7.648175144195557,7.589646673202514,7.364446992874146,,
1993-09-13,,,7.743444919586182,7.725886344909668,7.670610618591309,7.618910264968872,7.380964670181275,,
1993-09-14,,,7.924933910369873,7.758933258056641,7.717210149765014,7.654240894317627,7.401713695526123,,
1993-09-15,,,7.773695468902588,7.785793972015381,7.72763237953186,7.677498030662536,7.420039415359497,,
1993-09-16,,,7.803940773010254,7.803942108154297,7.747094821929932,7.691740560531616,7.437165479660035,,
1993-09-17,,,7.803940773010254,7.80999116897583,7.760541582107544,7.696960353851319,7.456096105575561,,
1993-09-20,,,7.743444919586182,7.80999116897583,7.767938756942749,7.699155354499817,7.47501992225647,,
1993-09-21,,,7.682949542999268,7.761594295501709,7.7602637767791744,7.699829173088074,7.490929260253906,,
1993-09-22,,,7.743444919586182,7.755544185638428,7.770669078826904,7.705031824111939,7.505040836334229,,
1993-09-23,,,7.834185600280762,7.761593151092529,7.782767629623413,7.711763858795166,7.520365734100341,,
1993-09-24,,,7.773695468902588,7.7555440902709964,7.782767629623413,7.715471386909485,7.532074642181397,,
1993-09-27,,,7.985427856445312,7.803940677642823,7.806965923309326,7.738788270950318,7.545612144470215,,
1993-09-28,,,8.04592227935791,7.876535224914551,7.81906476020813,7.768137454986572,7.559156551361084,,
1993-09-29,,,7.864438533782959,7.900733947753906,7.828139066696167,7.7778857231140135,7.572680320739746,,
1993-09-30,,,7.682949542999268,7.870486736297607,7.816039943695069,7.7815673828125,7.583777446746826,,
1993-10-01,,,7.834185600280762,7.882584762573242,7.819064426422119,7.789803004264831,7.596696157455444,,
1993-10-04,,,7.834185600280762,7.852336311340332,7.8281384944915775,7.798038625717163,7.606607294082641,,
1993-10-05,,,8.01567554473877,7.846286964416504,7.861411094665527,7.810837435722351,7.620148229598999,,
1993-10-06,,,7.985427856445312,7.870484828948975,7.88560938835144,7.828139233589172,7.633685731887818,,
1993-10-07,,,7.955183506011963,7.924931621551513,7.89770917892456,7.840238404273987,7.646016826629639,,
1993-10-08,,,7.985427856445312,7.955180072784424,7.918882417678833,7.850825023651123,7.65594515800476,,
1993-10-11,,,8.04592227935791,7.997527408599853,7.924931859970092,7.865948891639709,7.667684831619263,,
1993-10-12,,,8.04592227935791,8.003576755523682,7.924931859970092,7.871998310089111,7.677620038986206,,
1993-10-13,,,8.076171875,8.02172555923462,7.946105194091797,7.887122130393982,7.688761672973633,,
1993-10-14,,,8.227410316467285,8.076170921325684,8.0005512714386,7.908295607566833,7.70653730392456,,
1993-10-15,,,8.136665344238281,8.106418418884278,8.03079924583435,7.924931836128235,7.7200918388366695,,
1993-10-18,,,8.136665344238281,8.124567031860352,8.061047220230103,7.94459285736084,7.73364637374878,,
1993-10-19,,,7.985427856445312,8.112468147277832,8.058022451400756,7.959716773033142,7.745980892181397,,
1993-10-20,,,7.864438533782959,8.070121479034423,8.045923519134522,7.965766453742981,7.756497087478638,7.393572521209717,
1993-10-21,,,7.985427856445312,8.02172498703003,8.048947954177857,7.973328566551208,7.770636138916015,7.402747392654419,
1993-10-22,,,8.01567554473877,7.997527027130127,8.051972723007202,7.985427570343018,7.7865832233428955,7.414029321670532,
1993-10-25,,,7.803940773010254,7.9309821128845215,8.027774572372437,7.9763532161712645,7.7994985771179195,7.424396929740905,
1993-10-26,,,7.803940773010254,7.89468469619751,8.003576421737671,7.964254140853882,7.811210966110229,7.435666837692261,
1993-10-27,,,7.622451782226562,7.84628734588623,7.9582044124603275,7.952154803276062,7.817488946914673,7.443918814659119,
1993-10-28,,,7.622451782226562,7.7736921310424805,7.897708559036255,7.949129915237426,7.819556179046631,7.452772288322449,
1993-10-29,,,7.592204570770264,7.6889979362487795,7.843262481689453,7.937030863761902,7.817409372329712,7.461323289871216,
1993-11-01,,,7.743444919586182,7.676898765563965,7.8039404392242435,7.932493829727173,7.818287372589111,7.47198823928833,
1993-11-02,,,7.561962127685547,7.628503036499024,7.761593866348266,7.909808158874512,7.81613715171814,7.480537590980529,
1993-11-03,,,7.350222587585449,7.5740571975708,7.710172271728515,7.878047895431519,7.810353765487671,7.486668772697449,
1993-11-04,,,7.31997537612915,7.5135619163513185,7.643627023696899,7.846287488937378,7.80276237487793,7.492497482299805,
1993-11-05,,,7.259477615356445,7.4470165252685545,7.568007230758667,7.809989976882934,7.793961029052735,7.49862352848053,
1993-11-08,,,7.31997537612915,7.362322616577148,7.5196106910705565,7.773692631721497,7.789978733062744,7.505956077575684,
1993-11-09,,,7.380471229553223,7.326024436950684,7.477263736724853,7.740420079231262,7.7884093856811525,7.512991290092469,
1993-11-10,,,7.259477615356445,7.307875442504883,7.440966320037842,7.699585366249084,7.780209474563598,7.519117336273194,
1993-11-11,,,7.168734073638916,7.277627182006836,7.395594549179077,7.646651554107666,7.771397829055786,7.523132877349854,
1993-11-12,,,7.168734073638916,7.25947847366333,7.353247499465942,7.598254990577698,7.761383047103882,7.5262461233139035,
1993-11-15,,,7.108239650726318,7.217131328582764,7.289726972579956,7.5468337059021,7.750158376693726,7.52755136013031,
1993-11-16,,,7.0779948234558105,7.156636047363281,7.241330242156982,7.501462054252625,7.736524286270142,7.529155697822571,
1993-11-17,,,7.047746181488037,7.1142897605896,7.211082601547242,7.460627436637878,7.724691371917725,7.529855999946594,
1993-11-18,,,7.0779948234558105,7.096141910552978,7.186884546279908,7.415255784988403,7.711987266540527,7.529655785560608,
1993-11-19,,,6.92675256729126,7.047745609283448,7.153612041473389,7.360809636116028,7.695048408508301,7.529747700691223,
1993-11-22,,,6.836009502410889,6.993299579620361,7.105215454101563,7.312413072586059,7.676899700164795,7.528932185173034,
1993-11-23,,,6.95700216293335,6.969101047515869,7.062868547439575,7.270066142082214,7.657541065216065,7.529627380371093,
1993-11-24,,,7.168734073638916,6.993298625946045,7.053794193267822,7.247380256652832,7.645441837310791,7.532740626335144,
1993-11-25,,,7.168734073638916,7.011446475982666,7.053794193267822,7.22469437122345,7.6327377033233645,7.5349515914917,
1993-11-26,,,7.198986530303955,7.065893268585205,7.056819438934326,7.205033469200134,7.620638618469238,7.5383673620224,
1993-11-29,,,7.198986530303955,7.138488674163819,7.06589412689209,7.177810549736023,7.609749450683593,7.542384686470032,
1993-11-30,,,7.138487339019775,7.174785709381103,7.071943378448486,7.156636810302734,7.598860206604004,7.544894733428955,
1993-12-01,,,7.168734073638916,7.174785709381103,7.084042167663574,7.147562384605408,7.5873659896850585,7.546203413009644,
1993-12-02,,,7.212555885314941,7.183550071716309,7.097498273849487,7.142191410064697,7.5749333953857425,7.547649564743042,
1993-12-03,,,7.060400009155273,7.155832767486572,7.1108630180358885,7.132237529754638,7.560667486190796,7.546371064186096,
1993-12-06,,,6.9995317459106445,7.11594181060791,7.127215242385864,7.116215348243713,7.540949563980103,7.543280854225158,
1993-12-07,,,6.877798080444336,7.063803958892822,7.119294834136963,7.091081690788269,7.517587080001831,7.538371815681457,
1993-12-08,,,7.090831756591797,7.048223495483398,7.111504602432251,7.082649397850036,7.5021149444580075,7.537397632598877,
1993-12-09,,,7.060400009155273,7.0177923202514645,7.100671195983887,7.077232694625854,7.489663953781128,7.536720700263977,
1993-12-10,,,6.969099044799805,6.9995321273803714,7.077682447433472,7.067250943183899,7.472362222671509,7.534529190063477,
1993-12-13,,,6.938666820526123,6.987359142303466,7.051650476455689,7.058772301673889,7.454451847076416,7.530529570579529,
1993-12-14,,,6.969099044799805,7.00561933517456,7.034711647033691,7.053327512741089,7.433520317077637,7.526834273338318,
1993-12-15,,,6.969099044799805,6.981272792816162,7.01474814414978,7.049395155906677,7.413193740844727,7.523439736366272,
1993-12-16,,,7.029964923858643,6.975185775756836,6.99648904800415,7.046993660926819,7.39468936920166,7.520353097915649,
1993-12-17,,,7.151693344116211,7.011704635620117,7.005618381500244,7.058240699768066,7.378014678955078,7.51697991847992,
1993-12-20,,,7.212555885314941,7.066482448577881,7.026920795440674,7.077068018913269,7.361347351074219,7.51451609134674,
1993-12-21,,,7.2734293937683105,7.127348518371582,7.0664839267730715,7.092889380455017,7.345897493362426,7.511758766174316,
1993-12-22,,,7.182124614715576,7.169953632354736,7.075613212585449,7.09355890750885,7.3280165481567385,7.508389110565186,
1993-12-23,,,7.242992401123047,7.2125591278076175,7.093872451782227,7.097271823883057,7.3083281898498536,7.507432746887207,
1993-12-24,,,7.242992401123047,7.2308189392089846,7.121261787414551,7.099472117424011,7.290454730987549,7.50527328491211,
1993-12-27,,,7.151693344116211,7.218646430969239,7.14256443977356,7.097107458114624,7.270755290985107,7.502200832366944,
1993-12-28,,,7.182124614715576,7.200385475158692,7.163866996765137,7.099289321899414,7.2546892261505125,7.5003350591659546,
1993-12-29,,,7.303856372833252,7.224731826782227,7.197342729568481,7.106045436859131,7.2434775829315186,7.499987335205078,
1993-12-30,,,7.242992401123047,7.224731826782227,7.218645477294922,7.107567262649536,7.228628873825073,7.499632506370545,
1993-12-31,,,7.182124614715576,7.212558269500732,7.221688604354858,7.1136534929275514,7.211957855224609,7.499270539283753,
1994-01-03,,,7.212555885314941,7.224730777740478,7.221688604354858,7.124304699897766,7.200130157470703,7.499814367294311,
1994-01-04,,,7.121261119842529,7.212558078765869,7.20647177696228,7.136477851867676,7.186476564407348,7.498843765258789,
1994-01-05,,,7.090831756591797,7.169953155517578,7.197342491149902,7.136477851867676,7.175844163894653,7.496666555404663,
1994-01-06,,,6.9995317459106445,7.121261024475098,7.1729964256286625,7.133434438705445,7.163385763168335,7.491470971107483,
1994-01-07,,,6.969099044799805,7.0786559104919435,7.1456070899963375,7.133434438705445,7.150923652648926,7.484166512489319,
1994-01-10,,,6.9995317459106445,7.036051082611084,7.130390930175781,7.13647768497467,7.136045389175415,7.477166380882263,
1994-01-11,,,6.908233642578125,6.993445587158203,7.103001832962036,7.133434414863586,7.122970819473267,7.469553985595703,
1994-01-12,,,6.969099044799805,6.969099044799805,7.069526100158692,7.133434414863586,7.1153483486175535,7.462851057052612,
1994-01-13,,,7.029964923858643,6.975185680389404,7.048223352432251,7.133434414863586,7.109548139572143,7.456155257225037,
1994-01-14,,,7.212555885314941,7.023877048492432,7.051266479492187,7.136477541923523,7.108609704971314,7.451285367012024,
1994-01-17,,,6.969099044799805,7.017790508270264,7.026920795440674,7.124304699897766,7.101592178344727,7.445785455703735,
1994-01-18,,,6.9995317459106445,7.036050128936767,7.014747858047485,7.110609817504883,7.093973388671875,7.441191387176514,
1994-01-19,,,6.9995317459106445,7.0421366691589355,7.00561785697937,7.101480174064636,7.088774471282959,7.434491972923279,
1994-01-20,,,6.969099044799805,7.029963493347168,7.0025745868682865,7.0877855062484745,7.084781770706177,7.428089799880982,
1994-01-21,,,7.029964923858643,6.993445301055909,7.00866117477417,7.077134132385254,7.082006387710571,7.4216947174072265,
1994-01-24,,,7.060400009155273,7.011705493927002,7.014748001098633,7.072569465637207,7.0810495948791505,7.415603985786438,
1994-01-25,,,6.9995317459106445,7.011705493927002,7.023877811431885,7.06343982219696,7.079480333328247,7.408002309799194,
1994-01-26,,,6.9995317459106445,7.011705493927002,7.026921081542969,7.04822359085083,7.078516044616699,7.401603708267212,
1994-01-27,,,7.029964923858643,7.023878669738769,7.026921081542969,7.03757221698761,7.077555446624756,7.394771356582641,
1994-01-28,,,6.938666820526123,7.005619049072266,6.999532175064087,7.025399327278137,7.077793731689453,7.386421070098877,
1994-01-31,,,6.938666820526123,6.981272411346436,6.996488952636719,7.0117048740386965,7.079846878051757,7.378373289108277,
1994-02-01,,,6.938666820526123,6.969099426269532,6.990402460098267,7.002575159072876,7.079480171203613,7.3685106182098385,
1994-02-02,,,6.816932201385498,6.932579517364502,6.972142505645752,6.988880181312561,7.072444133758545,7.358942985534668,
1994-02-03,,,6.786501884460449,6.883886909484863,6.953882789611816,6.978228688240051,7.064799489974976,7.34876859664917,
1994-02-04,,,6.603904724121094,6.816934490203858,6.911276769638062,6.9599689722061155,7.052897853851318,7.336768236160278,
1994-02-07,,,6.634337902069092,6.756068706512451,6.868670558929443,6.941709280014038,7.041604881286621,7.325677165985107,
1994-02-08,,,6.756067752838135,6.719548892974854,6.844324159622192,6.934100985527039,7.033956489562988,7.316408348083496,
1994-02-09,,,6.69520378112793,6.69520320892334,6.813891363143921,6.920406222343445,7.024485883712768,7.305925936698913,
1994-02-10,,,6.451740741729736,6.628250980377198,6.75606894493103,6.891495013237,7.009269580841065,7.292101488113404,
1994-02-11,,,6.482177257537842,6.603905487060547,6.710419988632202,6.854976081848145,6.997705125808716,7.2791863059997555,
1994-02-14,,,6.512609958648682,6.5795598983764645,6.667814302444458,6.832151627540588,6.987966690063477,7.26445812702179,
1994-02-15,,,6.390872001647949,6.506520748138428,6.61303482055664,6.801718640327453,6.978228168487549,7.24790762424469,
1994-02-16,,,6.421308517456055,6.451741695404053,6.5734724521636965,6.772807478904724,6.964837703704834,7.233476324081421,
1994-02-17,,,6.299579620361328,6.421309471130371,6.524780225753784,6.739331507682801,6.949621295928955,7.219642624855042,
1994-02-18,,,6.390872001647949,6.403048419952393,6.503476953506469,6.707376861572266,6.938056755065918,7.2052094888687135,
1994-02-21,,,6.390872001647949,6.378700828552246,6.479130363464355,6.673900461196899,6.9271008586883545,7.190776352882385,
1994-02-22,,,6.360440254211426,6.372614479064941,6.439567613601684,6.641945886611938,6.914927682876587,7.174223999977112,
1994-02-23,,,6.421308517456055,6.372614479064941,6.412178087234497,6.613034725189209,6.903971872329712,7.158582806587219,
1994-02-24,,,6.482177257537842,6.409134006500244,6.415221738815307,6.585645341873169,6.8930161190032955,7.143852744102478,
1994-02-25,,,6.390872001647949,6.409134006500244,6.406091213226318,6.55825560092926,6.877799692153931,7.127907185554505,
1994-02-28,,,6.330012321472168,6.396962070465088,6.387831449508667,6.527822875976563,6.860148820877075,7.110748085975647,
1994-03-01,,,6.147413730621338,6.35435676574707,6.363485622406006,6.488260221481323,6.837628507614136,7.091763000488282,
1994-03-02,,,6.025684833526611,6.275232028961182,6.323923254013062,6.448697853088379,6.814499711990356,7.071258130073548,
1994-03-03,,,5.995250701904297,6.1778467178344725,6.293490362167359,6.4091352939605715,6.789544878005981,7.048936533927917,
1994-03-04,,,6.147413730621338,6.129155063629151,6.269144535064697,6.386310744285583,6.767633304595948,7.029044017791748,
1994-03-07,,,6.056116580963135,6.074375915527344,6.2356689929962155,6.357399678230285,6.745721769332886,7.008238530158996,
1994-03-08,,,5.964815139770508,6.037856197357177,6.196106481552124,6.317837047576904,6.7213755798339845,6.988032402992249,
1994-03-09,,,5.782222270965576,5.9891636848449705,6.132197856903076,6.272187972068787,6.6909428977966305,6.967210240364075,7.1803913807868955
1994-03-10,,,5.934385776519775,5.976990699768066,6.07741870880127,6.246320223808288,6.664770765304565,6.946699819564819,7.17472360610962
1994-03-11,,,6.025684833526611,5.952644920349121,6.040899991989136,6.223495602607727,6.641641969680786,6.926799912452697,7.170414617061615
1994-03-14,,,6.039167881011963,5.949255180358887,6.011815547943115,6.199823498725891,6.618174209594726,6.909152183532715,7.166774556636811
1994-03-15,,,6.131137847900391,5.982519721984863,6.01018795967102,6.186836791038513,6.598371744155884,6.892424154281616,7.164045495986938
1994-03-16,48.820545586772425,B,6.06982946395874,6.040041160583496,6.014602422714233,6.169262838363648,6.577951698303223,6.876897931098938,7.160408372879028
1994-03-17,48.929130653097225,B,5.977863788604736,6.0487367630004885,6.012863731384277,6.153177046775818,6.557518339157104,6.86045205116272,7.156612169742584
1994-03-18,48.99457842427858,B,6.008514881134033,6.045302772521973,5.998973846435547,6.134059190750122,6.5383066558837895,6.844615154266357,7.152969222068787
1994-03-21,48.98338220085429,B,5.885894298553467,6.014648056030273,5.98195161819458,6.108810305595398,6.516033906936645,6.82603964805603,7.1490139436721805
1994-03-22,48.884762900193714,B,5.824583053588867,5.953337097167969,5.967928409576416,6.08201744556427,6.49436089515686,6.808665857315064,7.144601724147797
1994-03-23,48.76337064899908,B,5.732614517211914,5.885894107818603,5.96296763420105,6.047582745552063,6.469631204605102,6.792489776611328,7.1395792746543885
1994-03-24,48.69568408564556,B,5.793926239013672,5.8491065979003904,5.9489216804504395,6.013170194625855,6.4449104309082035,6.777229285240173,7.134863383769989
1994-03-25,48.59682809214243,B,5.701958656311035,5.787795352935791,5.9165490627288815,5.978724527359009,6.414698486328125,6.761654095649719,7.130138812065124
1994-03-28,48.618681667197784,B,5.824583053588867,5.7755331039428714,5.895090579986572,5.953453063964844,6.391808166503906,6.746700172424316,7.126328125
1994-03-29,48.67956885953813,B,5.885894298553467,5.787795352935791,5.8705662250518795,5.94037709236145,6.3695354175567624,6.731754403114319,7.122372846603394
1994-03-30,48.76845425711924,B,5.855237483978272,5.812319946289063,5.849107027053833,5.931854724884033,6.346649532318115,6.717712001800537,7.1184146690368655
1994-03-31,48.85469230789705,B,5.885894298553467,5.830713558197021,5.839910078048706,5.926386904716492,6.324985437393188,6.704883604049683,7.114008240699768
1994-04-01,48.97929214614012,B,5.885894298553467,5.867500686645508,5.827648019790649,5.913310933113098,6.302104024887085,6.6920552062988286,7.109150664806366
1994-04-04,48.980115894464895,B,5.763270378112793,5.855238151550293,5.815385627746582,5.898668622970581,6.276161432266235,6.678605513572693,7.103078436851502
1994-04-05,48.95307721297299,B,5.732614517211914,5.824582195281982,5.806188774108887,5.887058591842651,6.250823087692261,6.665151710510254,7.097153704166413
1994-04-06,48.9519455922261,B,5.793926239013672,5.812319946289063,5.812319946289063,5.887643790245056,6.226710977554322,6.6526135110855105,7.091234755516052
1994-04-07,48.90179972755289,B,5.763270378112793,5.787795162200927,5.809254360198975,5.879088020324707,6.201377086639404,6.6394662666320805,7.084561026096344
1994-04-08,48.854224791982325,B,5.701958656311035,5.751008033752441,5.809254360198975,5.862901711463929,6.176642923355103,6.627218327522278,7.078483014106751
1994-04-11,48.898296312924145,B,5.793926239013672,5.757139205932617,5.806188678741455,5.8506396293640135,6.153748111724854,6.6167974948883055,7.07286484003067
1994-04-12,48.95805835624795,B,5.855237483978272,5.781663799285889,5.8031229972839355,5.8368446111679075,6.132079524993896,6.605779848098755,7.067703614234924
1994-04-13,48.995261293186196,B,5.916546821594238,5.806187915802002,5.809253931045532,5.829180479049683,6.114071817398071,6.593257975578308,7.062999300956726
1994-04-14,49.083111385707134,C,5.947202682495117,5.842974376678467,5.815384769439698,5.827647423744201,6.0972858333587645,6.58104266166687,7.057997126579284
1994-04-15,49.16802667845122,C,5.885894298553467,5.879761505126953,5.815384769439698,5.821516394615173,6.082925624847412,6.567911739349365,7.0531395506858825
1994-04-18,49.22778144406209,C,5.916546821594238,5.904285621643067,5.830712413787841,5.823049020767212,6.068569803237915,6.555087342262268,7.04873601436615
1994-04-19,49.25454095734972,C,5.885894298553467,5.910416984558106,5.846040391921997,5.826114583015442,6.051166334152222,6.542561411857605,7.04372807264328
1994-04-20,49.15888539377719,C,5.640647888183594,5.855237197875977,5.830712556838989,5.8215162515640255,6.030075216293335,6.527280550003052,7.036741981506347
1994-04-21,49.04109989249141,B,5.609992980957031,5.7877952575683596,5.815384817123413,5.812319588661194,6.013240261077881,6.511254920959472,7.029452242851257
1994-04-22,49.00427122798186,B,5.763270378112793,5.763270473480224,5.821515989303589,5.815385174751282,5.9988621234893795,6.498283624649048,7.0223273444175724
1994-04-25,48.97587805817957,B,5.885894298553467,5.75713996887207,5.830712795257568,5.8184507369995115,5.9863278102874755,6.487147250175476,7.015214052200317
1994-04-26,48.960806375213274,B,5.855237483978272,5.751008605957031,5.830712795257569,5.816917896270752,5.975615119934082,6.476921644210815,7.007646729946137
1994-04-27,49.06968450867593,B,5.855237483978272,5.793926525115967,5.824581861495972,5.816917896270752,5.964293699264527,6.4645657014846805,7.000981667041779
1994-04-28,49.20555978691262,C,5.885894298553467,5.849106788635254,5.818451023101806,5.816917896270752,5.956019992828369,6.452820644378662,6.994770672321319
1994-04-29,49.239011243365034,B,5.855237483978272,5.86750020980835,5.815385341644287,5.815385055541992,5.945307302474975,6.441682028770447,6.988105609416961
1994-05-02,49.197939593060006,B,5.763270378112793,5.8429754257202156,5.800057697296142,5.815385055541992,5.9327552700042725,6.4299280643463135,6.980228817462921
1994-05-03,49.171374897166025,B,5.763270378112793,5.8245820045471195,5.787795305252075,5.816917848587036,5.9208118724823,6.417869777679443,6.97235202550888
1994-05-04,49.19485133595962,C,5.916546821594238,5.836843872070313,5.815385198593139,5.823048877716064,5.910716638565064,6.407344255447388,6.96539199590683
1994-05-05,49.24876893895466,C,6.06982946395874,5.8736309051513675,5.861368846893311,5.838376832008362,5.902469682693481,6.397742900848389,6.959047999382019
1994-05-06,49.36540848961068,C,6.192451477050781,5.941073703765869,5.904286956787109,5.8629014730453495,5.898501272201538,6.388150482177735,6.952565200328827
1994-05-09,49.51748512092913,C,6.1617960929870605,6.020778846740723,5.931877136230469,5.8812949657440186,5.895136947631836,6.377642884254455,6.946079487800598
1994-05-10,49.595593353113365,C,5.977863788604736,6.0636975288391115,5.944139766693115,5.887426280975342,5.891745948791504,6.36468722820282,6.938222997188568
1994-05-11,49.61528687880779,C,6.039167881011963,6.088221740722656,5.962532806396484,5.893557333946228,5.892015609741211,6.353257660865784,6.930823385715485
1994-05-12,49.53273436753803,C,5.947202682495117,6.063696384429932,5.96866364479065,5.893557333946228,5.891054649353027,6.340299763679504,6.923866255283356
1994-05-13,49.405782231169276,C,5.977863788604736,6.020778846740723,5.980926275253296,5.8981558084487915,5.887663650512695,6.327648477554321,6.916460881233215
