Date,GRADE,GPS,F,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-05,,,0.5715708136558533,0.5478215217590332,0.5506714224815369,0.5395091354846955,,,
1984-01-06,,,0.5699875950813293,0.5544713497161865,0.5524130523204803,0.541725754737854,,,
1984-01-09,,,0.5763207674026489,0.5623878121376038,0.5547879993915558,0.5439423710107804,,,
1984-01-10,,,0.5763207674026489,0.570304274559021,0.5565295994281769,0.5466339826583863,,,
1984-01-11,,,0.5842373371124268,0.5756874561309815,0.5589045524597168,0.5497214227914811,,,
1984-01-12,,,0.5826535820960999,0.5779040098190308,0.5628627657890319,0.5532838374376297,,,
1984-01-13,,,0.5747373104095459,0.5788539528846741,0.5666626513004303,0.5562129110097885,,,
1984-01-16,,,0.5763207674026489,0.5788539528846741,0.570620882511139,0.5586670160293579,,,
1984-01-17,,,0.5810706615447998,0.5798039317131043,0.5750541031360626,0.5612002938985825,,,
1984-01-18,,,0.5763207674026489,0.5782206177711486,0.5769540369510651,0.5627835929393769,,,
1984-01-19,,,0.5699875950813293,0.5756874203681945,0.5767957150936127,0.5637335687875747,,,
1984-01-20,,,0.5604878067970276,0.572837519645691,0.5758457362651825,0.5641293942928314,,,
1984-01-23,,,0.5478214621543884,0.5671376585960388,0.5729958057403565,0.5638919025659561,,,
1984-01-24,,,0.5541545748710632,0.5617544412612915,0.5707791864871978,0.5636543929576874,,,
1984-01-25,,,0.5484153628349304,0.5561733603477478,0.5671969890594483,0.5630507707595825,,,
1984-01-26,,,0.5484153628349304,0.551858913898468,0.5637731671333313,0.5633179664611816,,,
1984-01-27,,,0.5404447913169861,0.5478503108024597,0.5603439152240753,0.5635032832622529,0.5471276473999024,,
1984-01-30,,,0.5308788418769836,0.5444617867469788,0.5557997226715088,0.5632103025913239,0.5465354681015014,,
1984-01-31,,,0.5213133692741394,0.537893545627594,0.5498239934444428,0.5624390482902527,0.5457942008972168,,
1984-02-01,,,0.5053709149360657,0.529284656047821,0.5427290081977845,0.5598415225744248,0.5450718557834625,,
1984-02-02,,,0.518125057220459,0.5232265949249267,0.5375427544116974,0.557169234752655,0.5446045935153961,,
1984-02-03,,,0.4989944696426391,0.5149365305900574,0.5313934206962585,0.5536195784807205,0.5438391625881195,,
1984-02-06,,,0.4910232424736023,0.5069654107093811,0.5257135987281799,0.5493547022342682,0.5429987502098084,,
1984-02-07,,,0.487834632396698,0.5002696633338928,0.5190816044807434,0.5449303954839706,0.5420312297344207,,
1984-02-08,,,0.4814577400684356,0.49548702836036684,0.5123858422040939,0.5397914156317711,0.5412317234277725,,
1984-02-09,,,0.4734867215156555,0.48655936121940613,0.5048929780721665,0.5343330726027489,0.5400828009843827,,
1984-02-10,,,0.4766750335693359,0.4820954740047455,0.49851600229740145,0.5294299587607384,0.5391031974554061,,
1984-02-13,,,0.4750805497169494,0.4789069354534149,0.49293617308139803,0.5243679478764534,0.5379650396108627,,
1984-02-14,,,0.4989944696426391,0.4811389029026031,0.490704283118248,0.5202641382813453,0.5374318248033524,,
1984-02-15,,,0.4974001049995422,0.48432737588882435,0.48990720212459565,0.51631810516119,0.5367400580644608,,
1984-02-16,,,0.5021827816963196,0.49006658792495716,0.4883129745721817,0.5129278644919395,0.5363339430093765,,
1984-02-17,,,0.4814577400684356,0.4910231292247772,0.48655930161476135,0.5089763611555099,0.535449993610382,,
1984-02-20,,,0.4814577400684356,0.4922985672950745,0.4856027513742447,0.5056581750512124,0.5344393795728684,,
1984-02-21,,,0.4623271822929382,0.4849651098251342,0.48305200636386864,0.5010668054223061,0.5332361525297165,,
1984-02-22,,,0.4607326686382293,0.4776316225528716,0.480979499220848,0.496682670712471,0.5320010352134704,,
1984-02-23,,,0.4623271822929382,0.46966050267219533,0.4798635452985763,0.4923782616853714,0.5310194730758667,,
1984-02-24,,,0.4830520749092102,0.46997936964035036,0.48050124943256367,0.4895086258649826,0.5303573977947235,,
1984-02-27,,,0.503777027130127,0.4744432270526886,0.48337089717388143,0.48815353512763976,0.5298881649971008,,
1984-02-28,,,0.4750805497169494,0.47699390053749074,0.4809795051813125,0.4858418941497803,0.5287816739082336,,
1984-02-29,,,0.4750805497169494,0.47986347675323476,0.4787475496530532,0.48432737588882446,0.5273901891708374,,
1984-03-01,,,0.4798634946346283,0.48337073922157286,0.47651562094688404,0.48241429775953293,0.5259676975011826,,
1984-03-02,,,0.4974001049995422,0.48624034523963927,0.47810985743999473,0.48233457952737807,0.5248642736673355,,
1984-03-05,,,0.4974001049995422,0.48496496081352236,0.4797040939331055,0.48265342265367506,0.5237608498334885,,
1984-03-06,,,0.4894289970397949,0.4878346502780914,0.48241427540779114,0.4827331408858299,0.5223713344335557,,
1984-03-07,,,0.4814577400684356,0.4891100883483886,0.4844867825508118,0.48273314088582986,0.5207907330989837,,
1984-03-08,,,0.4830520749092102,0.48974780440330495,0.48655927181243896,0.4832114085555076,0.5195903456211091,,
1984-03-09,,,0.4766750335693359,0.4856027901172638,0.4859215676784515,0.4832114085555076,0.5183890771865844,,
1984-03-12,,,0.4862405061721802,0.4833708703517914,0.48416791558265687,0.4837694063782691,0.5173791182041169,,
1984-03-13,,,0.4894289970397949,0.4833708703517914,0.48560276031494143,0.4832911327481269,0.5164329290390015,,
1984-03-14,,,0.4958057999610901,0.48624048233032224,0.48767528533935545,0.4832114174962043,0.5152026164531708,,
1984-03-15,,,0.5053709149360657,0.49070425033569337,0.4902260273694992,0.4833708241581916,0.513878618478775,,
1984-03-16,,,0.5053709149360657,0.4964434266090393,0.49102310836315155,0.4845664829015731,0.5125862848758698,,
1984-03-19,,,0.4926173388957977,0.49771879315376283,0.4905448317527771,0.4851244628429412,0.5109122163057327,,
1984-03-20,,,0.4798634946346283,0.4958056926727295,0.4895882815122604,0.4860012784600257,0.5089830708503723,,
1984-03-21,,,0.4814577400684356,0.4929360806941986,0.4895882815122604,0.487037532031536,0.5069274789094925,,
1984-03-22,,,0.4623271822929382,0.48432733416557305,0.48751579225063324,0.487037532031536,0.5045209509134293,,
1984-03-23,,,0.4734867215156555,0.477950495481491,0.4871969610452652,0.48655926436185826,0.5024959391355515,,
1984-03-26,,,0.4623271822929382,0.4718924641609192,0.484805628657341,0.48448677211999885,0.5002160674333572,,
1984-03-27,,,0.4607326686382293,0.4680662989616394,0.48193599581718444,0.48376937806606285,0.49780930757522585,,
1984-03-28,,,0.4734867215156555,0.46647209525108335,0.47970408797264097,0.48368968665599815,0.495752626657486,,
1984-03-29,,,0.4687039256095886,0.4677474439144135,0.47603738903999326,0.48313170820474616,0.49372695326805116,,
1984-03-30,,,0.4671095311641693,0.4664720058441162,0.47221125066280367,0.4816171795129775,0.491859387755394,,
1984-04-02,,,0.4655154347419739,0.4671096563339233,0.4695010602474213,0.4800229460000992,0.4902132672071457,,
1984-04-03,,,0.4575445055961609,0.46647202372550967,0.46726916134357455,0.4784287214279175,0.48828106582164765,,
1984-04-04,,,0.452761560678482,0.46232699155807494,0.4643995434045792,0.4769939124584198,0.4863679897785187,,
1984-04-05,,,0.4240656197071075,0.45339933037757874,0.460573387145996,0.47404458969831464,0.4838809949159622,,
1984-04-06,,,0.4320365488529205,0.44638473391532896,0.4564283698797225,0.4718126654624939,0.4817128300666809,0.5144202387332917,
1984-04-09,,,0.4320365488529205,0.4396889567375183,0.45339930653572075,0.4691024675965309,0.4797359842061997,0.5131357261538505,
1984-04-10,,,0.4336307346820831,0.43490620255470275,0.4506891131401061,0.46631255447864534,0.47798233151435854,0.5118882662057876,
1984-04-11,,,0.4336307346820831,0.4310800373554229,0.4467035144567489,0.46320380121469495,0.47654752790927885,0.5108096918463707,
1984-04-12,,,0.4559501409530639,0.4374569416046142,0.4454281359910965,0.4607327625155449,0.475304029583931,0.5099543115496635,
1984-04-13,,,0.4447905421257019,0.44000774025917044,0.44319623708724976,0.4577037438750267,0.4742199510335922,0.5090295568108558,
1984-04-16,,,0.452761560678482,0.44415274262428284,0.44192084968090056,0.4557109549641609,0.4734547173976898,0.508226733803749,
1984-04-17,,,0.4591381847858429,0.4492542326450348,0.44208021759986876,0.4546746894717216,0.4728807884454727,0.5074560090899467,
1984-04-18,,,0.452761560678482,0.4530803978443146,0.44208021759986876,0.45323988050222397,0.47230686485767365,0.5067692941427231,
1984-04-19,,,0.4479790329933166,0.45148617625236503,0.4444715589284896,0.4525224730372429,0.4717967110872268,0.5059397560358048,
1984-04-20,,,0.4479790329933166,0.452123874425888,0.4460658073425292,0.45124708861112595,0.4712227910757064,0.5051629942655563,
1984-04-23,,,0.4416022598743438,0.4498920142650604,0.4470223784446715,0.4502108424901962,0.4705532252788543,0.5042591324448585,
1984-04-24,,,0.4431962668895721,0.44670363068580626,0.44797893166542047,0.4493340224027634,0.469437261223793,0.5034345430135727,
1984-04-25,,,0.4463846087455749,0.4454282402992248,0.4492543190717696,0.4479789167642593,0.46841695129871364,0.5025785046815873,
1984-04-26,,,0.4579956829547882,0.4474315702915191,0.44945887327194206,0.44744350463151933,0.467533209323883,0.5019335761666298,
1984-04-27,,,0.4596087634563446,0.44975751638412464,0.4509406954050063,0.44706846624612806,0.46709622979164117,0.5012731117010116,
1984-04-30,,,0.472509503364563,0.4559389650821686,0.4529154896736144,0.44741816967725756,0.4669172650575637,0.500678322315216,
1984-05-01,,,0.4886365234851837,0.4650270164012909,0.4558653235435485,0.4489727705717087,0.4674434518814086,0.5003398022055626,
1984-05-02,,,0.4854107201099396,0.4728322386741638,0.45913023948669435,0.45060522854328156,0.46793701291084283,0.49996902406215665,
1984-05-03,,,0.470897227525711,0.4754125475883484,0.46142205893993377,0.45294680893421174,0.4681084138154983,0.4995639434456825,
1984-05-04,,,0.4563831388950348,0.4747674226760864,0.4622624695301056,0.4541641384363174,0.46757503509521475,0.4989662164449692,
1984-05-07,,,0.449932724237442,0.47025206685066223,0.4630955159664154,0.4550589472055435,0.4664981490373611,0.498193157017231,
1984-05-08,,,0.4563831388950348,0.4638013899326324,0.4644142031669617,0.4561965674161911,0.46612420082092276,0.49745293736457824,
1984-05-09,,,0.4467074275016784,0.45606073141098025,0.464446485042572,0.45685040205717087,0.4655567383766174,0.4964734637737274,
1984-05-10,,,0.4467074275016784,0.45122277140617373,0.46331765949726106,0.4563882663846016,0.4648936170339584,0.4954306572675705,
1984-05-11,,,0.4531578123569488,0.4505777060985564,0.46267256438732146,0.45680662989616394,0.4640087711811065,0.49443652242422104,
1984-05-14,,,0.4515452682971954,0.45090021491050714,0.46057614088058474,0.4567458152770996,0.46309167444705956,0.4934262621402741,
1984-05-15,,,0.4515452682971954,0.44993264079093925,0.45686701536178587,0.4563661694526672,0.4623339998722076,0.4923526671528816,
1984-05-16,,,0.4483197927474975,0.45025511384010314,0.45315792262554166,0.45614408105611803,0.4616712409257888,0.4912309870123863,
1984-05-17,,,0.4467074275016784,0.4502551138401031,0.4507389426231384,0.4560805007815361,0.46094434797763817,0.4902673467993736,
1984-05-18,,,0.4450943171977997,0.4486424148082732,0.4496100604534149,0.45593626499176027,0.4603127336502075,0.489350905418396,
1984-05-21,,,0.4450943171977997,0.4473522245883941,0.44912621974945066,0.45611086785793303,0.45948980987071986,0.48843446403741836,
1984-05-22,,,0.449932724237442,0.44702971577644346,0.4484811782836914,0.45644769072532654,0.4586998844146728,0.48756640672683715,
1984-05-23,,,0.4579956829547882,0.4489648938179016,0.4496100038290024,0.4570282444357872,0.4579436820745467,0.4865731492638588,
1984-05-24,,,0.4676717221736908,0.4531577527523041,0.45170643329620364,0.4575120463967323,0.4571896982192992,0.4855341583490372,
1984-05-25,,,0.4757353663444519,0.4592859625816345,0.4539641886949539,0.4583183765411377,0.45659698724746695,0.4845916360616684,
1984-05-28,,,0.4757353663444519,0.46541417241096494,0.45638319849967957,0.45847966969013215,0.45625934779644006,0.48358578205108643,
1984-05-29,,,0.4628338813781738,0.46799440383911134,0.4575120598077774,0.45718953758478165,0.45591875553131095,0.48245091319084166,
1984-05-30,,,0.470897227525711,0.4705747127532959,0.45976980328559874,0.45646386295557023,0.4557075452804565,0.48131751209497453,
1984-05-31,,,0.4757353663444519,0.47218744158744813,0.4626725971698761,0.45670576989650724,0.45597570896148676,0.48024832993745803,
1984-06-01,,,0.4966998398303985,0.47638033628463744,0.467833149433136,0.45872160494327546,0.4564399713277816,0.4794679552316666,
1984-06-04,,,0.4950871467590332,0.4802506923675537,0.4728324323892593,0.460979326069355,0.45709517061710353,0.4786556190252304,
1984-06-05,,,0.4983124434947967,0.4873464047908782,0.47767040431499475,0.463075791299343,0.45784676611423486,0.47782803684473035,
1984-06-06,,,0.4902490973472595,0.491216778755188,0.4808957457542419,0.4652528747916221,0.4581820136308669,0.4769673201441765,
1984-06-07,,,0.4886365234851837,0.49379701018333433,0.48299222588539115,0.46734932959079734,0.45858066558837884,0.476153809428215,
1984-06-08,,,0.4870234131813049,0.49186172485351565,0.48412103056907646,0.46904260963201516,0.45897894322872157,0.4754191654920578,
1984-06-11,,,0.4644463360309601,0.485733562707901,0.48299212753772724,0.46968766301870335,0.45895756125450127,0.4745854142308235,
1984-06-12,,,0.4628338813781738,0.4786378502845764,0.48299212753772724,0.4702520936727523,0.45906334877014154,0.4736722072958946,
1984-06-13,,,0.4741222560405731,0.47541248202323916,0.48331463038921346,0.47154221683740605,0.45949056267738336,0.47292927622795106,
1984-06-14,,,0.4579956829547882,0.46928431391716,0.4815406620502471,0.47210662961006156,0.460169163942337,0.4720250794291496,
1984-06-15,,,0.449932724237442,0.46186617612838743,0.47686395049095154,0.4723485499620437,0.4605270874500274,0.47111995875835416,
1984-06-18,,,0.4773477911949157,0.4644464671611786,0.4750900149345398,0.47396122366189947,0.4614333122968673,0.4705846482515335,
1984-06-19,,,0.4676717221736908,0.46541403532028197,0.4720259428024292,0.4748481735587119,0.46211413204669943,0.470048231780529,
1984-06-20,,,0.4821858704090118,0.4670267581939697,0.4712196201086044,0.4760576829314231,0.46308523476123803,0.4698163813352585,
1984-06-21,,,0.4692845344543457,0.46928452849388125,0.4692844212055206,0.4761383235454558,0.4633519226312637,0.46932797610759736,
1984-06-22,,,0.4676717221736908,0.47283232808113096,0.4673492521047592,0.4757351413369178,0.4638095462322234,0.4690147486329079,
1984-06-25,,,0.4579956829547882,0.4689619064331055,0.46670418679714204,0.4748481571674346,0.46391422867774956,0.4686844730377197,
1984-06-26,,,0.4579956829547882,0.46702669858932494,0.46622036695480346,0.4746062472462653,0.46389137864112845,0.46838608354330064,
1984-06-27,,,0.4515452682971954,0.46089857816696167,0.4639626681804657,0.47363864928483956,0.4638670527935028,0.4680869588255882,
1984-06-28,,,0.4612212777137756,0.45928592681884767,0.46428522765636443,0.4729129448533057,0.46413189768791197,0.4679643043875694,
1984-06-29,,,0.4644463360309601,0.4586408495903015,0.4657365888357162,0.4713002696633339,0.4644612437486649,0.4678420174121857,
1984-07-02,,,0.4757353663444519,0.46218878626823423,0.4655753463506699,0.4703326806426048,0.46514390587806703,0.4678485655784607,
1984-07-03,,,0.4821858704090118,0.467026823759079,0.46702676117420194,0.4695263519883156,0.4659236979484558,0.4676804795861244,
1984-07-04,,,0.4821858704090118,0.47315494418144216,0.46702676117420194,0.4691231906414032,0.46663972318172453,0.46752833724021914,
1984-07-05,,,0.472509503364563,0.47541258931159974,0.4673492580652237,0.4683168396353722,0.46692999958992004,0.46723160445690154,
1984-07-06,,,0.4692845344543457,0.47638022899627686,0.4675105392932892,0.4674298956990242,0.4671235150098801,0.46710987240076063,
1984-07-09,,,0.4870234131813049,0.4786378383636475,0.47041331231594086,0.4685587495565414,0.4674137932062149,0.46716552913188936,
1984-07-10,,,0.4950871467590332,0.48121809363365176,0.4741224586963654,0.4701714128255844,0.4675428056716919,0.4674931287765503,
1984-07-11,,,0.472509503364563,0.479282820224762,0.4762188822031021,0.4700907751917839,0.46728478133678436,0.46761089712381365,
1984-07-12,,,0.4741222560405731,0.479605370759964,0.47750898003578185,0.47089710384607314,0.4673492819070816,0.46772884786129,
1984-07-13,,,0.480572909116745,0.48186304569244387,0.47912163734436036,0.4724291130900383,0.4678330773115158,0.4677040562033653,
1984-07-16,,,0.4902490973472595,0.48250818252563477,0.4805730104446411,0.4730741783976555,0.46863940477371213,0.46756877690553666,
1984-07-17,,,0.4999249577522278,0.4834757447242737,0.4823469191789627,0.47468684017658236,0.46951024115085604,0.46781722098588946,
1984-07-18,,,0.4983124434947967,0.4886363327503204,0.4839595764875412,0.47549316883087156,0.4705423414707184,0.46804953992366793,
1984-07-19,,,0.4983124434947967,0.49347437024116514,0.4865398705005646,0.4769445642828941,0.4715744417905807,0.4682340294122696,
1984-07-20,,,0.4918617904186249,0.4957321465015411,0.48879759609699247,0.47815406769514085,0.47234852135181427,0.46817864626646044,
1984-07-23,,,0.4789604544639587,0.4934744179248809,0.4879913002252579,0.47920230627059934,0.4728968250751495,0.4679942497611046,
1984-07-24,,,0.4676717221736908,0.4870237708091735,0.48524975776672363,0.4796861082315445,0.47321935415267946,0.4677766770124435,
1984-07-25,,,0.4789604544639587,0.483153373003006,0.48589485287666323,0.48105686753988264,0.4738321673870087,0.4677517041563988,
1984-07-26,,,0.4886365234851837,0.4812181890010834,0.48734627962112426,0.48242762982845305,0.4746707493066788,0.4678075486421585,
1984-07-27,,,0.5036314129829407,0.4835721135139465,0.4896521300077438,0.4843868836760521,0.4758414912223816,0.4680771124362946,
1984-07-30,,,0.5036314129829407,0.4885063052177429,0.49099036157131193,0.48578168600797655,0.4770122331380844,0.4682510215044022,
1984-07-31,,,0.5134105682373047,0.4976540744304657,0.49233892261981965,0.4873429208993912,0.4782817900180817,0.46849083721637724,
1984-08-01,,,0.5280793309211731,0.5074778497219086,0.4953156113624573,0.4896375939249992,0.4796834629774094,0.4688135725259781,
1984-08-02,,,0.5427480340003967,0.5183001518249511,0.49975917041301726,0.49314952045679095,0.4811849892139435,0.4691873437166214,
1984-08-03,,,0.5606765747070312,0.5297091841697693,0.5066406488418579,0.4977191224694252,0.48288381338119507,0.46974040031433106,
1984-08-06,,,0.5802350640296936,0.5450299143791199,0.5167681097984314,0.5023797050118446,0.4849738073348999,0.47061657756567,
1984-08-07,,,0.5949043035507202,0.5613286614418029,0.5294913679361344,0.507370562851429,0.4876152157783508,0.47176698565483094,
1984-08-08,,,0.5834949612617493,0.5724117875099182,0.5399448186159134,0.5129198357462883,0.4898671704530716,0.47278735786676407,
1984-08-09,,,0.5997937321662903,0.583820927143097,0.551060539484024,0.5192034095525742,0.49234833776950837,0.47416202336549756,
1984-08-10,,,0.5867547988891602,0.5890365719795227,0.559372878074646,0.5245125040411949,0.4941494369506836,0.47529470413923264,
1984-08-13,,,0.590013861656189,0.5909923315048218,0.5680111229419709,0.5295007422566413,0.4960479712486267,0.4765715709328651,
1984-08-14,,,0.5867547988891602,0.5893624305725098,0.5753455460071564,0.533842234313488,0.497816818356514,0.4778317922353745,
1984-08-15,,,0.567196249961853,0.5861026883125305,0.5792572379112244,0.5372864246368408,0.49935576140880583,0.47876888751983643,
1984-08-16,,,0.57371586561203,0.5808871150016784,0.5823540210723877,0.5410565957427025,0.5010573482513427,0.47981900691986085,
1984-08-17,,,0.576975405216217,0.5789312362670899,0.5839839041233063,0.5453122764825821,0.502856388092041,0.4809176656603813,
1984-08-20,,,0.5851250290870667,0.5779534697532653,0.5844729006290436,0.5506205052137375,0.5052699619531631,0.48211376160383224,
1984-08-21,,,0.5965338945388794,0.5799092888832093,0.5846358597278595,0.5570636138319969,0.5079439622163773,0.4835036554932594,
1984-08-22,,,0.5851250290870667,0.583495044708252,0.5847988665103913,0.5623718425631523,0.5101640176773071,0.48482729017734527,
1984-08-23,,,0.5883849263191223,0.5864288568496704,0.5836579859256744,0.5673592627048493,0.5127718025445938,0.4864704832434654,
1984-08-24,,,0.5932742357254028,0.5896886229515076,0.5843099296092987,0.5718414038419724,0.5156386327743531,0.48808286011219026,0.501251549422741
1984-08-27,,,0.5818650722503662,0.5890366315841675,0.5834950506687164,0.5757530868053437,0.5177289783954621,0.4895811453461647,0.5013584357500076
1984-08-28,,,0.576975405216217,0.585124933719635,0.5825171113014221,0.5789313286542892,0.5199150520563126,0.49101459205150605,0.5014514291286468
1984-08-29,,,0.5525273084640503,0.5786053895950317,0.5810502171516418,0.5801537275314331,0.5213218808174134,0.49220355778932573,0.5015066248178482
1984-08-30,,,0.5541569590568542,0.5717597961425781,0.5790943264961242,0.580724173784256,0.5230193293094635,0.49318562597036364,0.5015699687600136
1984-08-31,53.18616450593374,P,0.5590471029281616,0.5649143695831299,0.5773014962673187,0.5806427001953125,0.5248468369245529,0.4943281915783882,0.5016788741946221
1984-09-03,53.125880450785814,P,0.5590471029281616,0.560350775718689,0.5746937036514282,0.5795833021402359,0.5268678653240204,0.495391047000885,0.501808890402317
1984-09-04,53.07804106934015,P,0.5623066425323486,0.5574170231819153,0.5712709784507751,0.5779534190893173,0.5289540845155716,0.49642273157835004,0.5019393703341484
1984-09-05,53.08353924250654,P,0.5557872653007507,0.5580690145492554,0.5683372020721436,0.5765680342912674,0.5310389244556427,0.49745298862457277,0.5021111413836479
1984-09-06,53.11354089730733,P,0.57045578956604,0.5613287806510925,0.5665442883968353,0.5751011371612549,0.533223614692688,0.49867775619029997,0.5023087561130524
1984-09-07,53.124940761461374,P,0.5623066425323486,0.56198068857193,0.5634475290775299,0.5738787293434143,0.5351808208227158,0.4998210322856903,0.5024920132756233
1984-09-10,53.13337163589085,P,0.5590471029281616,0.56198068857193,0.5611657321453094,0.5723303914070129,0.5368470555543899,0.5009954807162285,0.5026273065805436
1984-09-11,53.14503076579843,P,0.5590471029281616,0.5613287806510925,0.5593729019165039,0.570945006608963,0.5383842802047729,0.5021539890766143,0.5027942660450936
1984-09-12,53.17701173850066,P,0.567196249961853,0.563610577583313,0.5608397960662842,0.570945006608963,0.5400844877958297,0.5033621054887771,0.5029703050851821
1984-09-13,53.220420578771815,P,0.5867547988891602,0.5668703794479371,0.5640995800495148,0.5715969532728196,0.5423693937063218,0.5046496966481209,0.5032916364073753
1984-09-14,53.29089173183118,A,0.591644287109375,0.5727379083633423,0.5673592984676361,0.5723303973674774,0.5448165887594223,0.5059700518846512,0.5036215817928315
1984-09-17,53.382950279089876,A,0.6046833992004395,0.5818651676177978,0.5719229280948639,0.573308315873146,0.547169788479805,0.5072917908430099,0.503985056579113
1984-09-18,53.44995608688839,A,0.5965338945388794,0.5893625259399414,0.575345653295517,0.573308315873146,0.5491987234354019,0.5083707645535469,0.5043552833795547
1984-09-19,53.4806662020716,A,0.591644287109375,0.5942521333694458,0.5789313554763794,0.5736342787742614,0.5515814191102981,0.5094331002235413,0.5047010621428489
1984-09-20,53.47737348132933,A,0.5965338945388794,0.5962079524993896,0.5815391659736633,0.5740417271852494,0.5540296518802643,0.5106894668936729,0.5051267051696777
1984-09-21,53.44693417474158,A,0.5883849263191223,0.5955560803413391,0.5841469943523407,0.5737972617149353,0.5561858922243118,0.5120094847679139,0.5054878506064415
1984-09-24,53.413867604101206,A,0.5981639623641968,0.5942521929740906,0.5880586802959442,0.5746122062206268,0.5583441895246506,0.5134917971491814,0.5058424770832062
1984-09-25,53.41366324286946,A,0.6014233231544495,0.5952300786972046,0.592296302318573,0.5758346021175385,0.560374156832695,0.5149421989917755,0.5061975681781768
1984-09-26,53.44986799025847,A,0.616092324256897,0.600119686126709,0.5971859097480774,0.5790128529071807,0.562729754447937,0.5166360479593277,0.5065547558665275
1984-09-27,53.49081623810815,A,0.6226118803024292,0.605335283279419,0.6007716178894043,0.5824355989694595,0.5652157431840896,0.5183950924873352,0.5069128748774528
1984-09-28,53.49856221677072,A,0.5965338945388794,0.6069650769233703,0.6012605786323547,0.5843099385499955,0.5673091852664948,0.5198288533091545,0.5071326878666877
1984-10-01,53.475265163607524,A,0.591644287109375,0.605661141872406,0.5999566674232483,0.5859397977590561,0.5695628619194031,0.5212298434972763,0.5073280528187751
1984-10-02,53.43675900839387,A,0.5867547988891602,0.6027274370193482,0.5989787578582764,0.5871622055768967,0.5719445234537125,0.5225819388031959,0.5074673029780388
1984-10-03,53.327880764319524,P,0.5720856785774231,0.5939261078834533,0.5970228970050812,0.5879771262407303,0.5738070279359817,0.5238195976614952,0.5075252923369408
1984-10-04,53.22507135387585,P,0.5802350640296936,0.5854507446289062,0.5953930139541626,0.5884660899639129,0.575638998746872,0.5251548740267754,0.5077111104130745
1984-10-05,53.18707227253409,P,0.5786055326461792,0.5818650722503662,0.5944150745868683,0.5892810344696044,0.5771384811401368,0.5264899861812592,0.5079204457998275
1984-10-08,53.16251960169111,P,0.576975405216217,0.5789312958717346,0.5922962188720703,0.5901774495840073,0.5786053609848022,0.5278087970614433,0.5081216305494308
1984-10-09,53.13637257088188,P,0.57371586561203,0.5763235092163086,0.5895254731178283,0.5909108877182007,0.5798114669322968,0.5290466284751892,0.5083065176010132
1984-10-10,53.15746480417132,P,0.5851250290870667,0.5789313793182373,0.5864287436008453,0.5918073266744613,0.5809523808956146,0.530317921936512,0.5084455356001853
