Date,GRADE,GPS,UAL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-05-22,,,30.06485748291016,30.48754119873047,31.217888832092285,32.745912647247316,35.12379497528076,,
2006-05-23,,,29.52247428894043,30.278069305419923,30.878431701660155,32.54345417022705,34.98501968383789,,
2006-05-24,,,28.419004440307617,29.825459671020507,30.483801078796386,32.292368221282956,34.813327369689944,,
2006-05-25,,,28.615385055541992,29.48132743835449,30.19577693939209,32.001070976257324,34.6511735534668,,
2006-05-26,,,29.03619766235352,29.131583786010744,29.966666603088377,31.769155502319336,34.4987451171875,,
2006-05-29,,,29.03619766235352,28.925851821899414,29.70669651031495,31.57137260437012,34.328548965454104,,
2006-05-30,,,27.109804153442383,28.443317794799803,29.36069355010987,31.243137454986574,34.105049781799316,,
2006-05-31,,,27.52126693725586,28.263770294189452,29.044614982604987,30.86019639968872,33.85798496246338,,
2006-06-01,,,27.91402816772461,28.123498916625977,28.80241317749024,30.449668407440186,33.63635601043701,,
2006-06-02,,,27.044343948364254,27.725128173828125,28.428355979919434,29.97975883483887,33.39714637756347,,
2006-06-05,,,25.688385009765625,27.055565643310548,27.99070873260498,29.604298782348632,33.119595794677736,,
2006-06-06,,,25.884767532348636,26.810558319091797,27.6269380569458,29.25268487930298,32.87421421051025,,
2006-06-07,,,26.23076820373535,26.552458572387696,27.408114433288574,28.945957756042482,32.640989456176754,,
2006-06-08,,,25.809955596923828,26.13164405822754,27.127571487426756,28.661674213409423,32.42758979797363,,
2006-06-09,,,25.80060386657715,25.88289604187012,26.804012107849122,28.38533935546875,32.1967964553833,,
2006-06-12,,,25.03378677368164,25.75197639465332,26.403771018981935,28.055233764648438,31.965629005432127,,
2006-06-13,,,25.27692413330078,25.63040771484375,26.220483016967773,27.790588283538817,31.740259437561036,,
2006-06-14,,,26.00633430480957,25.585520935058593,26.068989753723145,27.556802368164064,31.52461540222168,,
2006-06-15,,,28.447059631347656,26.11294174194336,26.122292900085448,27.462353038787843,31.36564109802246,,
2006-06-16,,,29.438310623168945,26.840483093261717,26.361689567565918,27.395022773742674,31.22836208343506,,
2006-06-19,,,29.55052757263184,27.74383125305176,26.74790382385254,27.36930627822876,31.113152465820313,,
2006-06-20,,,29.73755645751953,28.635957717895508,27.133182716369628,27.380060386657714,30.991583862304687,,
2006-06-21,,,30.158370971679688,29.46636505126953,27.525942993164062,27.46702871322632,30.8675838470459,,
2006-06-22,,,30.39215660095215,29.85538444519043,27.984163093566895,27.555867290496828,30.737972984313966,,
2006-06-23,,,30.429563522338867,30.053635025024413,28.447059059143065,27.625535583496095,30.609110260009764,32.96763507843018,
2006-06-26,,,29.812366485595703,30.106002807617188,28.924917030334473,27.664344024658202,30.483239898681642,32.94874515533447,
2006-06-27,,,28.16651725769043,29.791794967651366,29.21387634277344,27.717179679870604,30.33829273223877,32.921906547546385,
2006-06-28,,,27.86726951599121,29.33357467651367,29.399969863891602,27.73447980880737,30.184181060791015,32.90133338928223,
2006-06-29,,,28.082353591918945,28.871614074707033,29.363499259948732,27.74289608001709,30.057749671936037,32.85953248977661,
2006-06-30,,,29.008146286010746,28.587330627441407,29.32048282623291,27.841086196899415,29.99378593444824,32.82942089080811,
2006-07-03,,,28.961387634277344,28.417134857177736,29.26156883239746,28.004736328125,29.89840133666992,32.79136054992676,
2006-07-04,,,28.961387634277344,28.576108932495117,29.183951950073244,28.158567333221434,29.806196212768555,32.7463801574707,
2006-07-05,,,29.03619766235352,28.809894561767578,29.071734619140624,28.298838806152343,29.718105697631835,32.69513431549072,
2006-07-06,,,29.36349868774414,29.06612358093262,28.968868827819826,28.47651596069336,29.616549072265624,32.6549231338501,
2006-07-07,,,29.12971305847168,29.090436935424805,28.838883781433104,28.642971420288085,29.525653190612793,32.60087182998657,
2006-07-10,,,29.438310623168945,29.185821533203125,28.80147819519043,28.863197612762452,29.454582290649412,32.54990650177002,
2006-07-11,,,28.82111549377441,29.15776710510254,28.866938018798827,29.040407180786133,29.357514457702635,32.50679639816284,
2006-07-12,,,28.77435874938965,29.105399322509765,28.957646942138673,29.178808403015136,29.22939987182617,32.45714027404785,
2006-07-13,,,26.76380157470703,28.585459899902343,28.82579174041748,29.094645500183105,29.042184143066407,32.38681751251221,
2006-07-14,,,25.02443504333496,27.764404296875,28.427420616149902,28.873951721191407,28.813822135925292,32.302280559539795,
2006-07-17,,,24.94962310791016,26.866666793823242,28.026244163513184,28.64390649795532,28.64886287689209,32.21980093002319,
2006-07-18,,,25.061840057373047,26.11481170654297,27.636289405822755,28.410120677947997,28.491758766174318,32.13872400283813,
2006-07-19,,,26.707691192626957,25.70147819519043,27.403438758850097,28.23758668899536,28.378606376647948,32.06821420669556,
2006-07-20,,,25.875415802001957,25.523801040649413,27.054630470275878,28.01174964904785,28.26620216369629,31.989662189483642,
2006-07-21,,,25.202112197875977,25.559336471557618,26.661870384216307,27.750377082824706,28.143698387145996,31.89923385620117,
2006-07-24,,,26.371042251586918,25.84362030029297,26.355143547058105,27.578310871124266,28.038401260375977,31.817689380645753,
2006-07-25,,,25.725791931152344,25.97641067504883,26.0456111907959,27.456274604797365,27.94152042388916,31.726886959075927,
2006-07-26,,,25.604223251342773,25.755717086791993,25.72859764099121,27.343122291564942,27.839963836669924,31.633092079162598,
2006-07-27,,,25.239517211914062,25.628537368774413,25.576169204711917,27.200980472564698,27.738033256530763,31.536491775512694,
2006-07-28,,,25.735143661499023,25.735143661499023,25.64724006652832,27.03733034133911,27.637037811279296,31.437179584503173,
2006-07-31,,,24.44464492797852,25.349864196777343,25.596742248535158,26.81149320602417,27.524633560180664,31.324214267730714,
2006-08-01,,,23.51885414123535,24.908476638793946,25.442443656921387,26.53936653137207,27.404561157226563,31.194790420532225,
2006-08-02,,,22.67722511291504,24.3230770111084,25.039397048950196,26.221417903900146,27.289725570678712,31.051526470184328,
2006-08-03,,,23.724586486816406,24.020090866088868,24.82431411743164,25.93947229385376,27.1919095993042,30.921541576385497,
2006-08-04,,,23.013877868652344,23.47583770751953,24.605490684509277,25.633680534362792,27.071463203430177,30.785104160308837,
2006-08-07,,,23.331825256347656,23.25327377319336,24.30156898498535,25.32835626602173,26.957375755310057,30.64296236038208,
2006-08-08,,,23.1728515625,23.18407325744629,24.046274948120118,25.04594306945801,26.87863670349121,30.491843242645263,
2006-08-09,,,22.28446388244629,23.10552101135254,23.71429901123047,24.72144832611084,26.77390064239502,30.3159428024292,
2006-08-10,,,21.994569778442383,22.759517669677734,23.3898042678833,24.482986736297608,26.655511474609376,30.145933742523194,
2006-08-11,,,20.881750106811523,22.33309211730957,22.90446491241455,24.275852489471436,26.53225959777832,29.964702987670897,
2006-08-14,,,21.27450942993164,21.921628952026367,22.587451362609862,24.09209680557251,26.44398208618164,29.78178894042969,
2006-08-15,,,21.798189163208008,21.646696472167967,22.41538486480713,23.928914260864257,26.362250518798827,29.618232364654542,
2006-08-16,,,23.02322769165039,21.794449234008788,22.449985122680665,23.74469108581543,26.298099708557128,29.469544582366943,
2006-08-17,,,23.10738945007324,22.017013168334962,22.38826541900635,23.606289768218993,26.24404838562012,29.335819091796875,
2006-08-18,,,23.26636505126953,22.493936157226564,22.413514137268066,23.509502410888672,26.193363609313966,29.19508003234863,
2006-08-21,,,22.452791213989254,22.729592514038085,22.325610733032228,23.31358985900879,26.141743698120116,29.053686351776122,
2006-08-22,,,22.649169921875,22.899788665771485,22.273242568969728,23.15975875854492,26.0891886138916,28.91472402572632,
2006-08-23,,,23.1728515625,22.929713439941406,22.3620813369751,23.038190174102784,26.03251895904541,28.778567180633544,
2006-08-24,,,22.70528030395508,22.849291610717774,22.433152389526366,22.911478328704835,25.91768337249756,28.64166223526001,
2006-08-25,,,22.18159866333008,22.632338333129884,22.563137245178222,22.733801078796386,25.77254913330078,28.50045560836792,
2006-08-28,,,22.89230728149414,22.72024154663086,22.724917030334474,22.656184196472168,25.639384727478028,28.37626859664917,
2006-08-29,,,23.13544464111328,22.817496490478515,22.858642578125,22.637013721466065,25.507342491149902,28.249463176727296,
2006-08-30,,,23.56561088562012,22.89604835510254,22.912880897521973,22.68143301010132,25.375487289428712,28.121535568237306,
2006-08-31,,,23.378582000732425,23.030708694458006,22.940000152587892,22.66413278579712,25.235215797424317,27.98659439086914,
2006-09-01,,,23.21960830688477,23.23831062316895,22.935324478149415,22.67441930770874,25.091016693115236,27.8500634765625,
2006-09-04,,,23.21960830688477,23.303770828247075,23.012006187438963,22.668808460235596,24.959161529541017,27.72120071411133,
2006-09-05,,,23.574960708618164,23.39167404174805,23.104585266113283,22.688913917541505,24.86733039855957,27.60281156539917,
2006-09-06,,,23.27571678161621,23.33369522094727,23.114871788024903,22.7384765625,24.77549934387207,27.479840202331545,
2006-09-07,,,23.322473526000977,23.322473526000977,23.17659111022949,22.80487174987793,24.68030174255371,27.369025707244873,
2006-09-08,,,23.462745666503903,23.371100997924806,23.304705810546874,22.933921527862548,24.569393730163576,27.281589832305908,
2006-09-11,,,23.481449127197266,23.423469161987306,23.363619995117187,23.04426851272583,24.459794960021974,27.179098148345947,
2006-09-12,,,24.73454093933105,23.655385208129882,23.523529624938966,23.191086101531983,24.375258026123046,27.090727119445802,
2006-09-13,,,24.96832656860352,23.993907165527343,23.663801193237305,23.28834104537964,24.293900604248048,27.006003150939943,
2006-09-14,,,25.828659057617188,24.495144271850585,23.90880889892578,23.424404525756835,24.223203811645508,26.919876441955566,
2006-09-15,,,25.809955596923828,24.96458625793457,24.167843627929688,23.55158405303955,24.15680866241455,26.84123092651367,
2006-09-18,,,24.856107711791992,25.239517974853516,24.33149356842041,23.671749877929688,24.06516460418701,26.75987344741821,
2006-09-19,,,25.99698257446289,25.492006301879883,24.573695755004884,23.839140510559083,24.00868194580078,26.683098201751708,
2006-09-20,,,26.8853702545166,25.8754150390625,24.93466110229492,24.024766445159912,23.97090217590332,26.600151023864747,
2006-09-21,,,26.09984970092773,25.92965316772461,25.212398719787597,24.194494915008544,23.957623138427735,26.49990364074707,
2006-09-22,,,26.01568603515625,25.970799255371094,25.46769275665283,24.386199283599854,23.97744815826416,26.395635147094726,
2006-09-25,,,26.60482788085937,26.32054328918457,25.78003063201904,24.571825313568116,24.010552253723144,26.32970756530762,
2006-09-26,,,26.46455383300781,26.414057540893555,25.953031921386717,24.738280773162842,24.03860652923584,26.26518264770508,
2006-09-27,,,25.63227844238281,26.163439178466792,26.01942710876465,24.841614151000975,24.017098274230957,26.197852325439452,
2006-09-28,,,25.080543518066406,25.959577941894526,25.94461555480957,24.926712226867675,24.001200828552246,26.133701496124267,
2006-09-29,,,24.846757888793945,25.725792312622065,25.848295783996583,25.008069705963134,23.994093742370605,26.068896064758302,
2006-10-02,,,26.09049797058105,25.622926330566408,25.97173480987549,25.15161418914795,23.988482856750487,26.013442058563232,
2006-10-03,,,27.49321174621582,25.82865791320801,26.121357727050782,25.34752674102783,24.023831253051757,25.98267583847046,
2006-10-04,,,27.820512771606445,26.266304779052735,26.214871978759767,25.574766540527342,24.06815704345703,25.954060440063476,
2006-10-05,,,28.14781379699707,26.879758834838867,26.4196683883667,25.816033554077148,24.12632297515869,25.932178115844728,
2006-10-06,,,28.091705322265625,27.528748321533204,26.627270317077638,26.047481536865234,24.173454208374025,25.90524600982666,
2006-10-09,,,27.839216232299805,27.878491973876955,26.75070915222168,26.26536989212036,24.241345634460448,25.882989597320556,
2006-10-10,,,28.51251792907715,28.08235321044922,26.955505561828613,26.454268741607667,24.341218910217286,25.872890033721923,
2006-10-11,,,28.998794555664062,28.31800956726074,27.29215717315674,26.655792140960692,24.467650299072265,25.878687934875487,
2006-10-12,,,29.3822021484375,28.564887237548827,27.72232303619385,26.833469295501708,24.580802612304687,25.886356105804442,
2006-10-13,,,28.942686080932617,28.735083389282227,28.131915855407716,26.990105819702148,24.699378776550294,25.885420989990234,
2006-10-16,,,28.269380569458008,28.821116256713868,28.34980411529541,27.16076946258545,24.7981298828125,25.87775281906128,
2006-10-17,,,28.34419250488281,28.787451171875,28.43490219116211,27.278129959106444,24.901556701660155,25.890096702575683,
2006-10-18,,,30.37345314025879,29.062382888793945,28.690196228027343,27.452534103393553,25.063336486816407,25.918618564605712,
2006-10-19,,,31.701358795166016,29.52621421813965,29.045550727844237,27.73260955810547,25.257472267150877,25.95649187088013,
2006-10-20,,,33.10407257080078,30.358491516113283,29.546787452697753,28.087028884887694,25.501918716430666,26.017089157104493,
2006-10-23,,,33.11342239379883,31.327299880981446,30.074208068847657,28.412458610534667,25.73869697570801,26.091339530944825,
2006-10-24,,,32.720664978027344,32.20259437561035,30.495022773742676,28.725264167785646,25.957146492004394,26.15969850540161,
2006-10-25,,,32.25309371948242,32.578522491455075,30.82045269012451,29.056304931640625,26.141743812561035,26.21992176055908,
2006-10-26,,,33.39396667480469,32.91704406738281,31.22162914276123,29.47197608947754,26.347475357055664,26.29576187133789,
2006-10-27,,,33.01055908203125,32.89834136962891,31.628416442871092,29.880166149139406,26.542359237670897,26.367861423492432,
2006-10-30,,,34.38521957397461,33.15270080566406,32.240000343322755,30.29490222930908,26.781007804870605,26.46137575149536,
2006-10-31,,,33.60904693603516,33.330377197265626,32.76648578643799,30.60069398880005,27.00020534515381,26.544696979522705,
2006-11-01,,,32.95445251464844,33.47064895629883,33.02458572387695,30.85739097595215,27.195837364196777,26.614178161621094,
2006-11-02,,,32.7580680847168,33.34346923828125,33.13025665283203,31.087903690338134,27.396893119812013,26.657288246154785,
2006-11-03,,,32.51493453979492,33.244344329833986,33.071342849731444,31.3090651512146,27.603559837341308,26.688054485321047,
2006-11-06,,,33.35655975341797,33.038612365722656,33.09565658569336,31.584932327270508,27.812844886779786,26.726114807128905,
2006-11-07,,,33.19758605957031,32.956320190429686,33.143348693847656,31.819185733795166,28.014087715148925,26.760715103149415,
2006-11-08,,,32.67390441894531,32.900210571289065,33.18542976379395,32.00294122695923,28.19625358581543,26.78587043762207,
2006-11-09,,,32.49623107910156,32.847843170166016,33.09565620422363,32.15864267349243,28.378606567382814,26.806911182403564,
2006-11-10,,,33.31915664672852,33.008687591552736,33.12651596069336,32.37746620178223,28.580597534179688,26.835807113647462,29.90172109603882
2006-11-13,,,34.600303649902344,33.25743637084961,33.14802436828613,32.694012355804446,28.80821144104004,26.88368648529053,29.9162158203125
2006-11-14,,,34.319759368896484,33.48187103271484,33.219095611572264,32.99279069900513,29.023107414245604,26.945218906402587,29.933562726974486
2006-11-15,,,37.39638137817383,34.42636642456055,33.6632884979248,33.34393711090088,29.305520706176758,27.040510025024414,29.97092170715332
2006-11-16,,,38.80844497680664,35.68880920410156,34.26832618713379,33.69929141998291,29.61524013519287,27.14777093887329,30.003651714324953
2006-11-17,74.62734070675747,A,37.82654571533203,36.59028701782226,34.7994873046875,33.93541507720947,29.902516136169435,27.235954933166504,30.032687911987306
2006-11-20,75.30451154601654,A,37.58340835571289,37.18690795898438,35.22217216491699,34.15891437530517,30.184555320739747,27.32217514038086,30.056767845153807
2006-11-21,76.55400243152269,A,39.53785705566406,38.23052749633789,35.85619926452637,34.49977397918701,30.480621643066407,27.427939834594728,30.087159996032714
2006-11-22,76.97175809745522,A,41.14630508422852,38.98051223754883,36.70343933105469,34.944434547424315,30.804181213378907,27.549040908813478,30.1220876121521
2006-11-23,76.84184730051493,A,41.14630508422852,39.4480842590332,37.568446731567384,35.33205146789551,31.110534133911134,27.66686897277832,30.160896053314207
2006-11-24,77.35165076645548,A,41.55776596069336,40.19432830810547,38.392307662963866,35.75941181182861,31.425490341186524,27.791149501800536,30.196010665893553
2006-11-27,77.20609031929963,A,38.93001556396485,40.46364974975587,38.82527885437012,35.98665161132813,31.70696849822998,27.886066551208497,30.21798652648926
2006-11-28,75.97661265585693,A,37.88265228271485,40.13260879516602,39.18156814575195,36.20033187866211,31.94468189239502,27.9766819190979,30.24173915863037
2006-11-29,74.26688294754591,A,38.35957717895508,39.57526321411133,39.27788772583008,36.47058811187744,32.17416603088379,28.072534103393554,30.264837188720705
2006-11-30,72.62481963056652,A,37.94811630249024,38.93562545776367,39.19185485839844,36.73009052276611,32.411131362915036,28.184377250671385,30.285597381591796
2006-12-01,70.89665661234446,A,37.84524917602539,38.19312210083008,39.19372520446778,36.996606254577635,32.64772262573242,28.31258539199829,30.307432975769043
2006-12-04,70.78451213811985,A,39.13574600219727,38.23426818847656,39.34895896911622,37.285565567016604,32.89834098815918,28.454446620941162,30.337123775482176
2006-12-05,71.12987639278457,A,39.20120620727539,38.49797897338867,39.31529388427735,37.58574657440185,33.15307403564453,28.595840282440186,30.36728214263916
2006-12-06,71.64262226559137,P,39.509803771972656,38.728024291992185,39.151643753051765,37.92754154205322,33.43062454223633,28.723861408233642,30.396037807464598
2006-12-07,72.49341040842376,A,39.837100982666016,39.105821228027345,39.020723342895515,38.29458503723144,33.72575569152832,28.86347826004028,30.426570224761964
2006-12-08,73.32701368314069,A,40.155052185058594,39.56778182983398,38.880451965332036,38.63637981414795,34.031921577453616,29.01300765991211,30.45612075805664
2006-12-11,73.88534390749577,A,41.64192962646485,40.0690185546875,39.15164337158204,38.988461112976076,34.34295021057129,29.165716533660888,30.491702957153322
2006-12-12,74.10376417100422,A,40.42624282836914,40.31402587890625,39.40600242614746,39.29378528594971,34.601610832214355,29.312721042633058,30.519804000854492
2006-12-13,74.80321152672353,A,42.305885314941406,40.8732421875,39.80063323974609,39.53926048278809,34.891318283081056,29.47973766326904,30.55641487121582
2006-12-14,75.0282157868456,A,41.6606330871582,41.23794860839844,40.17188491821289,39.68186988830566,35.16157466888428,29.643948822021486,30.59022029876709
2006-12-15,75.1281766667391,A,41.52971267700195,41.51288070678711,40.540331268310545,39.86702823638916,35.430334815979,29.801894512176514,30.619537048339843
2006-12-18,74.74068416285463,A,41.81025695800781,41.546546173095706,40.807782363891604,40.07837066650391,35.70975563049316,29.975550632476807,30.64988245010376
2006-12-19,74.86045708470058,A,42.24977493286133,41.91125259399414,41.11263923645019,40.21396656036377,35.98450077056885,30.162859840393068,30.678825130462645
2006-12-20,73.89519042949269,A,41.00603103637695,41.65128173828125,41.262261962890626,40.20695285797119,36.22464550018311,30.346147899627685,30.698837184906004
2006-12-21,73.06266810855703,A,40.5665168762207,41.43245849609375,41.33520355224609,40.177963447570804,36.44833179473877,30.51456720352173,30.718054389953615
2006-12-22,72.13883790830674,A,40.0428352355957,41.1350830078125,41.323981857299806,40.10221691131592,36.67033477783203,30.68485677719116,30.73498046875
2006-12-25,71.27613563783264,A,40.0428352355957,40.78159866333008,41.16407241821289,40.15785789489746,36.90580387115479,30.851966876983642,30.747464618682862
2006-12-26,70.67310247639891,A,41.14630508422852,40.56090469360352,41.23607864379883,40.32104053497314,37.1618461227417,31.031701412200928,30.761772327423095
2006-12-27,70.64668252608043,P,41.13695526123047,40.58708953857422,41.11918563842774,40.459909439086914,37.377116165161134,31.22022632598877,30.768084564208984
2006-12-28,70.75666978135301,P,40.80965423583984,40.63571701049805,41.0340877532959,40.602986335754395,37.55928207397461,31.408377170562744,30.777155456542967
2006-12-29,71.18942084777954,P,41.14630508422852,40.85641098022461,40.99574699401855,40.76803913116455,37.720126724243165,31.611022720336916,30.787862854003905
2007-01-01,71.55159655239677,A,41.14630508422852,41.07710494995117,40.929351806640625,40.86856708526612,37.880784378051764,31.809740676879883,30.795764808654784
2007-01-02,71.37888988824157,A,41.14630508422852,41.07710494995117,40.81900482177734,40.965822029113774,38.049297180175785,32.00322183609009,30.810727100372315
2007-01-03,72.09631334258414,A,43.35324478149414,41.520362854003906,41.05372619628906,41.15799407958985,38.27130020141602,32.20652200698853,30.838033294677736
2007-01-04,73.16777566278809,A,44.27903366088867,42.21423873901367,41.42497787475586,41.380090713500984,38.4890015411377,32.41823844909668,30.877028770446778
2007-01-05,73.80023065453064,A,43.53091812133789,42.69116134643555,41.77378616333008,41.54888401031495,38.69940872192383,32.62088397979736,30.907982006073
2007-01-08,74.55599273167441,A,43.76470565795898,43.21484146118164,42.145973205566406,41.65502281188965,38.88699844360352,32.83400312423706,30.943844738006593
2007-01-09,75.42877574458012,A,43.8021125793457,43.746002960205075,42.411553955078126,41.823816299438484,39.09085975646973,33.04553255081177,30.980128288269043
2007-01-10,75.81807767654254,A,45.68174743652344,44.21170349121094,42.86603317260742,41.992609405517584,39.34540565490723,33.270621509552,31.024594345092773
2007-01-11,76.2146347572676,A,46.83197784423828,44.72229232788086,43.468265533447266,42.251176643371586,39.62688385009766,33.51188848495483,31.076775360107423
2007-01-12,76.995269193752,A,46.90678787231445,45.39746627807617,44.04431381225586,42.52003040313721,39.91472091674805,33.75914037704468,31.129797992706298
2007-01-15,77.70310139465413,A,46.90678787231445,46.025882720947266,44.62036209106445,42.774856948852545,40.18572547912598,33.99928518295288,31.187776889801025
2007-01-16,78.6787720386223,A,47.88868713378906,46.843197631835935,45.294600296020505,43.05680255889893,40.47954750061036,34.24681760787964,31.248140392303466
2007-01-17,78.41422972988558,A,45.91553497314453,46.88995513916016,45.550829315185545,43.30227775573731,40.74438011169434,34.470316848754884,31.295926208496095
2007-01-18,77.76990344997814,A,46.392459869384766,46.80205154418945,45.76217193603516,43.59357490539551,41.0223046875,34.70045562744141,31.34352500915527
