Date,GRADE,GPS,WMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-09-24,55.306523975126716,A,6.815043449401856,6.870062255859375,6.825693798065186,6.808390140533447,6.574416933059692,6.327990636825562,6.116427466869355
1997-09-25,55.06239754936174,A,6.806171417236328,6.85408935546875,6.839004325866699,6.819482326507568,6.584195346832275,6.332028465270996,6.124703226089477
1997-09-26,54.88552652553113,A,6.877162933349609,6.846990013122559,6.84965295791626,6.831905698776245,6.597687540054321,6.336249990463257,6.132461881637573
1997-09-29,54.65587781957861,A,6.761806488037109,6.8221441268920895,6.84876594543457,6.838561248779297,6.608343133926391,6.340194954872131,6.139760015010833
1997-09-30,54.301767051937425,A,6.646446228027344,6.781326103210449,6.824806976318359,6.8217010498046875,6.61633861541748,6.344038782119751,6.146539492607117
1997-10-01,53.953039044058954,P,6.557702541351318,6.729857921600342,6.799960088729859,6.805728030204773,6.622029914855957,6.348223071098328,6.15287525177002
1997-10-02,53.729245282875276,P,6.673066139221191,6.703236865997314,6.778663110733032,6.7990727663040165,6.628440341949463,6.353560996055603,6.159729683399201
1997-10-03,53.54119867985752,P,6.788425445556641,6.685489368438721,6.7662396907806395,6.7924174785614015,6.634334630966187,6.361280331611633,6.1671609115600585
1997-10-06,53.52682163681835,P,6.788425445556641,6.690813159942627,6.756478643417358,6.78753695487976,6.640934658050537,6.3684734439849855,6.174766552448273
1997-10-07,53.793710925622015,P,6.779551029205322,6.717434120178223,6.749380111694336,6.785762333869934,6.64647497177124,6.376279444694519,6.1825022435188295
1997-10-08,54.067086653456606,P,6.708559989929199,6.747605609893799,6.738731765747071,6.782212781906128,6.651654167175293,6.383200125694275,6.189882979393006
1997-10-09,54.21217713813706,P,6.708559989929199,6.754704380035401,6.728970623016357,6.7839874744415285,6.656656885147095,6.389419193267822,6.198048574924469
1997-10-10,54.21706842477736,P,6.708559989929199,6.7387312889099125,6.712110328674316,6.780881643295288,6.664483070373535,6.395287442207336,6.205778138637543
1997-10-13,54.268666792779946,P,6.779551029205322,6.736956405639648,6.713884782791138,6.781325364112854,6.672846689224243,6.401865601539612,6.213513829708099
1997-10-14,54.23324507398589,P,6.761806488037109,6.733407497406006,6.725420808792114,6.775113892555237,6.679620189666748,6.408266315460205,6.2206375432014465
1997-10-15,54.382537675423485,A,6.877162933349609,6.7671280860900875,6.7573668479919435,6.778663468360901,6.684465866088868,6.4149241590499875,6.22807642698288
1997-10-16,54.56965631542507,A,6.957024097442627,6.816820907592773,6.785762643814087,6.78221287727356,6.690202865600586,6.422204132080078,6.2353913736343385
1997-10-17,54.64865648255983,A,6.832791328430176,6.841667175292969,6.790199232101441,6.77821946144104,6.695925607681274,6.428241777420044,6.241213102340698
1997-10-20,54.725177714019026,A,6.921531200408936,6.870063209533692,6.80350980758667,6.779994225502014,6.703599615097046,6.43534330368042,6.248176157474518
1997-10-21,55.22931931433947,A,7.24985933303833,6.9676737785339355,6.850540637969971,6.799960374832153,6.7196047973632815,6.445551629066467,6.255996010303497
1997-10-22,55.72351855161045,A,7.382967948913574,7.0688347816467285,6.917981433868408,6.828356599807739,6.737389936447143,6.45726752281189,6.264830229282379
1997-10-23,56.17426264384418,A,7.382967948913574,7.154023551940918,6.985422229766845,6.857196426391601,6.756057291030884,6.469512805938721,6.273490033149719
1997-10-24,56.84238963481721,A,7.382967948913574,7.2640588760375975,7.052863025665284,6.8824866771697994,6.776842184066773,6.4817580890655515,6.282062644958496
1997-10-27,57.1561138517255,A,7.1699981689453125,7.313752269744873,7.091907739639282,6.90289626121521,6.793720588684082,6.493285317420959,6.289483191967011
1997-10-28,57.206014399185854,A,7.338596820831299,7.331499767303467,7.149586772918701,6.937503790855407,6.812206354141235,6.509498357772827,6.2974851202964786
1997-10-29,56.97753026762032,A,7.258731365203857,7.306652450561524,7.187743616104126,6.972555232048035,6.829243955612182,6.525618586540222,6.30552374124527
1997-10-30,56.72575535764528,A,7.24985933303833,7.280030727386475,7.2170271396636965,7.001394891738892,6.84823371887207,6.541650094985962,6.313779623508453
1997-10-31,56.40773759801498,A,7.232114791870117,7.249860095977783,7.25695948600769,7.023579359054565,6.866513700485229,6.556268968582153,6.322121195793152
1997-11-03,56.47570316291845,A,7.311977386474609,7.278255939483643,7.296004104614258,7.049756956100464,6.8853260517120365,6.571509985923767,6.330949301719666
1997-11-04,56.18770031114318,A,7.258731365203857,7.262282848358154,7.29689130783081,7.0737159729003904,6.899701442718506,6.58692437171936,6.33959835767746
1997-11-05,56.03517170372069,A,7.267608165740967,7.264058208465576,7.28535532951355,7.101668381690979,6.911769762039184,6.603133368492126,6.3480301856994625
1997-11-06,55.9338093754312,A,7.285355567932129,7.271157455444336,7.275594091415405,7.130508160591125,6.925790319442749,6.617755265235901,6.356376342773437
1997-11-07,55.82392669262555,A,7.258731365203857,7.276480770111084,7.263170433044434,7.158016729354858,6.938391036987305,6.631581530570984,6.364763786792755
1997-11-10,55.60144867687601,P,7.258731365203857,7.265831565856933,7.272043752670288,7.1819757461547855,6.95099175453186,6.645584254264832,6.373238441944122
1997-11-11,55.51854991537567,A,7.258731365203857,7.265831565856933,7.264057207107544,7.206821990013123,6.956493377685547,6.658881158828735,6.381887497901917
1997-11-12,55.399791738043426,P,7.214367866516113,7.255183506011963,7.25962085723877,7.223682236671448,6.963237476348877,6.672440247535706,6.390401968955993
1997-11-13,55.283962185479254,P,7.232114791870117,7.244535350799561,7.257846403121948,7.237436771392822,6.971756343841553,6.686000347137451,6.399528412818909
1997-11-14,55.49261648975756,A,7.471707820892334,7.287130641937256,7.28180570602417,7.26938259601593,6.982759876251221,6.700544672012329,6.4099400210380555
1997-11-17,55.85329724613101,A,7.666929244995117,7.3687702178955075,7.31730089187622,7.306652498245239,6.998377742767334,6.715453133583069,6.421153321266174
1997-11-18,56.12679517570759,A,7.569314956665039,7.430886936187744,7.348359251022339,7.322625279426575,7.013463172912598,6.729385452270508,6.431442527770996
1997-11-19,56.34636382340249,A,7.507201671600342,7.48945369720459,7.372318601608276,7.328836965560913,7.028016185760498,6.742784829139709,6.4411595344543455
1997-11-20,56.865066180521616,A,7.782287120819092,7.599488162994385,7.422011756896973,7.348802924156189,7.050200605392456,6.757964506149292,6.452251968383789
1997-11-21,57.094580387004164,A,7.871022701263428,7.679351139068603,7.4832408905029295,7.373205661773682,7.072207527160645,6.7740315389633174,6.462741591930389
1997-11-24,56.86067474066192,A,7.640305995941162,7.6740264892578125,7.52139835357666,7.396721053123474,7.089600114822388,6.7872620916366575,6.472077631950379
1997-11-25,56.67559394219409,A,7.560439586639404,7.672251415252686,7.551569175720215,7.407813191413879,7.1030881881713865,6.800223293304444,6.4803166937828065
1997-11-26,56.696910702474916,A,7.587064266204834,7.688223934173584,7.588838815689087,7.424229836463928,7.1187060451507564,6.815215368270874,6.489037706851959
1997-11-27,56.289632784379364,A,7.587064266204834,7.649179363250733,7.624333763122559,7.441090083122253,7.132726612091065,6.829325180053711,6.497933135032654
1997-11-28,55.794072695586,A,7.587064266204834,7.592387676239014,7.635869407653809,7.458837556838989,7.14621470451355,6.844052557945251,6.5068285632133485
1997-12-01,55.52375613261654,A,7.5426926612854,7.572865009307861,7.623445749282837,7.470373320579529,7.159347839355469,6.856924576759338,6.514891681671142
1997-12-02,55.448947473584376,A,7.5426926612854,7.569315624237061,7.620783519744873,7.484571385383606,7.1731909656524655,6.86926721572876,6.523652460575104
1997-12-03,55.25102288681959,A,7.531980514526367,7.558298873901367,7.623261404037476,7.497790002822876,7.187529706954956,6.880973320007325,6.532534079551697
1997-12-04,55.08952733353089,P,7.540909290313721,7.549067878723145,7.599123620986939,7.510567688941956,7.202224464416504,6.893209905624389,6.540501067638397
