Date,GRADE,GPS,DAY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-06-13,,,37.65999984741211,37.25600051879883,36.579999923706055,35.71099987030029,,,
2018-06-14,,,38.18999862670898,37.47200012207031,36.94699974060059,35.70399971008301,,,
2018-06-15,,,38.45000076293945,37.68199996948242,37.33899993896485,35.78549976348877,,,
2018-06-18,,,39.77999877929688,38.33999938964844,37.72099990844727,36.01649971008301,,,
2018-06-19,,,37.20000076293945,38.25599975585938,37.8060001373291,36.16049976348877,,,
2018-06-20,,,37.0099983215332,38.125999450683594,37.69099998474121,36.312499618530275,,,
2018-06-21,,,36.54999923706055,37.79799957275391,37.63499984741211,36.45449962615967,,,
2018-06-22,,,35.75,37.257999420166016,37.46999969482422,36.56199970245361,,,
2018-06-25,,,34.81999969482422,36.26599960327148,37.30299949645996,36.62299976348877,,,
2018-06-26,,,35.029998779296875,35.83199920654297,37.04399948120117,36.662499618530276,,,
2018-06-27,,,34.33000183105469,35.295999908447264,36.71099967956543,36.645499801635744,,,
2018-06-28,,,34.040000915527344,34.794000244140626,36.295999908447264,36.62149982452392,,,
2018-06-29,,,33.189998626708984,34.28199996948242,35.76999969482422,36.554499816894534,,,
2018-07-02,,,32.81999969482422,33.88199996948242,35.07399978637695,36.39749984741211,,,
2018-07-03,,,33.380001068115234,33.55200042724609,34.69199981689453,36.248999977111815,,,
2018-07-04,,,33.380001068115234,33.3620002746582,34.329000091552736,36.01000003814697,35.042200050354005,,
2018-07-05,,,33.93000030517578,33.34000015258789,34.067000198364255,35.851000022888186,35.09660007476807,,
2018-07-06,,,33.849998474121094,33.47200012207031,33.87700004577637,35.67349987030029,35.163200035095215,,
2018-07-09,,,32.91999816894531,33.491999816894534,33.68699989318848,35.494999694824216,35.19,,
2018-07-10,,,33.119998931884766,33.439999389648435,33.49599990844727,35.26999969482422,35.22279998779297,,
2018-07-11,,,32.58000183105469,33.279999542236325,33.32099990844726,35.01599979400635,35.219400024414064,,
2018-07-12,,,34.47999954223633,33.38999938964844,33.364999771118164,34.83049983978272,35.233199996948244,,
2018-07-13,,,34.65999984741211,33.55199966430664,33.511999893188474,34.64099979400635,35.244599990844726,,
2018-07-16,,,35.119998931884766,33.991999816894534,33.741999816894534,34.40799980163574,35.267199935913084,,
2018-07-17,,,34.88999938964844,34.34599990844727,33.89299964904785,34.292499732971194,35.30599990844726,,
2018-07-18,,,34.900001525878906,34.80999984741211,34.04499969482422,34.18699989318848,35.33459991455078,,
2018-07-19,,,34.84000015258789,34.88199996948242,34.13599967956543,34.10149993896484,35.36879989624023,,
2018-07-20,,,35.029998779296875,34.955999755859374,34.25399971008301,34.06549987792969,35.381799850463864,,
2018-07-23,,,35.060001373291016,34.944000244140625,34.46800003051758,34.07749996185303,35.35339988708496,,
2018-07-24,,,34.959999084472656,34.95800018310547,34.65200004577637,34.07399997711182,35.313599853515626,,
2018-07-25,,,34.720001220703125,34.922000122070315,34.86599998474121,34.093499946594235,35.2639998626709,,
2018-07-26,,,34.91999816894531,34.9379997253418,34.90999984741211,34.13749980926514,35.19579978942871,,
2018-07-27,,,34.02000045776367,34.736000061035156,34.84599990844727,34.17899990081787,35.1397998046875,,
2018-07-30,,,32.08000183105469,34.14000015258789,34.542000198364256,34.14200000762939,35.07819984436035,,
2018-07-31,,,32.7599983215332,33.7,34.329000091552736,34.11099987030029,35.046999816894534,,
2018-08-01,,,33.56999969482422,33.46999969482422,34.19599990844726,34.120499801635745,35.038999786376955,,
2018-08-02,,,34.810001373291016,33.44800033569336,34.19300003051758,34.164499855041505,35.06099983215332,,
2018-08-03,,,35.5,33.74400024414062,34.24000015258789,34.24699993133545,35.0989998626709,,
2018-08-06,,,37.22999954223633,34.773999786376955,34.456999969482425,34.4625,35.171599884033206,,
2018-08-07,,,37.2400016784668,35.67000045776367,34.68500022888183,34.668500137329104,35.2315998840332,,
2018-08-08,,,37.63999938964844,36.48400039672852,34.977000045776364,34.921500015258786,35.29099990844727,,
2018-08-09,,,33.5099983215332,36.22399978637695,34.83600006103516,34.87299995422363,35.27079986572266,,
2018-08-10,,,35.189998626708984,36.16199951171875,34.952999877929685,34.89949989318848,35.283999862670896,,
2018-08-13,,,34.38999938964844,35.59399948120117,35.183999633789064,34.86299991607666,35.25259986877441,,
2018-08-14,,,34.529998779296875,35.051998901367185,35.36099967956543,34.84499988555908,35.21619987487793,,
2018-08-15,,,33.84000015258789,34.29199905395508,35.3879997253418,34.79199981689453,35.129799880981444,,
2018-08-16,,,34.75,34.539999389648436,35.3819995880127,34.787499809265135,35.082599868774416,,
2018-08-17,,,34.06999969482422,34.315999603271486,35.23899955749512,34.7394998550415,35.01599983215332,,
2018-08-20,,,34.040000915527344,34.24599990844727,34.91999969482422,34.68849983215332,34.96699981689453,,
2018-08-21,,,34.7400016784668,34.28800048828125,34.66999969482422,34.67749996185303,34.909399871826174,,
2018-08-22,,,35.349998474121094,34.59000015258789,34.440999603271486,34.70899982452393,34.86319984436035,,
2018-08-23,,,35.97999954223633,34.83600006103516,34.6879997253418,34.761999893188474,34.8189998626709,,
2018-08-24,,,37.84000015258789,35.59000015258789,34.952999877929685,34.952999877929685,34.80679985046387,,
2018-08-27,,,38.45000076293945,36.47200012207031,35.359000015258786,35.27149982452393,34.78019989013672,,
2018-08-28,,,38.650001525878906,37.25400009155273,35.77100028991699,35.56599998474121,34.80919990539551,,
2018-08-29,,,38.290000915527344,37.842000579833986,36.216000366210935,35.80200004577637,34.83479995727539,,
2018-08-30,,,38.560001373291016,38.358000946044925,36.59700050354004,35.98950004577637,34.875,,
2018-08-31,,,38.5,38.49000091552735,37.04000053405762,36.139500045776366,34.93,,
2018-09-03,,,38.5,38.50000076293945,37.48600044250488,36.20300006866455,35.00360000610352,,
2018-09-04,,,38.630001068115234,38.49600067138672,37.875000381469725,36.27250003814697,35.07560005187988,,
2018-09-05,,,37.0,38.23800048828125,38.04000053405762,36.24050006866455,35.12900001525879,,
2018-09-06,,,37.5099983215332,38.02799987792969,38.193000411987306,36.44050006866455,35.198399963378904,,
2018-09-07,,,37.720001220703125,37.87200012207031,38.181000518798825,36.567000198364255,35.289000015258786,,
2018-09-10,,,37.52999877929688,37.677999877929686,38.08900032043457,36.72400016784668,35.38319999694824,,
2018-09-11,,,37.380001068115234,37.427999877929686,37.9620002746582,36.866500282287596,35.46319999694824,,
2018-09-12,,,36.540000915527344,37.33600006103516,37.787000274658205,37.00150032043457,35.52639999389648,35.284300022125244,
2018-09-13,,,37.18000030517578,37.27000045776367,37.64900016784668,37.12300033569336,35.59139999389649,35.344000034332275,
2018-09-14,,,41.45000076293945,38.01600036621094,37.944000244140625,37.49200038909912,35.74340003967285,35.45330003738403,
2018-09-17,,,43.75,39.26000061035156,38.469000244140624,37.97750034332275,35.960000076293944,35.575000038146975,
2018-09-18,,,44.0,40.58400039672851,39.0060001373291,38.440500259399414,36.17760009765625,35.70020004272461,
2018-09-19,,,43.41999816894531,41.95999984741211,39.647999954223636,38.844000244140624,36.39440002441406,35.80690002441406,
2018-09-20,,,43.0099983215332,43.125999450683594,40.19799995422363,39.195500183105466,36.565,35.89909999847412,
2018-09-21,,,42.0099983215332,43.237998962402344,40.62699966430664,39.40400009155273,36.71199996948242,35.97829998016358,
2018-09-24,,,42.310001373291016,42.949999237060545,41.10499992370605,39.59700012207031,36.855800018310546,36.061499977111815,
2018-09-25,,,41.150001525878906,42.37999954223633,41.48199996948242,39.72200012207031,36.981000061035154,36.14349998474121,
2018-09-26,,,40.959999084472656,41.8879997253418,41.92399978637695,39.855500030517575,37.10220001220703,36.21839996337891,
2018-09-27,,,41.790000915527344,41.64400024414063,42.38499984741211,40.01700000762939,37.24120002746582,36.30499996185303,
2018-09-28,,,42.02999877929688,41.64800033569336,42.44299964904785,40.19349994659424,37.38120002746582,36.38149993896484,
2018-10-01,,,43.0,41.78600006103515,42.36799964904785,40.41849994659424,37.54,36.446699943542484,
2018-10-02,,,43.0,42.155999755859376,42.26799964904785,40.636999893188474,37.700800018310545,36.507199935913086,
2018-10-03,,,44.290000915527344,42.822000122070314,42.35499992370605,41.00149993896484,37.892200012207034,36.578099937438964,
2018-10-04,,,42.060001373291016,42.876000213623044,42.260000228881836,41.229000091552734,38.03500007629395,36.61539993286133,
2018-10-05,,,40.27999877929688,42.52600021362305,42.0870002746582,41.35699996948242,38.16020004272461,36.649999923706055,
2018-10-08,,,40.220001220703125,41.970000457763675,41.878000259399414,41.49150009155274,38.323000030517576,36.700599937438966,
2018-10-09,,,38.77999877929688,41.12600021362305,41.640999984741214,41.561499977111815,38.44340003967285,36.74519992828369,
2018-10-10,,,35.70000076293945,39.40800018310547,41.11500015258789,41.519499969482425,38.486000061035156,36.76249992370605,
2018-10-11,,,35.70000076293945,38.13600006103516,40.5060001373291,41.44549999237061,38.503800048828126,36.78239994049072,
2018-10-12,,,36.220001220703125,37.32400054931641,39.92500038146973,41.18400001525879,38.518200073242184,36.808599967956546,
2018-10-15,,,37.060001373291016,36.69200057983399,39.33100051879883,40.84950008392334,38.51480010986328,36.84319999694824,
2018-10-16,,,38.470001220703125,36.630001068115234,38.87800064086914,40.5730001449585,38.53940010070801,36.885499992370605,
2018-10-17,,,37.619998931884766,37.014000701904294,38.21100044250488,40.28300018310547,38.53900009155274,36.915,
2018-10-18,,,36.2599983215332,37.126000213623044,37.6310001373291,39.945500183105466,38.594000091552736,36.9323999786377,
2018-10-19,,,36.27000045776367,37.136000061035155,37.23000030517578,39.658500289916994,38.61560012817383,36.94979999542236,
2018-10-22,,,37.18999862670898,37.16199951171875,36.92700004577637,39.40250015258789,38.67160011291504,36.96209999084473,
2018-10-23,,,36.25,36.71799926757812,36.67400016784668,39.15750007629394,38.7060001373291,36.961100006103514,
2018-10-24,,,35.83000183105469,36.35999984741211,36.6870002746582,38.90100021362305,38.745800170898434,36.93780002593994,
2018-10-25,,,36.77999877929688,36.46399993896485,36.795000076293945,38.65050010681152,38.786400146484375,36.934500007629396,
2018-10-26,,,36.400001525878906,36.49000015258789,36.81300010681152,38.36900024414062,38.83300018310547,36.9245000076294,
2018-10-29,,,35.68000030517578,36.18800048828125,36.675,38.003000259399414,38.86580017089844,36.91639999389648,
2018-10-30,,,36.470001220703125,36.232000732421874,36.475,37.67650032043457,38.900400161743164,36.904900016784666,
2018-10-31,,,37.970001220703125,36.66000061035156,36.510000228881836,37.36050033569336,38.9528002166748,36.90800003051758,
2018-11-01,,,38.72999954223633,37.050000762939455,36.75700035095215,37.194000244140625,39.0078002166748,36.91340003967285,
2018-11-02,,,38.0,37.37000045776367,36.93000030517578,37.08000030517578,39.01100021362305,36.908900032043455,
2018-11-05,,,38.02999877929688,37.84000015258789,37.01400032043457,36.97050018310547,39.00260017395019,36.89140003204346,
2018-11-06,,,38.0,38.145999908447266,37.18900032043457,36.93150024414062,38.98960014343262,36.899400024414064,
2018-11-07,,,39.25,38.40199966430664,37.5310001373291,37.10900020599365,39.00880012512207,36.92180004119873,
2018-11-08,,,39.369998931884766,38.529999542236325,37.79000015258789,37.29250011444092,39.02500007629394,36.950000038146975,
2018-11-09,,,39.15999984741211,38.76199951171875,38.06599998474121,37.43950004577637,39.03820007324219,36.98410003662109,
2018-11-12,,,36.5099983215332,38.45799942016602,38.148999786376955,37.41199989318848,38.99840003967285,37.001000022888185,
2018-11-13,,,36.16999816894531,38.09199905395508,38.11899948120117,37.29699974060058,38.94919998168945,37.01240001678467,
2018-11-14,,,36.27999877929688,37.497998809814455,37.94999923706055,37.229999732971194,38.93479995727539,37.03189998626709,
2018-11-15,,,37.29999923706055,37.08399887084961,37.806999206542976,37.28199977874756,38.930599975585935,37.06449996948242,
2018-11-16,,,38.959999084472656,37.04399871826172,37.90299911499024,37.41649971008301,38.955399932861326,37.12219997406006,
2018-11-19,,,35.63999938964844,36.869998931884766,37.66399917602539,37.33899974822998,38.91759994506836,37.1503999710083,
2018-11-20,,,36.08000183105469,36.85199966430664,37.47199935913086,37.33049983978272,38.89159996032715,37.177399978637695,
2018-11-21,,,36.34000015258789,36.863999938964845,37.18099937438965,37.35599975585937,38.88759994506836,37.206999969482425,
2018-11-22,,,36.34000015258789,36.672000122070315,36.877999496459964,37.33399982452393,38.8707999420166,37.231099967956546,
2018-11-23,,,37.040000915527344,36.28800048828125,36.66599960327149,37.36599979400635,38.78259994506836,37.2629999923706,
2018-11-26,,,38.470001220703125,36.854000854492185,36.861999893188475,37.505499839782715,38.676999969482424,37.31850002288818,
2018-11-27,,,38.38999938964844,37.316000366210936,37.08400001525879,37.60149974822998,38.56479995727539,37.37120002746582,
2018-11-28,,,39.75,37.99800033569336,37.4310001373291,37.69049968719482,38.491399993896486,37.442900009155274,
2018-11-29,,,40.02000045776367,38.73400039672852,37.70300025939942,37.75499973297119,38.43160003662109,37.498300018310545,
2018-11-30,,,40.119998931884766,39.35,37.819000244140625,37.86099967956543,38.393800048828126,37.55290000915527,
2018-12-03,,,39.52000045776367,39.55999984741211,38.20700035095215,37.93549976348877,38.33800003051758,37.59690002441406,
2018-12-04,,,37.70000076293945,39.422000122070315,38.36900024414062,37.92049980163574,38.26900001525879,37.62500003814697,
2018-12-05,,,37.70000076293945,39.012000274658206,38.505000305175784,37.84299983978271,38.20380004882813,37.653000030517575,
2018-12-06,,,38.27000045776367,38.662000274658205,38.69800033569336,37.78799991607666,38.13340003967285,37.687300033569336,
2018-12-07,,,38.220001220703125,38.28200073242188,38.816000366210936,37.74099998474121,38.05720008850098,37.7192000579834,
2018-12-10,,,37.58000183105469,37.89400100708008,38.7270004272461,37.79450016021728,37.94880012512207,37.744400062561034,
2018-12-11,,,36.84999847412109,37.72400054931641,38.57300033569336,37.82850017547607,37.82580009460449,37.76330005645752,
2018-12-12,,,37.18999862670898,37.62200012207031,38.317000198364255,37.87400016784668,37.683800048828125,37.78800003051758,
2018-12-13,,,36.630001068115234,37.294000244140626,37.97800025939941,37.84050025939941,37.57520004272461,37.80510005950928,
2018-12-14,,,35.2400016784668,36.69800033569336,37.490000534057614,37.65450038909912,37.47440010070801,37.81730007171631,
2018-12-17,,,33.77000045776367,35.93600006103516,36.91500053405761,37.561000442504884,37.34540008544922,37.834200057983395,
2018-12-18,,,34.79999923706055,35.52600021362305,36.62500038146972,37.49700031280518,37.265800094604494,37.85460006713867,
2018-12-19,,,34.36000061035156,34.960000610351564,36.29100036621093,37.39800033569336,37.23900009155273,37.86250007629395,
2018-12-20,,,33.61000061035156,34.35600051879883,35.82500038146972,37.26150035858154,37.19720008850098,37.85050006866455,
2018-12-21,,,32.130001068115234,33.73400039672852,35.216000366210935,37.01600036621094,37.11540008544922,37.816800079345704,
2018-12-24,,,31.96999931335449,33.37400016784668,34.65500011444091,36.6910002708435,37.01360004425049,37.764200077056884,
2018-12-25,,,31.96999931335449,32.80800018310547,34.167000198364256,36.37000026702881,36.883600006103514,37.711500053405764,
2018-12-26,,,34.560001373291016,32.84800033569336,33.904000473022464,36.11050033569336,36.82240005493164,37.680700073242186,
2018-12-27,,,35.18000030517578,33.162000274658205,33.75900039672852,35.868500328063966,36.80080009460449,37.69740009307861,
2018-12-28,,,33.970001220703125,33.53000030517578,33.63200035095215,35.561000442504884,36.75480010986328,37.68520011901855,
2018-12-31,,,34.4900016784668,34.03400077819824,33.70400047302246,35.309500503540036,36.70080017089844,37.68620014190674,
2019-01-01,,,34.4900016784668,34.538001251220706,33.673000717163085,35.149000549316405,36.66560020446777,37.68580017089844,
2019-01-02,,,33.7599983215332,34.37800064086914,33.61300048828125,34.95200042724609,36.624200134277345,37.68500015258789,
2019-01-03,,,33.22999954223633,33.98800048828125,33.57500038146973,34.70000038146973,36.55320014953613,37.66980014801025,
2019-01-04,,,34.38999938964844,34.072000122070314,33.80100021362305,34.508500289916995,36.513000106811525,37.67300014495849,
2019-01-07,,,35.90999984741211,34.35599975585937,34.19500026702881,34.42500019073486,36.51760009765625,37.69170013427734,
2019-01-08,,,35.95000076293945,34.6479995727539,34.593000411987305,34.380000305175784,36.50720008850098,37.70380012512207,
2019-01-09,,,35.619998931884766,35.01999969482422,34.69900016784668,34.30150032043457,36.46020004272461,37.706500129699705,
2019-01-10,,,36.18000030517578,35.60999984741211,34.79900016784668,34.2790002822876,36.4092000579834,37.7085001373291,
2019-01-11,,,35.95000076293945,35.922000122070315,34.99700012207031,34.31450023651123,36.368200073242186,37.689600143432614,
2019-01-14,,,35.599998474121094,35.85999984741211,35.10799980163574,34.4060001373291,36.31960006713867,37.66110012054443,
2019-01-15,,,36.63999938964844,35.997999572753905,35.32299957275391,34.498000144958496,36.29240005493164,37.64100009918213,
2019-01-16,,,36.869998931884766,36.247999572753905,35.63399963378906,34.62350006103516,36.244800033569334,37.626800079345706,
2019-01-17,,,37.38999938964844,36.48999938964844,36.04999961853027,34.8125,36.20520004272461,37.615100059509274,
2019-01-18,,,38.22999954223633,36.94599914550781,36.433999633789064,35.117499923706056,36.186600036621094,37.61240005493164,
2019-01-21,,,38.22999954223633,37.47199935913086,36.66599960327149,35.430499935150145,36.221000061035156,37.60970005035401,
2019-01-22,,,37.59999847412109,37.663999176025385,36.83099937438965,35.71199989318848,36.24960006713867,37.59940002441406,
2019-01-23,,,37.61000061035156,37.81199951171875,37.029999542236325,35.8644998550415,36.27620010375976,37.605500030517575,
2019-01-24,,,38.88999938964844,38.11199951171875,37.30099945068359,36.04999980926514,36.30800010681153,37.61930004119873,
2019-01-25,,,39.400001525878906,38.34599990844727,37.64599952697754,36.321499824523926,36.31680015563965,37.63610004425049,
2019-01-28,,,39.619998931884766,38.623999786376956,38.04799957275391,36.577999687194826,36.396400146484375,37.657000045776364,
2019-01-29,,,39.27000045776367,38.95800018310547,38.31099967956543,36.81699962615967,36.46020011901855,37.675900039672854,
2019-01-30,,,40.61000061035156,39.55800018310547,38.68499984741211,37.15949974060059,36.54560012817383,37.716600036621095,36.50045002937317
2019-01-31,,,41.209999084472656,40.02200012207031,39.06699981689453,37.5584997177124,36.64300010681152,37.756900024414065,36.55045002937317
2019-02-01,,,41.369998931884766,40.41599960327149,39.38099975585938,37.90749969482422,36.72960006713867,37.756100006103516,36.604700021743774
2019-02-04,,,42.15999984741211,40.92399978637695,39.773999786376955,38.21999969482422,36.80340003967285,37.74020000457764,36.657600021362306
2019-02-05,,,43.54999923706055,41.779999542236325,40.3689998626709,38.599999618530276,36.90660003662109,37.73569999694824,36.71795001983642
2019-02-06,68.76357461974855,A,46.040000915527344,42.86599960327148,41.21199989318848,39.1209997177124,37.03240005493164,37.76190002441406,36.78440002441406
2019-02-07,68.58847473016662,A,43.43999862670898,43.31199951171875,41.66699981689453,39.48399963378906,37.100800018310544,37.76620002746582,36.83265001296997
2019-02-08,69.23628838388201,A,44.90999984741211,44.01999969482422,42.217999649047854,39.931999588012694,37.19660003662109,37.79520004272461,36.88675001144409
2019-02-11,69.87231674618508,A,45.130001068115234,44.613999938964845,42.768999862670896,40.4084997177124,37.308800048828125,37.823400039672855,36.942450008392335
2019-02-12,69.93922788818651,A,45.459999084472656,44.99599990844727,43.3879997253418,40.84949970245361,37.46400001525879,37.86650001525879,37.005
2019-02-13,68.79073770373914,A,45.36000061035156,44.85999984741211,43.862999725341794,41.273999786376955,37.61720001220703,37.910500030517575,37.06444999694824
2019-02-14,69.17028236635018,A,45.59999847412109,45.29199981689453,44.30199966430664,41.684499740600586,37.76379997253418,37.94860000610352,37.12679998397827
2019-02-15,68.79508140489703,A,45.7599983215332,45.46199951171875,44.74099960327148,42.06099967956543,37.914599914550784,37.98590000152588,37.183699970245364
2019-02-18,68.26310109474439,A,45.7599983215332,45.587998962402345,45.100999450683595,42.437499618530275,38.07819984436035,38.01349998474121,37.23009996414184
2019-02-19,67.88596122057896,A,46.59000015258789,45.81399917602539,45.404999542236325,42.886999702453615,38.272999877929685,38.04939998626709,37.278299961090084
2019-02-20,68.09014321124697,A,47.52999877929688,46.247998809814455,45.55399932861328,43.38299961090088,38.479799880981446,38.08179996490478,37.329949951171876
2019-02-21,68.21955028537964,A,47.619998931884766,46.651998901367186,45.97199935913086,43.8194995880127,38.69959983825684,38.137399940490724,37.37639993667602
2019-02-22,68.84351911138877,A,48.400001525878906,47.17999954223633,46.32099952697754,44.26949958801269,38.962799835205075,38.21859996795654,37.4342999458313
2019-02-25,69.80635610626095,A,48.70000076293945,47.76800003051758,46.67799949645996,44.72349967956543,39.261399841308595,38.30339996337891,37.50199995040894
2019-02-26,70.57185132155406,A,48.970001220703125,48.24400024414062,47.028999710083006,45.2084997177124,39.544799880981444,38.40529998779297,37.57524995803833
2019-02-27,71.3842387427262,A,49.5099983215332,48.64000015258789,47.443999481201175,45.653499603271484,39.84779983520508,38.5433999633789,37.65294994354248
2019-02-28,71.75967500903018,A,49.02000045776367,48.92000045776367,47.78599967956543,46.043999671936035,40.15599983215332,38.676599960327145,37.729499950408936
2019-03-01,71.93332044388974,A,49.380001068115234,49.11600036621094,48.147999954223636,46.444499778747556,40.50099983215332,38.80819995880127,37.8083999633789
2019-03-04,71.17041607836758,A,47.68000030517578,48.912000274658205,48.34000015258789,46.72049980163574,40.815199851989746,38.91439994812012,37.87879997253418
2019-03-05,70.13753389951367,A,47.66999816894531,48.65199966430664,48.44799995422363,46.92649974822998,41.129199829101566,39.006399917602536,37.945949954986574
2019-03-06,68.75669927896416,A,48.16999816894531,48.38399963378906,48.511999893188474,47.03299961090088,41.401399765014645,39.11189990997315,38.01344995498657
2019-03-07,67.86925231246947,A,48.27000045776367,48.23399963378906,48.577000045776366,47.27449970245361,41.663199768066406,39.23199993133545,38.08219995498657
2019-03-08,67.00105767426645,A,48.900001525878906,48.1379997253418,48.62700004577637,47.47399978637695,41.96179977416992,39.3582999420166,38.154049968719484
2019-03-11,67.11338169860086,A,49.27000045776367,48.455999755859374,48.68400001525879,47.680999755859375,42.25739974975586,39.47909996032715,38.22059997558594
2019-03-12,67.60508759149127,A,49.650001525878906,48.8520004272461,48.75200004577637,47.890499877929685,42.5605997467041,39.61309997558594,38.28709999084472
2019-03-13,68.2143231756818,A,49.66999816894531,49.152000427246094,48.76800003051758,48.10599975585937,42.878799743652344,39.75149993896484,38.344649982452395
2019-03-14,68.8169006264375,A,50.290000915527344,49.556000518798825,48.89500007629395,48.34049987792969,43.21999977111816,39.886599960327146,38.41054998397827
2019-03-15,69.58265818728967,A,51.380001068115234,50.05200042724609,49.09500007629394,48.62150001525879,43.5597998046875,40.03639995574951,38.48044998168945
2019-03-18,69.61952475253828,A,49.84000015258789,50.16600036621094,49.31100006103516,48.825500106811525,43.83839981079102,40.17799995422363,38.54719997406006
2019-03-19,69.74928780728436,A,50.810001373291016,50.39800033569336,49.625000381469725,49.03650016784668,44.135599822998046,40.32139995574951,38.61314998626709
2019-03-20,69.50435718160894,A,49.93000030517578,50.45000076293945,49.80100059509277,49.156500244140624,44.42179985046387,40.44099994659424,38.67449998855591
2019-03-21,68.9870498849056,A,50.33000183105469,50.45800094604492,50.00700073242187,49.29200038909912,44.70479988098145,40.55699996948242,38.735200004577635
2019-03-22,67.73068847867795,A,49.59999847412109,50.1020004272461,50.07700042724609,49.35200023651123,44.977799835205076,40.672999954223634,38.790949993133545
2019-03-25,67.14450494090782,A,49.720001220703125,50.07800064086914,50.122000503540036,49.40300025939941,45.26019989013672,40.78989997863769,38.84065000534058
2019-03-26,66.34989307369746,A,50.13999938964844,49.944000244140625,50.17100028991699,49.46150016784668,45.53019989013672,40.91129997253418,38.90534999847412
2019-03-27,65.91280174209562,A,49.75,49.90800018310547,50.17900047302246,49.47350025177002,45.78779991149902,41.01629997253418,38.96905000686645
2019-03-28,65.54024196343558,A,50.150001525878906,49.87200012207031,50.16500053405762,49.53000030517578,46.04299995422363,41.12409999847412,39.037050018310545
2019-03-29,66.06067595710397,A,51.29999923706055,50.2120002746582,50.157000350952146,49.626000213623044,46.304399948120114,41.245499992370604,39.11480001449585
2019-04-01,66.79356236716866,A,51.43000030517578,50.55400009155274,50.316000366210936,49.813500213623044,46.56839996337891,41.39470001220703,39.19785001754761
2019-04-02,67.43428650162015,A,51.47999954223633,50.822000122070314,50.383000183105466,50.0040002822876,46.84599998474121,41.54780002593994,39.2801000213623
2019-04-03,68.41367378640182,A,51.77999877929688,51.22799987792969,50.56800003051758,50.18450031280518,47.12939994812012,41.70280002593994,39.367350006103514
2019-04-04,69.07596228094873,A,51.560001373291016,51.50999984741211,50.69099998474121,50.34900035858154,47.38279998779297,41.84540004730225,39.45495000839233
2019-04-05,69.28258340334145,A,51.869998931884766,51.623999786376956,50.918000030517575,50.49750022888183,47.632199935913086,41.97450004577637,39.54835000991821
2019-04-08,68.95005126042705,A,51.31999969482422,51.60199966430664,51.077999877929685,50.60000019073486,47.86619995117187,42.13130004882812,39.64085000991821
2019-04-09,68.51161026071149,A,51.02000045776367,51.50999984741211,51.16599998474121,50.668500137329104,48.10119995117188,42.280700035095215,39.72905000686646
2019-04-10,67.8815366200307,A,51.290000915527344,51.412000274658205,51.320000076293944,50.7495002746582,48.31479995727539,42.43020004272461,39.818600006103516
