Date,GRADE,GPS,GPC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-20,,,2.1478850841522217,2.1667383670806886,2.2145440340042115,2.2899558186531066,2.390010952949524,,
1984-02-21,,,2.114220142364502,2.1505788803100585,2.190977954864502,2.272449517250061,2.385297737121582,,
1984-02-22,,,2.0738213062286377,2.127686071395874,2.1680851936340333,2.252923274040222,2.378833885192871,,
1984-02-23,,,2.013221263885498,2.0994065761566163,2.1438457012176513,2.2323869824409486,2.3710233640670775,,
1984-02-24,,,2.0738213062286377,2.0845938205718992,2.1263394594192504,2.2175740361213685,2.3634822177886963,,
1984-02-27,,,2.13441801071167,2.081900405883789,2.124319386482239,2.2061275124549864,2.3570183229446413,,
1984-02-28,,,2.114220142364502,2.081900405883789,2.116239643096924,2.194344472885132,2.350419807434082,,
1984-02-29,,,2.1276867389678955,2.092673492431641,2.1101797819137573,2.185254752635956,2.3442252826690675,,
1984-03-01,,,2.2084848880767822,2.1317262172698976,2.1155663967132567,2.1805415511131288,2.339377408027649,,
1984-03-02,,,2.235416889190674,2.1640453338623047,2.124319577217102,2.1765016436576845,2.334798822402954,,
1984-03-05,,,2.229001998901367,2.1829621315002443,2.1324312686920166,2.173487651348114,2.330091938972473,,
1984-03-06,,,2.2425928115844727,2.208636665344238,2.1452685356140138,2.168123245239258,2.3252529239654542,,
1984-03-07,,,2.147451400756836,2.2125895977020265,2.1526315450668334,2.1603583693504333,2.3187804079055785,,
1984-03-08,,,2.0930864810943604,2.189509916305542,2.1606180667877197,2.1522318840026857,2.3116245651245118,,
1984-03-09,,,2.0794949531555176,2.158325529098511,2.1611854314804075,2.143762445449829,2.3047355222702026,,
1984-03-12,,,2.0930864810943604,2.131142425537109,2.1570522785186768,2.140685832500458,2.2981183099746705,,
1984-03-13,,,2.133861780166626,2.10939621925354,2.1590164422988893,2.1376280426979064,2.292585921287537,,
1984-03-14,,,2.147451400756836,2.10939621925354,2.160992908477783,2.13558634519577,2.286786689758301,,
1984-03-15,,,2.127066373825073,2.1161921977996827,2.1528510570526125,2.1342087268829344,2.2795024585723875,,
1984-03-16,,,2.229001998901367,2.1460936069488525,2.1522095680236815,2.138264572620392,2.2749302434921264,,
1984-03-19,,,2.188228130340576,2.1651219367980956,2.1481321811676026,2.1402817249298094,2.2699465465545656,,
1984-03-20,,,2.1678409576416016,2.171917772293091,2.1406569957733153,2.1429627656936647,2.264151110649109,,
1984-03-21,,,2.120270013809204,2.1664814949035645,2.1379388570785522,2.145285201072693,2.2568656396865845,,
1984-03-22,,,2.0930864810943604,2.159685516357422,2.1379388570785522,2.149278461933136,2.248093867301941,,
1984-03-23,,,2.0998826026916504,2.1338616371154786,2.1399776220321653,2.1505815267562864,2.2401312971115113,,
1984-03-26,,,2.1134729385375977,2.1189105987548826,2.1420162677764893,2.149534273147583,2.2325751972198487,,
1984-03-27,,,2.127066373825073,2.1107556819915767,2.141336727142334,2.1501765847206116,2.225021662712097,,
1984-03-28,,,2.161044120788574,2.1189105033874513,2.142695999145508,2.1518444538116457,2.21855167388916,,
1984-03-29,,,2.1678409576416016,2.1338613986968995,2.1467734575271606,2.1498122572898866,2.2119482707977296,,
1984-03-30,,,2.106677770614624,2.135220432281494,2.1345410346984863,2.143375301361084,2.2047949028015137,,
1984-04-02,,,2.0998826026916504,2.1325023651123045,2.1257064819335936,2.1369193315505983,2.1972363138198854,,
1984-04-03,,,2.106677770614624,2.128424644470215,2.119590163230896,2.1301235795021056,2.1900829458236695,,
1984-04-04,,,2.1134729385375977,2.1189104080200196,2.1189104557037353,2.128424656391144,2.183065481185913,,
1984-04-05,,,2.106677770614624,2.106677770614624,2.1202695846557615,2.129104220867157,2.1767200946807863,,
1984-04-06,,,2.0862913131713867,2.1026004791259765,2.1189104557037353,2.1294440388679505,2.171044316291809,2.299372217655182,
1984-04-09,,,2.0455167293548584,2.091727304458618,2.1121148347854612,2.1270655512809755,2.16468768119812,2.29610782623291,
1984-04-10,,,2.048913717269897,2.0801744937896727,2.1042995691299438,2.122818148136139,2.158668336868286,2.2929442286491395,
1984-04-11,,,1.9775584936141968,2.0529916048049928,2.085951006412506,2.114323502779007,2.152029883861542,2.2893343436717988,
1984-04-12,,,2.089688301086426,2.049593710899353,2.0781357407569887,2.1124545991420747,2.147768671512604,2.2868457567691802,
1984-04-13,,,2.120270013809204,2.0563894510269165,2.0794949650764467,2.1070179998874665,2.1438497710227966,2.284529365301132,
1984-04-16,,,2.2222065925598145,2.0917274236679075,2.0917273640632628,2.108716922998428,2.1425082659721375,2.2830986964702604,
1984-04-17,,,2.2222065925598145,2.1263859987258913,2.103280246257782,2.111435204744339,2.139954779148102,2.2818016707897186,
1984-04-18,,,2.2120134830474854,2.173276996612549,2.113134300708771,2.116022378206253,2.138140070438385,2.280269070863724,
1984-04-19,,,2.2222065925598145,2.1997806549072267,2.1246871829032896,2.1224783837795256,2.137471878528595,2.27863795876503,
1984-04-20,,,2.2222065925598145,2.2201679706573487,2.1382787108421324,2.128594583272934,2.1369383358955383,2.276806386709213,
1984-04-23,,,2.181431293487549,2.2120129108428954,2.1518701672554017,2.1319925010204317,2.1374745869636538,2.274583226442337,
1984-04-24,,,2.2018187046051025,2.207935333251953,2.167160665988922,2.135730117559433,2.1376106095314027,2.2726986062526704,
1984-04-25,,,2.181431293487549,2.201818895339966,2.1875479459762572,2.1367494761943817,2.1374735283851622,2.2702734482288363,
1984-04-26,,,2.2018187046051025,2.1977413177490233,2.198760986328125,2.138448363542557,2.1384175276756285,2.2683214962482454,
1984-04-27,,,2.1712374687194824,2.187547492980957,2.203857731819153,2.1416763484478,2.138884575366974,2.2661310636997225,
1984-04-30,,,2.161044120788574,2.183470058441162,2.197741484642029,2.144734424352646,2.139147756099701,2.2645793545246122,
1984-05-01,,,2.2425928115844727,2.191624879837036,2.1997801065444946,2.1515301764011383,2.1417152094841003,2.2635064733028414,
1984-05-02,,,2.283367395401001,2.2120121002197264,2.206915497779846,2.1600248992443083,2.1459061312675476,2.262370008230209,
1984-05-03,,,2.3037548065185547,2.232399320602417,2.2150703191757204,2.169878751039505,2.151716802120209,2.2613700830936434,
1984-05-04,,,2.313948154449463,2.2609414577484133,2.224244475364685,2.1812615931034087,2.156519339084625,2.2600007784366607,
1984-05-07,,,2.313948154449463,2.291522264480591,2.2374961614608764,2.194683164358139,2.160109941959381,2.258564132452011,
1984-05-08,,,2.3037548065185547,2.3037546634674073,2.2476897716522215,2.207425218820572,2.163900635242462,2.257160221338272,
1984-05-09,,,2.2527871131896973,2.2976386070251467,2.2548253536224365,2.221186649799347,2.166402642726898,2.255313962697983,
1984-05-10,,,2.2527871131896973,2.287445068359375,2.259922194480896,2.2293415904045104,2.1672886872291564,2.2533330476284026,
1984-05-11,,,2.2222065925598145,2.2690967559814452,2.265019106864929,2.234438419342041,2.167024481296539,2.2509116518497465,
1984-05-14,,,2.1508500576019287,2.2364771366119385,2.2639997005462646,2.2308705925941466,2.1654614424705505,2.247776690721512,
1984-05-15,,,2.2222065925598145,2.2201674938201905,2.261961078643799,2.2308705925941466,2.1650537180900575,2.2451533210277557,
1984-05-16,,,2.2323994636535645,2.216089963912964,2.2568642854690553,2.2318898916244505,2.166752679347992,2.2427665436267854,
1984-05-17,,,2.2018187046051025,2.205896282196045,2.24667067527771,2.2308704972267153,2.168927323818207,2.2402759444713594,
1984-05-18,,,2.2425928115844727,2.2099735260009767,2.2395351409912108,2.231889808177948,2.1721892809867858,2.238462401628494,
1984-05-21,,,2.2222065925598145,2.2242448329925537,2.230360984802246,2.2339285731315615,2.174771683216095,2.2364449965953828,
1984-05-22,,,2.2323994636535645,2.226283407211304,2.223225450515747,2.2354576110839846,2.1767424368858337,2.234664179086685,
1984-05-23,,,2.2120134830474854,2.222206211090088,2.2191480875015257,2.236986720561981,2.1780336785316465,2.2324101841449737,
1984-05-24,,,2.19162392616272,2.2201672554016114,2.213031768798828,2.236476981639862,2.1793248295783996,2.2294136440753936,
1984-05-25,,,2.1508500576019287,2.2018187046051025,2.2058961153030396,2.2354576110839846,2.177761790752411,2.226346017122269,
1984-05-28,,,2.1508500576019287,2.1875473976135256,2.2058961153030396,2.234947907924652,2.177014229297638,2.223480387926102,
1984-05-29,,,2.1712374687194824,2.175314998626709,2.2007992029190064,2.2313801407814027,2.1770821595191956,2.220616635084152,
1984-05-30,,,2.2120134830474854,2.175314998626709,2.1987606048583985,2.227812445163727,2.178917028903961,2.2178913342952726,
1984-05-31,,,2.2425928115844727,2.1855087757110594,2.2028380155563356,2.224754345417023,2.1819071555137635,2.2150005114078524,
1984-06-01,,,2.262979507446289,2.2079346656799315,2.204876685142517,2.222205913066864,2.1851690936088564,2.2126501953601836,
1984-06-04,,,2.273174285888672,2.23239951133728,2.209973454475403,2.2201672196388245,2.1883631205558776,2.210469158887863,
1984-06-05,,,2.263296842575073,2.2508113861083983,2.213063192367554,2.2181443214416503,2.1910877299308775,2.2080546963214873,
1984-06-06,,,2.263296842575073,2.261068058013916,2.218191528320312,2.2186698079109193,2.1931327843666075,2.205842229127884,
1984-06-07,,,2.2530109882354736,2.263151693344116,2.2243302345275877,2.218681001663208,2.194836184978485,2.2033922278881075,
1984-06-08,,,2.22214674949646,2.25498514175415,2.231459903717041,2.2186780095100405,2.1971455645561218,2.200970233678818,
1984-06-11,,,2.22214674949646,2.244779634475708,2.238589572906494,2.222242844104767,2.199590847492218,2.1984135806560516,
1984-06-12,,,2.22214674949646,2.2365496158599854,2.2436805009841914,2.222239851951599,2.2019002270698547,2.195991586446762,
1984-06-13,,,2.139845132827759,2.2118592739105223,2.236463665962219,2.2176121354103087,2.202427670955658,2.1927465760707854,
1984-06-14,,,2.119269847869873,2.1851110458374023,2.2241313695907587,2.213484692573547,2.202679512500763,2.1896998035907744,
1984-06-15,,,2.057543992996216,2.1521904945373533,2.2035878181457518,2.2042322516441346,2.2021045660972596,2.1865744411945345,
1984-06-18,,,2.2324345111846924,2.154248046875,2.199513840675354,2.2047436475753783,2.205842921733856,2.185265301465988,
1984-06-19,,,2.1809957027435303,2.146017837524414,2.1912837266921996,2.2021734595298765,2.208484561443329,2.1835764491558076,
1984-06-20,,,2.2530109882354736,2.168651008605957,2.19025514125824,2.204223334789276,2.2139936113357543,2.183011747598648,
1984-06-21,,,2.2838730812072754,2.2015716552734377,2.19334135055542,2.208835792541504,2.2178773069381714,2.1828229892253876,
1984-06-22,,,2.3147363662719727,2.253010129928589,2.2026003122329714,2.217030107975006,2.2217666339874267,2.182808202505112,
1984-06-25,,,2.3558871746063232,2.277700662612915,2.2159743547439574,2.227281963825226,2.2244402456283567,2.183474255800247,
1984-06-26,,,2.366175889968872,2.3147367000579835,2.230377268791199,2.237028884887695,2.2273196315765382,2.18363720536232,
1984-06-27,,,2.366175889968872,2.337369680404663,2.2530103445053102,2.2447370052337647,2.230402879714966,2.1842714750766756,
1984-06-28,,,2.335312366485596,2.3476575374603272,2.2746145963668822,2.2493729829788207,2.2326649951934816,2.1850684368610382,
1984-06-29,,,2.263296842575073,2.3373696327209474,2.295189881324768,2.24938884973526,2.2334868001937864,2.1852125680446624,
1984-07-02,,,2.263296842575073,2.3188515663146974,2.298276114463806,2.24889497756958,2.235124111175537,2.1862993490695954,
1984-07-03,,,2.273585081100464,2.3003334045410155,2.3075350522994995,2.24940938949585,2.236559438705444,2.1870850241184234,
1984-07-04,,,2.273585081100464,2.281815242767334,2.3095924615859986,2.2499238014221192,2.2384025144577024,2.1879380214214326,
1984-07-05,,,2.2941620349884038,2.2735851764678956,2.3106213569641114,2.2519813537597657,2.2402493810653685,2.1893334543704985,
1984-07-06,,,2.304447889328003,2.2818153858184815,2.3095925092697143,2.2560964107513426,2.242913589477539,2.1908990824222565,
1984-07-09,,,2.2838730812072754,2.285930633544922,2.3023910999298094,2.2591827273368836,2.245370168685913,2.192258962392807,
1984-07-10,,,2.2324345111846924,2.2777005195617677,2.2890169620513916,2.2596971154212953,2.2451670026779174,2.193441106081009,
1984-07-11,,,2.211859226226806,2.265355348587036,2.273585295677185,2.2632978200912475,2.2437368392944337,2.1948214852809906,
1984-07-12,,,2.22214674949646,2.2509522914886473,2.2622687339782717,2.2684416651725767,2.2421046781539915,2.1969107401371004,
1984-07-13,,,2.2427234649658203,2.238607406616211,2.260211396217346,2.277700638771057,2.2406801843643187,2.198599761724472,
1984-07-16,,,2.2530109882354736,2.2324349880218506,2.2591828107833862,2.278729462623596,2.239461441040039,2.1997856914997103,
1984-07-17,,,2.2530109882354736,2.236550283432007,2.257125401496887,2.2823302268981935,2.2384465646743776,2.2011735999584197,
1984-07-18,,,2.2530109882354736,2.2447806358337403,2.255067992210388,2.2823302268981935,2.238451042175293,2.2024268424510955,
1984-07-19,,,2.22214674949646,2.2447806358337403,2.247866463661194,2.2792439103126525,2.237838234901428,2.202563461065292,
1984-07-20,,,2.2324345111846924,2.2427228450775147,2.2406651258468626,2.2751288175582887,2.2380427932739257,2.2025336372852324,
1984-07-23,,,2.273585081100464,2.2468376636505125,2.2396363258361816,2.2710137128829957,2.2404974937438964,2.2029794681072237,
1984-07-24,,,2.211859226226806,2.2386073112487788,2.237578797340393,2.2632978796958922,2.2402905464172362,2.202672132253647,
1984-07-25,,,2.2324345111846924,2.2344920158386232,2.2396363258361816,2.2566108107566833,2.2402912473678587,2.2035219633579253,
1984-07-26,,,2.273585081100464,2.244779682159424,2.244780158996582,2.2535244464874267,2.241726574897766,2.2053269493579863,
1984-07-27,,,2.273585081100464,2.253009796142578,2.247866320610046,2.254038858413696,2.242346420288086,2.207267850637436,
1984-07-30,,,2.273585081100464,2.253009796142578,2.2499237298965453,2.254553270339966,2.243373990058899,2.209072836637497,
1984-07-31,,,2.2941620349884038,2.2694703578948974,2.2540388345718383,2.2555821180343627,2.2446092414855956,2.210675839185715,
1984-08-01,,,2.376462936401367,2.2982760429382325,2.2663840293884276,2.260726010799408,2.247898230552673,2.21296595454216,
1984-08-02,,,2.438190221786499,2.3311970710754393,2.287988376617432,2.267927420139313,2.252829556465149,2.2160771930217744,
1984-08-03,,,2.448477029800415,2.3661754608154295,2.309592628479004,2.2751288771629334,2.2587820959091185,2.2182719433307647,
1984-08-06,,,2.520491361618042,2.415556716918945,2.3342832565307616,2.2869597911834716,2.2661749219894407,2.2215945756435396,
1984-08-07,,,2.6130805015563965,2.479340410232544,2.3744053840637207,2.305992090702057,2.275011782646179,2.2260469710826873,
1984-08-08,,,2.541067600250244,2.5122613430023195,2.405268692970276,2.3224525094032287,2.2815928649902344,2.2302549469470976,
1984-08-09,,,2.6439428329467773,2.553411865234375,2.4423044681549073,2.3435423135757447,2.2896198654174804,2.235763510465622,
1984-08-10,,,2.6130805015563965,2.5863325595855713,2.4762540102005004,2.3620601654052735,2.2966218852996825,2.240895489454269,
1984-08-13,,,2.6439428329467773,2.6110228538513183,2.513289785385132,2.3816067576408386,2.3040372562408447,2.2462001883983613,
1984-08-14,,,2.6336557865142822,2.6151379108428956,2.54723916053772,2.400638997554779,2.311444435119629,2.2512660825252535,
1984-08-15,,,2.530778408050537,2.613080072402954,2.5626707077026367,2.4145273685455324,2.316794066429138,2.254963425397873,
1984-08-16,,,2.4896271228790283,2.5822169303894045,2.5678143978118895,2.4279013872146606,2.3215263891220093,2.258181287050247,
1984-08-17,,,2.5513546466827397,2.5698717594146734,2.578102159500122,2.443847393989563,2.328110547065735,2.262628055810928,
1984-08-20,,,2.5513546466827397,2.5513541221618654,2.5811884880065916,2.457735872268677,2.3346947050094604,2.2671427762508394,
1984-08-21,,,2.561641931533813,2.5369513511657713,2.5760446310043337,2.475225007534027,2.3414846086502075,2.2716924178600313,
1984-08-22,,,2.520491361618042,2.5348939418792726,2.5739870071411133,2.4896278500556948,2.349097533226013,2.2757626020908357,
1984-08-23,,,2.4999146461486816,2.536951446533203,2.5595841884613035,2.5009443283081056,2.3567104291915895,2.279694970846176,
1984-08-24,,,2.5102038383483887,2.528721284866333,2.549296522140503,2.5127752661705016,2.3657636260986328,2.283934096097946,2.291653156876564
1984-08-27,,,2.4999146461486816,2.5184332847595217,2.5348937034606935,2.5240917444229125,2.3711132287979124,2.288478075265884,2.292292950749397
1984-08-28,,,2.530778408050537,2.512260580062866,2.524605965614319,2.5359225630760194,2.3781088829040526,2.293296722173691,2.293120475411415
1984-08-29,,,2.520491361618042,2.512260580062866,2.523577260971069,2.543123984336853,2.383458490371704,2.298726050853729,2.294030197262764
1984-08-30,,,2.46905255317688,2.5060881614685058,2.5215198040008544,2.544667100906372,2.3871620798110964,2.302519693374634,2.294682725071907
1984-08-31,52.265831652184055,P,2.5102038383483887,2.5060881614685058,2.5174047231674193,2.5477534413337706,2.3910714292526247,2.3064190316200257,2.295474198460579
1984-09-03,52.2526767173413,P,2.5102038383483887,2.5081459999084474,2.5132896423339846,2.547239065170288,2.394157762527466,2.3092990040779116,2.296198850274086
1984-09-04,52.198999640653334,P,2.4483721256256104,2.491664743423462,2.501962661743164,2.539003646373749,2.3958016872406005,2.311560659408569,2.296681165099144
1984-09-05,52.15090829800414,P,2.4483721256256104,2.4772408962249757,2.494750738143921,2.534368872642517,2.3974456119537355,2.3139242458343507,2.2970966583490373
1984-09-06,52.12763179816782,P,2.458746910095215,2.4751797676086427,2.490633964538574,2.525109076499939,2.3999143028259278,2.3162896490097045,2.2974638038873674
1984-09-07,52.10759231362357,P,2.4794955253601074,2.4690381050109864,2.487563133239746,2.5184298276901247,2.4042382764816286,2.3188625383377075,2.2978344625234604
1984-09-10,52.087697625535775,P,2.4483721256256104,2.4566717624664305,2.482408881187439,2.5086512923240663,2.4079397821426394,2.3215319466590882,2.2980575865507125
1984-09-11,52.122799282023344,P,2.52099084854126,2.4711955070495604,2.4814301252365114,2.503018045425415,2.412887897491455,2.3247236680984495,2.29871113717556
1984-09-12,52.14957933394745,P,2.5002448558807373,2.4815700531005858,2.479405474662781,2.501491367816925,2.4174210929870608,2.3279118037223814,2.299092625975609
1984-09-13,52.19842763695602,P,2.5624914169311523,2.5023189544677735,2.488749361038208,2.5051345825195312,2.4227876806259157,2.331518530845642,2.2999200135469438
1984-09-14,52.23897472027347,A,2.5832395553588867,2.523067760467529,2.496052932739258,2.5067288279533386,2.4283635139465334,2.335638551712036,2.300884807705879
1984-09-17,52.254440830499846,A,2.458746910095215,2.52514271736145,2.4909072399139403,2.5020984411239624,2.431860990524292,2.3386155796051025,2.3015974670648576
1984-09-18,52.24082208527671,A,2.458746910095215,2.512693929672241,2.4919447183609007,2.4969536900520324,2.4363872385025025,2.34077712059021,2.3021417969465254
1984-09-19,52.24296842315726,A,2.5002448558807373,2.512693929672241,2.4971319913864134,2.495941364765167,2.442154951095581,2.3429458951950073,2.3026579517126082
1984-09-20,52.22454076788986,A,2.531367063522339,2.5064690589904783,2.504394006729126,2.49751398563385,2.4483393573760988,2.345222017765045,2.3032960504293443
1984-09-21,52.20010168568067,P,2.531367063522339,2.496094560623169,2.5095811605453493,2.4985721468925477,2.454112229347229,2.347396206855774,2.3036984926462174
1984-09-24,52.225395051348336,P,2.5417425632476807,2.512693691253662,2.518918204307556,2.5006635427474975,2.4598868608474733,2.349674150943756,2.3041191416978837
1984-09-25,52.25075212879353,A,2.5521156787872314,2.5313674449920653,2.5220306873321534,2.501730406284332,2.465868954658508,2.3521577596664427,2.3046589905023573
1984-09-26,52.27199995377449,A,2.5832395553588867,2.5479663848876952,2.5303301572799684,2.5048678159713744,2.4724735260009765,2.355462284088135,2.3053881233930587
1984-09-27,52.30291120130548,A,2.6351118087768555,2.5687153339385986,2.5375921964645385,2.5131707787513733,2.4807328271865843,2.3592855310440064,2.3063092893362045
1984-09-28,52.32984326132908,A,2.6143639087677,2.585314702987671,2.54070463180542,2.5183787822723387,2.4883714151382446,2.363207104206085,2.307059378027916
1984-10-01,52.33745948594037,A,2.572865724563598,2.5915393352508547,2.5521165132522583,2.5215118765830993,2.4943570280075074,2.367427260875702,2.307601975798607
1984-10-02,52.36092267575372,A,2.6039867401123047,2.6019135475158692,2.5666404962539673,2.529292607307434,2.502199578285217,2.371245062351227,2.308199191689491
1984-10-03,52.352909110611755,A,2.5624914169311523,2.597763919830322,2.5728651523590087,2.5349985718727113,2.5088007164001467,2.374545981884003,2.308656262755394
1984-10-04,52.33050421766589,A,2.5832395553588867,2.5873894691467285,2.5780524015426636,2.541223204135895,2.514993805885315,2.3783601903915406,2.30931806743145
1984-10-05,52.32177174437655,A,2.593612670898437,2.583239221572876,2.5842769622802733,2.5469290614128113,2.5213943576812743,2.38187038898468,2.310166395306587
1984-10-08,52.342851237540536,A,2.655860424041748,2.5998381614685058,2.59568874835968,2.557303476333618,2.5290398645401,2.3862069272994995,2.311325961947441
1984-10-09,52.32908720264107,A,2.6143639087677,2.601913595199585,2.601913571357727,2.56197212934494,2.535443902015686,2.390026571750641,2.312345375418663
1984-10-10,52.343491963795934,A,2.645486354827881,2.618512582778931,2.6081382513046263,2.5692342042922975,2.5408243703842164,2.3943613004684448,2.3133857423067092
1984-10-11,52.348329468454246,A,2.655860424041748,2.633036756515503,2.610213112831116,2.573902654647827,2.5451777744293214,2.399003665447235,2.3142086547613143
1984-10-12,52.358627025998125,A,2.6766107082366943,2.6496363639831544,2.616437792778015,2.5785712122917177,2.549740447998047,2.4042612719535827,2.315303644537926
1984-10-15,52.34320020073767,A,2.6662347316741943,2.6517112255096436,2.625774693489075,2.5889456033706666,2.55265531539917,2.4094151186943056,2.3164477533102037
1984-10-16,52.34126230215664,A,2.655860424041748,2.6600105285644533,2.630962061882019,2.598801279067993,2.5535109138488767,2.414261348247528,2.31743899166584
1984-10-17,52.330516694853465,A,2.655860424041748,2.6620853424072264,2.6402989625930786,2.606582057476044,2.555806770324707,2.4186998176574708,2.318295575976372
1984-10-18,52.32445119643498,A,2.6766107082366943,2.666235399246216,2.649636077880859,2.6138442397117614,2.5564601278305052,2.423039996623993,2.3190202540159226
