Date,GRADE,GPS,NVDA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-01-22,,,0.0376177579164505,,,,,,
1999-01-25,,,0.0415587462484836,,,,,,
1999-01-26,,,0.0383340492844581,,,,,,
1999-01-27,,,0.0382148064672946,,,,,,
1999-01-28,,,0.0380946695804595,0.03876400589942926,,,,,
1999-01-29,,,0.0363034904003143,0.03850115239620202,,,,,
1999-02-01,,,0.0370206870138645,0.0375935405492782,,,,,
1999-02-02,,,0.0341546013951301,0.036757650971412606,,,,,
1999-02-03,,,0.034870907664299,0.036088871210813486,,,,,
1999-02-04,,,0.0367813259363174,0.03582620248198506,0.03729510419070716,,,,
1999-02-05,,,0.0378562211990356,0.03613674864172932,0.03731895051896567,,,,
1999-02-08,,,0.0365428552031517,0.03604118227958676,0.03681736141443248,,,,
1999-02-09,,,0.0351093709468841,0.03623213618993756,0.03649489358067508,,,,
1999-02-10,,,0.0347516685724258,0.036208288371562924,0.0361485797911882,,,,
1999-02-11,,,0.0377369746565818,0.036399418115615804,0.03611281029880043,,,,
1999-02-12,,,0.0398867800831794,0.03680552989244456,0.036471139267086936,,,,
1999-02-15,,,0.0398867800831794,0.0374743148684501,0.03675774857401843,,,,
1999-02-16,,,0.0401252433657646,0.0384774893522262,0.03735481277108188,,,,
1999-02-17,,,0.0379754565656185,0.03912224695086474,0.03766526766121383,,,,
1999-02-18,,,0.0385725125670433,0.03928935453295704,0.03784438632428642,0.03756974525749679,,,
1999-02-19,,,0.0398867800831794,0.03928935453295704,0.0380474422127008,0.03768319636583324,,,
1999-02-22,,,0.0401252433657646,0.039337047189474075,0.038405681028962094,0.03761152122169728,,,
1999-02-23,,,0.0420356541872024,0.03971912935376164,0.039098309352993924,0.0377966014668345,,,
1999-02-24,,,0.0453795827925205,0.04119995459914204,0.040161100775003386,0.0381548402830958,,,
1999-02-25,,,0.0439469963312149,0.04227485135197635,0.040782102942466696,0.03844745662063357,,,
1999-02-26,,,0.0419164486229419,0.04268078505992886,0.040985069796442945,0.038728104531764944,,,
1999-03-01,,,0.0421557947993278,0.0430868953466415,0.04121197126805779,0.038984859921038104,,,
1999-03-02,,,0.0417971983551979,0.043039204180240605,0.04137916676700112,0.0393669897690415,,,
1999-03-03,,,0.0389311052858829,0.04174950867891308,0.041474731639027554,0.039569999650120695,,,
1999-03-04,,,0.0380946695804595,0.040579043328762,0.04142694734036918,0.0396356668323278,,,
1999-03-05,,,0.0402444787323474,0.0402446493506431,0.04146271720528598,0.039755079708993384,,,
1999-03-08,,,0.0408415272831916,0.03998179584741586,0.04153434559702868,0.03997001331299539,,,
1999-03-09,,,0.0421557947993278,0.040053515136241835,0.041546359658241216,0.04032233450561757,,,
1999-03-10,,,0.0414385981857776,0.04055501371622078,0.04115226119756693,0.04065668098628516,,,
1999-03-11,,,0.0396474078297615,0.04086556136608118,0.04072230234742159,0.04075220264494415,,,
1999-03-12,,,0.0389311052858829,0.04060288667678828,0.04042376801371569,0.04070441890507932,,,
1999-03-15,,,0.0406030863523483,0.04055519849061962,0.040268497169017745,0.040740234218537764,,,
1999-03-16,,,0.0392897278070449,0.03998198509216304,0.04001775011420244,0.040698458440601784,,,
1999-03-17,,,0.0395281575620174,0.039599896967411,0.040077455341815886,0.04077609349042173,,,
1999-03-18,,,0.0400060005486011,0.03967161551117892,0.04026858843863005,0.04084776788949961,,,
1999-03-19,,,0.0401252433657646,0.03991044312715526,0.040256664901971766,0.040859691053628876,,,
1999-03-22,,,0.0389311052858829,0.039576046913862184,0.0400656227022409,0.040799984149634795,,,
1999-03-23,,,0.0365428552031517,0.039026672393083536,0.03950432874262329,0.04052534420043226,,,
1999-03-24,,,0.0363034904003143,0.038381738960742914,0.03899081796407696,0.04007153958082194,,,
1999-03-25,,,0.0367813259363174,0.03773680403828618,0.03870420977473255,0.03971325606107707,,,
1999-03-26,,,0.0400060005486011,0.03771295547485348,0.03881169930100437,0.03961773365736003,,,
1999-03-29,,,0.0412001460790634,0.03816676363348959,0.03887140527367588,0.03956995122134681,,,
1999-03-30,,,0.0377369746565818,0.038405587524175604,0.03871612995862957,0.03936694003641601,,,
1999-03-31,,,0.0403636805713176,0.03921762555837627,0.03879968225955959,0.03943856880068774,,,
1999-04-01,,,0.039169568568468,0.03969527408480638,0.03871603906154628,0.039492313750088166,0.03911021307110782,,
1999-04-02,,,0.039169568568468,0.03952798768877976,0.038620471581816626,0.03943856824189419,0.039141249284148166,,
1999-04-05,,,0.0379754565656185,0.03888304978609078,0.03852490670979018,0.039295264706015534,0.03906958349049086,,
1999-04-06,,,0.0370206870138645,0.038739792257547326,0.03857268989086146,0.039038509316742374,0.03904331624507899,,
1999-04-07,,,0.0401252433657646,0.038692104816436715,0.03895486518740649,0.038972841575741726,0.03908152498304839,,
1999-04-08,,,0.0408415272831916,0.03902649655938144,0.039360885322093905,0.039032547548413225,0.039136462137103034,,
1999-04-09,,,0.0401252433657646,0.039217631518840765,0.03937280960381026,0.03909225445240731,0.03921289719641204,,
1999-04-12,,,0.0384532809257507,0.0393131963908672,0.03909812308847899,0.038984764181077436,0.039241549074649766,,
1999-04-13,,,0.0369005501270294,0.03928916901350017,0.03901448063552375,0.03886530529707666,0.03929646804928775,,
1999-04-14,,,0.0358265601098537,0.038429432362317995,0.03856076858937736,0.03868022542446847,0.03931558109819885,,
1999-04-15,,,0.0367813259363174,0.03761739209294316,0.0383219443261623,0.038518991693854296,0.03931558109819885,,
1999-04-16,,,0.0379754565656185,0.037187434732913936,0.03820253312587735,0.03841150235384699,0.03931796580553051,,
1999-04-19,,,0.0363034904003143,0.036757476627826656,0.03803533650934693,0.03828012160956855,0.03931317850947376,,
1999-04-20,,,0.0355871953070163,0.03649480566382404,0.037891987338662114,0.03823233861476179,0.0393227349966764,,
1999-04-21,,,0.0361842513084411,0.03656634390354152,0.03749788813292976,0.03822637666016813,0.03935138665139671,,
1999-04-22,,,0.0346315316855907,0.03613638505339618,0.036876888573169675,0.03811888694763179,0.039289277791976884,,
1999-04-23,,,0.0329604670405387,0.03513338714838022,0.03616041094064708,0.03776661027222867,0.03915075153112407,,
1999-04-26,,,0.0312885120511055,0.034130391478538455,0.035443934053182566,0.037271028570830776,0.03897878617048259,,
1999-04-27,,,0.0346315316855907,0.03393925875425334,0.03521703220903869,0.037115756422281224,0.038868911936879115,,
1999-04-28,,,0.0343930572271347,0.033581019937992056,0.03507368192076679,0.03681722525507208,0.038797263950109434,,
1999-04-29,,,0.0343930572271347,0.03353332504630086,0.034834855049848526,0.036578399688005414,0.038713674843311265,,
1999-04-30,,,0.034870907664299,0.03391541317105292,0.03452440015971657,0.03636346664279696,0.038613357394933656,,
1999-05-03,,,0.0351093709468841,0.03467958495020864,0.03440498821437355,0.03622016236186024,0.03851303994655605,,
1999-05-04,,,0.0331989377737045,0.0343930661678314,0.034166162461042364,0.03602907489985224,0.03833630561828609,,
1999-05-05,,,0.0339152328670024,0.03429750129580494,0.0339392606168985,0.03571857437491413,0.03810701861977573,,
1999-05-06,,,0.0332585386931896,0.034070597589015914,0.033801961317658384,0.03533942494541403,0.03789324946701522,,
1999-05-07,,,0.0334373861551284,0.0337838932871818,0.03384965322911736,0.03500503208488222,0.037723668217658955,,
1999-05-10,,,0.0334373861551284,0.03344949632883066,0.03406454063951965,0.0347542373463511,0.03754930004477496,,
1999-05-11,,,0.0352285802364349,0.03385542482137674,0.03412424549460407,0.03467063885182138,0.0374179276823997,,
1999-05-12,,,0.0363034904003143,0.03433307632803913,0.03431528881192203,0.03469448536634441,0.037365375384688336,,
1999-05-13,,,0.0363034904003143,0.03494206666946406,0.034506332129239994,0.03467059358954425,0.03732955180108543,,
1999-05-14,,,0.0343930572271347,0.035133200883865325,0.03445854708552356,0.03449147362262006,0.037212523370981174,,
1999-05-17,,,0.0360650271177291,0.03565872907638546,0.03455411270260806,0.03447955045849081,0.03711699336767193,,
1999-05-18,,,0.0377369746565818,0.03616040796041484,0.035007916390895795,0.03458703942596908,0.037028616964817004,,
1999-05-19,,,0.0360650271177291,0.0361127153038978,0.03522289581596846,0.03458107821643348,0.03692114554345603,,
1999-05-20,,,0.0331989377737045,0.03549180477857584,0.03521693572401995,0.03450944852083917,0.0367921761423349,,
1999-05-21,,,0.0324826538562774,0.03510972410440438,0.03512146249413485,0.034485557861626104,0.03666320711374278,,
1999-05-24,,,0.0323624983429908,0.03436921834945672,0.035013973712921094,0.034539257176220375,0.03649839535355563,,
1999-05-25,,,0.0326018705964088,0.03334219753742212,0.03475130274891848,0.03443777412176127,0.03636463820934291,,
1999-05-26,,,0.0324826538562774,0.03262572288513178,0.03436921909451479,0.03434225395321841,0.03622372813522811,,
1999-05-27,,,0.0322432667016983,0.03243458867073055,0.033963196724653186,0.0342347644269466,0.036068473458290055,,
1999-05-28,,,0.0326018705964088,0.032458432018756825,0.033784078061580604,0.03412131257355208,0.03591800600290294,,
1999-05-31,,,0.0326018705964088,0.03250630646944043,0.033437762409448575,0.03399593755602832,0.03579142130911346,,
1999-06-01,,,0.0327210985124111,0.032530152052640884,0.0329361747950315,0.03397204559296364,0.03571498617529865,,
1999-06-02,,,0.0315269716084003,0.03233901560306546,0.03248236924409863,0.03385263253003354,0.03561945579946037,,
1999-06-03,,,0.0323624983429908,0.03236286193132396,0.03239872530102725,0.033807830512523604,0.035531079247593834,,
1999-06-04,,,0.0326018705964088,0.03236286193132396,0.03241064697504039,0.03376605473458762,0.03538299664854999,,
1999-06-07,,,0.0329604670405387,0.032434581220149944,0.03247044384479518,0.03374220877885813,0.035218203067779494,,
1999-06-08,,,0.0337960012257099,0.0326495617628097,0.0325898569077253,0.03367057982832188,0.035139383599162057,,
1999-06-09,,,0.0343930572271347,0.03322277888655658,0.03278089724481102,0.0335750581696629,0.0350199711322784,,
1999-06-10,,,0.0345122925937175,0.03365273773670192,0.03300779983401294,0.03348549827933307,0.03492682561278339,0.037018519341945604,
1999-06-11,,,0.0337960012257099,0.03389156386256214,0.03312721289694305,0.033455645479261824,0.03481935426592823,0.0369803017750382,
1999-06-14,,,0.0324826538562774,0.03379600122570988,0.03311529122292991,0.03327652681618924,0.0347094982117414,0.036889540851116134,
1999-06-15,,,0.0324826538562774,0.03353333175182338,0.033091446757316546,0.03301381077617402,0.03461873754858966,0.03683102689683433,
1999-06-16,,,0.0334373861551284,0.033342197537422125,0.03328248821198935,0.03288242872804399,0.03448498040437694,0.03678325269371266,
1999-06-17,,,0.0324826538562774,0.0329362697899341,0.03329450376331801,0.03284661453217263,0.03431780293583866,0.03672713253647084,
1999-06-18,,,0.0312885120511055,0.03243477195501322,0.033163167908787684,0.03278690744191404,0.03414106830954547,0.03667698275297876,
1999-06-21,,,0.0329604670405387,0.03253033459186548,0.033163167908787684,0.03281680587679143,0.034031212031841236,0.0366363805532455,
1999-06-22,,,0.0323624983429908,0.03250630348920816,0.03301981762051577,0.032804837264120534,0.033940450996160464,0.036618459522724106,
1999-06-23,,,0.0329604670405387,0.03241091966629022,0.03287655860185616,0.03282872792333359,0.03388312913477416,0.03659935511648651,
1999-06-24,,,0.0322432667016983,0.0323630422353744,0.03264965601265425,0.03282872792333359,0.033792367950081774,0.03655397452414031,
1999-06-25,,,0.0327210985124111,0.03264955952763552,0.03254216574132437,0.03283468931913371,0.03368728078901763,0.03650262329727407,
1999-06-28,,,0.0331989377737045,0.03269725367426868,0.03261379413306708,0.032864542677998494,0.033625189736485435,0.036469184122979593,
1999-06-29,,,0.033557541668415,0.032936262339353525,0.032721282914280836,0.03290636483579869,0.03358459666371341,0.0364536658301949,
1999-06-30,,,0.0365428552031517,0.03365273997187612,0.03303182981908317,0.033157159015536265,0.033591768741607624,0.03647157769650216,
1999-07-01,,,0.0346315316855907,0.034130392968654596,0.0332467176020145,0.03327061068266625,0.033591768741607624,0.03644052326679225,
1999-07-02,,,0.0371399074792861,0.035014154762029605,0.03383185714483256,0.033497512526810116,0.03367535755038256,0.03641305454075332,
1999-07-05,,,0.0371399074792861,0.03580234870314592,0.034249801188707296,0.033706484548747494,0.03379238545894618,0.036385585814714384,
1999-07-06,,,0.0372591577470302,0.03654267191886896,0.03473946712911124,0.03387964237481351,0.033844937980174974,0.03635692495852704,
1999-07-07,,,0.0365428552031517,0.03654267191886896,0.03509770594537254,0.03398713227361436,0.03388793393969532,0.036342598944902375,
1999-07-08,,,0.0373783707618713,0.03709203973412508,0.03561121635138984,0.03413043618202204,0.03394764021039004,0.036330657526850656,
1999-07-09,,,0.0405434630811214,0.037772750854492144,0.036393452808260875,0.03446780927479262,0.03406109131872649,0.036337224356830074,
1999-07-12,,,0.0423942804336547,0.03882362544536586,0.037312987074255885,0.034963390603661486,0.034206789508461906,0.03635991472750897,
1999-07-13,,,0.0425135120749473,0.03987449631094928,0.03820858411490912,0.03546493351459498,0.03439308099448676,0.03636469330638642,
1999-07-14,,,0.0408415272831916,0.04073423072695727,0.03863845132291312,0.03583514057099814,0.034531606882810546,0.03631931275129313,
1999-07-15,,,0.0410809181630611,0.04147474020719522,0.03928338997066015,0.03626505378633733,0.03468805447220798,0.03629065196961159,
1999-07-16,,,0.0419164486229419,0.04174933731555932,0.03976104408502573,0.036796450614929144,0.034857635721564244,0.0362906519696116,
1999-07-19,,,0.0408415272831916,0.0414387866854667,0.04013120606541628,0.03719050362706179,0.03500571854412551,0.03627750929445024,
1999-07-20,,,0.0401252433657646,0.040961132943630164,0.04041781462728972,0.037578640878200474,0.0351036518067121,0.036260789744555905,
1999-07-21,,,0.0389311052858829,0.04057904854416842,0.04065663963556284,0.03787717279046769,0.03515620410442347,0.036260789744555905,
1999-07-22,,,0.0371399074792861,0.03979084640741341,0.040632793307304314,0.03812200482934708,0.03517293244600291,0.036251242123544164,
1999-07-23,,,0.0371399074792861,0.03883553817868225,0.04029243774712079,0.038342945277690825,0.03522786945104594,0.03622019641101355,
1999-07-26,,,0.0372591577470302,0.038119064271449975,0.039778925478458335,0.03854595627635712,0.03525175206363196,0.03618437271565194,
1999-07-27,,,0.0373783707618713,0.03756968975067132,0.03926541134715074,0.038736997731029926,0.03524457998573775,0.03613659847527737,
1999-07-28,,,0.0379754565656185,0.03737856000661844,0.03897880427539343,0.03880862779915327,0.03528278857469554,0.036101967059075785,
1999-07-29,,,0.0383340492844581,0.03761738836765284,0.038704117387533134,0.038993753679096646,0.03538549080491061,0.03608883347362275,
1999-07-30,,,0.0384532809257507,0.03788006305694576,0.038357800617814006,0.03905942235141987,0.03550490334630007,0.03608405523002143,
1999-08-02,,,0.0388118848204612,0.03819060847163196,0.03815483637154097,0.039143021218478624,0.03563389107584949,0.036066143214702556,
1999-08-03,,,0.0378562211990356,0.03828617855906482,0.03792793415486807,0.039172874391078895,0.035738978087902024,0.036051808148622466,
1999-08-04,,,0.0378562211990356,0.038262331485748244,0.03782044574618334,0.03923854269087309,0.03584644943475718,0.03603508878499265,
1999-08-05,,,0.0384532809257507,0.03828617781400676,0.0379517830908298,0.03929228819906706,0.035970649719238225,0.03601956158876414,
1999-08-06,,,0.0384532809257507,0.03828617781400676,0.03808312043547626,0.03918777909129852,0.03608767792582507,0.036002841964364006,
1999-08-09,,,0.0384532809257507,0.03821445703506466,0.03820253275334831,0.03899072911590332,0.03620470613241191,0.03599806372076268,
1999-08-10,,,0.039169568568468,0.03847712650895114,0.03838165253400798,0.03882353194057936,0.03633367553353305,0.036024330854415844,
1999-08-11,,,0.0417971983551979,0.039265321940183597,0.03876382671296592,0.03887131549417967,0.036539080068468996,0.03607926793396468,
1999-08-12,,,0.0438268557190895,0.04034003689885136,0.03931310735642905,0.0390086123719811,0.03676836721599097,0.036149723231792406,
1999-08-13,,,0.0433499254286289,0.041319365799427,0.03980277180671688,0.03908028621226545,0.03698332831263537,0.03618316248059268,
1999-08-16,,,0.0416779853403568,0.04196430668234822,0.04008938185870643,0.039122109115123704,0.037157678678631734,0.03618794087320562,
1999-08-17,,,0.0417971983551979,0.0424898326396942,0.04048347957432267,0.039205706864595374,0.03731770262122149,0.036228543110191774,
1999-08-18,,,0.0427528619766235,0.04268096536397932,0.040973143652081455,0.0393967946991324,0.03748489871621127,0.036252434924244833,
1999-08-19,,,0.0518280565738678,0.04428120553493498,0.04231062121689318,0.040131202153861484,0.037831213995814274,0.036379019804298834,
1999-08-20,,,0.0513511262834072,0.045881445705890644,0.04360040575265882,0.04084176309406754,0.03818231649696822,0.03650083538144822,
1999-08-23,,,0.0482456795871257,0.047194984555244415,0.04457964561879632,0.04139108918607231,0.03849757701158519,0.036603537611663295,
1999-08-24,,,0.0480072014033794,0.04843698516488072,0.045463408902287464,0.04192253071814772,0.03880806796252723,0.03671340275555844,
1999-08-25,,,0.0477678403258323,0.04943998083472248,0.0460604730993509,0.04241214990615841,0.0390946770459413,0.036789828725159124,
1999-08-26,,,0.0470515377819538,0.048484677076339674,0.04638294130563733,0.04284802433103319,0.03938605472445483,0.03685192883014674,
1999-08-27,,,0.0496791638433933,0.048150284588336895,0.04701586514711377,0.04340931847691533,0.039753867760300585,0.036947468034923034,
1999-08-30,,,0.0494994148612022,0.048401031643152195,0.047798008099198305,0.043943694978952376,0.04008464671671386,0.03705792937427755,
1999-08-31,,,0.0537393949925899,0.0495474703609943,0.04899222776293751,0.04473785366863009,0.040512184649705844,0.037226317822933154,
1999-09-01,,,0.0512310117483139,0.05024010464549061,0.04984004274010655,0.045406593196094004,0.04087759554386135,0.037380362339317755,
1999-09-02,,,0.0506339333951473,0.050956583768129324,0.0497206304222345,0.04601562581956383,0.04124540887773032,0.037518888413906056,
1999-09-03,,,0.0509925298392772,0.0512192569673061,0.049684770777821505,0.04664258826524016,0.041610837504267646,0.03764905914664264,
1999-09-06,,,0.0509925298392772,0.0515178799629211,0.049959455803036644,0.047269550710916486,0.041966709345579105,0.03779594954103226,
1999-09-07,,,0.0507540702819824,0.050920815020799606,0.05023414269089695,0.047848775796592205,0.04231063991785045,0.03794761829078193,
1999-09-08,,,0.0506339333951473,0.050801399350166275,0.05052075199782845,0.04829061254858967,0.04259246148169036,0.038092115111648985,
1999-09-09,,,0.0499176383018493,0.05065814033150669,0.05080736204981799,0.04859515167772767,0.04289818361401553,0.03824497617781158,
1999-09-10,,,0.0506339333951473,0.0505864210426807,0.05090283900499341,0.048959352076053585,0.043168064132332755,0.03842171084135766,
1999-09-13,,,0.0489619635045528,0.05018030777573582,0.05084909386932847,0.04932355098426338,0.0434045052528381,0.03859844535589214,
1999-09-14,,,0.0475293844938278,0.0495353706181049,0.05022809281945225,0.049610160291194874,0.04360990978777405,0.03872742388397451,
1999-09-15,,,0.0478879772126674,0.048986179381608916,0.049893789365887606,0.049866916052997076,0.04383681222796436,0.03886237308382984,
1999-09-16,,,0.0466929450631141,0.04834124073386188,0.049499690532684285,0.04961016047745939,0.044023103713989216,0.03898537196218963,
1999-09-17,,,0.046573705971241,0.047529195249080614,0.04905780814588066,0.049371289461851084,0.044143708571791604,0.03910239994525905,
1999-09-20,,,0.044901754707098,0.04671715348958966,0.04844873063266274,0.0492040932178497,0.04419385805726047,0.03920032378286119,
1999-09-21,,,0.0406030863523483,0.04533189386129376,0.04743363223969933,0.04883388746529814,0.04415564954280849,0.039274365268647624,
1999-09-22,,,0.0415587462484836,0.044066047668456995,0.046526113525032955,0.04852343276143071,0.04416999392211433,0.03935080040246244,
1999-09-23,,,0.0380946695804595,0.04234639257192608,0.04534381665289398,0.04807558935135599,0.04411026895046231,0.03939916171133513,
1999-09-24,,,0.0346315316855907,0.03995795771479602,0.04374357648193832,0.047323207743465864,0.043964570611715284,0.03941110316663976,
1999-09-27,,,0.0367813259363174,0.038333871960639906,0.04252551272511478,0.046687303297221615,0.043883366584777796,0.03944454256445165,
1999-09-28,,,0.0401252433657646,0.038238303363323164,0.04178509861230846,0.04600659571588035,0.043883366584777796,0.039493509195744944,
1999-09-29,,,0.0369005501270294,0.03730666413903232,0.040686355903744656,0.04529007263481613,0.04384275548160073,0.0394994797930121,
1999-09-30,,,0.0367813259363174,0.0370439954102039,0.039695193991064984,0.044597442261874634,0.04383558385074134,0.03950425814837213,
1999-10-01,,,0.0365428552031517,0.0374262601137161,0.038692108914256056,0.04387495853006836,0.04382364280521865,0.0395257561281323,
1999-10-04,,,0.0372591577470302,0.03752182647585866,0.03792784921824928,0.04318828992545601,0.04382364280521866,0.03953769743442531,
