Date,GRADE,GPS,NXPI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-10-13,,,10.97733211517334,10.95914192199707,11.111025047302245,11.153770303726198,,,
2010-10-14,,,11.050088882446287,11.013710212707519,11.089197444915772,11.159681701660158,10.980424118041991,,
2010-10-15,,,10.85909938812256,11.006434440612793,11.050999355316161,11.153315258026124,10.942953834533691,,
2010-10-18,,,11.131943702697754,11.040994834899902,11.040995025634766,11.13285222053528,10.910940437316894,,
2010-10-19,,,11.013710021972656,11.00643482208252,11.01916732788086,11.114662790298464,10.883838081359864,,
2010-10-20,,,11.095562934875488,11.030080986022949,10.994611454010009,11.115572118759157,10.87383394241333,,
2010-10-21,,,11.141037940979004,11.048270797729492,11.030990505218506,11.126940631866457,10.87128740310669,,
2010-10-22,,,11.213793754577637,11.119209671020508,11.06282205581665,11.131942701339723,10.877289924621582,,
2010-10-25,,,11.25017261505127,11.142855453491212,11.091925144195557,11.137399435043337,10.888021659851074,,
2010-10-26,,,11.168322563171388,11.17377796173096,11.090106391906739,11.122393131256105,10.889113063812255,,
2010-10-27,,,11.613961219787598,11.27745761871338,11.153769302368165,11.132397174835207,10.903118934631348,,
2010-10-28,,,11.99594020843506,11.44843807220459,11.248354434967041,11.168775939941408,10.932949638366699,,
2010-10-29,,,11.99594020843506,11.604867362976075,11.362038516998293,11.206518936157227,10.97005615234375,,
2010-11-01,,,11.541204452514648,11.66307373046875,11.402964591979982,11.221979808807374,11.001160125732422,,
2010-11-02,,,12.068699836730955,11.843149185180664,11.50846357345581,11.263815450668336,11.048270797729492,,
2010-11-03,,,12.405203819274902,12.001397705078125,11.639427661895752,11.31701955795288,11.100838298797607,,
2010-11-04,,,12.705329895019531,12.14327564239502,11.795856857299805,11.413423681259156,11.154860954284668,,
2010-11-05,,,12.705329895019531,12.285153579711913,11.945010471343995,11.503916263580322,11.206882781982422,,
2010-11-08,,,12.523435592651367,12.481599807739258,12.072336769104004,11.582130956649781,11.255448627471925,,
2010-11-09,,,12.396108627319336,12.547081565856933,12.1951153755188,11.642610883712768,11.301831703186036,,
2010-11-10,,,12.114171028137209,12.488875007629394,12.245136356353761,11.699452829360961,11.330752906799317,,
2010-11-11,,,11.69581127166748,12.286971282958984,12.215123462677003,11.731738948822022,11.348760414123536,,
2010-11-12,,,11.659436225891112,12.077792549133301,12.181473064422608,11.771755790710449,11.365676651000976,,
2010-11-15,,,11.804950714111328,11.934095573425292,12.207847690582275,11.805406141281129,11.385503177642823,,
2010-11-16,,,11.677626609802246,11.790399169921875,12.168740367889404,11.838601970672608,11.40023666381836,,
2010-11-17,,,11.641244888305664,11.695813941955567,12.09234447479248,11.865886068344116,11.411877918243409,,
2010-11-18,,,11.732192993164062,11.703090286254882,11.995030784606934,11.89544382095337,11.430067367553711,,
2010-11-19,,,11.732192993164062,11.717641639709473,11.897717094421386,11.92136378288269,11.446801662445068,,
2010-11-22,,,11.814044952392578,11.719460487365723,11.826778030395507,11.949557399749756,11.465900573730469,,
2010-11-23,,,11.641244888305664,11.712184143066406,11.751291656494141,11.97320351600647,11.476086597442627,,
2010-11-24,,,11.513920783996582,11.68671932220459,11.691266632080078,11.968201494216919,11.479542579650879,,
2010-11-25,,,11.513920783996582,11.643064880371094,11.673077583312988,11.944100522994995,11.491183776855468,,
2010-11-26,,,11.668530464172363,11.630332374572754,11.673987007141113,11.92773003578186,11.504825820922852,,
2010-11-29,,,11.577581405639648,11.583039665222168,11.651250076293945,11.92954888343811,11.50555335998535,,
2010-11-30,,,11.441164016723633,11.543023490905762,11.627603816986085,11.898172092437743,11.506826667785644,,
2010-12-01,,,12.059605598449709,11.652160453796387,11.669439888000488,11.880892181396485,11.526471252441405,,
2010-12-02,,,12.714421272277832,11.892260551452637,11.767662715911865,11.8813467502594,11.562486324310303,,
2010-12-03,,,14.67888355255127,12.494331169128419,12.062331771850586,11.980024433135986,11.633788948059083,,
2010-12-06,,,14.496989250183104,13.07821273803711,12.330626201629638,12.078702116012574,11.700907974243163,,
2010-12-07,,,14.88806438446045,13.767592811584473,12.655308151245118,12.20329990386963,11.769300289154053,,
2010-12-08,,,16.770671844482422,14.709806060791015,13.1809832572937,12.43612494468689,11.87643611907959,,
2010-12-09,,,17.39820671081543,15.646563148498535,13.769411849975587,12.721244716644287,11.999032955169678,,
2010-12-10,,,18.14397430419922,16.339581298828126,14.416956233978272,13.045471620559692,12.13709083557129,,
2010-12-13,,,17.152650833129883,16.87071361541748,14.974463176727294,13.31285662651062,12.255504112243653,,
2010-12-14,,,17.03441619873047,17.299983978271484,15.533788394927978,13.580696105957031,12.371552696228028,,
2010-12-15,,,16.670629501342773,17.279975509643556,15.994890785217285,13.832165336608886,12.478142852783202,,
2010-12-16,,,16.770671844482422,17.154468536376953,16.400515842437745,14.084089279174805,12.59801134109497,,
2010-12-17,,,16.47054100036621,16.819781875610353,16.579681587219238,14.321006679534912,12.709512596130372,,
2010-12-20,,,16.91618537902832,16.77248878479004,16.82160120010376,14.5761137008667,12.828653469085694,,
2010-12-21,,,17.507339477539062,16.867073440551756,17.08352870941162,14.86941843032837,12.955070056915282,,
2010-12-22,,,18.41681671142578,17.216310882568358,17.248143196105957,15.214563226699829,13.103859748840332,,
2010-12-23,,,18.271303176879883,17.516437149047853,17.335452842712403,15.552432346343995,13.248284034729004,12.114354076385498,
2010-12-24,,,18.271303176879883,17.876589584350587,17.348185729980468,15.88257098197937,13.39652811050415,12.169740972518921,
2010-12-27,,,18.3713436126709,18.167621231079103,17.47005500793457,16.222259092330933,13.541316108703613,12.226128273010254,
2010-12-28,,,18.45319557189941,18.356792449951172,17.611932945251464,16.57286067008972,13.690105819702149,12.286971950531006,
2010-12-29,,,18.83517265319824,18.440463638305665,17.82838726043701,16.91163902282715,13.844898014068603,12.359365978240966,
2010-12-30,,,18.82607650756836,18.55141830444336,18.033927726745606,17.217221784591676,13.998598785400391,12.43494309425354,
2010-12-31,,,19.035255432128903,18.704208755493163,18.290399169921873,17.435040378570555,14.155028018951416,12.5161589717865,
2011-01-03,,,19.4899959564209,18.92793922424316,18.54778022766113,17.684690713882446,14.319824485778808,12.603923072814942,
2011-01-04,,,20.017488479614254,19.24079780578613,18.79879512786865,17.941161918640137,14.496807804107666,12.69296043395996,
2011-01-05,,,21.263463973999023,19.726456069946288,19.083459854125973,18.165801525115967,14.689797859191895,12.796458396911621,
2011-01-06,,,21.136137008666992,20.188468170166015,19.369943237304685,18.352698040008544,14.872601795196534,12.902775716781616,
2011-01-07,,,20.845109939575195,20.550439071655273,19.627323913574216,18.487754821777344,15.049585189819336,13.009820671081544,
2011-01-10,,,21.299840927124023,20.912408065795898,19.920173645019528,18.69511432647705,15.244757919311523,13.122959022521973,
2011-01-11,,,21.827335357666016,21.27437744140625,20.257587623596187,18.934760284423827,15.439930629730224,13.244100713729859,
2011-01-12,,,21.46354866027832,21.314394378662108,20.520425224304198,19.174406242370605,15.621097526550294,13.36096791267395,
2011-01-13,,,21.21799659729004,21.33076629638672,20.759617233276366,19.396772480010988,15.791350860595703,13.473105907440186,
2011-01-14,,,21.27255630493164,21.41625556945801,20.98334732055664,19.636873245239258,15.962695388793945,13.584789085388184,
2011-01-17,,,21.27255630493164,21.410798645019533,21.161603355407713,19.854691791534425,16.13767780303955,13.696563215255738,
2011-01-18,,,21.445358276367188,21.334403228759765,21.304390335083006,20.05159273147583,16.318662796020508,13.810247249603272,
2011-01-19,,,20.881481170654297,21.21798973083496,21.266192054748537,20.174825954437257,16.49400899887085,13.912380952835083,
2011-01-20,,,19.708267211914062,20.916043853759767,21.123405075073244,20.246674156188966,16.65425811767578,14.001509265899658,
2011-01-21,,,19.98110580444336,20.65775375366211,21.037004661560058,20.33216428756714,16.820691509246828,14.093184080123901,
2011-01-24,,,20.599552154541016,20.523152923583986,20.96697578430176,20.443574714660645,16.996583538055418,14.191043357849122,
2011-01-25,,,22.08198928833008,20.650479125976563,20.992441177368164,20.62501440048218,17.204670791625976,14.302453727722169,
2011-01-26,,,23.637182235717773,21.201619338989257,21.20980453491211,20.865114879608154,17.44458953857422,14.428233728408813,
2011-01-27,,,23.719038009643555,22.003773498535157,21.45990867614746,21.109762954711915,17.68432643890381,14.55719690322876,
2011-01-28,,,22.34573554992676,22.476699447631837,21.567226600646972,21.275286960601807,17.89659729003906,14.671699476242065,
2011-01-31,,,23.409818649291992,23.03875274658203,21.780952835083006,21.47127809524536,18.12851276397705,14.79720666885376,
2011-02-01,,,24.76493263244629,23.575341415405273,22.112910270690918,21.708650302886962,18.39098651885986,14.933536558151244,
2011-02-02,,,24.72855567932129,23.793616104125977,22.497617721557617,21.881904888153077,18.655279216766356,15.067410898208617,
2011-02-03,,,24.73765563964844,23.997339630126955,23.000556564331056,22.06198081970215,18.919753913879394,15.205468845367431,
2011-02-04,,,24.87407112121582,24.503006744384766,23.489853096008304,22.26342887878418,19.183864727020264,15.344345273971557,
2011-02-07,,,23.928220748901367,24.606687164306642,23.822719955444338,22.394847869873047,19.4308775138855,15.468215436935425,
2011-02-08,,,23.99188041687012,24.452076721191407,24.013709068298343,22.503075122833252,19.68189184188843,15.594359254837036,
2011-02-09,,,24.137399673461918,24.33384552001953,24.063730812072755,22.636767673492432,19.923447723388673,15.724959487915038,
2011-02-10,,,23.800893783569336,24.14649314880371,24.071916389465336,22.765912532806396,20.145177173614503,15.853831748962403,
2011-02-11,,,22.98236656188965,23.768152236938477,24.13557949066162,22.851403045654298,20.31124683380127,15.972517890930176,
2011-02-14,,,23.136981964111328,23.609904479980468,24.108295822143553,22.94462432861328,20.484046688079832,16.0924773311615,
2011-02-15,,,22.74590110778809,23.36070861816406,23.906392669677736,23.009651470184327,20.641203422546386,16.20525185585022,
2011-02-16,,,24.492090225219727,23.431646728515624,23.882746124267577,23.190181922912597,20.79563179016113,16.336033954620362,
2011-02-17,,,24.83768653869629,23.639005279541017,23.892749214172362,23.44665288925171,20.94442138671875,16.471727170944213,
2011-02-18,,,26.64754295349121,24.37204055786133,24.0700963973999,23.779974746704102,21.11449275970459,16.62579179763794,
2011-02-21,,,26.64754295349121,25.074152755737305,24.342028617858887,24.08237428665161,21.304390602111816,16.779947357177733,
2011-02-22,,,26.78396224975586,25.88176498413086,24.62123680114746,24.3174729347229,21.499381523132325,16.935467109680175,
2011-02-23,,,25.83810806274414,26.150968551635742,24.791307640075683,24.427519226074217,21.682731094360353,17.08043697357178,
2011-02-24,,,26.48383331298828,26.48019790649414,25.05960159301758,24.565758991241456,21.876994323730468,17.23750283241272,
2011-02-25,,,27.784379959106445,26.707565307617188,25.539802932739256,24.837691211700438,22.103271102905275,17.40639184951782,
2011-02-28,,,29.05764579772949,27.189585876464843,26.131869316101074,25.120082569122314,22.346100311279297,17.587376890182494,
2011-03-01,,,27.265981674194336,27.28598976135254,26.5838773727417,25.245135021209716,22.5412731552124,17.748171606063842,
2011-03-02,,,26.60207176208496,27.438782501220704,26.79487552642822,25.3388108253479,22.704978256225587,17.904419002532958,
2011-03-03,,,28.348255157470703,27.811666870117186,27.145932388305663,25.519340801239014,22.906517295837403,18.077400665283204,
2011-03-04,,,27.96627426147461,27.84804573059082,27.277805519104003,25.673950958251954,23.100416717529296,18.248472414016724,
2011-03-07,,,26.52021598815918,27.34055976867676,27.2650728225708,25.803550720214844,23.263394165039063,18.40235513687134,
2011-03-08,,,26.11095428466797,27.109554290771484,27.19777202606201,25.909504413604736,23.416549339294434,18.55332757949829,
2011-03-09,,,25.26514434814453,26.8421688079834,27.14047565460205,25.965891647338868,23.54514877319336,18.695023393630983,
2011-03-10,,,24.11011505126953,25.994540786743165,26.903103828430176,25.981352710723876,23.65082954406738,18.824714164733887,
2011-03-11,,,24.9741153717041,25.39610900878906,26.62207736968994,26.080940151214598,23.769606742858887,18.96231738090515,
2011-03-14,,,23.49167823791504,24.790401458740234,26.065480613708495,26.098674964904784,23.84964038848877,19.084732437133788,
2011-03-15,,,23.90093231201172,24.348397064208985,25.728975677490233,26.156426525115968,23.927309265136717,19.21205853462219,
2011-03-16,,,23.59171295166016,24.01371078491211,25.427939796447752,26.111407661437987,23.97387424468994,19.33183605194092,
2011-03-17,,,24.501184463500977,24.0919246673584,25.043232727050782,26.094582557678223,24.04117519378662,19.456888494491576,
2011-03-18,,,25.055965423583984,24.108294677734374,24.75220184326172,26.01500368118286,24.125392303466796,19.587488746643068,
2011-03-21,,,25.328807830810547,24.475720596313476,24.633061027526857,25.94906692504883,24.20597164154053,19.725364780426027,
2011-03-22,,,24.755840301513672,24.646702194213866,24.497549629211427,25.84766082763672,24.26454174041748,19.852236185073853,
2011-03-23,,,24.61941719055176,24.85224304199219,24.432976913452148,25.7867262840271,24.32765911102295,19.97437831878662,
2011-03-24,,,25.73806571960449,25.09961929321289,24.595771980285644,25.74943790435791,24.418060493469238,20.10470567703247,
2011-03-25,,,25.356088638305664,25.159643936157227,24.6339693069458,25.62802333831787,24.499731140136717,20.23121326446533,
2011-03-28,,,26.09276580810547,25.31243553161621,24.894078063964844,25.47977933883667,24.596135330200195,20.366906566619875,
2011-03-29,,,28.4573974609375,26.052746963500976,25.349724578857423,25.53935012817383,24.736376113891602,20.527519454956053,
2011-03-30,,,28.53924560546875,26.836712646484376,25.84447784423828,25.63620882034302,24.88953140258789,20.69177020072937,
2011-03-31,,,27.25688743591309,27.140476989746094,26.120048141479494,25.581640434265136,25.04050380706787,20.847380962371826,
2011-04-01,,,27.82076644897461,27.633412551879882,26.396528244018555,25.574365043640135,25.197297019958498,21.008994264602663,
2011-04-04,,,28.311878204345703,28.07723503112793,26.69483528137207,25.663948154449464,25.35154354095459,21.174063539505006,
2011-04-05,,,29.094024658203125,28.204560470581054,27.128653717041015,25.81310167312622,25.49178424835205,21.348227519989013,
2011-04-06,,,30.24905014038086,28.546521377563476,27.691617012023926,26.06229696273804,25.62402160644531,21.534305572509766,
2011-04-07,,,29.95801544189453,29.086746978759766,28.11361198425293,26.354691982269287,25.748801155090334,21.71656379699707,
2011-04-08,,,29.6669921875,29.455992126464842,28.544702339172364,26.58933582305908,25.895226287841798,21.89591178894043,
2011-04-11,,,29.29410552978516,29.652437591552733,28.864836311340333,26.879457187652587,26.01291202545166,22.070712394714356,
2011-04-12,,,28.21183204650879,29.475999069213866,28.84027976989746,27.09500217437744,26.08185001373291,22.236418266296386,
2011-04-13,,,28.684757232666016,29.163140487670898,28.854830932617187,27.349654388427734,26.160974044799804,22.40812663078308,
2011-04-14,,,29.285011291503903,29.028539657592773,29.057643318176268,27.58884572982788,26.251921157836914,22.585837535858154,
2011-04-15,,,29.412330627441406,28.977607345581056,29.21679973602295,27.806663990020752,26.342686347961425,22.763275537490845,
2011-04-18,,,28.866655349731445,28.892117309570313,29.272277450561525,27.9835563659668,26.441455039978027,22.93616627693176,
2011-04-19,,,28.60291290283203,28.97033348083496,29.223166275024415,28.175909996032715,26.533675689697265,23.107783765792846,
2011-04-20,,,30.52189826965332,29.337761688232423,29.25045108795166,28.471034049987793,26.661365661621094,23.292406692504883,
2011-04-21,,,30.43095016479492,29.566949462890626,29.2977445602417,28.705678272247315,26.793966789245605,23.469571981430054,
2011-04-22,,,30.43095016479492,29.77067337036133,29.374140357971193,28.959421348571777,26.94293846130371,23.62709264755249,
2011-04-25,,,30.43095016479492,30.083532333374023,29.487824821472167,29.17633056640625,27.08881782531738,23.786432256698607,
2011-04-26,,,31.085771560668945,30.580104064941406,29.775218772888184,29.307749271392822,27.255615234375,23.948409328460695,
2011-04-27,,,30.394561767578125,30.554636764526368,29.946199226379395,29.40051507949829,27.37366466522217,24.084648227691652,
2011-04-28,,,30.076255798339844,30.48369789123535,30.02532367706299,29.54148349761963,27.478436050415038,24.211428718566893,
2011-04-29,,,30.376375198364254,30.47278289794922,30.121728134155273,29.669263935089113,27.5530126953125,24.333752727508546,
2011-05-02,,,30.048969268798828,30.39638671875,30.239959526062012,29.756118488311767,27.621041221618654,24.462715911865235,
2011-05-03,,,28.921226501464844,29.96347770690918,30.27179088592529,29.747478580474855,27.663786506652833,24.581584014892577,
2011-05-04,,,28.930320739746094,29.670629501342773,30.11263313293457,29.681542110443115,27.72563076019287,24.70418092727661,
2011-05-05,,,28.193641662597656,29.294106674194335,29.888902282714845,29.59332342147827,27.75982692718506,24.818410625457762,
2011-05-06,,,28.102697372436523,28.839371109008788,29.656077003479005,29.5151086807251,27.76619327545166,24.934732189178465,
2011-05-09,,,28.21183204650879,28.471943664550782,29.43416519165039,29.46099500656128,27.749277000427245,25.04768865585327,
2011-05-10,,,27.393310546875,28.166360473632814,29.064919090270998,29.42006893157959,27.75182357788086,25.146548366546632,
2011-05-11,,,26.37470245361328,27.65523681640625,28.662933158874512,29.304566192626954,27.747276191711425,25.226127223968504,
2011-05-12,,,27.138654708862305,27.44423942565918,28.369173049926758,29.19724836349487,27.723084182739257,25.31480073928833,18.714577407836913
2011-05-13,,,26.70210838317871,27.164121627807617,28.001746368408202,29.061737251281738,27.69780086517334,25.399108791351317,18.78442488193512
2011-05-16,,,25.156009674072266,26.552957153320314,27.512450408935546,28.87620496749878,27.670516738891603,25.466955451965333,18.846541862487793
2011-05-17,,,25.246950149536133,26.12368507385254,27.145022773742674,28.708406829833983,27.653236656188966,25.5348929977417,18.910932474136352
2011-05-18,,,26.120044708251957,26.072753524780275,26.863995170593263,28.488314151763916,27.670334663391113,25.607741718292235,18.983553848266602
2011-05-19,49.14156903923509,P,25.75626373291016,25.796275329589843,26.62025737762451,28.25457983016968,27.703257637023924,25.677043590545654,19.055993342399596
2011-05-20,49.31656920084362,P,26.24737548828125,25.705328750610352,26.434725189208983,28.045401096343994,27.72872283935547,25.749164791107177,19.13266188144684
2011-05-23,49.60568569966525,P,24.892263412475582,25.652579498291015,26.102768325805663,27.768466758728028,27.75673454284668,25.803187465667726,19.203555269241335
2011-05-24,49.683496742473444,P,24.74674415588379,25.552538299560545,25.838111686706544,27.45151538848877,27.77365077972412,25.85048002243042,19.27172022819519
2011-05-25,49.51699826407421,P,24.755840301513672,25.27969741821289,25.676225471496583,27.169579315185548,27.79693332672119,25.885403785705567,19.340931091308594
2011-05-26,49.65724062129069,P,25.96543884277344,25.321532440185546,25.558903884887695,26.964038467407228,27.82621841430664,25.93369680404663,19.418236260414123
2011-05-27,49.619302081430796,P,25.810821533203125,25.23422164916992,25.469775199890137,26.73576078414917,27.841315536499025,25.98335391998291,19.496587295532226
2011-05-30,49.89942740710458,P,25.810821533203125,25.41793327331543,25.535256385803223,26.523853397369386,27.850955810546875,26.0284637260437,19.575711374282836
2011-05-31,50.31904365210924,P,25.947248458862305,25.658034133911134,25.60528621673584,26.375154495239258,27.874783973693848,26.069662857055665,19.656881785392763
2011-06-01,50.42945596280301,P,24.646703720092773,25.636206817626952,25.457952117919923,26.160973644256593,27.875329704284667,26.10149440765381,19.73123116016388
2011-06-02,50.09029573176187,P,24.11011505126953,25.265142059326173,25.293337249755858,25.956797313690185,27.84277069091797,26.130415592193604,19.801760749816893
2011-06-03,49.85090773698477,P,24.28291130065918,24.959560012817384,25.09689083099365,25.765808010101317,27.82130714416504,26.16051914215088,19.87265411376953
2011-06-06,49.460404438845956,P,24.14649200439453,24.626694107055663,25.02231369018555,25.562541007995605,27.78238166809082,26.18925849914551,19.942910857200623
2011-06-07,48.937201967663164,P,24.17377281188965,24.271998977661134,24.965016555786132,25.401564121246338,27.696709175109863,26.216542644500734,20.013394947052003
2011-06-08,48.624514591708156,P,23.146074295043945,23.971873092651368,24.80403995513916,25.24013271331787,27.588845748901367,26.239188575744627,20.075784764289857
2011-06-09,48.46908781620613,P,22.845949172973636,23.719039916992188,24.49209098815918,25.025497436523438,27.50062698364258,26.270565395355224,20.136037330627442
2011-06-10,48.09944660119067,P,22.13656044006348,23.28976974487305,24.124664878845216,24.797220039367676,27.386942863464355,26.292119941711427,20.192652010917662
2011-06-13,47.70950693119081,P,21.94556999206543,22.84958534240723,23.738139724731447,24.636698055267335,27.25961669921875,26.30558012008667,20.248311738967896
2011-06-14,47.54841930728703,P,23.091508865356445,22.633132553100587,23.45256576538086,24.52892599105835,27.139566383361817,26.315675315856932,20.30906452178955
2011-06-15,47.2343489473405,P,21.8364315032959,22.371203994750978,23.17153854370117,24.314745330810545,26.971314010620116,26.297667808532715,20.362950768470764
2011-06-16,47.0865673498629,P,22.100177764892575,22.222049713134766,22.970544815063477,24.131941032409667,26.81415725708008,26.281479206085205,20.419338054656983
2011-06-17,46.84834945406368,B,20.599552154541016,21.914648056030273,22.60220890045166,23.849549865722658,26.6328084564209,26.26401737213135,20.467858424186705
2011-06-20,46.71386585659499,B,20.78144073486328,21.681822204589842,22.265703773498537,23.644008731842042,26.46255516052246,26.23773359298706,20.51747013092041
2011-06-21,46.460080438591156,B,21.40898323059082,21.345317077636718,21.98922481536865,23.477120685577393,26.3264981842041,26.204174098968505,20.568855328559877
2011-06-22,46.511614785826204,B,21.09975814819336,21.197982406616212,21.784593200683595,23.294316577911378,26.174798202514648,26.167886123657226,20.617648510932924
2011-06-23,46.424120728332746,B,21.29075050354004,21.0360969543457,21.629073333740234,23.060582160949707,26.01491298675537,26.133417072296144,20.669442958831787
2011-06-24,46.74332605961373,B,21.33622169494629,21.183430862426757,21.549039459228517,22.836852169036867,25.85339080810547,26.098038578033446,20.721191926002504
2011-06-27,47.04657820216971,B,21.5272159576416,21.332585906982423,21.507204055786133,22.62267189025879,25.706602020263674,26.07402853012085,20.771121983528136
2011-06-28,47.50929778504325,B,22.9005184173584,21.630892944335937,21.488105010986327,22.470335388183592,25.5925541305542,26.063114910125734,20.828737082481386
2011-06-29,48.01349253932194,B,23.01875114440918,22.0146915435791,21.606336975097655,22.388937759399415,25.442491188049317,26.051928424835204,20.888443956375124
2011-06-30,48.82581530829617,C,24.310197830200195,22.618581008911132,21.82733898162842,22.398941898345946,25.320076141357422,26.057021465301514,20.955426607131958
2011-07-01,49.733385051795494,C,25.01958656311035,23.355253982543946,22.26934242248535,22.435775661468504,25.21184886932373,26.07739366531372,21.02495577812195
2011-07-04,50.548112103100635,A,25.01958656311035,24.053728103637695,22.69315700531006,22.479430389404296,25.10362159729004,26.09621971130371,21.094348521232604
2011-07-05,50.88274963634194,A,24.47390365600586,24.368405151367188,22.999649047851562,22.494436931610107,24.971384239196777,26.11349973678589,21.159375796318056
2011-07-06,51.042702259002006,A,24.01007461547852,24.566669845581053,23.29068069458008,22.537636947631835,24.843694496154786,26.108679580688477,21.222356767654418
2011-07-07,50.85144554132341,A,24.137399673461918,24.5321102142334,23.575345611572267,22.60220947265625,24.724917373657227,26.101676712036134,21.286701941490172
2011-07-08,50.24279090482198,C,23.709949493408203,24.270182800292968,23.812718391418457,22.680878925323487,24.591588859558104,26.072300777435302,21.34904628753662
2011-07-11,49.44822784440867,C,22.74590110778809,23.815445709228516,23.934586906433104,22.72089548110962,24.445527496337892,26.03328435897827,21.406615858078002
2011-07-12,48.52063793915286,C,21.108850479125977,23.14243507385254,23.755420112609862,22.621762561798096,24.289279975891112,25.976533241271973,21.456000175476074
2011-07-13,47.67962995626684,C,20.69958877563477,22.48033790588379,23.523503875732423,22.56492042541504,24.124665336608885,25.925148048400878,21.50279251098633
2011-07-14,46.7010606758842,B,20.099334716796875,21.67272491455078,23.10241756439209,22.464878273010253,23.96277919769287,25.861303062438964,21.549402947425843
2011-07-15,45.83101595232958,B,19.72646141052246,20.876027297973632,22.5731050491333,22.421223735809328,23.79525447845459,25.780723876953125,21.593557863235475
2011-07-18,45.083747267157825,B,19.25352668762207,20.17755241394043,21.996499061584473,22.344828033447264,23.616088371276856,25.68268268585205,21.635029788017274
2011-07-19,45.107278648831205,B,20.099334716796875,19.975649261474608,21.559042167663574,22.27934560775757,23.470208854675292,25.611016216278077,21.679593911170958
2011-07-20,45.238273153254134,B,20.062957763671875,19.84832305908203,21.16433048248291,22.227505588531493,23.343973960876465,25.545625076293945,21.725022039413453
