Date,GRADE,GPS,QRVO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-03-17,,,77.70999908447266,74.59599914550782,73.9470001220703,71.0099998474121,69.47319969177246,,
2015-03-18,,,79.95999908447266,75.99799957275391,74.74100036621094,71.63099975585938,69.73939964294433,,
2015-03-19,,,80.37999725341797,77.38999938964844,75.32799987792968,72.38499946594239,69.99319953918457,,
2015-03-20,,,80.80000305175781,79.03600006103515,76.10999984741211,73.166499710083,70.2669995880127,,
2015-03-23,,,84.08999633789062,80.58799896240234,77.0359992980957,74.11849937438964,70.63839958190918,,
2015-03-24,,,83.20999908447266,81.68799896240235,78.14199905395508,74.81199951171875,71.00219963073731,,
2015-03-25,,,77.12999725341797,81.1219985961914,78.55999908447265,75.30799942016601,71.25299964904785,,
2015-03-26,,,77.19000244140625,80.48399963378907,78.93699951171875,75.59099960327148,71.508999710083,,
2015-03-27,,,79.27999877929688,80.17999877929688,79.60799942016601,76.08499946594239,71.77839973449707,,
2015-03-30,,,81.4000015258789,79.64199981689453,80.11499938964843,76.68749961853027,72.09019981384277,,
2015-03-31,,,79.69999694824219,78.93999938964843,80.31399917602539,77.13049964904785,72.32499977111816,,
2015-04-01,,,78.80000305175781,79.27400054931641,80.1979995727539,77.46949996948243,72.5241999053955,,
2015-04-02,,,77.79000091552734,79.39400024414063,79.93899993896484,77.63349990844726,72.66779991149902,,
2015-04-03,,,77.79000091552734,79.09600067138672,79.6379997253418,77.87399978637696,72.75619987487794,,
2015-04-06,,,76.51000213623047,78.11800079345703,78.88000030517578,77.95799980163574,72.82339988708496,,
2015-04-07,,,73.2300033569336,76.82400207519531,77.88200073242187,78.01199989318847,72.81299995422363,,
2015-04-08,,,72.83999633789062,75.63200073242187,77.45300064086913,78.00649986267089,72.75979988098145,,
2015-04-09,,,74.62999725341797,75.0,77.1970001220703,78.06699981689454,72.7371997833252,,
2015-04-10,,,73.58000183105469,74.15800018310547,76.62700042724609,78.11749992370605,72.73139976501464,,
2015-04-13,,,72.62999725341797,73.38199920654297,75.75,77.93249969482422,72.80959968566894,,
2015-04-14,,,70.5,72.83599853515625,74.83000030517579,77.57199974060059,72.84919975280762,,
2015-04-15,,,70.91000366210938,72.45,74.04100036621094,77.11949996948242,72.90079978942872,,
2015-04-16,,,71.45999908447266,71.81600036621094,73.40800018310547,76.67350006103516,72.9821997833252,,
2015-04-17,,,70.06999969482422,71.11399993896484,72.63600006103516,76.13699989318847,73.06579978942871,,
2015-04-20,,,72.01000213623047,70.99000091552735,72.18600006103516,75.53300018310547,73.23119979858399,,
2015-04-21,,,74.06999969482422,71.7040008544922,72.26999969482422,75.07600021362305,73.41219985961914,,
2015-04-22,,,74.4800033569336,72.41800079345703,72.43400039672852,74.94350051879883,73.60679992675782,,
2015-04-23,,,73.2699966430664,72.78000030517578,72.29800033569336,74.74750022888183,73.7481999206543,,
2015-04-24,,,70.12000274658203,72.79000091552734,71.95200042724609,74.2895004272461,73.75,,
2015-04-27,,,69.37000274658203,72.26200103759766,71.6260009765625,73.68800048828125,73.7368000793457,,
2015-04-28,,,67.86000061035156,71.02000122070312,71.36200103759765,73.09600067138672,73.70520004272461,,
2015-04-29,,,68.6500015258789,69.85400085449218,71.13600082397461,72.58850059509277,73.72740005493164,,
2015-04-30,,,65.91000366210938,68.38200225830079,70.58100128173828,71.99450073242187,73.73960006713867,,
2015-05-01,,,69.5999984741211,68.27800140380859,70.53400115966797,71.58500061035156,73.82820007324219,,
2015-05-04,,,68.98999786376953,68.20200042724609,70.23200073242188,71.20900039672851,73.90699996948243,,
2015-05-05,,,67.06999969482422,68.04400024414062,69.53200073242188,70.90100021362305,73.8616000366211,,
2015-05-06,,,69.05999755859375,68.1259994506836,68.9900001525879,70.71200027465821,73.89860000610352,,
2015-05-07,,,75.55999755859375,70.05599822998047,69.21900024414063,70.758500289917,73.97919998168945,,
2015-05-08,,,76.55999755859375,71.447998046875,69.8629997253418,70.90750007629394,74.12239990234374,,
2015-05-11,,,74.55999755859375,72.56199798583984,70.38199920654297,71.00400009155274,74.2265998840332,,
2015-05-12,,,74.75,74.097998046875,71.07099914550781,71.21650009155273,74.30479995727539,,
2015-05-13,,,74.95999908447266,75.27799835205079,71.70199890136719,71.4189998626709,74.36360000610351,,
2015-05-14,,,76.9800033569336,75.56199951171875,72.8089988708496,71.69500007629395,74.41300003051758,,
2015-05-15,,,76.54000091552734,75.55800018310546,73.50299911499023,72.0185001373291,74.48419998168946,,
2015-05-18,,,80.30000305175781,76.70600128173828,74.63399963378906,72.43300018310546,74.59360000610351,,
2015-05-19,,,80.0999984741211,77.7760009765625,75.93699951171875,72.73450012207032,74.75259994506835,,
2015-05-20,,,81.1500015258789,79.01400146484374,77.14599990844727,73.06800003051758,74.91660003662109,,
2015-05-21,,,81.26000213623047,79.87000122070313,77.71600036621093,73.46750030517578,75.07340011596679,72.03419986724853,
2015-05-22,,,84.02999877929688,81.36800079345703,78.46300048828125,74.16300010681152,75.30260009765625,72.17049983978272,
2015-05-25,,,84.02999877929688,82.11399993896484,79.41000061035156,74.89599990844727,75.4566000366211,72.3344998550415,
2015-05-26,,,82.45999908447266,82.58600006103515,80.18100051879883,75.62599983215333,75.5516000366211,72.51239986419678,
2015-05-27,,,86.4000015258789,83.63600006103516,81.32500076293945,76.51349983215331,75.68040008544922,72.70989986419677,
2015-05-28,,,82.30000305175781,83.84400024414063,81.85700073242188,77.33299980163574,75.71880020141602,72.8559998703003,
2015-05-29,,,82.1500015258789,83.46800079345704,82.41800079345703,77.96049995422364,75.74580017089843,73.00639987945557,
2015-06-01,,,80.94000244140625,82.85000152587891,82.48200073242188,78.55800018310546,75.68280029296875,73.16059993743896,
2015-06-02,,,80.86000061035156,82.53000183105469,82.55800094604493,79.24750022888183,75.63580032348632,73.31899997711182,
2015-06-03,,,81.55000305175781,81.56000213623047,82.5980010986328,79.87200050354004,75.72420043945313,73.48860004425049,
2015-06-04,,,81.31999969482422,81.36400146484375,82.60400085449218,80.16000061035156,75.80680038452148,73.65790004730225,
2015-06-05,,,83.69999694824219,81.6740005493164,82.57100067138671,80.51700057983399,75.89520034790038,73.83680004119873,
2015-06-08,,,80.23999786376953,81.53399963378907,82.19200057983399,80.80100059509277,75.8720002746582,73.98110004425048,
2015-06-09,,,80.05000305175781,81.37200012207032,81.9510009765625,81.06600074768066,75.87900039672851,74.10200008392334,
2015-06-10,,,82.5,81.56199951171875,81.56100082397461,81.44300079345703,75.95300033569336,74.23860012054443,
2015-06-11,,,82.0,81.6979995727539,81.53100051879883,81.69400062561036,76.03720031738281,74.35250011444091,
2015-06-12,,,83.51000213623047,81.66000061035156,81.66700057983398,82.04250068664551,76.15160034179688,74.45390010833741,
2015-06-15,,,82.18000030517578,82.04800109863281,81.79100036621094,82.13650054931641,76.26500030517577,74.54420009613037,
2015-06-16,,,84.75,82.98800048828124,82.18000030517578,82.36900062561035,76.4954002380371,74.65420009613037,
2015-06-17,,,84.55999755859375,83.4,82.48099975585937,82.5395004272461,76.72980026245118,74.74480007171631,
2015-06-18,,,84.6500015258789,83.93000030517578,82.81399993896484,82.70900039672851,76.9302003479004,74.83370006561279,
2015-06-19,,,85.25,84.27799987792969,82.96900024414063,82.77000045776367,77.1636003112793,74.94750003814697,
2015-06-22,,,87.80999755859375,85.40399932861328,83.72600021362305,82.95900039672851,77.46720031738282,75.13840000152588,
2015-06-23,,,85.30999755859375,85.51599884033203,84.25199966430664,83.10150032043457,77.76340026855469,75.30630001068116,
2015-06-24,,,84.58999633789062,85.52199859619141,84.4609992980957,83.01100006103516,78.03700012207031,75.4688999557495,
2015-06-25,,,84.9800033569336,85.58799896240234,84.75899963378906,83.14500007629394,78.30740020751954,75.64479999542236,
2015-06-26,,,80.41000366210938,84.61999969482422,84.44899978637696,83.05800018310546,78.51420028686523,75.79000003814697,
2015-06-29,,,79.05999755859375,82.86999969482422,84.13699951171876,82.96399993896485,78.6552001953125,75.94319999694824,
2015-06-30,,,80.2699966430664,81.86199951171875,83.68899917602539,82.93449974060059,78.77920013427735,76.09569999694824,
2015-07-01,,,80.36000061035156,81.01600036621093,83.26899948120118,82.87499961853027,78.89680007934571,76.25180000305176,
2015-07-02,,,81.36000061035156,80.29199981689453,82.93999938964843,82.87699966430664,79.0586001586914,76.40340003967285,
2015-07-03,,,81.36000061035156,80.48199920654297,82.55099945068359,82.7599998474121,79.2834001159668,76.5167000579834,
2015-07-06,,,79.98999786376953,80.66799926757812,81.76899948120118,82.74749984741212,79.49580001831055,76.61630004882812,
2015-07-07,,,79.94999694824219,80.60399932861328,81.23299942016601,82.74249954223633,79.73759994506835,76.72139999389648,
2015-07-08,,,74.68000030517578,79.46799926757812,80.24199981689453,82.35149955749512,79.8581999206543,76.79279998779298,
2015-07-09,,,74.62999725341797,78.1219985961914,79.20699920654297,81.98299942016601,80.03259979248047,76.88609992980957,
2015-07-10,,,76.16000366210938,77.08199920654297,78.78199920654296,81.61549949645996,80.16379989624023,76.99599998474122,
2015-07-13,,,76.61000061035156,76.40599975585937,78.53699951171875,81.33699951171874,80.31619995117188,77.11159996032715,
2015-07-14,,,77.95999908447266,76.00800018310547,78.30599975585938,80.99749946594238,80.53399993896484,77.19779998779296,
2015-07-15,,,77.87999725341797,76.6479995727539,78.05799942016601,80.66349945068359,80.71039993286132,77.30449996948242,
2015-07-16,,,80.23999786376953,77.76999969482422,77.94599914550781,80.44299926757813,80.80399993896485,77.39159996032714,
2015-07-17,,,78.86000061035156,78.30999908447265,77.69599914550781,80.12349929809571,80.85,77.48619995117187,
2015-07-20,,,76.69999694824219,78.32799835205078,77.36699905395508,79.56799926757813,80.89279998779297,77.55969993591309,
2015-07-21,,,77.44999694824219,78.22599792480469,77.11699905395508,79.17499923706055,80.94679992675782,77.6257999420166,
2015-07-22,,,74.16999816894531,77.48399810791015,77.06599884033203,78.65399932861328,80.93099990844726,77.6472999572754,
2015-07-23,,,75.23999786376953,76.48399810791015,77.12699890136719,78.16699905395508,80.89619979858398,77.65459991455079,
2015-07-24,,,72.27999877929688,75.16799774169922,76.73899841308594,77.76049880981445,80.81099975585937,77.64759986877442,
2015-07-27,,,69.94000244140625,73.81599884033203,76.0719985961914,77.30449905395508,80.60379974365235,77.59869987487792,
2015-07-28,,,70.75,72.47599945068359,75.35099868774414,76.82849922180176,80.41679977416992,77.58469985961914,
2015-07-29,,,70.47000122070312,71.73600006103516,74.60999908447266,76.33399925231933,80.20319976806641,77.55989990234374,
2015-07-30,,,60.48500061035156,68.78500061035156,72.63449935913086,75.29024925231934,79.78769973754883,77.4305499267578,
2015-07-31,,,57.95000076293945,65.91900100708008,70.54349937438965,74.11974925994873,79.26609977722168,77.28434993743896,
2015-08-03,,,57.52000045776367,63.435000610351565,68.6254997253418,72.99624938964844,78.73589981079101,77.09624992370605,
2015-08-04,,,55.060001373291016,60.297000885009766,66.38650016784668,71.75174961090087,78.18789985656738,76.86974994659424,
2015-08-05,,,54.83000183105469,57.16900100708008,64.45250053405762,70.75924968719482,77.5564998626709,76.61844997406006,
2015-08-06,,,51.83000183105469,55.438001251220705,62.111500930786136,69.61924991607665,76.94709983825683,76.33295001983643,
2015-08-07,,,52.20000076293945,54.288001251220706,60.10350112915039,68.42124977111817,76.34809982299805,76.04694999694824,
2015-08-10,,,54.52999877929688,53.69000091552734,58.56250076293945,67.31724967956544,75.81989974975586,75.7513500213623,
2015-08-11,,,53.86000061035156,53.45000076293945,56.87350082397461,66.11224975585938,75.27989974975586,75.4578500366211,
2015-08-12,,,56.959999084472656,53.876000213623044,55.522500610351564,65.06624984741211,74.78809967041016,75.25615005493164,
2015-08-13,,,58.31999969482422,55.17399978637695,55.306000518798825,63.97024993896484,74.32809967041015,75.06745002746582,
2015-08-14,,,58.2400016784668,56.38199996948242,55.335000610351564,62.939249992370605,73.81889976501465,74.85705005645752,
2015-08-17,,,58.27999877929688,57.13199996948242,55.411000442504886,62.01825008392334,73.3796997833252,74.62585002899169,
2015-08-18,,,55.93000030517578,57.545999908447264,55.49800033569336,60.94225025177002,72.89729972839355,74.38815006256104,
2015-08-19,,,55.59000015258789,57.27200012207031,55.57400016784668,60.01325035095215,72.35909973144531,74.15605003356933,
2015-08-20,,,52.36000061035156,56.08000030517578,55.62700004577637,58.86925048828125,71.76629974365234,73.90175003051758,
2015-08-21,,,49.9900016784668,54.43000030517578,55.4060001373291,57.754750633239745,71.09589973449707,73.62375003814697,
2015-08-24,,,48.5,52.47400054931641,54.80300025939941,56.68275051116943,70.42229972839355,73.34365001678466,
2015-08-25,,,49.810001373291016,51.25000076293945,54.39800033569336,55.63575057983398,69.72349975585938,73.10944999694824,
2015-08-26,,,52.75,50.682000732421876,53.9770004272461,54.74975051879883,69.0872998046875,72.90855003356934,
2015-08-27,,,54.7400016784668,51.15800094604492,53.619000625610354,54.46250057220459,68.48909980773925,72.70965007781983,
2015-08-28,,,55.790000915527344,52.31800079345703,53.374000549316406,54.35450057983398,67.8998998260498,72.53175006866455,
2015-08-31,,,55.5099983215332,53.720000457763675,53.09700050354004,54.25400047302246,67.2538998413086,72.3605500793457,
2015-09-01,,,53.45000076293945,54.44800033569336,52.84900054931641,54.17350044250488,66.6166999053955,72.19005008697509,
2015-09-02,,,54.81999969482422,54.8620002746582,52.77200050354004,54.17300033569336,66.02129997253418,72.02915004730225,
2015-09-03,,,56.56999969482422,55.22799987792969,53.193000411987306,54.410000228881835,65.453099899292,71.88025005340576,
2015-09-04,,,55.790000915527344,55.22799987792969,53.77300033569336,54.58950023651123,64.96069984436035,71.73745006561279,
2015-09-07,,,55.790000915527344,55.284000396728516,54.502000427246095,54.65250034332276,64.49529991149902,71.57525005340577,
2015-09-08,,,58.18999862670898,56.23199996948242,55.34000015258789,54.86900024414062,64.05369995117188,71.4164500427246,
2015-09-09,,,56.54999923706055,56.577999877929685,55.72000007629394,54.84850025177002,63.57749992370606,71.23715000152588,
2015-09-10,,,53.97999954223633,56.05999984741211,55.643999862670896,54.631500244140625,63.02989990234375,71.04425003051757,
2015-09-11,,,53.52000045776367,55.60599975585937,55.41699981689453,54.39550018310547,62.473099899291995,70.87825000762939,
2015-09-14,,,53.4900016784668,55.145999908447266,55.21500015258789,54.15600032806397,61.94309997558594,70.71944999694824,
2015-09-15,,,52.72999954223633,54.05400009155274,55.14300003051758,53.99600028991699,61.39870002746582,70.56814998626709,
2015-09-16,,,51.7400016784668,53.092000579833986,54.83500022888184,53.80350036621094,60.93990005493164,70.39904998779296,
2015-09-17,,,51.38999938964844,52.57400054931641,54.317000198364255,53.755000305175784,60.47510009765625,70.25384994506835,
2015-09-18,,,50.72999954223633,52.01600036621094,53.81100006103516,53.792000198364256,59.96650001525879,70.06514995574952,
2015-09-21,,,49.900001525878906,51.29800033569336,53.22200012207031,53.8620002746582,59.432300033569334,69.87424999237061,
2015-09-22,,,47.369998931884766,50.226000213623045,52.14000015258789,53.74000015258789,58.82050003051758,69.67724998474121,
2015-09-23,,,48.060001373291016,49.49000015258789,51.29100036621094,53.50550022125244,58.22410011291504,69.46725002288818,
2015-09-24,,,46.77000045776367,48.566000366210936,50.57000045776367,53.10700016021728,57.55470016479492,69.17935005187988,
2015-09-25,,,47.68000030517578,47.95600051879883,49.98600044250488,52.70150012969971,56.93110015869141,68.8905500793457,
2015-09-28,,,43.25,46.626000213623044,48.9620002746582,52.08850021362305,56.26210021972656,68.57745010375976,
2015-09-29,,,43.56999969482422,45.86600036621094,48.04600028991699,51.59450016021729,55.584500274658204,68.265650100708,
2015-09-30,,,45.04999923706055,45.263999938964844,47.37700004577637,51.106000137329104,55.00210029602051,67.96655010223388,
2015-10-01,,,43.630001068115234,44.636000061035155,46.601000213623045,50.459000205993654,54.36990036010742,67.63305007934571,
2015-10-02,,,44.959999084472656,44.09199981689453,46.02400016784668,49.91750011444092,53.823500366210936,67.31725006103515,
2015-10-05,,,44.77000045776367,44.395999908447266,45.511000061035155,49.36650009155274,53.32010032653809,66.96195003509521,
2015-10-06,,,44.27999877929688,44.5379997253418,45.202000045776366,48.67100009918213,52.79070030212402,66.60375003814697,
2015-10-07,,,45.54999923706055,44.6379997253418,44.95099983215332,48.121000099182126,52.29230026245117,66.24775001525879,
2015-10-08,,,45.2599983215332,44.96399917602539,44.79999961853027,47.685000038146974,51.987800216674806,65.88774997711181,68.96097492218017
2015-10-09,,,45.65999984741211,45.103999328613284,44.597999572753906,47.2920000076294,51.74200019836426,65.50404998779297,68.83727491378784
2015-10-12,,,46.43000030517578,45.4359992980957,44.91599960327149,46.93899993896484,51.5202001953125,65.12805000305175,68.73127492904663
2015-10-13,,,44.13999938964844,45.407999420166014,44.972999572753906,46.50949993133545,51.30180015563965,64.74485000610352,68.62862493515014
2015-10-14,,,46.5,45.597999572753906,45.11799964904785,46.24749984741211,51.135200119018556,64.34584999084473,68.52787492752076
2015-10-15,38.86527405004864,C,48.310001373291016,46.20800018310547,45.58599967956543,46.093499946594235,51.064800109863285,64.00594997406006,68.43097492218017
2015-10-16,39.95621970416274,C,47.31999969482422,46.54000015258789,45.82199974060059,45.922999954223634,50.967200088500974,63.65764995574951,68.33202491760254
2015-10-19,40.28909503700396,C,46.84999847412109,46.623999786376956,46.029999542236325,45.770499801635744,50.813600082397464,63.31674991607666,68.23867492675781
2015-10-20,41.837801129982545,C,48.20000076293945,47.43600006103516,46.42199974060058,45.81199989318848,50.70040008544922,62.99014991760254,68.15457494735718
2015-10-21,42.62842502392022,C,48.5,47.83600006103516,46.71699981689453,45.83399982452393,50.531200103759765,62.65964988708496,68.07412496566772
2015-10-22,42.75369993795232,C,49.54999923706055,48.08399963378906,47.145999908447266,45.97299976348877,50.35580009460449,62.34194988250732,67.99992496490478
2015-10-23,43.725573665647254,C,51.5,48.91999969482422,47.72999992370605,46.16399974822998,50.221000061035156,62.0199499130249,67.92837497711182
2015-10-26,43.828177349212034,C,46.7599983215332,48.90199966430664,47.7629997253418,46.33949966430664,49.99060005187988,61.68514991760254,67.83312498092651
2015-10-27,42.95155369284452,C,45.88999938964844,48.439999389648435,47.9379997253418,46.45549964904785,49.789800033569335,61.34354988098144,67.72277498245239
2015-10-28,41.87932826800462,C,45.16999816894531,47.7739990234375,47.80499954223633,46.46149959564209,49.58139999389648,60.9702498626709,67.60442499160767
2015-10-29,40.177046783166496,C,43.810001373291016,46.625999450683594,47.35499954223633,46.47049961090088,49.410400009155275,60.58834987640381,67.47042499542236
2015-10-30,37.85093008775663,B,43.93000030517578,45.11199951171875,47.01599960327148,46.418999671936035,49.28919998168945,60.19254985809326,67.32322498321533
2015-11-02,37.47619713663444,B,45.27000045776367,44.81399993896484,46.85799980163574,46.443999671936034,49.22459999084472,59.82344985961914,67.18382497787475
2015-11-03,37.28656737944916,B,45.709999084472656,44.77799987792969,46.60899963378906,46.515499687194826,49.14259994506836,59.43304985046387,67.04362497329711
2015-11-04,37.734700420848974,B,46.56999969482422,45.05800018310547,46.41599960327149,46.56649971008301,49.018999938964846,59.05314987182617,66.89897497177124
2015-11-05,38.14777456204372,B,45.08000183105469,45.3120002746582,45.9689998626709,46.55749988555908,48.8257999420166,58.657449874877926,66.74557497024536
2015-11-06,41.57056336382601,C,55.54999923706055,47.636000061035155,46.373999786376956,47.0519998550415,48.82099990844726,58.36044986724853,66.65397495269775
2015-11-09,43.826267319021404,C,54.09000015258789,49.4,47.10699996948242,47.43499984741211,48.79259994506836,58.02324989318848,66.58082494735717
2015-11-10,45.8604847750102,C,52.290000915527344,50.716000366210935,47.74700012207031,47.84249992370606,48.76939994812012,57.693049926757816,66.49967496871949
2015-11-11,47.596256328184666,C,52.20000076293945,51.842000579833986,48.45000038146973,48.127499961853026,48.71699996948242,57.3691499710083,66.4190249633789
2015-11-12,49.47422580476752,C,50.970001220703125,53.02000045776367,49.16600036621094,48.26049995422363,48.605,57.029049949645994,66.33692497253418
2015-11-13,47.87084109412147,C,51.0,52.11000061035156,49.87300033569336,48.44449996948242,48.509199981689456,56.734949913024906,66.26247497558593
2015-11-16,46.894231754808395,C,51.84000015258789,51.66000061035156,50.53000030517578,48.69400005340576,48.43019996643066,56.46274993896484,66.20297496795655
2015-11-17,46.87295445925966,C,54.7400016784668,52.150000762939456,51.433000564575195,49.02100009918213,48.36120002746582,56.207449989318846,66.15157499313355
2015-11-18,47.526095836398895,C,56.34000015258789,52.97800064086914,52.41000061035156,49.41300010681152,48.35700004577637,55.96724998474121,66.10952499389649
2015-11-19,48.50031714217008,C,55.77000045776367,53.93800048828125,53.47900047302246,49.72400016784668,48.39280006408691,55.711349983215335,66.0573750114441
2015-11-20,48.94455847826805,C,54.77999877929688,54.694000244140625,53.402000427246094,49.888000106811525,48.418000030517575,55.445549964904785,65.98112501144409
2015-11-23,49.37630952765368,C,54.84999847412109,55.295999908447264,53.478000259399415,50.29250011444092,48.445199966430664,55.1941499710083,65.90522500991821
2015-11-24,49.29956627647243,C,55.75,55.497999572753905,53.82400016784668,50.7855001449585,48.50559997558594,54.95215000152588,65.83677499771119
2015-11-25,49.366641721569515,C,57.34000015258789,55.69799957275391,54.33800010681152,51.39400024414063,48.617599945068356,54.77875,65.78577499389648
2015-11-26,49.68500587335409,C,57.34000015258789,56.01199951171875,54.975,52.070500183105466,48.73659996032715,54.605850028991696,65.74597497940063
2015-11-27,51.254659732710245,C,57.5099983215332,56.55799942016601,55.62599983215332,52.74950008392334,48.87219993591309,54.41934997558594,65.70767498016357
2015-11-30,52.4961474497289,C,58.06999969482422,57.20199966430664,56.248999786376956,53.389500045776366,49.035599899291995,54.233949966430664,65.67277496337891
2015-12-01,53.182593063491545,C,58.040000915527344,57.65999984741211,56.57899971008301,54.0060001373291,49.24899993896484,54.03474998474121,65.61627498626709
2015-12-02,53.11915126289556,C,58.47999954223633,57.8879997253418,56.79299964904785,54.60150012969971,49.45739990234375,53.840750007629396,65.5726249885559
2015-12-03,52.70810923840139,C,58.09000015258789,58.0379997253418,57.02499961853027,55.25200004577637,49.68379989624023,53.61925003051758,65.50542499542236
2015-12-04,52.09309516899676,C,59.540000915527344,58.444000244140625,57.50099983215332,55.45150012969971,49.920999908447264,53.42605003356934,65.4561249923706
2015-12-07,51.14114230565516,C,57.630001068115234,58.35600051879883,57.77900009155273,55.62850017547608,50.20859992980957,53.235350074768064,65.39752500534058
2015-12-08,50.400869968893566,C,57.27999877929688,58.204000091552736,57.93199996948242,55.87800006866455,50.48279991149902,53.03365009307861,65.3297250175476
2015-12-09,49.364521907573014,C,56.150001525878906,57.73800048828125,57.81300010681152,56.075500106811525,50.70479995727539,52.85345012664795,65.25037504196168
2015-12-10,48.88867155599485,C,57.5,57.62000045776367,57.829000091552736,56.40200004577637,50.98219993591309,52.676050148010255,65.16532503128052
2015-12-11,48.0651068112295,C,56.18999862670898,56.95,57.697000122070314,56.661499977111816,51.20679992675781,52.51515014648437,65.08137500762939
2015-12-14,46.57258806254091,B,52.47999954223633,55.91999969482422,57.138000106811525,56.69349994659424,51.36099990844727,52.340550117492675,64.9696249961853
2015-12-15,44.861610044815116,B,51.68999862670898,54.80199966430664,56.50299987792969,56.540999794006346,51.509199905395505,52.149950103759764,64.86732498168945
2015-12-16,43.95951014632641,B,53.22999954223633,54.21799926757812,55.97799987792969,56.38549976348877,51.66279991149902,51.9775500869751,64.76872499465942
2015-12-17,42.688879236168276,B,52.75,53.267999267578126,55.4439998626709,56.23449974060058,51.81259994506836,51.900200080871585,64.6653750038147
2015-12-18,41.68711402626437,B,51.630001068115234,52.35599975585937,54.65299987792969,56.07699985504151,51.93199996948242,51.83700008392334,64.56067501068115
