Date,GRADE,GPS,MSCI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-01-08,,,23.84724235534668,26.786286544799804,29.96174030303955,28.50386199951172,,,
2008-01-09,,,24.85917091369629,25.695565032958985,29.371603393554686,28.471624279022215,,,
2008-01-10,,,26.542713165283203,25.489599609375,28.75281105041504,28.502966976165773,,,
2008-01-11,,,27.25015640258789,25.539747619628905,28.135809326171874,28.579532623291016,,,
2008-01-14,,,27.31283569335937,25.962423706054686,27.428361892700195,28.692365646362305,,,
2008-01-15,,,27.50089263916016,26.69315376281738,26.739720153808594,28.79131841659546,,,
2008-01-16,,,26.23824119567871,26.968967819213866,26.332266426086427,28.806989479064942,,,
2008-01-17,,,25.96063041687012,26.85255126953125,26.171075439453126,28.811466884613036,,,
2008-01-18,,,26.25615119934082,26.653750228881837,26.096748924255373,28.614455890655517,,,
2008-01-21,,,26.25615119934082,26.442413330078125,26.202418518066406,28.4084903717041,,,
2008-01-22,,,25.880037307739254,26.118242263793945,26.405698013305663,28.183719158172607,,,
2008-01-23,,,27.90387535095215,26.451369094848634,26.71016845703125,28.04088592529297,26.630111045837403,,
2008-01-24,,,28.80832862854004,27.020908737182616,26.936730003356935,27.844770526885988,26.738824996948242,,
2008-01-25,,,28.459083557128903,27.461495208740235,27.057622718811036,27.596716022491456,26.860971565246583,,
2008-01-28,,,29.605323791503903,28.13132972717285,27.28687152862549,27.357616710662843,26.991894035339357,,
2008-01-29,,,29.354589462280277,28.826240158081056,27.4722412109375,27.105980682373048,27.08968292236328,,
2008-01-30,,,29.282947540283203,29.102054595947266,27.776711845397948,27.054489135742188,27.198038711547852,,
2008-01-31,,,29.524734497070312,29.24533576965332,28.13312225341797,27.152098846435546,27.311230239868163,,
2008-02-01,,,30.984411239624023,29.750401306152344,28.60594825744629,27.35134859085083,27.440182762145994,,
2008-02-04,,,29.981443405151367,29.825625228881837,28.978477478027344,27.590447998046876,27.54191188812256,,
2008-02-05,,,29.43518447875977,29.841744232177735,29.333992195129394,27.86984510421753,27.647402114868164,,
2008-02-06,,,28.091930389404297,29.60354080200195,29.35279769897461,28.03148307800293,27.72029613494873,,
2008-02-07,,,26.60539054870605,29.019672012329103,29.13250389099121,28.034616947174072,27.763459358215332,,
2008-02-08,,,28.056114196777344,28.434012603759765,29.092206954956055,28.074914836883544,27.829368476867675,,
2008-02-11,,,28.14565658569336,28.066855239868165,28.946240234375,28.116555881500243,27.891337203979493,,
2008-02-12,,,28.02924346923828,27.78566703796387,28.8137056350708,28.14297342300415,27.926261825561525,,
2008-02-13,,,30.29487419128418,28.226255798339842,28.914898300170897,28.345805072784422,28.007752838134767,,
2008-02-14,,,29.802335739135746,28.86564483642578,28.94265842437744,28.537890338897704,28.08601963043213,,
2008-02-15,,,28.42326545715332,28.939075088500978,28.68654384613037,28.64624605178833,28.137242469787598,,
2008-02-18,,,28.42326545715332,28.994596862792967,28.530726051330568,28.754601764678956,28.18631607055664,,
2008-02-19,,,28.745651245117188,29.13787841796875,28.46177272796631,28.89788246154785,28.24183738708496,,
2008-02-20,,,28.844152450561523,28.84773406982422,28.53699493408203,28.94489631652832,28.308641929626464,,
2008-02-21,,,30.08889579772949,28.90504608154297,28.885345458984375,29.008924674987792,28.392102661132814,,
2008-02-22,,,30.20531272888184,29.261455535888672,29.100265312194825,29.096236133575438,28.48183204650879,,
2008-02-25,,,29.632184982299805,29.50323944091797,29.24891815185547,29.097579193115234,28.573352241516112,,
2008-02-26,,,30.37546157836914,29.82920150756836,29.483539962768553,29.14862279891968,28.670424728393556,,
2008-02-27,,,28.65609741210937,29.79159049987793,29.319662284851074,29.117280292510987,28.72505027770996,,
2008-02-28,,,27.8411922454834,29.34204978942871,29.12354793548584,29.03310317993164,28.764452476501464,,
2008-02-29,,,26.623310089111328,28.62564926147461,28.94355239868164,28.815048122406004,28.692991256713867,,
2008-03-03,,,26.032272338867188,27.905666732788085,28.70445308685303,28.6175895690918,28.606127471923827,,
2008-03-04,,,26.291969299316406,27.08896827697754,28.459084892272948,28.46042881011963,28.524457626342773,,
2008-03-05,,,28.342676162719727,27.02628402709961,28.40893726348877,28.4729660987854,28.476100349426268,,
2008-03-06,,,26.73972511291504,26.805990600585936,28.074020195007325,28.479682826995848,28.356282119750976,,
2008-03-07,,,25.306915283203125,26.542711639404295,27.584180450439455,28.342222881317138,28.194016952514648,,
2008-03-10,,,24.187538146972656,26.173764801025392,27.03971576690674,28.144316959381104,27.99002151489258,,
2008-03-11,,,27.12478828430176,26.34032859802246,26.7146484375,28.099094200134278,27.84477108001709,,
2008-03-12,,,26.712854385375977,26.01436424255371,26.52032413482666,27.919993209838868,27.772772598266602,,
2008-03-13,,,26.811363220214844,26.028691864013673,26.417341232299805,27.77044458389282,27.757549057006838,,
2008-03-14,,,24.05321311950684,25.777951431274413,26.160331535339356,27.5519419670105,27.698624992370604,,
2008-03-17,,,21.10700798034668,25.16184539794922,25.667805099487303,27.186129093170166,27.61677604675293,,
2008-03-18,,,24.17858123779297,24.57260398864746,25.456466293334962,26.957775592803955,27.623402824401854,,
2008-03-19,,,23.900976181030277,24.01022834777832,25.012296295166017,26.710616779327392,27.604238929748536,,
2008-03-20,,,25.26214408874512,23.700384521484374,24.864538192749023,26.469279193878172,27.578627548217774,,
2008-03-21,,,25.26214408874512,23.942170715332033,24.86006107330322,26.222120761871338,27.53886730194092,,
2008-03-24,,,26.92777633666992,25.10632438659668,25.13408489227295,26.086900329589845,27.531166114807128,,
2008-03-25,,,27.214330673217773,25.71347427368164,25.14303913116455,25.928843784332276,27.52543487548828,,
2008-03-26,,,26.336746215820312,26.20062828063965,25.105428314208986,25.812876224517822,27.527404975891113,,
2008-03-27,,,26.5964412689209,26.467487716674803,25.08393611907959,25.750638675689697,27.54012119293213,,
2008-03-28,,,27.984468460083008,27.011952590942382,25.477061653137206,25.818696594238283,27.57468753814697,,
2008-03-31,,,26.64121627807617,26.954640579223632,26.030482482910156,25.84914379119873,27.58238883972168,,
2008-04-01,,,27.66208839416504,27.044192123413087,26.378833198547362,25.917649745941162,27.618029861450196,,
2008-04-02,,,28.45012855529785,27.466868591308593,26.833748435974123,25.92302236557007,27.62895492553711,27.129532985687256,
2008-04-03,,,28.68296432495117,27.88417320251465,27.175830459594728,26.020184326171876,27.626447639465333,27.182636318206786,
2008-04-04,,,29.354589462280277,28.1581974029541,27.585074996948244,26.222568035125732,27.644357757568358,27.252664661407472,
2008-04-07,,,28.12775421142578,28.455504989624025,27.705072784423827,26.41957883834839,27.614806365966796,27.303350200653075,
2008-04-08,,,27.572540283203125,28.43759536743164,27.740893745422362,26.441966438293456,27.579165382385256,27.334424152374268,
2008-04-09,,,25.056175231933597,27.758804702758788,27.612836647033692,26.359132480621337,27.49462993621826,27.346334323883056,
2008-04-10,,,25.51287651062012,27.12478713989258,27.504480171203614,26.294208145141603,27.414392776489258,27.362811508178712,
2008-04-11,,,25.01140022277832,26.256149291992188,27.207173347473145,26.342117500305175,27.294932556152343,27.36755765914917,
2008-04-14,,,24.82334899902344,25.595268249511722,27.025386619567872,26.527934551239014,27.191770668029786,27.366841278076173,
2008-04-15,,,24.330814361572266,24.94692306518555,26.692259216308592,26.535546207427977,27.089683265686034,27.3685426902771,
2008-04-16,,,25.11885452270508,24.959458923339845,26.359131813049316,26.59644012451172,27.03022174835205,27.37525894165039,
2008-04-17,,,25.56661033630371,24.97020568847656,26.04749641418457,26.61166343688965,27.009446144104004,27.386452751159666,
2008-04-18,,,25.727806091308597,25.11348686218262,25.684818077087403,26.63494653701782,26.96287998199463,27.39612422943115,
2008-04-21,,,25.51287651062012,25.251392364501953,25.42333030700684,26.56420154571533,26.910224380493165,27.40078079223633,
2008-04-22,,,25.611385345458984,25.507506561279296,25.227214813232425,26.484054279327392,26.86186721801758,27.394064521789552,
2008-04-23,,,26.381511688232425,25.760037994384767,25.359748458862306,26.486292552947997,26.783599967956544,27.395676403045655,
2008-04-24,,,26.309877395629883,25.90869140625,25.439448547363284,26.471964359283447,26.713750801086427,27.399885215759276,
2008-04-25,,,25.405427932739254,25.84421577453613,25.47885131835938,26.34301233291626,26.653394050598145,27.39531826019287,
2008-04-28,,,26.08599853515625,25.95884017944336,25.605116271972655,26.315251445770265,26.606648712158204,27.396482391357424,
2008-04-29,,,27.01732444763184,26.24002799987793,25.873767280578612,26.283013248443602,26.572082176208497,27.40695978164673,
2008-04-30,,,27.778499603271484,26.51942558288574,26.139731788635252,26.249431800842284,26.550769119262696,27.42970552444458,
2008-05-01,,,29.19339179992676,27.096128463745117,26.50240993499756,26.274953174591065,26.53285903930664,27.462480850219727,
2008-05-02,,,28.42326545715332,27.69969596862793,26.77195587158203,26.228386974334718,26.49721809387207,27.489525070190428,
2008-05-05,,,28.30685043334961,28.143866348266602,27.05135326385498,26.237341785430907,26.470711402893066,27.52203182220459,
2008-05-06,,,28.593400955200195,28.459081649780273,27.349554824829102,26.28838481903076,26.435070190429688,27.55274745941162,
2008-05-07,,,28.77251243591309,28.657884216308595,27.588654899597167,26.474201679229736,26.43739849090576,27.581224384307863,
2008-05-08,,,28.736696243286133,28.56654510498047,27.831336784362794,26.635392665863037,26.455308570861817,27.60988052368164,
2008-05-09,,,28.77251243591309,28.636394500732422,28.168045234680175,26.823448276519777,26.49829261779785,27.59564193725586,
2008-05-12,,,29.10385513305664,28.795795440673828,28.469830894470213,27.037473583221434,26.559724273681642,27.582925872802733,
2008-05-13,,,28.987443923950195,28.87460403442383,28.66684284210205,27.27030506134033,26.613633766174317,27.569045696258545,
2008-05-14,,,29.12175178527832,28.944451904296876,28.801168060302736,27.470449924468994,26.629215278625487,27.552657814025878,
2008-05-15,,,30.133678436279297,29.223848342895508,28.89519672393799,27.698803329467772,26.697094345092772,27.526688232421876,
2008-05-16,,,29.56951332092285,29.38324851989746,29.009821510314943,27.890888690948486,26.782346305847167,27.488181629180907,
2008-05-19,,,29.748611450195312,29.512199783325194,29.15399761199951,28.102675437927246,26.89356777191162,27.4417946434021,
2008-05-20,,,29.551603317260746,29.625031661987304,29.249817848205566,28.299686336517333,26.9421040725708,27.393437576293945,
2008-05-21,,,28.77251243591309,29.555183792114256,29.249817848205566,28.419236373901366,26.983297233581542,27.378034915924072,
2008-05-22,,,29.596378326416016,29.4477237701416,29.335786056518554,28.583561420440674,27.038997535705565,27.3982732963562,
2008-05-23,,,30.921714782714844,29.7181640625,29.55070629119873,28.859375762939454,27.176367568969727,27.437496280670167,
2008-05-26,,,30.921714782714844,29.952784729003906,29.73249225616455,29.101161575317384,27.37266170501709,27.49471887588501,
2008-05-27,,,32.166473388671875,30.475758743286132,30.050395202636718,29.358619022369385,27.532419548034667,27.577911186218262,
2008-05-28,,,33.43809127807617,31.40887451171875,30.482029151916503,29.641598606109618,27.723161849975586,27.66370038986206,
2008-05-29,,,31.53961753845215,31.797522354125977,30.62262306213379,29.758909893035888,27.848711318969727,27.71366943359375,
2008-05-30,,,31.835124969482425,31.980204391479493,30.849184226989745,29.929502868652342,27.98017093658447,27.759519119262695,
2008-06-02,,,32.05006408691406,32.20587425231933,31.07932949066162,30.116663551330568,28.082616691589354,27.806891403198243,
2008-06-03,,,32.24706268310547,32.221992111206056,31.348875427246092,30.29934663772583,28.18327133178711,27.854353103637695,
2008-06-04,,,32.01424026489258,31.937221908569335,31.673048210144042,30.461433029174806,28.296821212768556,27.912113094329833,
2008-06-05,,,33.35748672485352,32.30079574584961,32.04915904998779,30.692472553253175,28.432042121887207,27.986081657409667,
2008-06-06,,,32.64107131958008,32.46198501586914,32.22109470367432,30.885900497436523,28.525174179077148,28.04993085861206,
2008-06-09,,,32.02318572998047,32.45660934448242,32.33124179840088,31.031867027282715,28.632813568115235,28.107601203918456,
2008-06-10,,,32.112735748291016,32.429743957519534,32.32586803436279,31.188131618499757,28.721826515197755,28.169928188323976,
2008-06-11,,,30.43814849853516,32.114525604248044,32.02587375640869,31.253951454162596,28.7615869140625,28.195270919799803,
2008-06-12,,,31.208271026611328,31.68468246459961,31.992739105224608,31.3076810836792,28.812093048095704,28.21927034378052,
2008-06-13,,,32.00528717041016,31.557525634765625,32.009755325317386,31.429469776153564,28.865107002258302,28.25473237991333,
2008-06-16,,,31.351560592651367,31.423200607299805,31.939904975891114,31.509617233276366,28.92958312988281,28.272194747924804,
2008-06-17,,,32.390350341796875,31.478723526000977,31.954233741760255,31.651554584503174,29.025939331054687,28.30255235671997,
2008-06-18,,,31.835124969482425,31.75811882019043,31.936322212219245,31.804685211181646,29.161518325805662,28.328074131011963,
2008-06-19,,,32.34556198120117,31.985577011108397,31.835129737854004,31.9421443939209,29.298172035217284,28.35628240585327,
2008-06-20,,,32.73063659667969,32.13064689636231,31.844086265563966,32.03259048461914,29.452556762695313,28.373744659423828,
2008-06-23,,,33.24106979370117,32.508548736572266,31.965874671936035,32.14855823516846,29.620911178588866,28.406340923309326,
2008-06-24,,,33.01719665527344,32.63391799926758,32.05632076263428,32.191094398498535,29.79463882446289,28.442161045074464,
2008-06-25,,,33.661956787109375,32.99928436279297,32.3787015914917,32.202287673950195,29.965500869750976,28.497861309051515,
2008-06-26,,,32.229156494140625,32.97600326538086,32.48079013824463,32.23676462173462,30.098751792907716,28.55409896850586,
2008-06-27,,,32.3724479675293,32.90436553955078,32.517506217956544,32.26363077163696,30.23164463043213,28.59726230621338,
2008-06-30,,,32.497802734375,32.75571212768555,32.6321304321289,32.28601770401001,30.371343154907226,28.640783767700196,
2008-07-01,,,30.321733474731445,32.21661949157715,32.425268745422365,32.18975124359131,30.465550117492675,28.663708667755127,
2008-07-02,,,28.61132049560547,31.206492233276368,32.10288829803467,32.019605255126955,30.510146293640137,28.64687313079834,
2008-07-03,,,29.38145446777344,30.63695182800293,31.806477546691895,31.820803642272956,30.57157783508301,28.642664318084716,
2008-07-04,,,29.38145446777344,30.03875312805176,31.47155933380127,31.657822799682624,30.651098365783692,28.652246208190917,
2008-07-07,,,28.897878646850582,29.318768310546876,31.03724021911621,31.501557445526128,30.707335968017578,28.65699234008789,
2008-07-08,,,27.984468460083008,28.851315307617188,30.533967399597167,31.29514408111573,30.7266788482666,28.64938051223755,
2008-07-09,,,28.77251243591309,28.88355369567871,30.04502296447754,31.211862277984626,30.746559104919434,28.648664112091065,
2008-07-10,,,29.238178253173828,28.85489845275879,29.74592514038086,31.11335763931275,30.747454833984374,28.640156936645507,
2008-07-11,,,29.31876945495605,28.842361450195312,29.440557289123536,30.97903175354004,30.76536491394043,28.63129150390625,
2008-07-14,,,29.524734497070312,28.967732620239257,29.143250465393066,30.887690448760985,30.789722595214844,28.630216999053957,
2008-07-15,,,28.79937744140625,29.130714416503906,28.991014862060545,30.708141803741455,30.793842124938966,28.614456157684327,
2008-07-16,,,28.432218551635746,29.062655639648437,28.973104667663574,30.53799648284912,30.78703624725342,28.61221736907959,
2008-07-17,,,27.984468460083008,28.811913681030273,28.833406066894533,30.319941806793214,30.771991691589356,28.613650131225587,
2008-07-18,,,28.6650505065918,28.68116989135742,28.761765670776366,30.11666250228882,30.76984245300293,28.63406753540039,
2008-07-21,,,28.97847557067871,28.571918106079103,28.76982536315918,29.903532791137696,30.767334861755373,28.663529567718506,
2008-07-22,,,29.453094482421875,28.702661514282227,28.916687965393066,29.725327682495116,30.776647872924805,28.69514081954956,
2008-07-23,,,29.730695724487305,28.962356948852538,29.01250629425049,29.528764629364012,30.788826751708985,28.709021015167238,
2008-07-24,,,29.685924530029297,29.3026481628418,29.057280921936034,29.401603031158448,30.779871673583983,28.738483009338378,
2008-07-25,,,30.07993507385254,29.585625076293944,29.133397483825682,29.28697738647461,30.790080108642577,28.786213207244874,
2008-07-28,,,29.05907821655273,29.60174560546875,29.086831855773926,29.115041160583495,30.776289443969727,28.834928607940675,
2008-07-29,,,29.24713134765625,29.560552978515624,29.131607246398925,29.061311054229737,30.770200004577635,28.85615203857422,
2008-07-30,,,28.82624626159668,29.3796630859375,29.17101001739502,29.0720573425293,30.77127468109131,28.877285957336426,
2008-07-31,,,26.64121627807617,28.770721435546875,29.036684799194337,28.935045433044433,30.71217144012451,28.875584487915038,
2008-08-01,,,27.151649475097656,28.1850643157959,28.88534469604492,28.823555183410644,30.636770133972167,28.906568851470947,
2008-08-04,,,27.223291397094727,27.8179069519043,28.709826278686524,28.739825820922853,30.562801666259766,28.967731685638427,
2008-08-05,,,27.23224258422852,27.41492919921875,28.48774108886719,28.702214527130128,30.4641170501709,28.998268299102783,
2008-08-06,,,27.106876373291016,27.071055221557618,28.225359153747558,28.618932723999023,30.337492752075196,29.03032730102539,
2008-08-07,,,26.542713165283203,27.051354598999023,27.91103801727295,28.484159469604492,30.237554664611817,29.04313299179077,
2008-08-08,,,27.07105827331543,27.035236358642578,27.61015033721924,28.37177391052246,30.142273330688475,29.061222133636473,
2008-08-11,,,27.42925262451172,27.076428604125976,27.447167778015135,28.266999816894533,30.04985710144043,29.066236896514894,
2008-08-12,,,26.93673324584961,27.017326736450194,27.216127967834474,28.173867607116698,29.943650512695314,29.063460922241212,
2008-08-13,,,26.668079376220703,26.929567337036133,27.000311279296874,28.085660648345947,29.836727294921875,29.066774253845214,
2008-08-14,,,27.31283569335937,27.083591842651366,27.067473220825196,28.052079010009766,29.715834274291993,29.0739381980896,
2008-08-15,,,27.859100341796875,27.241200256347657,27.138218307495116,28.01178150177002,29.62019485473633,29.072684516906737,
2008-08-18,,,27.733726501464844,27.302095031738283,27.189261817932127,27.949544048309328,29.534405670166016,29.083609619140624,
2008-08-19,,,27.30389404296875,27.37552719116211,27.196426963806154,27.84208402633667,29.43822883605957,29.080027675628664,
2008-08-20,,,27.679994583129883,27.577910232543946,27.253738784790038,27.7395489692688,29.383065757751464,29.072326335906983,28.10092966079712
2008-08-21,,,26.93673324584961,27.50268974304199,27.29314079284668,27.602089405059814,29.297635002136232,29.054864025115968,28.118750171661375
2008-08-22,,,27.8411922454834,27.499108123779298,27.370154190063477,27.490152263641356,29.214353103637695,29.039730052948,28.146197357177734
2008-08-25,,,26.55166244506836,27.2626953125,27.28239517211914,27.36478147506714,29.118355140686035,29.023969135284425,28.16365966796875
2008-08-26,,,26.748680114746094,27.151652526855468,27.26358985900879,27.23985891342163,29.00552173614502,29.015730533599854,28.17507734298706
2008-08-27,51.63693521720045,B,26.9188232421875,26.999418258666992,27.288664245605467,27.14448776245117,28.90719570159912,29.034357013702394,28.190345668792723
2008-08-28,51.66709017605115,B,26.73076057434082,26.958223724365233,27.230456733703612,27.148964977264406,28.794899673461913,29.0465358543396,28.204673681259155
2008-08-29,51.60690755999494,P,26.73076057434082,26.73613739013672,27.117622756958006,27.12792053222656,28.674902153015136,29.063729457855224,28.215643558502197
2008-09-01,51.670182039571124,P,26.73076057434082,26.771957015991212,27.017326164245606,27.10329399108887,28.54469596862793,29.0828035736084,28.224822425842284
2008-09-02,51.70822313513259,P,26.524797439575195,26.72718048095703,26.93941650390625,27.067921733856203,28.414847984313965,29.10474340438843,28.236643047332763
2008-09-03,51.59624115247578,P,25.691978454589844,26.4818115234375,26.740614891052246,26.997176837921142,28.255448417663573,29.110474643707274,28.242866792678832
2008-09-04,51.34229668102437,P,23.775609970092773,25.89078140258789,26.424502563476562,26.858821678161622,28.086377487182617,29.092564640045165,28.239508695602417
2008-09-05,51.1195571125871,P,23.96366310119629,25.337361907958986,26.036749649047852,26.703451919555665,27.918201789855956,29.074923210144043,28.235523719787597
2008-09-08,50.95844143323836,B,24.706926345825195,24.93259506225586,25.852276039123534,26.567335605621338,27.76238426208496,29.066863708496093,28.23382225036621
2008-09-09,50.79858102404027,B,24.447229385375977,24.517081451416015,25.622130966186525,26.442860412597657,27.64489418029785,29.055222148895265,28.224643335342407
2008-09-10,50.677070376463625,B,23.372631072998047,24.053211975097657,25.267511749267577,26.278087997436522,27.540120391845704,29.02513334274292,28.210404872894287
2008-09-11,50.66146203066061,B,22.665180206298828,23.831126022338868,24.860953712463377,26.045705223083495,27.40579490661621,28.98868637084961,28.194285793304445
2008-09-12,50.73690009872008,B,23.54277229309082,23.746947860717775,24.54215488433838,25.829888820648193,27.28902126312256,28.970059814453126,28.182689037322998
2008-09-15,50.5577538321895,B,21.9398250579834,23.193527603149413,24.063061332702638,25.54019374847412,27.149860191345216,28.928598079681397,28.16254023551941
2008-09-16,50.28780126093515,B,20.6950740814209,22.443096542358397,23.480088996887208,25.209752750396728,27.004072303771974,28.865375576019286,28.136167678833008
2008-09-17,49.86214133968384,B,17.927974700927734,21.354165267944335,22.703688621520996,24.72215175628662,26.787181549072265,28.76687032699585,28.098287925720214
2008-09-18,49.71530049822065,B,20.112993240356445,20.84372787475586,22.337426948547364,24.380964756011963,26.604677848815918,28.676066341400148,28.069273595809936
2008-09-19,49.728054190354406,B,23.07710838317871,20.750595092773438,22.248771476745606,24.14276056289673,26.47984462738037,28.622604770660402,28.056064920425413
2008-09-22,49.88239766043217,B,22.31593894958496,20.82581787109375,22.009672737121583,23.930974388122557,26.335668716430664,28.562695655822754,28.042363739013673
2008-09-23,50.163607508991255,B,22.280107498168945,21.142824554443358,21.792960548400877,23.7075457572937,26.205283317565918,28.499562721252442,28.026155090332033
2008-09-24,50.71296932784414,B,21.769676208496094,21.911164855957033,21.632665061950682,23.45008840560913,26.072032470703125,28.429534358978273,28.005379371643066
2008-09-25,51.020557153248085,B,22.2622013092041,22.341006469726562,21.59236717224121,23.226660442352294,25.957587127685546,28.364789409637453,27.987334966659546
2008-09-26,50.944619940434315,B,22.07415008544922,22.140414810180665,21.44550495147705,22.993829917907714,25.825769119262695,28.297805786132812,27.946723861694338
2008-09-29,50.780007697444525,B,20.283143997192383,21.73385581970215,21.27983684539795,22.67144908905029,25.651862487792968,28.20959867477417,27.89626227378845
2008-09-30,50.719808336712646,B,21.492076873779297,21.57624969482422,21.35953712463379,22.419813060760497,25.492642135620116,28.13464500427246,27.851845350265503
2008-10-01,50.54283103613502,B,19.79061508178711,21.18043746948242,21.545801162719727,22.12474489212036,25.293840522766114,28.04133363723755,27.796995725631714
2008-10-02,50.283445311264416,B,19.63838577270508,20.655674362182616,21.49834041595459,21.917883682250977,25.09288974761963,27.936380710601806,27.73153447151184
2008-10-03,50.14523953353882,B,20.1219482421875,20.265233993530273,21.20282440185547,21.725797939300538,24.893730010986328,27.841905059814454,27.66504334449768
2008-10-06,50.08033701890406,B,19.08316802978516,20.025238800048832,20.879547309875488,21.444610023498534,24.694211807250976,27.73525062561035,27.588522634506226
2008-10-07,49.6397025954164,B,16.763822555541992,19.07958793640137,20.327918815612794,21.060439682006837,24.44454563140869,27.607372817993163,27.500405197143554
2008-10-08,49.4405167144353,B,17.47126007080078,18.615716934204105,19.89807720184326,20.765371131896973,24.217445907592772,27.49436029434204,27.436197605133056
2008-10-09,49.22568050451651,B,16.11905288696289,17.911850357055663,19.28376235961914,20.438064765930175,24.00700263977051,27.35958703994751,27.378930168151854
2008-10-10,48.94150751534628,B,15.402650833129885,16.96799087524414,18.616612434387207,20.031058692932127,23.772022666931154,27.20439640045166,27.320946340560912
2008-10-13,48.986045977489084,B,17.46231460571289,16.643820190429686,18.33452949523926,19.807183170318602,23.576803131103517,27.06980239868164,27.282260637283326
2008-10-14,49.339861041585216,B,17.722007751464844,16.835457229614256,17.957522583007812,19.658529853820802,23.386598434448242,26.925357742309572,27.251634464263915
2008-10-15,49.46489143218553,B,16.56680679321289,16.65456657409668,17.63514175415039,19.590471458435058,23.17579704284668,26.756644897460937,27.210172643661497
2008-10-16,49.6621899354862,B,16.244421005249023,16.679640197753905,17.295745277404784,19.39704284667969,22.969831199645995,26.603692932128908,27.15868118286133
2008-10-17,49.978521310582146,B,17.032466888427734,17.005603408813478,16.98679714202881,19.09481077194214,22.76905937194824,26.45566635131836,27.107592735290527
2008-10-20,49.98836617238138,B,17.12201690673828,16.937543869018555,16.79068202972412,18.835114669799804,22.562914657592774,26.3063858795166,27.056638641357424
2008-10-21,49.93515911579605,B,16.656352996826172,16.72441291809082,16.77993507385254,18.553926944732666,22.357307052612306,26.15047878265381,27.002415943145753
2008-10-22,49.85426080708718,B,15.36683464050293,16.48441848754883,16.569492530822753,18.233784866333007,22.13128215789795,25.98400472640991,26.948058910369873
2008-10-23,49.74428489847395,B,14.704161643981934,16.17636661529541,16.42800340652466,17.8558828830719,21.879108676910402,25.797471475601196,26.89177656650543
2008-10-24,49.520224031991916,B,13.692240715026855,15.508321380615234,16.256962394714357,17.436787414550782,21.595771484375,25.607983169555663,26.828957014083862
2008-10-27,49.218008107997626,B,12.859421730041504,14.655802345275879,15.796673107147218,17.065601301193237,21.298285388946532,25.416345529556274,26.761973366737365
2008-10-28,48.91504469244365,B,13.029569625854492,13.930445671081543,15.327429294586182,16.642475938797,21.01279890060425,25.22551386833191,26.69772102832794
