Date,GRADE,GPS,GRMN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-03-08,,,5.29995584487915,5.413288021087647,5.522453832626343,5.64036922454834,5.375121364593506,,
2001-03-09,,,5.233288764953613,5.386621952056885,5.499120759963989,5.582036328315735,5.374454679489136,,
2001-03-12,,,4.833292007446289,5.239956188201904,5.416621446609497,5.51037027835846,5.365788059234619,,
2001-03-13,,,5.033291339874268,5.179956531524658,5.333288764953613,5.437037515640259,5.363788080215454,,
2001-03-14,,,5.283288955688477,5.136623382568359,5.278289079666138,5.404537796974182,5.375454645156861,,
2001-03-15,,,5.399953365325928,5.156622886657715,5.284955453872681,5.391204500198365,5.387121210098266,,
2001-03-16,,,5.249956607818604,5.159956455230713,5.273289203643799,5.368704795837402,5.3954545021057125,,
2001-03-19,,,5.166623115539551,5.226622676849365,5.233289432525635,5.342038416862488,5.405454416275024,,
2001-03-20,,,5.099957466125488,5.239955902099609,5.209956216812134,5.3353718519210815,5.415454330444336,,
2001-03-21,,,5.316622734069824,5.2466226577758786,5.191623020172119,5.339538550376892,5.431120872497559,,
2001-03-22,,,5.233288764953613,5.213289737701416,5.184956312179565,5.3537050724029545,5.438787508010864,,
2001-03-23,,,5.333289623260498,5.229956340789795,5.1949563980102536,5.347038578987122,5.443454151153564,,
2001-03-26,,,5.399953365325928,5.27662239074707,5.251622533798217,5.334121990203857,5.449454069137573,,
2001-03-27,,,5.266623020172119,5.309955501556397,5.274955701828003,5.3041222333908085,5.453454055786133,,
2001-03-28,,,4.999958515167236,5.2466226577758786,5.2466226577758786,5.262455868721008,5.450120763778687,,
2001-03-29,,,5.083290576934815,5.21662302017212,5.214956378936767,5.2499559164047245,5.4504541015625,,
2001-03-30,,,5.29995584487915,5.209956264495849,5.219956302642823,5.246622753143311,5.458454027175903,,
2001-04-02,,,5.266623020172119,5.183290195465088,5.2299562931060795,5.231622862815857,5.468453969955444,,
2001-04-03,,,4.933291912078857,5.116623973846435,5.213289737701416,5.211622977256775,5.47178729057312,,
2001-04-04,,,5.349954128265381,5.1866230964660645,5.2166228771209715,5.204122948646545,5.488120460510254,,
2001-04-05,,,5.399953365325928,5.249955654144287,5.233289337158203,5.209122824668884,5.500787010192871,,
2001-04-06,,,5.099957466125488,5.2099559783935545,5.209956121444702,5.202456259727478,5.503453674316407,,
2001-04-09,,,4.866625308990479,5.129956436157227,5.156623315811157,5.204122924804688,5.494453725814819,,
2001-04-10,,,4.946624755859375,5.13262300491333,5.124623489379883,5.199789595603943,5.486387138366699,,
2001-04-11,,,4.885291576385498,5.0396904945373535,5.113156795501709,5.179889726638794,5.480427150726318,,
2001-04-12,,,4.826625347137451,4.925024890899659,5.087490272521973,5.1512233257293705,5.470960540771484,,
2001-04-13,,,4.826625347137451,4.870358467102051,5.040157222747803,5.130056762695313,5.45216067314148,,
2001-04-16,,,4.813292026519775,4.85969181060791,4.9948241233825685,5.1123902082443236,5.4210942935943605,,
2001-04-17,,,4.906625747680664,4.851692008972168,4.992157506942749,5.102723622322083,5.38722791671753,,
2001-04-18,,,4.799959182739258,4.83462553024292,4.937158012390137,5.076890444755554,5.353228168487549,,
2001-04-19,,,4.799959182739258,4.829292297363281,4.87715859413147,5.055223965644837,5.315228538513184,,
2001-04-20,,,4.949289798736572,4.853825187683105,4.862091827392578,5.03602397441864,5.2862154006958,,
2001-04-23,,,4.925291061401367,4.876224994659424,4.867958402633667,5.0122908592224125,5.259388961791992,,
2001-04-24,,,4.906625747680664,4.876224994659424,4.863958501815796,4.994290995597839,5.22752254486084,,
2001-04-25,,,4.853293895721436,4.886891937255859,4.86075873374939,4.98695776462555,5.2059227561950685,,
2001-04-26,,,4.973291873931885,4.921558475494384,4.875425386428833,4.981457829475404,5.192056207656861,5.241839070320129,
2001-04-27,,,5.346621990203857,5.001024913787842,4.927425050735474,4.9837911367416385,5.184989633560181,5.241972393989563,
2001-04-30,,,5.599952220916748,5.135957145690918,5.006091070175171,5.000457596778871,5.182989664077759,5.241472392082215,
2001-05-01,,,5.74395227432251,5.303422451019287,5.0898237228393555,5.040990614891053,5.193202934265137,5.245912356376648,
2001-05-02,,,5.599952220916748,5.452754116058349,5.169823026657104,5.0534905195236215,5.2005362033844,5.248912320137024,
2001-05-03,,,5.615952491760254,5.581286239624023,5.251422357559204,5.064290475845338,5.213856086730957,5.251405653953552,
2001-05-04,,,5.826618671417236,5.6772855758667,5.33915524482727,5.100623536109925,5.221056070327759,5.25600564956665,
2001-05-07,,,5.813284873962402,5.71995210647583,5.427954626083374,5.147956514358521,5.2241560649871825,5.2606389570236205,
2001-05-08,,,6.138613224029541,5.798884296417237,5.551153373718262,5.207555937767029,5.229595966339112,5.2696922016143795,
2001-05-09,,,6.242613315582275,5.927416515350342,5.690085315704346,5.2754220247268675,5.237782516479492,5.283452081680298,
2001-05-10,,,6.525278568267822,6.109281730651856,5.8452839851379395,5.360354685783387,5.261622295379639,5.300205297470093,
2001-05-11,,,6.373278617858887,6.218613719940185,5.947949647903442,5.437687349319458,5.281755485534668,5.3126051807403565,
2001-05-14,,,6.0799479484558105,6.2719463348388675,5.995949220657349,5.50102014541626,5.29202202796936,5.322071757316589,
2001-05-15,,,6.279946804046631,6.300213050842285,6.049548673629761,5.5696861982345585,5.310955171585083,5.334204988479614,
2001-05-16,,,6.154616355895996,6.28261365890503,6.105015087127685,5.637419056892395,5.324048404693603,5.3462515687942505,
2001-05-17,,,6.581275463104248,6.293813037872314,6.201547384262085,5.726484870910644,5.349674797058105,5.362398080825805,
2001-05-18,,,6.469280242919922,6.313013362884521,6.265813541412354,5.802484393119812,5.374394626617431,5.374424653053284,
2001-05-21,,,6.306613445281982,6.358346462249756,6.315146398544312,5.871550512313843,5.403861055374145,5.384824557304382,
2001-05-22,,,6.133281707763672,6.329013442993164,6.314613246917725,5.932883310317993,5.425860862731934,5.394824471473694,
2001-05-23,,,6.114614486694336,6.321013069152832,6.301813364028931,5.995949339866638,5.4424873733520505,5.408971009254455,
2001-05-24,,,6.213282585144043,6.247414493560791,6.270613765716552,6.057948875427246,5.458753957748413,5.42293758392334,
2001-05-25,,,6.15194845199585,6.183948135375976,6.248480749130249,6.098215198516845,5.476793794631958,5.436124148368836,
2001-05-28,,,6.15194845199585,6.15301513671875,6.255680799484253,6.1258150100708,5.496500301361084,5.450977358818054,
2001-05-29,,,5.879952430725098,6.102349281311035,6.215681362152099,6.13261501789093,5.512100200653077,5.463777265548706,
2001-05-30,,,5.413286209106445,5.962083625793457,6.141548347473145,6.123281717300415,5.514033470153809,5.472577171325684,
2001-05-31,,,5.335954666137695,5.786618041992187,6.017016267776489,6.109281826019287,5.51608678817749,5.477437148094177,
2001-06-01,,,5.335954666137695,5.623419284820557,5.903683710098266,6.08474862575531,5.5161400890350345,5.479797120094299,
2001-06-04,,,5.301285266876221,5.453286647796631,5.80315089225769,6.059148645401001,5.51416672706604,5.481810398101807,
2001-06-05,,,5.559953689575195,5.389286899566651,5.745818090438843,6.0302156686782835,5.520033340454102,5.486743698120117,
2001-06-06,,,5.682618141174316,5.443153285980225,5.7026184558868405,6.002215909957886,5.533686532974243,5.491903648376465,
2001-06-07,,,5.893282413482666,5.554618835449219,5.6706184387207035,5.970616102218628,5.5498863697052006,5.50017023563385,
2001-06-08,,,6.026616096496582,5.692751121520996,5.658085203170776,5.953282976150513,5.564419574737549,5.5114368009567265,
2001-06-11,,,5.85595178604126,5.803684425354004,5.628485536575317,5.942083168029785,5.576206150054932,5.522330060005188,
2001-06-12,,,5.906618595123291,5.873017406463623,5.631152153015137,5.9234167575836185,5.59567268371582,5.53372998714447,
2001-06-13,,,5.8666181564331055,5.909817409515381,5.676485347747803,5.909016847610474,5.606005964279174,5.547063212394715,
2001-06-14,,,5.8666181564331055,5.904484558105469,5.729551696777344,5.8732839822769165,5.615339260101319,5.558063135147095,
2001-06-15,,,6.013279914855957,5.901817321777344,5.79728422164917,5.850483965873718,5.633605709075928,5.568529691696167,
2001-06-18,,,5.93328332901001,5.917283630371093,5.860484027862549,5.83181746006012,5.654938869476318,5.574696297645569,
2001-06-19,,,5.93328332901001,5.922616577148437,5.89781699180603,5.821817541122437,5.674672040939331,5.580529589653015,
2001-06-20,,,5.986616134643555,5.946616172790527,5.928216791152954,5.815417623519897,5.6966985321044925,5.588562841415405,
2001-06-21,,,5.8879499435424805,5.950882530212402,5.927683544158936,5.799150991439819,5.717925024032593,5.594442782402038,
2001-06-22,,,5.999949932098389,5.948216533660888,5.925016927719116,5.7915510654449465,5.741391515731811,5.596776094436645,
2001-06-25,,,5.975950241088867,5.95674991607666,5.937016773223877,5.782751154899597,5.764644680023193,5.592869486808777,
2001-06-26,,,5.959950923919678,5.962083435058593,5.942350006103515,5.786751079559326,5.785711183547973,5.586469550132751,
2001-06-27,,,6.130616188049316,5.990883445739746,5.9687498092651365,5.8226175785064695,5.812324323654175,5.582776246070861,
2001-06-28,,,6.130616188049316,6.039416694641114,5.995149612426758,5.862350654602051,5.838937463760376,5.57708300113678,
2001-06-29,,,6.0932817459106445,6.0580830574035645,6.003149795532226,5.900217008590698,5.861817302703858,5.574016351699829,
2001-07-02,,,6.175945281982422,6.098082065582275,6.027415990829468,5.9439500093460085,5.886830387115478,5.573109674453735,
2001-07-03,,,6.175945281982422,6.141280937194824,6.051682186126709,5.97474958896637,5.912216777801514,5.569869661331177,
2001-07-04,,,6.175945281982422,6.150346755981445,6.0706151008605955,5.999415946006775,5.938669805526733,5.5722962808609005,
2001-07-05,,,6.186614036560059,6.161546325683593,6.1004815101623535,6.014082527160644,5.962936248779297,5.577496228218078,
2001-07-06,,,6.223950386047363,6.187680053710937,6.122881555557251,6.023949241638183,5.980482816696167,5.582736225128174,
2001-07-09,,,6.213282585144043,6.195147514343262,6.1466147899627686,6.041815781593323,5.992749423980713,5.587869544029235,
2001-07-10,,,6.229280948638916,6.20581464767456,6.173547792434692,6.057948899269104,6.002455997467041,5.597829465866089,
2001-07-11,,,5.975950241088867,6.165815639495849,6.158081197738648,6.063415503501892,6.009975957870483,5.605256080627441,
2001-07-12,,,6.066616058349609,6.14181604385376,6.151681184768677,6.073415398597717,6.018989229202271,5.616422657966614,
2001-07-13,,,6.066616058349609,6.110349178314209,6.149014616012574,6.0760822057723995,6.023789176940918,5.622422623634338,
2001-07-16,,,6.026616096496582,6.073015880584717,6.134081697463989,6.080748844146728,6.028055801391601,5.626105933189392,
2001-07-17,,,6.034614086151123,6.034082508087158,6.1199485778808596,6.085815382003784,6.025975818634033,5.627785892486572,
2001-07-18,,,5.9732842445373535,6.0335493087768555,6.099682474136353,6.085148787498474,6.020589237213135,5.629185876846313,
2001-07-19,,,6.053282260894775,6.030882549285889,6.086349296569824,6.093415403366089,6.011149311065674,5.636385803222656,
2001-07-20,,,6.0932817459106445,6.036215686798096,6.0732824325561525,6.0980819940567015,6.005549373626709,5.643652429580689,
2001-07-23,,,6.053282260894775,6.0415489196777346,6.057282400131226,6.101948595046997,6.005016059875488,5.648519043922424,
2001-07-24,,,5.653284549713135,5.965283012390136,5.999682760238647,6.08661527633667,5.9924828147888185,5.65171899318695,
2001-07-25,,,5.551951885223389,5.881016540527344,5.9572829246521,6.057682061195374,5.980429525375366,5.652238965034485,
2001-07-26,,,5.599952220916748,5.790350532531738,5.910616540908814,6.031148862838745,5.9608030605316165,5.655238928794861,
2001-07-27,,,5.863950252532959,5.744484233856201,5.890349960327148,6.019682288169861,5.948696460723877,5.6615455436706545,
2001-07-30,,,5.8666181564331055,5.707151412963867,5.8743501663208,6.004215931892395,5.939896554946899,5.671878805160523,
2001-07-31,,,5.813284873962402,5.739151477813721,5.8522172451019285,5.986082911491394,5.933496618270874,5.679678740501404,
2001-08-01,,,5.482621192932129,5.725285339355469,5.803150939941406,5.951416707038879,5.92085675239563,5.68167206287384,
2001-08-02,,,5.258623123168945,5.657019519805909,5.723685026168823,5.905017161369324,5.901763563156128,5.68025876045227,
2001-08-03,,,5.117290019989014,5.5076874732971195,5.62608585357666,5.849684143066407,5.881070394515991,5.678932094573975,
2001-08-06,,,5.2852888107299805,5.391421604156494,5.549286508560181,5.803284454345703,5.8637372016906735,5.680118751525879,
2001-08-07,,,5.277287483215332,5.28422212600708,5.5116868019104,5.755684781074524,5.851683902740478,5.681892051696777,
2001-08-08,,,5.213289737701416,5.230355834960937,5.477820587158203,5.717551755905151,5.847683973312378,5.6808587217330935,
2001-08-09,,,5.173290252685547,5.213289260864258,5.435154390335083,5.672885465621948,5.844430685043335,5.680258736610413,
2001-08-10,,,5.199954032897949,5.229822063446045,5.368754768371582,5.629552364349365,5.84171067237854,5.678925380706787,
2001-08-13,,,5.082624435424805,5.189289188385009,5.290355396270752,5.582352781295777,5.837337455749512,5.675752091407776,
2001-08-14,,,5.093290328979492,5.152489757537841,5.218355941772461,5.535286593437195,5.828004188537598,5.67401876449585,
2001-08-15,,,5.143955707550049,5.1386229515075685,5.184489393234253,5.493820166587829,5.817230939865112,5.675458736419678,
2001-08-16,,,5.114624977111816,5.126889896392822,5.17008957862854,5.4468873023986815,5.801657791137695,5.6757720804214475,
2001-08-17,,,5.079957962036133,5.102890682220459,5.166356372833252,5.396221113204956,5.782724628448486,5.673572101593018,
2001-08-20,,,5.053292751312256,5.09702434539795,5.1431567668914795,5.34622163772583,5.7666714477539065,5.671438798904419,
2001-08-21,,,5.071956157684326,5.092757511138916,5.122623634338379,5.317155218124389,5.749978199005127,5.672825441360474,
2001-08-22,,,5.290621280670166,5.122090625762939,5.130356788635254,5.304088687896728,5.7384582614898685,5.6722321128845214,
2001-08-23,,,5.25329065322876,5.149823760986328,5.1383568286895756,5.286755609512329,5.726191711425781,5.67076548576355,
2001-08-24,,,5.335954666137695,5.201023101806641,5.1519568920135494,5.260355830192566,5.712645206451416,5.673125457763672,
2001-08-27,,,5.25329065322876,5.241022682189941,5.169023513793945,5.229689455032348,5.699045352935791,5.676992111206054,
2001-08-28,,,5.234622955322266,5.273556041717529,5.1831567764282225,5.200756359100342,5.685072145462036,5.679872093200683,
2001-08-29,,,5.306622505187988,5.276756286621094,5.199423456192017,5.191956424713135,5.671472272872925,5.684085402488709,
2001-08-30,,,5.266623020172119,5.279422760009766,5.214623260498047,5.192356419563294,5.659045734405518,5.688485379219055,
2001-08-31,,,5.293289661407471,5.270889759063721,5.235956430435181,5.201156401634217,5.644912528991699,5.6931520223617555,
2001-09-03,,,5.293289661407471,5.278889560699463,5.259956121444702,5.201556444168091,5.631259317398071,5.697951998710632,
2001-09-04,,,5.346621990203857,5.301289367675781,5.287422704696655,5.205023169517517,5.618992738723755,5.702351961135864,
2001-09-05,,,5.378621578216553,5.315689182281494,5.296222734451294,5.213289761543274,5.6039528465271,5.708138585090637,
2001-09-06,,,5.38662052154541,5.339688682556153,5.309555721282959,5.223956274986267,5.589072933197022,5.714005198478699,
2001-09-07,,,5.25329065322876,5.33168888092041,5.301289319992065,5.226623106002807,5.572273111343383,5.71704520702362,
2001-09-10,,,5.333289623260498,5.339688873291015,5.309289216995239,5.239156365394592,5.555419998168945,5.721125192642212,
2001-09-11,,,5.333289623260498,5.337022399902343,5.319155883789063,5.251156330108643,5.5385668849945064,5.72539183139801,
2001-09-12,,,5.333289623260498,5.327956008911133,5.321822595596314,5.260623025894165,5.521713771820068,5.730191788673401,
2001-09-13,,,5.333289623260498,5.31728982925415,5.3284892559051515,5.271556258201599,5.504647283554077,5.733791766166687,5.487815418243408
2001-09-14,,,5.333289623260498,5.333289623260498,5.332489252090454,5.284222841262817,5.486834068298339,5.733658442497253,5.487815418243408
2001-09-17,,,5.066623687744141,5.279956436157226,5.309822654724121,5.284889388084411,5.463900890350342,5.728325157165528,5.484898774623871
2001-09-18,,,4.799959182739258,5.173290348052978,5.255156373977661,5.271289539337158,5.435314455032349,5.718885226249695,5.482398791313171
2001-09-19,,,4.477294445037842,5.002091312408448,5.16502366065979,5.230623197555542,5.405341339111328,5.707658648490906,5.478285484313965
2001-09-20,45.54610135684457,B,3.839967727661133,4.703426933288574,5.010358381271362,5.159957051277161,5.360808372497559,5.689898800849915,5.470652227401733
2001-09-21,45.043805101100894,B,3.866634130477905,4.410095834732056,4.871692728996277,5.086491024494171,5.316808733940125,5.670298955440521,5.463152302503586
2001-09-24,44.78355367542475,B,4.213296890258789,4.239430475234985,4.759693455696106,5.034491336345672,5.280542349815368,5.654299075603485,5.457469016313553
2001-09-25,44.591237662336376,B,4.106632232666016,4.100765085220337,4.637027716636657,4.9780918002128605,5.241982712745666,5.63397926568985,5.451835733652115
2001-09-26,44.57755803397231,B,4.253298282623291,4.055965852737427,4.529028582572937,4.925425589084625,5.207582993507385,5.61408611536026,5.448769098520279
2001-09-27,44.815632232506665,B,4.255964279174805,4.139165163040161,4.4212960481643675,4.8748926520347595,5.1716366338729856,5.59139297246933,5.445799134969711
2001-09-28,45.05377900002009,B,4.295965194702148,4.22503137588501,4.317563605308533,4.825026428699493,5.135690302848816,5.5706198382377625,5.441612509489059
2001-10-01,45.14655766776276,B,4.253298282623291,4.2330316543579105,4.236231064796447,4.773026859760284,5.0996906232833865,5.552353341579437,5.437212549448013
2001-10-02,45.261255821357175,B,4.133298397064209,4.238364887237549,4.169564986228943,4.712360680103302,5.069290900230408,5.530886857509613,5.432545922994613
2001-10-03,45.32542444863873,B,4.146632671356201,4.217031764984131,4.136498808860779,4.650761234760284,5.041184515953064,5.510807020664215,5.428529294729233
2001-10-04,45.413554229569456,B,4.261296272277832,4.218098163604736,4.178631663322449,4.594495022296906,5.014411396980286,5.487607228755951,5.4250026547908785
2001-10-05,45.489996463420944,B,4.28529691696167,4.215964508056641,4.220497941970825,4.546095335483551,4.9828383302688595,5.465767395496369,5.420096024274826
2001-10-08,45.54924507818907,B,4.266629219055176,4.218630695343018,4.225831174850464,4.492762315273285,4.950838551521302,5.4453675532341,5.415096055269242
2001-10-09,45.62829833147643,C,4.239963531494141,4.239963722229004,4.2391643047332765,4.438096010684967,4.919372124671936,5.426434371471405,5.410629421472549
2001-10-10,45.70535736550263,C,4.266629219055176,4.263963031768799,4.240497398376465,4.384762990474701,4.895052285194397,5.407954518795013,5.408462764024734
2001-10-11,45.81844356138337,C,4.591961860656738,4.33009614944458,4.274097156524658,4.347696602344513,4.881719059944153,5.39174131155014,5.4073394477367405
2001-10-12,45.9568867473835,C,4.63996171951294,4.401029109954834,4.308496809005737,4.313030207157135,4.872172493934631,5.376621444225311,5.406372796297074
2001-10-15,46.14017298225705,C,4.645295143127441,4.476762294769287,4.3476964950561525,4.2919637799263,4.8593726205825805,5.361554911136627,5.406266134977341
2001-10-16,46.32238028522232,C,4.586628437042236,4.546095275878907,4.393029499053955,4.281297242641449,4.845559439659119,5.3486216711997985,5.406199468374252
2001-10-17,46.487788793072646,C,4.493295669555664,4.591428565979004,4.427695798873901,4.28209730386734,4.8311595582962035,5.339421765804291,5.405999468564987
2001-10-18,46.549585930660925,C,4.479960918426514,4.569028377532959,4.44956226348877,4.314096963405609,4.817292971611023,5.330861828327179,5.404149488210678
2001-10-19,46.55590031138516,C,4.413294792175293,4.52369499206543,4.462362051010132,4.341429996490478,4.80155978679657,5.321635229587555,5.400716174840927
2001-10-22,46.57033065009181,C,4.533295631408691,4.50129508972168,4.489028692245483,4.357429933547974,4.790573210716247,5.3139553332328795,5.397882865667343
2001-10-23,46.57198246228344,C,4.541295528411865,4.4922285079956055,4.519161891937256,4.379163098335266,4.779533314704895,5.303768751621246,5.395256224870682
2001-10-24,46.55533031517222,C,4.546627998352051,4.5028949737548825,4.5471617698669435,4.393829584121704,4.767586760520935,5.2924088501930235,5.392156249284744
2001-10-25,46.50293850623899,C,4.509296894073486,4.508762168884277,4.5388952732086185,4.406496214866638,4.755480198860169,5.278568994998932,5.389369615316391
2001-10-26,46.50654357866143,C,4.570627689361572,4.540228748321534,4.531961870193482,4.42022933959961,4.745293593406677,5.2640091109275815,5.387722955942154
2001-10-29,46.47519068974545,C,4.533295631408691,4.540228748321534,4.520761919021607,4.43422920703888,4.734893651008606,5.250782549381256,5.386556304693222
2001-10-30,46.40900879092364,C,4.421294689178467,4.516228580474854,4.50422854423523,4.448629021644592,4.721880421638489,5.235929310321808,5.384829648733139
2001-10-31,46.37460289032614,C,4.482628345489502,4.503428649902344,4.503161811828614,4.465428805351257,4.705720562934875,5.222089412212372,5.384576312303543
2001-11-01,46.37910780658868,B,4.503962993621826,4.502361869812011,4.505562019348145,4.477562141418457,4.690734009742737,5.208462860584259,5.3832629978656765
2001-11-02,46.34882649924723,B,4.506629467010498,4.489562225341797,4.514895486831665,4.488628768920899,4.6741475057601924,5.193396356105804,5.380963023900986
2001-11-05,46.312553956008344,B,4.477294445037842,4.478361988067627,4.50929536819458,4.499162030220032,4.658627581596375,5.178836467266083,5.376766382455826
2001-11-06,46.319681393344304,C,4.493295669555664,4.492762184143066,4.50449538230896,4.5118286371231076,4.643801035881043,5.1644365906715395,5.3724830901622775
2001-11-07,46.30577733529307,B,4.519962310791016,4.500228977203369,4.501828813552857,4.5244952917099,4.6280678319931035,5.149770052433014,5.3691664469242095
2001-11-08,46.26433565390605,B,4.485296249389648,4.496495628356934,4.499428749084473,4.519162011146546,4.612441296577454,5.135743515491486,5.365093148946762
2001-11-09,46.22512889607577,C,4.519962310791016,4.499162197113037,4.494362211227417,4.51316204071045,4.596974749565124,5.120943639278412,5.358859866857529
2001-11-12,46.18421867875835,C,4.493295669555664,4.502362442016602,4.490362215042114,4.50556206703186,4.580974869728088,5.10611709356308,5.3494932901859285
2001-11-13,46.14804525120801,B,4.546627998352051,4.513028907775879,4.502895545959473,4.503562045097351,4.564974989891052,5.091983864307403,5.339226707220077
2001-11-14,46.064289721666704,B,4.418628215789795,4.492762088775635,4.496495532989502,4.499828672409057,4.545775122642517,5.074863984584808,5.328820115327835
2001-11-15,46.03221328564419,B,4.503962993621826,4.4964954376220705,4.496495532989502,4.501028776168823,4.528121972084046,5.058597452640534,5.317840226888657
2001-11-16,46.042365335464865,C,4.546627998352051,4.501828575134278,4.500495386123657,4.507695436477661,4.5139887189865116,5.043130915164948,5.308573633432388
2001-11-19,46.06152122919439,C,4.543961524963379,4.51196174621582,4.507162094116211,4.508228731155396,4.498202157020569,5.026811077594757,5.299960376024246
