Date,GRADE,GPS,CMS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-25,,,4.565215110778809,4.651351547241211,4.776249599456787,4.957135534286499,,,
1984-01-26,,,4.479082107543945,4.582443141937256,4.707340908050537,4.94206178188324,,,
1984-01-27,,,4.306809425354004,4.496307373046875,4.629818296432495,4.914067578315735,5.079449157714844,,
1984-01-30,,,4.306809425354004,4.444626235961914,4.586750411987305,4.88607337474823,5.051885604858398,,
1984-01-31,,,4.349874019622803,4.4015580177307125,4.543682098388672,4.853772115707398,5.0251833438873295,,
1984-02-01,,,4.349874019622803,4.3584897994995115,4.5049206733703615,4.808550620079041,4.9993424987792965,,
1984-02-02,,,4.349874019622803,4.332648181915284,4.45754566192627,4.759022331237793,4.973501653671264,,
1984-02-03,,,4.3929443359375,4.349875164031983,4.423091268539428,4.709493899345398,4.948522214889526,,
1984-02-06,,,4.306809425354004,4.349875164031983,4.397250699996948,4.653505754470825,4.922681407928467,,
1984-02-07,,,4.263739109039307,4.332648181915284,4.367103099822998,4.601824045181274,4.8959791946411135,,
1984-02-08,,,4.306809425354004,4.324035263061523,4.341262531280518,4.5587560653686525,4.874445123672485,,
1984-02-09,,,4.220670223236084,4.298194503784179,4.3154213428497314,4.511381125450134,4.8546337890625,,
1984-02-10,,,4.048401355743408,4.2292859077453615,4.289580535888672,4.459699416160584,4.831377077102661,,
1984-02-13,,,3.789991855621338,4.125922393798828,4.2378987789154055,4.412324595451355,4.803813533782959,,
1984-02-14,,,3.531583786010742,3.9794913291931153,4.156069755554199,4.3498759269714355,4.771081829071045,,
1984-02-15,,,3.531583786010742,3.824446201324463,4.074240732192993,4.289580702781677,4.739211454391479,,
1984-02-16,,,3.746923923492432,3.7296969413757326,4.013945722579956,4.235745692253113,4.710786552429199,,
1984-02-17,,,3.703856229782105,3.6607879161834718,3.9450369119644164,4.184064090251923,4.681500296592713,,
1984-02-20,,,3.703856229782105,3.643560791015625,3.8847415924072264,4.140996146202087,4.650491342544556,,
1984-02-21,,,3.9622642993927,3.7296968936920165,3.854594111442566,4.110848605632782,4.626373248100281,,
1984-02-22,,,4.220670223236084,3.867514181137085,3.845980191230774,4.093621361255646,4.607423272132873,,
1984-02-23,,,4.091466903686523,3.9364227771759035,3.833059859275818,4.074240601062774,4.585889229774475,,
1984-02-24,,,4.263739109039307,4.048399353027344,3.8545936346054077,4.072087085247039,4.569523301124573,,
1984-02-27,,,4.306809425354004,4.168989992141723,3.9062753915786743,4.072087085247039,4.554018778800964,,
1984-02-28,,,4.263739109039307,4.229284954071045,3.9794909238815306,4.067780339717865,4.537652850151062,,
1984-02-29,,,4.220670223236084,4.229284954071045,4.048399567604065,4.061320149898529,4.521286931037903,,
1984-03-01,,,4.177603244781494,4.246512222290039,4.091467499732971,4.052706611156464,4.513534693717957,,
1984-03-02,,,4.048401355743408,4.2034446716308596,4.125922012329101,4.035479462146759,4.497168850898743,,
1984-03-05,,,3.91919469833374,4.125921726226807,4.147455859184265,4.016098725795746,4.478218874931335,,
1984-03-06,,,3.876130104064941,4.048399925231934,4.138842439651489,3.9967182755470274,4.458407607078552,,
1984-03-07,,,3.833059310913086,3.970877742767334,4.10008134841919,3.9730307698249816,4.440319027900696,,
1984-03-08,,,3.703856229782105,3.876128339767456,4.061320281028747,3.9471900701522826,4.418785009384155,,
1984-03-09,,,3.617719888687134,3.7899920463562013,3.9967183589935305,3.925655996799469,4.393805537223816,,
1984-03-12,,,3.703856229782105,3.746924352645874,3.9364230394363404,3.921349215507507,4.370548791885376,,
1984-03-13,,,3.833059310913086,3.738310194015503,3.893355059623718,3.9364229917526243,4.3472919940948485,,
1984-03-14,,,3.91919469833374,3.755537271499634,3.8632075071334837,3.9558035373687743,4.320589809417725,,
1984-03-15,,,3.91919469833374,3.798604965209961,3.8373666524887087,3.96441707611084,4.292164907455445,,
1984-03-16,,,3.9622642993927,3.8675138473510744,3.828752946853638,3.9773374795913696,4.2637399339675905,,
1984-03-19,,,3.833059310913086,3.8933544635772703,3.8201394081115723,3.9837976336479186,4.2318696737289425,,
1984-03-20,,,3.876130104064941,3.9019686222076415,3.8201394081115723,3.9794909238815306,4.203444809913635,,
1984-03-21,,,3.876130104064941,3.893355703353882,3.8244464874267576,3.9622639179229737,4.177604031562805,,
1984-03-22,,,3.833059310913086,3.876128625869751,3.837366795539856,3.949343538284302,4.150901837348938,,
1984-03-23,,,3.789991855621338,3.8416741371154783,3.8545939922332764,3.9256561756134034,4.125060963630676,,
1984-03-26,,,3.703856229782105,3.8158335208892824,3.8545939922332764,3.895508515834808,4.1043883228302,,
1984-03-27,,,3.617719888687134,3.7641514778137206,3.833060050010681,3.8632075548172,4.08113157749176,,
1984-03-28,,,3.4454448223114014,3.6780144214630126,3.7856850624084473,3.8244462847709655,4.05529070854187,,
1984-03-29,,,3.402378559112549,3.5918782711029054,3.734003448486328,3.785685050487518,4.026865797042847,,
1984-03-30,,,3.3593108654022217,3.505742073059082,3.67370810508728,3.751230525970459,3.999302248954773,,
1984-04-02,,,3.3593108654022217,3.4368330001831056,3.6263332605361938,3.7232363343238832,3.975184164047241,,
1984-04-03,,,3.057834386825561,3.324855899810791,3.544503688812256,3.682321548461914,3.9450365495681763,,
1984-04-04,,,3.1439692974090576,3.2645607948303224,3.4712876081466675,3.6478670477867126,3.916611633300781,,
1984-04-05,,,3.014766216278076,3.1870383262634276,3.3894582986831665,3.613412547111511,3.8873253154754637,,
1984-04-06,,,2.9716989994049072,3.1095159530639647,3.3076290130615233,3.5811115026474,3.860623106956482,4.470036132335663,
1984-04-09,,,2.9286296367645264,3.0233797073364257,3.2301063537597656,3.542350172996521,3.8330595111846923,4.442472558021546,
1984-04-10,,,3.100903272628784,3.0319934844970704,3.1784246921539308,3.505742371082306,3.808080096244812,4.4166317200660705,
1984-04-11,,,3.100903272628784,3.0233802795410156,3.1439705371856688,3.464827799797058,3.7831006813049317,4.3912215900421145,
1984-04-12,,,3.057834386825561,3.0319939136505125,3.1095161199569703,3.421759784221649,3.7572598886489867,4.365380771160126,
1984-04-13,,,2.885561466217041,3.0147664070129396,3.062141180038452,3.3679246425628664,3.7271122312545777,4.337817223072052,
1984-04-16,,,2.7563576698303223,2.9803120136260985,3.001845860481262,3.314089560508728,3.696103196144104,4.309392302036286,
1984-04-17,,,2.670219898223877,2.894175338745117,2.963084411621094,3.253794050216675,3.6642328119277954,4.2801060032844545,
1984-04-18,,,2.5840845108032227,2.7908115863800047,2.90709593296051,3.189191770553589,3.6297783136367796,4.252111718654633,
1984-04-19,,,2.541017770767212,2.687448263168335,2.8597210884094237,3.1245896935462953,3.5961852645874024,4.225409526824951,
1984-04-20,,,2.541017770767212,2.6185395240783693,2.8166529655456545,3.0621409893035887,3.5660375928878785,4.1987073349952695,
1984-04-23,,,2.325676918029785,2.5324033737182616,2.75635769367218,2.993232023715973,3.5367512941360473,4.170282413959503,
1984-04-24,,,2.153404712677002,2.4290403366088866,2.661607837677002,2.9200162649154664,3.5091877126693727,4.140134770870208,
1984-04-25,,,2.153404712677002,2.3429043769836424,2.5668579816818236,2.855414259433746,3.4816241312026976,4.110417792797088,
1984-04-26,,,2.110335111618042,2.2567678451538087,2.4721080541610716,2.790812087059021,3.44889235496521,4.079839453697205,
1984-04-27,,,2.368744134902954,2.222313117980957,2.4204263210296633,2.7412837505340577,3.422190113067627,4.05184520483017,
1984-04-30,,,2.541017770767212,2.2653812885284426,2.398892331123352,2.700369095802307,3.3989333438873293,4.024712343215942,
1984-05-01,,,3.014766216278076,2.437653589248657,2.433346962928772,2.6982156872749328,3.3799833822250367,4.003178315162659,
1984-05-02,,,3.014766216278076,2.609925889968872,2.4764151334762574,2.691755533218384,3.3558653020858764,3.981644287109375,
1984-05-03,,,2.885561466217041,2.764971160888672,2.5108695030212402,2.685295295715332,3.331747193336487,3.958818211555481,
1984-05-04,,,2.799424886703491,2.8511073112487795,2.5367102146148683,2.6766815900802614,3.3024609088897705,3.9359921050071716,
1984-05-07,,,2.799424886703491,2.9027887344360352,2.5840850114822387,2.6702213525772094,3.2723132181167602,3.9131659984588625,
1984-05-08,,,2.7563576698303223,2.8511070251464843,2.644380307197571,2.6529940724372865,3.2421655893325805,3.8899092197418215,
1984-05-09,,,2.5840845108032227,2.7649706840515136,2.687448287010193,2.6271531343460084,3.2094338750839233,3.865360403060913,
1984-05-10,,,2.5840845108032227,2.70467529296875,2.734823226928711,2.6034656405448913,3.177563500404358,3.8455490970611574,
1984-05-11,,,2.670219898223877,2.6788342952728272,2.764970803260803,2.592698562145233,3.1499998712539674,3.823584361076355,
1984-05-14,,,2.6271519660949707,2.644379711151123,2.773584222793579,2.5862382769584658,3.124159016609192,3.8011889457702637,
1984-05-15,,,2.9286296367645264,2.678834104537964,2.764970564842224,2.599158763885498,3.1052090072631837,3.781808307170868,
1984-05-16,,,2.885561466217041,2.7391294956207277,2.7520500898361204,2.614232611656189,3.0862590503692626,3.763289039134979,
1984-05-17,,,2.8424935340881348,2.79081130027771,2.74774329662323,2.629306399822235,3.0690317964553833,3.7439084029197693,
1984-05-18,,,2.713286161422729,2.7994245529174804,2.739129424095154,2.637919819355011,3.050943121910095,3.7223743295669554,
1984-05-21,,,2.670219898223877,2.8080381393432616,2.7262089252471924,2.6551469683647158,3.0302703952789307,3.7004095935821533,
1984-05-22,,,2.670219898223877,2.756356191635132,2.7175951480865477,2.6809877276420595,3.0070136070251463,3.6771528005599974,
1984-05-23,,,2.6271519660949707,2.7046742916107176,2.7219018936157227,2.704675090312958,2.9811727523803713,3.650881280899048,
1984-05-24,,,2.6271519660949707,2.661605978012085,2.7262086391448976,2.7305159330368043,2.955331897735596,3.62374840259552,
1984-05-25,,,2.713286161422729,2.6616059780120844,2.7305152654647826,2.747743034362793,2.930352334976196,3.5970461344718934,
1984-05-28,,,2.713286161422729,2.6702192306518553,2.7391286849975587,2.756356453895569,2.9079568719863893,3.569913272857666,
1984-05-29,,,2.713286161422729,2.678832483291626,2.7175943374633786,2.7412824511528013,2.884699993133545,3.5440724015235903,
1984-05-30,,,2.7563576698303223,2.7046736240386964,2.7046739578247068,2.728362023830414,2.8623045444488526,3.5199542880058288,
1984-05-31,,,2.7563576698303223,2.7305147647857666,2.6960603713989255,2.721901834011078,2.840770511627197,3.4958361744880677,
1984-06-01,,,2.713286161422729,2.7305147647857666,2.6960603713989255,2.71759489774704,2.819236397743225,3.4721486806869506,
1984-06-04,,,2.670219898223877,2.721901512145996,2.6960603713989255,2.711134648323059,2.7985636711120607,3.4514759969711304,
1984-06-05,,,2.713286161422729,2.7219015121459957,2.7003669977188105,2.7089810729026795,2.7804749965667725,3.430803287029266,
1984-06-06,,,2.7563576698303223,2.7219015121459957,2.713287568092346,2.7175947308540342,2.766693253517151,3.4109919810295106,
1984-06-07,,,2.5840845108032227,2.687446880340576,2.708980822563171,2.7175947308540342,2.7503273725509643,3.3885965847969057,
1984-06-08,,,2.4548826217651367,2.6357661724090575,2.683140468597412,2.7068278670310972,2.7322388076782227,3.3657705283164976,
1984-06-11,,,2.4548826217651367,2.5926987171173095,2.657300114631653,2.6982143998146055,2.714150242805481,3.344667203426361,
1984-06-12,,,2.4118120670318604,2.532403898239136,2.627152705192566,2.6723735213279722,2.701229796409607,3.3231331729888915,
1984-06-13,,,2.2395410537719727,2.4290405750274657,2.575471043586731,2.640072500705719,2.6831412315368652,3.2998764324188232,
1984-06-14,,,2.2395410537719727,2.3601318836212157,2.523789381980896,2.609924876689911,2.6676367282867433,3.2774810218811035,
1984-06-15,,,2.2826075553894043,2.3256768703460695,2.4807215213775633,2.5883909463882446,2.6538548994064333,3.2572390031814575,
1984-06-18,,,2.325676918029785,2.299835729598999,2.4462672233581544,2.57116379737854,2.6417958450317385,3.237427678108215,
1984-06-19,,,2.325676918029785,2.282608699798584,2.40750629901886,2.5539366483688353,2.6262913179397582,3.2171857070922854,
1984-06-20,,,2.368744134902954,2.30844931602478,2.368744945526123,2.5410162568092347,2.611648135185242,3.1973744082450866,
1984-06-21,,,2.325676918029785,2.3256764888763426,2.3429041862487794,2.5259425044059753,2.5970049858093263,3.1771324372291563,
1984-06-22,,,2.2826075553894043,2.3256764888763426,2.325676679611206,2.504408574104309,2.5849459075927737,3.1560290694236754,
1984-06-25,,,2.2826075553894043,2.3170626163482666,2.3084491729736327,2.482874643802643,2.575470905303955,3.1357870507240295,
1984-06-26,,,2.110335111618042,2.273994255065918,2.278301477432251,2.4527270913124086,2.5642732095718386,3.1142530107498168,
1984-06-27,,,2.110335111618042,2.2223124504089355,2.265380883216858,2.4204259634017946,2.554798221588135,3.0922882676124575,
1984-06-28,,,2.067267179489136,2.1706305027008055,2.248153495788574,2.3859714388847353,2.5453232097625733,3.0707542371749876,
1984-06-29,,,2.067267179489136,2.1275624275207523,2.2266194581985475,2.3536704897880556,2.5358481979370118,3.050942895412445,
1984-07-02,,,2.067267179489136,2.0844943523406987,2.2007784843444824,2.323522853851318,2.5306800031661987,3.033715648651123,
1984-07-03,,,2.110335111618042,2.0844943523406987,2.179244303703308,2.293375301361084,2.5298186111450196,3.019503161907196,
1984-07-04,,,2.110335111618042,2.0844943523406987,2.153403401374817,2.26107417345047,2.5289572191238405,3.005290675163269,
1984-07-05,,,2.2826075553894043,2.127562427520752,2.149096465110779,2.246000325679779,2.5324026679992677,2.990647511482239,
1984-07-06,,,2.2826075553894043,2.1706305027008055,2.149096465110779,2.2373865723609923,2.5306799364089967,2.976435024738312,
1984-07-09,,,2.153404712677002,2.187858009338379,2.1361761808395388,2.2223126769065855,2.5229276752471925,2.9609305095672607,
1984-07-10,,,2.153404712677002,2.196471929550171,2.1404831409454346,2.2093923091888428,2.505700445175171,2.9428419137001036,
1984-07-11,,,2.067267179489136,2.1878583431243896,2.1361763477325444,2.200778615474701,2.486750464439392,2.9213078832626342,
1984-07-12,,,1.9380650520324707,2.118949842453003,2.1232561349868777,2.1857048153877257,2.4678005361557007,2.8997738647460936,
1984-07-13,,,2.067267179489136,2.075881767272949,2.1232561349868777,2.1749377965927126,2.4531573820114136,2.877809145450592,
1984-07-16,,,2.024200677871704,2.0500409603118896,2.1189494848251345,2.1598639845848084,2.437652897834778,2.854983057975769,
1984-07-17,,,1.722722411155701,1.9639045000076298,2.0801882147789,2.1297162592411043,2.4169801926612853,2.829572890996933,
1984-07-18,,,1.636587142944336,1.8777684926986697,2.0328134179115294,2.093108409643173,2.3980302453041076,2.8037320601940157,
1984-07-19,,,1.636587142944336,1.8174729108810428,1.9682113766670226,2.0586539208889008,2.37908029794693,2.7783218991756438,
1984-07-20,,,1.636587142944336,1.7313369035720825,1.9036093354225159,2.026352900266647,2.358407642841339,2.7542037570476534,
1984-07-23,,,1.636587142944336,1.6538141965866089,1.8519275784492493,1.994051879644394,2.3385963463783264,2.7313776814937594,
1984-07-24,,,1.5935189723968506,1.6279735088348388,1.7959390044212342,1.9682110726833344,2.311894133090973,2.7085515701770784,
1984-07-25,,,1.5935189723968506,1.6193598747253417,1.7485641837120056,1.9423702657222748,2.286053283214569,2.686156166791916,
1984-07-26,,,1.550451636314392,1.6021327733993531,1.7098028421401978,1.9165294885635376,2.260212445259094,2.664622120857239,
1984-07-27,,,1.5935189723968506,1.593519139289856,1.6624280214309692,1.8928420782089233,2.237817101478577,2.644380111694336,
1984-07-30,,,1.636587142944336,1.593519139289856,1.6236666679382323,1.8713080763816834,2.217144446372986,2.623707420825958,
1984-07-31,,,1.5935189723968506,1.593519139289856,1.6107463240623474,1.8454672694206238,2.1956104278564452,2.601312017440796,
1984-08-01,,,1.851928114891052,1.6452009677886963,1.632280421257019,1.8325469195842743,2.180105950832367,2.580639351606369,
1984-08-02,,,1.894995927810669,1.7141098260879517,1.6581212997436523,1.8131663382053376,2.165462830066681,2.560397363901138,
1984-08-03,,,2.024200677871704,1.8002461671829224,1.6968826532363892,1.8002459943294524,2.1516811203956605,2.5410167276859283,
1984-08-06,,,1.9380650520324707,1.8605417490005494,1.7270304441452027,1.7894790112972259,2.1361766982078554,2.522066785097122,
1984-08-07,,,1.851928114891052,1.9122235774993896,1.7528713583946227,1.7744051814079285,2.1189495372772216,2.501824765205383,
1984-08-08,,,1.765791893005371,1.8949963331222535,1.7700986504554748,1.7593314170837402,2.0991382217407226,2.4807213830947874,
1984-08-09,,,1.765791893005371,1.8691555261611938,1.7916326761245727,1.7507177591323853,2.0793269062042237,2.4600487089157106,
1984-08-10,,,1.722722411155701,1.8088598728179932,1.8045530200004578,1.7334905207157134,2.059515631198883,2.439376014471054,
1984-08-13,,,1.6796554327011108,1.7571779489517212,1.8088598489761352,1.7162632584571837,2.0397043418884278,2.419134006500244,
1984-08-14,,,1.6796554327011108,1.722723412513733,1.8174734950065612,1.7141099095344543,2.0190317273139953,2.399753361940384,
1984-08-15,,,1.6796554327011108,1.705496120452881,1.8002462267875672,1.716263324022293,1.997497682571411,2.382095468044281,
1984-08-16,,,1.808859944343567,1.71410973072052,1.791632628440857,1.7248769640922545,1.981993191242218,2.3661602818965912,
1984-08-17,,,1.98113214969635,1.7657916784286498,1.7873257756233216,1.7421042144298553,1.9725181818008424,2.3523784947395323,
1984-08-20,,,2.153404712677002,1.860541534423828,1.8088597416877747,1.7679450929164886,1.9664886236190795,2.3403194332122803,
1984-08-21,,,2.19647216796875,1.9639048814773559,1.8433141469955445,1.7980927526950836,1.9621818256378174,2.331705811023712,
1984-08-22,,,2.110335111618042,2.0500408172607423,1.8777684688568115,1.8239335596561432,1.9595977067947388,2.321369469165802,
1984-08-23,,,2.024200677871704,2.09310896396637,1.9036093473434448,1.8476210117340088,1.9552908992767335,2.3114638137817383,
1984-08-24,,,1.851928114891052,2.06726815700531,1.91652991771698,1.860541468858719,1.9466773104667663,2.3002661049365996,3.385151118636131
1984-08-27,,,1.851928114891052,2.00697283744812,1.9337571859359741,1.8713085174560546,1.9372023344039917,2.289499089717865,3.365985823869705
1984-08-28,,,1.851928114891052,1.9380640268325806,1.9509844541549684,1.8842289745807648,1.9277273583412171,2.2770093381404877,3.346820529103279
1984-08-29,,,1.808859944343567,1.8777689933776855,1.963904905319214,1.8820755660533905,1.9165296745300293,2.2640889048576356,3.327655247449875
1984-08-30,,,1.808859944343567,1.834700846672058,1.963904905319214,1.8777687668800354,1.906193335056305,2.2515991604328156,3.3084899657964706
1984-08-31,54.129200583640234,C,1.808859944343567,1.8260872125625611,1.9466776847839355,1.8670017302036286,1.8967183828353882,2.240832145214081,3.2893246841430663
1984-09-03,54.066313461257145,B,1.808859944343567,1.817473578453064,1.912223207950592,1.8605414748191833,1.8872434306144714,2.2313571679592132,3.270374734997749
1984-09-04,54.067312600101296,B,1.808859944343567,1.808859944343567,1.8734619855880736,1.858388066291809,1.8812139272689818,2.22274356842041,3.251424785852432
1984-09-05,54.16308387639816,B,1.765791893005371,1.8002463340759278,1.8390076637268067,1.858388066291809,1.8743230628967285,2.2145606422424318,3.233336180448532
1984-09-06,54.26213262851788,B,1.722722411155701,1.7830188274383545,1.8088598370552063,1.8562345921993255,1.8674321675300598,2.2063776886463167,3.2158936077356337
1984-09-07,54.42244685894055,B,1.765791893005371,1.7744052171707154,1.8002462148666383,1.858388066291809,1.8614026618003845,2.1986254298686982,3.198666382431984
1984-09-10,54.61814849377782,B,1.765791893005371,1.7657916069030761,1.79163259267807,1.862694889307022,1.8553731560707092,2.193026579618454,3.1816544967889784
1984-09-11,54.790775887665795,B,1.765791893005371,1.757177996635437,1.7830189704895019,1.867001712322235,1.8484822916984558,2.1891504514217375,3.164642611145973
1984-09-12,54.91164371747839,B,1.722722411155701,1.748564100265503,1.7744052171707154,1.8691550612449646,1.840730037689209,2.1848436284065245,3.1476307106018067
1984-09-13,55.03681173303346,B,1.765791893005371,1.757177996635437,1.7700984120368957,1.867001658678055,1.8303937244415283,2.181398196220398,3.1306188249588014
1984-09-14,54.88959888256297,B,1.636587142944336,1.73133704662323,1.7528711318969727,1.8497744083404541,1.8174733161926269,2.1740766263008116,3.1129609155654907
1984-09-17,54.66311107008932,B,1.636587142944336,1.7054960966110229,1.7356438517570496,1.8239335298538208,1.8071369647979736,2.165032320022583,3.094872331619263
1984-09-18,54.40714448266934,B,1.6796554327011108,1.6882688045501708,1.722723400592804,1.7980926930904388,1.7976619791984558,2.1516812121868134,3.077429763674736
1984-09-19,54.212085155805056,B,1.6796554327011108,1.679655408859253,1.714109754562378,1.7765587091445922,1.7899097442626952,2.1383301043510436,3.0599871957302094
1984-09-20,54.00953316206806,B,1.636587142944336,1.6538144588470458,1.7054962277412415,1.7571780323982238,1.7838801860809326,2.1258403611183168,3.0423292863368987
1984-09-21,54.05475430207675,B,1.636587142944336,1.6538144588470458,1.692575752735138,1.746410983800888,1.7752665853500367,2.114211983680725,3.0251020443439485
1984-09-24,54.146691901518714,B,1.636587142944336,1.6538144588470458,1.6796552777290343,1.7356439352035522,1.7675143146514893,2.1025836062431336,3.007874802350998
1984-09-25,54.28649306643976,B,1.636587142944336,1.6452008008956909,1.666734802722931,1.7248768866062165,1.7657916092872619,2.0913859009742737,2.9906475603580476
1984-09-26,54.43503621722173,B,1.636587142944336,1.636587142944336,1.6581212759017945,1.7162632465362548,1.7657916092872619,2.081910927295685,2.973635665178299
1984-09-27,54.55651877356334,B,1.550451636314392,1.6193600416183471,1.6365872502326966,1.7033428311347962,1.7640688991546631,2.0715745985507965,2.958561847805977
1984-09-28,54.683858184174575,B,1.636587142944336,1.6193600416183471,1.6365872502326966,1.6947291910648346,1.7640688991546631,2.0612382709980013,2.942411316037178
1984-10-01,54.85207610333665,B,1.6796554327011108,1.627973699569702,1.640894079208374,1.6882689654827119,1.7649302649497987,2.0517633056640623,2.926476125717163
1984-10-02,54.90576174621424,B,1.636587142944336,1.627973699569702,1.6365872502326966,1.6796553254127502,1.7657916283607482,2.0388428807258605,2.910325593948364
1984-10-03,54.89314317403436,B,1.5935189723968506,1.6193600654602052,1.6279736042022706,1.6710416793823242,1.7657916283607482,2.0259224557876587,2.894605747461319
1984-10-04,54.90623470641452,B,1.550451636314392,1.6193600654602052,1.619360053539276,1.6624281406402588,1.7657916283607482,2.013002036809921,2.878455219864845
1984-10-05,54.87206372930666,B,1.5935189723968506,1.610746431350708,1.6150532364845276,1.6538144946098328,1.7657916283607482,2.0018043649196624,2.862089347243309
1984-10-08,54.739132219457666,B,1.550451636314392,1.5849056720733643,1.6064396858215333,1.6430474817752838,1.7640689182281495,1.9906066823005677,2.8455081379413603
1984-10-09,54.688220027735575,B,1.550451636314392,1.5676785707473755,1.5978261351585388,1.6322804689407349,1.7632075715065003,1.9794089996814728,2.828280900120735
1984-10-10,54.61077313104344,B,1.550451636314392,1.5590651035308838,1.5892125844955445,1.6236669301986695,1.757178041934967,1.968641996383667,2.8097616386413575
1984-10-11,54.5367354758921,B,1.550451636314392,1.5590651035308838,1.5892125844955445,1.6128999173641205,1.7502871561050415,1.9578749930858612,2.7908116978406907
1984-10-12,54.410505473557045,B,1.550451636314392,1.550451636314392,1.58059903383255,1.6085931420326234,1.7408121752738952,1.9462466478347777,2.7716463911533356
1984-10-15,54.386876234271256,B,1.5935189723968506,1.5590651035308838,1.571985387802124,1.606439733505249,1.7339212536811828,1.935048975944519,2.7524811244010925
1984-10-16,54.34791055666718,B,1.550451636314392,1.5590651035308838,1.5633718371391296,1.599979543685913,1.7278917241096496,1.9234206306934356,2.733746516108513
1984-10-17,54.3784975744374,B,1.550451636314392,1.5590651035308838,1.5590651035308838,1.593519353866577,1.72358491897583,1.9113615703582765,2.7156579291820524
1984-10-18,54.46066280367265,B,1.5935189723968506,1.5676785707473755,1.5633718371391296,1.5913659453392028,1.7201394605636597,1.8997331833839417,2.6977846789360047
1984-10-19,54.55342178628401,B,1.550451636314392,1.5676785707473755,1.5590651035308838,1.5870591700077057,1.7166940450668335,1.8881048381328582,2.6801267594099043
1984-10-22,54.643644174139695,B,1.550451636314392,1.5590651035308838,1.5590651035308838,1.5827523946762085,1.714109969139099,1.8769071555137635,2.664191576242447
