Date,GRADE,GPS,AMZN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-08-18,,,0.1020829975605011,0.10708339810371395,0.10981769934296604,0.11313799992203707,0.10012501984834668,,
1997-08-19,,,0.1083329990506172,0.10677079856395719,0.10960929915308948,0.11321609988808627,0.10070833981037136,,
1997-08-20,,,0.1083329990506172,0.10645819902420042,0.10919259935617442,0.11290359981358047,0.10133333981037136,,
1997-08-21,,,0.1057289987802505,0.10604139864444728,0.10888009890913959,0.11253899969160552,0.10184375971555706,,
1997-08-22,,,0.1062500029802322,0.10614559948444365,0.10804679915308948,0.11227859966456885,0.10238541975617405,,
1997-08-25,,,0.1109379976987838,0.10791659951210017,0.10749999880790706,0.11201819963753219,0.10303125977516171,,
1997-08-26,,,0.1171879991889,0.10968759953975674,0.10822919905185695,0.11167969964444632,0.10386981979012486,,
1997-08-27,,,0.1158849969506263,0.11119799911975856,0.10882809907197948,0.11135414950549598,0.1046770997345447,,
1997-08-28,,,0.1187499985098838,0.11380219906568523,0.10992179885506626,0.11130204945802684,0.10554167971014972,,
1997-08-29,,,0.1169269979000091,0.11593759804964061,0.11104159876704212,0.11110674925148482,0.10635417968034738,,
1997-09-01,,,0.1169269979000091,0.11713539808988567,0.11252599880099293,0.11117184907197948,0.10719271957874293,,
1997-09-02,,,0.1177079975605011,0.11723939776420589,0.11346349865198131,0.11153639890253539,0.10803645953536029,,
1997-09-03,,,0.1166670024394989,0.1173957988619804,0.11429689899086948,0.11174474917352198,0.10885937958955759,,
1997-09-04,,,0.127603992819786,0.11916659772396083,0.11648439839482302,0.11268224865198131,0.10990103945136066,,
1997-09-05,,,0.125,0.12078119814395902,0.11835939809679981,0.11320309862494464,0.11091145947575566,,
1997-09-08,,,0.1500000059604644,0.1273957997560501,0.12226559892296787,0.11488279886543747,0.1123697996139526,,
1997-09-09,,,0.161979004740715,0.13625000119209285,0.12674469947814937,0.11748694926500317,0.11409375965595242,,
1997-09-10,,,0.1651040017604828,0.14593740105628963,0.13166659995913502,0.12024734951555724,0.11580729976296421,,
1997-09-11,,,0.1578129976987838,0.1519792020320892,0.135572899878025,0.12274734936654563,0.1170520997047424,,
1997-09-12,,,0.1843750029802322,0.16385420262813563,0.14231770038604735,0.1266796495765447,0.11882813975214955,,
1997-09-15,,,0.1546880006790161,0.16479180157184597,0.14609380066394803,0.12930989973247048,0.11992189973592754,,
1997-09-16,,,0.1677079945802688,0.16593759953975673,0.1510938003659248,0.13227864950895304,0.12097397968173024,,
1997-09-17,,,0.1703130006790161,0.1669793993234634,0.1564584001898765,0.135377649590373,0.12205731973052021,,
1997-09-18,,,0.1645829975605011,0.16833339929580687,0.160156300663948,0.13832034952938554,0.12278647974133489,,
1997-09-19,,,0.1973959952592849,0.1709375977516174,0.16739590018987652,0.14287764914333817,0.12444273963570592,,
1997-09-22,,,0.2249999940395355,0.18499999642372128,0.17489589899778363,0.14858074896037574,0.12680731952190397,,
1997-09-23,,,0.2312500029802322,0.19770839810371396,0.18182299882173536,0.15428384914994236,0.12899481952190395,,
1997-09-24,,,0.21875,0.20739579796791072,0.18718759864568707,0.15942709930241103,0.13103647947311398,,
1997-09-25,,,0.2039059996604919,0.2152603983879089,0.19179689884185788,0.16368489935994143,0.13289583951234815,,
1997-09-26,,,0.2083330005407333,0.21744779944419862,0.19419269859790797,0.16825519949197765,0.13490623950958247,,
1997-09-29,,,0.2020830065011978,0.21286440193653103,0.19893219918012614,0.17251299992203709,0.13676559969782826,,
1997-09-30,,,0.2169270068407058,0.20999980270862575,0.20385410040616986,0.17747395038604732,0.13896871984004971,,
1997-10-01,,,0.2010419964790344,0.20645820200443263,0.20692699998617167,0.1816927000880241,0.14069789975881572,0.11413021996617313,
1997-10-02,,,0.2005210071802139,0.20578120350837703,0.21052080094814296,0.1853385508060455,0.142447899878025,0.11515626005828378,
1997-10-03,,,0.2007810026407241,0.2042708039283752,0.2108593016862869,0.18912760093808173,0.14423435986042019,0.116299490109086,
1997-10-06,,,0.2062499970197677,0.20510420203208918,0.20898430198431012,0.19194010049104687,0.14603643983602518,0.11750782005488869,
1997-10-07,,,0.2028650045394897,0.20229180157184595,0.20614580214023587,0.19398440048098559,0.14761457994580263,0.11871876008808609,
1997-10-08,,,0.2002599984407425,0.20213540196418758,0.2042968019843101,0.1957422003149986,0.14917185992002482,0.12000782005488869,
1997-10-09,,,0.1875,0.1995312005281448,0.2026562020182609,0.19722655043005938,0.1505260199308395,0.1211849000304937,
1997-10-10,,,0.1950519979000091,0.1983853995800018,0.2013281017541885,0.19776040017604823,0.1520103998482227,0.12238541997969148,
1997-10-13,,,0.2000000029802322,0.1971354007720947,0.20111980140209193,0.20002600029110904,0.153697899878025,0.12363541997969146,
1997-10-14,,,0.1989579945802688,0.1963539987802505,0.19932290017604823,0.20158850029110903,0.15546871975064275,0.12483332991600032,
1997-10-15,,,0.1960940062999725,0.1955208003520965,0.19882810115814203,0.20287755057215687,0.15714059993624685,0.1260286399722099,
1997-10-16,,,0.1812500059604644,0.1942708015441894,0.1969010010361671,0.20371090099215503,0.15858851999044415,0.1270885400474071,
1997-10-17,,,0.1812500059604644,0.19151040315628048,0.19494790136814114,0.202903601527214,0.15992186009883877,0.12815104007720943,
1997-10-20,,,0.1911460012197494,0.1897396028041839,0.1934375017881393,0.2012109018862247,0.1614166601002216,0.1293072900921106,
1997-10-21,,,0.221353992819786,0.19421880245208736,0.19528640061616892,0.2007161013782024,0.1636458200216293,0.13078124999999996,
1997-10-22,,,0.2260420024394989,0.20020840167999263,0.19786460101604458,0.20108070150017734,0.16596874013543125,0.13233334004878994,
1997-10-23,,,0.2249999940395355,0.20895839929580684,0.20161460041999812,0.2021354012191295,0.16831248000264165,0.1338125099986791,
1997-10-24,,,0.2513020038604736,0.22296879887580867,0.20723960101604458,0.20428385138511654,0.1712239401042461,0.13549740001559252,
1997-10-27,,,0.2135419994592666,0.2274479985237121,0.208593800663948,0.20485680103301998,0.17345312014222142,0.13678906999528403,
1997-10-28,,,0.2473960071802139,0.23265640139579769,0.2134376019239425,0.20638025104999538,0.17623438030481334,0.13847136005759234,
1997-10-29,,,0.2695310115814209,0.24135420322418208,0.22078130245208735,0.2098047018051147,0.17945834055542942,0.14039584018290038,
1997-10-30,,,0.2562499940395355,0.24760420322418214,0.22828130125999446,0.21259115114808078,0.1824687604606151,0.14215626008808607,
1997-10-31,,,0.2541669905185699,0.24817720055580134,0.235572999715805,0.21526045054197307,0.18542710021138187,0.14390625998377796,
1997-11-03,,,0.2536459863185882,0.2561979979276657,0.2418229982256889,0.2176302500069141,0.18828125998377795,0.14565625987946984,
1997-11-04,,,0.2479169964790344,0.25630219578742974,0.24447929859161377,0.21988284960389132,0.19089583992958065,0.14738282985985277,
1997-11-05,,,0.2437500059604644,0.2511459946632385,0.24625009894371033,0.22205734997987742,0.1934531401097774,0.14906511992216107,
1997-11-06,,,0.2330729961395263,0.24651059508323664,0.24705739915370936,0.22433599978685376,0.19573960006237026,0.15064063988626,
1997-11-07,,,0.2239580005407333,0.24046879708766933,0.24432299882173533,0.22578129991888995,0.19788022011518475,0.15211719989776606,
1997-11-10,,,0.2104170024394989,0.23182300031185146,0.24401049911975856,0.2263021498918533,0.19975002020597454,0.15347136989235874,
1997-11-11,,,0.1973959952592849,0.22171880006790157,0.23901049792766565,0.22622404992580408,0.20134378015995022,0.15469011984765527,
1997-11-12,,,0.1885419934988021,0.2106771975755691,0.2309115961194038,0.22584644928574554,0.20278127998113626,0.15582032978534696,
1997-11-13,,,0.1929689943790435,0.2026563972234725,0.2245834961533546,0.22643239870667453,0.2040885800123214,0.15699480973184105,
1997-11-14,,,0.2083330005407333,0.19953139722347255,0.22000009715557095,0.22778654843568796,0.20575524002313605,0.15833334974944588,
1997-11-17,,,0.21875,0.20119799673557276,0.21651049852371212,0.2291667483747005,0.2071302399039268,0.1597500197589397,
1997-11-18,,,0.2208330035209655,0.20588539838790884,0.21380209922790522,0.22914069890975947,0.2083073198795318,0.16120053976774212,
1997-11-19,,,0.2255209982395172,0.21328119933605189,0.2119791984558105,0.2291146486997604,0.20951565980911246,0.16266147978603837,
1997-11-20,,,0.2291669994592666,0.2205208003520965,0.21158859878778452,0.22932299897074696,0.21094273984432216,0.16399741977453228,
1997-11-21,,,0.224479004740715,0.22375000119209285,0.2116406992077827,0.227981849014759,0.21174481987953184,0.1652864798158407,
1997-11-24,,,0.2114579975605011,0.22229160070419307,0.21174479871988292,0.22787764891982074,0.21288021981716151,0.16640105977654454,
1997-11-25,,,0.2101559937000274,0.22015619874000544,0.21302079856395717,0.2260156482458114,0.2137291797995567,0.16735157974064346,
1997-11-26,,,0.2130209952592849,0.217656198143959,0.21546869874000546,0.2231901474297046,0.21458333969116208,0.16832032971084115,
1997-11-27,,,0.2130209952592849,0.21442699730396267,0.2174738988280296,0.2210286974906921,0.21555209964513775,0.1691692896932363,
1997-11-28,,,0.2062499970197677,0.21078119575977322,0.21726559847593302,0.21863284781575199,0.2157291796803474,0.17008595965802667,
1997-12-01,,,0.2135419994592666,0.21119799613952633,0.2167447984218597,0.2166276484727859,0.21550001978874203,0.171153669655323,
1997-12-02,,,0.2117190062999725,0.2115105986595153,0.2158333986997604,0.21481774896383282,0.21510939985513683,0.1720521096885204,
1997-12-03,,,0.2182289958000183,0.21255219876766202,0.2151041984558105,0.2135416984558105,0.2150989797711372,0.17306772962212558,
1997-12-04,,,0.2249999940395355,0.2149479985237121,0.2146874979138374,0.21313804835081096,0.21552085965871806,0.1742083495855331,
1997-12-05,,,0.2296880036592483,0.21963559985160824,0.21520839780569073,0.2134245485067367,0.21594795972108838,0.17542709961533542,
1997-12-08,,,0.2354169934988021,0.22401059865951534,0.21760429739952084,0.21467454805970188,0.21661463946104045,0.17669011957943437,
1997-12-09,,,0.234375,0.22854179739952082,0.2200261980295181,0.21652349829673762,0.21696359932422635,0.17796615958213802,
1997-12-10,,,0.2255209982395172,0.2300001978874206,0.2212761983275413,0.2183724485337734,0.217453179359436,0.17907553955912586,
1997-12-11,,,0.234375,0.2318751990795135,0.22341159880161282,0.22044274881482123,0.21813025921583173,0.18028907954692838,
1997-12-12,,,0.2270829975605011,0.2313541978597641,0.22549489885568613,0.22138024866580963,0.21865629911422726,0.18144532948732373,
1997-12-15,,,0.2291669994592666,0.230104199051857,0.22705739885568615,0.22190109863877297,0.21911463916301724,0.1825755394995212,
1997-12-16,,,0.2229170054197311,0.22781260013580318,0.22817719876766204,0.2220052987337112,0.21951567918062206,0.18356512956321236,
1997-12-17,,,0.2195309996604919,0.22661460041999812,0.2283073991537094,0.22170579880475993,0.21990109920501705,0.18453647956252095,
1997-12-18,,,0.2145829945802688,0.2226561993360519,0.22726569920778275,0.22097659856081003,0.22044275909662242,0.18548438951373097,
1997-12-19,,,0.2249999940395355,0.22223959863185877,0.22679689824581145,0.22100264802575106,0.22104171901941297,0.18652605943381784,
1997-12-22,,,0.2348960041999817,0.22338539958000178,0.22674479931592942,0.2221745483577251,0.22173963904380795,0.18771876946091648,
1997-12-23,,,0.2312500029802322,0.225051999092102,0.22643229961395264,0.22322924882173534,0.2223854792118072,0.188927099481225,
1997-12-24,,,0.2302079945802688,0.2271873980760574,0.22690099924802776,0.22408859878778453,0.22306775897741316,0.19010417945683,
1997-12-25,,,0.2302079945802688,0.23031239807605738,0.22648429870605463,0.22494794875383373,0.22404691874980923,0.19131771937012668,
1997-12-26,,,0.2260420024394989,0.23052079975605005,0.2263801991939544,0.22593754902482027,0.22494275867938993,0.19243230938911435,
1997-12-29,,,0.2374999970197677,0.23104159832000729,0.22721349895000453,0.22713544890284534,0.22586983859539028,0.19364324934780594,
1997-12-30,,,0.2424480020999908,0.233281198143959,0.22916659861803051,0.22867189869284626,0.22629171878099438,0.19496876940131183,
1997-12-31,,,0.2510420083999634,0.23744800090789792,0.23231769949197764,0.2303125493228435,0.22679171890020366,0.19638022951781747,
1998-01-01,,,0.2510420083999634,0.24161480367183685,0.2359636008739471,0.2316146500408649,0.22731255918741222,0.19781251959502694,
1998-01-02,,,0.2479169964790344,0.24598980247974392,0.238255301117897,0.2325260996818542,0.22724485903978345,0.19923439957201478,
1998-01-05,,,0.2374999970197677,0.24598980247974392,0.2385157003998756,0.23263024985790248,0.22772401899099345,0.20058856956660745,
1998-01-06,,,0.2419269979000091,0.24588560163974757,0.2395833998918533,0.23300784975290295,0.22761463880538937,0.20192450955510136,
1998-01-07,,,0.2390629947185516,0.24348979890346523,0.2404688999056816,0.23368494957685465,0.22700527846813198,0.20323180951178071,
1998-01-08,,,0.2307289987802505,0.23942719697952267,0.24052100032567977,0.2335026495158672,0.2264948585629463,0.20448180951178072,
1998-01-09,,,0.2130209952592849,0.23244799673557276,0.23921889960765835,0.23279954940080638,0.22567193865776058,0.20554951943457123,
1998-01-12,,,0.2151039987802505,0.22796879708766932,0.23697929978370663,0.2320963993668556,0.22490109890699383,0.2065911794453859,
1998-01-13,,,0.2322919964790344,0.2260417968034744,0.23596369922161098,0.23256514891982077,0.22458859890699384,0.20774221941828724,
1998-01-14,,,0.2437500059604644,0.2269791990518569,0.23523449897766108,0.23377609923481937,0.22458859890699379,0.20902086950838558,
1998-01-15,,,0.2476560026407241,0.23036459982395163,0.23489589840173716,0.23542974963784213,0.22488025903701775,0.210309929549694,
1998-01-16,,,0.2395830005407333,0.23567700088024135,0.23406249880790705,0.236158899962902,0.22519275903701774,0.21153648957610124,
1998-01-19,,,0.2395830005407333,0.2405728012323379,0.23427079916000362,0.2363932497799396,0.22577607899904245,0.21276304960250847,
1998-01-20,,,0.2476560026407241,0.24364560246467581,0.2348436996340751,0.23721354976296422,0.22678127914667123,0.2140625296533107,
1998-01-21,,,0.2536459863185882,0.24562479853630056,0.23630199879407873,0.23838544934988018,0.22808335900306698,0.2154323194921016,
1998-01-22,,,0.2567709982395172,0.24744779765605923,0.2389061987400054,0.2397135995328426,0.22935939908027644,0.2167239895462989,
1998-01-23,,,0.2468750029802322,0.248906198143959,0.24229159951210016,0.24075524955987926,0.23013023912906644,0.21794273957610122,
1998-01-26,,,0.2406249940395355,0.24911459684371945,0.24484369903802866,0.24091149941086765,0.23056773900985714,0.21884898945689193,
1998-01-27,,,0.2374999970197677,0.24708339571952814,0.245364499092102,0.2406640991568565,0.2309010788798332,0.21960419937968248,
1998-01-28,,,0.2385420054197311,0.24406259953975673,0.24484369903802866,0.24003909900784487,0.23116149902343747,0.22033857941627497,
1998-01-29,,,0.2479169964790344,0.24229179918766017,0.24486979842185969,0.23988284841179844,0.23153649896383283,0.2212396194040775,
1998-01-30,,,0.2458329945802688,0.2420833975076675,0.24549479782581324,0.23977864831686016,0.2319635787606239,0.22185419932007786,
1998-02-02,,,0.2598960101604461,0.24593760073184961,0.24752609878778453,0.24089844897389406,0.2329323390126228,0.22290627941489216,
1998-02-03,,,0.2575519979000091,0.2499480009078979,0.24851569831371306,0.24167969897389407,0.23388025909662244,0.22380471944808955,
1998-02-04,,,0.2531250119209289,0.25286460220813745,0.2484636008739471,0.24238279983401295,0.2346823394298553,0.2246328395605087,
1998-02-05,,,0.2468750029802322,0.25265620350837703,0.2474740013480186,0.24319010004401204,0.23535941958427425,0.22545575961470601,
1998-02-06,,,0.2453130036592483,0.25255220532417294,0.24731780141592022,0.2448047004640102,0.23614067971706387,0.22593492969870563,
1998-02-09,,,0.2427079975605011,0.2491146028041839,0.24752610176801676,0.2461849004030227,0.23672399967908855,0.2261120097339153,
1998-02-10,,,0.2651039958000183,0.2506250023841858,0.2502865016460418,0.24782550036907192,0.23779169946908948,0.22645054966211314,
1998-02-11,,,0.2645829916000366,0.25291659832000735,0.2528906002640724,0.24886714965105056,0.23871877938508984,0.2269088795781135,
1998-02-12,,,0.2630209922790527,0.2561457961797714,0.2544009998440742,0.249635399132967,0.23947919934988018,0.22750002950429912,
1998-02-13,,,0.2593750059604645,0.2589581966400146,0.25575520098209376,0.25062499940395355,0.24007293939590452,0.22801044955849645,
1998-02-16,,,0.2593750059604645,0.2622915983200073,0.2557031005620956,0.2516145996749401,0.24055209964513774,0.2285833695530891,
1998-02-17,,,0.2572920024394989,0.2607291996479034,0.25567710101604463,0.25209639966487885,0.24101043969392774,0.22898701950907704,
1998-02-18,,,0.2536459863185882,0.25854179859161375,0.25572919845581055,0.25209639966487885,0.24157293945550914,0.22951305940747257,0.17182163968682285
1998-02-19,,,0.26145800948143,0.2582292020320892,0.2571874991059303,0.25233075022697443,0.24211459964513776,0.23012242943048475,0.17263934474438425
1998-02-20,,,0.2635419964790344,0.25906260013580323,0.25901039838790896,0.2531640999019146,0.24284377962350842,0.23075003936886784,0.17352476473897693
1998-02-23,,,0.2703129947185516,0.26125019788742065,0.261770898103714,0.25464849993586536,0.24366669952869413,0.23139066934585567,0.17444924470037218
1998-02-24,,,0.2703129947185516,0.26385439634323116,0.26229179799556734,0.25628914982080453,0.24461461931467052,0.2320651492476463,0.1753919546678662
1998-02-25,54.911383372015344,A,0.2744790017604828,0.26802099943161006,0.26328139901161196,0.2580859996378421,0.24571357935667035,0.2328073392808437,0.1764075796678662
1998-02-26,54.92393901955078,A,0.3031249940395355,0.27635439634323117,0.2672917991876602,0.2608463995158672,0.2474844193458557,0.23396358922123905,0.17757424462586638
1998-02-27,54.93888608623113,A,0.3208329975605011,0.2878125965595245,0.2734375983476639,0.2645963996648788,0.24940107941627498,0.23522139921784396,0.17880340959876773
1998-03-02,54.94917901533926,A,0.3177079856395721,0.2972915947437286,0.27927089631557467,0.2674869984388351,0.2510573190450668,0.23639847904443737,0.18001694951206443
1998-03-03,54.95525946495288,A,0.2989580035209656,0.3030205965042114,0.2834374964237213,0.26955729871988293,0.25241147905588146,0.23739847913384435,0.18111590452492232
1998-03-04,54.96162613080208,A,0.3059900104999542,0.30932279825210574,0.2886718988418579,0.2722005486488342,0.25392711937427515,0.23849743917584415,0.18226303957402704
1998-03-05,54.960124212902194,A,0.3125,0.3111977994441986,0.2937760978937149,0.27548179849982257,0.2555729594826698,0.23980993911623952,0.18344923958182333
1998-03-06,54.95483618053837,A,0.3197920024394989,0.3109896004199982,0.2994010984897614,0.2792057484388351,0.2574479594826698,0.24119535908102985,0.18467319957911965
1998-03-09,54.95912811990303,A,0.3479169905185699,0.3170314013957977,0.3071614980697631,0.28446619808673856,0.25965629935264584,0.24276306897401806,0.18603517953306434
1998-03-10,54.967545014187465,A,0.3462890088558197,0.32649760246276854,0.31475909948348996,0.2885254487395286,0.2617331194877624,0.2440124191343784,0.18739683456718917
1998-03-11,54.968669356759044,A,0.3317709863185882,0.3316537976264954,0.3204882979393005,0.2918848484754562,0.2633476990461349,0.2450697089731693,0.18870152451097963
1998-03-12,54.9667676385026,A,0.3270829916000366,0.3345703959465027,0.3228840976953506,0.2950879484415054,0.2648685187101364,0.2460905389487743,0.1899515244737267
1998-03-13,54.96236469810459,A,0.3278650045394897,0.3361849963665008,0.32358729839324946,0.29851244837045665,0.2664674788713455,0.24685616895556448,0.1911767844855785
1998-03-16,54.950272916782545,A,0.3291670083999634,0.3324349999427795,0.3247332006692886,0.3020020484924316,0.2683008190989494,0.24801241904497143,0.19240074452012773
1998-03-17,54.940300923102576,A,0.3328129947185516,0.32973979711532586,0.32811869978904723,0.30577809810638423,0.27011853903532024,0.24886658892035482,0.19366897448897358
1998-03-18,54.942304673592304,A,0.3554689884185791,0.3344793975353241,0.33306659758090973,0.31086924821138384,0.2724466589093208,0.2497259686887264,0.1950609044358134
1998-03-19,54.94663183156563,A,0.3499999940395355,0.33906279802322387,0.33681659698486327,0.3152963474392891,0.2748320788145065,0.2506634686887264,0.19640986438840624
1998-03-20,54.95304407818102,A,0.3499999940395355,0.34348979592323303,0.33983739614486697,0.31961924731731417,0.27757165879011153,0.25162179872393603,0.197764029353857
1998-03-23,54.95779264458776,A,0.3492189943790436,0.34750019311904906,0.3399675965309143,0.32356454730033873,0.28025395870208736,0.2525775288045406,0.19911689434200522
1998-03-24,54.96100585409675,A,0.3510420024394989,0.35114599466323854,0.3404428958892822,0.3276009976863861,0.2826289588212967,0.25360877886414523,0.20049580436199899
1998-03-25,54.9528451103373,A,0.3403649926185608,0.34812519550323484,0.34130229651927946,0.33089529722929,0.28456125855445863,0.2545749287307262,0.20182002432644364
1998-03-26,54.94674428410402,A,0.3447920083999634,0.34708359837532043,0.3430731981992722,0.3329786479473114,0.2865039786696434,0.2556921188533306,0.20316637936979529
1998-03-27,54.94275851445557,A,0.3541670143604278,0.3479170024394989,0.34570339918136594,0.33464534878730773,0.2887956589460373,0.25699420899152753,0.2045557044446468
1998-03-30,54.94260796797473,A,0.3578130006790161,0.34963580369949343,0.3485679984092712,0.33665059953927995,0.29116025894880293,0.2584681689739227,0.20596976943314071
1998-03-31,54.94269169535452,A,0.3563799858093261,0.3507034003734589,0.3509246975183487,0.33952169865369797,0.29333473861217496,0.2600580088794231,0.2073740643635392
1998-04-01,54.95189045007487,A,0.3755210041999817,0.35773460268974305,0.352929899096489,0.34299824833869935,0.29577223896980287,0.2619277989864349,0.20887406438589093
1998-04-02,54.96530497678768,A,0.3960939943790436,0.36799499988555906,0.35753929913043975,0.3471779480576515,0.2985586988925934,0.2639590489864349,0.21047692935913798
1998-04-03,54.972968543426724,A,0.387499988079071,0.37466159462928766,0.3612892985343933,0.3505633473396301,0.3013711985945702,0.2657507188618183,0.21204203430563207
1998-04-06,54.97250242184481,A,0.3692710101604461,0.3769531965255737,0.36329450011253356,0.3516310483217239,0.30394411891698836,0.26725592896342276,0.21350297436118124
