Date,GRADE,GPS,AMP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-03-31,43.932397931519056,A,14.608017921447754,14.670756530761718,14.518187999725342,12.992509031295777,13.409505062103271,13.680235137939453,19.698921694755555
2009-04-01,43.87384255056446,A,14.971614837646484,14.627981758117675,14.577361965179444,13.189635372161865,13.418878555297852,13.706983890533447,19.618578028678893
2009-04-02,43.88669174762199,A,15.520574569702148,14.666480255126952,14.747040462493896,13.459124565124512,13.458040599822999,13.722605047225953,19.54562927722931
2009-04-03,44.16173034480098,A,16.28340721130371,14.970187950134278,15.040056324005127,13.767111825942994,13.50849931716919,13.758158311843872,19.4808301115036
2009-04-06,44.59615792745961,A,15.762971878051758,15.429317283630372,15.05787935256958,14.063335847854614,13.542043800354003,13.800457468032837,19.417449488639832
2009-04-07,44.56039473321635,A,14.707828521728516,15.449279403686523,15.060017967224121,14.239430475234986,13.546565799713134,13.834397287368775,19.346170983314515
2009-04-08,44.70470668073477,A,15.691670417785645,15.593290519714355,15.110636138916016,14.429783535003661,13.547571334838867,13.892600679397583,19.28446183204651
2009-04-09,44.946486763505284,A,17.23874855041504,15.936925315856934,15.301702785491944,14.659348487854004,13.59196355819702,13.97362886428833,19.231222286224366
2009-04-10,45.00479037666749,A,17.23874855041504,16.1279935836792,15.549090766906739,14.882853460311889,13.651770915985107,14.058546152114868,19.17798274040222
2009-04-13,45.16784263018267,A,17.3314266204834,16.441684532165528,15.93550090789795,15.148064947128296,13.696602592468262,14.120065431594849,19.12688472747803
2009-04-14,45.26534679552432,A,15.791483879089355,16.658415603637696,16.05384750366211,15.286017751693725,13.71784788131714,14.157912092208862,19.059870705604553
2009-04-15,45.313653826197886,A,16.761075973510742,16.872296714782713,16.232793617248536,15.405077791213989,13.756774101257324,14.199585590362549,19.00501197338104
2009-04-16,45.18704952593379,A,17.552438735961914,16.93503475189209,16.43598003387451,15.591510248184203,13.795985469818115,14.249172716140746,18.95536877155304
2009-04-17,45.063335167995206,A,17.723533630371094,17.0319917678833,16.57999267578125,15.810024499893188,13.84132791519165,14.295874567031861,18.90724527835846
2009-04-20,44.799525550603015,A,16.94643783569336,16.954994010925294,16.69833927154541,15.878109312057495,13.868989696502686,14.356160326004028,18.861914343833924
2009-04-21,45.0005030385995,A,17.253000259399414,17.247297286987305,16.9528564453125,16.00643720626831,13.930729808807373,14.408409948348998,18.820213961601258
2009-04-22,45.11245869102927,A,18.072877883911133,17.509657669067384,17.19097719192505,16.150806665420532,13.995464248657226,14.46617133140564,18.770725502967835
2009-04-23,45.17878813764182,A,18.657485961914062,17.730667114257812,17.33285093307495,16.317276859283446,14.070037174224854,14.53395079612732,18.72052390575409
2009-04-24,45.23377095168857,A,18.849971771240234,17.95595474243164,17.49397325515747,16.521532011032104,14.15530403137207,14.571764192581178,18.675655093193054
2009-04-27,45.40664910684627,A,18.450733184814453,18.25681381225586,17.605903911590577,16.770702409744263,14.232586116790772,14.610817794799805,18.631971783638
2009-04-28,45.31586496559503,A,17.723533630371094,18.350920486450196,17.79910888671875,16.92647819519043,14.329830284118652,14.644225854873657,18.578428988456725
2009-04-29,45.306878281850544,A,18.76442527770996,18.48922996520996,17.999443817138673,17.116118717193604,14.439764747619629,14.681890983581543,18.530615124702454
2009-04-30,45.28035044952285,A,18.90793228149414,18.539319229125976,18.134993171691896,17.2854866027832,14.574242553710938,14.727920808792113,18.4796378660202
2009-05-01,45.23735893198732,A,18.97969436645508,18.565263748168945,18.260609245300294,17.42030096054077,14.70930009841919,14.772971210479737,18.430522875785826
2009-05-04,45.32243647515161,A,19.273889541625977,18.72989501953125,18.493354415893556,17.59584684371948,14.866781578063964,14.832913846969605,18.386480021476746
2009-05-05,45.38000806155144,A,18.82182884216309,18.94955406188965,18.65023727416992,17.80154685974121,14.990126571655274,14.866980895996093,18.331505980491638
2009-05-06,45.42957287635829,A,19.804895401000977,19.15764808654785,18.823439025878905,18.007208108901978,15.145538005828858,14.909888706207276,18.279524235725404
2009-05-07,45.3853689495136,A,19.30259323120117,19.236580276489256,18.887949752807618,18.110400342941283,15.293469944000243,14.954137535095215,18.227443509101867
2009-05-08,45.564557015914744,A,20.82384490966797,19.605410385131837,19.08533706665039,18.28965516090393,15.482663459777832,15.000800075531005,18.18192015171051
2009-05-11,45.33483252652481,A,18.735719680786133,19.497776412963866,19.113835716247557,18.35986981391907,15.643640327453614,15.042774286270141,18.130396542549132
2009-05-12,45.23657395306197,A,18.412813186645508,19.415973281860353,19.182763671875,18.490936279296875,15.804147624969483,15.085549983978272,18.069461627006532
2009-05-13,44.837599790235686,A,17.551733016967773,18.96534080505371,19.061494445800783,18.530469131469726,15.934600524902343,15.115684328079224,18.00569541454315
2009-05-14,44.65056679285451,A,17.982275009155273,18.70127716064453,18.968928718566893,18.551960945129395,16.091630210876463,15.15012409210205,17.949346909523012
2009-05-15,44.21450568814458,P,18.22624397277832,18.1817569732666,18.893583679199217,18.577096462249756,16.25368185043335,15.190609846115112,17.888216156959533
2009-05-18,44.35567152503048,P,19.690088272094727,18.37263069152832,18.935203552246094,18.714278984069825,16.450713787078858,15.247855434417724,17.831210570335386
2009-05-19,44.63479939629723,P,20.76643943786621,18.84335594177246,19.129664611816406,18.889950942993163,16.64232385635376,15.300590887069703,17.787133107185365
2009-05-20,45.011820413380605,A,20.13497543334961,19.360004425048828,19.16267261505127,18.993055820465088,16.80733118057251,15.336758451461792,17.739231457710265
2009-05-21,45.28389920095654,A,20.357425689697266,19.835034561157226,19.26815586090088,19.07805280685425,16.96153070449829,15.375150518417358,17.687949385643005
2009-05-22,45.55276018993002,A,20.61575508117676,20.312936782836914,19.247346878051758,19.166341972351074,17.11847282409668,15.411600332260132,17.634238352775572
2009-05-25,45.54547486495605,A,20.61575508117676,20.498070144653322,19.43535041809082,19.27459306716919,17.29024398803711,15.447060155868531,17.583931946754454
2009-05-26,45.45402667668691,A,21.32613945007324,20.610010147094727,19.726683044433592,19.454723358154297,17.45611822128296,15.482835531234741,17.540898079872132
2009-05-27,45.419288951162024,A,20.55834579467773,20.69468421936035,20.02734432220459,19.544419384002687,17.579687633514403,15.525782461166381,17.4919894361496
2009-05-28,45.45964280846086,A,21.1539249420166,20.853984069824218,20.344509315490722,19.65671901702881,17.726290340423585,15.56902819633484,17.44704152584076
2009-05-29,45.611393766878884,A,21.670568466186523,21.064946746826173,20.688941764831544,19.791262722015382,17.892636737823487,15.624511613845826,17.399552206993103
2009-06-01,45.74642239787469,A,22.194398880004883,21.380675506591793,20.93937282562256,19.937288188934325,18.02482988357544,15.698385601043702,17.35928017139435
2009-06-02,45.65551740157763,A,21.505529403686523,21.416553497314453,21.01328182220459,20.0714732170105,18.16121162414551,15.760703907012939,17.3150372838974
2009-06-03,45.62200833861206,A,21.08934211730957,21.52275276184082,21.108718490600587,20.13569555282593,18.279288692474367,15.829608488082886,17.265870356559752
2009-06-04,45.609918312832285,A,21.921724319458008,21.6763126373291,21.26514835357666,20.26665210723877,18.41116153717041,15.907614765167237,17.215424962043762
2009-06-05,45.37086945346767,A,21.27591133117676,21.59738121032715,21.33116397857666,20.28925542831421,18.541382389068602,15.969687557220459,17.164031929969788
2009-06-08,45.03857327680763,A,20.479412078857425,21.25438385009766,21.317529678344727,20.376440048217773,18.681624126434325,16.023795356750487,17.108656401634217
2009-06-09,44.884049766658144,A,20.371782302856445,21.027634429931645,21.222093963623045,20.47438850402832,18.7968994140625,16.103202238082886,17.05235656261444
2009-06-10,44.54750929052841,P,18.89358329772949,20.588482666015626,21.05561771392822,20.541481018066406,18.87533878326416,16.147108669281007,16.98613869190216
2009-06-11,44.015591598425,P,18.43434333801269,19.891006469726562,20.783659553527833,20.564084434509276,18.93361415863037,16.195827379226685,16.92327552318573
2009-06-12,43.48394453647705,P,17.451269149780273,19.126078033447264,20.361729621887207,20.525335693359374,18.9569713973999,16.232735357284547,16.854795031547546
2009-06-15,43.029385312831046,P,17.781349182128906,18.58646545410156,19.92042465209961,20.429898738861084,18.997338943481445,16.269691371917723,16.779681487083437
2009-06-16,42.568512682578834,P,17.515850067138672,18.015279006958004,19.521456718444824,20.267369270324707,19.05349937438965,16.30003258705139,16.717139840126038
2009-06-17,42.31573466365939,P,17.1140079498291,17.65936393737793,19.123923301696777,20.116320896148682,19.081946125030516,16.31475872993469,16.65374725818634
2009-06-18,42.12602855691837,P,17.106836318969727,17.393862533569337,18.642434501647948,19.953791427612305,19.07930788040161,16.335635719299315,16.585791010856628
2009-06-19,42.17775090303302,P,17.221651077270508,17.34793891906738,18.237008476257323,19.784086227416992,19.078965930938722,16.365368423461913,16.51500415325165
2009-06-22,42.11893912158276,P,16.353395462036133,17.06234817504883,17.824406814575195,19.570968246459962,19.059405307769776,16.37800395011902,16.449984707832336
2009-06-23,42.09508807285511,P,16.511249542236328,16.86142807006836,17.438353538513184,19.330223751068115,19.073800621032714,16.395824251174925,16.38491216182709
2009-06-24,42.292307931598764,P,17.185775756835938,16.875781631469728,17.267572784423827,19.161595249176024,19.08229461669922,16.41953435897827,16.338059344291686
2009-06-25,42.497009773194456,B,17.243173599243164,16.903049087524415,17.148455810546874,18.966057682037352,19.076109313964842,16.436047391891478,16.285456385612488
2009-06-26,42.579629962532316,B,17.14272117614746,16.887263107299805,17.117601013183595,18.7396653175354,19.06449306488037,16.45291049003601,16.218486790657042
2009-06-29,42.84385684425158,P,17.329282760620117,17.0824405670166,17.072394371032715,18.496409511566164,19.072149963378905,16.470569829940796,16.160347476005555
2009-06-30,43.11888995472384,P,17.41539192199707,17.26326904296875,17.062348556518554,18.29190263748169,19.07539779663086,16.503063802719115,16.10614863872528
2009-07-01,43.177539342903096,B,17.659364700317383,17.357986831665038,17.116884231567383,18.12040376663208,19.067127532958985,16.531295890808106,16.051414732933043
2009-07-02,43.09599876420079,B,16.7480525970459,17.258962631225586,17.081005859375,17.861720180511476,19.028938865661623,16.549488019943237,15.990263953208924
2009-07-03,43.088095134686455,B,16.7480525970459,17.180028915405273,17.033646011352538,17.63532724380493,18.986900482177735,16.571102256774903,15.932201962471009
2009-07-06,43.1424835153989,C,17.027912139892578,17.119754791259766,17.101097679138185,17.462752246856688,18.958444061279298,16.595515089035032,15.891334042549133
2009-07-07,43.01971691457766,B,16.195524215698242,16.87578125,17.069525146484374,17.25393934249878,18.92788387298584,16.628857078552247,15.83823131084442
2009-07-08,42.8061525816481,B,15.793686866760254,16.502645683288574,16.930316257476807,17.09894452095032,18.868469104766845,16.654116926193236,15.780908117294311
2009-07-09,42.95202769755576,B,16.166826248168945,16.386400413513183,16.822681522369386,16.98556866645813,18.81364698410034,16.693944768905638,15.744053363800049
2009-07-10,43.05812125958542,B,15.886970520019531,16.21418399810791,16.697106456756593,16.907353734970094,18.75179250717163,16.73054630279541,15.707835111618042
2009-07-13,43.16126625073568,B,16.81262969970703,16.1711275100708,16.645441150665285,16.858917760849,18.70256731033325,16.784674444198608,15.680316705703735
2009-07-14,43.44876647214547,B,16.870040893554688,16.30603084564209,16.590906047821044,16.8266273021698,18.663531551361086,16.826829061508178,15.665194749832153
2009-07-15,43.96545848199796,B,17.50867462158203,16.649028396606447,16.57583703994751,16.846360635757446,18.617607135772705,16.88157257080078,15.662146139144898
2009-07-16,44.41758357177026,B,17.716766357421875,16.959016418457033,16.672708415985106,16.876857137680055,18.58589059829712,16.93968027114868,15.678424844741821
2009-07-17,44.85485795402807,C,17.673717498779297,17.316365814208986,16.765274906158446,16.89946045875549,18.522888050079345,17.00277575492859,15.690908164978028
2009-07-20,45.167004724494326,A,17.90334129333496,17.53450813293457,16.852817821502686,16.976957750320434,18.506240482330323,17.07494040489197,15.69085075378418
2009-07-21,45.40319925167069,A,18.010971069335938,17.76269416809082,17.034362506866454,17.051943826675416,18.49820363998413,17.151175632476807,15.674553880691528
2009-07-22,45.51469779862882,A,17.93204116821289,17.84736747741699,17.248197937011717,17.089257097244264,18.505809803009033,17.22020516395569,15.673692264556884
2009-07-23,45.646142525110434,A,18.778778076171875,18.05976982116699,17.50939311981201,17.1660373210907,18.521739864349364,17.306685037612915,15.683873701095582
2009-07-24,45.758720200830545,A,18.49174690246582,18.223375701904295,17.76987075805664,17.233488607406617,18.527049922943114,17.390365886688233,15.689320583343505
2009-07-27,45.92992385700786,A,19.532215118408203,18.549150466918945,18.041829299926757,17.34363522529602,18.523892459869383,17.48730312347412,15.693511486053467
2009-07-28,46.00620103636135,A,19.15191078186035,18.777338409423827,18.270016288757326,17.430461168289185,18.49160188674927,17.566962871551514,15.698889636993409
