Date,GRADE,GPS,SPG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-06-07,,,5.38122034072876,5.299541759490967,5.30915093421936,5.29473717212677,5.130897893905639,5.004662299156189,
1994-06-08,,,5.357198715209961,5.32356538772583,5.30915093421936,5.303145241737366,5.1385854053497315,5.01385057926178,
1994-06-09,,,5.285128593444824,5.333174991607666,5.306748771667481,5.303145241737366,5.145792388916016,5.0220820474624634,
1994-06-10,,,5.309150218963623,5.337979316711426,5.304346418380737,5.306748723983764,5.153479804992676,5.030553731918335,
1994-06-13,,,5.38122034072876,5.342783641815186,5.309151077270508,5.312754535675049,5.165010948181152,5.040218276977539,
1994-06-14,,,5.357198715209961,5.337979316711426,5.318760538101197,5.316358041763306,5.173659334182739,5.049170446395874,
1994-06-15,,,5.309150218963623,5.328369617462158,5.325967502593994,5.317559123039246,5.179905395507813,5.056933927536011,
1994-06-16,,,5.357198715209961,5.342783641815186,5.337979316711426,5.3199615478515625,5.187592906951904,5.064233527183533,
1994-06-17,,,5.38122034072876,5.357197666168213,5.3475884914398195,5.324766135215759,5.195760850906372,5.071537237167359,
1994-06-20,,,5.357198715209961,5.352393341064453,5.3475884914398195,5.325967383384705,5.203448362350464,5.07883683681488,
1994-06-21,,,5.38122034072876,5.357197666168213,5.3475884914398195,5.3283697128295895,5.211616306304932,5.085432333946228,
1994-06-22,,,5.357198715209961,5.366807365417481,5.3475884914398195,5.3283697128295895,5.2197842693328855,5.0920236730575565,
1994-06-23,,,5.285128593444824,5.352393341064453,5.3475884914398195,5.32716863155365,5.2245889377594,5.097894310951233,
1994-06-24,,,5.213055610656738,5.318760395050049,5.337979030609131,5.321162724494934,5.229874038696289,5.103988575935364,
1994-06-27,,,5.213055610656738,5.289931774139404,5.321162557601928,5.315156817436218,5.234198207855225,5.109846744537354,
1994-06-28,,,5.165010452270508,5.246689796447754,5.301943731307984,5.31035213470459,5.238041954040527,5.114280142784119,
1994-06-29,,,5.1601176261901855,5.2072735786437985,5.28704047203064,5.3065039873123165,5.242268295288086,5.119136786460876,
1994-06-30,,,5.209031105041504,5.192054080963135,5.272223711013794,5.30510151386261,5.247472906112671,5.124718604087829,
1994-07-01,,,5.1356635093688965,5.176575660705566,5.247668027877808,5.297628259658813,5.252171125411987,5.128386368751526,
1994-07-04,,,5.1356635093688965,5.161097240447998,5.225514507293701,5.286551499366761,5.256388807296753,5.131345868110657,
1994-07-05,,,5.111207962036133,5.150336742401123,5.1985132694244385,5.2730508804321286,5.260117378234863,5.134532971382141,
1994-07-06,,,5.037841320037842,5.125881481170654,5.166577529907227,5.257083010673523,5.262378616333008,5.136514248847962,
1994-07-07,,,5.062297344207764,5.096534729003906,5.144294404983521,5.24594144821167,5.264168100357056,5.138267922401428,
1994-07-08,,,5.086752891540527,5.086752605438233,5.131664133071899,5.2348215818405155,5.263083429336548,5.140266151428222,
1994-07-11,,,5.111207962036133,5.08186149597168,5.1214793682098385,5.221320962905883,5.260565977096558,5.142508931159973,
1994-07-12,,,5.1356635093688965,5.086752605438233,5.118544673919677,5.210244202613831,5.260459518432617,5.144760174751282,
1994-07-13,,,5.257942199707031,5.1307727813720705,5.128327131271362,5.207683801651001,5.263759555816651,5.147525973320008,
1994-07-14,,,5.233485698699951,5.165010452270508,5.130772590637207,5.2014981508255005,5.263687658309936,5.149575018882752,
1994-07-15,,,5.306850910186768,5.209030055999756,5.147891330718994,5.197779679298401,5.264122104644775,5.152593822479248,
1994-07-18,,,5.429131031036377,5.272614669799805,5.177238082885742,5.201376295089721,5.267002153396606,5.1582519149780275,
1994-07-19,,,5.380220413208008,5.321526050567627,5.204139328002929,5.201326298713684,5.267943086624146,5.162712635993958,
1994-07-20,,,5.404675483703613,5.3508727073669435,5.240822744369507,5.203700137138367,5.272255849838257,5.167181830406189,
1994-07-21,,,5.331307888031006,5.370437145233154,5.267723798751831,5.206009101867676,5.273179435729981,5.171389517784118,
1994-07-22,,,5.209031105041504,5.350873184204102,5.2799516201019285,5.205807876586914,5.272618446350098,5.174374437332153,
1994-07-25,,,5.257942199707031,5.316635417938232,5.2946250438690186,5.2080522060394285,5.272555208206176,5.176904153823853,
1994-07-26,,,5.209031105041504,5.2823975563049315,5.30196180343628,5.2102532386779785,5.27103325843811,5.179180841445923,
1994-07-27,,,5.1601176261901855,5.233485984802246,5.292179346084595,5.2102532386779785,5.268533039093017,5.180732312202454,
1994-07-28,,,5.184573650360107,5.204139137268067,5.2872881412506105,5.209030365943908,5.2660415077209475,5.1825283432006835,
1994-07-29,,,5.209031105041504,5.204139137268067,5.277506160736084,5.212698745727539,5.264519557952881,5.1836245727539065,
1994-08-01,,,5.209031105041504,5.194356918334961,5.255496168136597,5.216367125511169,5.26203670501709,5.184484715461731,
1994-08-02,,,5.1356635093688965,5.17968339920044,5.2310404777526855,5.217589902877807,5.258086500167846,5.184375123977661,
1994-08-03,,,5.1356635093688965,5.1747925758361815,5.204139280319214,5.22248101234436,5.253655796051025,5.183793354034424,
1994-08-04,,,5.1601176261901855,5.169901371002197,5.187020254135132,5.227372026443481,5.250675144195557,5.184872627258301,
1994-08-05,,,5.1601176261901855,5.160118675231933,5.18212890625,5.231040263175965,5.24721402168274,5.184299335479737,
1994-08-08,,,5.209031105041504,5.160118675231933,5.177237796783447,5.235931420326233,5.244731168746949,5.184451241493225,
1994-08-09,,,5.184573650360107,5.169900703430176,5.174792051315308,5.238376927375794,5.243200559616088,5.183445692062378,
1994-08-10,,,5.1601176261901855,5.174791526794434,5.174792051315308,5.233485698699951,5.24166130065918,5.1812346649169925,
1994-08-11,,,5.1356635093688965,5.169900703430176,5.169901037216187,5.228594589233398,5.239632959365845,5.179259562492371,
1994-08-12,,,5.111207962036133,5.160118770599365,5.16011872291565,5.218812441825866,5.236154546737671,5.177039904594421,
1994-08-15,,,5.062297344207764,5.1307720184326175,5.145445346832275,5.200470757484436,5.230256519317627,5.1764932346344,
1994-08-16,,,4.988928318023682,5.091642951965332,5.130771827697754,5.180906152725219,5.222410678863525,5.176654286384583,
1994-08-17,,,5.037841320037842,5.067187690734864,5.120989608764648,5.162564444541931,5.216023530960083,5.177304468154907,
1994-08-18,,,5.062297344207764,5.052514457702637,5.111207580566406,5.149113917350769,5.211566905975342,5.178679647445679,
1994-08-19,,,5.062297344207764,5.0427323341369625,5.101425552368164,5.141777229309082,5.206629848480224,5.18005482673645,
1994-08-22,,,5.062297344207764,5.0427323341369625,5.08675217628479,5.131994986534119,5.2002513885498045,5.182631168365479,
1994-08-23,,,5.062297344207764,5.0574061393737795,5.074524545669556,5.124658298492432,5.19435336112976,5.18400634765625,
1994-08-24,,,5.111207962036133,5.072079467773437,5.06963357925415,5.122212815284729,5.190394515991211,5.1851499557495115,
1994-08-25,,,5.086752891540527,5.07697057723999,5.064742517471314,5.11732177734375,5.184985599517822,5.186289253234864,
1994-08-26,,,5.062297344207764,5.07697057723999,5.059851455688476,5.109985089302063,5.1786071395874025,5.187183995246887,
1994-08-29,,,5.111207962036133,5.086752700805664,5.064742517471314,5.105093932151794,5.173687324523926,5.188567843437195,
1994-08-30,,,5.1356635093688965,5.1014259338378904,5.079416036605835,5.105093932151794,5.168776187896729,5.19019624710083,
1994-08-31,,,5.1601176261901855,5.1112078666687015,5.091643667221069,5.106316637992859,5.164834566116333,5.192309417724609,
1994-09-01,,,5.111207962036133,5.116098880767822,5.096534729003906,5.103871154785156,5.16135615348816,5.192972545623779,
1994-09-02,,,5.111207962036133,5.125881004333496,5.1014257907867435,5.101425671577454,5.159319200515747,5.194596619606018,
1994-09-05,,,5.111207962036133,5.125881004333496,5.10631685256958,5.096534514427185,5.157282247543335,5.19574022769928,
1994-09-06,,,5.086752891540527,5.116098880767822,5.108762407302857,5.091643476486206,5.155717096328735,5.196879525184631,
1994-09-07,,,5.086752891540527,5.1014259338378904,5.1063169002532955,5.087975239753723,5.154249801635742,5.198259048461914,
1994-09-08,,,5.1356635093688965,5.106317043304443,5.111207962036133,5.087975239753723,5.15278244972229,5.2001276779174805,
1994-09-09,,,5.086752891540527,5.101426029205323,5.113653516769409,5.086752486228943,5.151804237365723,5.201987681388855,
1994-09-12,,,4.988928318023682,5.076970100402832,5.101425552368164,5.083084034919739,5.148869533538818,5.202629170417786,
1994-09-13,,,5.037841320037842,5.067187786102295,5.091643333435059,5.085529685020447,5.147402200698853,5.203759789466858,
1994-09-14,,,4.988928318023682,5.047622871398926,5.074524402618408,5.083084034919739,5.146423940658569,5.204401278495789,
1994-09-15,,,5.013388156890869,5.0231678009033205,5.0647424221038815,5.080638575553894,5.145445756912231,5.2048069286346434,
1994-09-16,,,4.988928318023682,5.0036028861999515,5.052514457702637,5.07697012424469,5.143489265441895,5.203286347389221,
1994-09-19,,,4.964476585388184,4.998712539672852,5.037841320037842,5.072079086303711,5.140554637908935,5.200560307502746,4.974721193313599
1994-09-20,,,4.915565013885498,4.974257278442383,5.020722532272339,5.064742469787598,5.1361526679992675,5.198306093215942,4.978051493167877
1994-09-21,,,4.940019607543945,4.964475536346436,5.0060492038726805,5.0561830520629885,5.1297942161560055,5.196776885986328,4.981504065990448
1994-09-22,,,4.964476585388184,4.954693222045899,4.988930511474609,5.0500692367553714,5.124414033889771,5.194050846099853,4.98507892370224
1994-09-23,,,5.037841320037842,4.964475822448731,4.984039354324341,5.048846435546875,5.119033842086792,5.191577973365784,4.989138655662536
1994-09-26,64.91550378951091,B,5.037841320037842,4.9791487693786625,4.988930654525757,5.04517810344696,5.111208047866821,5.189105100631714,4.9930803370475765
1994-09-27,64.94957845397671,B,5.086752891540527,5.013386344909668,4.993821811676026,5.042732572555542,5.105338697433472,5.186640892028809,4.9973846268653865
1994-09-28,64.98135683480189,B,5.086752891540527,5.042733001708984,5.00360426902771,5.039064335823059,5.09898024559021,5.185618047714233,5.001570866107941
1994-09-29,65.01678988159885,C,5.106680393218994,5.071173763275146,5.0129334926605225,5.038837957382202,5.09448769569397,5.183833565711975,5.005856742858887
1994-09-30,65.0353340974285,C,5.106680393218994,5.084941577911377,5.024708700180054,5.038611578941345,5.09244068145752,5.182529563903809,5.010142619609833
1994-10-03,65.04771307838196,C,5.081771373748779,5.0937275886535645,5.0364381790161135,5.037139749526977,5.088917264938354,5.180736236572265,5.0144220018386845
1994-10-04,65.03727802146362,C,5.0319504737854,5.082767105102539,5.048076725006103,5.034399628639221,5.085375652313233,5.178204455375671,5.018334228992462
1994-10-05,65.01929923438702,C,5.007038593292236,5.066824245452881,5.054778623580932,5.0304139137268065,5.082314071655273,5.175423555374145,5.022121896743775
1994-10-06,64.97055439714465,B,4.907397747039795,5.026967716217041,5.049070739746094,5.019000625610351,5.076770553588867,5.171406030654907,5.025411360263824
1994-10-07,64.92392635206828,B,4.932306289672852,4.992092895507812,5.038517236709595,5.011278295516968,5.071236057281494,5.167877807617187,5.028707311153412
1994-10-10,64.89869765880265,B,4.982128620147705,4.972164344787598,5.032945966720581,5.010938310623169,5.066698007583618,5.164367356300354,5.032370429039002
1994-10-11,64.8855065373023,B,4.982128620147705,4.962199974060058,5.022483539581299,5.008152675628662,5.063627309799195,5.160856904983521,5.035915491580963
1994-10-12,64.88072924920901,B,4.982128620147705,4.957217979431152,5.012021112442016,5.0078126907348635,5.0605566120147705,5.157106204032898,5.0395786094665525
1994-10-13,64.91455065731004,B,5.007038593292236,4.977146148681641,5.0020569324493405,5.0074952125549315,5.057495031356812,5.154085087776184,5.043366277217865
1994-10-14,64.94811009291737,B,5.0319504737854,4.997074985504151,4.994583940505981,5.009646320343018,5.054931688308716,5.151072854995728,5.047042429447174
1994-10-17,64.9624755595677,C,5.0319504737854,5.007039356231689,4.9896018505096436,5.013020014762878,5.051390075683594,5.148060622215271,5.050482482910156
1994-10-18,64.97573911964243,C,5.007038593292236,5.0120213508605955,4.987110662460327,5.0175936937332155,5.047839374542236,5.145519967079163,5.0535618948936465
1994-10-19,64.98744379758973,C,5.007038593292236,5.017003345489502,4.987110662460327,5.02094464302063,5.044777793884277,5.143219547271729,5.056641306877136
1994-10-20,64.97824765042904,C,4.957218647003174,5.007039356231689,4.992092752456665,5.02058174610138,5.041208896636963,5.1404209280014035,5.05911749124527
1994-10-21,64.9551355026933,B,4.932306289672852,4.98711051940918,4.992092752456665,5.01530499458313,5.0376308631896975,5.136892704963684,5.061587169170379
1994-10-24,64.91087625127425,B,4.832664489746094,4.947253322601318,4.977146339416504,5.005046153068543,5.033038206100464,5.131647362709045,5.063558638095856
1994-10-25,64.87878027361342,B,4.882485866546631,4.922342777252197,4.967182064056397,4.9948328018188475,5.0309093570709225,5.126660017967224,5.065661158561706
1994-10-26,64.83363138117355,B,4.832664489746094,4.887467956542968,4.9522356510162355,4.982128381729126,5.026805820465088,5.121414675712585,5.067632627487183
1994-10-27,64.77833386487644,B,4.733020305633545,4.842628288269043,4.924833822250366,4.963445377349854,5.0202202796936035,5.115893592834473,5.068987820148468
1994-10-28,64.7448854354349,B,4.78284215927124,4.812735462188721,4.8999229907989506,4.947253465652466,5.014631175994873,5.110630512237549,5.070592122077942
1994-10-31,64.73735168138546,B,4.757933616638184,4.797789287567139,4.872521305084229,4.931061577796936,5.008543901443481,5.104397644996643,5.072307960987091
1994-11-01,64.716877758918,B,4.757933616638184,4.772878837585449,4.847610807418823,4.917360734939575,5.00245662689209,5.0984049940109255,5.073787720203399
1994-11-02,64.6990096376647,B,4.708113670349121,4.747968673706055,4.8177183151245115,4.902414488792419,4.99439474105835,5.09239462852478,5.074664278030395
1994-11-03,64.70519950830891,B,4.683201313018799,4.738004875183106,4.790316581726074,4.89120466709137,4.986323709487915,5.085654654502869,5.074944090843201
1994-11-04,64.69138030614423,B,4.658288955688477,4.713094234466553,4.762914848327637,4.877503800392151,4.9782435417175295,5.0784253406524655,5.074981288909912
1994-11-07,64.68628826495642,B,4.683201313018799,4.698147773742676,4.747968530654907,4.862557435035706,4.969683408737183,5.071685366630554,5.075261101722718
1994-11-08,64.66517871332483,B,4.633381366729736,4.673237323760986,4.723058080673217,4.845120072364807,4.959637765884399,5.0642069768905635,5.074819655418396
1994-11-09,64.66437545431131,B,4.658288955688477,4.663272380828857,4.705620527267456,4.828928089141845,4.949601192474365,5.057217879295349,5.074620776176452
1994-11-10,64.65715080539296,B,4.608469486236572,4.648326015472412,4.693165445327759,4.808999633789062,4.939546422958374,5.050451288223266,5.07417279958725
1994-11-11,64.66152895310755,B,4.608469486236572,4.638362121582031,4.675728178024292,4.787825584411621,4.9294916534423825,5.044405426979065,5.074197001457215
1994-11-14,64.6496200992538,B,4.583557605743408,4.6184333801269535,4.658290576934815,4.765405941009521,4.918938646316528,5.038110446929932,5.073978595733642
1994-11-15,64.6585560564573,B,4.583557605743408,4.608468627929687,4.640852975845337,4.74423189163208,4.908874740600586,5.03229591846466,5.07328803062439
1994-11-16,64.66336618475346,B,4.608469486236572,4.598504734039307,4.630888557434082,4.724303436279297,4.899309072494507,5.026779437065125,5.0729581117630005
1994-11-17,64.6745607465625,B,4.608469486236572,4.598504734039307,4.62341537475586,4.706865978240967,4.88876519203186,5.020773820877075,5.0727462124824525
1994-11-18,64.69142458742262,B,4.633381366729736,4.603487110137939,4.620924615859986,4.691919732093811,4.8796977615356445,5.015750999450684,5.0720686841011045
1994-11-21,64.71455982203771,B,4.608469486236572,4.608469486236572,4.613451433181763,4.680709981918335,4.8720885848999025,5.01047905921936,5.0709124636650085
1994-11-22,64.73451926831876,B,4.608469486236572,4.613451862335205,4.610960245132446,4.667009162902832,4.863501148223877,5.005451674461365,5.0699923229217525
