Date,GRADE,GPS,DGX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-12-21,53.86976705511566,P,133.1759490966797,132.76676330566406,133.9933837890625,133.45545196533203,129.7682499694824,127.44486999511719,130.62200092315675
2023-12-22,54.64211641753716,A,133.86122131347656,133.1015625,134.07463531494142,133.51418914794922,130.0470539855957,127.4632322692871,130.65765586853027
2023-12-25,55.10723388041874,A,133.86122131347656,133.28168640136718,134.0550552368164,133.58418350219728,130.31978866577148,127.4722508239746,130.6866626739502
2023-12-26,55.085633203710785,P,133.88079833984375,133.34237976074218,133.7956329345703,133.63508834838868,130.58351684570312,127.49791366577148,130.7013146209717
2023-12-27,56.22046456875703,A,134.68353271484375,133.89254455566407,133.44908599853517,133.74815673828124,130.8730891418457,127.5275161743164,130.72764015197754
2023-12-28,56.648800932373604,A,134.76185607910156,134.20972595214843,133.48824462890624,133.76920394897462,131.16344482421874,127.56977600097656,130.7492025756836
2023-12-29,56.55681137968342,A,134.97723388671875,134.43292846679688,133.76724548339843,133.85290451049804,131.44048690795898,127.60552719116211,130.74934394836427
2024-01-01,56.69726648371603,A,134.97723388671875,134.6561309814453,133.96890869140626,133.8719940185547,131.76216918945312,127.63981842041015,130.75252044677734
2024-01-02,58.209091318332035,A,137.85533142089844,135.45103759765624,134.3967086791992,134.1622512817383,132.0997100830078,127.71875503540039,130.7731706237793
2024-01-03,58.91886385542673,A,136.7393035888672,135.86219177246093,134.8773681640625,134.39524002075194,132.3779263305664,127.79791870117188,130.7897341156006
2024-01-04,59.49214894867014,A,137.6007843017578,136.4299774169922,135.31985168457032,134.6566177368164,132.56001037597656,127.886865234375,130.80670288085938
2024-01-05,60.50975635896399,A,138.99090576171875,137.2327117919922,135.83282012939452,134.95372772216797,132.83998916625976,127.97744979858399,130.82007164001465
2024-01-08,61.25791039537842,A,138.61892700195312,137.96105041503907,136.3085906982422,135.18182296752929,133.07865661621094,128.07025146484375,130.82584762573242
2024-01-09,60.71599431829628,A,139.1181640625,138.21361694335937,136.83232727050782,135.31398010253906,133.31379943847656,128.17300918579102,130.84120162963868
2024-01-10,58.61596703096303,A,134.21363830566406,137.70848388671874,136.78533782958985,135.1172119140625,133.4032748413086,128.2165997314453,130.82186798095702
2024-01-11,56.30710014287397,A,132.91165161132812,136.77065734863282,136.6003173828125,135.04428100585938,133.49020538330078,128.24911666870116,130.79466880798338
2024-01-12,53.32315363935481,A,132.4515380859375,135.46278381347656,136.34774780273438,135.0574966430664,133.51741973876952,128.2851107788086,130.7651690673828
2024-01-15,50.589502647750315,P,132.4515380859375,134.22930603027345,136.09517822265624,135.03204345703125,133.5450259399414,128.3206181335449,130.73324851989747
2024-01-16,47.5703034019908,P,131.7233123779297,132.75033569335938,135.4819763183594,134.9393424987793,133.5778421020508,128.34923263549805,130.6952660369873
2024-01-17,47.03147439601084,P,131.59536743164062,132.2266815185547,134.96758270263672,134.9224754333496,133.5965478515625,128.35437713623048,130.66347045898436
2024-01-18,47.17710753001953,P,132.09725952148438,132.06380310058594,134.41723022460937,134.86854095458983,133.66112121582032,128.39549057006835,130.63321601867676
2024-01-19,46.958992460686964,P,130.46363830566406,131.66622314453124,133.56450347900392,134.69866180419922,133.6699188232422,128.42980590820312,130.59639114379883
