Date,GRADE,GPS,TYL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-16,,,1.90238356590271,1.95509033203125,1.9559137940406797,1.9097954154014587,,,
1984-01-17,,,1.9435611963272093,1.951796293258667,1.9616786241531368,1.9147367000579834,,,
1984-01-18,,,1.9600313901901243,1.950149154663086,1.9666198849678036,1.9196779608726502,,,
1984-01-19,,,1.9435611963272093,1.9402667284011836,1.9649728655815122,1.923795711994171,,,
1984-01-20,,,1.9435611963272093,1.9386197090148922,1.9600316524505612,1.928325206041336,,,
1984-01-23,,,1.9270899295806885,1.943560981750488,1.9493256568908692,1.9320311367511749,,,
1984-01-24,,,1.9270899295806885,1.940266728401184,1.9460315108299255,1.9357370674610137,,,
1984-01-25,,,1.9353251457214355,1.9353254795074464,1.9427373170852662,1.9402665495872498,,,
1984-01-26,,,1.8941479921340945,1.9254428386688232,1.9328547835350036,1.9427371740341186,,,
1984-01-27,,,1.90238356590271,1.9172073125839233,1.9279135107994079,1.9423254132270813,1.9153955698013305,,
1984-01-30,,,1.910618782043457,1.913913083076477,1.9287370324134827,1.9423254132270813,1.9152308511734009,,
1984-01-31,,,1.8447355031967163,1.8974421977996827,1.9188544631004334,1.9402665436267852,1.9135837626457215,,
1984-02-01,,,1.754145622253418,1.861206293106079,1.8982658863067627,1.9324428856372833,1.910289580821991,,
1984-02-02,,,1.7376751899719238,1.829911732673645,1.877677285671234,1.9213250756263733,1.9066659903526306,,
1984-02-03,,,1.762381076812744,1.8019112348556519,1.8595592737197877,1.9097954630851746,1.9032071089744569,,
1984-02-06,,,1.70473313331604,1.7607341051101684,1.8373235940933228,1.893324625492096,1.8990893959999084,,
1984-02-07,,,1.7294397354125977,1.7376749515533447,1.8175585746765137,1.8817950427532195,1.8951363921165467,,
1984-02-08,,,1.6964980363845823,1.7261454343795777,1.7936758637428283,1.8682065904140472,1.8908539772033692,,
1984-02-09,,,1.6964980363845823,1.7179100036621093,1.7739108681678772,1.8533828258514404,1.8865715622901917,,
1984-02-10,,,1.655320644378662,1.696497917175293,1.7492045760154724,1.8385590434074401,1.8814655995368958,,
1984-02-13,,,1.6141437292099,1.6783800363540649,1.7195570707321166,1.8241470515727998,1.8748772501945496,,
1984-02-14,,,1.6059083938598633,1.653673768043518,1.6956743597984314,1.8072644114494323,1.8681241941452027,,
1984-02-15,,,1.6306143999099731,1.6404970407485961,1.683321237564087,1.7907935619354247,1.8621946835517884,,
1984-02-16,,,1.622379183769226,1.625673270225525,1.671791636943817,1.7747344613075255,1.8562651729583741,,
1984-02-17,,,1.622379183769226,1.6190849781036376,1.6577914476394653,1.7586753606796264,1.8500062537193298,,
1984-02-20,,,1.622379183769226,1.620732069015503,1.649556052684784,1.7434398233890533,1.8442414617538452,,
1984-02-21,,,1.6964980363845823,1.6388499975204467,1.6462618827819824,1.7319102287292476,1.839629623889923,,
1984-02-22,,,1.7129685878753662,1.6553208351135253,1.6479089379310607,1.7207924008369442,1.8358413243293763,,
1984-02-23,,,1.6800271272659302,1.6668504238128663,1.6462618470191956,1.710086357593536,1.832217743396759,,
1984-02-24,,,1.688262701034546,1.6800271272659302,1.649556052684784,1.6993803143501278,1.828594160079956,,
1984-02-27,,,1.7129685878753662,1.6981450080871583,1.6594385385513306,1.6894978046417233,1.8254646944999695,,
1984-02-28,,,1.70473313331604,1.6997920274734497,1.6693210124969482,1.68249768614769,1.822664647102356,,
1984-02-29,,,1.6964980363845823,1.696497917175293,1.6759093761444093,1.679615306854248,1.819370484352112,,
1984-03-01,,,1.7129685878753662,1.7030862092971801,1.684968316555023,1.67837997674942,1.8164057326316834,,
1984-03-02,,,1.7294397354125977,1.7113216161727904,1.6956743717193603,1.6767329096794128,1.813935101032257,,
1984-03-05,,,1.721204400062561,1.7129687786102294,1.7055568933486938,1.677556473016739,1.81129976272583,,
1984-03-06,,,1.7294397354125977,1.717910099029541,1.7088510632514953,1.677556473016739,1.8088291311264038,,
1984-03-07,,,1.6800271272659302,1.7146159172058106,1.7055569171905518,1.6767329275608063,1.805534963607788,,
1984-03-08,,,1.6635559797286987,1.704733395576477,1.7039098024368287,1.675085824728012,1.8019113731384278,,
1984-03-09,,,1.6306143999099731,1.6849683284759522,1.6981449723243713,1.6738505125045777,1.7963112854957581,,
1984-03-12,,,1.597672939300537,1.6602620363235474,1.6866154074668884,1.6730269730091094,1.7900523686408996,,
1984-03-13,,,1.622379183769226,1.638849925994873,1.678380012512207,1.6738505125045777,1.7847816944122314,,
1984-03-14,,,1.647085428237915,1.63226158618927,1.6734387516975402,1.6746740639209747,1.7795110273361205,,
1984-03-15,,,1.647085428237915,1.6289674758911132,1.6668504357337952,1.6759093761444093,1.7732521080970765,,
1984-03-16,,,1.6800271272659302,1.6388500213623047,1.6619091749191284,1.6787917733192443,1.7669931840896607,,
1984-03-19,,,1.6635559797286987,1.652026629447937,1.6561443328857421,1.680850613117218,1.7595813059806824,,
1984-03-20,,,1.6800271272659302,1.6635562181472778,1.6512030720710755,1.6800270676612854,1.7539812207221985,,
1984-03-21,,,1.7294397354125977,1.6800270795822143,1.6561443328857421,1.680850625038147,1.7492046737670899,,
1984-03-22,,,1.7376751899719238,1.6981450319290161,1.6635562539100648,1.6837330281734466,1.744098711013794,,
1984-03-23,,,1.721204400062561,1.7063804864883423,1.6726152539253234,1.6853801131248474,1.7394868731498718,,
1984-03-26,,,1.8447355031967163,1.742616391181946,1.6973215103149415,1.691968458890915,1.738333911895752,,
1984-03-27,,,1.7870876789093018,1.76402850151062,1.713792359828949,1.696086186170578,1.7352044415473937,,
1984-03-28,,,1.7706167697906494,1.7722639083862304,1.7261454939842225,1.6997921228408814,1.7314161491394042,,
1984-03-29,,,1.745910406112671,1.7739109516143798,1.736027991771698,1.7014392137527465,1.7274631333351136,,
1984-03-30,,,1.7129685878753662,1.7722637891769408,1.7393221378326416,1.700615656375885,1.7228512811660766,,
1984-04-02,,,1.7294397354125977,1.7492046356201172,1.7459105134010315,1.7010274231433868,1.7188982772827148,,
1984-04-03,,,1.721204400062561,1.736027979850769,1.7500282406806946,1.700615656375885,1.7147805666923523,,
1984-04-04,,,1.7294397354125977,1.7277925729751586,1.7500282406806946,1.7030862867832184,1.7106628584861756,,
1984-04-05,,,1.7376751899719238,1.7261455297470092,1.7500282406806946,1.7067922472953796,1.707533402442932,,
1984-04-06,,,1.7294397354125977,1.7294397592544555,1.7508517742156982,1.7117335140705108,1.7040745258331298,1.8097350478172303,
1984-04-09,,,1.745910406112671,1.7327338933944703,1.7409692645072936,1.7191453874111176,1.7007803583145142,1.8080056047439574,
1984-04-10,,,1.7376751899719238,1.7360280513763429,1.736028015613556,1.7249101877212525,1.6986391520500184,1.8061114573478698,
1984-04-11,,,1.7376751899719238,1.737675142288208,1.7327338576316833,1.7294396758079529,1.6983097434043883,1.8042996621131897,
1984-04-12,,,1.7294397354125977,1.7360280513763429,1.731086790561676,1.733557391166687,1.6981450343132019,1.8024055123329163,
1984-04-13,,,1.745910406112671,1.7393221855163574,1.7343809723854064,1.736851555109024,1.6978156208992004,1.8005113649368285,
1984-04-16,,,1.7870876789093018,1.7475576400756836,1.7401457667350768,1.7430281400680543,1.6994627118110657,1.799276053905487,
1984-04-17,,,1.8282644748687744,1.7656754970550537,1.7508517742156982,1.7504400074481965,1.701439206600189,1.798287799358368,
1984-04-18,,,1.7706167697906494,1.7722638130187989,1.7549694776535034,1.752498859167099,1.7029215812683105,1.7968877792358398,
1984-04-19,,,1.745910406112671,1.7755579471588134,1.755792999267578,1.7529106199741364,1.7039098286628722,1.795240695476532,
1984-04-20,,,1.745910406112671,1.7755579471588134,1.7574400663375855,1.7541459202766418,1.7057216238975526,1.7935936117172242,
1984-04-23,,,1.745910406112671,1.7673224925994873,1.7574400663375855,1.7492046654224396,1.708356957435608,1.7916171038150788,
1984-04-24,,,1.762381076812744,1.7541458129882812,1.7599106550216674,1.7479693353176118,1.7114864110946655,1.789805302619934,
1984-04-25,,,1.745910406112671,1.7492045402526855,1.7607341766357423,1.7467340171337127,1.7137923312187195,1.787993507385254,
1984-04-26,,,1.745910406112671,1.7492045402526855,1.7623812437057496,1.7467340171337127,1.7162629556655884,1.7862640643119811,
1984-04-27,,,1.745910406112671,1.7492045402526855,1.7623812437057496,1.748381108045578,1.7187335801124572,1.7843699169158935,
1984-04-30,,,1.762381076812744,1.7524986743927002,1.7599105834960938,1.7500281751155853,1.7215336179733276,1.7828875398635864,
1984-05-01,,,1.754145622253418,1.750851583480835,1.752498698234558,1.7516752362251282,1.7226865696907043,1.7811580967903138,
1984-05-02,,,1.762381076812744,1.7541457176208497,1.7516751289367676,1.7533223032951355,1.723674819469452,1.7797580718994142,
1984-05-03,,,1.754145622253418,1.755792760848999,1.7524986505508422,1.7541458249092101,1.7251571893692017,1.7786874663829804,
1984-05-04,,,1.7376751899719238,1.7541457176208497,1.7516751289367676,1.7545575976371766,1.7261454391479492,1.7773697996139526,
1984-05-07,,,1.7294397354125977,1.7475574493408204,1.7500280618667603,1.7537340641021728,1.7264748620986938,1.7759697782993316,
1984-05-08,,,1.745910406112671,1.745910406112671,1.748380994796753,1.7541458249092101,1.7272984075546265,1.7749815273284912,
1984-05-09,,,1.7294397354125977,1.7393221378326416,1.7467339277267455,1.753734052181244,1.7279572415351867,1.7736638629436492,
1984-05-10,,,1.7376751899719238,1.7360280513763429,1.745910406112671,1.7541458249092101,1.7284513735771179,1.7724285531044006,
1984-05-11,,,1.7129685878753662,1.7310867309570312,1.7426162242889405,1.752498733997345,1.7281219506263732,1.7710285258293152,
1984-05-14,,,1.7129685878753662,1.727792501449585,1.7376749753952025,1.7487927794456481,1.7279572343826295,1.7696284985542297,
1984-05-15,,,1.70473313331604,1.7195570468902588,1.7327337265014648,1.7426162123680116,1.7274631023406983,1.768146116733551,
1984-05-16,,,1.647085428237915,1.7030861854553223,1.721204161643982,1.7364396452903748,1.726804268360138,1.766169615983963,
1984-05-17,,,1.647085428237915,1.6849682331085205,1.7104981422424317,1.731498396396637,1.7264748573303224,1.764193115234375,
1984-05-18,,,1.6306143999099731,1.6684973955154419,1.6997920632362367,1.7257335960865021,1.7264748573303224,1.7613930714130401,
1984-05-21,,,1.6059083938598633,1.6470853567123414,1.687438929080963,1.7187334954738618,1.7266395664215088,1.7583459675312043,
1984-05-22,,,1.6306143999099731,1.632261610031128,1.6759093284606934,1.712145161628723,1.7268042707443236,1.7557929825782777,
1984-05-23,,,1.622379183769226,1.62732036113739,1.6652032732963562,1.7059686005115509,1.72631014585495,1.7529105865955352,
1984-05-24,,,1.6059083938598633,1.6190849542617798,1.6520265936851501,1.6989684998989105,1.725486605167389,1.7493693566322326,
1984-05-25,,,1.5812019109725952,1.6092024564743042,1.638849925994873,1.6907330751419067,1.7235101008415221,1.7452516424655915,
1984-05-28,,,1.5812019109725952,1.6042611598968506,1.6256732583045959,1.6816741168498992,1.7218630194664002,1.7407221627235412,
1984-05-29,,,1.564730882644653,1.5910844564437867,1.6116730332374574,1.672203379869461,1.7195570945739747,1.7367691576480866,
1984-05-30,,,1.5482603311538696,1.5762606859207153,1.6017905235290528,1.6614973425865174,1.7159335064888,1.732569090127945,
1984-05-31,,,1.5564955472946167,1.566378116607666,1.592731535434723,1.6516148388385772,1.712309913635254,1.7282043123245239,
1984-06-01,,,1.5729665756225586,1.5647310495376587,1.5869667530059814,1.643379408121109,1.709345157146454,1.724416015148163,
1984-06-04,,,1.5812019109725952,1.5647310495376587,1.5844961047172545,1.6359675168991088,1.7040744853019714,1.7212041985988618,
1984-06-05,,,1.5729665756225586,1.5663781881332397,1.578731322288513,1.6273203253746034,1.6997920632362367,1.7174982523918152,
1984-06-06,,,1.5812019109725952,1.572966504096985,1.57461359500885,1.619908434152603,1.6960037660598755,1.71370995759964,
1984-06-07,,,1.5812019109725952,1.5779077768325807,1.5721429467201233,1.6120847702026366,1.692709596157074,1.7100863647460938,
1984-06-08,,,1.564730882644653,1.5762606382369992,1.570495843887329,1.6046728849411012,1.6897448420524597,1.7062980616092682,
1984-06-11,,,1.5564955472946167,1.5713193655014037,1.5680252075195313,1.5968492329120636,1.6862859582901002,1.7025921177864074,
1984-06-12,,,1.5400245189666748,1.564730954170227,1.5655545711517334,1.5886138021945952,1.6826623606681823,1.6987214636802674,
1984-06-13,,,1.5400245189666748,1.556495475769043,1.564730989933014,1.5832607567310333,1.678874056339264,1.6947684574127198,
1984-06-14,,,1.5400245189666748,1.5482599973678588,1.5630838871002197,1.5779077112674713,1.674921042919159,1.6912272226810456,
1984-06-15,,,1.5482603311538696,1.544965887069702,1.5606132626533509,1.573790007829666,1.6712974548339843,1.687685990333557,
1984-06-18,,,1.5564955472946167,1.544965887069702,1.558142626285553,1.5713193655014037,1.6675091576576233,1.6841447579860687,
1984-06-19,,,1.5812019109725952,1.5532013654708863,1.5589661598205566,1.5688487410545349,1.6643796920776368,1.6815094220638276,
1984-06-20,,,1.5729665756225586,1.559789776802063,1.558142626285553,1.5663781106472014,1.6610855197906493,1.679697631597519,
1984-06-21,,,1.597672939300537,1.5713194608688354,1.5597897291183471,1.5659663379192352,1.6584501838684083,1.678297609090805,
1984-06-22,,,1.5894372463226318,1.579554843902588,1.562260365486145,1.566378104686737,1.6553207206726075,1.676568170785904,
1984-06-25,,,1.5812019109725952,1.5844961166381837,1.5647310018539429,1.566378104686737,1.6512030053138733,1.6753328585624694,
1984-06-26,,,1.5564955472946167,1.579554843902588,1.566378104686737,1.5659663379192352,1.6457676267623902,1.6736034166812896,
1984-06-27,,,1.5729665756225586,1.579554843902588,1.5696723103523254,1.5672016501426698,1.6418146228790282,1.6723681020736694,
1984-06-28,,,1.5812019109725952,1.5762606382369995,1.5737900495529176,1.5684369683265686,1.6385204529762267,1.6712151408195495,
1984-06-29,,,1.597672939300537,1.5779077768325807,1.5787313103675842,1.5696722865104675,1.6355557036399841,1.6706386637687682,
1984-07-02,,,1.5729665756225586,1.5762607097625732,1.5803784132003784,1.5692605197429657,1.6320968270301819,1.6702268922328949,
1984-07-03,,,1.6059083938598633,1.5861432790756225,1.5828490614891053,1.570907610654831,1.6289673733711243,1.6702268922328949,
1984-07-04,,,1.6059083938598633,1.5927316427230835,1.5861432433128357,1.5721429347991944,1.6261673331260682,1.6699798321723938,
1984-07-05,,,1.597672939300537,1.5960258483886718,1.5861432433128357,1.5729664862155914,1.6232025837898254,1.669732769727707,
1984-07-06,,,1.6306143999099731,1.6026141405105592,1.59026095867157,1.5762606620788575,1.6208966636657716,1.6698151218891144,
1984-07-09,,,1.622379183769226,1.6124966621398926,1.594378685951233,1.579554843902588,1.6180966258049012,1.6698151218891144,
1984-07-10,,,1.647085428237915,1.620732069015503,1.6034376740455627,1.58490788936615,1.615955421924591,1.6693209958076478,
1984-07-11,,,1.638849854469299,1.62732036113739,1.6100260019302368,1.589849156141281,1.6134847974777222,1.668579808473587,
1984-07-12,,,1.647085428237915,1.6372028589248657,1.6166143536567688,1.595202201604843,1.611343593597412,1.668250391483307,
1984-07-13,,,1.721204400062561,1.6553208589553834,1.6289674997329713,1.6038494050502776,1.6110141777992248,1.668579808473587,
1984-07-16,,,1.7294397354125977,1.6767329692840576,1.644614815711975,1.6124966144561768,1.6110141777992248,1.6687445199489594,
1984-07-17,,,1.688262701034546,1.6849684238433837,1.6528502464294434,1.6178496539592744,1.6098612236976624,1.6685798156261444,
1984-07-18,,,1.6717920303344729,1.6915568590164185,1.6594386100769043,1.62279092669487,1.6087082695961,1.6683327555656433,
1984-07-19,,,1.6717920303344729,1.69649817943573,1.6668505191802978,1.6264968812465668,1.6073906064033507,1.6679209899902343,
1984-07-20,,,1.6717920303344729,1.6866157054901123,1.6709682822227478,1.6306146204471588,1.606567075252533,1.667344512939453,
1984-07-23,,,1.6635559797286987,1.6734389543533326,1.675085961818695,1.634732323884964,1.6055788230895995,1.6667680287361144,
1984-07-24,,,1.6800271272659302,1.6717918395996094,1.6783801317214966,1.6409089028835298,1.6050847029685975,1.6662739026546478,
1984-07-25,,,1.6800271272659302,1.6734388589859008,1.6824978590011597,1.6462619304656982,1.6057435369491577,1.6662739026546478,
1984-07-26,,,1.70473313331604,1.6800270795822143,1.6882626295089722,1.6524384915828705,1.6068964910507202,1.6666856741905212,
1984-07-27,,,1.6964980363845823,1.6849682807922364,1.6857919931411742,1.6573797464370728,1.6082141637802123,1.6673445105552673,
1984-07-30,,,1.7129685878753662,1.6948508024215698,1.684144878387451,1.664379847049713,1.6103553676605225,1.6684974670410155,
1984-07-31,,,1.7294397354125977,1.7047333240509033,1.6882625818252563,1.67055641412735,1.612331874370575,1.6695680725574493,
1984-08-01,,,1.7129685878753662,1.7113216161727904,1.6923802375793457,1.675909423828125,1.6141436624526977,1.6702269041538238,
1984-08-02,,,1.795323133468628,1.729439616203308,1.7047333478927613,1.6857919335365295,1.6179319572448732,1.671709281206131,
1984-08-03,,,1.795323133468628,1.7492046356201172,1.7170864582061767,1.6940273702144624,1.6222143816947936,1.672862241268158,
1984-08-06,,,1.910618782043457,1.7887346744537354,1.7417927384376526,1.7084393501281738,1.6288027191162109,1.6753328692913056,
1984-08-07,,,1.9188547134399412,1.826617670059204,1.7656754970550537,1.7220278143882752,1.6358851957321168,1.6777211451530456,
1984-08-08,,,1.8859128952026367,1.8612065315246582,1.7862640738487243,1.734380966424942,1.642638247013092,1.679285876750946,
1984-08-09,,,1.8941479921340945,1.8809715032577514,1.8052055597305299,1.746734094619751,1.6493912959098815,1.6808506047725678,
1984-08-10,,,1.8612061738967896,1.8941481113433838,1.8216763734817505,1.7537341833114624,1.6551560878753662,1.68225062251091,
1984-08-13,,,1.8612061738967896,1.8842655897140503,1.8365001320838927,1.760322505235672,1.66075617313385,1.6824153292179107,
1984-08-14,,,1.8694418668746948,1.874383020401001,1.8505003452301025,1.7693814635276794,1.6666856789588929,1.6832388710975648,
1984-08-15,,,1.8529713153839111,1.8677947044372558,1.8645006179809571,1.7784404277801513,1.6721210670471192,1.6840624165534974,
1984-08-16,,,1.8529713153839111,1.8595593690872192,1.8702654361724853,1.7874993920326232,1.6775564551353455,1.6851330256462098,
1984-08-17,,,1.8447355031967163,1.8562652349472046,1.875206673145294,1.7961465656757354,1.6831565475463868,1.6864506947994231,
1984-08-20,,,1.803558588027954,1.8447357177734376,1.8645006537437439,1.8031466960906983,1.6880978083610534,1.6871918833255768,
1984-08-21,,,1.803558588027954,1.8315590620040894,1.852971041202545,1.8093232691287995,1.6933684897422792,1.6880154252052306,
1984-08-22,,,1.803558588027954,1.8216765165328979,1.844735610485077,1.8154998421669006,1.6986391711235047,1.6887566137313843,
1984-08-23,,,1.8282644748687744,1.8167351484298706,1.838147258758545,1.8216764092445374,1.7044039702415466,1.6896625065803528,
1984-08-24,,,1.8612061738967896,1.8200292825698852,1.838147258758545,1.8299118161201477,1.7106628870964051,1.6909801709651946,1.7503576093912125
1984-08-27,,,1.8612061738967896,1.8315587997436524,1.838147258758545,1.8373236954212189,1.7167570996284485,1.6921331286430359,1.7500693666934968
1984-08-28,,,1.8529713153839111,1.8414413452148437,1.8365002036094666,1.8435002744197846,1.7221924877166748,1.6932860898971558,1.749698773622513
1984-08-29,,,1.8447355031967163,1.8496767282485962,1.835676622390747,1.850088620185852,1.727627866268158,1.6943566930294036,1.7493281775712968
1984-08-30,,,1.8612061738967896,1.8562650680541992,1.836500108242035,1.8533827722072602,1.732898530960083,1.6956743574142457,1.749039934873581
1984-08-31,51.92194006835938,A,1.8447355031967163,1.8529709339141847,1.836500108242035,1.8558533906936645,1.7380044960975647,1.696662608385086,1.7485869866609574
1984-09-03,51.9155382791684,A,1.8447355031967163,1.8496767997741699,1.840617799758911,1.8525592267513276,1.743275167942047,1.6972390866279603,1.7482575702667236
1984-09-04,51.90905308089546,A,1.8282644748687744,1.8447354316711426,1.8430883884429932,1.8480297148227691,1.7487105464935302,1.6972390866279603,1.747763442993164
1984-09-05,51.900379703334586,P,1.795323133468628,1.8348529577255248,1.8422648429870605,1.8435002267360687,1.7531576776504516,1.69748615026474,1.74718696475029
1984-09-06,51.88883997514048,P,1.7706167697906494,1.816735076904297,1.836500072479248,1.8373236656188965,1.7569459748268128,1.6977332139015198,1.7464869546890258
1984-09-07,51.881727764347204,P,1.7870876789093018,1.805205512046814,1.8290882229804992,1.833617740869522,1.760734269618988,1.698144986629486,1.745869299173355
1984-09-10,51.876771687396854,P,1.795323133468628,1.7953230381011962,1.8224999189376831,1.830323588848114,1.7651814007759095,1.6986391139030457,1.7451281088590622
1984-09-11,51.87353864542396,P,1.795323133468628,1.788734769821167,1.8167351007461547,1.8266176521778106,1.7689696955680847,1.6989685344696044,1.7443869185447693
1984-09-12,51.87506486131636,P,1.803558588027954,1.7903818607330322,1.8126174092292786,1.8241470158100128,1.7729226994514464,1.6995450162887573,1.7437692618370055
1984-09-13,51.88166114387794,P,1.811793684959412,1.7986172437667847,1.8076761603355407,1.8220881342887878,1.777205114364624,1.7002038490772247,1.743233956694603
1984-09-14,51.89283410044245,P,1.877677321434021,1.8167351722717284,1.8109703421592713,1.8237352252006531,1.782146372795105,1.7015215182304382,1.742945717573166
1984-09-17,51.90382463075648,P,1.877677321434021,1.833206009864807,1.8142645239830018,1.8274411618709565,1.787252335548401,1.702674480676651,1.7427810102701187
1984-09-18,51.9148919191264,A,1.877677321434021,1.8496768474578857,1.8192058086395264,1.8311470985412597,1.791864173412323,1.703909797668457,1.7425339472293855
1984-09-19,51.927603407894395,A,1.910618782043457,1.8710888862609862,1.8307353734970093,1.836500108242035,1.7972995519638062,1.705392174720764,1.742575123310089
1984-09-20,51.93745653646593,A,1.8941479921340945,1.887559747695923,1.8430884957313538,1.839794284105301,1.8022408032417296,1.7067921984195709,1.7427398324012757
1984-09-21,51.93447001410404,A,1.8694418668746948,1.8859126567840576,1.851323914527893,1.8402060687541961,1.8052055525779724,1.7081098651885986,1.7427398324012757
1984-09-24,51.93308057887857,A,1.8941479921340945,1.8892067909240722,1.8612064003944397,1.8418531596660614,1.8084997177124023,1.7097569477558137,1.7428633630275727
1984-09-25,51.93077193999039,A,1.877677321434021,1.8892067909240722,1.869441819190979,1.8430884599685669,1.8122880101203918,1.7110746169090272,1.7430280721187592
1984-09-26,51.921712596753764,A,1.8612061738967896,1.8793242692947387,1.8752065777778626,1.8439119935035706,1.816076292991638,1.712392281293869,1.7430280721187592
1984-09-27,51.91404297718832,A,1.8612061738967896,1.8727359056472779,1.8801478266716003,1.8439119935035706,1.8198645758628844,1.7136275911331176,1.7430280721187592
1984-09-28,51.91254300616751,A,1.8612061738967896,1.8710887670516967,1.8785007119178772,1.8447355270385741,1.823652858734131,1.7151099669933318,1.7430692464113235
1984-10-01,51.90810969259163,A,1.8612061738967896,1.8645004034042358,1.876853597164154,1.8455590605735779,1.8276058626174927,1.7165923428535461,1.7431104207038879
1984-10-02,51.90523791006539,A,1.8612061738967896,1.8612061738967896,1.8752064824104309,1.8472061455249786,1.83122944355011,1.7181570732593536,1.7431515949964522
1984-10-03,51.90572924948133,P,1.8612061738967896,1.8612061738967896,1.8702652215957642,1.8505002975463867,1.834853024482727,1.7202982807159424,1.7432339483499526
1984-10-04,51.91031418696334,P,1.8941479921340945,1.8677945375442504,1.8702652215957642,1.856676858663559,1.8386413216590882,1.722768906354904,1.7434810107946397
1984-10-05,51.91777063970673,A,1.9188547134399412,1.879324245452881,1.875206506252289,1.8632652103900909,1.8430884552001954,1.725651309490204,1.743522190451622
1984-10-08,51.92419086617334,A,1.910618782043457,1.8892067670822144,1.876853585243225,1.8690299928188323,1.847041459083557,1.7286984133720398,1.743522190451622
1984-10-09,51.93014512433607,A,1.910618782043457,1.8990892887115478,1.8801477313041688,1.8747947752475738,1.8506650400161744,1.7314984571933747,1.7436457198858262
1984-10-10,51.93813507262811,A,1.9353251457214355,1.913913083076477,1.8875596284866334,1.8813831031322479,1.8551121711730958,1.7346279168128966,1.743769251704216
1984-10-11,51.94133390249912,A,1.951796293258667,1.9254427433013916,1.8966186404228211,1.8883832335472106,1.8582416343688966,1.7380867958068849,1.7437280762195586
1984-10-12,51.94077958635605,A,1.9600313901901243,1.9336780786514283,1.9065011620521546,1.8925009369850159,1.8615357995033264,1.74187509059906,1.7435633665323258
1984-10-15,51.938432722204034,A,1.9435611963272093,1.9402665615081787,1.9147366642951966,1.8957951307296752,1.8621946477890015,1.7454986834526063,1.7431104230880736
