Date,GRADE,GPS,GOOG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-10-25,,,4.656070232391357,3.9635732173919678,3.7546959638595583,3.5450734376907347,,,
2004-10-26,,,4.516935348510742,4.1318278312683105,3.8650105714797975,3.6133243799209596,,,
2004-10-27,,,4.620541572570801,4.357823753356934,3.9769898653030396,3.6815132021903993,3.11020046710968,,
2004-10-28,,,4.80265998840332,4.57606782913208,4.104448008537292,3.7606465458869933,3.1563934516906738,,
2004-10-29,,,4.736570358276367,4.666555500030517,4.220054721832275,3.8327733874320984,3.197304253578186,,
2004-11-01,,,4.870488166809082,4.709439086914062,4.3365061521530155,3.908515286445618,3.240351777076721,,
2004-11-02,,,4.841668128967285,4.774385643005371,4.4531067371368405,3.978704237937927,3.285073914527893,,
2004-11-03,,,4.762160778045654,4.802709484100342,4.580266618728638,4.046520340442657,3.3276444053649903,,
2004-11-04,,,4.588987350463867,4.759974956512451,4.668021392822266,4.103478968143463,3.365802321434021,,
2004-11-05,,,4.207606792449951,4.654182243347168,4.660368871688843,4.142759895324707,3.397207193374634,,
2004-11-08,,,4.287112236022949,4.537507057189941,4.623473072052002,4.18908451795578,3.4322593879699705,,
2004-11-09,,,4.191457748413086,4.407464981079102,4.590925312042236,4.227967941761017,3.4652196073532107,,
2004-11-10,,,4.170586585998535,4.289150142669678,4.54592981338501,4.261459839344025,3.4988158559799194,,
2004-11-11,,,4.54724645614624,4.2808019638061525,4.520388460159301,4.312418234348297,3.539319200515747,,
2004-11-12,,,4.521903991699219,4.3436614036560055,4.498921823501587,4.3594882726669315,3.5800610685348513,,
2004-11-15,,,4.593210697174072,4.40488109588623,4.471194076538086,4.40385011434555,3.6222290706634523,,
2004-11-16,,,4.286864280700684,4.42396240234375,4.415713691711426,4.434410214424133,3.657489981651306,,
2004-11-17,,,4.285870552062988,4.44701919555664,4.368084669113159,4.474175643920899,3.6923732280731203,,
2004-11-18,,,4.162636280059815,4.3700971603393555,4.3254495620727536,4.49673547744751,3.7247868299484255,,
2004-11-19,,,4.20884895324707,4.307486152648925,4.3255737781524655,4.492971324920655,3.756624011993408,,
2004-11-22,,,4.102013111114502,4.209246635437012,4.307063865661621,4.465268468856811,3.785246181488037,,
2004-11-23,,,4.162139415740967,4.184301662445068,4.304132032394409,4.447528672218323,3.813088183403015,,
2004-11-24,,,4.342021942138672,4.195531940460205,4.3212755680084225,4.433602690696716,3.8442744207382202,,
2004-11-25,,,4.342021942138672,4.231409072875977,4.300753116607666,4.410570788383484,3.8744817399978637,,
2004-11-26,,,4.457056999206543,4.281050682067871,4.294268417358398,4.396595120429993,3.9052406215667723,,
2004-11-29,,,4.498301029205322,4.360308265686035,4.284777450561523,4.3779857635498045,3.9358951568603517,,
2004-11-30,,,4.521407604217529,4.432161903381347,4.308231782913208,4.361972737312317,3.9677671337127687,,
2004-12-01,,,4.471220016479492,4.458001518249512,4.326766729354858,4.347425699234009,3.998367037773132,,
2004-12-02,,,4.457305908203125,4.4810583114624025,4.356233692169189,4.340841627120971,4.0274761772155765,,
2004-12-03,,,4.482151508331299,4.486077213287354,4.3835639476776125,4.354568862915039,4.05757417678833,,
2004-12-06,,,4.380035400390625,4.462424087524414,4.411366176605225,4.359215021133423,4.086409997940064,,
2004-12-07,,,4.2592854499816895,4.409999656677246,4.421080780029297,4.362606406211853,4.108557376861572,,
2004-12-08,,,4.223259449005127,4.360407543182373,4.409204530715942,4.365240049362183,4.127887263298034,,
2004-12-09,,,4.308977127075195,4.3307417869567875,4.4059000492095945,4.353326582908631,4.14966694355011,,
2004-12-10,,,4.264751434326172,4.2872617721557615,4.386669492721557,4.340468955039978,4.169081301689148,,
2004-12-13,,,4.234936714172363,4.25824203491211,4.360333061218261,4.322555255889893,4.186667032241822,,
2004-12-14,,,4.4396653175354,4.294318008422851,4.352158832550049,4.330195307731628,4.206702556610107,,
2004-12-15,,,4.466746330261231,4.343015384674072,4.351711463928223,4.33923909664154,4.227920708656311,,
2004-12-16,,,4.384507656097412,4.358121490478515,4.344431638717651,4.35033266544342,4.246614565849304,,
2004-12-17,,,4.474199771881104,4.4000111579895025,4.343636465072632,4.363600206375122,4.267658796310425,,
2004-12-20,,,4.596937656402588,4.472411346435548,4.365326690673828,4.388346433639526,4.2923851537704465,,
2004-12-21,,,4.5653839111328125,4.49755506515503,4.39593653678894,4.408508658409119,4.315417046546936,,
2004-12-22,,,4.628740787506104,4.529953956604004,4.436484670639038,4.42284460067749,4.337976889610291,,
2004-12-23,,,4.668492794036865,4.5867509841918945,4.472436237335205,4.4391681432724,4.360785174369812,,
2004-12-24,,,4.668492794036865,4.625609588623047,4.512810373306275,4.449739933013916,4.382544965744018,,
2004-12-27,,,4.768124103546143,4.6598468780517575,4.566129112243653,4.463231086730957,4.403787970542908,,
2004-12-28,,,4.789243698120117,4.704618835449219,4.601086950302124,4.476622891426087,4.42605959892273,,
2004-12-29,,,4.792721748352051,4.737415027618408,4.633684492111206,4.492697978019715,4.4521027946472165,,
2004-12-30,,,4.909496307373047,4.785615730285644,4.68618335723877,4.515307497978211,4.476063928604126,,
2004-12-31,,,4.789988994598389,4.80991497039795,4.717762279510498,4.530699372291565,4.48618106842041,,
2005-01-03,,,5.036457538604736,4.863581657409668,4.761714267730713,4.56352047920227,4.493788814544677,,
2005-01-04,,,4.832474231719971,4.872227764129638,4.788423299789429,4.592179918289185,4.500099592208862,,
2005-01-05,,,4.807877540588379,4.875258922576904,4.806336975097656,4.621410822868347,4.503846311569214,3.807023389339447,
2005-01-06,,,4.684643268585205,4.830288314819336,4.80795202255249,4.640194129943848,4.501485977172852,3.8289397144317627,
2005-01-07,,,4.8163251876831055,4.835555553436279,4.822735261917114,4.667772817611694,4.5030810737609865,3.8501926636695862,
2005-01-10,,,4.846388339996338,4.797541713714599,4.830561685562134,4.698345398902893,4.5025990772247315,3.871475427150726,
2005-01-11,,,4.80862283706665,4.792771434783935,4.832499599456787,4.716793274879455,4.501938171386719,3.893506042957306,
2005-01-12,,,4.854338645935059,4.802063655853272,4.8386612892150875,4.736172890663147,4.5037817287445066,3.9157130670547486,
2005-01-13,,,4.85309648513794,4.835754299163819,4.8330213069915775,4.759602332115174,4.5090639114379885,3.937433116436005,
2005-01-14,,,4.968380928039551,4.866165447235107,4.850860500335694,4.784311389923095,4.52427939414978,3.960743293762207,
2005-01-17,,,4.968380928039551,4.89056396484375,4.844052839279175,4.802883553504944,4.5379047679901126,3.9850820779800413,
2005-01-18,,,5.066023826599121,4.9420441627502445,4.86740779876709,4.827915549278259,4.555396089553833,4.010307848453522,
2005-01-19,,,4.902042388916016,4.951584911346435,4.876824283599854,4.841580629348755,4.570025205612183,4.0344205307960515,
2005-01-20,,,4.818063735961914,4.944578361511231,4.890166330337524,4.8490591764450075,4.575441551208496,4.057380375862121,
2005-01-21,,,4.677934646606445,4.8864891052246096,4.876327276229858,4.849531269073486,4.578562164306641,4.079311616420746,
2005-01-24,,,4.490102291107178,4.790833377838135,4.840698671340943,4.835630178451538,4.576499996185302,4.099364533424377,
2005-01-25,,,4.400658130645752,4.657760238647461,4.7999022006988525,4.81620090007782,4.578775873184204,4.118132927417755,
2005-01-26,,,4.701786041259766,4.617708969116211,4.784646940231323,4.811654114723206,4.58709418296814,4.13973370552063,
2005-01-27,,,4.672966003417969,4.5886894226074215,4.7666338920593265,4.799827599525452,4.5973007774353025,4.161043803691864,
2005-01-28,,,4.729116916656494,4.5989258766174315,4.7427074909210205,4.796783995628357,4.6077061367034915,4.1821650743484495,
2005-01-31,,,4.860301971435547,4.672965812683105,4.73189959526062,4.787976217269898,4.622871913909912,4.2040590476989745,
2005-02-01,,,4.767876148223877,4.7464094161987305,4.7020848274230955,4.784746313095093,4.63498664855957,4.224037415981293,
2005-02-02,,,5.1172051429748535,4.829493236541748,4.7236011028289795,4.800212693214417,4.650490312576294,4.247382366657257,
2005-02-03,,,5.238948822021484,4.9426898002624515,4.7656896114349365,4.827927970886231,4.66842885017395,4.271455295085907,
2005-02-04,,,5.077452659606934,5.012356948852539,4.805641412734985,4.840984344482422,4.680836763381958,4.293038692474365,
2005-02-07,,,4.870488166809082,5.0143941879272464,4.843680000305175,4.842189335823059,4.688280506134033,4.312087831497192,
2005-02-08,,,4.935335636138916,5.047886085510254,4.897147750854492,4.848524975776672,4.696559066772461,4.332163100242615,
2005-02-09,,,4.759925842285156,4.976430225372314,4.902961730957031,4.843804335594177,4.702333183288574,4.3503501105308535,
2005-02-10,,,4.670481204986572,4.862736701965332,4.902713251113892,4.834673571586609,4.706596689224243,4.367036433219909,
2005-02-11,,,4.656070232391357,4.778460216522217,4.895408582687378,4.819058036804199,4.710075063705444,4.383824620246887,
2005-02-14,,,4.794957637786865,4.763354110717773,4.888874149322509,4.810386872291565,4.718373508453369,4.402391753196716,
2005-02-15,,,4.850611686706543,4.746409320831299,4.897147703170776,4.799616265296936,4.730200033187867,4.4193787050247195,
2005-02-16,,,4.92962121963501,4.780348396301269,4.878389310836792,4.800995206832885,4.744327268600464,4.436107265949249,
2005-02-17,,,4.916950225830078,4.829642200469971,4.8461894512176515,4.805939531326294,4.756486730575562,4.453076837062835,
2005-02-18,,,4.918191909790039,4.882066535949707,4.830263376235962,4.817952394485474,4.769555540084839,4.469318420886993,
2005-02-21,,,4.918191909790039,4.906713390350342,4.835033750534057,4.839356875419616,4.7832206439971925,4.484943838119507,
2005-02-22,,,4.754707336425781,4.887532520294189,4.816970920562744,4.857059335708618,4.789521484375,4.498112020492553,
2005-02-23,,,4.818809986114502,4.865370273590088,4.8228593349456785,4.862910532951355,4.796562757492065,4.512241733074188,
2005-02-24,,,4.693090438842773,4.820598316192627,4.825120258331299,4.863916754722595,4.802734413146973,4.524674489498138,
2005-02-25,,,4.618056774139404,4.7605712890625,4.821318912506103,4.858363747596741,4.805611553192139,4.536635174751281,
2005-02-28,,,4.670729160308838,4.711078739166259,4.808896064758301,4.848885107040405,4.807087383270264,4.5497362685203555,
2005-03-01,,,4.622777462005615,4.684692764282227,4.786112642288208,4.841630172729492,4.80823525428772,4.561826150417328,
2005-03-02,,,4.600913047790527,4.641113376617431,4.75324182510376,4.815815567970276,4.807678699493408,4.572827794551849,
2005-03-03,,,4.646380424499512,4.631771373748779,4.726184844970703,4.786187148094177,4.807236452102661,4.584010813236237,
2005-03-04,,,4.618802070617676,4.631920433044433,4.696245861053467,4.763254618644714,4.806242637634277,4.594393801689148,
2005-03-07,,,4.691102504730225,4.635995101928711,4.673536920547486,4.7542853355407715,4.804702205657959,4.604245088100433,
2005-03-08,,,4.601409912109375,4.6317215919494625,4.658207178115845,4.737589049339294,4.800945529937744,4.613502564430237,
2005-03-09,,,4.505754470825195,4.612689876556397,4.626901626586914,4.724880480766297,4.795206184387207,4.623654489517212,
2005-03-10,,,4.471715927124023,4.5777569770812985,4.604764175415039,4.714942216873169,4.786450576782227,4.631257252693176,
2005-03-11,,,4.417552471160889,4.537507057189941,4.584713745117187,4.703016328811645,4.779001846313476,4.632591457366943,
2005-03-14,,,4.347736835479736,4.468833923339844,4.552414512634277,4.680655288696289,4.765227432250977,4.6295081233978275,
2005-03-15,,,4.43767786026001,4.436087512969971,4.533904552459717,4.660008597373962,4.757331504821777,4.62871554851532,
2005-03-16,,,4.3628926277160645,4.407515144348144,4.5101025104522705,4.6316721677780155,4.748431806564331,4.626139059066772,
2005-03-17,,,4.4545722007751465,4.404086399078369,4.490921688079834,4.608553266525268,4.74383038520813,4.6226581811904905,
2005-03-18,,,4.473206520080566,4.4152172088623045,4.476362133026123,4.586303997039795,4.736968011856079,4.620024542808533,
2005-03-21,,,4.494077205657959,4.444485282897949,4.456659603118896,4.565098261833191,4.729921789169311,4.616260433197022,
2005-03-22,,,4.437429428100586,4.4444355964660645,4.440261554718018,4.549234366416931,4.722497920989991,4.612218046188355,
2005-03-23,,,4.44687032699585,4.461231136322022,4.434373140335083,4.5306373834609985,4.714348554611206,4.609065141677856,
2005-03-24,,,4.453578948974609,4.461032485961914,4.432559442520142,4.5186618089675905,4.706358203887939,4.607711057662964,
2005-03-25,,,4.453578948974609,4.457106971740723,4.436162090301513,4.510437917709351,4.696062164306641,4.61017077922821,
2005-03-28,,,4.507493019104004,4.459790134429932,4.45213770866394,4.502276110649109,4.686844406127929,4.612374587059021,
2005-03-29,,,4.46152925491333,4.4646100997924805,4.4545228481292725,4.494213700294495,4.6747545146942135,4.615075302124024,
2005-03-30,,,4.483393669128418,4.471914768218994,4.466572952270508,4.488337731361389,4.666381540298462,4.618203372955322,
2005-03-31,,,4.484883785247803,4.4781757354736325,4.469604110717773,4.480262899398804,4.65971794128418,4.617579746246338,
2005-04-01,,,4.473206520080566,4.482101249694824,4.469604110717773,4.472983121871948,4.6556233787536625,4.617092771530151,
2005-04-04,,,4.603646755218506,4.501331996917725,4.480561065673828,4.468610334396362,4.657894268035888,4.617197132110595,
2005-04-05,,,4.685140132904053,4.546054172515869,4.505332136154175,4.472796845436096,4.663583908081055,4.62117989063263,
2005-04-06,,,4.701289653778076,4.589633369445801,4.530774068832398,4.48257360458374,4.663573980331421,4.62533408164978,
2005-04-07,,,4.814088344573975,4.655474281311035,4.566825008392334,4.499692225456238,4.666396427154541,4.631848602294922,
2005-04-08,,,4.771602630615234,4.715153503417969,4.598627376556396,4.517394733428955,4.667246141433716,4.637476139068603,
2005-04-11,,,4.800920486450195,4.754608249664306,4.627970123291016,4.540053915977478,4.6660585117340085,4.64446521282196,
2005-04-12,,,4.819057941436768,4.78139181137085,4.663722991943359,4.559122920036316,4.667082147598267,4.651034398078918,
2005-04-13,,,4.7934675216674805,4.79982738494873,4.694730377197265,4.580651664733887,4.660607395172119,4.6555488538742065,
2005-04-14,,,4.75669527053833,4.788348770141601,4.721911525726318,4.5957578182220455,4.650962324142456,4.659695587158203,
2005-04-15,,,4.59644079208374,4.753316402435303,4.734234952926636,4.601919531822205,4.641342086791992,4.661089425086975,
2005-04-18,,,4.645386695861816,4.722209644317627,4.738408946990967,4.609485006332397,4.636840057373047,4.66256028175354,
2005-04-19,,,4.755453109741211,4.7094886779785154,4.745440244674683,4.625386190414429,4.633242406845093,4.664900736808777,
2005-04-20,,,4.921918869018555,4.7351789474487305,4.767503166198731,4.649138617515564,4.636482267379761,4.6694077253341675,
2005-04-21,,,5.073974132537842,4.798634719848633,4.7934917449951175,4.680158376693726,4.644552125930786,4.675574407577515,
2005-04-22,,,5.361935138702393,4.951733589172363,4.852524995803833,4.725576186180115,4.658669424057007,4.684372243881225,
2005-04-25,,,5.5537428855896,5.13340482711792,4.927807235717774,4.777888679504395,4.673845129013062,4.696109318733216,
2005-04-26,,,5.434980869293213,5.269310379028321,4.989399528503418,4.8265612602233885,4.685532512664795,4.7078662729263305,
2005-04-27,,,5.460571765899658,5.377040958404541,5.056109952926636,4.875420165061951,4.696151523590088,4.720239396095276,
2005-04-28,,,5.452373027801514,5.452720737457275,5.1256777286529545,4.923794627189636,4.706859979629517,4.731673355102539,
2005-04-29,,,5.466038703918457,5.4735414505004885,5.212637519836425,4.973436236381531,4.717816915512085,4.743686227798462,
2005-05-02,,,5.522934913635254,5.467379856109619,5.30039234161377,5.019400644302368,4.729911775588989,4.756566209793091,
2005-05-03,,,5.619832515716553,5.504350185394287,5.386830282211304,5.066135263442993,4.747214279174805,4.7683678817749025,
2005-05-04,,,5.677225589752197,5.547680950164795,5.462360954284668,5.114932060241699,4.764382591247559,4.780472674369812,
2005-05-05,,,5.639460563659668,5.585098457336426,5.518909597396851,5.156200671195984,4.783309993743896,4.793022203445434,
2005-05-06,,,5.665299892425537,5.624950695037842,5.549246072769165,5.200885534286499,4.804254856109619,4.804933204650879,
2005-05-09,,,5.615609169006348,5.6434855461120605,5.55543270111084,5.241619968414307,4.8231524562835695,4.815119919776916,
2005-05-10,,,5.659833908081055,5.651485824584961,5.577918004989624,5.283658766746521,4.843893585205078,4.826064419746399,
2005-05-11,,,5.746545314788818,5.665349769592285,5.60651535987854,5.331312656402588,4.866806230545044,4.8372424650192265,
2005-05-12,,,5.682692050933838,5.673996067047119,5.629547262191773,5.377612495422364,4.887532463073731,4.847384457588196,
2005-05-13,,,5.695611953735352,5.680058479309082,5.652504587173462,5.432571053504944,4.909068660736084,4.857655649185181,
2005-05-16,,,5.74058198928833,5.705053043365479,5.674269294738769,5.48733081817627,4.930058250427246,4.867380228042602,
2005-05-17,,,5.792261600494385,5.731538581848144,5.691512203216552,5.539171242713929,4.953875284194947,4.877410407066345,
2005-05-18,,,5.942080020904541,5.770645523071289,5.717997646331787,5.590179300308227,4.982601795196533,4.88890398979187,
2005-05-19,,,5.942576885223389,5.822622489929199,5.7483092784881595,5.633609437942505,5.01201901435852,4.899234795570374,
2005-05-20,,,6.002951622009277,5.884090423583984,5.782074451446533,5.665660262107849,5.043726997375488,4.911364421844483,
2005-05-23,,,6.346815586090088,6.005337142944336,5.855195093154907,5.705313897132873,5.083708572387695,4.924468002319336,
2005-05-24,,,6.360480785369873,6.118980979919433,5.925259780883789,5.751588892936707,5.122164630889893,4.9397480678558345,
2005-05-25,,,6.4799885749816895,6.2265626907348635,5.998604106903076,5.802559733390808,5.164506549835205,4.956469178199768,4.3817462837696075
2005-05-26,,,6.439986228942871,6.32604455947876,6.074333524703979,5.851940393447876,5.204214830398559,4.974022607803345,4.4014811611175535
2005-05-27,,,6.608936309814453,6.447241497039795,6.165665960311889,5.909085273742676,5.246929426193237,4.991948719024658,4.421070691347122
2005-05-30,,,6.608936309814453,6.499665641784668,6.252501392364502,5.963385343551636,5.289226608276367,5.00957419872284,4.440524812936783
2005-05-31,,,6.888947486877441,6.605358982086182,6.362169981002808,6.02684109210968,5.338256969451904,5.030377445220947,4.461941744089127
2005-06-01,52.384835414859744,A,7.155540466308594,6.740469360351563,6.483516025543213,6.1007568359375,5.3924303722381595,5.053389463424683,4.484551265239715
2005-06-02,52.56381041928171,A,7.153056144714356,6.883083343505859,6.60456395149231,6.1764366149902346,5.446419916152954,5.076389060020447,4.506911088228225
2005-06-03,52.58304467151033,A,6.963235378265381,6.953943157196045,6.70059232711792,6.241333389282227,5.496613044738769,5.096337604522705,4.528540449142456
2005-06-06,52.73885848238658,A,7.228586673736572,7.077873229980469,6.7887694358825685,6.321982264518738,5.551034917831421,5.118939661979676,4.552010869979858
2005-06-07,52.763964624775575,A,7.282749652862549,7.15663366317749,6.880996322631836,6.403128051757813,5.607459325790405,5.14110692024231,4.575707384347916
2005-06-08,52.53095434448246,A,6.94584321975708,7.114694213867187,6.927581787109375,6.463092947006226,5.656708316802979,5.16154492855072,4.597982729673386
2005-06-09,52.37334101410192,A,7.113551616668701,7.106793308258057,6.994938325881958,6.534635925292969,5.709281673431397,5.184499807357788,4.620940091609955
2005-06-10,52.3030702620866,A,7.018889904022217,7.117924213409424,7.0359336853027346,6.600799822807312,5.760195341110229,5.2079093599319455,4.643610488176346
2005-06-13,52.11902453407928,A,7.025101661682129,7.077227210998535,7.077550220489502,6.665025806427002,5.808624439239502,5.2332593536376955,4.666311943531037
2005-06-14,51.87102674051878,A,6.915780067443848,7.003833293914795,7.080233478546143,6.721201729774475,5.853237237930298,5.258410573005676,4.688271750211715
2005-06-15,51.766069267712425,A,6.827578544616699,6.980180358886718,7.047437286376953,6.765476655960083,5.89576301574707,5.279668498039245,4.709701101779938
2005-06-16,51.58199225059457,A,6.893170833587647,6.936104202270508,7.021448755264283,6.813006353378296,5.937344665527344,5.301870546340942,4.731457175016403
2005-06-17,51.476393678556256,P,6.964228630065918,6.925171947479248,7.021548080444336,6.861070203781128,5.981197185516358,5.324221663475036,4.753193368911743
2005-06-20,51.411406502638634,P,7.123241901397705,6.944799995422363,7.011013603210449,6.899891519546509,6.027643613815307,5.346851062774658,4.775455055236816
2005-06-21,51.4510661789242,P,7.151565074920654,6.991956996917724,6.99789514541626,6.939445734024048,6.074293756484986,5.370687952041626,4.79736268401146
2005-06-22,51.57141137926077,A,7.187839508056641,7.064009189605713,7.022094774246216,6.974838280677796,6.122181196212768,5.391394295692444,4.81938833117485
2005-06-23,51.66743495952155,A,7.198026657104492,7.124980354309082,7.030542278289795,7.012740302085876,6.171007823944092,5.410985074043274,4.84122018456459
2005-06-24,51.7865135127661,A,7.3853631019592285,7.209207248687744,7.0671895980834964,7.051561641693115,6.226786270141601,5.434064178466797,4.863551435470581
2005-06-27,51.95242344935742,A,7.5555548667907715,7.295669841766357,7.1202349185943605,7.098892569541931,6.284989633560181,5.460914845466614,4.886501338481903
2005-06-28,52.05826613975348,A,7.503378391265869,7.366032505035401,7.178994750976562,7.1296141147613525,6.339948139190674,5.486595273017883,4.909379186630249
2005-06-29,52.014836552314485,A,7.272812366485596,7.383027076721191,7.223518133163452,7.1354777097702025,6.386966009140014,5.511724138259888,4.93103712439537
2005-06-30,51.99635270851835,A,7.308341026306152,7.405089950561523,7.265035152435303,7.143241953849793,6.431653347015381,5.538102736473084,4.952569584846497
2005-07-01,51.84096585200669,A,7.236289024353027,7.375275135040283,7.292241191864013,7.156894636154175,6.469140424728393,5.5639049243927,4.973864772319794
2005-07-04,51.562439282962536,A,7.236289024353027,7.311421966552734,7.303545904159546,7.157279753684998,6.5027913475036625,5.588318238258362,4.995354995727539
2005-07-05,51.36716577726733,A,7.347100257873535,7.280166339874268,7.323099422454834,7.1604972839355465,6.541033735275269,5.613283123970032,5.016330914497376
2005-07-06,51.282244476176324,A,7.242997646331787,7.2742033958435055,7.3286152362823485,7.175355005264282,6.576682252883911,5.636416888236999,5.036262077093125
2005-07-07,51.22133556579674,A,7.34287691116333,7.281110572814941,7.343100261688233,7.1868212699890135,6.614492330551148,5.660676155090332,5.056876496076584
2005-07-08,51.22213163676627,A,7.360020637512207,7.3058568954467775,7.34056601524353,7.203877806663513,6.652371969223022,5.685094442367554,5.077206431627274
2005-07-11,51.2411179586185,A,7.288464546203613,7.316291999816895,7.313856983184815,7.217045950889587,6.687682561874389,5.70879716873169,5.096870503425598
2005-07-12,51.19891508018555,A,7.249457359313965,7.2967634201049805,7.288464879989624,7.233729815483093,6.720275058746338,5.733744668960571,5.115928344726562
2005-07-13,51.26846906837958,A,7.425364971160889,7.333236885070801,7.303720140457154,7.263619136810303,6.755237846374512,5.759810218811035,5.136025975942612
2005-07-14,51.317086716977315,A,7.47580099105835,7.359821701049805,7.320466136932373,7.292750644683838,6.791964654922485,5.787637324333191,5.156155906915664
2005-07-15,51.36966800627709,A,7.483254432678223,7.384468460083008,7.345162677764892,7.318701934814453,6.828323745727539,5.816289300918579,5.17646223783493
2005-07-18,51.45689105616395,A,7.442258834838867,7.415227317810059,7.365759658813476,7.334652781486511,6.864856739044189,5.844004597663879,5.196870433092117
2005-07-19,51.65955784097748,A,7.699659824371338,7.505267810821533,7.4010156154632565,7.362057518959046,6.905653257369995,5.874773421287537,5.218299785852432
2005-07-20,51.75160291308168,A,7.75183629989624,7.570562076568604,7.451899480819702,7.390257358551025,6.945759077072143,5.906282653808594,5.239555224180221
2005-07-21,51.841507363077746,A,7.800036430358887,7.635409164428711,7.4976154327392575,7.4203578472137455,6.988105964660645,5.937819213867187,5.260915013551712
2005-07-22,51.79025965652459,A,7.513317584991455,7.641421794891357,7.512945127487183,7.426755571365357,7.024460077285767,5.966764369010925,5.280579085350037
2005-07-25,51.68028010143501,A,7.350579261779785,7.623085880279541,7.5191565990448,7.4165067911148075,7.056660022735596,5.993359136581421,5.298802112340927
2005-07-26,51.45135694699071,A,7.356541633605957,7.554462242126465,7.529865026473999,7.409164953231811,7.087945623397827,6.020910453796387,5.317206509113312
2005-07-27,51.22476584346819,A,7.377412796020508,7.479577541351318,7.525069808959961,7.414394974708557,7.116652278900147,6.04962703704834,5.336640763282776
2005-07-28,50.94088156765236,P,7.292191505432129,7.378008556365967,7.506708860397339,7.413587498664856,7.143644571304321,6.077831792831421,5.354544522762299
