Date,GRADE,GPS,KR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-28,,,0.2066415101289749,0.2091113060712814,0.20985226631164547,0.21240440681576725,0.22347937941551205,,
1984-02-29,,,0.2115811705589294,0.20993459224700922,0.21018157750368113,0.21174578741192812,0.22313431382179258,,
1984-03-01,,,0.2173439115285873,0.21174576282501217,0.21051086932420726,0.21149880215525624,0.2228233554959297,,
1984-03-02,,,0.2181673198938369,0.21322764754295345,0.21116948425769802,0.21133414208889004,0.22264247238636015,,
1984-03-05,,,0.2181673198938369,0.21438024640083309,0.21182809919118878,0.21129298284649844,0.22246158927679058,,
1984-03-06,,,0.2189905047416687,0.21685004532337185,0.21298067569732662,0.21145763099193568,0.22221602052450176,,
1984-03-07,,,0.2189905047416687,0.2183319121599197,0.21413325220346446,0.2117046065628528,0.22200290977954862,,
1984-03-08,,,0.2148742377758026,0.21783797740936275,0.21479187011718745,0.2119927547872066,0.22154518276453014,,
1984-03-09,,,0.2091112732887268,0.2160267680883407,0.2146272078156471,0.21215741187334056,0.22092350780963893,,
1984-03-12,,,0.2066415101289749,0.21372160613536834,0.21405092626810068,0.21203392371535296,0.2202524375915527,,
1984-03-13,,,0.2091112732887268,0.21174575984477997,0.21429790258407588,0.21207508444786066,0.2197606015205383,,
1984-03-14,,,0.2066415101289749,0.2092759609222412,0.21380393654108049,0.2119927570223808,0.21912199199199672,,
1984-03-15,,,0.2041715681552887,0.20713542699813842,0.2124867022037506,0.2114987857639789,0.21845021158456798,,
1984-03-16,,,0.2091112732887268,0.20713542699813842,0.2115810975432396,0.21137529090046878,0.21786099731922146,,
1984-03-19,,,0.1975854635238647,0.20532421767711634,0.20952291190624237,0.21067550554871556,0.217008806169033,,
1984-03-20,,,0.198408767580986,0.2031837165355682,0.2074647381901741,0.21022270694375034,0.21622176975011823,,
1984-03-21,,,0.2049949765205383,0.20285440981388092,0.20606518536806107,0.21009921878576274,0.21556645750999448,,
1984-03-22,,,0.2049949765205383,0.20301909148693084,0.20507725924253464,0.20993456467986102,0.21494360387325284,,
1984-03-23,,,0.2000553011894226,0.20120789706707,0.20417166203260423,0.20939943492412563,0.2143842530250549,,
1984-03-26,,,0.2025250494480133,0.20219581425189972,0.20376001596450805,0.20890547111630436,0.21395544409751888,,
1984-03-27,,,0.2017018347978592,0.20285442769527434,0.2030190721154213,0.20865848734974857,0.21354262739419932,,
1984-03-28,,,0.2049949765205383,0.20285442769527434,0.20285441875457763,0.20832917764782902,0.21319567352533336,,
1984-03-29,,,0.1992319226264953,0.20170181691646577,0.2023604542016983,0.20742357820272442,0.212701002061367,,
1984-03-30,,,0.1975854635238647,0.20120784938335415,0.20120787322521205,0.20639448538422583,0.2121247100830078,,
1984-04-02,,,0.2000553011894226,0.200713899731636,0.20145485699176785,0.20548888444900512,0.2116140457987785,,
1984-04-03,,,0.1992319226264953,0.20021991729736324,0.20153717249631878,0.20450095534324647,0.2110706830024719,,
1984-04-04,,,0.1967622637748718,0.19857337474822995,0.20071390122175212,0.2033895432949066,0.21042853176593776,,
1984-04-05,,,0.1959388107061386,0.19791475236415862,0.19980828464031214,0.2024427719414234,0.20980284363031385,,
1984-04-06,,,0.1967622637748718,0.19775011241436002,0.19947898089885707,0.20182532146573068,0.20921008974313732,0.21922558814287182,
1984-04-09,,,0.1959388107061386,0.19692681431770323,0.1988203570246696,0.20129018649458885,0.20866672784090037,0.218823599666357,
1984-04-10,,,0.2025250494480133,0.19758543968200684,0.19890267848968501,0.2009608753025532,0.20820569336414338,0.21847936034202572,
1984-04-11,,,0.2033484727144241,0.1989026814699173,0.19873802810907362,0.20079622343182563,0.20777759164571763,0.21822450056672094,
1984-04-12,,,0.2041715681552887,0.2005492329597473,0.19923199266195296,0.20079622343182563,0.2074153506755829,0.21797787174582478,
1984-04-13,,,0.2066415101289749,0.20252508223056792,0.200137597322464,0.20067273527383805,0.20711897045373917,0.2177559423446655,
1984-04-16,,,0.2074647396802902,0.20483026802539825,0.20087854117155074,0.20116669908165932,0.20688845515251159,0.21752601742744443,
1984-04-17,,,0.2074647396802902,0.20581820607185358,0.2017018228769302,0.2016194976866245,0.20672379910945893,0.21731232032179829,
1984-04-18,,,0.2091112732887268,0.20697076618671412,0.20293672382831568,0.2018253125250339,0.20662500470876694,0.21710697263479228,
1984-04-19,,,0.2124043256044387,0.20861731767654415,0.2045832753181457,0.20219577997922894,0.20669086575508117,0.2169264435768127,
1984-04-20,,,0.2124043256044387,0.2097698807716369,0.20614748150110246,0.20281323119997974,0.20682258963584899,0.21677837207913395,
1984-04-23,,,0.2157492786645889,0.21142678856849667,0.20812852829694747,0.20347444266080852,0.20695534974336624,0.21668809384107587,
1984-04-24,,,0.2199305295944214,0.2139199465513229,0.2098690763115883,0.20438587740063663,0.2071881991624832,0.2166639724373817,
1984-04-25,,,0.2232755273580551,0.21675279736518854,0.21186178177595133,0.20529990494251246,0.20748794853687286,0.2166733010113239,
1984-04-26,,,0.2199305295944214,0.21825803816318506,0.21343767791986462,0.20633483529090876,0.20760553926229477,0.21663295134901997,
1984-04-27,,,0.222439244389534,0.22026502192020417,0.2150174513459205,0.20757752433419227,0.20782270073890685,0.21662580281496044,
1984-04-30,,,0.2241116911172866,0.22193750441074372,0.21668214648962017,0.20878034383058547,0.208073311150074,0.2166597236692905,
1984-05-01,,,0.2216029912233352,0.22227199673652645,0.21809597164392466,0.20989889726042749,0.2083560761809349,0.21666855752468106,
1984-05-02,,,0.2216029912233352,0.22193748950958248,0.2193451434373855,0.21114093363285064,0.2086388412117958,0.21665304645895955,
1984-05-03,,,0.2174218297004699,0.2214357495307922,0.21984689384698863,0.21221508458256716,0.20882151663303372,0.21657949373126026,
1984-05-04,,,0.2190942764282226,0.22076675593852987,0.22051588892936702,0.2133316852152347,0.20898824423551557,0.2165226654708385,
1984-05-07,,,0.2190942764282226,0.21976327300071713,0.2208503887057304,0.2144894585013389,0.20912204325199124,0.21648206725716587,
1984-05-08,,,0.2165855914354324,0.2187597930431365,0.2205158948898315,0.21519248560070986,0.20932092487812037,0.2164001521468162,
1984-05-09,,,0.2190942764282226,0.21825805008411403,0.22009776979684825,0.2159797757863998,0.20947118699550626,0.2163027504086494,
1984-05-10,,,0.2182580381631851,0.21842529177665707,0.21993052065372462,0.2166840992867946,0.20948946952819822,0.21615641251206394,
1984-05-11,,,0.2157492786645889,0.2177562922239303,0.21926152408123012,0.21713948771357533,0.20944110870361324,0.21604179054498668,
1984-05-14,,,0.2098957300186157,0.21591658294200894,0.21783992797136303,0.2172610372304916,0.20927567690610882,0.2158686330914497,
1984-05-15,,,0.204041987657547,0.21340786218643185,0.2160838276147842,0.21708989962935443,0.20897670656442638,0.21559636354446407,
1984-05-16,,,0.2057144045829773,0.21073188781738278,0.2144949689507484,0.21692005619406696,0.20871118456125257,0.21535704717040058,
1984-05-17,,,0.204041987657547,0.2078886777162552,0.2131569847464561,0.21650193929672237,0.20849453955888744,0.2150198611617088,
1984-05-18,,,0.2048782408237457,0.20571447014808655,0.21173538118600846,0.21612563505768773,0.20840987890958781,0.2146666933596134,
1984-05-21,,,0.203205794095993,0.204376482963562,0.2101465329527855,0.21549846082925792,0.20834116458892818,0.21429680109024044,
1984-05-22,,,0.204041987657547,0.204376482963562,0.20889217257499695,0.2147040337324142,0.2082397788763046,0.21400019019842145,
1984-05-23,,,0.2015333324670791,0.20354026854038235,0.20713607817888255,0.21361692398786541,0.20813761532306668,0.2136298036575317,
1984-05-24,,,0.2015333324670791,0.20303853750228879,0.20546360760927196,0.2126970641314983,0.20808485060930249,0.21326753109693528,
1984-05-25,,,0.1998608708381652,0.2020350635051727,0.20387476682662958,0.21156814545392985,0.20789984256029126,0.2128804199397564,
1984-05-28,,,0.1998608708381652,0.20136607885360713,0.20287128090858456,0.21035560443997378,0.20794535070657727,0.21247707843780517,
1984-05-29,,,0.198188379406929,0.20019535720348353,0.20228592008352275,0.20918487384915346,0.20794094294309612,0.2120813563466072,
1984-05-30,,,0.1948434263467788,0.19885737597942343,0.2011988222599029,0.20784689560532565,0.20773791193962093,0.21165218472480773,
1984-05-31,,,0.199024498462677,0.19835560917854306,0.20069707334041592,0.20692702904343602,0.20761850237846372,0.21128105312585832,
1984-06-01,,,0.2006970942020416,0.19852285385131832,0.2002789586782455,0.20600716993212695,0.2076313382387161,0.21100779563188554,
1984-06-04,,,0.2090593725442886,0.20036255419254298,0.20086431652307507,0.20550542473793026,0.2077620247006416,0.2108587343990803,
1984-06-05,,,0.2090593725442886,0.2025367528200149,0.20136605501174923,0.20512911379337306,0.2079091754555702,0.21072590142488476,
1984-06-06,,,0.2090593725442886,0.20537994205951687,0.20211865901947018,0.20462736859917635,0.20799046337604518,0.21059306845068929,
1984-06-07,,,0.2065507173538208,0.20688518583774562,0.20262039750814434,0.20404200255870814,0.2081368392705917,0.21041892066597934,
1984-06-08,,,0.210731953382492,0.20889215767383576,0.203707505762577,0.2037911362946033,0.20839976906776425,0.210262239575386,
1984-06-11,,,0.2090593725442886,0.2088921576738357,0.20462735593318934,0.20374931842088695,0.20857985049486158,0.21009694814682003,
1984-06-12,,,0.2174218297004699,0.21056464910507197,0.20655070096254344,0.2044183105230331,0.20894364863634107,0.21000716581940648,
1984-06-13,,,0.2182580381631851,0.21240438222885127,0.20889216214418407,0.2050454922020435,0.20937356412410732,0.20990104794502254,
1984-06-14,,,0.2190942764282226,0.21491309404373166,0.21089913994073864,0.20579810664057727,0.209836673438549,0.2098197585344314,
1984-06-15,,,0.2190942764282226,0.21658555865287776,0.21273885816335675,0.2065089084208011,0.21028331369161601,0.20974670171737667,
1984-06-18,,,0.2274565547704696,0.22026499509811398,0.21457857638597483,0.20772144645452495,0.21091366857290264,0.2097901982069015,
1984-06-19,,,0.2291291803121566,0.2226064652204513,0.21658555716276165,0.20897580608725544,0.21144575119018552,0.20982572227716442,
1984-06-20,,,0.2274565547704696,0.2244461685419082,0.21842527538537976,0.21027196720242497,0.2119279128313064,0.209852752238512,
1984-06-21,,,0.2232755273580551,0.22528241872787472,0.22009775638580317,0.21135907694697376,0.21230999201536174,0.2098626713454723,
1984-06-22,,,0.2257841080427169,0.22662038505077353,0.22160297185182562,0.21265523880720133,0.21269284397363658,0.20990590721368785,
1984-06-25,,,0.2232755273580551,0.22578417956829067,0.22302458733320227,0.21382597163319583,0.2130090597271919,0.20994875743985172,
1984-06-26,,,0.2216029912233352,0.22427894175052637,0.2234427034854888,0.21499670222401615,0.21329182475805278,0.21000781193375584,
1984-06-27,,,0.222439244389534,0.22327547967433925,0.22386082410812375,0.2163764931261539,0.21355838418006892,0.21009169444441791,
1984-06-28,,,0.2216029912233352,0.22294097244739527,0.224111695587635,0.2175054177641868,0.21374235749244686,0.210216611623764,
1984-06-29,,,0.2216029912233352,0.22210474908351893,0.22436256706714625,0.2185507126152515,0.2139263308048248,0.21037446022033687,
1984-07-02,,,0.2199305295944214,0.2214357495307922,0.22360996454954143,0.21909427046775817,0.21400995582342144,0.21048265278339381,
1984-07-03,,,0.2190942764282226,0.22093400657176968,0.22260647416114804,0.21959601566195483,0.21399323076009744,0.21059071496129034,
1984-07-04,,,0.2190942764282226,0.2202650129795074,0.22177024632692333,0.22009776085615154,0.21390960574150078,0.21069877713918683,
1984-07-05,,,0.2165855914354324,0.21926153302192683,0.22110125273466105,0.2205995045602321,0.213842706978321,0.2107241231203079,
1984-07-06,,,0.2165855914354324,0.21825805306434626,0.2201814010739326,0.22089218646287914,0.21372563391923896,0.21077416732907292,
1984-07-09,,,0.2182580381631851,0.21792355477809902,0.2196796521544456,0.22135211974382396,0.21360856086015695,0.21084093600511547,
1984-07-10,,,0.2257841080427169,0.2192615211009979,0.22009776383638377,0.22177023366093632,0.21369218319654457,0.21102412968873974,
1984-07-11,,,0.2257841080427169,0.22059948742389673,0.22043225020170207,0.2221465371549129,0.2137758055329322,0.211207323372364,
1984-07-12,,,0.2266204059123993,0.2226064503192901,0.22093399167060848,0.22252284362912172,0.21395977705717084,0.21139064684510228,
1984-07-13,,,0.2257841080427169,0.22444615364074702,0.22135210335254665,0.22285733520984646,0.21409357368946072,0.21154090896248814,
1984-07-16,,,0.2249480932950973,0.22578416466712942,0.22185385972261423,0.22273191213607785,0.2142106500267982,0.21166634663939474,
1984-07-17,,,0.2291291803121566,0.22645317912101737,0.22285735011100766,0.22273191213607785,0.2144615218043327,0.21189122334122654,
1984-07-18,,,0.2291291803121566,0.22712219357490535,0.22386084049940105,0.22281554341316218,0.21466221988201137,0.2120667034387588,
1984-07-19,,,0.2266204059123993,0.22712219357490535,0.22486432194709774,0.2229827873408794,0.21482946723699567,0.21215946838259694,
1984-07-20,,,0.2274565547704696,0.2274566829204559,0.22595141828060142,0.22306640967726704,0.2150636127591133,0.21225236073136325,
1984-07-23,,,0.224910482764244,0.22744916081428518,0.2266166627407073,0.2231481574475765,0.21536390781402584,0.21231979236006734,
1984-07-24,,,0.2223643660545349,0.22609619796276087,0.22627468854188915,0.22318622618913647,0.2157303553819656,0.21235353097319598,
1984-07-25,,,0.2223643660545349,0.22474323511123656,0.22593271434307094,0.22318248227238652,0.21606335461139675,0.21238726958632465,
1984-07-26,,,0.2240617871284485,0.2242315113544464,0.22567685246467586,0.22330542206764217,0.2164637506008148,0.2124791450798511,
1984-07-27,,,0.2300028651952743,0.2247407734394073,0.2260987281799316,0.2237254157662391,0.21696624308824536,0.2126880609989166,
1984-07-30,,,0.2300028651952743,0.22575924992561341,0.2266042053699493,0.22422903254628174,0.21750218451023098,0.21292167454957958,
1984-07-31,,,0.2317003458738327,0.22762644588947295,0.2268613219261169,0.2248593360185623,0.2180553516745567,0.21314756527543063,
1984-08-01,,,0.241036057472229,0.23136078417301179,0.22805200964212413,0.22595642507076263,0.2188454061746597,0.2134915107488632,
1984-08-02,,,0.2546157538890838,0.2374715775251388,0.23085154443979258,0.22785793319344516,0.21990705460309978,0.21399595260620113,
1984-08-03,,,0.2520695924758911,0.24188492298126216,0.23331284821033477,0.2296321332454681,0.2209512290358543,0.21442553579807277,
1984-08-06,,,0.251220703125,0.24612849056720734,0.23594387024641036,0.23128026649355884,0.22197842568159099,0.21496188819408413,
1984-08-07,,,0.251220703125,0.2500325620174408,0.23882950395345687,0.23255209624767298,0.22303907215595242,0.21549000754952427,
1984-08-08,,,0.251220703125,0.252069491147995,0.2417151376605034,0.23382392600178714,0.22416661769151683,0.2159522648155689,
1984-08-09,,,0.2580105662345886,0.25274845361709597,0.2451100155711174,0.2353934340178966,0.22534633904695509,0.2164824207127094,
1984-08-10,,,0.2580105662345886,0.25393664836883545,0.24791078567504882,0.23700475692749018,0.22649260848760602,0.21706197336316105,
1984-08-13,,,0.2563129961490631,0.2549551069736481,0.2505417987704277,0.23857300207018847,0.22743768095970152,0.21759985283017155,
1984-08-14,,,0.2537670433521271,0.2554643750190735,0.25274846851825716,0.239804895222187,0.22833183437585827,0.21812050491571422,
1984-08-15,,,0.2529182434082031,0.2558038830757141,0.2539366871118546,0.24099434837698933,0.22920901179313657,0.21859973758459086,
1984-08-16,,,0.2546157538890838,0.2551249206066132,0.2539366871118546,0.24239411577582354,0.23017031252384182,0.21915357589721676,
1984-08-17,,,0.2546157538890838,0.25444595813751214,0.25419130325317385,0.24375207573175425,0.23104798853397365,0.21972387880086897,
1984-08-20,,,0.2537670433521271,0.25393676757812494,0.25444593727588655,0.24519490376114841,0.23194214195013044,0.220260996222496,
1984-08-21,,,0.2495233416557312,0.25308802723884577,0.25427620112895966,0.24655285254120823,0.23258417218923566,0.22076391041278837,
1984-08-22,,,0.2495233416557312,0.2524090468883514,0.25410646498203276,0.24791080132126803,0.23320947825908658,0.22129152119159695,
1984-08-23,,,0.2444310486316681,0.2503721058368683,0.25274851322174074,0.248929264396429,0.23371621370315548,0.22177644357085224,
1984-08-24,,,0.2444310486316681,0.24833516478538514,0.25139056146144867,0.24965067356824872,0.23422294914722439,0.2222531314194202,0.220739359781146
1984-08-27,,,0.2435823529958725,0.2462982267141342,0.25011749714612963,0.25032964795827867,0.23454546511173244,0.22272956684231754,0.22077658325433727
1984-08-28,,,0.2444310486316681,0.2452797681093216,0.24918389767408372,0.2509661830961704,0.23485150247812267,0.2231486268341541,0.2208139935880899
1984-08-29,,,0.2444310486316681,0.24426130950450897,0.2483351781964302,0.25113593265414236,0.23519099235534666,0.22355945259332655,0.22089197658002374
1984-08-30,,,0.2461285144090652,0.2446008026599884,0.24748645424842836,0.25071157068014144,0.23564805209636686,0.22397902205586429,0.22097844690084453
1984-08-31,39.5722790681614,P,0.2486747205257415,0.2454495370388031,0.24689235091209408,0.25054182708263395,0.23610586434602734,0.22439935415983198,0.22107764825224874
1984-09-03,39.57565036763067,A,0.2486747205257415,0.24646801054477688,0.24638311862945553,0.25041452795267105,0.23661384820938106,0.22481145396828647,0.22116873569786544
1984-09-04,39.57450550742192,P,0.2435823529958725,0.24629827141761776,0.24578901976346965,0.25003261044621466,0.23705343544483182,0.2251726301014423,0.2212424752116203
1984-09-05,39.574328794547455,P,0.2444310486316681,0.24629827141761776,0.24527979046106335,0.24969312772154809,0.2374932715296745,0.2255258278548717,0.221316400244832
1984-09-06,39.57434172106665,P,0.2461285144090652,0.24629827141761776,0.24544953703880307,0.2490990251302719,0.2379837819933891,0.22586306974291798,0.22139475665986535
1984-09-07,39.57272180604473,P,0.246977299451828,0.2459587872028351,0.24570416212081905,0.24854736179113388,0.23849126815795896,0.22620879948139186,0.2214935857802629
1984-09-10,39.56871136504152,P,0.2444310486316681,0.24511005282402037,0.2457890316843986,0.24795326441526414,0.23898127853870388,0.22649561718106268,0.22159185551106927
1984-09-11,39.570424825723165,P,0.2452798932790756,0.24544956088066097,0.24587391614913937,0.24752890691161156,0.23950499087572097,0.22674911081790922,0.22170654162764547
1984-09-12,39.56895793428932,P,0.2427336424589157,0.24511007964611048,0.24570417553186413,0.2470196768641472,0.23997777819633484,0.2269436919689178,0.22180849649012085
1984-09-13,39.56647009475341,P,0.2427336424589157,0.24443110525608064,0.2453646883368492,0.24642557129263878,0.2405007392168045,0.22717172309756276,0.22190233722329136
1984-09-14,39.56255533842987,P,0.2427336424589157,0.24358237385749817,0.24477058053016662,0.24583146572113038,0.24102370023727418,0.22737466707825657,0.2220002349466085
1984-09-17,39.564917259876204,P,0.246977299451828,0.24409162402153015,0.24460083842277527,0.24549197852611543,0.24159808546304704,0.22760332316160198,0.22213152341544626
1984-09-18,39.5661310710901,P,0.246977299451828,0.24443110525608064,0.24494033306837082,0.24536467641592025,0.24202194929122925,0.2278570662438869,0.22226281188428398
1984-09-19,39.57809408176828,A,0.2554645538330078,0.24697728753089904,0.24604368358850479,0.24566173702478408,0.24261555820703506,0.22819568186998362,0.2224243641644716
1984-09-20,39.59441576235022,A,0.2588594555854797,0.25020245015621184,0.24731677770614624,0.24638315737247468,0.24326033920049667,0.22861005812883373,0.222594775930047
1984-09-21,39.61058305890882,A,0.2580105662345886,0.25325783491134646,0.2484201043844223,0.2470621332526207,0.24390486836433412,0.2289992210268974,0.22276094324886794
1984-09-24,39.621501827115736,A,0.257161945104599,0.25529476404190066,0.2496931940317154,0.24774111285805703,0.24454914540052414,0.22937989771366116,0.22293098248541351
1984-09-25,39.629302987558255,A,0.2554645538330078,0.2569922149181366,0.2507116600871086,0.248292788118124,0.24507585287094116,0.22976868733763692,0.22308441974222656
1984-09-26,39.62785701700362,A,0.2563129961490631,0.25716190338134765,0.25206959545612334,0.24888688549399376,0.2456195291876793,0.23014087453484533,0.22322181247174736
1984-09-27,39.62615312353629,A,0.2614053189754486,0.2576710760593414,0.25393676310777663,0.24965072572231292,0.24631522744894027,0.23057234734296794,0.22336437992751595
1984-09-28,39.62284771174435,A,0.2580105662345886,0.2576710760593414,0.2554644554853439,0.2501175180077553,0.24692630767822266,0.23099496021866794,0.2235183753818273
1984-10-01,39.617639064665894,A,0.2546157538890838,0.2571618378162384,0.2562283009290695,0.2504145696759224,0.24752041310071946,0.23144216045737262,0.22365539677441115
1984-10-02,39.617343364440046,A,0.2554645538330078,0.2571618378162384,0.2570770263671875,0.2510086797177792,0.24818241685628892,0.23195638611912725,0.22377637483179566
1984-10-03,39.61245691473326,A,0.251220703125,0.25614337921142577,0.2566526412963867,0.25134816244244573,0.24875954359769822,0.23241144910454747,0.223884248137474
1984-10-04,39.60105619252487,A,0.251220703125,0.2541064560413361,0.2558887660503387,0.2516027718782425,0.24930272191762926,0.232883236259222,0.2239515487104654
1984-10-05,39.591175456380604,P,0.2503720223903656,0.25257874727249147,0.25512491166591644,0.2517725080251694,0.24971010506153107,0.2333381740748882,0.2240024337172508
1984-10-08,39.58633162814069,P,0.251220703125,0.25189973711967467,0.25453078746795654,0.252111990749836,0.25013446182012555,0.23381832316517825,0.22405756212770936
1984-10-09,39.580695773983074,P,0.2529182434082031,0.25139047503471373,0.2542761564254761,0.25249390825629237,0.250558819770813,0.23430708572268483,0.22415363796055313
1984-10-10,39.579225511652794,P,0.251220703125,0.25139047503471373,0.25376692712306975,0.25291826128959655,0.2507625126838684,0.23480395942926402,0.22421688154339786
