Date,GRADE,GPS,DOV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-09,,,1.2556053400039673,1.2927716493606567,1.3098477840423584,1.3424932360649109,1.2996569347381592,,
1984-02-10,,,1.2505834102630615,1.2817222833633424,1.2998030543327332,1.3377219498157502,1.2981008458137513,,
1984-02-13,,,1.2355163097381592,1.2686641216278076,1.2887537717819213,1.3311928451061248,1.2970424222946166,,
1984-02-14,,,1.2355163097381592,1.2546013355255128,1.2777044892311096,1.3231570601463318,1.2956843757629395,,
1984-02-15,,,1.265650510787964,1.2485743761062622,1.2746910095214843,1.3161256611347198,1.294880781173706,,
1984-02-16,,,1.2606265544891355,1.2495786190032958,1.2711751341819764,1.3085919797420502,1.2937758159637451,,
1984-02-17,,,1.2706722021102903,1.2535963773727414,1.267659330368042,1.303318476676941,1.2921686458587647,,
1984-02-20,,,1.2706722021102903,1.260627555847168,1.2646458387374877,1.2990494072437286,1.2915659475326537,,
1984-02-21,,,1.2104041576385498,1.255605125427246,1.2551032304763794,1.2905113220214843,1.2900592470169068,,
1984-02-22,,,1.175246238708496,1.2375242710113523,1.2430493235588074,1.2807176053524016,1.287246675491333,,
1984-02-23,,,1.1551563739776611,1.2164302349090577,1.2330044269561768,1.2714261054992675,1.2848358917236329,,
1984-02-24,,,1.215426683425903,1.2053811311721803,1.2294887542724608,1.264645904302597,1.283931894302368,,
1984-02-27,,,1.2254706621170044,1.1963408231735229,1.2284841895103455,1.2586189806461334,1.28433367729187,,
1984-02-28,,,1.2104041576385498,1.1963408231735229,1.2259729743003844,1.2518387317657471,1.284032347202301,,
1984-02-29,,,1.2104041576385498,1.2033724069595337,1.220448338985443,1.2475696742534637,1.2831283235549926,,
1984-03-01,,,1.1953356266021729,1.211408257484436,1.2139192461967467,1.2425471901893617,1.282324709892273,,
1984-03-02,,,1.2355163097381592,1.2154261827468873,1.2104036569595338,1.2390314936637878,1.282927405834198,,
1984-03-05,,,1.2355163097381592,1.2174353122711181,1.2068880677223206,1.2357669532299043,1.2835301017761231,,
1984-03-06,,,1.2254706621170044,1.220448613166809,1.208394718170166,1.2317489743232728,1.283831431865692,,
1984-03-07,,,1.215426683425903,1.2214531183242798,1.2124127626419068,1.227731043100357,1.2839318823814392,,
1984-03-08,,,1.215426683425903,1.2254713296890256,1.218439793586731,1.225722110271454,1.2840323328971863,,
1984-03-09,,,1.2053815126419067,1.2194443702697753,1.2174352765083314,1.2234620153903961,1.2840323328971863,,
1984-03-12,,,1.2053815126419067,1.2134174108505247,1.2154263615608216,1.2219552755355836,1.2840323328971863,,
1984-03-13,,,1.215426683425903,1.2114086151123045,1.2159286141395569,1.2209507942199707,1.2837309861183166,,
1984-03-14,,,1.2405390739440918,1.2164310932159423,1.218942105770111,1.219695222377777,1.2840323543548584,,
1984-03-15,,,1.2706722021102903,1.2274801969528197,1.2264757633209227,1.220197504758835,1.283630564212799,,
1984-03-16,,,1.2957853078842163,1.2455609560012817,1.2325026631355285,1.2214531600475311,1.2828269982337952,,
1984-03-19,,,1.2706722021102903,1.2586190938949584,1.2360182523727414,1.2214531600475311,1.2813202595710755,,
1984-03-20,,,1.3108519315719604,1.2777041435241698,1.244556379318237,1.2264755487442016,1.281219801902771,,
1984-03-21,,,1.285739183425903,1.286744165420532,1.251587629318237,1.232000195980072,1.2800144028663636,,
1984-03-22,,,1.3008071184158323,1.2927711486816404,1.26012567281723,1.2392827332019807,1.2793112730979919,,
1984-03-23,,,1.3108519315719604,1.2957844734191892,1.2706727147102355,1.2440539956092835,1.2786081290245057,,
1984-03-26,,,1.3108519315719604,1.3038204193115235,1.2812197566032408,1.2483230590820313,1.2775031995773316,,
1984-03-27,,,1.3058302402496338,1.3028160810470581,1.290260112285614,1.2530943632125855,1.2756951642036438,,
1984-03-28,,,1.3309414386749268,1.3118565320968627,1.2993003487586976,1.2591212272644043,1.2741884231567382,,
1984-03-29,,,1.3409863710403442,1.3198923826217652,1.3063317656517028,1.2664037644863129,1.2727821469306946,,
1984-03-30,,,1.3460091352462769,1.3269238233566285,1.311354148387909,1.2719284057617188,1.2721794843673706,,
1984-04-02,,,1.371120572090149,1.3389775514602662,1.3213989853858947,1.2787086188793182,1.272480823993683,,
1984-04-03,,,1.356053590774536,1.3490222215652465,1.3259191513061523,1.2852377653121947,1.2719785785675048,,
1984-04-04,,,1.3460091352462769,1.3520357608795166,1.3319461464881897,1.2917668879032134,1.2714763498306274,,
1984-04-05,,,1.3409863710403442,1.3520357608795166,1.335964071750641,1.2980448722839353,1.2714763498306274,,
1984-04-06,,,1.3259187936782837,1.348017692565918,1.3374707579612732,1.3040717363357541,1.2709741115570068,1.2865470039844513,
1984-04-09,,,1.366098403930664,1.347013258934021,1.3429954051971436,1.312107580900192,1.2713758969306945,1.287323613166809,
1984-04-10,,,1.3460091352462769,1.3450043678283692,1.3470132946968079,1.3186367034912108,1.2713758969306945,1.2877495181560517,
1984-04-11,,,1.3108519315719604,1.337972927093506,1.3450043439865111,1.3221523463726041,1.2716772294044494,1.2875741589069367,
1984-04-12,,,1.3259187936782837,1.3349594116210937,1.3434975862503051,1.3249146759510038,1.2722798991203308,1.2875494682788848,
1984-04-13,,,1.3108519315719604,1.331946039199829,1.3399818658828735,1.325668007135391,1.2723803329467773,1.2874240505695342,
1984-04-16,,,1.3460091352462769,1.3279281854629517,1.3374707221984863,1.3294348537921903,1.2732843732833863,1.287650204896927,
1984-04-17,,,1.356053590774536,1.3299370765686036,1.3374707221984863,1.3316949367523192,1.2742888402938843,1.2879268622398377,
1984-04-18,,,1.3460091352462769,1.3369685173034669,1.3374707221984863,1.3347084343433377,1.2752933168411256,1.2882029509544373,
1984-04-19,,,1.351030707359314,1.3419909000396728,1.3384751558303833,1.3372196137905121,1.2772018241882324,1.2884293794631958,
1984-04-20,,,1.351030707359314,1.3500266551971436,1.3409863471984864,1.3392285525798797,1.2792107701301574,1.2886558079719543,
1984-04-23,,,1.351030707359314,1.3510309696197509,1.3394795775413513,1.3412374913692475,1.2815210580825807,1.2892817401885985,
1984-04-24,,,1.351030707359314,1.3500263929367065,1.339981734752655,1.3434975147247314,1.2838313460350037,1.2897578608989715,
1984-04-25,,,1.351030707359314,1.351030707359314,1.3439996123313904,1.344501978158951,1.2855389499664307,1.2902098655700684,
1984-04-26,,,1.351030707359314,1.351030707359314,1.3465108036994935,1.3450041949748992,1.2873470330238341,1.2905614244937897,
1984-04-27,,,1.356053590774536,1.3520352840423582,1.3510309696197509,1.3455064177513123,1.2890546607971192,1.290611653327942,
1984-04-30,,,1.3460091352462769,1.3510309696197509,1.3510309696197509,1.3442508459091187,1.2905613994598388,1.2910636734962464,
1984-05-01,,,1.381165862083435,1.3570580005645752,1.353542196750641,1.3455064594745636,1.2939766335487366,1.2920179402828216,
1984-05-02,,,1.4062784910202026,1.368107557296753,1.3595691323280334,1.34851992726326,1.2985972785949706,1.292921977043152,
1984-05-03,,,1.3912110328674316,1.3761436223983765,1.3635871648788451,1.3510311603546143,1.303318371772766,1.2940771317481994,
1984-05-04,,,1.3861886262893677,1.3821706295013427,1.3671029567718507,1.3540446519851685,1.3067336106300353,1.2953327524662017,
1984-05-07,,,1.3761422634124756,1.3881972551345825,1.3696141123771668,1.354546844959259,1.3097470426559448,1.2970403599739075,
1984-05-08,,,1.3861886262893677,1.389201807975769,1.3731299042701721,1.3565558195114136,1.3132627320289612,1.2986475396156312,
1984-05-09,,,1.381165862083435,1.3841792821884156,1.3761434197425841,1.3600715160369874,1.316677966117859,1.2999031448364258,
1984-05-10,,,1.3912110328674316,1.3841792821884156,1.380161452293396,1.3633361279964447,1.320595474243164,1.3014600920677184,
1984-05-11,,,1.3861886262893677,1.3841792821884156,1.3831749558448792,1.367102962732315,1.3236089205741883,1.3032681632041931,
1984-05-14,,,1.366098403930664,1.3821705102920532,1.3851838827133178,1.3681074261665345,1.3262205624580383,1.3048753321170807,
1984-05-15,,,1.366098403930664,1.3781524658203126,1.3836771368980407,1.3686096668243408,1.3290331172943115,1.3064322745800019,
1984-05-16,,,1.3861886262893677,1.379157018661499,1.3816681504249573,1.3706186413764954,1.3324483561515807,1.30819011926651,
1984-05-17,,,1.366098403930664,1.3741344928741455,1.3791568875312805,1.3713720262050628,1.3354617905616761,1.3097470617294311,
1984-05-18,,,1.356053590774536,1.3681074857711792,1.3761433839797974,1.371623170375824,1.3384752321243285,1.3112537825107575,
1984-05-21,,,1.3761422634124756,1.3701162576675414,1.3761433839797974,1.372878748178482,1.34189044713974,1.3129613900184631,
1984-05-22,,,1.366098403930664,1.3701162576675414,1.374134361743927,1.3736321330070496,1.3449038815498353,1.314317433834076,
1984-05-23,,,1.366098403930664,1.3660982131958008,1.37262761592865,1.374385517835617,1.3474150681495667,1.3157237112522124,
1984-05-24,,,1.3359636068344116,1.3600712537765502,1.3671028733253479,1.373632162809372,1.3487208962440491,1.316175730228424,
1984-05-25,,,1.3409863710403442,1.357057809829712,1.3625826478004455,1.3728788018226623,1.3496249175071717,1.3162259578704834,
1984-05-28,,,1.3409863710403442,1.3500266313552856,1.3600714445114135,1.3726276636123658,1.3510312008857728,1.316175730228424,
1984-05-29,,,1.366098403930664,1.3500266313552856,1.3600714445114135,1.3718742907047272,1.3521361303329469,1.316677966117859,
1984-05-30,,,1.366098403930664,1.3500266313552856,1.3580624222755433,1.3698652863502503,1.353743314743042,1.3168788588047027,
1984-05-31,,,1.3460091352462769,1.3520357370376588,1.3560534954071044,1.3676051914691925,1.354647355079651,1.3169793140888215,
1984-06-01,,,1.356053590774536,1.3550491809844971,1.3560534954071044,1.366098439693451,1.3555513882637025,1.317079758644104,
1984-06-04,,,1.356053590774536,1.3580626249313354,1.3540446281433105,1.365094006061554,1.356455421447754,1.3169793105125427,
1984-06-05,,,1.3460091352462769,1.354044771194458,1.3520357012748718,1.3630850315093994,1.3572589993476867,1.3164770817756652,
1984-06-06,,,1.3409863710403442,1.3490223646163941,1.3495244979858398,1.3610760569572449,1.3574598979949952,1.3158241605758667,
1984-06-07,,,1.366098403930664,1.3530402183532715,1.3525379776954651,1.3598204255104065,1.3579621386528016,1.315372142791748,
1984-06-08,,,1.356053590774536,1.3530402183532713,1.3540446996688842,1.3583136737346648,1.3581630277633667,1.3151712560653686,
1984-06-11,,,1.3409863710403442,1.3500267744064331,1.3540446996688842,1.3570580720901488,1.3575603437423707,1.3150205838680267,
1984-06-12,,,1.3359636068344116,1.3480176687240601,1.3510312199592591,1.3555513322353363,1.357158544063568,1.3145685613155365,
1984-06-13,,,1.3409863710403442,1.3480176687240601,1.3485200166702271,1.3532912194728852,1.3570580887794494,1.3142672193050384,
1984-06-14,,,1.3460091352462769,1.3439998149871826,1.3485200166702271,1.3522867560386658,1.357158544063568,1.3143174469470977,
1984-06-15,,,1.3460091352462769,1.3419909238815309,1.3475155711174012,1.351784533262253,1.3575603508949279,1.3142672312259673,
1984-06-18,,,1.396232008934021,1.353040051460266,1.3515334129333496,1.3527890205383302,1.358163022994995,1.3147694599628448,
1984-06-19,,,1.396232008934021,1.365093731880188,1.356555700302124,1.354295700788498,1.35916748046875,1.3152716886997222,
1984-06-20,,,1.4062784910202026,1.3781521558761596,1.3630849123001099,1.3563047051429749,1.3610760116577147,1.316376620531082,
1984-06-21,,,1.3861886262893677,1.3861880540847777,1.3650939345359803,1.3588159561157227,1.3622814083099366,1.3172806537151336,
1984-06-22,,,1.4062784910202026,1.398241925239563,1.3701164245605468,1.3620805621147156,1.3641899394989014,1.3182851362228394,
1984-06-25,,,1.401255488395691,1.399246621131897,1.3761433362960815,1.3650940179824829,1.3652948665618896,1.319289619922638,
1984-06-26,,,1.4163223505020142,1.4032646894454956,1.3841792106628419,1.3676052153110505,1.3665002417564391,1.3203945410251618,
1984-06-27,,,1.401255488395691,1.4022600889205932,1.3902061223983764,1.3693630695343018,1.3676051688194275,1.3214492428302764,
1984-06-28,,,1.396232008934021,1.4042687654495238,1.3952284097671508,1.371874213218689,1.3685091948509216,1.322855509519577,
1984-06-29,,,1.3761422634124756,1.3982415199279785,1.3982417225837707,1.372878646850586,1.3690114259719848,1.324111098051071,
1984-07-02,,,1.381165862083435,1.3942235946655273,1.3967351078987122,1.374134260416031,1.3696141290664672,1.325567593574524,
1984-07-03,,,1.3861886262893677,1.388196849822998,1.395730769634247,1.3761432349681855,1.3703172874450684,1.327074316740036,
1984-07-04,,,1.3861886262893677,1.3851834774017333,1.3937217831611632,1.3784033477306366,1.3710204458236694,1.32827969789505,
1984-07-05,,,1.3912110328674316,1.3841792821884156,1.3942240238189698,1.379658979177475,1.3718240523338319,1.329585542678833,
1984-07-06,,,1.4062784910202026,1.390206527709961,1.3942240238189698,1.3821702241897582,1.3728285503387452,1.3309416055679322,
1984-07-09,,,1.4062784910202026,1.3952290534973144,1.394726324081421,1.3854348301887511,1.3740339374542236,1.3322976684570313,
1984-07-10,,,1.4313888549804688,1.4042690992355347,1.3962329745292663,1.390206092596054,1.3750383973121643,1.3345075154304504,
1984-07-11,,,1.4113001823425293,1.409291410446167,1.39723744392395,1.3937217831611632,1.3751388311386108,1.3368680548667908,
1984-07-12,,,1.4113001823425293,1.4133092403411864,1.3987442612648011,1.396986335515976,1.3755406141281128,1.3394294929504396,
1984-07-13,,,1.396232008934021,1.4112999439239502,1.4007532358169557,1.3994974792003632,1.3757414817810059,1.3412375462055206,
1984-07-16,,,1.371120572090149,1.4042683601379395,1.3997487068176269,1.3982419073581696,1.3756410479545593,1.342694045305252,
1984-07-17,,,1.366098403930664,1.3912102699279785,1.3977396845817567,1.3967352271080018,1.3752392435073852,1.3442509877681732,
1984-07-18,,,1.351030707359314,1.3791563749313354,1.3942238926887511,1.3939728379249572,1.3746365404129028,1.3456572532653808,
1984-07-19,,,1.3460091352462769,1.366098165512085,1.3897037029266357,1.3919638633728026,1.3737325024604798,1.3471639883518218,
1984-07-20,,,1.351030707359314,1.3570579051971436,1.384178924560547,1.3892014741897583,1.3730293440818786,1.3483191323280335,
1984-07-23,,,1.356053590774536,1.354044508934021,1.3791564345359801,1.3869413793087007,1.372828447818756,1.3495245051383973,
1984-07-24,,,1.366098403930664,1.354044508934021,1.3726273894309997,1.384430181980133,1.372828447818756,1.3509307825565338,
1984-07-25,,,1.3861886262893677,1.3610760927200318,1.3701162338256836,1.3836768388748169,1.372828447818756,1.3526384019851685,
1984-07-26,,,1.4364122152328491,1.3791567087173462,1.3726274371147156,1.3856858491897583,1.3742347240447998,1.3548482573032379,
1984-07-27,,,1.4163223505020142,1.3922150373458861,1.374636471271515,1.3876948535442353,1.3754400992393494,1.356957665681839,
1984-07-30,,,1.4263683557510376,1.4062779903411866,1.3801612496376037,1.3899549782276153,1.3764446210861205,1.3591675341129303,
1984-07-31,,,1.4213443994522097,1.4173271894454955,1.3856858491897583,1.3917127668857574,1.3775495409965515,1.3612267112731933,
1984-08-01,,,1.4364122152328491,1.427371907234192,1.3942239999771118,1.3942239463329316,1.3789558172225953,1.363185442686081,
1984-08-02,,,1.48663592338562,1.4374166488647462,1.4082866787910462,1.398995190858841,1.3819692635536194,1.3653450798988342,
1984-08-03,,,1.4966806173324585,1.453488302230835,1.4228516697883606,1.4035152971744538,1.3850831484794617,1.3673540329933167,
1984-08-06,,,1.4816149473190308,1.4645376205444336,1.43540780544281,1.4072821199893952,1.3878957200050355,1.3694634604454041,
1984-08-07,,,1.4966806173324585,1.4796048641204833,1.4484660267829894,1.4105467081069947,1.3905073642730712,1.371321747303009,
1984-08-08,,,1.5017045736312866,1.4926633358001709,1.4600176215171814,1.4150669276714325,1.3932194876670838,1.373481401205063,
1984-08-09,,,1.511749029159546,1.497685956954956,1.467551302909851,1.4200893700122834,1.396534285545349,1.3755908203125,
1984-08-10,,,1.5870856046676636,1.5157669544219972,1.484627628326416,1.4296320497989654,1.4011549258232117,1.378353157043457,
1984-08-13,,,1.5469061136245728,1.5288251876831054,1.4966814041137695,1.4384213268756867,1.4049719762802124,1.3807136988639832,
1984-08-14,,,1.511749029159546,1.531838870048523,1.5057218670845032,1.4457038581371306,1.4082867741584777,1.3827728867530822,
1984-08-15,,,1.48663592338562,1.5288251399993897,1.5107442378997802,1.452484118938446,1.4111997652053834,1.3843298316001893,
1984-08-16,,,1.4364122152328491,1.5137577772140502,1.5057218670845032,1.4570042729377746,1.412606041431427,1.3852840900421142,
1984-08-17,,,1.48663592338562,1.4936678409576416,1.5047173976898194,1.46378453373909,1.4152176880836487,1.3866903579235077,
1984-08-20,,,1.511749029159546,1.4866364240646361,1.5077308058738708,1.4715693056583405,1.4186329412460328,1.3880966424942016,
1984-08-21,,,1.5167709589004517,1.4876408100128173,1.50973984003067,1.4791029334068297,1.4222490882873535,1.389703816175461,
1984-08-22,,,1.5017045736312866,1.4906545400619506,1.50973984003067,1.4848787307739257,1.4254634523391723,1.391260770559311,
1984-08-23,,,1.48663592338562,1.5006992816925047,1.5072285294532777,1.4873899161815642,1.4282759881019593,1.3927172660827636,
1984-08-24,,,1.5252214670181274,1.5084163904190064,1.501042115688324,1.49283487200737,1.4318602347373963,1.394710292816162,1.3406286484003067
1984-08-27,,,1.5201716423034668,1.5101009130477905,1.4983686685562134,1.4975250363349915,1.4343390274047851,1.39625102519989,1.3417873191833496
1984-08-28,,,1.5353227853775024,1.5138112783432007,1.500726044178009,1.503223955631256,1.4371208429336548,1.3981441617012025,1.342946839928627
1984-08-29,,,1.5252214670181274,1.5185146570205688,1.5045845985412598,1.50766441822052,1.4394997024536134,1.400287857055664,1.3439310079813003
1984-08-30,,,1.5252214670181274,1.5262317657470703,1.5134655237197876,1.5095936954021454,1.4422803592681885,1.4022808837890626,1.3449151760339737
1984-08-31,59.10783284903571,A,1.5252214670181274,1.5262317657470703,1.5173240780830384,1.5110207378864289,1.444659218788147,1.4044245791435241,1.3459243148565292
1984-09-03,59.107627069564934,A,1.5252214670181274,1.5272417306900024,1.5186713218688965,1.5132010638713838,1.4471385383605957,1.4062167024612426,1.3469334536790847
1984-09-04,59.09605535917786,A,1.5252214670181274,1.5252214670181274,1.519516372680664,1.514628106355667,1.449316520690918,1.4079083812236786,1.347917621731758
1984-09-05,59.08676303034871,A,1.5201716423034668,1.5242115020751954,1.521363079547882,1.515551459789276,1.4516948437690735,1.4096500062942505,1.3489264786243438
1984-09-06,59.0800466723162,A,1.5353227853775024,1.5262317657470703,1.5262317657470703,1.516730147600174,1.454476659297943,1.4114929270744323,1.349961153268814
1984-09-07,59.06570528786721,A,1.5050188302993774,1.5221912384033203,1.5242115020751954,1.5126268088817596,1.457054190635681,1.413032808303833,1.3508443081378936
1984-09-10,59.05618590348015,P,1.5050188302993774,1.5181507110595702,1.5226962208747863,1.5105324447155,1.45953125,1.4145726895332336,1.351927214860916
1984-09-11,59.04730926515331,P,1.4949181079864502,1.5120900392532348,1.5186557531356812,1.5096908986568451,1.4617058396339417,1.416011563539505,1.3528847122192382
1984-09-12,59.025953275860964,P,1.454516053199768,1.4989589214324952,1.5115852117538453,1.5080849051475524,1.4630723881721497,1.4170464169979096,1.353628141283989
1984-09-13,59.00150816270558,P,1.4595664739608765,1.48380765914917,1.5050197124481202,1.5092426180839538,1.4644394969940187,1.4181317746639253,1.3543465995788575
1984-09-14,58.998236075378124,P,1.479767918586731,1.4787574768066407,1.5004743576049804,1.5088992178440095,1.465909285545349,1.4193689179420472,1.3549902856349945
1984-09-17,58.9887001653222,P,1.4696667194366455,1.4716870546340943,1.4949188828468323,1.5067951023578643,1.467177050113678,1.4206054937839507,1.3558345836400987
1984-09-18,58.97956563349607,P,1.4646155834197998,1.4656265497207641,1.4888582944869995,1.5041873335838318,1.4678415846824646,1.4214399909973146,1.356728965640068
1984-09-19,58.987592235686996,P,1.4696667194366455,1.4686566829681396,1.4838078022003174,1.5025854408740997,1.4690089154243469,1.4220738732814788,1.3574979251623154
1984-09-20,58.98925691656272,P,1.454516053199768,1.467646598815918,1.475727128982544,1.500979447364807,1.4698732328414916,1.4227069234848022,1.358392027616501
1984-09-21,58.97134581449134,P,1.414113163948059,1.4545156478881835,1.466636562347412,1.4954240322113037,1.4702308559417725,1.4229861688613892,1.3591594606637956
1984-09-24,58.96913919924068,P,1.4393633604049685,1.4484549760818481,1.4600710153579712,1.4913836181163789,1.471595711708069,1.423618379831314,1.3603293699026109
1984-09-25,58.96778675613728,P,1.4343153238296509,1.4423949241638183,1.4540107369422912,1.4863332450389861,1.4729600501060487,1.4240996468067169,1.361373593211174
1984-09-26,58.96305903888154,P,1.4343153238296509,1.4353246450424195,1.4519906640052795,1.4817879378795624,1.4746257424354554,1.424631141424179,1.3622671431303024
1984-09-27,58.97087893239779,P,1.454516053199768,1.4353246450424195,1.4514856219291687,1.4782526671886445,1.4767958807945252,1.4252641916275024,1.3633621418476105
1984-09-28,58.99484671086299,P,1.4494659900665283,1.4423952102661133,1.4484554290771485,1.4744648933410645,1.4787645864486694,1.425896965265274,1.3645825642347336
1984-10-01,59.007917481550614,P,1.4595664739608765,1.4464358329772948,1.4474454045295715,1.471182143688202,1.4808348441123962,1.426831645965576,1.3658534890413285
1984-10-02,59.023236501065696,P,1.4595664739608765,1.45148606300354,1.4469404935836792,1.4678993940353393,1.4827042055130004,1.4277663266658782,1.3670993006229402
1984-10-03,59.0307306721564,P,1.4494659900665283,1.4545161962509154,1.4449204206466675,1.4643641114234924,1.4839697527885436,1.4283991003036498,1.3682946097850799
1984-10-04,59.02809668352381,P,1.454516053199768,1.4545161962509154,1.4449204206466675,1.4603237748146056,1.484331829547882,1.429283276796341,1.369515169262886
1984-10-05,59.02645433083791,P,1.4444146156311035,1.4535059213638306,1.4479505658149718,1.457293564081192,1.484893674850464,1.4301668870449067,1.370710334777832
1984-10-08,59.0189343378378,A,1.4444146156311035,1.450475549697876,1.4484556913375854,1.4542633533477782,1.485254600048065,1.430849610567093,1.371905500292778
1984-10-09,59.020297396455135,A,1.4696667194366455,1.4524955987930297,1.451990830898285,1.453000783920288,1.4862210464477539,1.4318852937221527,1.3731013637781144
1984-10-10,59.0327286859576,A,1.479767918586731,1.4585559844970704,1.456536090373993,1.4542633771896363,1.4870881605148316,1.4330219888687135,1.374372850060463
1984-10-11,59.039895351260135,A,1.4747179746627808,1.4625963687896728,1.4585562825202942,1.4550209522247315,1.4868498015403748,1.434409532546997,1.3752926313877105
1984-10-12,59.04252181703378,A,1.4747179746627808,1.4686570405960082,1.4610814809799195,1.454768455028534,1.4864105486869812,1.4357468485832214,1.3759864032268525
1984-10-15,59.05604951643729,A,1.4949181079864502,1.4787577390670776,1.4646166443824769,1.4560310244560242,1.4866766119003296,1.4372861659526825,1.3767309480905532
