Date,GRADE,GPS,NOC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-15,,,4.279097557067871,4.194792461395264,4.226725625991821,4.395973443984985,4.408874273300171,,
1984-02-16,,,4.253549575805664,4.220339298248291,4.212674903869629,4.374897217750549,4.4093852233886714,,
1984-02-17,,,4.266321659088135,4.238221454620361,4.210120153427124,4.3547790288925174,4.410662546157837,,
1984-02-20,,,4.266321659088135,4.263768005371094,4.212674808502197,4.336576890945435,4.411939868927002,,
1984-02-21,,,4.2765984535217285,4.268377780914307,4.220089101791382,4.321762466430664,4.413167276382446,,
1984-02-22,,,4.212383270263672,4.255034923553467,4.224913692474365,4.301821398735046,4.413876724243164,,
1984-02-23,,,4.167433261871338,4.237811660766601,4.229075479507446,4.279632830619812,4.414070386886596,,
1984-02-24,,,4.238068580627441,4.232161045074463,4.2351912498474125,4.260976028442383,4.41580454826355,,
1984-02-27,,,4.289438724517822,4.2367844581604,4.250276231765747,4.251593685150146,4.417671966552734,,
1984-02-28,,,4.327968597412109,4.247058486938476,4.257718133926391,4.244137835502625,4.420309982299805,,
1984-02-29,,,4.30870246887207,4.266322326660156,4.260678625106811,4.243702125549317,4.420646648406983,,
1984-03-01,,,4.334391117095947,4.299713897705078,4.26876277923584,4.240718841552734,4.41945333480835,,
1984-03-02,,,4.334391117095947,4.318978404998779,4.275569725036621,4.242844939231873,4.419026432037353,,
1984-03-05,,,4.250911235809326,4.31127290725708,4.274028682708741,4.243351745605469,4.416929931640625,,
1984-03-06,,,4.128907680511475,4.271460723876953,4.259259605407715,4.239674353599549,4.412648801803589,,
1984-03-07,,,4.083959579467773,4.226512145996094,4.246417236328125,4.2356654644012455,4.407724189758301,,
1984-03-08,,,4.071115016937256,4.173856925964356,4.236785411834717,4.232930445671082,4.401904029846191,,
1984-03-09,,,4.006899833679199,4.108358669281006,4.213668537139893,4.224429893493652,4.393905420303344,,
1984-03-12,,,3.961955785751343,4.050567579269409,4.180920243263245,4.215598237514496,4.385007929801941,,
1984-03-13,,,3.9041616916656494,4.005618381500244,4.138539552688599,4.1981288433074955,4.375848703384399,,
1984-03-14,,,3.839949369430542,3.9568163394927978,4.091664242744446,4.176171433925629,4.364766554832459,,
1984-03-15,,,3.794997215270996,3.9015927791595457,4.037724852561951,4.153243815898895,4.35023066997528,,
1984-03-16,,,3.878476858139038,3.8759081840515135,3.9921334266662596,4.13385157585144,4.335192918777466,,
1984-03-19,,,3.8271079063415527,3.8489386081695556,3.9497530937194822,4.111890888214111,4.319000034332276,,
1984-03-20,,,3.775735378265381,3.823253345489502,3.914435863494873,4.086847734451294,4.301524248123169,,
1984-03-21,,,3.801419496536255,3.8155473709106444,3.886181855201721,4.066299545764923,4.283029360771179,,
1984-03-22,,,3.814260721206665,3.8194000720977783,3.860496425628662,4.04864091873169,4.263386192321778,,
1984-03-23,,,3.801419496536255,3.8039885997772216,3.8399483919143678,4.0268084645271305,4.245146689414978,,
1984-03-26,,,3.775735378265381,3.793714094161987,3.8213263511657716,4.001123297214508,4.226265778541565,,
1984-03-27,,,3.672993421554565,3.773165702819824,3.798209524154663,3.9683745384216307,4.205968761444092,,
1984-03-28,,,3.7885758876800537,3.770596981048584,3.7930721759796144,3.94236820936203,4.187472386360168,,
1984-03-29,,,3.814260721206665,3.770596981048584,3.794998526573181,3.916361689567566,4.1702561187744145,,
1984-03-30,,,3.807840347290039,3.7718811511993406,3.7879348754882813,3.8900341510772707,4.153039216995239,,
1984-04-02,,,3.8271079063415527,3.782155656814575,3.7879348754882813,3.868843984603882,4.136974086761475,,
1984-04-03,,,3.737206220626831,3.794998216629028,3.784081959724426,3.84925891160965,4.120260472297669,,
1984-04-04,,,3.801419496536255,3.7975669384002684,3.784081959724426,3.8351319074630736,4.104064769744873,,
1984-04-05,,,3.7243666648864746,3.7795881271362304,3.7750925540924074,3.8177944898605345,4.0863280105590825,,
1984-04-06,,,3.737206220626831,3.765461301803589,3.768671226501465,3.804309809207916,4.068848042488098,4.253550503253937,
1984-04-09,,,3.7243666648864746,3.7449130535125734,3.763534355163574,3.792430353164673,4.053793663978577,4.246789729595184,
1984-04-10,,,3.7885758876800537,3.755186986923218,3.775092601776123,3.786651062965393,4.040023469924927,4.24035174369812,
1984-04-11,,,3.750046730041504,3.7449124336242674,3.771239686012268,3.782155930995941,4.028676071166992,4.233656163215637,
1984-04-12,,,3.8527891635894775,3.7705969333648683,3.775092530250549,3.785045528411865,4.01785071849823,4.227988007068634,
1984-04-13,,,3.833526611328125,3.7898610115051268,3.777661156654358,3.7827980160713195,4.008683867454529,4.22238270521164,
1984-04-16,,,3.8527891635894775,3.8155455112457277,3.7802292823791506,3.7840820789337157,4.00092414855957,4.217097764015198,
1984-04-17,,,3.929845333099365,3.8437994003295897,3.799493193626404,3.791787576675415,3.99547194480896,4.212072472572327,
1984-04-18,,,3.9812145233154297,3.890032958984375,3.8174726963043213,3.800777328014374,3.9918134880065916,4.208007907867431,
1984-04-19,,,4.02616548538208,3.9247082233428956,3.8476525783538817,3.8113725662231444,3.9898204898834226,4.2043928527832035,
1984-04-20,,,4.02616548538208,3.9632359981536864,3.876548504829407,3.8226098656654357,3.9868055820465087,4.201033277511597,
1984-04-23,,,4.109642028808594,4.014606571197509,3.9150760412216186,3.8393051981925965,3.986226644515991,4.19870005607605,
1984-04-24,,,4.263754844665527,4.081388473510742,3.962593936920166,3.8688432693481447,3.9864307498931884,4.198035702705384,
1984-04-25,,,4.218803882598877,4.128906345367431,4.009469652175904,3.890354669094086,3.9852248764038087,4.19704957485199,
1984-04-26,,,4.19954252243042,4.1635817527771,4.044144988059998,3.9096187591552733,3.9841447353363035,4.196764979362488,
1984-04-27,,,4.173853397369385,4.19311933517456,4.078177666664123,3.9279194116592406,3.982295370101929,4.196478958129883,
1984-04-30,,,4.212383270263672,4.213667583465576,4.114137077331543,3.9471831798553465,3.9812166023254396,4.1965782356262205,
1984-05-01,,,4.225225448608398,4.20596170425415,4.143675088882446,3.971584141254425,3.980189142227173,4.196678209304809,
1984-05-02,,,4.250911235809326,4.212383174896241,4.170644760131836,3.9940587282180786,3.9809597015380858,4.197418212890625,
1984-05-03,,,4.270174980163574,4.226509666442871,4.195045709609985,4.021349143981934,3.983014535903931,4.198542461395264,
1984-05-04,,,4.186700820922852,4.229079151153565,4.211099243164062,4.043823873996734,3.981987180709839,4.198895864486694,
1984-05-07,,,4.180278301239014,4.222658157348633,4.218162870407104,4.066619455814362,3.979803972244263,4.198737969398499,
1984-05-08,,,4.289438724517822,4.235500812530518,4.220731258392334,4.09166259765625,3.979033374786377,4.1996716785430905,
1984-05-09,,,4.334391117095947,4.252196788787842,4.232289981842041,4.120879817008972,3.9795471477508544,4.200096898078918,
1984-05-10,,,4.340810298919678,4.266323852539062,4.246416759490967,4.145280873775482,3.979675531387329,4.199564433097839,
1984-05-11,,,4.327968597412109,4.294577407836914,4.261828279495239,4.170002973079681,3.9795470809936524,4.1992867565155025,
1984-05-14,,,4.327968597412109,4.324115467071533,4.273386812210083,4.193761944770813,3.981088228225708,4.199009079933166,
1984-05-15,,,4.327968597412109,4.331821441650391,4.283661127090454,4.21366810798645,3.985069446563721,4.198859124183655,
1984-05-16,,,4.340810298919678,4.333105278015137,4.292651033401489,4.231647896766662,3.9902064609527588,4.1989653253555295,
1984-05-17,,,4.2765984535217285,4.320262908935547,4.293293380737305,4.244169545173645,3.994316129684448,4.1981100797653195,
1984-05-18,,,4.263754844665527,4.307420158386231,4.300998783111572,4.256049013137817,3.9994532299041747,4.1966793251037595,
1984-05-21,,,4.283016681671143,4.298429775238037,4.311272621154785,4.264717745780945,4.0058744478225705,4.195441188812256,
1984-05-22,,,4.248154163360596,4.282466888427734,4.3071441650390625,4.263937711715698,4.012754297256469,4.194301500320434,
1984-05-23,,,4.273979187011719,4.269100666046143,4.301102972030639,4.266696476936341,4.0214348936080935,4.193100724220276,
1984-05-24,,,4.286891460418701,4.271159267425537,4.295711088180542,4.271063923835754,4.031272778511047,4.190751724243164,
1984-05-25,,,4.299804210662842,4.278369140625,4.292894649505615,4.277361464500427,4.039699325561523,4.1874461221694945,
1984-05-28,,,4.299804210662842,4.28172664642334,4.290078210830688,4.281732511520386,4.049153251647949,4.184076642990112,
1984-05-29,,,4.299804210662842,4.292056655883789,4.2872617721557615,4.285461449623108,4.059634628295899,4.180579438209533,
1984-05-30,,,4.299804210662842,4.297221660614014,4.283161163330078,4.2879060983657835,4.06960232257843,4.176315841674804,
1984-05-31,,,4.312715530395508,4.302386474609375,4.286772871017456,4.290033125877381,4.079571418762207,4.171478805541992,
1984-06-01,,,4.31917142868042,4.3062599182128904,4.292314529418945,4.296656656265259,4.08992645740509,4.167536573410034,
1984-06-04,,,4.44829797744751,4.335958671569824,4.308842658996582,4.310057640075684,4.103377709388733,4.164821743965149,
1984-06-05,,,4.390190601348877,4.354035949707031,4.32304630279541,4.315095233917236,4.117721652984619,4.1618452072143555,
1984-06-06,,,4.390190601348877,4.372113227844238,4.334667444229126,4.317885208129883,4.129753947257996,4.158613166809082,
1984-06-07,,,4.409559726715088,4.3914820671081545,4.346934270858765,4.321322679519653,4.141659927368164,4.155958023071289,
1984-06-08,,,4.454753875732422,4.418598556518555,4.362429237365722,4.327661943435669,4.154598197937012,4.153818707466126,
1984-06-11,,,4.480575084686279,4.425053977966309,4.380506324768066,4.335292267799377,4.167667541503906,4.152320814132691,
1984-06-12,,,4.583875179290772,4.4637908935546875,4.408913421630859,4.34808759689331,4.184600920677185,4.152430696487427,
1984-06-13,,,4.700088024139404,4.525770378112793,4.448941802978515,4.366051483154297,4.202574291229248,4.15331953048706,
1984-06-14,,,4.648437023162842,4.573545837402344,4.482513952255249,4.384643411636352,4.221055698394776,4.153691854476929,
1984-06-15,,,4.622613430023193,4.607117748260498,4.512858152389526,4.402586340904236,4.238763842582703,4.1538059425354,
1984-06-18,,,4.738823413848877,4.658767414093018,4.541910696029663,4.425376677513123,4.259052977561951,4.156423320770264,
1984-06-19,,,4.842122077941895,4.710416793823242,4.587103843688965,4.455075073242187,4.280123901367188,4.160073685646057,
1984-06-20,,,4.87440299987793,4.745279788970947,4.63552508354187,4.485096263885498,4.302611026763916,4.165643548965454,
1984-06-21,,,4.661346435546875,4.747861671447754,4.6607037544250485,4.503819012641907,4.318782172203064,4.168316445350647,
1984-06-22,,,4.777557373046875,4.778850460052491,4.692984104156494,4.527706670761108,4.337662787437439,4.1731733274459835,
1984-06-25,,,4.687174320220947,4.768520641326904,4.713644027709961,4.547075176239014,4.354350490570068,4.17763731956482,
1984-06-26,,,4.609702110290527,4.722036647796631,4.716226720809937,4.562570071220398,4.367947626113891,4.181709785461425,
1984-06-27,,,4.667805194854736,4.680717086791992,4.7129984378814695,4.580970120429993,4.381679439544678,4.186746463775635,
1984-06-28,,,4.796927452087402,4.707833290100098,4.727847480773926,4.605180716514587,4.397094678878784,4.193457584381104,
1984-06-29,,,4.803387641906738,4.71299934387207,4.7459249019622805,4.629391527175903,4.412639122009278,4.1997223520278935,
1984-07-02,,,4.796927452087402,4.734949970245362,4.7517353057861325,4.646823000907898,4.426384830474854,4.2063057374954225,
1984-07-03,,,4.803387641906738,4.773687076568604,4.747861862182617,4.667482852935791,4.437177486419678,4.211804118156433,
1984-07-04,,,4.803387641906738,4.800803565979004,4.740760326385498,4.688142704963684,4.448869161605835,4.217047019004822,
1984-07-05,,,4.803387641906738,4.802095603942871,4.754964447021484,4.707834100723266,4.460946063995362,4.222545399665832,
1984-07-06,,,4.751736640930176,4.791765403747559,4.752382373809814,4.722683238983154,4.472503728866577,4.227399549484253,
1984-07-09,,,4.738823413848877,4.780144596099854,4.757547283172608,4.735595655441284,4.4830325317382815,4.23212456703186,
1984-07-10,,,4.719454765319824,4.763358020782471,4.768522548675537,4.7423746347427365,4.492917118072509,4.236553130149841,
1984-07-11,,,4.700088024139404,4.742698097229004,4.771750831604004,4.7423746347427365,4.501900653839112,4.241430177688598,
1984-07-12,,,4.674262523651123,4.716873073577881,4.759484338760376,4.7436659097671505,4.509982404708862,4.246498470306396,
1984-07-13,,,4.61615514755249,4.689756774902344,4.740761089324951,4.743342995643616,4.518571491241455,4.250279335975647,
1984-07-16,,,4.635525226593018,4.669097137451172,4.7246208667755125,4.738178086280823,4.527676429748535,4.253740200996399,
1984-07-17,,,4.700088024139404,4.665223789215088,4.714290904998779,4.731076383590699,4.535889415740967,4.257461395263672,
1984-07-18,,,4.71300220489502,4.667806625366212,4.705252361297608,4.723006343841552,4.543461637496948,4.261504392623902,
1984-07-19,,,4.784014225006104,4.689756965637207,4.703315019607544,4.729139733314514,4.552325716018677,4.266000623703003,
1984-07-20,,,4.725911617279053,4.71170825958252,4.7007325172424315,4.726557445526123,4.560284576416016,4.269915828704834,
1984-07-23,,,4.706543922424316,4.72591199874878,4.697504568099975,4.727525925636291,4.5678560829162596,4.274472155570984,
1984-07-24,,,4.706543922424316,4.7272031784057615,4.696213483810425,4.732368016242981,4.5754275894165035,4.280248517990112,
1984-07-25,,,4.700088024139404,4.724620342254639,4.696213483810425,4.7339821577072145,4.582613143920899,4.286409802436829,
1984-07-26,,,4.725911617279053,4.7129998207092285,4.701378393173218,4.730431365966797,4.591599407196045,4.292957768440247,
1984-07-27,,,4.8292107582092285,4.733659648895264,4.722683954238891,4.731722521781921,4.602908525466919,4.301180877685547,
1984-07-30,,,4.880858898162842,4.768522644042969,4.747217321395874,4.735919094085693,4.614865369796753,4.310369908809662,
1984-07-31,,,4.861489295959473,4.79951171875,4.763357448577881,4.73882417678833,4.62713207244873,4.3199431848526,
1984-08-01,,,4.958334445953369,4.851161003112793,4.787890672683716,4.746571516990661,4.640819177627564,4.331127035617828,
1984-08-02,,,5.080998420715332,4.9221783638000485,4.8175890922546385,4.760452055931092,4.656701316833496,4.343987047672272,
1984-08-03,,,5.242403030395508,5.0048168182373045,4.869238233566284,4.784985375404358,4.675553293228149,4.357626309394837,
1984-08-06,,,5.300509452819824,5.0887469291687015,4.928634786605835,4.813069677352905,4.695567398071289,4.372360324859619,
1984-08-07,,,5.332790851593018,5.18300724029541,4.991259479522705,4.843736481666565,4.716227130889893,4.387930879592895,
1984-08-08,,,5.281140327453613,5.247568416595459,5.049364709854126,4.872789096832276,4.735853853225708,4.402728087902069,
1984-08-09,,,5.371529579162598,5.305674648284912,5.11392650604248,4.907652449607849,4.75703013420105,4.418300776481629,
1984-08-10,,,5.461915969848633,5.349577236175537,5.177197027206421,4.949940490722656,4.779885025024414,4.434905741214752,
1984-08-13,,,5.436087608337402,5.376692867279052,5.232719898223877,4.989968609809876,4.799640817642212,4.451509263515472,
1984-08-14,,,5.474825859069824,5.405099868774414,5.294053554534912,5.028705501556397,4.821333522796631,4.469527587890625,
1984-08-15,,,5.474825859069824,5.443836975097656,5.345702695846557,5.066796684265137,4.84302622795105,4.486390087604523,
1984-08-16,,,5.578124523162842,5.485155963897705,5.395415306091309,5.106502199172974,4.866397523880005,4.504028725624084,
1984-08-17,,,5.603949069976807,5.51356258392334,5.431569910049438,5.150404071807861,4.889381427764892,4.521989812850952,
1984-08-20,,,5.603949069976807,5.547134876251221,5.4619138717651365,5.1952743291854855,4.911848907470703,4.539758224487304,
1984-08-21,,,5.593591690063477,5.570888042449951,5.487993955612183,5.239626717567444,4.932043237686157,4.558322079181671,
1984-08-22,,,5.638909816741943,5.603704833984375,5.523770904541015,5.286567807197571,4.950819673538208,4.576696982383728,
1984-08-23,,,5.632436275482178,5.6145671844482425,5.549861574172974,5.331894040107727,4.970499658584595,4.595777678489685,
1984-08-24,,,5.632436275482178,5.620264625549316,5.566913604736328,5.372055315971375,4.990696115493774,4.614729979038239,4.434140241146087
1984-08-27,,,5.554745197296143,5.610423851013183,5.5787793636322025,5.40574963092804,5.00701455116272,4.633033764362335,4.43991174697876
1984-08-28,,,5.548274517059326,5.601360416412353,5.586124229431152,5.440088891983033,5.021137599945068,4.650630750656128,4.445491247177124
1984-08-29,,,5.515901565551758,5.576758766174317,5.590231800079346,5.467967247962951,5.033967571258545,4.668289299011231,4.450972731113434
1984-08-30,,,5.515901565551758,5.553451824188232,5.584009504318237,5.489712405204773,5.051058673858643,4.684920423030853,4.456454215049743
1984-08-31,47.45132857488434,A,5.496478080749512,5.526260185241699,5.573262405395508,5.5024161577224735,5.065437088012695,4.701549937725067,4.461966321468354
1984-09-03,47.433626780251096,P,5.496478080749512,5.514606761932373,5.562515306472778,5.512214589118957,5.0816231632232665,4.717986826896667,4.4675422954559325
1984-09-04,47.410265645844795,P,5.418792247772217,5.4887103080749515,5.545035362243652,5.5165146589279175,5.097804965972901,4.732876296043396,4.472474384307861
1984-09-05,47.39193476718134,P,5.405842304229736,5.466698455810547,5.521728610992431,5.522749757766723,5.112565708160401,4.747122573852539,4.4775652408599855
1984-09-06,47.38117934549041,P,5.490007400512695,5.461519622802735,5.507485723495483,5.5286736488342285,5.126427307128906,4.761760993003845,4.483076922893524
1984-09-07,47.37852964559988,P,5.502953052520752,5.462814617156982,5.494537401199341,5.530725502967835,5.140418615341186,4.776528868675232,4.488781073093414
1984-09-10,47.36788530679444,P,5.451160907745361,5.453751182556152,5.484178972244263,5.531479167938232,5.153503284454346,4.7899440574645995,4.494322056770325
1984-09-11,47.36981459135859,P,5.477060317993164,5.465404796600342,5.477057552337646,5.5315908908844,5.166976737976074,4.802077112197876,4.50005640745163
1984-09-12,47.37101534719857,A,5.438215255737305,5.471879386901856,5.469288921356201,5.529760360717773,5.179673290252685,4.81427122592926,4.505660400390625
1984-09-13,47.368204484891955,P,5.477060317993164,5.469289970397949,5.465404796600342,5.52470715045929,5.193146743774414,4.8270464038848875,4.511905691623688
1984-09-14,47.37989957674504,P,5.593591690063477,5.487417697906494,5.475116157531739,5.524189281463623,5.20998384475708,4.8412437868118285,4.518861372470855
1984-09-17,47.411922239767215,A,5.710120677947998,5.539209651947021,5.496480417251587,5.529497861862183,5.229409790039062,4.856221160888672,4.526399698257446
1984-09-18,47.47275959749686,A,5.962612628936768,5.636320114135742,5.550862455368042,5.547948908805847,5.254272947311401,4.873595032691956,4.535136620998383
1984-09-19,47.51869702114192,A,5.807235240936279,5.710124111175537,5.591001749038696,5.556365180015564,5.276415891647339,4.8891582727432255,4.543288242816925
1984-09-20,47.56286541389286,A,5.826659202575684,5.780043888092041,5.624666929244995,5.566076326370239,5.29946382522583,4.9047231149673465,4.551632788181305
1984-09-21,47.534166350979284,A,5.3605241775512695,5.7334303855896,5.610424041748047,5.552480721473694,5.314351205825806,4.91646134853363,4.557678606510162
1984-09-24,47.490468640593946,A,5.379950523376465,5.667396354675293,5.603303003311157,5.54374098777771,5.329239711761475,4.9284580707550045,4.563598020076752
1984-09-25,47.4037274991029,P,5.379950523376465,5.550863933563233,5.593592023849487,5.5353247880935665,5.342836961746216,4.939363188743592,4.569517433643341
1984-09-26,47.324834279086026,P,5.263412952423096,5.442099475860596,5.576111793518066,5.522700357437134,5.353845176696777,4.948653407096863,4.574375152587891
1984-09-27,47.249025397927774,P,5.321685314178467,5.3411046981811525,5.560574293136597,5.51298954486847,5.3645985984802245,4.958462157249451,4.579013295173645
1984-09-28,47.23147591079228,P,5.205149173736572,5.310029697418213,5.521730041503906,5.498423099517822,5.374183349609375,4.967233963012696,4.5832603597640995
1984-10-01,47.18038528692029,P,4.952659130096436,5.224571418762207,5.445983886718751,5.471232151985168,5.379105653762817,4.973480868339538,4.586244974136353
1984-10-02,47.13920294569029,P,4.972082614898682,5.14299783706665,5.346930885314942,5.448896670341492,5.3844164276123045,4.9799220085144045,4.58939056634903
1984-10-03,47.11993427418395,P,5.010927200317383,5.092500686645508,5.267300081253052,5.429150915145874,5.390633211135865,4.986623177528381,4.592794251441956
1984-10-04,47.10583554891391,P,5.108036994934082,5.049771022796631,5.195437860488892,5.410052394866943,5.398275718688965,4.994937562942505,4.596523821353912
1984-10-05,47.11677693628468,P,5.224571228027344,5.053655433654785,5.181842565536499,5.396133303642273,5.406182928085327,5.004545726776123,4.600612525939941
1984-10-08,47.15438004596314,P,5.108036994934082,5.084731006622315,5.154651212692261,5.378977108001709,5.410726490020752,5.012795929908752,4.604118559360504
1984-10-09,47.173050669864665,P,4.933239936828613,5.076962471008301,5.109980154037475,5.351786088943482,5.412161502838135,5.019646787643433,4.606974143981933
1984-10-10,47.16959297324718,P,4.855546951293945,5.045886421203614,5.069193553924561,5.322652673721313,5.410105752944946,5.025462465286255,4.6092815947532655
1984-10-11,47.17927849044873,P,5.108036994934082,5.045886421203614,5.047828722000122,5.30420150756836,5.410646524429321,5.033673920631409,4.612212822437287
1984-10-12,47.17176481772731,P,5.243992328643799,5.049770641326904,5.0517130374908445,5.286721539497376,5.410678310394287,5.0431158018112185,4.615280961990356
1984-10-15,47.18161594901758,P,5.282835960388184,5.084730434417724,5.084730720520019,5.265357303619385,5.4103248405456545,5.052946119308472,4.618511381149292
1984-10-16,47.20730563490048,A,5.243992328643799,5.1468809127807615,5.111921691894532,5.229426288604737,5.40854887008667,5.062388000488281,4.621483719348907
1984-10-17,47.22869586873594,A,5.088613510131836,5.19349422454834,5.119690322875977,5.193495202064514,5.404698333740234,5.070276093482971,4.623295967578888
1984-10-18,47.215489642408386,A,5.088613510131836,5.189609527587891,5.117747974395752,5.156592917442322,5.399040012359619,5.0780350732803345,4.624756939411164
1984-10-19,47.21327610816176,A,5.243992328643799,5.189609527587891,5.119690084457398,5.150766324996948,5.394681539535522,5.0872832822799685,4.627409927845001
1984-10-22,47.20421959751531,A,5.282835960388184,5.189609527587891,5.137169981002808,5.145910596847534,5.391616506576538,5.095628662109375,4.630225203037262
1984-10-23,47.18706034240902,A,5.127458095550537,5.166302680969238,5.156591796875,5.133285975456237,5.384669151306152,5.103001337051392,4.632423272132874
1984-10-24,47.20670046848689,A,5.243992328643799,5.197378444671631,5.195436334609985,5.132314944267273,5.380052480697632,5.111539354324341,4.635076260566711
1984-10-25,47.22205183198644,A,5.166304111480713,5.212916564941406,5.201263046264648,5.124545884132385,5.371816072463989,5.119106798171997,4.637532410621643
1984-10-26,47.208526938563075,A,5.146880149841309,5.193494129180908,5.1915518283844,5.121632432937622,5.36267469406128,5.126028060913086,4.639923384189606
1984-10-29,47.1889310572011,P,5.108036994934082,5.158534336090088,5.17407193183899,5.129401326179504,5.352756452560425,5.132302680015564,4.642311747074127
