Date,GRADE,GPS,HPQ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-30,,,0.933583915233612,0.9543305993080139,0.9871790409088135,0.9825687795877457,0.9601981616020203,,
1984-01-31,,,0.9278221130371094,0.9451102256774903,0.9785347700119018,0.980119600892067,0.9599888002872468,,
1984-02-01,,,0.92205810546875,0.9353131413459778,0.9678734302520752,0.9760855823755265,0.9597792804241181,,
1984-02-02,,,0.9249398112297058,0.9312790155410766,0.9566358029842377,0.9726278454065322,0.9596273946762085,,
1984-02-03,,,0.8932445645332336,0.9203297019004821,0.9436693668365479,0.9680175453424453,0.9588416039943695,,
1984-02-06,,,0.8759555220603943,0.9088040232658386,0.9315673112869263,0.9639835566282272,0.9579402959346771,,
1984-02-07,,,0.9076514840126038,0.9047698974609375,0.9249400615692138,0.9609580338001251,0.957672907114029,,
1984-02-08,,,0.8874807953834534,0.8978544354438782,0.9165837883949279,0.9573561906814575,0.9571172225475312,,
1984-02-09,,,0.881718635559082,0.8892102003097534,0.9102446079254151,0.9537544101476669,0.9566189777851105,,
1984-02-10,,,0.8932445645332336,0.8892102003097534,0.9047699511051178,0.9500085413455963,0.956408828496933,,
1984-02-13,,,0.8701927661895752,0.8880576491355896,0.8984308362007141,0.9428049385547638,0.9551620018482209,,
1984-02-14,,,0.8874807953834534,0.8840235114097595,0.8943967044353485,0.9364657372236251,0.9543760478496551,,
1984-02-15,,,0.881718635559082,0.8828710794448853,0.8903627574443818,0.9291180938482284,0.9528992247581481,,
1984-02-16,,,0.8413780927658081,0.8748029708862305,0.8820065855979919,0.9193211942911148,0.9509034037590027,,
1984-02-17,,,0.8212082386016846,0.8603957056999206,0.874802953004837,0.9092361599206924,0.9483315145969391,,
1984-02-20,,,0.8212082386016846,0.8505988001823426,0.8693282246589661,0.9004477679729461,0.9458171856403351,,
1984-02-21,,,0.8183269500732422,0.8367680311203003,0.8603957712650299,0.8926679164171218,0.9433027839660645,,
1984-02-22,,,0.8212082386016846,0.8246659517288208,0.8537685155868531,0.8851761519908905,0.9413065302371979,,
1984-02-23,,,0.8240899443626404,0.8212083220481873,0.8480056464672089,0.879125127196312,0.9394624161720276,,
1984-02-24,,,0.8759555220603943,0.8321577787399292,0.8462767422199249,0.8755233466625214,0.9383098483085632,,
1984-02-27,,,0.8557850122451782,0.8390731334686279,0.8448359668254852,0.8716334015130996,0.9364657258987427,,
1984-02-28,,,0.8269703984260559,0.8408018231391907,0.8387849271297455,0.866590815782547,0.9337571680545806,,
1984-02-29,,,0.8154458999633789,0.8396493554115295,0.8321576535701751,0.8612602055072784,0.9304723489284515,,
1984-03-01,,,0.8500222563743591,0.8448358178138733,0.8330220699310302,0.8575143277645111,0.9279943144321442,,
1984-03-02,,,0.8442604541778564,0.8384968042373657,0.8353272914886475,0.8550651222467422,0.9255162847042083,,
1984-03-05,,,0.8356150984764099,0.8344628214836121,0.83676797747612,0.853048101067543,0.9228653478622436,,
1984-03-06,,,0.8096829652786255,0.831005334854126,0.8359035789966583,0.8481496751308442,0.9194076347351074,,
1984-03-07,,,0.7952757477760315,0.8269713044166564,0.833310329914093,0.843539422750473,0.9157770359516144,,
1984-03-08,,,0.7952757477760315,0.816022002696991,0.8304289102554321,0.8392172783613205,0.9122040712833405,,
1984-03-09,,,0.7866307497024536,0.8044960618019104,0.821496433019638,0.8338865876197815,0.9084005725383758,,
1984-03-12,,,0.8298525214195251,0.8033435463905334,0.8189031839370727,0.831869575381279,0.9054615092277527,,
1984-03-13,,,0.8586666584014893,0.8131402850151062,0.8220728099346161,0.8304288685321808,0.9030987286567688,,
1984-03-14,,,0.8529037833213806,0.8246658921241761,0.8258185982704163,0.8289881259202957,0.9001020348072052,,
1984-03-15,,,0.8568271398544312,0.836976170539856,0.8264990866184234,0.8297605782747268,0.8973566865921021,,
1984-03-16,,,0.8827922940254211,0.8562084794044494,0.83035227060318,0.8328397810459137,0.8953035211563111,,
1984-03-19,,,0.8539422154426575,0.8610264182090759,0.8321849822998046,0.8344764798879624,0.8932496595382691,,
1984-03-20,,,0.8625966906547546,0.861812424659729,0.8374763548374176,0.836689966917038,0.8911383545398712,,
1984-03-21,,,0.8510568737983704,0.861443042755127,0.8430544674396515,0.8381823986768723,0.8889691388607025,,
1984-03-22,,,0.825092613697052,0.8550961375236511,0.8460361540317536,0.8382325321435928,0.8863959062099457,,
1984-03-23,,,0.8135533332824707,0.841248345375061,0.8487284123897553,0.8351124227046967,0.8833037340641021,,
1984-03-26,,,0.7962434887886047,0.8297086000442505,0.8453675091266633,0.8321353465318679,0.8789433073997498,,
1984-03-27,,,0.8020135164260864,0.8175919651985168,0.8397021949291229,0.8308875024318695,0.874698281288147,,
1984-03-28,,,0.8510568737983704,0.8175919651985168,0.8395175039768219,0.8326680511236191,0.871145988702774,,
1984-03-29,,,0.8337485194206238,0.8193231463432312,0.8372096419334412,0.8318543642759323,0.8670746374130249,,
1984-03-30,,,0.8510568737983704,0.8268238544464112,0.8340360999107361,0.832194185256958,0.8636375963687897,,
1984-04-02,,,0.8279774188995361,0.8331706404685975,0.8314396202564239,0.8318123012781143,0.8602576231956482,,
1984-04-03,,,0.8164382576942444,0.836055588722229,0.8268237769603729,0.8321500658988953,0.8571079087257385,,
1984-04-04,,,0.7760490775108337,0.8210540294647217,0.8193229973316193,0.8311887323856354,0.853208019733429,,
1984-04-05,,,0.7298900485038757,0.800282335281372,0.8098027408123016,0.8279194474220276,0.8489036118984222,,
1984-04-06,,,0.7731642723083496,0.7847038149833679,0.8057638347148895,0.8272461235523224,0.8454070746898651,0.90261942923069,
1984-04-09,,,0.7673943042755127,0.7725871920585632,0.8028789162635803,0.8241232126951218,0.8420832824707031,0.9011407220363616,
1984-04-10,,,0.7673943042755127,0.7627784013748169,0.7994169950485229,0.8195595949888229,0.8388747262954712,0.899431763291359,
1984-04-11,,,0.7673943042755127,0.7610474467277527,0.7910507380962372,0.8152841210365296,0.8357814502716064,0.8977803653478622,
1984-04-12,,,0.8048985004425049,0.7760491371154785,0.7881657361984253,0.8126876890659332,0.8333806240558624,0.8965040093660355,
1984-04-13,,,0.8164382576942444,0.7847039341926575,0.7847038745880127,0.8093699872493744,0.8318444979190827,0.8953430509567261,
1984-04-16,,,0.8048985004425049,0.7922047734260559,0.7823959827423096,0.8069178014993668,0.8304233574867248,0.894181826710701,
1984-04-17,,,0.7991287708282471,0.7985516667366028,0.7806650340557099,0.8037444055080414,0.8282529032230377,0.8929629051685333,
1984-04-18,,,0.7933589220046997,0.8037445902824402,0.7823960185050964,0.8008595079183578,0.8263704657554627,0.8917438441514969,
1984-04-19,,,0.807783305644989,0.804321551322937,0.7901853442192077,0.7999940425157547,0.8248917591571808,0.8907553684711457,
1984-04-20,,,0.807783305644989,0.8025905609130859,0.7936472475528717,0.7997055411338806,0.8231825339794159,0.8897956812381744,
1984-04-23,,,0.8020135164260864,0.8020135641098023,0.797109168767929,0.7999940425157547,0.8218189489841461,0.8884904754161834,
1984-04-24,,,0.8106681108474731,0.8043214321136475,0.8014365494251251,0.800426772236824,0.8202826952934266,0.8873293715715408,
1984-04-25,,,0.807783305644989,0.8072063088417053,0.8054754495620727,0.798263093829155,0.8188039886951447,0.8858516067266464,
1984-04-26,,,0.8337485194206238,0.8123993515968323,0.8083604514598847,0.798263093829155,0.818651397228241,0.8847774004936219,
1984-04-27,,,0.8366324305534363,0.8181691765785217,0.8103798687458038,0.7975418716669083,0.818959881067276,0.8836456978321076,
1984-04-30,,,0.8539422154426575,0.828554916381836,0.8152842402458191,0.7988401114940643,0.8196145606040954,0.8827158731222152,
1984-05-01,,,0.8539422154426575,0.8372097373008728,0.8207655847072601,0.8007153093814849,0.8203268659114837,0.8818148249387741,
1984-05-02,,,0.825092613697052,0.8406715989112854,0.8239389538764954,0.8031674861907959,0.8204045534133911,0.8808555418252945,
1984-05-03,,,0.8106681108474731,0.8360555171966553,0.8242274343967437,0.8072063893079757,0.8201361167430877,0.8797992664575577,
1984-05-04,,,0.7760490775108337,0.8239388465881348,0.8210540115833282,0.8073506295681,0.8181379878520966,0.8782239180803298,
1984-05-07,,,0.7962434887886047,0.8123991012573242,0.8204770088195801,0.8087930887937546,0.8169471573829651,0.8767064416408539,
1984-05-08,,,0.8048985004425049,0.8025903582572937,0.8199000477790832,0.8106682986021042,0.8165057194232941,0.8751314437389374,
1984-05-09,,,0.8048985004425049,0.7985515356063843,0.8196115672588349,0.8125435084104538,0.8162947714328765,0.8733835601806641,
1984-05-10,,,0.7991287708282471,0.7962436676025391,0.8161495923995972,0.8122550219297409,0.8152769017219543,0.8716356080770492,
1984-05-11,,,0.7933589220046997,0.7997056365013122,0.8118222415447235,0.8111010551452636,0.8142588710784913,0.8698875778913497,
1984-05-14,,,0.8048985004425049,0.8014366388320923,0.8069178700447083,0.8111010551452636,0.8136445391178131,0.8682549434900284,
1984-05-15,,,0.807783305644989,0.8020135998725891,0.8023019790649414,0.8115337818861008,0.8136065459251404,0.8665070903301239,
1984-05-16,,,0.825092613697052,0.8060524225234985,0.8023019790649414,0.8131204664707183,0.8142028832435608,0.8649899595975876,
1984-05-17,,,0.8164382576942444,0.809514319896698,0.8028789937496186,0.8135532140731812,0.814626133441925,0.8634151023626327,
1984-05-18,,,0.8048985004425049,0.811822235584259,0.8057639360427856,0.813408973813057,0.8149914884567261,0.861696030497551,
1984-05-21,,,0.807783305644989,0.8123991966247559,0.806917917728424,0.813697463274002,0.8145501041412353,0.860005806684494,
1984-05-22,,,0.7962434887886047,0.810091233253479,0.8060524165630341,0.8129762321710586,0.8133016407489777,0.8582001847028732,
1984-05-23,,,0.7760490775108337,0.8002825260162354,0.8031674742698669,0.8113895207643509,0.8117645466327668,0.8559332907199859,
1984-05-24,,,0.7616246342658997,0.7893198013305665,0.7994170606136322,0.8077833265066147,0.8098604965209961,0.8536085915565491,
1984-05-25,,,0.7645093202590942,0.7812419652938842,0.7965321004390716,0.8041771709918976,0.8074948370456696,0.8513991791009903,
1984-05-28,,,0.7645093202590942,0.7725871682167054,0.7924931824207306,0.7997055262327194,0.8057061791419983,0.8494779193401336,
1984-05-29,,,0.7645093202590942,0.7662403345108032,0.7881657838821411,0.7952338814735412,0.803744431734085,0.8474413931369782,
1984-05-30,,,0.7875888347625732,0.7685482859611511,0.7844154059886932,0.7933586925268173,0.8024750709533691,0.8457221049070358,
1984-05-31,,,0.807783305644989,0.777780020236969,0.7835499107837677,0.7932144522666931,0.8021288847923279,0.8442623955011368,
1984-06-01,,,0.8222078680992126,0.7893197298049927,0.7852808475494385,0.7955223917961121,0.8023019754886627,0.8428028547763824,
1984-06-04,,,0.8222078680992126,0.8008594393730164,0.7867233037948609,0.7968206107616425,0.8028212630748749,0.8408822852373123,
1984-06-05,,,0.8164382576942444,0.8112452268600464,0.7887427806854248,0.7973975986242294,0.8031097579002381,0.8389040195941925,
1984-06-06,,,0.8106681108474731,0.8158610820770263,0.7922046840190887,0.7976860791444779,0.8023019826412201,0.836723985671997,
1984-06-07,,,0.8222078680992126,0.8187459945678711,0.7982630074024201,0.7988400340080262,0.8020711696147919,0.8345729035139083,
1984-06-08,,,0.8308630585670471,0.820477032661438,0.8048983812332153,0.8007152408361435,0.8016672933101654,0.8326524448394775,
1984-06-11,,,0.8164382576942444,0.8193231105804444,0.8100912749767304,0.8012922286987305,0.8014365100860595,0.8308470666408538,
1984-06-12,,,0.7991287708282471,0.8158612132072449,0.8135532200336456,0.8008595019578933,0.8010903203487396,0.8290991145372391,
1984-06-13,,,0.8020135164260864,0.8141302943229676,0.8149956881999969,0.799705547094345,0.8016096091270447,0.8274088144302368,
1984-06-14,,,0.7886096835136414,0.8074106574058533,0.8130783259868621,0.798314118385315,0.80278400182724,0.8258438068628311,
1984-06-15,,,0.7770552635192871,0.7966490983963013,0.8085630655288696,0.7969219565391541,0.8028618216514587,0.824134448170662,
1984-06-18,,,0.820385217666626,0.7974384903907776,0.808380800485611,0.797552052140236,0.803921639919281,0.8230024611949921,
1984-06-19,,,0.820385217666626,0.8016897797584533,0.8087754964828491,0.7987591385841369,0.8049814581871033,0.8219280922412873,
1984-06-20,,,0.8550493121147156,0.8122969388961792,0.8132136166095734,0.8027091503143311,0.8067345583438873,0.8212580043077469,
1984-06-21,,,0.8406059741973877,0.8226961970329285,0.8150534272193909,0.8066582173109055,0.807448707818985,0.8204146659374237,
1984-06-22,,,0.8377171158790588,0.8348285675048828,0.815738832950592,0.8103186070919037,0.8078742849826813,0.8198593914508819,
1984-06-25,,,0.8463836312294006,0.8400282502174378,0.8187333703041076,0.814412322640419,0.8087039875984192,0.819563672542572,
1984-06-26,,,0.8521603345870972,0.846383273601532,0.8240365266799927,0.8187948733568191,0.8097646188735962,0.819008761048317,
1984-06-27,,,0.8492723703384399,0.8452278852462769,0.828762412071228,0.8218790501356125,0.810882887840271,0.8186266767978668,
1984-06-28,,,0.8434945940971375,0.8458056092262268,0.8342509031295776,0.8236646145582199,0.811597113609314,0.8182444363832474,
1984-06-29,,,0.8434945940971375,0.8469611048698426,0.8408948361873627,0.8247289508581161,0.812311339378357,0.8177469366788864,
1984-07-02,,,0.8492723703384399,0.8475388526916504,0.8437835514545441,0.8260821759700775,0.813256516456604,0.8175377327203751,
1984-07-03,,,0.8550493121147156,0.848116648197174,0.847249960899353,0.8280127286911011,0.8141441404819488,0.8172134178876876,
1984-07-04,,,0.8550493121147156,0.8492720365524292,0.847249960899353,0.8302317887544632,0.8150894606113434,0.816946724653244,
1984-07-05,,,0.8637154698371887,0.8533162117004395,0.8495609104633332,0.832307168841362,0.8156887996196747,0.8171700984239578,
1984-07-06,,,0.8319395184516907,0.8510051965713501,0.8489831507205963,0.8323609918355942,0.8155949413776398,0.8172774112224579,
1984-07-09,,,0.8434945940971375,0.8498496413230896,0.84869424700737,0.8337138086557389,0.8153859889507293,0.8175002747774124,
1984-07-10,,,0.8348289132118225,0.845805561542511,0.8469611048698426,0.8354988157749176,0.8150037229061127,0.8176652944087982,
1984-07-11,,,0.8348289132118225,0.8417614817619323,0.8455167591571808,0.8371395856142044,0.8151984488964081,0.8178015011548996,
1984-07-12,,,0.8088304400444031,0.8307844758033752,0.8420503437519073,0.8381506234407425,0.8151616954803467,0.8176489061117173,
1984-07-13,,,0.7914984822273254,0.8226962685585022,0.8368507325649261,0.8388727843761444,0.8154706835746766,0.8168043357133865,
1984-07-16,,,0.7914984822273254,0.8122970461845398,0.8310733437538147,0.8374284476041793,0.815375783443451,0.816161470413208,
1984-07-17,,,0.820385217666626,0.8094083070755005,0.8276069343090058,0.8374284476041793,0.8156855177879333,0.8160956186056137,
1984-07-18,,,0.8088304400444031,0.8042086124420166,0.8229850471019745,0.8351175040006638,0.8157641565799714,0.816029464006424,
1984-07-19,,,0.8030537366867065,0.8030532717704773,0.8169188737869263,0.8332398921251297,0.8158426558971406,0.8155597788095474,
1984-07-20,,,0.7914984822273254,0.8030532717704773,0.8128747701644897,0.830928960442543,0.815805447101593,0.8150321590900421,
1984-07-23,,,0.8059417605400085,0.805941927433014,0.8091194868087769,0.8289068669080735,0.8158263123035431,0.8147354257106781,
1984-07-24,,,0.8059417605400085,0.8030532360076904,0.8062307715415955,0.826595938205719,0.8157894814014435,0.814698013663292,
1984-07-25,,,0.8059417605400085,0.8024755001068116,0.803342056274414,0.8244294077157974,0.8154064643383027,0.8148046737909317,
1984-07-26,,,0.8290507197380066,0.8076748967170715,0.8053640842437744,0.8237072139978409,0.8156587135791779,0.8151424235105514,
1984-07-27,,,0.8406059741973877,0.817496395111084,0.8102748334407807,0.8235627830028533,0.8163728630542755,0.8156821757555008,
1984-07-30,,,0.8290507197380066,0.8221181869506836,0.8140300571918487,0.8225517004728318,0.8167982113361358,0.8156741577386856,
1984-07-31,,,0.8434945940971375,0.8296287536621094,0.8163409948348999,0.8219739645719528,0.8177432334423065,0.8155224370956421,
1984-08-01,,,0.875269889831543,0.8434943795204163,0.8229849398136139,0.8229849934577942,0.8197276496887207,0.8157460981607437,
1984-08-02,,,0.9128231406211852,0.860248863697052,0.8339618802070617,0.825440376996994,0.8227516198158265,0.8163060581684113,
1984-08-03,,,0.9417099952697754,0.8804696679115296,0.8489830315113067,0.8309289008378983,0.8262956333160401,0.8168952351808548,
1984-08-06,,,0.9417099952697754,0.9030015230178833,0.8625598549842834,0.8358396708965301,0.8298396468162537,0.817772912979126,
1984-08-07,,,0.9648194313049316,0.9272664904594421,0.8784476220607758,0.8423391968011856,0.8338458490371704,0.8187951403856277,
1984-08-08,,,0.9532644748687744,0.9428654074668884,0.8931798934936523,0.8482609748840332,0.8371593618392944,0.8198172163963318,
1984-08-09,,,0.990817129611969,0.9584642052650452,0.9093565344810486,0.8573603093624115,0.840820038318634,0.821474461555481,
1984-08-10,,,0.9879290461540222,0.9677080154418946,0.924088841676712,0.8671818375587463,0.8441344618797302,0.8232182186841964,
1984-08-13,,,0.9879290461540222,0.9769518256187439,0.9399766743183136,0.8770033657550812,0.8474488854408264,0.8251350742578506,
1984-08-14,,,0.9561535716056824,0.975218653678894,0.9512425720691681,0.883791783452034,0.8502431917190552,0.8266764748096466,
1984-08-15,,,0.9590418338775636,0.9763741254806518,0.9596197664737701,0.891302353143692,0.853210666179657,0.8277563244104386,
1984-08-16,,,0.9157117009162904,0.9613530397415161,0.9599086225032807,0.8969352513551712,0.8550807428359986,0.8285759562253951,
1984-08-17,,,0.92437744140625,0.9486427187919617,0.9581753671169281,0.9035791993141175,0.8569510304927825,0.829309161901474,
1984-08-20,,,0.92437744140625,0.9359323978424072,0.9564421117305756,0.9095009833574295,0.8591098141670227,0.8302731621265411,
1984-08-21,,,0.9388210773468018,0.9324658989906311,0.9538422763347626,0.9161449491977691,0.8619036602973938,0.8314969903230667,
1984-08-22,,,0.92437744140625,0.9255330204963684,0.9509535729885101,0.9220667332410812,0.8643509387969971,0.8329802739620209,
1984-08-23,,,0.9503764510154724,0.9324659705162048,0.9469095051288605,0.9281330198049546,0.8675862741470337,0.8351851379871369,
1984-08-24,,,0.9359322190284728,0.9347769260406494,0.9417098224163055,0.9328993320465088,0.8707638132572174,0.8368128174543381,0.869716123342514
1984-08-27,,,0.921489417552948,0.9341993212699891,0.9350658595561981,0.9375212669372559,0.8727858972549438,0.8383537685871124,0.8697472453117371
1984-08-28,,,0.927266001701355,0.9318883061408997,0.9321771025657654,0.9417098373174667,0.8749235129356384,0.8399524855613708,0.8696921244263649
1984-08-29,,,0.9388210773468018,0.93477703332901,0.9301550269126893,0.9448873966932296,0.8765989482402802,0.8416667532920837,0.869723559319973
1984-08-30,,,0.9128231406211852,0.9272663712501525,0.9298661708831787,0.9448873966932296,0.8780432915687562,0.8427459996938705,0.869625004529953
1984-08-31,49.31999993330593,P,0.9070453643798828,0.9214890003204346,0.928132963180542,0.9431541651487351,0.8794298565387726,0.8436520707607269,0.8694975608587265
1984-09-03,49.28317410954975,P,0.9070453643798828,0.9186001896858216,0.9263997554779053,0.9414209336042404,0.8806430912017822,0.8446735394001007,0.8694276830554009
1984-09-04,49.22874220579351,P,0.9070453643798828,0.9145560622215271,0.9232221841812134,0.9385322302579879,0.881740791797638,0.8457527053356171,0.8693578052520752
1984-09-05,49.14998302230236,P,0.8926027417182922,0.9053123950958252,0.9200447142124176,0.9354991436004638,0.882607399225235,0.846745143532753,0.869244493842125
1984-09-06,49.10375485602757,P,0.8868248462677002,0.9001127362251282,0.9136895537376404,0.9302995294332504,0.8834740042686462,0.8475355589389801,0.8691454637050628
1984-09-07,49.052973282432355,P,0.8694929480552673,0.8926022529602051,0.9070456266403198,0.9243777245283127,0.8839939713478089,0.8481526553630829,0.8689741683006287
1984-09-10,48.99933684765005,P,0.8723813891410828,0.8856694579124451,0.9021348237991333,0.9186003416776657,0.8844561517238617,0.8488563340902329,0.8686734047532082
1984-09-11,48.990108101448136,P,0.8926027417182922,0.882780933380127,0.898668497800827,0.9154228001832962,0.8852072203159332,0.849675680398941,0.8685025259852409
1984-09-12,48.96371617446573,P,0.8694929480552673,0.878158974647522,0.8917356848716735,0.9109453558921814,0.8854960930347443,0.8502927768230438,0.8680721917748451
1984-09-13,49.0008368551129,P,0.8939095139503479,0.8795759081840515,0.8898443222045899,0.9098552465438843,0.8860999739170075,0.8508943867683411,0.8678358936309815
1984-09-14,49.08287142342751,P,0.9054805040359496,0.8867734193801879,0.8896878361701965,0.9089103996753692,0.8875707936286926,0.8515828675031663,0.8676142826676368
1984-09-17,49.154758183446894,P,0.9054805040359496,0.8933932423591614,0.8895313501358032,0.9079655528068542,0.8888105118274688,0.8520982503890991,0.8674070617556572
1984-09-18,49.14413700254946,P,0.8765515685081482,0.8901830077171325,0.8864819705486298,0.9048520773649216,0.8896449649333954,0.852324343919754,0.8670695844292641
1984-09-19,49.19914477464724,P,0.8823373913764954,0.8927518963813782,0.88545543551445,0.9027500748634338,0.8905951344966888,0.8528967916965484,0.8668761667609215
1984-09-20,49.1888444386002,P,0.8765515685081482,0.8892803072929383,0.8844281077384949,0.8990588307380676,0.8919495570659638,0.8535556262731552,0.8666774463653565
1984-09-21,49.12342265769368,P,0.8505158424377441,0.8782873749732971,0.8825303971767425,0.8947880119085312,0.8931299042701721,0.8543002939224243,0.8662621060013771
1984-09-24,49.06959414222107,P,0.8563011288642883,0.8684514999389649,0.8809223711490631,0.8915285974740982,0.8944259572029114,0.8549008703231812,0.8658036559820175
1984-09-25,49.07052749485988,P,0.862086832523346,0.8655585527420044,0.8778707802295684,0.8882696390151977,0.8952599895000458,0.8554727536439896,0.8653020986914635
1984-09-26,49.06967776591452,P,0.8823373913764954,0.8655585527420044,0.8791552245616913,0.8854454547166825,0.8967301285266877,0.8562471425533295,0.8648153513669967
1984-09-27,49.08335401211448,P,0.879444420337677,0.8661371231079101,0.8777087152004241,0.8837765187025071,0.898257942199707,0.8570502990484238,0.8643429535627365
1984-09-28,49.11630612406625,P,0.8649796843528748,0.8690298914909362,0.8736586332321167,0.8816732347011567,0.8997275662422181,0.8577665066719056,0.8638270422816277
1984-10-01,49.124138651573595,P,0.8563011288642883,0.8690298914909362,0.8687406957149506,0.8791360229253768,0.9007347536087036,0.8582805329561234,0.8632677382230759
1984-10-02,49.111207044078505,P,0.8418363332748413,0.8649797916412354,0.8652691721916199,0.8758755713701248,0.9014526450634003,0.8586210632324218,0.8625640767812729
1984-10-03,49.03875014526569,P,0.8273720741271973,0.8539867281913758,0.8597726404666901,0.87261403799057,0.9018812513351441,0.8586438578367234,0.8618169087171554
1984-10-04,48.97180888361563,P,0.8302644491195679,0.8441507339477539,0.855143928527832,0.8697860181331635,0.9019055259227753,0.8587821197509765,0.8610986110568046
1984-10-05,48.91691004439511,P,0.8215860724449158,0.8354720115661621,0.8522509515285492,0.8673906743526458,0.9015251278877259,0.8589489954710007,0.8603225129842759
1984-10-08,48.86409208888403,P,0.8071210980415344,0.8256360054016113,0.8473329484462738,0.8641276597976685,0.9010865354537964,0.8589423733949662,0.8594740900397301
1984-10-09,48.8302947871526,B,0.8100144863128662,0.8192716360092163,0.8421257138252258,0.8599982470273971,0.900416933298111,0.8590800833702087,0.8586401340365409
1984-10-10,48.860861992814655,B,0.8360507488250732,0.8210073709487915,0.8374970495700836,0.8583261370658875,0.8996325504779815,0.8596801000833512,0.8578066954016685
1984-10-11,48.88805353864969,B,0.8447297215461731,0.8239004254341126,0.8340255796909333,0.8558671474456787,0.8982706820964813,0.8605111509561538,0.8570598712563515
