Date,GRADE,GPS,EW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-08-03,,,1.9270830154418943,1.8906249999999996,1.9583333969116208,1.9249999523162842,1.7219010400772095,,
2000-08-04,,,1.9166669845581052,1.8895833969116207,1.9427083969116208,1.9354166507720947,1.7302343797683717,,
2000-08-07,,,1.8854169845581052,1.9031251907348632,1.9250000953674313,1.9411458492279052,1.7379427194595336,,
2000-08-08,,,1.875,1.9010417938232422,1.9083333969116212,1.9432291984558105,1.7425260591506957,,
2000-08-09,,,1.84375,1.8895833969116211,1.8932291984558105,1.9432291984558105,1.7455468988418579,,
2000-08-10,,,1.8072919845581052,1.8656251907348629,1.8781250953674316,1.9367187976837155,1.74856773853302,,
2000-08-11,,,1.8697919845581052,1.8562501907348632,1.8729167938232423,1.934635496139526,1.7539844179153443,1.5234114694595338,
2000-08-14,,,1.8802080154418943,1.855208396911621,1.8791667938232421,1.9335937976837154,1.76138023853302,1.5284635496139527,
2000-08-15,,,1.9010419845581052,1.860416793823242,1.8807292938232423,1.929166746139526,1.7708594179153443,1.5340885496139527,
2000-08-16,,,1.90625,1.8729167938232423,1.8812500953674316,1.923697996139526,1.778151078224182,1.5398177194595337,
2000-08-17,,,1.8958330154418943,1.8906249999999996,1.8781250953674316,1.918229246139526,1.785234398841858,1.5459635496139525,
2000-08-18,,,1.875,1.8916666030883786,1.8739583969116211,1.9083333969116207,1.7919010591506959,1.5534114694595338,
2000-08-21,,,1.9322919845581052,1.902083396911621,1.878645896911621,1.901822996139526,1.79950523853302,1.5612760591506958,
2000-08-22,,,1.90625,1.903125,1.8817708969116211,1.8950521469116208,1.80700523853302,1.5686718893051148,
2000-08-23,,,1.90625,1.903125,1.888020896911621,1.8906250476837154,1.8144010782241822,1.5761198091506958,
2000-08-24,,,1.8958330154418943,1.903125,1.896875,1.8875000476837154,1.8217968988418578,1.5831510591506959,
2000-08-25,,,1.890625,1.90625,1.8989583015441895,1.8859375476837155,1.8296093988418578,1.5900260591506958,
2000-08-28,,,1.9114580154418943,1.9020832061767579,1.9020833015441894,1.8906250476837154,1.8376302194595338,1.5970052194595337,
2000-08-29,,,1.9947919845581052,1.9197916030883786,1.911458301544189,1.8960937976837156,1.8478385591506958,1.6050260591506957,
2000-08-30,,,2.03125,1.944791603088379,1.9239583015441895,1.9026041984558102,1.856796898841858,1.6134114789962768,
2000-08-31,,,2.1875,2.003125,1.953125,1.9156250476837156,1.8681510591506958,1.6232422089576721,
2000-09-01,,,1.8854169845581052,2.002083396911621,1.9541666984558101,1.9140625476837154,1.8727343988418579,1.6300651288032533,
2000-09-04,,,1.8854169845581052,1.9968751907348632,1.9494791984558102,1.9140625476837159,1.87731773853302,1.6370442986488343,
2000-09-05,,,1.8854169845581052,1.9750001907348633,1.9473958969116207,1.914583396911621,1.883151078224182,1.6441797184944154,
2000-09-06,,,1.8697919845581052,1.9427085876464845,1.9437500953674314,1.9158854961395264,1.8864844179153442,1.6508984684944152,
2000-09-07,,,1.8854169845581052,1.8822919845581052,1.9427084922790523,1.9197917461395264,1.8904427576065064,1.6575651383399963,
2000-09-08,,,1.8541669845581052,1.8760419845581051,1.939062690734863,1.9190104961395265,1.8966667175292968,1.6639193081855774,
2000-09-11,,,1.859375,1.870833587646484,1.9338543891906739,1.9179688453674317,1.8995833778381348,1.6706380581855773,
2000-09-12,,,1.8541669845581052,1.8645835876464845,1.9197918891906738,1.9156250953674316,1.9023958778381347,1.6766276478767395,
2000-09-13,,,1.75,1.8406251907348632,1.8916668891906738,1.9078125953674316,1.9045833778381347,1.6813672280311585,
2000-09-14,,,1.78125,1.8197917938232422,1.851041889190674,1.902083444595337,1.9064583778381348,1.6868359780311584,
2000-09-15,,,1.7395830154418943,1.796875,1.8364584922790528,1.8953125953674317,1.9070833778381349,1.6917318081855774,
2000-09-18,,,1.6458330154418943,1.7541666030883785,1.8125000953674317,1.8809896469116212,1.9045833778381345,1.6958984684944154,
2000-09-19,,,1.65625,1.7145832061767579,1.789583396911621,1.868489646911621,1.9010417175292966,1.7003255486488342,
2000-09-20,,,1.6822919845581057,1.7010416030883788,1.770833396911621,1.8572917461395264,1.897812557220459,1.7052734684944153,
2000-09-21,,,1.65625,1.676041603088379,1.7479166984558105,1.8453125953674316,1.892187557220459,1.7095442986488343,
2000-09-22,,,1.6875,1.665625,1.73125,1.8351563453674316,1.887708396911621,1.7138151288032533,
2000-09-25,,,1.703125,1.677083396911621,1.715625,1.824739694595337,1.883750057220459,1.7181380486488342,
2000-09-26,,,1.71875,1.6895833969116212,1.7020833015441894,1.8109375953674316,1.8783333969116212,1.7228255486488342,
2000-09-27,,,1.7083330154418943,1.694791603088379,1.697916603088379,1.7947917461395264,1.8721875572204587,1.7272526288032533,
2000-09-28,,,1.75,1.713541603088379,1.694791603088379,1.7729167461395263,1.8670833969116207,1.7323047089576722,
2000-09-29,,,1.8177080154418943,1.7395832061767578,1.702604103088379,1.7695312976837159,1.8619792175292966,1.73740886926651,
2000-10-02,,,1.6822919845581057,1.7354166030883789,1.70625,1.7593750476837158,1.8543750572204587,1.7405859589576722,
2000-10-03,,,1.6770830154418943,1.7270832061767578,1.7083333015441895,1.7489583492279053,1.8470833778381346,1.743606789112091,
2000-10-04,,,1.6614580154418943,1.717708206176758,1.7062499046325683,1.7385416507720948,1.8404166984558104,1.7468880391120911,
2000-10-05,,,1.7135419845581057,1.710416603088379,1.7119791030883789,1.7299479007720948,1.8355208778381344,1.751054708957672,
2000-10-06,,,1.7604169845581057,1.698958396911621,1.7192708015441895,1.7252604007720946,1.8322917175292965,1.755898458957672,
2000-10-09,,,1.7239580154418943,1.707291603088379,1.721354103088379,1.7184895515441894,1.8304167175292967,1.760169289112091,
2000-10-10,,,1.71875,1.715625,1.721354103088379,1.711718702316284,1.8270833778381346,1.7643359589576721,
2000-10-11,,,1.734375,1.730208396911621,1.7239583015441895,1.7109374523162841,1.8237500381469725,1.767981789112091,
2000-10-12,,,1.7552080154418943,1.738541603088379,1.7244791030883788,1.709635353088379,1.8203125381469725,1.771106789112091,
2000-10-13,,,1.8645830154418943,1.7593748092651367,1.729166603088379,1.7158853530883789,1.8192708587646482,1.77475261926651,
2000-10-16,,,1.8385419845581052,1.7822916030883786,1.744791603088379,1.7255208015441894,1.8183333587646482,1.7781380391120911,
2000-10-17,,,1.8958330154418943,1.8177082061767575,1.7666666030883789,1.7374999523162842,1.818750019073486,1.780638039112091,
2000-10-18,,,1.9114580154418943,1.8531248092651365,1.791666603088379,1.7489582538604735,1.8201041793823238,1.782825539112091,
2000-10-19,,,1.953125,1.8927082061767577,1.8156249046325683,1.7638020038604736,1.8230208396911618,1.785794289112091,
2000-10-20,,,1.9375,1.9072916030883789,1.8333332061767578,1.7763020038604735,1.8243749999999996,1.7891797089576722,
2000-10-23,,,1.9739580154418943,1.9343748092651367,1.858333206176758,1.7898436546325684,1.8262499999999997,1.79381511926651,
2000-10-24,,,2.015625,1.9583332061767578,1.8880207061767578,1.8046874046325683,1.8285416603088376,1.799700539112091,
2000-10-25,,,1.9895830154418943,1.9739582061767578,1.913541507720947,1.8187499046325684,1.8302083206176756,1.804179699420929,
2000-10-26,,,1.9427080154418943,1.9718748092651368,1.9322915077209468,1.828385305404663,1.8311458206176754,1.8081901097297668,
2000-10-27,,,1.9166669845581052,1.967708206176758,1.937499904632568,1.8333332538604736,1.8319791603088376,1.811940109729767,
2000-10-30,,,1.9114580154418943,1.9552082061767577,1.944791507720947,1.844791555404663,1.8315624809265134,1.8155338597297668,
2000-10-31,,,1.1197919845581057,1.776041603088379,1.867187404632568,1.8169270038604737,1.8158333206176756,1.8114192795753479,
2000-11-01,,,1.0833330154418943,1.5947916030883786,1.784374904632568,1.7880207538604735,1.7993749809265134,1.806888029575348,
2000-11-02,,,1.1822919845581057,1.442708396911621,1.707291603088379,1.7614582538604737,1.7851041603088376,1.8034505295753478,
2000-11-03,,,1.265625,1.3125,1.640104103088379,1.7367186546325684,1.7726041603088376,1.801106779575348,
2000-11-06,,,1.25,1.180208396911621,1.5677083015441895,1.7130207538604736,1.7593749999999997,1.798502609729767,
2000-11-07,,,1.2708330154418943,1.210416603088379,1.4932291030883789,1.6906249046325683,1.7448958206176755,1.7963671898841858,
2000-11-08,,,1.2864580154418943,1.2510416030883789,1.4229166030883786,1.668229055404663,1.7299999809265134,1.7933984398841858,
2000-11-09,,,1.265625,1.2677082061767577,1.3552083015441894,1.6437499046325683,1.7115624809265133,1.7898567700386048,
2000-11-10,,,1.2239580154418943,1.2593748092651367,1.2859374046325682,1.6117186546325684,1.6983333015441893,1.7855338501930236,
2000-11-13,,,1.1927080154418943,1.2479164123535154,1.2140624046325683,1.5794269561767575,1.684479122161865,1.7808984303474427,
2000-11-14,,,1.1614580154418943,1.2260414123535155,1.218229007720947,1.5427082061767576,1.6699999427795407,1.7765755105018615,
2000-11-15,,,1.1822919845581057,1.2052082061767577,1.2281249046325684,1.5062499046325681,1.6562499427795407,1.7713671803474427,
2000-11-16,,,1.1875,1.1895832061767577,1.2286457061767577,1.467968654632568,1.6422916030883785,1.7663671803474426,
2000-11-17,,,1.1822919845581057,1.18125,1.2203124046325682,1.4302082538604735,1.6288541030883785,1.762760410308838,
2000-11-20,,,1.1458330154418943,1.171875,1.2098957061767577,1.3888020038604736,1.6145832633972166,1.7570833206176757,
2000-11-21,,,1.2447919845581057,1.188541793823242,1.207291603088379,1.350260353088379,1.6023957633972166,1.7523958206176757,
2000-11-22,,,1.3020830154418943,1.2125,1.2088541030883788,1.315885353088379,1.5934374237060545,1.7490104007720948,
2000-11-23,,,1.3020830154418943,1.2354166030883789,1.2124999046325684,1.283854103088379,1.5838540840148922,1.7451562309265136,
2000-11-24,,,1.3333330154418943,1.2656248092651368,1.2234374046325684,1.2546874046325684,1.5757290840148925,1.7414062309265137,
2000-11-27,,,1.328125,1.3020832061767578,1.236979103088379,1.2255207538604735,1.5693749237060546,1.7369791507720946,
2000-11-28,,,1.3385419845581057,1.3208332061767578,1.2546875,1.2364582538604736,1.5630207633972169,1.7320312404632567,
2000-11-29,,,1.34375,1.3291666030883789,1.2708333015441895,1.249479103088379,1.5562499237060547,1.7270312404632568,
2000-11-30,,,1.3385419845581057,1.336458396911621,1.2859375,1.257291603088379,1.5498957633972168,1.7210416603088379,
2000-12-01,,,1.3697919845581057,1.3437501907348632,1.3046875,1.262499952316284,1.5435416030883788,1.715625,
2000-12-04,,,1.3229169845581057,1.3427085876464846,1.3223958969116212,1.2661458015441895,1.535937442779541,1.70984375,
2000-12-05,,,1.359375,1.3468751907348635,1.3338541984558105,1.2705729007720947,1.528749942779541,1.703541669845581,
2000-12-06,,,1.3229169845581057,1.3427085876464846,1.3359375953674317,1.2723958492279053,1.5210416221618652,1.6966145896911622,
2000-12-07,,,1.3385419845581057,1.3427085876464846,1.3395834922790528,1.2760416984558105,1.5128124618530274,1.6899479293823243,
2000-12-08,,,1.40625,1.3500001907348633,1.3468751907348635,1.2851562976837159,1.5045833015441894,1.6832812595367432,
2000-12-11,,,1.3802080154418943,1.3614583969116212,1.3520834922790528,1.2945312976837158,1.4985416221618653,1.676458339691162,
2000-12-12,,,1.3333330154418943,1.35625,1.3515625953674317,1.3031250476837157,1.4916666221618653,1.669375,
2000-12-13,,,1.3177080154418943,1.3552082061767579,1.348958396911621,1.3098958492279054,1.4847916221618653,1.662604160308838,
2000-12-14,,,1.2552080154418943,1.3385414123535155,1.340625,1.31328125,1.475624942779541,1.655572910308838,
2000-12-15,,,1.3177080154418943,1.3208330154418944,1.335416603088379,1.3200520515441894,1.466770763397217,1.649531240463257,
2000-12-18,,,1.3125,1.3072914123535155,1.3343749046325684,1.3283854007720948,1.4585416030883789,1.6444791603088378,
2000-12-19,,,1.4010419845581057,1.3208332061767576,1.338541603088379,1.3361979007720948,1.452187442779541,1.639635410308838,
2000-12-20,,,1.375,1.332291603088379,1.3437499046325683,1.33984375,1.444999942779541,1.6343749904632567,
2000-12-21,,,1.3802080154418943,1.3572916030883788,1.3479165077209472,1.34375,1.437499942779541,1.6289062404632568,
2000-12-22,,,1.3958330154418943,1.3729166030883788,1.3468748092651366,1.346875,1.428124942779541,1.6236979007720946,
2000-12-25,,,1.3958330154418943,1.389583206176758,1.3484373092651367,1.3502604007720946,1.4192707633972168,1.6188020610809326,
2000-12-26,,,1.3854169845581057,1.3864582061767579,1.3536457061767577,1.3526041507720947,1.409062442779541,1.6139062309265138,
2000-12-27,,,1.4010419845581057,1.3916666030883789,1.361979103088379,1.35546875,1.3988541221618653,1.6094791507720947,
2000-12-28,,,1.4479169845581057,1.4052083969116211,1.38125,1.3609375,1.3887499618530272,1.6058854007720946,
2000-12-29,,,1.4791669845581057,1.4218751907348632,1.3973958969116211,1.36640625,1.3795833015441894,1.6019791507720946,1.5626953101158143
2001-01-01,,,1.4791669845581057,1.4385419845581056,1.4140625953674317,1.37421875,1.3696874809265136,1.5979687404632568,1.5632161450386048
2001-01-02,,,1.4479169845581057,1.4510419845581057,1.4187500953674317,1.3786458492279052,1.3583333206176758,1.593437490463257,1.5637630200386048
2001-01-03,,,1.5260419845581057,1.4760419845581056,1.4338542938232424,1.3888020992279053,1.3490625,1.589635410308838,1.5647265648841857
2001-01-04,,,1.5208330154418943,1.4906251907348635,1.4479167938232422,1.3979166507720948,1.340625,1.5858854103088378,1.5659244799613952
2001-01-05,59.43220791799337,C,1.40625,1.4760417938232422,1.4489584922790528,1.3979166507720948,1.3304166603088379,1.5811979103088378,1.5673046898841858
2001-01-08,59.398967603122365,C,1.4166669845581057,1.4635417938232422,1.451041889190674,1.3997395992279054,1.320520839691162,1.5760416603088379,1.5686588597297668
2001-01-09,59.458325470560816,C,1.453125,1.464583396911621,1.4578126907348634,1.4057291984558105,1.3271875,1.571510410308838,1.5700911498069763
2001-01-10,59.49581992720926,C,1.5,1.459375,1.4677084922790529,1.4148437976837158,1.3355208396911622,1.567447910308838,1.5717838597297669
2001-01-11,59.52392978171864,A,1.484375,1.4520833969116211,1.4713542938232425,1.426302146911621,1.3415625,1.563333330154419,1.5732421946525574
2001-01-12,59.59998490480482,A,1.4947919845581057,1.469791793823242,1.4729167938232424,1.4351563453674316,1.346145839691162,1.559375,1.574700529575348
2001-01-15,59.6722792656005,A,1.4947919845581057,1.4854167938232423,1.4744792938232423,1.444270944595337,1.3510416793823241,1.555208339691162,1.5761067795753478
2001-01-16,59.665997938800594,A,1.5,1.4947917938232425,1.4796875953674316,1.4492188453674317,1.3556250190734864,1.5502604198455812,1.5776432394981383
2001-01-17,59.632989699849304,A,1.4947919845581057,1.4937501907348634,1.4765625953674317,1.4552084445953368,1.3597916984558105,1.544895839691162,1.5791536593437194
2001-01-18,59.61709563401231,A,1.5208330154418943,1.5010417938232423,1.4765625953674317,1.4622396945953369,1.3648958587646485,1.538229169845581,1.5807356894016267
2001-01-19,59.60059372789541,A,1.4635419845581057,1.4947917938232422,1.4822917938232423,1.4656251430511475,1.3696875381469726,1.534010419845581,1.5820377743244172
2001-01-22,59.59675556607641,A,1.4895830154418943,1.49375,1.489583396911621,1.4703126430511475,1.3756250381469726,1.5300520801544188,1.5835481894016266
2001-01-23,59.59745322533505,A,1.4791669845581057,1.489583396911621,1.4921875953674317,1.4750001430511475,1.3819792175292969,1.525989580154419,1.585084649324417
2001-01-24,59.61434345675513,A,1.5,1.490625,1.4921875953674317,1.4799480438232422,1.3883333778381348,1.522291660308838,1.5865950644016267
2001-01-25,59.61628440938427,A,1.4895830154418943,1.484375,1.492708396911621,1.4820313453674316,1.3943750381469726,1.5183333206176757,1.587949229478836
2001-01-26,59.60406859864266,A,1.4479169845581057,1.48125,1.488020896911621,1.4804688453674317,1.3996875381469727,1.5142708206176758,1.5890950644016266
2001-01-29,59.6095459939992,A,1.5225000381469729,1.4878334045410155,1.4907917022705077,1.4826354980468752,1.4072208786010743,1.5109020709991454,1.5907700645923615
2001-01-30,59.61802196275679,A,1.5333329439163208,1.4986665964126586,1.49412499666214,1.4869062960147859,1.4129916977882386,1.5076937305927276,1.5921606892347335
2001-01-31,59.61376748548626,A,1.5208330154418943,1.5028331995010376,1.4967290997505187,1.4866458475589752,1.4173666977882384,1.5054020607471466,1.5933846443891526
2001-02-01,59.624961389044586,A,1.537500023841858,1.5124166011810303,1.4983958005905151,1.4874791979789734,1.4220750379562377,1.502964560985565,1.5949002695083618
2001-02-02,59.66491569665155,A,1.5416669845581057,1.5311666011810303,1.5062083005905151,1.494250047206879,1.426241717338562,1.5009854006767274,1.5963586044311524
2001-02-05,59.65322232914965,A,1.4950000047683716,1.52566659450531,1.5067499995231628,1.4981666982173922,1.4295792174339295,1.499477070569992,1.5976877695322036
2001-02-06,59.618421928754344,A,1.439167022705078,1.5068334102630616,1.50275000333786,1.4974687993526459,1.431591718196869,1.4973062407970428,1.5988158947229385
2001-02-07,59.62944422828131,A,1.5416669845581057,1.5110002040863038,1.5069167017936707,1.4995521485805514,1.435550057888031,1.495899990797043,1.600586729645729
2001-02-08,59.64944669372941,A,1.578333020210266,1.5191668033599854,1.5157917022705079,1.5042500495910645,1.4403458786010743,1.4951208209991456,1.60233255982399
2001-02-09,59.666623705606575,A,1.6208330392837524,1.5350000143051148,1.5330833077430726,1.5105521023273467,1.4453666996955872,1.4944541513919831,1.6041346400976182
2001-02-12,59.771862278793726,A,1.7916669845581057,1.5943334102630615,1.5600000023841858,1.525395852327347,1.454741699695587,1.4953395712375641,1.6067388099431992
2001-02-13,59.85984439973654,A,1.678333044052124,1.6421666145324707,1.5745000123977662,1.5343125045299533,1.4611208605766297,1.4949354016780854,1.6088804751634598
2001-02-14,59.90829809235199,A,1.6833330392837524,1.6704998254776,1.590750014781952,1.5437395572662354,1.4683291816711426,1.494685401916504,1.6109690153598786
2001-02-15,59.95918062006091,A,1.75,1.7048332214355468,1.612000012397766,1.5551979064941408,1.4765583419799804,1.494685401916504,1.613495055437088
2001-02-16,59.97361949305829,A,1.7191669940948486,1.724500012397766,1.6297500133514404,1.5679791569709778,1.4828166818618775,1.4936999917030334,1.6155544304847718
2001-02-19,59.91444300107984,A,1.7191669940948486,1.7100000143051148,1.6521667122840882,1.5794583559036257,1.4895958614349365,1.4940687417984009,1.6173273503780365
2001-02-20,59.92004220388404,A,1.7300000190734863,1.7203334093093872,1.681250011920929,1.5920000076293945,1.4975292015075683,1.4945979118347168,1.619102350473404
2001-02-21,59.923983128660915,A,1.7333329916000366,1.730333399772644,1.7004166126251221,1.6036666572093963,1.5058417010307312,1.4953166615962983,1.6211023503541946
2001-02-22,59.92026307589915,A,1.773332953453064,1.734999990463257,1.7199166059494018,1.617854154109955,1.5162041997909546,1.4959145712852477,1.62348464012146
2001-02-23,59.91357906116887,A,1.7166670560836792,1.734500002861023,1.7295000076293945,1.6312916576862335,1.5241833806037903,1.4954770720005035,1.6256877654790878
2001-02-26,59.91000318266098,A,1.75,1.7406666040420533,1.725333309173584,1.642666655778885,1.5329333806037904,1.4957374918460846,1.627953390479088
2001-02-27,59.90991092725806,A,1.8125,1.757166600227356,1.7387500047683715,1.656625008583069,1.5411625409126282,1.4966749918460847,1.6305054754018784
