Date,GRADE,GPS,CPT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-09-01,,,4.7560224533081055,4.615282726287842,4.527927112579346,4.4502779006958,,,
1993-09-02,,,4.707493305206299,4.649254894256591,4.564325332641602,4.463624048233032,,,
1993-09-03,,,4.7560224533081055,4.68807954788208,4.608003187179565,4.478183317184448,,,
1993-09-06,,,4.7560224533081055,4.726904201507568,4.641975021362304,4.49395592212677,,,
1993-09-07,,,4.7560224533081055,4.746316623687744,4.661387348175049,4.513368272781372,,,
1993-09-08,,,4.7560224533081055,4.746316623687744,4.680799674987793,4.53399384021759,,,
1993-09-09,,,4.7560224533081055,4.7560224533081055,4.7026386737823485,4.555832767486573,,,
1993-09-10,,,4.804554462432861,4.765728855133057,4.726904201507568,4.578884935379028,,,
1993-09-13,,,4.853085517883301,4.785141468048096,4.756022834777832,4.604363656044006,,,
1993-09-14,,,4.853085517883301,4.804554080963134,4.77543535232544,4.628629159927368,,,
1993-09-15,,,4.974410533905029,4.84823169708252,4.797274160385132,4.662600636482239,,,
1993-09-16,,,4.974410533905029,4.8919093132019045,4.8239658832550045,4.694145607948303,,,
1993-09-17,,,5.022939682006836,4.9355863571167,4.850657606124878,4.729330396652221,,,
1993-09-20,,,4.974410533905029,4.959851360321045,4.87249641418457,4.757235717773438,,,
1993-09-21,,,4.950144290924072,4.979263114929199,4.891908597946167,4.776647973060608,,,
1993-09-22,,,4.950144290924072,4.974409866333008,4.911320781707763,4.796060228347779,,,
1993-09-23,,,4.950144290924072,4.969556617736816,4.93073296546936,4.816685819625855,,,
1993-09-24,,,4.925882339477539,4.950145149230957,4.9428657531738285,4.834884977340698,,,
1993-09-27,,,4.974410533905029,4.950145149230957,4.954998254776001,4.855510544776917,,,
1993-09-28,,,5.144267082214356,4.988969707489014,4.984116411209106,4.879775881767273,,,
1993-09-29,,,5.192800998687744,5.037501049041748,5.005955457687378,4.901614809036255,4.631297769546509,,
1993-09-30,,,5.314125061035156,5.110297203063965,5.039926910400391,4.931946396827698,4.648283529281616,,
1993-10-01,,,5.314125061035156,5.187945747375489,5.069045448303223,4.959851527214051,4.664298686981201,,
1993-10-04,,,5.217063426971436,5.23647632598877,5.093310737609864,4.982903575897216,4.6803138732910154,,
1993-10-05,,,5.168533802032471,5.241329669952393,5.115149688720703,5.003529143333435,4.695358467102051,,
1993-10-06,,,5.120002746582031,5.22677001953125,5.132135534286499,5.021728157997131,4.708461780548095,,
1993-10-07,,,5.076837062835693,5.179312419891358,5.144804811477661,5.037768888473511,4.721187114715576,,
1993-10-08,,,5.076837062835693,5.131854820251465,5.159900283813476,5.051383018493652,4.733912448883057,,
1993-10-11,,,5.15041446685791,5.11852502822876,5.177500677108765,5.0662494659423825,4.7485946559906,,
1993-10-12,,,5.273044586181641,5.139427185058594,5.190378427505493,5.0872474193573,4.764758806228638,,
1993-10-13,,,5.199465274810791,5.155319690704346,5.191044855117798,5.098500156402588,4.778966054916382,,
1993-10-14,,,5.15041446685791,5.170035171508789,5.174673795700073,5.107300353050232,4.793162937164307,,
1993-10-15,,,5.199465274810791,5.194560813903808,5.1632078170776365,5.116126632690429,4.807855501174926,,
1993-10-18,,,5.223991870880127,5.209276294708252,5.163900661468506,5.128605699539184,4.823523931503296,,
1993-10-19,,,5.15041446685791,5.184750270843506,5.1620887279510494,5.138619208335877,4.839176712036132,,
1993-10-20,,,5.15041446685791,5.17494010925293,5.165129899978638,5.1486327171325685,4.855314779281616,,
1993-10-21,,,5.174941062927246,5.1798454284667965,5.174940299987793,5.159872555732727,4.872428722381592,,
1993-10-22,,,5.199465274810791,5.1798454284667965,5.187203121185303,5.17355170249939,4.889547805786133,,
1993-10-25,,,5.199465274810791,5.17494010925293,5.192108201980591,5.184804439544678,4.9066668891906735,,
1993-10-26,,,5.15041446685791,5.17494010925293,5.179845190048217,5.185111808776855,4.92231966972351,,
1993-10-27,,,5.027784824371338,5.150414180755615,5.162677145004272,5.176861000061035,4.936975746154785,,
1993-10-28,,,4.9542083740234375,5.106267642974854,5.1430565357208256,5.158865165710449,4.949189691543579,,
1993-10-29,,,5.076837062835693,5.081742000579834,5.130793714523316,5.147000765800476,4.964341554641724,,
1993-11-01,,,5.076837062835693,5.057216358184815,5.116078233718872,5.139989447593689,4.977552213668823,,
1993-11-02,,,5.125890254974365,5.052311515808105,5.113625812530517,5.137857270240784,4.988832035064697,,
1993-11-03,,,5.101363658905029,5.067027282714844,5.10872073173523,5.136925315856933,4.999621324539184,,
1993-11-04,,,5.101363658905029,5.0964583396911625,5.101362991333008,5.1381516456604,5.010895948410035,,
1993-11-05,,,5.076837062835693,5.0964583396911625,5.089100170135498,5.1381516456604,5.0211947059631346,,
1993-11-08,,,5.076837062835693,5.0964583396911625,5.076837348937988,5.134472775459289,5.031493463516235,,
1993-11-09,,,5.15041446685791,5.101363182067871,5.076837348937988,5.128341269493103,5.041322546005249,,
1993-11-10,,,5.15041446685791,5.111173343658447,5.089100313186646,5.125888729095459,5.049210386276245,,
1993-11-11,,,5.101363658905029,5.111173343658447,5.1038158416748045,5.123436188697815,5.057087793350219,,
1993-11-12,,,5.076837062835693,5.111173343658447,5.1038158416748045,5.11730477809906,5.063504085540772,,
1993-11-15,,,5.003261089324951,5.096458148956299,5.09645824432373,5.1062682390213014,5.0684488582611085,,
1993-11-16,,,4.9787373542785645,5.06212272644043,5.081742954254151,5.097684383392334,5.072903156280518,,
1993-11-17,,,4.8806328773498535,5.008166408538818,5.059669876098633,5.084195303916931,5.075395364761352,,
1993-11-18,,,4.708949565887451,4.929683589935303,5.020428466796875,5.060895729064941,5.0744539070129395,,
1993-11-19,,,4.733476638793945,4.861011505126953,4.9860924243927,5.037596297264099,5.073032350540161,,
1993-11-22,,,4.635372638702393,4.787433815002442,4.94194598197937,5.009391665458679,5.068678092956543,,
1993-11-23,,,4.708949565887451,4.733476257324218,4.897799491882324,4.987318420410157,5.065795373916626,,
1993-11-24,,,4.708949565887451,4.699139595031738,4.853653001785278,4.971376657485962,5.0604861545562745,,
1993-11-25,,,4.708949565887451,4.699139595031738,4.814411592483521,4.959113717079163,5.055176935195923,,
1993-11-26,,,4.733476638793945,4.699139595031738,4.780075550079346,4.9419456958770756,5.0493876743316655,,
1993-11-29,,,4.708949565887451,4.71385498046875,4.750644397735596,4.923551321029663,5.044078454971314,,
1993-11-30,,,4.708949565887451,4.71385498046875,4.723665618896485,4.902704286575317,5.039254560470581,,
1993-12-01,,,4.758004188537598,4.7236659049987795,4.711402750015258,4.885536313056946,5.0354117584228515,,
1993-12-02,,,4.782529830932617,4.738381958007812,4.718760776519775,4.869594621658325,5.0320594692230225,,
1993-12-03,,,4.733476638793945,4.738381958007812,4.718760776519775,4.852426600456238,5.028211355209351,,
1993-12-06,,,4.758004188537598,4.748192882537841,4.731023931503296,4.836484956741333,5.023883228302002,,
1993-12-07,,,4.659898281097412,4.738382625579834,4.726118803024292,4.811959147453308,5.014195852279663,,
1993-12-08,,,4.635372638702393,4.713856315612793,4.7187611103057865,4.786207056045532,5.003047285079956,4.817172527313232,
1993-12-09,,,4.561795711517334,4.669709491729736,4.704045724868775,4.759228658676148,4.9880006980896,4.8181421136856075,
1993-12-10,,,4.610850811004639,4.645184326171875,4.691783142089844,4.735929346084594,4.973935213088989,4.819116950035095,
1993-12-13,,,4.586324214935303,4.610848331451416,4.679520606994629,4.715082502365112,4.961320428848267,4.820817151069641,
1993-12-14,,,4.488217353820801,4.576512145996094,4.657447385787964,4.690556502342224,4.947714099884033,4.821536283493042,
1993-12-15,,,4.586324214935303,4.566702461242675,4.640279388427734,4.675841069221496,4.937040529251099,4.822751154899597,
1993-12-16,,,4.659898281097412,4.586322975158692,4.628016233444214,4.673388504981995,4.928701753616333,4.824944434165954,
1993-12-17,,,4.708949565887451,4.605942726135254,4.625563526153565,4.67216215133667,4.921344003677368,4.827628226280212,
1993-12-20,,,4.659898281097412,4.620657539367675,4.615752935409546,4.673388433456421,4.911533679962158,4.83006416797638,
1993-12-21,,,4.635372638702393,4.650088596343994,4.613300371170044,4.669709587097168,4.898780241012573,4.831769523620605,
1993-12-22,,,4.610850811004639,4.654993915557862,4.6108481884002686,4.6648046493530275,4.88700795173645,4.832987003326416,
1993-12-23,,,4.586324214935303,4.640279102325439,4.613301038742065,4.65867338180542,4.875726146697998,4.834444541931152,
1993-12-24,,,4.586324214935303,4.61575403213501,4.610848379135132,4.651315760612488,4.863463325500488,4.835659413337708,
1993-12-27,,,4.616265296936035,4.607027435302735,4.613842487335205,4.646681547164917,4.851308794021606,4.837416362762451,
1993-12-28,,,4.76598596572876,4.633150100708008,4.641619348526001,4.649533367156982,4.843620223999023,4.841398468017578,
1993-12-29,,,4.865792751312256,4.684138488769531,4.669566202163696,4.6549227952957155,4.83792778968811,4.846621284484863,
1993-12-30,,,4.915699481964111,4.750013542175293,4.695146322250366,4.66158127784729,4.832742958068848,4.8525858402252195,
1993-12-31,,,5.040462493896484,4.84084119796753,4.72829761505127,4.676930570602417,4.8295629024505615,4.859555354118347,
1994-01-03,,,4.940652847290039,4.90571870803833,4.756373071670533,4.686063003540039,4.824386653900146,4.86552677154541,
1994-01-04,,,4.940652847290039,4.940652084350586,4.7869010925292965,4.700100731849671,4.820191421508789,4.87125554561615,
1994-01-05,,,4.940652847290039,4.955624103546143,4.819881296157837,4.715364742279053,4.818448781967163,4.877712264060974,
1994-01-06,,,4.915699481964111,4.955624103546143,4.852818822860717,4.733059930801391,4.817678604125977,4.883434147834778,
1994-01-07,,,4.890746116638184,4.925680828094483,4.883261013031006,4.747054696083069,4.813956785202026,4.889149169921875,
1994-01-10,,,4.865792751312256,4.910708808898926,4.908213758468628,4.761028122901917,4.8097358989715575,4.89364405632019,
1994-01-11,,,4.815889358520508,4.885756111145019,4.913204097747803,4.777411723136902,4.803535881042481,4.896183958053589,
1994-01-12,,,4.79093599319458,4.855812740325928,4.905718421936035,4.787642312049866,4.797327327728271,4.898474326133728,
1994-01-13,,,4.890746116638184,4.850822067260742,4.903223085403442,4.799184703826905,4.793114976882935,4.902005462646485,
1994-01-14,,,4.840843677520752,4.840841579437256,4.883261203765869,4.8057794094085695,4.788395109176636,4.904794907569885,
1994-01-17,,,4.79093599319458,4.825870227813721,4.868289518356323,4.812331295013427,4.782677087783814,4.907085275650024,
1994-01-18,,,4.79093599319458,4.820879554748535,4.853317832946777,4.820109462738037,4.7754875183105465,4.908405032157898,
1994-01-19,,,4.79093599319458,4.820879554748535,4.838346147537232,4.829113721847534,4.76829794883728,4.908754167556762,
1994-01-20,,,4.79093599319458,4.800917530059815,4.825869798660278,4.839344310760498,4.762089395523072,4.909588594436645,
1994-01-21,,,4.79093599319458,4.79093599319458,4.815888786315918,4.849574899673462,4.756371374130249,4.9099377298355105,
1994-01-24,,,4.79093599319458,4.79093599319458,4.80840311050415,4.858308434486389,4.7521248722076415,4.910286865234375,
1994-01-25,,,4.76598596572876,4.785945987701416,4.803412771224975,4.858308434486389,4.747869844436646,4.910386500358581,
1994-01-26,,,4.890746116638184,4.8059080123901365,4.813393783569336,4.859556102752686,4.748072109222412,4.9117337369918825,
1994-01-27,,,4.890746116638184,4.825870037078857,4.813393783569336,4.858308434486389,4.7517080402374265,4.913080973625183,
1994-01-28,,,4.890746116638184,4.845832061767578,4.818384027481079,4.850822615623474,4.754853429794312,4.913942890167236,
1994-01-31,,,4.815889358520508,4.8508227348327635,4.820879364013672,4.844584441184997,4.758463764190674,4.913570928573608,
1994-02-01,,,4.915699481964111,4.880765438079834,4.833355712890625,4.843336772918701,4.762598762512207,4.914197068214417,
1994-02-02,,,4.840843677520752,4.870784950256348,4.838346481323242,4.838346314430237,4.765236644744873,4.9128613996505734,
1994-02-03,,,4.865792751312256,4.865794277191162,4.84583215713501,4.835850977897644,4.768373508453369,4.911775221824646,
1994-02-04,,,4.840843677520752,4.855813789367676,4.850822925567627,4.833355855941773,4.770520849227905,4.909954261779785,
1994-02-07,,,4.865792751312256,4.865794467926025,4.858308601379394,4.833355855941773,4.7736577129364015,4.908868083953857,
1994-02-08,,,4.990559577941895,4.880766487121583,4.880765962600708,4.842089366912842,4.77928991317749,4.909272236824036,
1994-02-09,,,5.065415859222412,4.925680923461914,4.898232936859131,4.855813360214233,4.785438146591186,4.910424952507019,
1994-02-10,,,5.090369701385498,4.9705963134765625,4.918195295333862,4.865794539451599,4.791594944000244,4.911827206611633,
1994-02-11,,,5.040462493896484,5.010520076751709,4.933166933059693,4.875775480270386,4.797734661102295,4.912973008155823,
1994-02-14,,,5.015510082244873,5.040463542938232,4.953129005432129,4.8870041847229,4.80288477897644,4.913384003639221,
1994-02-15,,,5.065415859222412,5.055434799194336,4.968100643157959,4.900728178024292,4.810995130538941,4.912595491409302,
1994-02-16,,,5.115322113037109,5.065416049957276,4.995548486709595,4.9169474840164185,4.820594120025635,4.911820702552795,
1994-02-17,,,5.215133190155029,5.090368747711182,5.030482530593872,4.938157343864441,4.833660869598389,4.910830783843994,
1994-02-18,,,5.240086078643799,5.130293464660644,5.070406770706176,4.960614848136902,4.846245574951172,4.910090394020081,
1994-02-21,,,5.240086078643799,5.175208663940429,5.107836103439331,4.983072352409363,4.8593208122253415,4.910320620536805,
1994-02-22,,,5.339896202087402,5.230104732513428,5.142769765853882,5.011767864227295,4.8763543891906735,4.912034244537353,
1994-02-23,,,5.389801502227783,5.285000610351562,5.175208330154419,5.036720633506775,4.892423934936524,4.914732232093811,
1994-02-24,,,5.364850044250488,5.3149439811706545,5.202656364440918,5.06042582988739,4.906522970199585,4.917612361907959,
1994-02-25,,,5.265038967132568,5.319934558868408,5.225114011764527,5.079140472412109,4.917644758224487,4.919494380950928,
1994-02-28,,,5.2899909019470215,5.329915523529053,5.252562093734741,5.102845549583435,4.930246610641479,4.920890145301819,
1994-03-01,,,5.314944744110107,5.324925231933594,5.277514982223511,5.122807812690735,4.9438380527496335,4.921309146881104,
1994-03-02,,,5.240086078643799,5.294982147216797,5.28999137878418,5.142769932746887,4.956422758102417,4.921715354919433,
1994-03-03,,,5.314944744110107,5.2850010871887205,5.2999725341796875,5.16522753238678,4.9709951686859135,4.923360657691956,
1994-03-04,,,5.2899909019470215,5.289991474151611,5.30496301651001,5.187684893608093,4.985068502426148,4.924265913963318,
1994-03-07,,,5.2899909019470215,5.289991474151611,5.309953498840332,5.208894801139832,4.998543014526367,4.924925904273987,
1994-03-08,,,5.2899909019470215,5.2850007057189945,5.304962968826294,5.223866367340088,5.009023113250732,4.926321668624878,
1994-03-09,,,5.140275478363037,5.265038585662841,5.28001036643982,5.227609348297119,5.014512767791748,4.92622027873993,
1994-03-10,,,5.215133190155029,5.245076274871826,5.265038681030274,5.233847522735596,5.020501441955567,4.926622200012207,
1994-03-11,,,5.190177440643311,5.225113582611084,5.257552528381348,5.241333270072937,5.023495740890503,4.926529321670532,
1994-03-14,,,5.140275478363037,5.195170497894287,5.242580986022949,5.247571539878845,5.027488193511963,4.9259374237060545,
1994-03-15,,,5.190177440643311,5.175207805633545,5.23010425567627,5.25380961894989,5.032478685379028,4.926335053443909,
1994-03-16,,,5.240086078643799,5.195169925689697,5.23010425567627,5.260047817230225,5.038467350006104,4.928458065986633,
1994-03-17,,,5.240086078643799,5.200160503387451,5.222618389129639,5.261295461654663,5.0449550819396975,4.931316843032837,
1994-03-18,,,5.240086078643799,5.2101422309875485,5.217627906799317,5.261295461654663,5.051941881179809,4.932949333190918,
1994-03-21,,,5.2899909019470215,5.240085315704346,5.217627906799317,5.263790702819824,5.060425844192505,4.935080871582032,
1994-03-22,,,5.2899909019470215,5.2600480079650875,5.217627906799317,5.261295437812805,5.069907875061035,4.936721878051758,
1994-03-23,,,5.265038967132568,5.265038585662841,5.23010425567627,5.255057311058044,5.079389934539795,4.938358631134033,
1994-03-24,,,5.314944744110107,5.280010318756103,5.240085411071778,5.252562046051025,5.087873907089233,4.940494441986084,
1994-03-25,,,5.328136444091797,5.297620391845703,5.253881311416626,5.255716919898987,5.0976197624206545,4.943007435798645,
1994-03-28,,,5.378882884979248,5.315398788452148,5.277742052078247,5.260161519050598,5.1093787002563475,4.94602789402008,
1994-03-29,,,5.277388572692871,5.3128783226013185,5.2864631652832035,5.258283710479736,5.119107751846314,4.947297635078431,
1994-03-30,,,5.226650238037109,5.305200576782227,5.285119581222534,5.257611918449402,5.127822036743164,4.948059992790222,
1994-03-31,,,5.150533199310303,5.272318267822266,5.276164293289185,5.249391341209412,5.1350139808654784,4.948551688194275,
1994-04-01,,,5.150533199310303,5.236797618865967,5.267209005355835,5.2424184560775755,5.142205924987793,4.949288649559021,
1994-04-04,,,5.04904317855835,5.1708296775817875,5.243114233016968,5.230371069908142,5.1473680686950685,4.949746470451355,
1994-04-05,,,5.023672103881836,5.12008638381958,5.216482353210449,5.217055130004883,5.15252179145813,4.950195817947388,
1994-04-06,,,4.9982991218566895,5.074416160583496,5.189808368682861,5.209956312179566,5.1546728515625,4.951372480392456,
1994-04-07,,,4.9982991218566895,5.043969345092774,5.158143806457519,5.199114608764648,5.15682391166687,4.954265975952149,
1994-04-08,,,5.023672103881836,5.01859712600708,5.127697372436524,5.190789341926575,5.159482431411743,4.957167930603028,
1994-04-11,,,4.896812915802002,4.9881510734558105,5.079490375518799,5.178616213798523,5.161100902557373,4.959782333374023,
1994-04-12,,,4.97292947769165,4.978002548217773,5.049044466018676,5.16775381565094,5.162245502471924,4.962422132492065,
1994-04-13,,,4.896812915802002,4.957705307006836,5.016060733795166,5.15059015750885,5.163364887237549,4.964300765991211,
1994-04-14,,,4.871440887451172,4.932333660125733,4.988151502609253,5.132157897949218,5.163477849960327,4.9659256792068485,
1994-04-15,,,4.922185897827148,4.912036418914795,4.9653167724609375,5.116262888908386,5.165104694366455,4.96781277179718,
1994-04-18,,,4.896812915802002,4.912036418914795,4.950093746185303,5.096603989601135,5.16572509765625,4.9696914052963255,
1994-04-19,,,4.922185897827148,4.901887702941894,4.939945125579834,5.078213739395141,5.164357624053955,4.971823768615723,
1994-04-20,,,4.922185897827148,4.906962299346924,4.9323338031768795,5.06107108592987,5.16149302482605,4.9734655857086185,
1994-04-21,,,4.922185897827148,4.9171113014221195,4.924722480773926,5.0414331436157225,5.1581293487548825,4.974862146377563,
1994-04-22,,,4.947556495666504,4.92218542098999,4.917110919952393,5.022404146194458,5.156271228790283,4.977002944946289,
1994-04-25,,,4.97292947769165,4.93740873336792,4.924722576141358,5.002106475830078,5.155419616699219,4.97915219783783,
1994-04-26,,,4.9982991218566895,4.9526313781738285,4.927259540557861,4.988152003288269,5.1540772819519045,4.982536206245422,
1994-04-27,,,4.9982991218566895,4.967854022979736,4.93740816116333,4.976734447479248,5.151736822128296,4.986165471076966,4.901668999195099
1994-04-28,,,4.922185897827148,4.967854022979736,4.942482662200928,4.9653170824050905,5.145877876281738,4.989769372940064,4.903955743312836
1994-04-29,,,4.947556495666504,4.967854022979736,4.945019721984863,4.9551682472229,5.140027284622192,4.9931364297866825,4.906126689910889
1994-05-02,,,4.947556495666504,4.962779426574707,4.950094079971313,4.950093913078308,5.1341766929626464,4.996748752593994,4.908782951831817
1994-05-03,,,4.97292947769165,4.957705497741699,4.955168437957764,4.947556781768799,5.126837358474732,5.001595873832702,4.911566078662872
1994-05-04,61.963409964654396,P,4.97292947769165,4.952631568908691,4.960242795944214,4.946288299560547,5.118499917984009,5.005461926460266,4.914106540679931
1994-05-05,61.99663792660272,A,5.023672103881836,4.972928810119629,4.970391416549683,4.947556948661804,5.111676359176636,5.009099664688111,4.9170220494270325
1994-05-06,62.02836482625394,A,5.023672103881836,4.988151931762696,4.978002977371216,4.947556948661804,5.106849021911621,5.012246890068054,4.919937558174134
1994-05-09,62.03876441143435,A,4.97292947769165,4.993226528167725,4.978002977371216,4.951362776756286,5.100507793426513,5.015377202033997,4.922720685005188
1994-05-10,62.04216913042151,A,4.9982991218566895,4.998300457000733,4.978002977371216,4.952631258964539,5.094174880981445,5.019006466865539,4.925387995243073
1994-05-11,62.04169476439685,A,4.947556495666504,4.993225860595703,4.972928714752197,4.955168437957764,5.0883242893219,5.022373523712158,4.927680263519287
1994-05-12,62.0237169237143,A,4.97292947769165,4.983077335357666,4.978003072738647,4.960242867469788,5.081483983993531,5.026239576339722,4.930342059135437
1994-05-13,61.994936013243624,A,4.947556495666504,4.9678542137146,4.978003072738647,4.961511397361756,5.07463529586792,5.029851899147034,4.932755656242371
1994-05-16,61.995212668833545,A,4.97292947769165,4.9678542137146,4.980540370941162,4.965317225456237,5.068294067382812,5.03341854095459,4.9354174518585205
1994-05-17,61.995631657116824,A,4.9982991218566895,4.9678542137146,4.983077335357666,4.969122886657715,5.062460231781006,5.0357416725158695,4.9385700702667235
1994-05-18,62.02658454381524,A,5.023672103881836,4.983077335357666,4.988151597976684,4.974197196960449,5.060128164291382,5.037320466041565,4.941970875263214
1994-05-19,62.04476712188576,A,5.04904317855835,4.998300075531006,4.990688705444336,4.98054006099701,5.056806364059448,5.038653903007507,4.945619871616364
1994-05-20,62.08380577160609,A,5.0744171142578125,5.023672199249267,4.995763206481934,4.9868830919265745,5.054491157531738,5.03899344921112,4.949274401664734
1994-05-23,62.15176250282392,A,5.175905227661133,5.064267349243164,5.016060781478882,4.997031879425049,5.0552037525177,5.041345973014831,4.9534363722801205
1994-05-24,62.1915853869536,A,5.12515926361084,5.089639377593994,5.028746795654297,5.0033748865127565,5.053903388977051,5.0431910371780395,4.957223291397095
1994-05-25,62.221648521581095,A,5.150533199310303,5.115011596679688,5.049044466018676,5.010986590385437,5.052112331390381,5.045289840698242,4.961501052379608
1994-05-26,62.263780544532075,A,5.175905227661133,5.140384006500244,5.069342041015625,5.023672556877136,5.050828714370727,5.047891898155212,4.965663022994995
1994-05-27,62.298650303019514,A,5.175905227661133,5.160681629180909,5.092176914215088,5.035089993476868,5.049545097351074,5.050743489265442,4.969946329593658
1994-05-30,62.269412997218716,A,5.175905227661133,5.160681629180909,5.112474489212036,5.046507430076599,5.0472633838653564,5.053844614028931,4.973744335174561
1994-05-31,62.319528277820574,A,5.3027663230896,5.19620304107666,5.142921209335327,5.062999272346497,5.047518892288208,5.058713383674622,4.9774486708641055
1994-06-01,62.37632797264967,A,5.35351037979126,5.236798477172852,5.175905036926269,5.082028317451477,5.049288320541382,5.064339127540588,4.981406726837158
1994-06-02,62.41905045316193,A,5.378882884979248,5.277394008636475,5.208889007568359,5.099788856506348,5.050567083358764,5.069220495223999,4.985612978935242
1994-06-03,62.45155541844983,A,5.35351037979126,5.3129150390625,5.236798334121704,5.1162807703018185,5.0510745620727535,5.0743471622467045,4.989571034908295
1994-06-06,62.48708216913525,A,5.328136444091797,5.343361282348633,5.252021455764771,5.134041118621826,5.050059633255005,5.079719166755677,4.99340222120285
1994-06-07,62.462877102699395,A,5.328136444091797,5.348435306549073,5.272319173812866,5.150532984733582,5.051074590682983,5.085091171264648,4.996748101711273
1994-06-08,62.39717330274551,A,5.277388572692871,5.3332109451293945,5.285004711151123,5.1670245885848995,5.052089357376099,5.089955697059631,4.999354932308197
1994-06-09,62.31524558765906,A,5.226650238037109,5.302764415740967,5.29007921218872,5.179710626602173,5.053611698150635,5.094312839508056,5.001950716972351
1994-06-10,62.24767068162593,A,5.226650238037109,5.277392387390137,5.295153713226318,5.193665313720703,5.055134038925171,5.098669981956482,5.004303855895996
1994-06-13,62.21200995008642,A,5.252020359039307,5.2621691703796385,5.302765226364135,5.207619857788086,5.05919358253479,5.103280825614929,5.0067838454246525
1994-06-14,62.21613611311604,A,5.35351037979126,5.267243957519531,5.307839632034302,5.2253804206848145,5.065790348052978,5.109156069755554,5.0097712850570675
1994-06-15,62.250861276949394,A,5.378882884979248,5.287542819976807,5.310376882553101,5.243140959739685,5.073402023315429,5.114037437438965,5.012885587215424
1994-06-16,62.30902873912629,A,5.378882884979248,5.317989349365234,5.310376882553101,5.25963294506073,5.08101369857788,5.118918805122376,5.015999889373779
1994-06-17,62.361701598427736,A,5.378882884979248,5.348435878753662,5.312914133071899,5.274856233596802,5.088117914199829,5.123800172805786,5.0188715314865116
1994-06-20,62.40887528669248,A,5.40425443649292,5.378882694244385,5.3205259323120115,5.286273694038391,5.098266744613648,5.12968382358551,5.021627376079559
1994-06-21,62.38927620374937,A,5.35351037979126,5.378882694244385,5.323063325881958,5.2976912498474125,5.105878362655639,5.134061932563782,5.024129500389099
1994-06-22,62.3278296896784,A,5.252020359039307,5.353510189056396,5.320526504516602,5.302765607833862,5.112982511520386,5.138173699378967,5.02551754951477
1994-06-23,62.26671957605796,A,5.252020359039307,5.328137683868408,5.323063516616822,5.306571364402771,5.1205941009521485,5.1420359754562375,5.026905598640442
1994-06-24,62.19012663089327,A,5.2138190269470215,5.295124912261963,5.321780395507813,5.308467054367066,5.126426763534546,5.145765728950501,5.027859995365143
1994-06-27,62.09891016356795,P,5.2138190269470215,5.257037830352783,5.317960262298584,5.31036274433136,5.132766885757446,5.149245991706848,5.029057037830353
1994-06-28,62.008414332477294,P,5.162203311920166,5.218776416778565,5.298829555511475,5.303334593772888,5.137567234039307,5.150962429046631,5.030117332935333
1994-06-29,61.947356943778686,P,5.13638973236084,5.195650291442871,5.274580240249634,5.292478561401367,5.14185131072998,5.151672167778015,5.0310485601425174
1994-06-30,61.85088961556835,P,5.058956146240234,5.157037448883057,5.242587566375732,5.2764822244644165,5.144586715698242,5.151358032226563,5.031592619419098
1994-07-01,61.80973177403109,P,5.13638973236084,5.14155158996582,5.218338251113892,5.2656261920928955,5.148363380432129,5.152317304611206,5.032645156383515
