Date,GRADE,GPS,APD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-03,,,2.078636646270752,2.063666009902954,2.0550549745559694,2.076516079902649,,,
1984-01-04,,,2.061362266540528,2.0648173809051515,2.055630660057068,2.073940980434418,,,
1984-01-05,,,2.0843944549560547,2.0671207427978517,2.059654688835144,2.0725174903869634,,,
1984-01-06,,,2.0959105491638184,2.075181818008423,2.0654030084609984,2.0699520230293276,,,
1984-01-09,,,2.0843944549560547,2.0809396743774413,2.0699997186660766,2.067097067832947,,,
1984-01-10,,,2.078636646270752,2.0809396743774413,2.0723028421401977,2.065671968460083,,,
1984-01-11,,,2.0843944549560547,2.085546112060547,2.075181746482849,2.0671114206314085,,,
1984-01-12,,,2.1189427375793457,2.092455768585205,2.079788255691528,2.070564603805542,,,
1984-01-13,,,2.130457639694214,2.0993651866912844,2.0872735023498534,2.0720168352127075,,,
1984-01-16,,,2.107428312301636,2.103971958160401,2.092455816268921,2.0726038336753847,,,
1984-01-17,,,2.0901522636413574,2.1062750816345215,2.0936073780059816,2.0743311762809755,,,
1984-01-18,,,2.078636646270752,2.105123519897461,2.0953348159790037,2.075482738018036,,,
1984-01-19,,,2.0843944549560547,2.098213863372803,2.0953348159790037,2.077494752407074,,,
1984-01-20,,,2.061362266540528,2.0843947887420655,2.0918799877166747,2.0786414980888366,,,
1984-01-23,,,2.049847364425659,2.07287859916687,2.0884252786636353,2.079212498664856,,,
1984-01-24,,,2.055605173110962,2.065969181060791,2.0861221313476563,2.079212486743927,,,
1984-01-25,,,2.067120313644409,2.0636659145355223,2.0843947172164916,2.0797882318496703,,,
1984-01-26,,,2.067120313644409,2.0602110862731933,2.079212474822998,2.079500365257263,,,
1984-01-27,,,2.0959105491638184,2.0671207427978517,2.0757577657699584,2.081515634059906,2.07410204410553,,
1984-01-30,,,2.0901522636413574,2.075181722640991,2.0740301609039307,2.083242988586426,2.0755946254730224,,
1984-01-31,,,2.0728776454925537,2.0786362171173094,2.0723026990890503,2.082955038547516,2.0763981533050537,,
1984-02-01,,,2.055605173110962,2.07633318901062,2.0699995517730714,2.0826671838760378,2.076970753669739,,
1984-02-02,,,2.061362266540528,2.075181579589844,2.067696332931519,2.081515574455261,2.077658495903015,,
1984-02-03,,,2.055605173110962,2.0671205043792726,2.067120623588562,2.0795003056526182,2.0781165742874146,,
1984-02-06,,,2.0268144607543945,2.0544529438018797,2.0648173332214355,2.0766213059425356,2.078342399597168,,
1984-02-07,,,2.009540557861328,2.0417855262756346,2.060210871696472,2.0731665015220644,2.0784517621994016,,
1984-02-08,,,1.9462023973464968,2.0199049711227417,2.048119080066681,2.066256898641586,2.0758056473731994,,
1984-02-09,,,1.9289289712905884,1.993418312072754,2.034299945831299,2.0567562103271486,2.072585034370422,,
1984-02-10,,,1.9231704473495483,1.966931366920471,2.0170259356498716,2.0463918507099152,2.067989513874054,,
1984-02-13,,,1.9404451847076416,1.9496575117111206,2.0020552277565002,2.0380426943302155,2.064999225139618,,
1984-02-14,,,1.9346870183944704,1.934686803817749,1.988236165046692,2.030269432067871,2.0614356803894043,,
1984-02-15,,,1.9001387357711792,1.9254740715026855,1.9726895213127136,2.0213445365428924,2.057181169986725,,
1984-02-16,,,1.90589702129364,1.920867681503296,1.957142996788025,2.0124196648597716,2.0530418252944944,,
1984-02-17,,,1.8771077394485476,1.9116551399230957,1.9392932534217835,2.0032069385051727,2.047639582157135,,
1984-02-20,,,1.8771077394485476,1.8989876508712769,1.9243225812911988,1.9945699572563171,2.0423518657684325,,
1984-02-21,,,1.8425582647323608,1.880561900138855,1.907624351978302,1.9839176118373871,2.0370602583885193,,
1984-02-22,,,1.8022524118423464,1.8609846353530883,1.893229353427887,1.970674216747284,2.031993198394775,,
1984-02-23,,,1.7043662071228027,1.820678472518921,1.8707730770111084,1.9525365114212037,2.025082941055298,,
1984-02-24,,,1.7561882734298706,1.7964945793151856,1.8540748596191405,1.9355503976345063,2.018178446292877,,
1984-02-27,,,1.7964942455291748,1.7803718805313111,1.839679765701294,1.920867496728897,2.012194564342499,,
1984-02-28,,,1.8022524118423464,1.7723107099533082,1.8264363050460815,1.9073362350463867,2.007127504348755,,
1984-02-29,,,1.8022524118423464,1.7723107099533082,1.8166476726531982,1.894668596982956,2.002060444355011,,
1984-03-01,,,1.750431776046753,1.7815238237380981,1.8011011481285095,1.8791220724582671,1.9961859965324402,,
1984-03-02,,,1.7849797010421753,1.787282109260559,1.7918883442878724,1.865590798854828,1.9911170434951782,,
1984-03-05,,,1.8137691020965576,1.7907370805740357,1.7855544805526733,1.854938530921936,1.986623878479004,,
1984-03-06,,,1.8137691020965576,1.7930404186248778,1.782675564289093,1.8451499581336974,1.9817871522903443,,
1984-03-07,,,1.8080118894577024,1.7941923141479492,1.7832515120506287,1.8382404327392579,1.9768352818489074,,
1984-03-08,,,1.8137691020965576,1.8068597793579102,1.794191801548004,1.8324824392795562,1.9716531109809876,,
1984-03-09,,,1.8368006944656368,1.8172239780426025,1.802253043651581,1.8281639516353607,1.967277021408081,,
1984-03-12,,,1.90589702129364,1.835649561882019,1.8131933212280273,1.8264365434646606,1.9642828583717347,,
1984-03-13,,,1.9231704473495483,1.8575298309326171,1.8252851247787476,1.8258607149124146,1.9611735343933105,,
1984-03-14,,,1.8483166694641116,1.865590786933899,1.8298915505409241,1.8232696115970612,1.9569126224517823,,
1984-03-15,,,1.8310425281524656,1.8690454721450807,1.8379526257514953,1.8195268869400025,1.9518455839157105,,
1984-03-16,,,1.9174124002456665,1.8851678133010865,1.8511958956718444,1.8215421199798585,1.9482756209373475,,
1984-03-19,,,1.9174124002456665,1.8874708890914917,1.8615602254867554,1.8235573530197144,1.9449359798431396,,
1984-03-20,,,1.9346870183944704,1.889774203300476,1.8736520171165467,1.8281637907028199,1.942056987285614,,
1984-03-21,,,1.974993705749512,1.9151096105575562,1.8903501987457276,1.836800855398178,1.9398689723014833,,
1984-03-22,,,1.9807497262954712,1.9450510501861573,1.907048261165619,1.8506200313568115,1.9371051120758056,,
1984-03-23,,,1.974993705749512,1.9565673112869262,1.9208675622940063,1.8615603029727936,1.9339958333969116,,
1984-03-26,,,1.974993705749512,1.9680835723876953,1.9277772307395935,1.8704852759838104,1.9313471412658691,,
1984-03-27,,,1.9692360162734983,1.9749933719635009,1.9323837876319885,1.878834456205368,1.9289288163185119,,
1984-03-28,,,2.055605173110962,1.991115665435791,1.9531126379966737,1.8915020942687988,1.9284681868553162,,
1984-03-29,,,2.078636646270752,2.0106930494308473,1.9778720498085023,1.9079123377799987,1.9283530306816101,,
1984-03-30,,,2.1307473182678223,2.0418437719345093,1.9992055416107177,1.9252007186412812,1.929740731716156,,
1984-04-02,,,2.113377571105957,2.0695205450057985,2.018802058696747,1.9401811420917512,1.931011335849762,,
1984-04-03,,,2.1017961502075195,2.0960325717926027,2.0355129718780516,1.9545824944972991,1.931935155391693,,
1984-04-04,,,2.084426164627075,2.101796770095825,2.046456217765808,1.9684032082557679,1.9322812724113465,,
1984-04-05,,,2.096005916595459,2.1052706241607666,2.0579818367958067,1.9825150489807128,1.9328589844703674,,
1984-04-06,,,2.090216398239136,2.0971644401550296,2.069504106044769,1.9951858341693878,1.9327451014518742,2.003423572778702,
1984-04-09,,,2.061266660690308,2.0867422580718995,2.078131401538849,2.0029543161392214,1.932167389392853,2.0038810074329376,
1984-04-10,,,2.061266660690308,2.078636360168457,2.08733446598053,2.0098591268062593,1.9319351696968081,2.0041666615009306,
1984-04-11,,,2.061266660690308,2.0740044593811033,2.0879006147384644,2.020506626367569,1.932048399448395,2.004509576559067,
1984-04-12,,,2.096005916595459,2.0740044593811033,2.089637541770935,2.0337547957897186,1.9327412724494937,2.005199884176254,
1984-04-13,,,2.1365370750427246,2.0832685947418215,2.0902165174484253,2.0447110295295716,1.934359910488129,2.006238242387772,
1984-04-16,,,2.1481175422668457,2.100638771057129,2.093690514564514,2.0562462866306306,1.936785972118378,2.0075641858577726,
1984-04-17,,,2.165487051010132,2.1214828491210938,2.1000596046447755,2.0677862882614138,1.9399049019813541,2.0091783320903778,
1984-04-18,,,2.188647508621216,2.1469590187072756,2.1104817390441895,2.078468978404999,1.9447538042068484,2.010279725790024,
1984-04-19,,,2.159697771072388,2.1596973896026617,2.1168509244918825,2.0874163806438446,1.9493691802024844,2.010977107286453,
1984-04-20,,,2.159697771072388,2.1643295288085938,2.123799061775208,2.0966515839099884,1.954099726676941,2.0110446202754972,
1984-04-23,,,2.1365370750427246,2.1620134353637694,2.1313261032104496,2.104728752374649,1.958021564483643,2.0115103948116304,
1984-04-24,,,2.188647508621216,2.1666455268859863,2.1440641880035405,2.115699326992035,1.9631007742881779,2.012268227338791,
1984-04-25,,,2.159697771072388,2.1608555793762205,2.153907299041748,2.120903956890106,1.968291954994202,2.0127365624904634,
1984-04-26,,,2.165487051010132,2.1620134353637694,2.1608554124832153,2.1252464771270754,1.9734837555885318,2.0132627904415132,
1984-04-27,,,2.1481175422668457,2.159697389602661,2.1620134592056273,2.1261149883270263,1.9789039516448979,2.013271766901016,
1984-04-30,,,2.1481175422668457,2.1620134830474855,2.1620134592056273,2.1278519868850707,1.9843241477012636,2.013338006734848,
1984-05-01,,,2.1307473182678223,2.1504334449768066,2.1585394859313967,2.129299545288086,1.990087928771973,2.013574093580246,
1984-05-02,,,2.124957799911499,2.143485450744629,2.152170515060425,2.131326127052307,1.996542036533356,2.0142676174640655,
1984-05-03,,,2.1075873374938965,2.131905508041382,2.1469594717025755,2.131905198097229,2.0046064591407777,2.014844700098038,
1984-05-04,,,2.090216398239136,2.12032527923584,2.1400113344192504,2.131905198097229,2.011287021636963,2.01473273396492,
1984-05-07,,,2.1017961502075195,2.1110610008239745,2.13653724193573,2.1339316725730897,2.01739305973053,2.014793812036514,
1984-05-08,,,2.1075873374938965,2.1064290046691894,2.128431224822998,2.136247706413269,2.023499758243561,2.015313631296158,
1984-05-09,,,2.1423261165618896,2.1099026679992674,2.1266940593719483,2.140300679206848,2.0303012323379517,2.0161808383464814,
1984-05-10,,,2.124957799911499,2.113376760482788,2.122641134262085,2.14174827337265,2.0377917528152465,2.0169888746738436,
1984-05-11,,,2.084426164627075,2.112218713760376,2.116271996498108,2.1391427278518678,2.0437806820869446,2.0174488627910616,
1984-05-14,,,2.0554754734039307,2.1029545783996584,2.1070077896118162,2.1345106244087217,2.048614809513092,2.017619343996048,
1984-05-15,,,2.0265262126922607,2.0867423534393312,2.09658567905426,2.1275625824928284,2.052869951725006,2.017328552007675,
1984-05-16,,,2.0149471759796143,2.061266565322876,2.085584616661072,2.1188775658607484,2.0570086574554445,2.016921969652176,
1984-05-17,,,1.9802078008651731,2.032316565513611,2.0728466629981996,2.1099030673503876,2.060337431430817,2.015995271205902,
1984-05-18,,,1.951254963874817,2.0056823253631593,2.0589505195617677,2.099480926990509,2.0626265168190003,2.014951769113541,
1984-05-21,,,1.951254963874817,1.9848382234573365,2.0438964009284972,2.0902168214321137,2.063533675670624,2.013908267021179,
1984-05-22,,,1.916514992713928,1.9628359794616699,2.0247891664505007,2.076610195636749,2.063400566577912,2.012287050485611,
1984-05-23,,,1.899144411087036,1.9396754264831544,2.000470995903015,2.0635825276374815,2.0644171214103704,2.010664871931076,
1984-05-24,,,1.8701927661895752,1.9176724195480346,1.9749944925308227,2.048817813396454,2.065200126171112,2.0085228550434113,
1984-05-25,,,1.8875654935836792,1.9049345254898071,1.9553084254264832,2.0357902109622956,2.064603188037873,2.00643940448761,
1984-05-28,,,1.8875654935836792,1.8921966314315797,1.938517427444458,2.0227626085281374,2.064006249904633,2.004471114873886,
1984-05-29,,,1.8644036054611208,1.881774353981018,1.922305166721344,2.009445422887802,2.062600581645966,2.00232878446579,
1984-05-30,,,1.8412437438964844,1.8701942205429076,1.904934823513031,1.9952597200870514,2.0599255824089053,1.9998972773551942,
1984-05-31,,,1.8875654935836792,1.8736687660217286,1.8956705927848816,1.9842586278915406,2.0580618977546696,1.9975835049152375,
1984-06-01,,,1.9686259031295776,1.8898808479309082,1.8974076867103578,1.9781791031360627,2.057934541702271,1.995965187549591,
1984-06-04,,,1.985995173454285,1.9095667839050292,1.9008817076683044,1.9723890542984008,2.058154571056366,1.9947508561611176,
1984-06-05,,,2.0091569423675537,1.938517451286316,1.910145902633667,1.9674675345420838,2.0589529895782475,1.9939409029483794,
1984-06-06,,,1.9802078008651731,1.9663102626800537,1.9182522416114807,1.959361618757248,2.0574450421333315,1.9929566144943238,
1984-06-07,,,1.9454646110534668,1.9778900861740112,1.9257794260978698,1.9503869593143464,2.0547816014289855,1.9915673160552978,
1984-06-08,,,1.933885216712952,1.9709419488906863,1.9304113984107971,1.9428599119186405,2.050844359397888,1.9902925455570222,
1984-06-11,,,1.9280942678451536,1.95936176776886,1.9344642758369446,1.9364908516407013,2.047138693332672,1.989075014591217,
1984-06-12,,,1.9280942678451536,1.9431492328643798,1.9408333420753479,1.9315692543983456,2.0436646556854248,1.987799905538559,
1984-06-13,,,1.9280942678451536,1.9327265262603759,1.9495183944702148,1.927226608991623,2.0405380177497863,1.9864096450805664,
1984-06-14,,,1.910724759101868,1.9257785558700562,1.9518343210220337,1.9237524569034576,2.0368323945999145,1.984845689535141,
1984-06-15,,,1.910724759101868,1.9211464643478393,1.9460442066192627,1.9217259466648102,2.0332425618171692,1.9829938316345215,
1984-06-18,,,1.9280942678451536,1.9211464643478393,1.9402541160583495,1.920567911863327,2.030579113960266,1.9813732516765594,
1984-06-19,,,1.904934287071228,1.9165144681930542,1.929831850528717,1.919988876581192,2.0274524664878846,1.9796938180923462,
1984-06-20,,,1.9570446014404297,1.9223045349121093,1.9275155305862426,1.9228838860988617,2.025368025302887,1.9787082123756408,
1984-06-21,,,1.9917856454849243,1.9385167121887208,1.9321476340293884,1.9289635300636292,2.0232836198806763,1.9780124461650848,
1984-06-22,,,1.9628357887268064,1.9489389181137085,1.9350426912307739,1.9327270448207856,2.019809594154358,1.9770847523212434,
1984-06-25,,,1.933885216712952,1.950097107887268,1.9356217861175538,1.935043030977249,2.01552494764328,1.9761554598808289,
1984-06-26,,,1.9223037958145144,1.9535710096359253,1.9350427389144897,1.9379380404949191,2.0106612825393677,1.9752830922603608,
1984-06-27,,,1.899144411087036,1.9419909715652466,1.932147753238678,1.9408330738544464,2.0048712205886843,1.974812512397766,
1984-06-28,,,1.910796046257019,1.9257930517196655,1.9321548819541932,1.9419946014881133,1.9998931860923768,1.9746311831474304,
1984-06-29,,,1.922446608543396,1.9177152156829833,1.933327066898346,1.9396856367588042,1.9951481628417969,1.974623944759369,
1984-07-02,,,1.928272008895874,1.916592574119568,1.933344841003418,1.9367994785308837,1.9909828615188598,1.9745022130012513,
1984-07-03,,,1.9573993682861328,1.9236116886138916,1.9385913491249085,1.9342115998268128,1.9863578987121582,1.974729336500168,
1984-07-04,,,1.9573993682861328,1.935262680053711,1.9386268258094788,1.9330711781978607,1.9823119306564332,1.9753019428253173,
1984-07-05,,,1.9748767614364624,1.9480788230895996,1.9369359374046327,1.9345417857170104,1.9784997248649596,1.9759917402267455,
1984-07-06,,,1.939921736717224,1.9515738487243652,1.9346445322036743,1.9348436117172239,1.9743358087539673,1.9766198801994324,
1984-07-09,,,1.939921736717224,1.9539037942886353,1.9352481842041016,1.9354349851608277,1.9701718926429748,1.9772480201721192,
1984-07-10,,,1.8874928951263428,1.9399224996566773,1.9317670941352845,1.933404916524887,1.9653068041801454,1.9776973664760589,
1984-07-11,,,1.8641903400421145,1.9212806940078735,1.9282716870307923,1.930209720134735,1.9600914549827575,1.9783167457580566,
1984-07-12,,,1.8292362689971924,1.8921525955200196,1.9201157093048096,1.9261352956295013,1.9545244336128236,1.9795654463768004,
1984-07-13,,,1.8350621461868288,1.8711806774139403,1.9113772630691528,1.9223521649837494,1.9494213485717773,1.9803541851043702,
1984-07-16,,,1.817586660385132,1.846713662147522,1.9003087282180786,1.9168267846107487,1.9437371587753296,1.9805651092529297,
1984-07-17,,,1.817586660385132,1.8327324151992799,1.8863274574279785,1.912459403276444,1.9379371452331542,1.9807184517383576,
1984-07-18,,,1.8234113454818728,1.8245766162872314,1.8729286551475526,1.905777740478516,1.931558849811554,1.9809300410747528,
1984-07-19,,,1.899144172668457,1.8385581970214844,1.8653553962707519,1.9011456668376927,1.927042577266693,1.9824171650409699,
1984-07-20,,,1.8816657066345213,1.847878909111023,1.8595297932624817,1.8970871627330783,1.9229873681068421,1.9833840250968933,
1984-07-23,,,1.852540373802185,1.8548696517944336,1.8507916569709777,1.8930199205875398,1.918928666114807,1.9837717378139497,
1984-07-24,,,1.8292362689971924,1.8571995735168456,1.8449659943580627,1.8883665442466735,1.9149828672409057,1.9839264094829558,
1984-07-25,,,1.840888500213623,1.8606950044631958,1.8426358103752136,1.885453748703003,1.911501693725586,1.9842551755905151,
1984-07-26,,,1.8874928951263428,1.858364748954773,1.8484614729881286,1.884288591146469,1.9096473956108093,1.984992413520813,
1984-07-27,,,1.9632253646850584,1.8746766805648805,1.8612777948379517,1.8863275289535522,1.9098868036270142,1.9862566602230072,
1984-07-30,,,1.934097170829773,1.890988039970398,1.8729288458824158,1.886618787050247,1.9095436477661132,1.9865386617183685,
1984-07-31,,,1.8933186531066892,1.9038045167922975,1.8805020451545715,1.8834147512912751,1.9090797209739685,1.98624014377594,
1984-08-01,,,1.9865285158157349,1.9329325199127196,1.8968137621879577,1.884871208667755,1.9108274030685424,1.9876222622394562,
1984-08-02,,,2.021481513977051,1.9597302436828614,1.909047496318817,1.8872014462947846,1.913853178024292,1.989526652097702,
1984-08-03,,,2.1030404567718506,1.9876932621002197,1.93118497133255,1.8953573822975158,1.9181626772880553,1.991382932662964,
1984-08-06,,,2.0913896560668945,2.019151759147644,1.955069899559021,1.9029307782649993,1.9222391605377198,1.9931227052211762,
1984-08-07,,,2.108865737915039,2.062261176109314,1.9830328464508056,1.9139994204044342,1.9271284031867981,1.9948644924163819,
1984-08-08,,,2.085563898086548,2.0820682525634764,2.0075003862380982,1.925068098306656,1.9320148062705993,1.995970194339752,
1984-08-09,,,2.120516300201416,2.1018752098083495,2.0308027267456055,1.939632099866867,1.936673822402954,1.9973678600788116,
1984-08-10,,,2.1496458053588867,2.111196279525757,2.0494447708129884,1.95536128282547,1.9402942204475402,1.9991143810749055,
1984-08-13,,,2.155470371246338,2.1240124225616457,2.071582090854645,1.9722554683685303,1.9436837244033813,2.000919147729874,
1984-08-14,,,2.1438193321228027,2.1310031414031982,2.096632158756256,1.9885671019554139,1.9463769721984863,2.0026649808883668,
1984-08-15,,,2.1496458053588867,2.143819522857666,2.1129438877105713,2.0048788249492646,1.9497657322883606,2.003605387210846,
1984-08-16,,,2.1496458053588867,2.1496454238891602,2.125760316848755,2.017403906583786,1.953849356174469,2.0043154788017272,
1984-08-17,,,2.225376605987549,2.1647915840148926,2.1379939317703247,2.0345894515514376,1.959679183959961,2.0052617716789247,
1984-08-20,,,2.2079010009765625,2.1752777099609375,2.1496450662612916,2.052357482910156,1.965275318622589,2.0062070059776307,
1984-08-21,,,2.237027645111084,2.193919372558594,2.162461256980896,2.072747051715851,1.9714539861679077,2.0075593209266662,
1984-08-22,,,2.2312021255493164,2.2102306365966795,2.177025079727173,2.0922627329826353,1.977516143321991,2.0090270805358887,
1984-08-23,,,2.2195522785186768,2.2242119312286377,2.1869286775588987,2.108865702152252,1.9836926937103272,2.010262544155121,
1984-08-24,,,2.225376605987549,2.2242119312286377,2.194501757621765,2.1219732642173765,1.9899857306480409,2.011614146232605,2.0075188595056535
1984-08-27,,,2.2079010009765625,2.2242119312286377,2.1997448205947876,2.1356634557247163,1.995581865310669,2.0130804896354677,2.0084807485342027
1984-08-28,,,2.2195522785186768,2.220716857910156,2.207318115234375,2.1519751369953157,2.001874225139618,2.014663345813751,2.009415003657341
1984-08-29,,,2.237027645111084,2.22188196182251,2.216056299209595,2.164500093460083,2.007473886013031,2.016420955657959,2.010465266108513
1984-08-30,,,2.2312021255493164,2.2242119312286377,2.2242119312286377,2.1749861240386963,2.012262215614319,2.0177729177474975,2.011486400961876
1984-08-31,49.59187540237206,A,2.237027645111084,2.2265421390533446,2.2253770351409914,2.181685483455658,2.0177460527420044,2.0187778234481812,2.0125080329179763
1984-09-03,49.58836765767507,A,2.237027645111084,2.232367467880249,2.2282896995544434,2.1889673829078675,2.023808901309967,2.0196669244766237,2.013615555167198
1984-09-04,49.57377656696149,A,2.2020745277404785,2.2288719177246095,2.224794387817383,2.1936278223991392,2.0294043159484865,2.020032799243927,2.014605565667152
1984-09-05,49.5583762695241,A,2.2020745277404785,2.221881294250488,2.221881628036499,2.199453353881836,2.035462918281555,2.0201670694351197,2.0152233976125715
1984-09-06,49.54689003844516,P,2.2079010009765625,2.2172210693359373,2.2207165002822875,2.2038225889205934,2.041405017375946,2.0206491017341612,2.015813104510307
1984-09-07,49.53547133135087,P,2.19624924659729,2.209065389633179,2.2178037643432615,2.2061527609825133,2.046881070137024,2.0210146164894103,2.0160296183824538
1984-09-10,49.52141424537964,P,2.184597969055176,2.198579454421997,2.215473461151123,2.2076091408729552,2.05200758934021,2.021495225429535,2.0165028101205826
1984-09-11,49.51005175928746,P,2.155470371246338,2.1892586231231688,2.2090652704238893,2.208191692829132,2.055969009399414,2.0211634540557863,2.0167158406972887
1984-09-12,49.499808776182114,P,2.155470371246338,2.179937791824341,2.2009095430374144,2.2084829211235046,2.059930429458618,2.0211211800575257,2.0169288712739943
1984-09-13,49.48386253313714,P,2.1321685314178467,2.164791297912598,2.1910061836242676,2.2076090574264526,2.0630762648582457,2.0207879948616028,2.017025392651558
1984-09-14,49.47567982826675,P,2.155470371246338,2.1566355228424072,2.182850456237793,2.204113745689392,2.0673872375488282,2.0208615231513978,2.017066645026207
1984-09-17,49.464467927158815,P,2.1321685314178467,2.1461496353149414,2.1723645448684694,2.200327122211456,2.0712321734428407,2.0207020330429075,2.0170200198888777
1984-09-18,49.46643875418234,P,2.1496458053588867,2.144984722137451,2.16712167263031,2.1959580302238466,2.0764752316474913,2.020891017913818,2.0172325557470323
1984-09-19,49.478989439734995,P,2.19624924659729,2.153140497207642,2.1665391445159914,2.194210386276245,2.083116409778595,2.0216039323806765,2.0179357749223708
1984-09-20,49.504165408904015,P,2.225376605987549,2.171782112121582,2.1682867050170898,2.1945016026496886,2.091039216518402,2.022781825065613,2.0188132625818254
1984-09-21,49.51538916683973,P,2.1729469299316406,2.1752774238586428,2.165956473350525,2.1918801188468935,2.0977969121932984,2.0236091303825376,2.019170932173729
1984-09-24,49.528854739620385,P,2.155470371246338,2.179937791824341,2.163043713569641,2.1892585873603823,2.1045545864105226,2.024145872592926,2.01946984231472
1984-09-25,49.524975906859005,P,2.0972142219543457,2.1694514751434326,2.157218098640442,2.1831416845321656,2.1101471376419068,2.0240421414375307,2.019677886366844
1984-09-26,49.50388608344071,P,2.0797390937805176,2.146149444580078,2.14964497089386,2.175277256965637,2.1152736926078797,2.023416271209717,2.019798554778099
1984-09-27,49.471479152806154,P,2.0680863857269287,2.114691400527954,2.143236756324768,2.167121469974518,2.118652536869049,2.022847557067871,2.0199182158708573
1984-09-28,49.4503418458463,P,2.0528368949890137,2.0906693935394287,2.1329734086990357,2.1579119324684144,2.122075960636139,2.0225316643714906,2.019990263581276
1984-10-01,49.43089191160598,P,2.0411064624786377,2.0677966117858886,2.1238672018051146,2.148115873336792,2.125847282409668,2.0223879742622377,2.020003659129143
1984-10-02,49.42335380201148,P,2.029376268386841,2.0542290210723877,2.11184024810791,2.1394809603691103,2.129850082397461,2.0224164748191833,2.0198725134134294
1984-10-03,49.41849977261726,B,2.0117807388305664,2.0406373500823975,2.093393397331238,2.1299662709236147,2.1332679271697996,2.0223848104476927,2.0196533900499345
1984-10-04,49.4211228919462,P,2.0411064624786377,2.0352413654327393,2.074966382980347,2.121626543998718,2.1363401985168458,2.0229937970638274,2.0194945341348647
1984-10-05,49.42409347965222,P,2.029376268386841,2.030549240112305,2.060609316825867,2.113282895088196,2.1376632165908815,2.0237750101089476,2.0193633896112444
1984-10-08,49.42628585783533,P,2.0176448822021484,2.025856924057007,2.0468267679214476,2.1049352407455446,2.1393341708183287,2.024438909292221,2.0191735881567
1984-10-09,49.433683432350314,P,2.029376268386841,2.025856924057007,2.0400429725646974,2.0986305356025694,2.142055323123932,2.0255675220489504,2.0189272862672807
1984-10-10,49.44023815878697,P,2.0000500679016118,2.023510789871216,2.0320740699768067,2.090859520435333,2.1423257541656495,2.026576578617096,2.018620725274086
1984-10-11,49.438721471951084,P,1.9824548959732056,2.0117804765701295,2.023510921001434,2.083373838663101,2.1415452218055724,2.0276991999149323,2.0181110274791716
1984-10-12,49.44030162090448,P,2.0117807388305664,2.0082613706588743,2.0194053053855896,2.0761893570423124,2.1397200274467467,2.028941352367401,2.0176903784275053
1984-10-15,49.44934683154003,B,2.0411064624786377,2.012953686714172,2.0194053053855896,2.071636253595352,2.138714363574982,2.0304767620563506,2.0174739384651184
1984-10-16,49.451947318402155,B,2.046972274780273,2.016472887992859,2.021164906024933,2.0665025770664216,2.1374764943122866,2.032302448749542,2.0173156166076662
1984-10-17,49.45267790855397,B,2.0000500679016118,2.016472887992859,2.0199918389320373,2.0566926181316374,2.1357662177085874,2.0338905119895934,2.016893894672394
