Date,GRADE,GPS,STT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-19,,,0.5606688261032104,0.5531373262405396,0.5372378587722778,0.5173633679747581,,,
1984-01-20,,,0.5606688261032104,0.5573214292526245,0.5426771461963653,0.5194554254412651,,,
1984-01-23,,,0.5648532509803772,0.5598320126533508,0.5481165111064911,0.5217567041516304,,,
1984-01-24,,,0.5648532509803772,0.5623425960540771,0.5518822252750397,0.5240579828619957,,,
1984-01-25,,,0.5648532509803772,0.5631794810295105,0.5556479394435883,0.5276144817471504,,,
1984-01-26,,,0.5648532509803772,0.5640163660049439,0.5585768461227417,0.5309617668390274,,,
1984-01-27,,,0.556485116481781,0.5631796240806579,0.5602505266666412,0.5345182776451111,0.5392881065607071,,
1984-01-30,,,0.556485116481781,0.5615059971809387,0.5606690049171448,0.5380747884511947,0.5394554775953293,,
1984-01-31,,,0.556485116481781,0.5598323702812195,0.5610874831676483,0.5420497000217438,0.53953917324543,,
1984-02-01,,,0.5523003339767456,0.5573217868804932,0.5602506339550019,0.545815372467041,0.53953917324543,,
1984-02-02,,,0.5439319610595703,0.5531375288963318,0.5585769474506378,0.5479074031114578,0.5393718057870864,,
1984-02-03,,,0.5355641841888428,0.5489533424377442,0.556066483259201,0.5493718147277832,0.5388697129487992,,
1984-02-06,,,0.5271961092948914,0.5430955410003662,0.5523007690906525,0.5502086400985717,0.5382839328050614,,
1984-02-07,,,0.5271961092948914,0.5372377395629883,0.5485350549221039,0.5502086400985717,0.5376981526613236,,
1984-02-08,,,0.5104596018791199,0.5288695931434632,0.5430956900119781,0.5493718147277832,0.5366102796792984,,
1984-02-09,,,0.5062759518623352,0.5213383913040162,0.537237960100174,0.5479074031114578,0.5353550547361374,,
1984-02-10,,,0.5230122208595276,0.5188279986381531,0.5338906705379486,0.5470705986022949,0.5344345551729203,,
1984-02-13,,,0.5271961092948914,0.5188279986381531,0.5309617698192597,0.5458153873682022,0.5335977333784103,,
1984-02-14,,,0.5271961092948914,0.5188279986381531,0.5280328691005707,0.5445601761341095,0.5326772373914719,,
1984-02-15,,,0.5271961092948914,0.5221753001213074,0.5255224466323852,0.5428865402936935,0.5317567414045334,,
1984-02-16,,,0.5271961092948914,0.5263593316078186,0.5238488614559174,0.5412129044532776,0.531087287068367,,
1984-02-17,,,0.5271961092948914,0.5271961092948914,0.5230120539665222,0.5395392686128616,0.53058520257473,,
1984-02-20,,,0.5271961092948914,0.5271961092948914,0.5230120539665222,0.5376564115285873,0.5301667934656143,,
1984-02-21,,,0.5271961092948914,0.5271961092948914,0.5230120539665222,0.5357735544443131,0.5299157494306564,,
1984-02-22,,,0.5230122208595276,0.5263593316078186,0.524267315864563,0.5336815029382705,0.5295810276269912,,
1984-02-23,,,0.5188276767730713,0.5246856451034546,0.5255224883556366,0.5313802242279053,0.5292044621706009,,
1984-02-24,,,0.5230122208595276,0.5238488674163818,0.5255224883556366,0.5297065794467926,0.5289534229040146,,
1984-02-27,,,0.5271961092948914,0.5238488674163818,0.5255224883556366,0.5282421290874482,0.5287860614061356,,
1984-02-28,,,0.5271961092948914,0.5238488674163818,0.5255224883556366,0.5267776787281037,0.528702376484871,,
1984-02-29,,,0.5313803553581238,0.5255224943161011,0.5259409129619599,0.5257316797971725,0.528702376484871,,
1984-03-01,,,0.5355641841888428,0.5288697957992554,0.526777720451355,0.5253132909536362,0.5287860530614853,,
1984-03-02,,,0.5439319610595703,0.533053743839264,0.5284513056278228,0.5257316797971725,0.5292881387472153,,
1984-03-05,,,0.556485116481781,0.5389115452766419,0.5313802063465118,0.527196130156517,0.5300412875413895,,
1984-03-06,,,0.556485116481781,0.5447693467140198,0.5343091070652009,0.5286605805158615,0.5307944363355637,,
1984-03-07,,,0.5523003339767456,0.5489533424377442,0.5372379183769226,0.5307526171207428,0.5319659775495529,,
1984-03-08,,,0.5523003339767456,0.5523005723953247,0.5405851840972901,0.5330538362264633,0.5330538332462311,,
1984-03-09,,,0.5439319610595703,0.5523005723953247,0.5426771581172943,0.5340998232364654,0.5342253744602203,,
1984-03-12,,,0.5397483110427856,0.5489532113075256,0.5439323782920837,0.5347274333238602,0.5353132426738739,,
1984-03-13,,,0.5397483110427856,0.5456058502197265,0.5451875984668731,0.5353550434112548,0.5365684711933136,,
1984-03-14,,,0.5439319610595703,0.5439321756362915,0.5464427590370178,0.5361918359994888,0.537907372713089,,
1984-03-15,,,0.5397483110427856,0.5414217710494995,0.5468611717224121,0.5368194460868836,0.53866051197052,,
1984-03-16,,,0.5355641841888428,0.539748215675354,0.5460243940353393,0.5372378498315811,0.5392462766170502,,
1984-03-19,,,0.5271961092948914,0.5372377753257751,0.5430954933166504,0.5372378498315811,0.5395810067653656,,
1984-03-20,,,0.5230122208595276,0.5338905572891235,0.539748203754425,0.5370286554098129,0.5394973289966584,,
1984-03-21,,,0.5313803553581238,0.5313802361488342,0.5376562058925629,0.5374470621347427,0.539581013917923,,
1984-03-22,,,0.5355641841888428,0.5305434107780457,0.5359825909137725,0.5382838875055314,0.539581013917923,,
1984-03-23,,,0.5439319610595703,0.5322169661521912,0.5359825909137725,0.5393298745155335,0.5396646869182586,,
1984-03-26,,,0.5397483110427856,0.53472740650177,0.5359825909137725,0.5399574846029281,0.5394136464595795,,
1984-03-27,,,0.5397483110427856,0.5380746245384216,0.5359825909137725,0.5405850946903229,0.5391626060009003,,
1984-03-28,,,0.5439319610595703,0.540584945678711,0.5359825909137725,0.5412126749753952,0.5388278687000274,,
1984-03-29,,,0.5439319610595703,0.5422585010528564,0.536400955915451,0.5416310638189316,0.5384931313991547,,
1984-03-30,,,0.5355641841888428,0.540584945678711,0.536400955915451,0.5412126749753952,0.5379910385608673,,
1984-04-02,,,0.5313803553581238,0.5389113545417785,0.5368193805217742,0.5399574369192124,0.5373215806484223,,
1984-04-03,,,0.5313803553581238,0.5372377634048462,0.5376561939716339,0.5387021988630295,0.5366521227359772,,
1984-04-04,,,0.5230122208595276,0.5330538153648376,0.5368193805217742,0.5372377932071686,0.5358153021335602,,
1984-04-05,,,0.5313803553581238,0.5305434942245484,0.5364009976387024,0.5361917942762375,0.5351458442211151,,
1984-04-06,,,0.5313803553581238,0.5297067284584045,0.5351458370685578,0.5355642139911652,0.534643748998642,0.5369659277796746,
1984-04-09,,,0.5313803553581238,0.5297067284584045,0.5343090415000915,0.535145816206932,0.5341416537761688,0.536798565685749,
1984-04-10,,,0.5355641841888428,0.5305434942245484,0.5338906288146973,0.534936609864235,0.5337232351303101,0.53663120418787,
1984-04-11,,,0.5355641841888428,0.5330538868904113,0.5330538511276245,0.5345182210206986,0.533388512134552,0.536463842689991,
1984-04-12,,,0.5313803553581238,0.5330538868904113,0.5317986905574799,0.5340998232364654,0.5331374800205231,0.5362546429038048,
1984-04-13,,,0.5313803553581238,0.5330538868904113,0.5313803076744079,0.5338906317949295,0.5330538034439087,0.5359617581963539,
1984-04-16,,,0.5271961092948914,0.5322170376777648,0.5309618830680847,0.5338906317949295,0.5330538034439087,0.535668868124485,
1984-04-17,,,0.5271961092948914,0.5305434226989746,0.5305434584617614,0.5340998262166977,0.5330538034439087,0.5353759780526162,
1984-04-18,,,0.5271961092948914,0.5288698077201843,0.5309618473052978,0.5338906139135361,0.5333885335922242,0.5349994066357613,
1984-04-19,,,0.5313803553581238,0.5288698077201843,0.5309618473052978,0.5336814224720001,0.5338906216621399,0.5346228381991387,
1984-04-20,,,0.5313803553581238,0.5288698077201843,0.5309618473052978,0.5330538421869278,0.5340579843521118,0.534246269762516,
1984-04-23,,,0.5313803553581238,0.5297066569328308,0.5309618473052978,0.5326354444026947,0.5341416692733765,0.5338697013258934,
1984-04-24,,,0.5355641841888428,0.5313802719116211,0.5309618473052978,0.5324262380599976,0.5343090307712555,0.5334931340813637,
1984-04-25,,,0.5397483110427856,0.5338907122612,0.5313802599906922,0.5322170555591583,0.5345600748062134,0.5331584081053734,
1984-04-26,,,0.5439319610595703,0.5364010334014893,0.5326354205608368,0.5322170555591583,0.534894791841507,0.532991039454937,
1984-04-27,,,0.5606688261032104,0.5422587275505066,0.5355642676353455,0.5334722876548768,0.5355642461776733,0.5330747243762016,
1984-04-30,,,0.5732209086418152,0.5506268382072449,0.5401667475700378,0.5355643153190612,0.5364847421646118,0.5333257678151131,
1984-05-01,,,0.5899580717086792,0.5615056157112122,0.5464429438114167,0.538493201136589,0.5377399814128876,0.533827865421772,
1984-05-02,,,0.5899580717086792,0.5715475678443909,0.5527191400527954,0.5418404936790466,0.5390788984298706,0.5343299630284309,
1984-05-03,,,0.5774050354957581,0.5782421827316284,0.5573216080665588,0.5441417276859284,0.5402504456043243,0.5347274538874626,
1984-05-04,,,0.5774050354957581,0.581589424610138,0.5619240760803222,0.54644296169281,0.5413383018970489,0.5351458624005317,
1984-05-07,,,0.5774050354957581,0.5824262499809265,0.5665265440940856,0.5487441956996918,0.5423424804210663,0.5355642709136009,
1984-05-08,,,0.5774050354957581,0.5799156427383423,0.5707106292247772,0.5508362382650376,0.5433466589450836,0.5360245177149773,
1984-05-09,,,0.5857729315757751,0.5790786147117615,0.5753130912780762,0.5533466756343841,0.5444345104694367,0.5365684434771538,
1984-05-10,,,0.5857729315757751,0.5807521939277649,0.5794971883296967,0.5560663044452667,0.5454386854171753,0.5371123692393303,
1984-05-11,,,0.5899580717086792,0.5832628011703491,0.5824261128902435,0.5589951902627945,0.5463592076301574,0.5378236731886864,
1984-05-14,,,0.5899580717086792,0.5857734084129333,0.5840998291969299,0.5621332883834839,0.5470286667346954,0.5385349771380424,
1984-05-15,,,0.5815895795822144,0.5866103172302246,0.5832629799842834,0.5648529618978501,0.5475307559967041,0.5391625961661339,
1984-05-16,,,0.5815895795822144,0.5857736468315125,0.582426130771637,0.5675726354122161,0.5481165409088135,0.5400412592291832,
1984-05-17,,,0.5774050354957581,0.584100067615509,0.582426130771637,0.5698738694190979,0.5486186349391937,0.5408362340927124,
1984-05-18,,,0.5774050354957581,0.5815894603729248,0.582426130771637,0.5721751034259797,0.5492880964279174,0.5417567354440689,
1984-05-21,,,0.5774050354957581,0.5790788531303406,0.582426130771637,0.5744763374328613,0.5500412309169769,0.5426772367954255,
1984-05-22,,,0.5481165647506714,0.5723842501640319,0.5794972836971283,0.5751039564609528,0.5502085959911347,0.5433885335922242,
1984-05-23,,,0.5481165647506714,0.5656896471977234,0.5757316470146179,0.575522369146347,0.5502922880649567,0.5440998303890229,
1984-05-24,,,0.5481165647506714,0.559831953048706,0.5719660103321076,0.5757315993309021,0.5504596531391144,0.5445600825548172,
1984-05-25,,,0.5481165647506714,0.5539742588996888,0.5677818596363068,0.5751039862632752,0.550710700750351,0.5449784886837006,
1984-05-28,,,0.5481165647506714,0.5481165647506714,0.563597708940506,0.573848769068718,0.5511291098594665,0.545355058312416,
1984-05-29,,,0.5523003339767456,0.5489533185958863,0.5606687843799592,0.5719658821821213,0.5517148721218109,0.5456061005592346,
1984-05-30,,,0.5439319610595703,0.548116397857666,0.5569030225276947,0.5696645766496659,0.5519659042358398,0.5457734590768815,
1984-05-31,,,0.5439319610595703,0.5472794771194458,0.553555715084076,0.5679909229278565,0.5521332597732544,0.5458571368455887,
1984-06-01,,,0.5481165647506714,0.5472794771194458,0.5506268680095673,0.5665264993906021,0.5522169518470764,0.5459408193826676,
1984-06-04,,,0.5481165647506714,0.5472794771194458,0.5476980209350586,0.5650620758533478,0.5523843169212341,0.5458989816904068,
1984-06-05,,,0.5648532509803772,0.5497900605201721,0.5493716895580292,0.5644344866275788,0.552886415719986,0.5460245108604431,
1984-06-06,,,0.5690371990203857,0.5548111081123352,0.5514637529850006,0.5635976999998092,0.5533885204792023,0.5461081945896149,
1984-06-07,,,0.5648532509803772,0.5589953660964966,0.5531374216079712,0.5625517159700394,0.5538069462776184,0.5461500388383865,
1984-06-08,,,0.5648532509803772,0.5623427033424377,0.5548110902309418,0.5612964749336242,0.554392727613449,0.5461918830871582,
1984-06-11,,,0.5690371990203857,0.5665268301963806,0.5569031536579132,0.5602504312992096,0.5551458644866943,0.5462337225675583,
1984-06-12,,,0.5690371990203857,0.5673636198043823,0.5585768401622773,0.5596228122711182,0.5558990013599395,0.5462755620479584,
1984-06-13,,,0.5690371990203857,0.5673636198043823,0.5610873639583588,0.5589951932430267,0.5568195009231567,0.5463174015283585,
1984-06-14,,,0.5648532509803772,0.5673636198043823,0.5631794929504395,0.5583676040172577,0.5574889588356018,0.5463174015283585,
1984-06-15,,,0.5648532509803772,0.5673636198043823,0.56485316157341,0.5577400147914886,0.5581584167480469,0.5464010828733444,
1984-06-18,,,0.5732209086418152,0.5682003617286682,0.5673635959625244,0.5575308084487915,0.5589952278137207,0.5465684407949447,
1984-06-19,,,0.5774050354957581,0.5698739290237427,0.5686187744140625,0.5589952319860458,0.559832044839859,0.5467776399850846,
1984-06-20,,,0.5774050354957581,0.5715474963188172,0.5694555580615998,0.5604596555233001,0.5606688618659973,0.5470286870002746,
1984-06-21,,,0.5815895795822144,0.5748947620391845,0.5711291909217835,0.5621333062648773,0.5616730463504791,0.5474052631855011,
1984-06-22,,,0.579497218132019,0.5778235554695129,0.5725935876369477,0.5637023389339447,0.562635383605957,0.5478445935249329,
1984-06-25,,,0.5774050354957581,0.5786603808403015,0.5734303712844848,0.565166762471199,0.5636395621299743,0.5483466827869415,
1984-06-26,,,0.5648532509803772,0.5761500239372254,0.573011976480484,0.5657944083213806,0.5643927049636841,0.5487232542037964,
1984-06-27,,,0.5690371990203857,0.5744764566421509,0.573011976480484,0.5670496702194214,0.5652295267581939,0.549309030175209,
1984-06-28,,,0.5732209086418152,0.572802722454071,0.5738487422466279,0.5685141175985337,0.5660663378238678,0.5499784797430038,
1984-06-29,,,0.5690371990203857,0.5707107186317444,0.5742671370506287,0.5695601493120194,0.566819474697113,0.5504387295246125,
1984-07-02,,,0.5732209086418152,0.5698738932609558,0.5742671370506287,0.5708153665065765,0.5676562857627868,0.5508989775180817,
1984-07-03,,,0.571128785610199,0.5711290001869201,0.5736395120620728,0.5711291432380676,0.5683675777912139,0.5513383042812348,
1984-07-04,,,0.571128785610199,0.5715473175048829,0.5730118870735168,0.5712337225675583,0.5689951872825623,0.5517776310443878,
1984-07-05,,,0.5648532509803772,0.5698737859725952,0.5713382542133332,0.5712337225675583,0.5694136130809784,0.5521542024612427,
1984-07-06,,,0.5606688261032104,0.5682001113891602,0.5694554150104523,0.5710245013237,0.5694136130809784,0.5524889296293258,
1984-07-09,,,0.5606688261032104,0.5656896948814392,0.5677817940711976,0.5706060826778412,0.5691625714302063,0.5528236567974091,
1984-07-10,,,0.5481165647506714,0.5610872507095337,0.566108125448227,0.5695600509643555,0.5683257412910462,0.5530328613519668,
1984-07-11,,,0.5355641841888428,0.5539743304252625,0.5627608239650727,0.5678864002227784,0.5672378635406494,0.55315838098526,
1984-07-12,,,0.5355641841888428,0.5481165170669555,0.5589951515197754,0.5664219468832016,0.5664010465145111,0.5533257460594178,
1984-07-13,,,0.5355641841888428,0.543095588684082,0.5556478500366211,0.5649574935436249,0.5655642294883728,0.5534512656927109,
1984-07-16,,,0.5397483110427856,0.5389114856719971,0.5523005902767182,0.5632838636636734,0.5648110949993134,0.5535767877101898,
1984-07-17,,,0.5230122208595276,0.5338906168937683,0.547488933801651,0.5605642229318619,0.5637232387065887,0.5535349488258362,
1984-07-18,,,0.5188276767730713,0.5305433154106141,0.5422588229179383,0.5576353549957276,0.5623843336105346,0.5534094220399857,
1984-07-19,,,0.5313803553581238,0.5297065496444702,0.5389115333557128,0.555124893784523,0.5612964820861817,0.5533675837516785,
1984-07-20,,,0.5313803553581238,0.5288697838783264,0.5359826862812043,0.5527190506458283,0.5601249277591706,0.553242067694664,
1984-07-23,,,0.5230122208595276,0.5255225658416748,0.5322170257568359,0.5499994099140167,0.5587860107421875,0.5529073387384414,
1984-07-24,,,0.5230122208595276,0.5255225658416748,0.5297065913677216,0.5479073584079742,0.5576144635677338,0.5525726097822189,
1984-07-25,,,0.5230122208595276,0.526359474658966,0.52845139503479,0.5456061094999314,0.55644291639328,0.5522797286510468,
1984-07-26,,,0.5230122208595276,0.5246858477592469,0.5271961987018585,0.5430956751108169,0.5553550601005555,0.5519868475198746,
1984-07-27,,,0.5230122208595276,0.5230122208595276,0.525941002368927,0.5407944262027741,0.5542672038078308,0.5517776501178742,
1984-07-30,,,0.5230122208595276,0.5230122208595276,0.5242673933506012,0.5382839918136597,0.5531793475151062,0.5516102892160416,
1984-07-31,,,0.5292880535125732,0.5242673873901367,0.5248949766159058,0.5361919552087784,0.5528027772903442,0.5515056866407394,
1984-08-01,,,0.5292880535125732,0.5255225539207459,0.525941014289856,0.534099918603897,0.5524262070655823,0.5513592475652694,
1984-08-02,,,0.5502085089683533,0.530961811542511,0.5278238296508789,0.5333676815032959,0.5524680459499359,0.5514638495445251,
1984-08-03,,,0.5732209086418152,0.5410035490989685,0.532007884979248,0.5339952856302261,0.5529701328277588,0.5518404167890548,
1984-08-06,,,0.5732209086418152,0.5510452866554261,0.5370287537574768,0.5346228897571563,0.5534722197055817,0.5523006647825242,
1984-08-07,,,0.5690371990203857,0.5589951157569886,0.5416312515735626,0.535668921470642,0.5538069570064544,0.5527609145641327,
1984-08-08,,,0.5732209086418152,0.5677816867828369,0.5466521203517913,0.5375517576932907,0.5543927359580993,0.5531793200969696,
1984-08-09,,,0.5899580717086792,0.5757315993309021,0.5533467054367065,0.5402714520692825,0.5553132581710816,0.553723258972168,
1984-08-10,,,0.5899580717086792,0.5790790319442749,0.5600412905216217,0.5429911464452744,0.5561500883102417,0.554183520078659,
1984-08-13,,,0.5899580717086792,0.5824264645576477,0.5667358756065368,0.545501634478569,0.5569869184494018,0.554685617685318,
1984-08-14,,,0.5899580717086792,0.5866106390953064,0.5728028774261474,0.5488489270210266,0.5574890148639678,0.555187715291977,
1984-08-15,,,0.5857729315757751,0.5891210436820984,0.5784513652324677,0.5521961897611618,0.5578237295150756,0.555606124997139,
1984-08-16,,,0.5815895795822144,0.5874473452568054,0.5815894722938537,0.5547066509723664,0.5581584560871125,0.5559827011823654,
1984-08-17,,,0.5899580717086792,0.5874473452568054,0.5832631886005402,0.5576355367898941,0.5586605525016785,0.5565266400575638,
1984-08-20,,,0.5899580717086792,0.5874473452568054,0.5849369049072266,0.5609828293323517,0.5590789699554444,0.5571124172210693,
1984-08-21,,,0.5899580717086792,0.5874473452568054,0.5870289921760559,0.5643301218748092,0.5594973874092102,0.5576981943845749,
1984-08-22,,,0.5857729315757751,0.5874473452568054,0.5882841944694519,0.5674681574106216,0.559832102060318,0.5583258014917374,
1984-08-23,,,0.6150624752044678,0.5941419243812561,0.5907946348190307,0.5720706701278686,0.5608362865447998,0.5591626226902008,
1984-08-24,,,0.6150624752044678,0.5991628050804139,0.5933050751686096,0.5766731828451157,0.5618404710292816,0.5599994438886643,0.5484826858341694
1984-08-27,,,0.6192463040351868,0.6050204515457154,0.5962338984012604,0.5814848870038987,0.562760978937149,0.5608781033754349,0.5488383345305919
1984-08-28,,,0.6192463040351868,0.6108780980110169,0.5991627216339112,0.5859827995300293,0.5635978043079376,0.5617149245738983,0.5491730643808842
1984-08-29,,,0.6192463040351868,0.6175727725028992,0.6025100588798523,0.5904807120561599,0.5644346296787262,0.5625517457723618,0.5495077942311763
1984-08-30,,,0.6150624752044678,0.6175727725028992,0.6058573484420776,0.5937234103679657,0.5651040875911713,0.5633885669708252,0.549821604937315
1984-08-31,59.713815049952,A,0.6192463040351868,0.618409538269043,0.6087861716747284,0.5960246801376343,0.5658990693092346,0.5642672264575959,0.5501144923269748
1984-09-03,59.70475278915953,A,0.6192463040351868,0.618409538269043,0.6117149949073791,0.5983259499073028,0.5667358946800232,0.5651877284049988,0.5504282982647419
1984-09-04,59.69584581930283,A,0.6150624752044678,0.6175727725028992,0.614225435256958,0.600627213716507,0.567740079164505,0.5660663920640946,0.5507211850583553
1984-09-05,59.683068423364944,A,0.6108779907226562,0.6158991098403931,0.6167359411716461,0.6025100678205491,0.5685768949985505,0.5669032108783721,0.5509513087570668
1984-09-06,59.673354265292694,A,0.6108779907226562,0.6150622129440307,0.6163174927234649,0.6035560637712478,0.5693300366401672,0.5676981872320175,0.5511605127155781
1984-09-07,59.66421066331315,A,0.6108779907226562,0.6133885502815246,0.6158990442752839,0.6046020597219467,0.5701668524742126,0.5684931635856628,0.5513697166740894
1984-09-10,59.65438452230976,A,0.6108779907226562,0.6117148876190186,0.6150622129440307,0.6056480556726456,0.5709199941158295,0.5692881399393082,0.5515789206326008
1984-09-11,59.645962872735396,P,0.6108779907226562,0.6108779907226562,0.6142253816127777,0.6066940516233444,0.5717149782180786,0.5700412780046463,0.551767206043005
1984-09-12,59.647588697372775,P,0.6234304308891296,0.6133884787559509,0.614643794298172,0.6085769265890122,0.5727610111236572,0.5708780992031097,0.5520182536542415
1984-09-13,59.651433642452425,P,0.6150624752044678,0.6142253756523133,0.614643794298172,0.6102505713701248,0.573765195608139,0.5715894043445587,0.5522902218997479
1984-09-14,59.65871641115751,A,0.6234304308891296,0.616735863685608,0.6150622069835663,0.6119241893291474,0.5750204277038574,0.572217020392418,0.5526458723843097
1984-09-17,59.66854470061413,A,0.6276142001152039,0.6200831055641174,0.615898996591568,0.6138069957494736,0.5763593351840973,0.5727609533071518,0.5530433605611325
1984-09-18,59.68328506518807,A,0.6359824538230896,0.6251039981842041,0.6179909944534302,0.6161082148551941,0.5781166529655457,0.5732211971282959,0.553524531275034
1984-09-19,59.69475686400631,A,0.6443508267402649,0.6292880773544312,0.621338278055191,0.6190371096134186,0.580292385816574,0.5737651246786117,0.5540475438535214
1984-09-20,59.70863093220854,A,0.6443508267402649,0.6351457476615906,0.6246855616569519,0.6205015271902085,0.5824681186676025,0.5744345825910568,0.5545810182392598
1984-09-21,59.73136792658021,A,0.6694551706314087,0.6443506956100464,0.6305432796478272,0.6232211619615555,0.5851459383964539,0.5753550839424133,0.5552504731714726
1984-09-24,59.75217164091862,A,0.6715472340583801,0.6531373023986816,0.6366102039813996,0.6258362084627151,0.5877819168567657,0.5762965059280396,0.5559303884208202
1984-09-25,59.76659669411831,A,0.6694551706314087,0.6598318457603455,0.6424679219722748,0.6283466517925262,0.5907107758522033,0.5772170072793961,0.5566207624971866
1984-09-26,59.772890270428974,A,0.6673633456230164,0.6644343495368957,0.6468612134456635,0.6307525038719177,0.5936814892292023,0.5780329114198685,0.5573006774485111
1984-09-27,59.77891816137268,A,0.665271520614624,0.6686184883117676,0.651882117986679,0.6332629561424256,0.5963593125343323,0.578827897310257,0.5579701332747936
1984-09-28,59.77038155086689,A,0.6694551706314087,0.6686184883117676,0.656484591960907,0.6357733994722367,0.599120808839798,0.5796228682994843,0.5587232707440853
1984-10-01,59.75734666433766,A,0.6610873937606812,0.6665265202522278,0.6598319113254547,0.6378654539585114,0.6018823122978211,0.5803341615200043,0.5594345693290234
1984-10-02,59.74110988023366,A,0.6527189016342163,0.6631792664527894,0.6615055561065674,0.6397482752799988,0.6044764459133148,0.5810454547405243,0.560104025453329
1984-10-03,59.727679344182086,A,0.6485350131988525,0.6594135999679566,0.6619239747524261,0.6416311264038086,0.6069869017601013,0.5817149090766907,0.5608780841529369
1984-10-04,59.71076017632182,A,0.6401668787002563,0.654392671585083,0.6615055799484253,0.6430955708026886,0.6093299949169159,0.5823425275087356,0.5615893808007241
1984-10-05,59.69343983846925,A,0.6401668787002563,0.6485350131988525,0.6585767507553101,0.6445600152015686,0.6116730880737304,0.5829701459407807,0.5623634406924247
1984-10-08,59.67964796554759,P,0.6359824538230896,0.6435140252113343,0.655020272731781,0.6458152383565903,0.6139324927330017,0.583555920124054,0.5631165784597397
1984-10-09,59.677581155598226,P,0.6443508267402649,0.6418404102325439,0.6525098383426666,0.6474888801574707,0.6162337481975555,0.5845182627439499,0.563953398168087
1984-10-10,59.67667629212769,P,0.6443508267402649,0.6410035729408264,0.6502085864543915,0.6485348999500274,0.6185350036621093,0.5854806053638458,0.5647902178764344
