Date,GRADE,GPS,CHRW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-02-13,,,3.658537387847901,3.6854953289031984,3.673941802978516,3.5930687308311464,3.4089981365203856,,
1998-02-16,,,3.658537387847901,3.6700910091400147,3.6700907230377195,3.6046219944953917,3.4118828773498535,,
1998-02-17,,,3.6392807960510254,3.6277283668518066,3.6643139839172365,3.608473026752472,3.415918774604797,,
1998-02-18,,,3.6392807960510254,3.646983432769775,3.6643139839172365,3.613286793231964,3.422465596199036,,
1998-02-19,,,3.600771903991699,3.63928165435791,3.662388491630554,3.6190635442733763,3.4290124654769896,,
1998-02-20,,,3.562260150909424,3.620026206970215,3.6527607679367065,3.6181007981300355,3.4367146396636965,,
1998-02-23,,,3.523749351501465,3.5930685997009277,3.631579804420471,3.6181007981300355,3.442876386642456,,
1998-02-24,,,3.3889615535736084,3.5430047512054443,3.5853665590286257,3.6142497777938845,3.4463423776626585,,
1998-02-25,,,3.446726083755493,3.504493808746338,3.575738620758057,3.6123242378234863,3.453274326324463,,
1998-02-26,,,3.369706869125366,3.4582808017730713,3.548781228065491,3.604622113704681,3.459051003456116,,
1998-02-27,,,3.504495143890381,3.4467278003692625,3.533377003669739,3.6036594033241274,3.4682936096191406,,
1998-03-02,,,3.331194877624512,3.4082169055938722,3.5006427526474,3.58536673784256,3.472529797554016,,
1998-03-03,,,3.3119397163391118,3.3928125381469725,3.4679086446762084,3.5661113142967222,3.477151131629944,,
1998-03-04,,,3.331194877624512,3.3697062969207763,3.437100052833557,3.550707018375397,3.4829277324676515,3.437851369380951,
1998-03-05,,,3.331194877624512,3.362003898620606,3.410142350196838,3.536265420913696,3.4887043333053587,3.436212339401245,
1998-03-06,,,3.3504507541656494,3.33119502067566,3.388961410522461,3.5208610892295837,3.493325638771057,3.4353419876098634,
1998-03-09,,,3.3504507541656494,3.3350461959838875,3.371631550788879,3.501605677604675,3.495251188278198,3.434855716228485,
1998-03-10,,,3.3211021423339844,3.3368786811828612,3.364845609664917,3.475106084346771,3.496589765548706,3.4336918783187866,
1998-03-11,,,3.4079902172088623,3.3522377490997313,3.360972023010254,3.468355321884155,3.4958150482177732,3.43262877702713,
1998-03-12,,,3.417645215988159,3.369527816772461,3.365765857696533,3.457273542881012,3.495233430862427,3.4324303698539733,
1998-03-13,,,3.5141897201538086,3.4022756099700926,3.366735315322876,3.4500561594963073,3.4942720222473143,3.432429263591766,
1998-03-16,,,3.6493499279022217,3.4620554447174072,3.398550820350647,3.4495967864990233,3.4979393815994264,3.4356041145324707,
1998-03-17,,,3.552807092666626,3.5083964347839354,3.4226375579833985,3.4452731013298035,3.502179045677185,3.4367573261260986,
1998-03-18,,,3.5721137523651123,3.5412211418151855,3.4467294454574584,3.441914749145508,3.5050718784332275,3.4377195405960084,
1998-03-19,,,3.6300394535064697,3.5836999893188475,3.476613903045654,3.4433781266212464,3.506812558174133,3.440221195220947,
1998-03-20,,,3.6300394535064697,3.60686993598938,3.5045727729797362,3.4467670917510986,3.5116341161727904,3.4427228498458864,
1998-03-23,,,3.5914242267608643,3.5952847957611085,3.5286701202392576,3.4501508355140684,3.5176089429855346,3.4433980774879456,
1998-03-24,,,3.707276105880737,3.6261785984039308,3.5672875165939333,3.466066563129425,3.5247454500198363,3.444943759441376,
1998-03-25,,,3.6300394535064697,3.637763738632202,3.589492440223694,3.4752322316169737,3.531299982070923,3.444948904514313,
1998-03-26,,,3.6300394535064697,3.637763738632202,3.610731863975525,3.488248860836029,3.53766197681427,3.442841625213623,
1998-03-27,,,3.678314208984375,3.6474186897277834,3.6271443128585816,3.496939814090729,3.5426788187026976,3.4400648880004883,
1998-03-30,,,3.707276105880737,3.670589065551758,3.632936930656433,3.51574387550354,3.5482748985290526,3.439306104183197,
1998-03-31,,,4.016215801239014,3.7323770046234133,3.679277801513672,3.550957679748535,3.5573540115356446,3.4425969076156617,
1998-04-01,,,3.823129892349243,3.770995092391968,3.704379415512085,3.5755544304847717,3.5629565000534056,3.4458772277832033,
1998-04-02,,,4.132065773010254,3.8714003562927246,3.7545820474624634,3.615597975254059,3.575893077850342,3.45339914560318,
1998-04-03,,,3.8810553550720215,3.911948585510254,3.7796836376190184,3.6421282052993775,3.5818838834762574,3.458795039653778,
1998-04-06,,,3.9100182056427,3.9524970054626465,3.811543035507202,3.67010657787323,3.589609260559082,3.462176117897034,
1998-04-07,,,3.823129892349243,3.9138798236846926,3.823128414154053,3.695207965373993,3.5967522192001344,3.465264413356781,
1998-04-08,,,3.784510374069214,3.9061559200286866,3.838575506210327,3.7140339732170107,3.6027376890182494,3.468926703929901,
1998-04-09,,,3.707276105880737,3.821197986602783,3.846299171447754,3.7285155177116396,3.606408224105835,3.4718166518211366,
1998-04-10,,,3.707276105880737,3.7864421367645265,3.84919536113739,3.7381698369979857,3.6100787591934203,3.4748986339569092,
1998-04-13,,,3.5914242267608643,3.7227233409881593,3.8376101732254027,3.735273551940918,3.6079662799835206,3.476822097301483,
1998-04-14,,,3.5721137523651123,3.672520112991333,3.793199968338013,3.736238884925842,3.6054675912857057,3.4786484837532043,
1998-04-15,,,3.552807092666626,3.6261794567108154,3.766167688369751,3.735273551940918,3.6037381172180174,3.4818901109695433,
1998-04-16,,,3.601078987121582,3.6049400329589845,3.7130690097808836,3.7338255286216735,3.603359160423279,3.485614457130432,
1998-04-17,,,3.601078987121582,3.5837006092071535,3.6850713729858398,3.7323775053024293,3.6022099924087523,3.4893628096580507,
1998-04-20,,,3.5914242267608643,3.5837006092071535,3.653211975097656,3.7323775053024293,3.5993272972106936,3.492918598651886,
1998-04-21,,,3.552807092666626,3.579839277267456,3.6261796951293945,3.7246540546417237,3.5933615589141845,3.495608127117157,
1998-04-22,,,3.5914242267608643,3.5875627040863036,3.6068710803985597,3.722723293304443,3.594329934120178,3.49772362947464,
1998-04-23,,,3.5721137523651123,3.58176965713501,3.593354845046997,3.7198270082473757,3.5929865932464597,3.499357969760895,
1998-04-24,,,3.552807092666626,3.5721152782440186,3.577907943725586,3.713551652431488,3.5908719873428345,3.4999350619316103,
1998-04-27,,,3.475571393966675,3.5489447116851807,3.566322660446167,3.701966416835785,3.58721266746521,3.499547772407532,
1998-04-28,,,3.4562618732452397,3.5296356678009033,3.5547374725341796,3.673968720436096,3.583552289009094,3.499735531806946,
1998-04-29,,,3.475571393966675,3.5064651012420653,3.5470139026641845,3.656590795516968,3.580278100967407,3.5013718485832213,
1998-04-30,,,3.5334956645965576,3.4987414836883546,3.540255570411682,3.626662290096283,3.5789325761795046,3.5039725208282473,
1998-05-01,,,3.5431504249572754,3.4968101501464846,3.5344627141952514,3.6097670435905456,3.5785503816604614,3.507632510662079,
1998-05-04,,,3.5141897201538086,3.504533815383911,3.526739263534546,3.589975619316101,3.5783591890335082,3.5106177878379823,
1998-05-05,,,3.5141897201538086,3.516119384765625,3.5228775262832643,3.5745286107063294,3.5808637523651123,3.5136030650138856,
1998-05-06,,,3.5334956645965576,3.5277042388916016,3.5170846700668337,3.5619778752326967,3.5825991439819336,3.517936735153198,
1998-05-07,,,3.5141897201538086,3.5238430500030518,3.511292266845703,3.55232355594635,3.5854888010025023,3.522269902229309,
1998-05-08,,,3.5141897201538086,3.5180509090423584,3.5074305295944215,3.5426692366600037,3.585682692527771,3.5269881510734558,
1998-05-11,,,3.490053415298462,3.513223648071289,3.5088787317276,3.5376006960868835,3.58885986328125,3.530694830417633,
1998-05-12,,,3.485225915908813,3.50743088722229,3.5117751359939575,3.533256304264069,3.592325587272644,3.534738359451294,
1998-05-13,,,3.4562618732452397,3.4919841289520264,3.509844183921814,3.5284290432929994,3.594826927185059,3.538877329826355,
1998-05-14,,,3.417645215988159,3.4726752281188964,3.4982591390609743,3.519257354736328,3.5965559339523314,3.5426301336288453,
1998-05-15,,,3.4562618732452397,3.4610896587371824,3.4895702838897704,3.512016499042511,3.5986721563339232,3.54599889755249,
1998-05-18,,,3.3597185611724854,3.4350226879119874,3.474123167991638,3.500431215763092,3.5988575124740603,3.547054350376129,
1998-05-19,,,3.417645215988159,3.4215065479278564,3.4644687175750732,3.493673121929169,3.6007883739471436,3.5486890697479248,
1998-05-20,,,3.475571393966675,3.4253684520721435,3.458676290512085,3.4878804802894594,3.6021399974822996,3.5489775228500364,
1998-05-21,,,3.494879722595215,3.4408153533935546,3.4567452907562255,3.4840187788009644,3.603684687614441,3.549459059238434,
1998-05-22,,,3.5141897201538086,3.4524009227752686,3.4567452907562255,3.4820879101753235,3.603684687614441,3.5489783549308775,
1998-05-25,,,3.5141897201538086,3.4832951545715334,3.45915892124176,3.48401882648468,3.6009814834594724,3.5494604325294494,
1998-05-26,,,3.5141897201538086,3.502604055404663,3.46205530166626,3.4869152188301085,3.6002091360092163,3.5511940908432007,
1998-05-27,,,3.523843765258789,3.512258529663086,3.468813490867615,3.4893288373947144,3.59924373626709,3.5521578073501585,
1998-05-28,,,3.5334956645965576,3.5199817180633546,3.4803985357284546,3.4893288373947144,3.5973128604888918,3.5520627093315125,
1998-05-29,,,3.5721137523651123,3.531566524505615,3.491983723640442,3.490777003765106,3.5961543464660646,3.5538942313194273,
1998-06-01,,,3.639694929122925,3.5566675662994385,3.519981360435486,3.497052264213562,3.597119760513306,3.55736435174942,
1998-06-02,,,3.6879687309265137,3.5914233684539796,3.5470137119293215,3.5057412147521974,3.596733613014221,3.560739531517029,
1998-06-03,,,3.6879687309265137,3.6242483615875245,3.568253445625305,3.513464868068695,3.597892198562622,3.5645960903167726,
1998-06-04,,,3.639694929122925,3.645488214492798,3.582734966278076,3.519740128517151,3.598085308074951,3.5678736424446105,
1998-06-05,,,3.5914242267608643,3.649350309371948,3.5904584169387816,3.5236018538475036,3.596347508430481,3.5695131635665893,
1998-06-08,,,3.6781508922576895,3.6570415019989015,3.60685453414917,3.533006727695465,3.59576500415802,3.5720199513435364,
1998-06-09,,,3.668469429016113,3.653141641616821,3.6222825050354004,3.54216890335083,3.5888100767135622,3.5730820441246034,
1998-06-10,,,3.54263973236084,3.6240758419036867,3.6241621017456054,3.54648779630661,3.583200273513794,3.5730783867836,
1998-06-11,,,3.44584584236145,3.5853060245513917,3.6153971195220946,3.547897827625275,3.5694758749008177,3.5726844763755796,
1998-06-12,,,3.426488161087036,3.552318811416626,3.6008345603942873,3.5464091420173647,3.560384531021118,3.571134207248688,
1998-06-15,,,3.4071292877197266,3.498114490509033,3.577577996253967,3.5487796783447267,3.5503267526626585,3.5699680066108703,
1998-06-16,,,3.639432191848755,3.4923070430755616,3.5727243423461914,3.5598690271377564,3.546652798652649,3.5717025089263914,
1998-06-17,,,3.54263973236084,3.4923070430755616,3.558191442489624,3.5632224440574647,3.5418153858184813,3.5722765374183654,
1998-06-18,,,3.57167649269104,3.5174731731414797,3.5513895988464355,3.5670622825622558,3.5391033935546874,3.5727558088302613,
1998-06-19,,,3.697510004043579,3.571677541732788,3.561998176574707,3.5762282967567445,3.538908071517944,3.574493415355682,
1998-06-22,,,3.716867208480835,3.63362512588501,3.5658698081970215,3.5863621711730955,3.5414169311523436,3.5746916055679323,
1998-06-23,,,3.7071878910064697,3.6471762657165527,3.569741654396057,3.5960120797157287,3.5441184139251707,3.574793002605438,
1998-06-24,,,3.697510004043579,3.6781503200531005,3.585228681564331,3.6046953916549684,3.54701247215271,3.575375294685364,
1998-06-25,,,3.697510004043579,3.7033170223236085,3.610395097732544,3.6128961086273192,3.54894109249115,3.576150126457214,
1998-06-26,,,3.78462290763855,3.7207396030426025,3.646208572387695,3.623521566390991,3.552611970901489,3.5774109816551207,
1998-06-29,,,3.823338508605957,3.742033863067627,3.6878294944763184,3.6327037453651427,3.557250256538391,3.578288776874542,
1998-06-30,,,3.8523778915405273,3.7710718631744387,3.7091240644454957,3.6409242033958433,3.5632416725158693,3.5783016157150267,
1998-07-01,,,3.862059831619263,3.803981828689575,3.741066074371338,3.649628758430481,3.568654384613037,3.581492159366608,
1998-07-02,,,3.891096591949463,3.842699146270752,3.7730080842971803,3.662198841571808,3.575034041404724,3.584010317325592,
1998-07-03,,,3.891096591949463,3.8639938831329346,3.7923667430877686,3.6771824598312377,3.5817998313903807,3.586335909366608,
1998-07-06,,,3.929812669754028,3.885288715362549,3.813661289215088,3.6897655487060548,3.590884656906128,3.589048662185669,
1998-07-07,,,3.997568130493164,3.9143267631530763,3.8426993131637572,3.7062204837799073,3.6017107820510863,3.5926315355300904,
1998-07-08,,,3.8136630058288574,3.904647397994995,3.854314613342285,3.719771647453308,3.60847261428833,3.5943753576278685,
1998-07-09,,,3.871737957000733,3.900775671005249,3.8717374086380003,3.7410662531852723,3.6152374601364134,3.597085018157959,
1998-07-10,,,3.7749433517456055,3.8775450229644775,3.8707694530487062,3.7584890127182007,3.6198733186721803,3.599211850166321,
1998-07-13,,,3.794301986694336,3.850442886352539,3.867865800857544,3.777847647666931,3.6254755640029908,3.6019173765182497,
1998-07-14,,,3.833020210266113,3.8175333023071287,3.8659300327301027,3.787527048587799,3.6318521738052367,3.6063579630851748,
1998-07-15,,,3.8814172744750977,3.831084156036377,3.867865777015686,3.804465925693512,3.638810606002808,3.6107048749923707,
1998-07-16,,,3.891096591949463,3.8349558830261232,3.867865777015686,3.820436930656433,3.6463487434387205,3.6159187722206116,
1998-07-17,,,3.9104528427124015,3.8620577812194825,3.86980140209198,3.8310840725898743,3.6542740058898926,3.6199783492088318,
1998-07-20,,,3.929812669754028,3.889159917831421,3.86980140209198,3.841731345653534,3.663069190979004,3.625964527130127,
1998-07-21,,,3.9104528427124015,3.9046464443206785,3.8610898733139036,3.8518945932388307,3.671573729515076,3.63194965839386,
1998-07-22,,,3.9104528427124015,3.9104535579681388,3.8707688570022576,3.8625417351722717,3.680657548904419,3.637742238044739,3.537796803712845
1998-07-23,,,3.9104528427124015,3.914324808120727,3.8746403455734244,3.873188877105713,3.690513701438904,3.6435348176956177,3.5398735785484314
1998-07-24,,,3.8814172744750977,3.908517694473266,3.8852877378463737,3.87802859544754,3.699016809463501,3.648844482898712,3.5420932352542875
1998-07-27,,,3.658793449401856,3.854313850402831,3.8717368841171256,3.869801342487335,3.7049983072280885,3.651927909851074,3.5433918130397797
1998-07-28,,,3.736226558685303,3.819468593597412,3.8620575189590447,3.863993775844574,3.711369934082031,3.6560791540145874,3.544885516166687
1998-07-29,51.14928672220943,P,3.7749433517456055,3.792366695404053,3.8514101266860954,3.859637951850891,3.71735737323761,3.659748685359955,3.5461887311935425
1998-07-30,51.04546799683302,P,3.7749433517456055,3.765264797210693,3.83979480266571,3.8538302898406984,3.7229586458206176,3.6633216667175295,3.547876018285751
1998-07-31,50.96877036689842,P,3.8136630058288574,3.7517139434814455,3.8301158189773554,3.849958610534668,3.7289481115341188,3.6663163995742796,3.549372831583023
1998-08-03,51.005122233703354,P,3.745907068252564,3.769136667251587,3.8117252588272086,3.8407633304595947,3.7335824584960937,3.667281970977783,3.551443042755127
1998-08-04,50.892585286444806,P,3.5619988441467285,3.734291124343872,3.7768798589706423,3.818984866142273,3.734538640975952,3.6673738884925844,3.5520656073093413
1998-08-05,50.84977993290451,P,3.6781508922576895,3.7149326324462892,3.753649663925171,3.8122092604637148,3.73762478351593,3.66843425989151,3.553076900243759
1998-08-06,50.77294242098164,P,3.620074510574341,3.683958864212036,3.724611830711365,3.799626088142395,3.739356360435486,3.6683346104621886,3.554277902841568
1998-08-07,50.68053047519974,P,3.605555534362793,3.642337369918823,3.6970256567001343,3.791156697273254,3.7400251960754396,3.668089771270752,3.555406310558319
1998-08-10,50.52108419755735,P,3.426488161087036,3.5784535884857176,3.6737951278686523,3.7727660059928896,3.735761060714722,3.6664404106140136,3.55491924405098
1998-08-11,50.511295206988116,B,3.4845638275146484,3.5629665851593018,3.648628854751587,3.755343186855316,3.7316929626464845,3.6642132878303526,3.5545785236358642
1998-08-12,50.431498779951305,B,3.532958745956421,3.533928155899048,3.6244303941726685,3.7379202604293824,3.7285927629470823,3.6632424807548523,3.5540956926345824
1998-08-13,50.33801251886958,B,3.44584584236145,3.49908242225647,3.591520643234253,3.715657722949982,3.724715781211853,3.661400544643402,3.5521210849285128
1998-08-14,50.22248337751167,B,3.41680645942688,3.461332607269287,3.551834988594055,3.6909754037857057,3.7212234258651735,3.658785467147827,3.549425177574158
1998-08-17,50.29487156503251,B,3.5619988441467285,3.4884347438812258,3.5334441661834717,3.6725847125053406,3.718900384902954,3.657332694530487,3.548319399356842
1998-08-18,50.416848117204275,B,3.7071878910064697,3.53295955657959,3.5479630708694456,3.662421464920044,3.719674754142761,3.6542424154281616,3.5484196615219115
1998-08-19,50.517707385803284,B,3.649113416671753,3.5561904907226562,3.545059323310852,3.6493544936180116,3.7218042278289794,3.652502250671387,3.549189739227295
1998-08-20,50.73089544846497,B,3.736226558685303,3.6142666339874268,3.556674528121948,3.6406431794166565,3.7276118421554565,3.648543858528137,3.5509715020656585
1998-08-21,51.00728769829638,A,3.7555832862854,3.6820219993591308,3.571677303314209,3.6343514800071715,3.7341937446594238,3.647289137840271,3.5530420887470244
1998-08-24,51.134787017512,A,3.6781508922576895,3.7052524089813232,3.5968435764312745,3.6353193521499634,3.739614176750183,3.6449704647064207,3.5535732913017273
1998-08-25,51.166969489677676,A,3.736226558685303,3.71106014251709,3.62200984954834,3.6353193521499634,3.741550064086914,3.6441014313697817,3.5546829223632814
1998-08-26,51.23403936185733,A,3.736226558685303,3.7284827709197996,3.642336630821228,3.6333835124969482,3.7454218006134035,3.643618593215942,3.556272648572922
1998-08-27,51.22717451732509,A,3.716867208480835,3.7246109008789063,3.6694387674331663,3.63047970533371,3.748325614929199,3.6437145042419434,3.55776557803154
1998-08-28,51.066688622756715,P,3.5232810974121094,3.678150463104248,3.6800862312316895,3.6159606099128725,3.74484103679657,3.641874554157257,3.558386594057083
1998-08-31,50.71491300083758,B,3.0973894596099854,3.561998176574707,3.633625292778015,3.5835347294807436,3.7324514818191528,3.636934206485748,3.5568781518936157
1998-09-01,50.46375824241205,B,3.271618604660034,3.4690765857696535,3.5900683641433715,3.569015717506409,3.7237400960922242,3.6339292550086975,3.556288869380951
1998-09-02,50.27991407286202,B,3.4071292877197266,3.403257131576538,3.565869951248169,3.5554646372795107,3.717932481765747,3.6324724769592285,3.557181293964386
1998-09-03,49.922336792614836,B,3.0780301094055176,3.2754897117614745,3.5000503063201904,3.5283624172210692,3.705542883872986,3.627241988182068,3.55642822265625
1998-09-04,49.58595105030971,B,2.865086555480957,3.143850803375244,3.411000633239746,3.4913389682769775,3.6871521568298338,3.6198820638656617,3.554622436761856
1998-09-07,49.56048090279764,B,2.865086555480957,3.0973902225494383,3.3296941995620726,3.4632688879966738,3.6679871177673338,3.6126186871528625,3.5527686429023744
1998-09-08,49.575434304686105,B,3.175443649291992,3.0781552314758303,3.273615908622742,3.4478128790855407,3.654448432922363,3.6088450527191163,3.5522265899181367
1998-09-09,49.3546205218465,B,2.9520955085754395,2.987148475646973,3.1952028036117555,3.4187697172164917,3.636249146461487,3.602451765537262,3.5500876975059508
1998-09-10,49.24613226852487,B,2.719034433364868,2.915349340438843,3.0954195261001587,3.3824291467666625,3.612807903289795,3.5939209723472594,3.546639471054077
1998-09-11,49.33294353734957,B,2.8064327239990234,2.903618574142456,3.02373468875885,3.3519104599952696,3.591114625930786,3.5864572286605836,3.543196145296097
1998-09-14,49.35738765816205,B,2.7773003578186035,2.8860613346099853,2.991725778579712,3.3126755356788635,3.5680643796920775,3.5794745182991026,3.5395111453533175
1998-09-15,49.1747921381787,B,2.7773003578186035,2.806432676315308,2.942293953895569,3.26618115901947,3.5436590242385866,3.5726849031448364,3.536210217475891
1998-09-16,49.21967585066917,B,2.835564136505127,2.783126401901245,2.885137438774109,3.225503695011139,3.524097046852112,3.566284830570221,3.533828339576721
