Date,GRADE,GPS,NSC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-27,,,2.0952489376068115,2.126494359970093,2.142116975784302,2.1372920513153075,2.1130773544311525,2.177506387233734,
1984-04-30,,,2.0877935886383057,2.112137460708618,2.1344791650772095,2.1334731459617613,2.1139390802383424,2.175202815532684,
1984-05-01,,,2.1204147338867188,2.1098189830780028,2.1305628299713133,2.1315149784088137,2.1157289600372313,2.1733161854743956,
1984-05-02,,,2.1157548427581787,2.109325075149536,2.1275591135025023,2.1307023644447325,2.1174256420135498,2.171428315639496,
1984-05-03,,,2.101773977279663,2.1041972160339357,2.121778702735901,2.1317178845405578,2.118475079536438,2.1698089361190798,
1984-05-04,,,2.064492464065552,2.0980459213256837,2.1122701406478885,2.1297205805778505,2.117859950065613,2.167816741466522,
1984-05-07,,,2.097114086151123,2.099910020828247,2.106023740768433,2.12912460565567,2.1175296783447264,2.165833201408386,
1984-05-08,,,2.101773977279663,2.096181869506836,2.1030004262924193,2.126693940162659,2.11756826877594,2.1639416360855104,
1984-05-09,,,2.097114086151123,2.092453718185425,2.1008893966674806,2.1242600440979005,2.118065052032471,2.162003471851349,
1984-05-10,,,2.092453718185425,2.090589666366577,2.097393441200256,2.1206741452217104,2.118560514450073,2.1602455282211306,
1984-05-11,,,2.045851230621338,2.086861419677734,2.092453670501709,2.1172853231430055,2.118123927116394,2.15788544178009,
1984-05-14,,,2.045851230621338,2.0766088485717775,2.0882594347000123,2.1113692998886107,2.117595453262329,2.15552535533905,
1984-05-15,,,2.050510883331299,2.0663562297821043,2.08126904964447,2.105915939807892,2.117252058982849,2.1531211590766905,
1984-05-16,,,2.055170774459839,2.0579675674438476,2.0752106428146364,2.1013848781585693,2.1172775411605835,2.1507635617256167,
1984-05-17,,,2.036529541015625,2.0467827320098877,2.0686861991882326,2.0952324509620666,2.1180329656600954,2.1483102583885194,
1984-05-18,,,2.0178885459899902,2.041190195083618,2.064025807380676,2.0881479740142823,2.1181399154663088,2.1455798387527465,
1984-05-21,,,2.013227939605713,2.0346655368804933,2.0556371927261354,2.080830466747284,2.1174184322357177,2.142802813053131,
1984-05-22,,,2.0039076805114746,2.025344896316528,2.0458505630493162,2.074425494670868,2.115959186553955,2.1400686740875243,
1984-05-23,,,1.9759464263916016,2.009500026702881,2.0337337970733644,2.0673115968704225,2.113848843574524,2.136918833255768,
1984-05-24,,,1.9526444673538208,1.99272301197052,2.019752871990204,2.05857315659523,2.1109048438072207,2.1335359728336334,
1984-05-25,,,1.971286416053772,1.9834025859832765,2.0122963905334474,2.0523750305175783,2.10741473197937,2.1306117177009583,
1984-05-28,,,1.971286416053772,1.9750142812728881,2.004839909076691,2.0465496718883514,2.10420031785965,2.127687462568283,
1984-05-29,,,1.9479860067367556,1.9638299465179443,1.9945874214172363,2.0379282355308534,2.100152292251587,2.1245302033424376,
1984-05-30,,,1.892062783241272,1.9470532178878783,1.9782766222953796,2.026743632555008,2.0948019862174987,2.120722976922989,
1984-05-31,,,1.9060434103012085,1.937733006477356,1.965228009223938,2.016957104206085,2.0896394205093385,2.1167379927635195,
1984-06-01,,,1.9759464263916016,1.938665008544922,1.9610337972640992,2.012529802322388,2.085599212646484,2.1134974122047425,
1984-06-04,,,1.999248743057251,1.9442574739456178,1.9596358776092528,2.007636535167694,2.082392625808716,2.1107166838645934,
1984-06-05,,,2.0085678100585938,1.9563738346099853,1.9601018905639649,2.0029762268066404,2.0797400140762328,2.1078023171424864,
1984-06-06,,,1.9945881366729736,1.9768789052963256,1.961966061592102,1.9978499293327332,2.076348342895508,2.1048388934135436,
1984-06-07,,,1.957306146621704,1.987131452560425,1.9624322295188903,1.9910925507545472,2.072302904129028,2.1015480065345766,
1984-06-08,,,1.9619663953781128,1.984335446357727,1.9615002274513245,1.986898308992386,2.068166878223419,2.098439816236496,
1984-06-11,,,1.957306146621704,1.9759469270706176,1.9601022005081177,1.9824710547924043,2.064029567241669,2.0953757584095003,
1984-06-12,,,1.9340041875839236,1.9610342025756835,1.9587040185928344,1.9766457200050354,2.059518089294434,2.092124032974243,
1984-06-13,,,1.920023798942566,1.946121335029602,1.9615001201629638,1.9698883712291717,2.055278422832489,2.0884603226184844,
1984-06-14,,,1.9246844053268437,1.93959698677063,1.9633642196655274,1.9642961144447326,2.0521428394317627,2.0848432183265686,
1984-06-15,,,1.8827416896820068,1.9237520456314088,1.9540437459945679,1.9575387716293335,2.047708902359009,2.0808066868782045,
1984-06-18,,,1.9619663953781128,1.9246840953826905,1.9503155112266541,1.9549756944179535,2.0447675585746765,2.0778656613826754,
1984-06-19,,,1.9852664470672607,1.9349365472793578,1.9479853749275207,1.9540436327457429,2.041465141773224,2.074744108915329,
1984-06-20,,,1.9619663953781128,1.9433250665664672,1.9447232007980346,1.9533446311950684,2.0377886295318604,2.0716652369499204,
1984-06-21,,,1.9479860067367556,1.9479853868484498,1.9437911868095399,1.953111708164215,2.0334649157524107,2.068446561098099,
1984-06-22,,,1.957306146621704,1.962898278236389,1.943325161933899,1.9524126946926117,2.0303384852409363,2.0655967915058135,
1984-06-25,,,1.957306146621704,1.9619662284851074,1.943325161933899,1.9517136812210083,2.0262011742591857,2.0633902847766876,
1984-06-26,,,1.9433259963989256,1.9535781383514403,1.944257342815399,1.9514806807041167,2.021876132488251,2.0615494120121003,
1984-06-27,,,1.9107041358947756,1.943325686454773,1.9433253765106202,1.952412748336792,2.0171743750572206,2.060071541070938,
1984-06-28,,,1.9013831615448,1.934005117416382,1.9409952521324159,1.9521797358989719,2.012010476589203,2.0583626234531405,
1984-06-29,,,1.9013831615448,1.922820520401001,1.9428593993186951,1.9484515726566318,2.0068465781211855,2.056607755422592,
1984-07-02,,,1.9293445348739624,1.9172281980514527,1.93959721326828,1.9449563622474675,2.002241907119751,2.055270342826843,
1984-07-03,,,1.9759464263916016,1.9237522840499879,1.9386652112007141,1.9433252930641178,1.999120693206787,2.0543530011177062,
1984-07-04,,,1.9759464263916016,1.936800742149353,1.940063214302063,1.9423932075500492,1.996275134086609,2.0536194443702698,
1984-07-05,,,1.938665986061096,1.9442573070526123,1.939131212234497,1.9414611995220188,1.9925001883506774,2.052283354997635,
1984-07-06,,,1.9246844053268437,1.948917555809021,1.935869038105011,1.9395971000194554,1.989088897705078,2.0510831260681153,
1984-07-09,,,1.9246844053268437,1.9479855298995976,1.932606863975525,1.9379660129547123,1.9858267140388488,2.0498828971385956,
1984-07-10,,,1.892062783241272,1.9312088012695316,1.9274805426597594,1.9358689427375797,1.98125967502594,2.0484943175315857,
1984-07-11,,,1.892062783241272,1.9144320726394657,1.925616407394409,1.934470891952515,1.976785833835602,2.047105737924576,
1984-07-12,,,1.8827416896820068,1.9032472133636478,1.9237522602081298,1.9323737561702732,1.9724051880836486,2.045440133810043,
1984-07-13,,,1.8827416896820068,1.8948586702346801,1.9218881130218506,1.9323737561702732,1.9687701725959779,2.0433150613307953,
1984-07-16,,,1.887401342391968,1.887402057647705,1.9176937937736511,1.928645503520966,1.9645759177207947,2.0410527980327604,
1984-07-17,,,1.892062783241272,1.887402057647705,1.9093054294586183,1.9239853203296664,1.960381693840027,2.0389749813079834,
1984-07-18,,,1.887401342391968,1.8864697694778443,1.9004509210586549,1.9202570676803592,1.9561874389648437,2.037126245498657,
1984-07-19,,,1.864101529121399,1.8827417373657227,1.892994475364685,1.916062843799591,1.9516203951835633,2.0350904548168183,
1984-07-20,,,1.854779958724976,1.8771493911743167,1.8860040307044987,1.9109365344047546,1.947798969745636,2.0329614484310152,
1984-07-23,,,1.836139678955078,1.8668970584869384,1.8771495580673219,1.9048782110214233,1.9436047387123108,2.03060009598732,
1984-07-24,,,1.8407988548278809,1.8566442728042603,1.8720231652259827,1.8997518539428715,1.9394104981422424,2.0283312785625456,
1984-07-25,,,1.8268182277679443,1.8445276498794556,1.86549870967865,1.8955575585365296,1.9348434472084046,2.026060494184494,
1984-07-26,,,1.8454607725143437,1.8407994985580445,1.8617706179618838,1.8927614390850067,1.9310220718383788,2.024527518749237,
1984-07-27,,,1.8501203060150144,1.8398675680160523,1.8585084795951847,1.8901982963085175,1.9276667070388793,2.022903311252594,
1984-07-30,,,1.856751799583435,1.8439899921417235,1.8554435253143313,1.886568659543991,1.9245371842384338,2.0209778082370757,
1984-07-31,,,1.856751799583435,1.8471805810928346,1.8519124269485476,1.8806089282035827,1.921594066619873,2.0187766265869143,
1984-08-01,,,1.9135899543762207,1.8645349264144897,1.854531288146973,1.8774911046028138,1.9203469371795654,2.0170978903770447,
1984-08-02,,,2.0746350288391118,1.9103697776794433,1.8755846381187442,1.8842895567417144,1.9227867484092713,2.016845796108246,
1984-08-03,,,2.0651609897613525,1.953377914428711,1.8966227412223815,1.89131338596344,1.9246642398834228,2.0160394859313966,
1984-08-06,,,2.122002363204956,2.006428027153015,1.9252090096473693,1.9011792838573456,1.9276785588264465,2.015939438343048,
1984-08-07,,,2.1077914237976074,2.0566359519958497,1.9519082665443421,1.9119657158851624,1.9308746671676635,2.0155134797096252,
1984-08-08,,,2.0935821533203125,2.092634391784668,1.9785846590995788,1.9220416843891144,1.9349050545692443,2.0148535203933715,
1984-08-09,,,2.1741042137146,2.112528228759766,2.0114490032196044,1.936609810590744,1.9402662706375122,2.014952845573425,
1984-08-10,,,2.159893751144409,2.1314747810363768,2.042426347732544,1.9504674136638642,1.9439452171325684,2.0147722148895264,
1984-08-13,,,2.1504218578338623,2.137158679962158,2.0717933535575868,1.9636184394359588,1.9469686794281005,2.014680652618408,
1984-08-14,,,2.159893751144409,2.1475791454315187,2.102107548713684,1.9770099878311158,1.949995198249817,2.014867606163025,
1984-08-15,,,2.122002363204956,2.1532631874084474,2.1229487895965575,1.988740038871765,1.9525434827804566,2.0144459128379824,
1984-08-16,,,2.126737117767334,2.143789768218994,2.12815899848938,2.001871818304062,1.955932102203369,2.0141175031661986,
1984-08-17,,,2.145685195922852,2.1409480571746826,2.1362114191055297,2.0164170801639556,1.959606478214264,2.0138866782188414,
1984-08-20,,,2.155157327651977,2.1418951511383058,2.139526915550232,2.0323679625988005,1.9635635018348694,2.013796534538269,
1984-08-21,,,2.207261323928833,2.1513686656951903,2.1494739055633545,2.050691086053848,1.9690286445617675,2.0142733669281006,
1984-08-22,,,2.211997509002685,2.1693676948547362,2.161315441131592,2.0699500501155854,1.97486811876297,2.0150732707977297,
1984-08-23,,,2.1883132457733154,2.1816829204559327,2.162736344337463,2.087092673778534,1.9801406955718994,2.016141767501831,
1984-08-24,,,2.1741042137146,2.1873667240142822,2.1641573905944824,2.103291869163513,1.9859679460525512,2.01683842420578,2.1091064524650576
1984-08-27,,,2.145685195922852,2.185472297668457,2.1636837244033815,2.117738538980484,1.989642322063446,2.0172049403190613,2.1080399906635283
1984-08-28,,,2.169368028640747,2.17789363861084,2.164631152153015,2.1333693504333495,1.9933243536949157,2.0173947477340697,2.107046571969986
1984-08-29,,,2.1741042137146,2.170314979553223,2.1698413372039793,2.1463950634002686,1.997567110061646,2.017677869796753,2.106349024772644
1984-08-30,,,2.140948534011841,2.160842037200928,2.1712624788284303,2.149710738658905,2.0014263606071476,2.017445638179779,2.1054856991767883
1984-08-31,53.39638795904699,A,2.1362111568450928,2.1532634258270265,2.170315074920654,2.153263247013092,2.005004460811615,2.0176714730262755,2.104644045829773
1984-09-03,53.38725557888956,A,2.1362111568450928,2.1513686180114746,2.1684204578399657,2.1539736866950987,2.008582561016083,2.017391867637634,2.103938493728638
1984-09-04,53.36901232606226,B,2.1077914237976074,2.139053297042847,2.1584734678268434,2.1539736866950987,2.0118718695640565,2.0168740010261534,2.1029320621490477
1984-09-05,53.345475544658846,B,2.0888454914093018,2.122001552581787,2.1461582660675047,2.1537368535995483,2.015434696674347,2.0163045358657836,2.1018989491462707
1984-09-06,53.3296549170885,B,2.06989860534668,2.107791566848755,2.1343168020248413,2.1485265731811523,2.018805005550385,2.0154077410697937,2.1008618342876435
1984-09-07,53.31001884294946,B,2.0462143421173096,2.0897922039031984,2.121527814865112,2.1428426027297975,2.021701629161835,2.01427410364151,2.0998197162151335
1984-09-10,53.29417381896087,B,2.0556886196136475,2.073687696456909,2.112528157234192,2.138105940818787,2.024228510856629,2.0132352089881898,2.0988249695301056
1984-09-11,53.287825697925975,B,2.0556886196136475,2.063267135620117,2.1011602163314818,2.1328956842422486,2.02582335472107,2.0124720239639284,2.0978075289726257
1984-09-12,53.29026777446018,B,2.0746350288391118,2.0604250431060795,2.0912132978439333,2.1305273175239563,2.02779712677002,2.012036130428314,2.0967714047431945
1984-09-13,53.30857514407754,B,2.122002363204956,2.0708457946777346,2.0893186807632445,2.1302905797958376,2.031463854312897,2.011982021331787,2.09574530005455
1984-09-14,53.33946168701903,B,2.1504218578338623,2.091687297821045,2.0907397508621215,2.130527412891388,2.0359786033630374,2.0125337505340575,2.095020068883896
1984-09-17,53.37462820253017,P,2.1883132457733154,2.1182122230529785,2.095949959754944,2.1321852087974547,2.041251180171967,2.013538947105408,2.094370881319046
1984-09-18,53.408153603787504,A,2.178841352462769,2.1428427696228027,2.10305495262146,2.1307642102241515,2.0469867515563966,2.0141232132911684,2.093719699382782
1984-09-19,53.43108151563666,A,2.159893751144409,2.159894514083862,2.1101597785949706,2.128159022331238,2.0523433709144596,2.0145646023750303,2.092996459007263
1984-09-20,53.445043562685264,A,2.178841352462769,2.1712623119354246,2.12105405330658,2.1276854276657104,2.0582653641700746,2.0153352761268617,2.0925721061229705
1984-09-21,53.43798930309307,A,2.122002363204956,2.1655784130096434,2.1286328554153444,2.125080335140228,2.0630505776405337,2.0159103751182554,2.091863558292389
1984-09-24,53.41707632004256,A,2.1077914237976074,2.149474048614502,2.1338431358337404,2.1231856465339662,2.0674583792686465,2.0160171484947202,2.090925174951553
1984-09-25,53.39477363421927,P,2.0935821533203125,2.1324222087860107,2.137632489204407,2.1193963527679442,2.0714887666702273,2.0159352302551268,2.089938433170319
1984-09-26,53.38150741115999,P,2.112527847290039,2.1229490280151366,2.1414217710495,2.116317534446716,2.075991296768189,2.016089367866516,2.0890464198589327
1984-09-27,53.36408667801015,P,2.1172659397125244,2.110633945465088,2.1409481287002565,2.1151334047317505,2.081054584980011,2.016337490081787,2.0882915091514587
1984-09-28,53.37044391030886,P,2.155157327651977,2.1172649383544924,2.141421675682068,2.116080713272095,2.087062132358551,2.0174305510520933,2.087657996416092
1984-10-01,53.38128686465716,P,2.145685195922852,2.124843692779541,2.137158870697022,2.1165544152259828,2.093253042697907,2.0184288907051084,2.0869771230220793
1984-10-02,53.396204662347145,P,2.140948534011841,2.1343169689178465,2.1333695888519286,2.118212270736694,2.099256036281586,2.019333267211914,2.0862272131443023
1984-10-03,53.398768897016,A,2.1030564308166504,2.132422685623169,2.127685856819153,2.1189228177070616,2.10478080034256,2.0198121237754822,2.0852878427505495
1984-10-04,53.39889574426358,A,2.0935821533203125,2.1276859283447265,2.1191599369049072,2.1201069951057434,2.1097432279586794,2.020382649898529,2.084346454143524
1984-10-05,53.386945938616634,P,2.0888454914093018,2.1144235610961912,2.115844249725342,2.122238552570343,2.1145177316665653,2.021092219352722,2.0833360290527345
1984-10-08,53.37821543054246,P,2.0888454914093018,2.1030556201934814,2.1139496564865112,2.123896396160126,2.1191596055030826,2.021848394870758,2.0823256039619444
1984-10-09,53.3702101566009,P,2.0888454914093018,2.0926350116729737,2.1134759902954103,2.1255542397499085,2.1238014793396,2.022697772979736,2.0813832235336305
1984-10-10,53.36870719590115,P,2.084108829498291,2.0888454914093018,2.1106340885162354,2.1260279297828673,2.1272118568420413,2.023779397010803,2.0803491151332856
1984-10-11,53.361420936119934,P,2.06989860534668,2.0841087818145754,2.1058973550796507,2.1234227418899536,2.1271171283721926,2.024951938390732,2.0792439556121827
1984-10-12,53.355339335942126,P,2.084108829498291,2.083161449432373,2.0987925052642824,2.120107090473175,2.1274960851669316,2.026080162525177,2.0783459401130675
1984-10-15,53.349011665367094,P,2.098318576812744,2.0850560665130615,2.0940558433532717,2.1156073570251466,2.1270224094390873,2.0273504841327665,2.077518973350525
1984-10-16,53.343768667076155,P,2.1030564308166504,2.0878982543945312,2.0902666330337523,2.1118181109428407,2.126927709579468,2.0289011883735655,2.0767156958580015
1984-10-17,53.34510107716513,P,2.1077914237976074,2.0926347732543946,2.090740132331848,2.1092129945755005,2.127211894989014,2.031058474779129,2.075890725851059
1984-10-18,53.358382052991466,B,2.1362111568450928,2.1058972835540772,2.095003032684326,2.107081484794617,2.126454033851624,2.0333601522445677,2.0750490725040436
