Date,GRADE,GPS,XYL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-11-22,,,19.920299530029297,20.088895797729492,20.071795845031737,20.875032424926758,,,
2011-11-23,,,19.96244239807129,20.014711380004883,20.062642669677736,20.82302780151367,,,
2011-11-24,,,19.96244239807129,19.98604850769043,20.0736364364624,20.745840644836427,,,
2011-11-25,,,19.389196395874023,19.82924880981445,20.015553283691407,20.631596755981445,,,
2011-11-28,,,19.802265167236328,19.807329177856445,19.97846031188965,20.499392604827882,,,
2011-11-29,,,19.61680603027344,19.746630477905274,19.91776313781738,20.33399181365967,,,
2011-11-30,,,20.14790344238281,19.78372268676758,19.89921703338623,20.224106311798096,,,
2011-12-01,,,20.45981788635254,19.883197784423828,19.934623146057127,20.139470100402832,,,
2011-12-02,,,20.442951202392575,20.093948745727538,19.961598777770995,20.10435609817505,,,
2011-12-05,,,21.15108871459961,20.363713455200195,20.08552131652832,20.129412364959716,,,
2011-12-06,,,20.931900024414062,20.62673225402832,20.1866813659668,20.129238605499268,,,
2011-12-07,,,20.71272087097168,20.739695739746093,20.261709213256836,20.162175941467286,,,
2011-12-08,,,20.13103675842285,20.673939514160157,20.27856864929199,20.176102542877196,,,
2011-12-09,,,20.527252197265625,20.690799713134766,20.39237422943115,20.20396375656128,,,
2011-12-12,,,20.164758682250977,20.49353370666504,20.428623580932616,20.203541946411132,,,
2011-12-13,,,20.105756759643555,20.328305053710938,20.477518653869627,20.197640895843506,,,
2011-12-14,,,19.73483085632324,20.13272705078125,20.436211395263673,20.167714214324953,,,
2011-12-15,,,20.164758682250977,20.139471435546874,20.406705474853517,20.170664310455322,,,
2011-12-16,,,20.797021865844727,20.193425369262695,20.442112541198732,20.201855659484863,,,
2011-12-19,,,20.442951202392575,20.249063873291014,20.371298789978027,20.228410053253175,,,
2011-12-20,,,20.4935359954834,20.326619720458982,20.32746238708496,20.257071876525877,,,
2011-12-21,,,21.00777053833008,20.58120765686035,20.3569673538208,20.309338283538818,20.67662036895752,,
2011-12-22,,,20.931900024414062,20.73463592529297,20.437053680419922,20.357811164855956,20.688135032653808,,
2011-12-23,,,20.99934959411621,20.775101470947266,20.48426342010498,20.438318824768068,20.68253112792969,,
2011-12-26,,,20.99934959411621,20.886381149291992,20.567722511291503,20.49817304611206,20.680117263793946,,
2011-12-27,,,21.11736869812012,21.01114768981934,20.66888370513916,20.573201179504395,20.678720550537108,,
2011-12-28,,,21.54729461669922,21.119052505493165,20.850130081176758,20.643170738220213,20.694148750305175,,
2011-12-29,,,21.876070022583008,21.30788650512695,21.02126121520996,20.71398334503174,20.71615245819092,,
2011-12-30,,,21.65688705444336,21.439393997192383,21.107247734069823,20.774680137634277,20.72050956726074,,
2012-01-02,,,21.65688705444336,21.570901489257814,21.228641319274903,20.799970054626463,20.72100540161133,,
2012-01-03,,,21.19322967529297,21.586073684692384,21.29861068725586,20.81303653717041,20.712563858032226,,
2012-01-04,,,21.892932891845703,21.65520133972168,21.387126922607422,20.87204713821411,20.73037181854248,,
2012-01-05,,,21.58102035522461,21.59619140625,21.452038955688476,20.9445463180542,20.73186851501465,,
2012-01-06,,,21.21852302551269,21.508518600463866,21.473956298828124,20.979109859466554,20.72275749206543,,
2012-01-09,,,21.30282211303711,21.43770561218262,21.504303550720216,21.036013031005858,20.69988697052002,,
2012-01-10,,,21.56416320800781,21.511892318725582,21.548983001708983,21.10893335342407,20.672673797607423,,
2012-01-11,,,21.96880531311035,21.527066802978513,21.591134071350098,21.220632076263428,20.665137634277343,,
2012-01-12,,,21.66531753540039,21.54392623901367,21.570058822631836,21.2956600189209,20.655393142700195,,
2012-01-13,,,21.60630226135254,21.62148208618164,21.565000343322755,21.33612403869629,20.66461456298828,,
2012-01-16,,,21.60630226135254,21.682178115844728,21.559941864013673,21.394291591644286,20.68374134063721,,
2012-01-17,,,21.60630226135254,21.690605926513673,21.601249122619627,21.449929904937743,20.697159881591798,,
2012-01-18,,,22.7528018951416,21.847405242919923,21.687236022949218,21.53718147277832,20.751136436462403,,
2012-01-19,,,22.44089126586914,22.00251998901367,21.77322311401367,21.612631034851074,20.802904167175292,,
2012-01-20,,,22.22170639038086,22.125600814819336,21.87354145050049,21.673748874664305,20.84793773651123,,
2012-01-23,,,21.707468032836918,22.14583396911621,21.91400604248047,21.70915479660034,20.87862319946289,,
2012-01-24,,,22.036237716674805,22.231821060180664,21.961213493347167,21.755098247528075,20.914872398376463,,
2012-01-25,,,22.42403030395508,22.16606674194336,22.00673599243164,21.79893503189087,20.95668571472168,,
2012-01-26,,,21.86764335632324,22.05141716003418,22.026968574523927,21.79851369857788,20.991923446655274,,
2012-01-27,,,21.758045196533203,21.95868492126465,22.042142868041992,21.80357160568237,21.02362045288086,,
2012-01-30,,,21.85077667236328,21.987346649169922,22.066590309143066,21.81326608657837,21.0623987197876,,
2012-01-31,,,21.84235382080078,21.94856986999512,22.09019546508789,21.84572229385376,21.100839805603027,,
2012-02-01,,,22.609487533569336,21.98566131591797,22.075864028930663,21.88155002593994,21.15378070831299,,
2012-02-02,,,22.46617126464844,22.105366897583007,22.078392028808594,21.925807571411134,21.203855285644533,,
2012-02-03,,,22.786518096923828,22.311061477661134,22.13487319946289,22.00420732498169,21.27180171966553,,
2012-02-06,,,22.57576560974121,22.45605926513672,22.22170295715332,22.067854499816896,21.327271728515626,,
2012-02-07,,,22.94668197631836,22.676924896240234,22.312747383117674,22.13698043823242,21.393869247436523,,
2012-02-08,,,23.090002059936523,22.77302780151367,22.37934455871582,22.19304027557373,21.4527112197876,,
2012-02-09,,,22.870820999145508,22.853957748413087,22.479662322998045,22.253315448760986,21.500931282043457,,
2012-02-10,,,22.820240020751957,22.860702133178712,22.585881805419923,22.314012336730958,21.548477058410644,,
2012-02-13,,,22.786518096923828,22.902852630615236,22.679455947875976,22.373023128509523,21.58118564605713,,
2012-02-14,,,22.693790435791016,22.852274322509764,22.764599609375,22.427397537231446,21.616423454284668,,
2012-02-15,,,22.761228561401367,22.786519622802736,22.779773712158203,22.427818870544435,21.657393608093262,,
2012-02-16,,,22.88768768310547,22.789892959594727,22.821925354003906,22.45015869140625,21.712526626586914,,
2012-02-17,,,23.258604049682617,22.877565765380858,22.869133949279785,22.502003574371336,21.767153663635256,,
2012-02-20,,,23.258604049682617,22.971982955932617,22.937417793273926,22.579560375213624,21.829030570983885,,
2012-02-21,,,23.452497482299805,23.123724365234374,22.98799934387207,22.65037336349487,21.895965385437012,,
2012-02-22,,,23.20802116394043,23.21308288574219,22.999801254272462,22.689572906494142,21.965429191589354,,
2012-02-23,,,23.418777465820312,23.319300842285156,23.05459690093994,22.767129611968993,22.030509567260744,,
2012-02-24,,,22.980417251586918,23.263663482666015,23.07061462402344,22.82824821472168,22.074177474975585,,
2012-02-27,,,23.06471824645996,23.224886322021483,23.09843463897705,22.888945293426513,22.126612815856934,,
2012-02-28,,,22.6263484954834,23.0596565246582,23.091690444946288,22.928145027160646,22.169269065856934,,
2012-02-29,,,21.901355743408203,22.79832344055176,23.005703163146972,22.89273843765259,22.187140769958496,21.43188056945801,
2012-03-01,,,22.58771133422852,22.6321102142334,22.975705528259276,22.898815441131593,22.220256996154784,21.454196014404296,
2012-03-02,,,22.51154327392578,22.538335418701173,22.900999450683592,22.88506669998169,22.250500869750976,21.466515998840332,
2012-03-05,,,22.18994903564453,22.363381576538085,22.794133949279786,22.865775871276856,22.274312858581542,21.477215061187746,
2012-03-06,,,21.876821517944336,22.213476181030273,22.636566352844238,22.812282848358155,22.28950191497803,21.48411123275757,
2012-03-07,,,22.18148803710937,22.269502639770508,22.53391304016113,22.766857147216797,22.302185783386232,21.4981672668457,
2012-03-08,,,22.528478622436523,22.25765609741211,22.444883155822755,22.749740028381346,22.315233955383302,21.51569320678711,
2012-03-09,,,23.0616397857666,22.367675399780275,22.453005409240724,22.76181001663208,22.343329010009764,21.531919288635255,
2012-03-12,,,23.298599243164062,22.58940544128418,22.476393508911134,22.787414073944092,22.37616325378418,21.548584327697753,
2012-03-13,,,24.051801681518555,23.024401473999024,22.618938827514647,22.855314636230467,22.43333469390869,21.57294927597046,
2012-03-14,,,24.00102806091309,23.388309478759766,22.828906059265137,22.917304611206056,22.47549659729004,21.60293420791626,
2012-03-15,,,24.31416130065918,23.745446014404298,23.0015510559082,22.98862829208374,22.53015941619873,21.63101396560669,
2012-03-16,,,23.857160568237305,23.90455017089844,23.136112785339357,23.018556118011475,22.582932167053222,21.652844829559328,
2012-03-19,,,23.645586013793945,23.973947525024414,23.281676483154296,23.03790521621704,22.62978744506836,21.66483720779419,
2012-03-20,,,23.112415313720703,23.786070251464842,23.405235862731935,23.020901107788085,22.660752487182616,21.666713142395018,
2012-03-21,,,23.12933921813965,23.611732482910156,23.50002098083496,23.016967010498046,22.683963165283203,21.674550399780273,
2012-03-22,,,23.03624725341797,23.356149673461914,23.550797843933104,22.99784049987793,22.711381759643555,21.683387451171875,
2012-03-23,,,23.01931571960449,23.18858070373535,23.546565437316893,22.99978542327881,22.739642028808593,21.702128295898437,
2012-03-26,,,23.569416046142575,23.173346710205077,23.573647117614748,23.02502031326294,22.778904304504394,21.7313228225708,
2012-03-27,,,23.68789291381836,23.28844223022461,23.537256240844727,23.078097534179687,22.82053611755371,21.758847999572755,
2012-03-28,,,23.662508010864254,23.39507598876953,23.50340423583984,23.16615514755249,22.838730239868163,21.794933338165283,
2012-03-29,,,23.40861320495605,23.46954917907715,23.412849426269528,23.207200241088866,22.858084678649902,21.830494422912597,
2012-03-30,,,23.48478507995605,23.562643051147457,23.375611877441404,23.255862331390382,22.883346252441406,21.86564199447632,
2012-04-02,,,23.96717643737793,23.64219512939453,23.407770919799802,23.34472370147705,22.928540420532226,21.903581809997558,
2012-04-03,,,23.907936096191406,23.686203765869138,23.48732299804687,23.446279430389403,22.965974388122557,21.94042339324951,
2012-04-04,,,23.527097702026367,23.65912170410156,23.527098846435543,23.513559913635255,22.988035736083983,21.972360725402833,
2012-04-05,,,23.67096710205078,23.71159248352051,23.590570831298827,23.570684337615965,23.024102210998535,22.008012828826903,
2012-04-06,,,23.67096710205078,23.748828887939453,23.655735969543453,23.601150703430175,23.062360649108886,22.042990550994872,
2012-04-09,,,23.154735565185547,23.586340713500977,23.614267921447755,23.59395751953125,23.08843982696533,22.075419273376465,
2012-04-10,,,22.79928398132324,23.364610290527345,23.52540702819824,23.531331634521486,23.10757843017578,22.104209117889404,
2012-04-11,,,22.850059509277344,23.229202651977538,23.44416217803955,23.473783206939697,23.11238986968994,22.133085289001464,
2012-04-12,,,23.12087631225586,23.119184494018555,23.41538848876953,23.41411895751953,23.12548397064209,22.16466962814331,
2012-04-13,,,22.70619201660156,22.92622947692871,23.337529182434082,23.35657052993774,23.123877449035646,22.197839584350586,
2012-04-16,,,22.76542854309082,22.848368072509764,23.217354393005373,23.312562656402584,23.127670707702638,22.22747121810913,
2012-04-17,,,23.01931571960449,22.892374420166014,23.12849235534668,23.307907676696775,23.12912338256836,22.261496315002443,
2012-04-18,,,23.4001522064209,23.002392959594726,23.115797805786134,23.321448326110836,23.135326385498047,22.29401880264282,
2012-04-19,,,22.9346923828125,22.965156173706056,23.042170333862305,23.316370582580564,23.136603813171387,22.318767547607422,
2012-04-20,,,23.154735565185547,23.05486488342285,22.99054718017578,23.323141574859616,23.143293724060058,22.345885391235353,
2012-04-23,,,22.7569637298584,23.053171920776368,22.950769996643068,23.282518959045408,23.14270263671875,22.36194414138794,
2012-04-24,,,22.9346923828125,23.03624725341797,22.96431083679199,23.244858932495113,23.14752067565918,22.381972064971922,
2012-04-25,,,23.44247055053711,23.04471092224121,23.02355194091797,23.23385705947876,23.161145515441895,22.409269561767577,
2012-04-26,,,23.78098487854004,23.213969421386718,23.089562797546385,23.252475643157958,23.179011459350587,22.44576904296875,
2012-04-27,,,24.01795768737793,23.386613845825195,23.220739364624023,23.27913427352905,23.194198532104494,22.480676097869875,
2012-04-30,,,23.594802856445312,23.55418167114258,23.303676795959472,23.26051559448242,23.200922508239746,22.514976539611816,
2012-05-01,,,23.40861320495605,23.648965835571286,23.34260654449463,23.23554944992065,23.20004482269287,22.54800510406494,
2012-05-02,,,23.49324989318848,23.659121704101562,23.351916313171387,23.23385705947876,23.20574939727783,22.585589294433593,
2012-05-03,,,23.10394859313965,23.523714447021483,23.368841934204102,23.2055061340332,23.19945281982422,22.61498119354248,
2012-05-04,,,22.38459587097168,23.197042083740236,23.291827964782716,23.141187572479247,23.187536392211914,22.63085693359375,
2012-05-07,,,22.18148803710937,22.914379119873047,23.234280395507813,23.092525196075435,23.169871788024903,22.64824230194092,
2012-05-08,,,22.308429718017575,22.694342422485352,23.17165412902832,23.067982482910157,23.163513412475584,22.66639123916626,
2012-05-09,,,22.11378288269043,22.418449020385744,23.03878536224365,23.03116865158081,23.16776195526123,22.67745136260986,
2012-05-10,,,22.122241973876957,22.222107696533204,22.872911071777345,22.981236934661865,23.158452568054198,22.68935478210449,
2012-05-11,,,22.02915382385254,22.151019287109374,22.674030685424803,22.947385025024413,23.148804779052735,22.699652824401856,
2012-05-14,,,21.521371841430664,22.018996047973634,22.46668758392334,22.885182189941407,23.135433235168456,22.704873046875,
2012-05-15,,,21.335189819335938,21.824348068237306,22.259345245361327,22.80097589492798,23.12460060119629,22.70705125808716,
2012-05-16,,,21.47059440612793,21.695710372924804,22.057079696655272,22.70449800491333,23.11038272857666,22.706284255981444,
2012-05-17,,,20.74921417236328,21.42110481262207,21.821606254577638,22.59522409439087,23.074797439575196,22.69501569747925,
2012-05-18,,,20.96163749694824,21.20760154724121,21.679310417175294,22.485569190979003,23.032797393798827,22.688063201904296,
2012-05-21,,,21.53092384338379,21.209511947631835,21.614253997802734,22.424267196655272,22.99744388580322,22.6868035697937,
2012-05-22,,,21.74334716796875,21.2911434173584,21.557745742797852,22.364699935913087,22.95127479553223,22.69230474472046,
2012-05-23,,,21.913278579711918,21.379680252075197,21.5376953125,22.288240337371825,22.909519805908204,22.69250820159912,
2012-05-24,,,22.21066665649414,21.671970748901366,21.546537780761717,22.20972442626953,22.867449913024902,22.698804664611817,
2012-05-25,,,21.79431915283203,21.838507080078124,21.523054313659667,22.098542499542237,22.826193084716795,22.70456262588501,
2012-05-28,,,21.79431915283203,21.891186141967772,21.550349044799805,22.008518314361574,22.789167747497558,22.70947759628296,
2012-05-29,,,21.99824333190918,21.94216537475586,21.61665439605713,21.93799982070923,22.76688430786133,22.713818397521973,
2012-05-30,,,21.624391555786133,21.884387969970703,21.63203411102295,21.844556903839113,22.73678535461426,22.71037425994873,
2012-05-31,,,21.52242851257324,21.746740341186523,21.709355545043945,21.76548089981079,22.706508979797363,22.70894536972046,
2012-06-01,,,20.80019760131836,21.54791603088379,21.693211555480957,21.686260986328126,22.66212661743164,22.700884323120118,
2012-06-04,,,20.825685501098636,21.354189300537108,21.62268772125244,21.618470859527587,22.60725200653076,22.69307815551758,
2012-06-05,,,20.88516998291016,21.131574630737305,21.536870002746582,21.547307872772215,22.551197547912597,22.685866832733154,
2012-06-06,,,21.65837287902832,21.13837089538574,21.511379432678222,21.524537372589112,22.51111484527588,22.67492254257202,
2012-06-07,,,21.87080383300781,21.208045959472656,21.47739315032959,21.511965465545654,22.480358657836913,22.66922166824341,
2012-06-08,,,22.023731231689453,21.452752685546876,21.500334358215333,21.5116943359375,22.45113758087158,22.667241916656494,
2012-06-11,,,21.675369262695312,21.62268943786621,21.48843936920166,21.519394207000733,22.40530143737793,22.66692092895508,
2012-06-12,,,21.734846115112305,21.79262466430664,21.462099647521974,21.53937702178955,22.361839637756347,22.663907012939454,
2012-06-13,,,21.386472702026367,21.73824462890625,21.438307762145996,21.53517093658447,22.319027137756347,22.653531436920165,
2012-06-14,,,21.24202537536621,21.61248893737793,21.410267448425294,21.559811496734618,22.270448303222658,22.647275257110596,
2012-06-15,,,21.51392936706543,21.510528564453125,21.481640625,21.587426090240477,22.227307548522948,22.644834098815917,
2012-06-18,,,21.35248565673828,21.445951843261717,21.534320640563966,21.578504180908205,22.191262550354004,22.63985118865967,
2012-06-19,,,21.310001373291016,21.36098289489746,21.576803779602052,21.556836891174317,22.16147689819336,22.63452766418457,
2012-06-20,,,21.004119873046875,21.284512329101563,21.511378479003906,21.511378955841064,22.12455810546875,22.618473987579346,
2012-06-21,,,20.63026237487793,21.162159729003907,21.387324333190918,21.432358741760254,22.07474582672119,22.60011489868164,
2012-06-22,,,20.40934944152832,20.941243743896486,21.225886154174805,21.363110256195068,22.028808975219725,22.576343212127686,
2012-06-25,,,20.06097221374512,20.682941055297853,21.064446449279785,21.27644290924072,21.974719848632812,22.551195278167725,
2012-06-26,,,20.324373245239254,20.4858154296875,20.92339916229248,21.192749404907225,21.92082099914551,22.524972190856932,
2012-06-27,,,20.638755798339844,20.412742614746094,20.848627471923827,21.14346761703491,21.865593070983888,22.500459728240966,
2012-06-28,,,20.89365768432617,20.465421676635742,20.813790702819823,21.11202907562256,21.82477237701416,22.480688095092773,
2012-06-29,,,21.386472702026367,20.660846328735353,20.80104503631592,21.14134283065796,21.789407119750976,22.466350421905517,
2012-07-02,,,21.276023864746094,20.903856658935545,20.7933988571167,21.16385974884033,21.75978832244873,22.45124547958374,
2012-07-03,,,21.81981658935547,21.20294532775879,20.844380378723145,21.2105920791626,21.73749080657959,22.442505741119383,
2012-07-04,,,21.81981658935547,21.439157485961914,20.925950050354004,21.218664264678956,21.705037727355958,22.433091621398926,
2012-07-05,,,21.692359924316406,21.59889793395996,21.03215980529785,21.209742069244385,21.663265228271484,22.421138343811034,
2012-07-06,,,21.411964416503903,21.60399627685547,21.132421302795407,21.179153728485108,21.611145362854003,22.40267194747925,
2012-07-09,,,21.24202537536621,21.597196578979492,21.250526618957515,21.157486534118654,21.56408981323242,22.382506160736085,
2012-07-10,,,20.6982421875,21.3728816986084,21.28791351318359,21.105656337738036,21.509882392883302,22.354963607788086,
2012-07-11,,,20.332868576049805,21.075492095947265,21.257324790954588,21.05297613143921,21.44667476654053,22.32621208190918,
2012-07-12,,,19.69561004638672,20.676142120361327,21.137520027160644,20.975655364990235,21.378507995605467,22.288980407714845,
2012-07-13,,,19.806066513061523,20.35496253967285,20.97947940826416,20.89026222229004,21.326937408447264,22.25723690032959,
2012-07-16,,,19.67861557006836,20.04228057861328,20.819738578796386,20.806568717956544,21.276879959106445,22.223375873565672,
2012-07-17,,,20.09495735168457,19.921623611450194,20.6472526550293,20.74581651687622,21.232610511779786,22.198061962127685,
2012-07-18,,,20.332868576049805,19.921623611450194,20.49855785369873,20.712253952026366,21.196992225646973,22.1823770904541,21.807128829956056
2012-07-19,,,20.49431037902832,20.081363677978516,20.37875289916992,20.705456352233888,21.16443359375,22.1614430809021,21.8078195476532
2012-07-20,,,20.21391868591309,20.16293411254883,20.25894832611084,20.695684814453124,21.12812889099121,22.138466835021973,21.80249141693115
2012-07-23,,,20.290388107299805,20.285288619995118,20.1637845993042,20.707155609130858,21.103509216308595,22.119471225738526,21.798343143463136
2012-07-24,,,20.04397773742676,20.275092697143556,20.09835815429688,20.693135833740236,21.07768497467041,22.101142787933348,21.79262701034546
2012-07-25,53.12256719448064,B,20.31587600708008,20.27169418334961,20.096658897399905,20.676991844177245,21.05459060668945,22.082486667633056,21.79032696723938
2012-07-26,53.084793119222134,B,20.162939071655277,20.205419921875002,20.14339179992676,20.6404559135437,21.042865104675293,22.058831272125243,21.787262239456176
2012-07-27,53.31045355230042,B,20.56228828430176,20.27509384155274,20.219013977050786,20.59924669265747,21.034878120422363,22.033837757110597,21.782878522872924
2012-07-30,53.34953176593678,C,20.56228828430176,20.329473876953127,20.307381248474123,20.563559913635256,21.015505409240724,22.006474647521973,21.777529487609865
2012-07-31,53.348699930812266,C,20.375349044799805,20.395748138427738,20.33542041778565,20.491336536407474,20.988145446777345,21.969710121154787,21.77132969856262
2012-08-01,53.1607924467923,C,20.3073787689209,20.3940486907959,20.332871437072757,20.415714645385744,20.956027450561525,21.932773628234862,21.767853918075563
2012-08-02,52.83816425184838,C,20.026988983154297,20.366858673095702,20.286139297485356,20.33244609832764,20.912353897094725,21.889901905059816,21.760457935333253
2012-08-03,52.58019927526183,C,20.417844772338867,20.337969970703124,20.30653190612793,20.28274011611939,20.884824409484864,21.85550874710083,21.754176788330078
2012-08-06,52.39089058691426,B,20.502803802490234,20.32607307434082,20.32777347564697,20.24577903747559,20.85899410247803,21.824080924987793,21.74445906639099
2012-08-07,52.50238645700424,B,20.59627723693848,20.370258712768553,20.383003425598144,20.24068078994751,20.83095478057861,21.79891954421997,21.732816343307494
2012-08-08,52.71653425700338,C,20.51980400085449,20.412743759155273,20.403396224975587,20.250027561187746,20.80886302947998,21.772824192047118,21.723687295913695
2012-08-09,53.340224945825696,C,20.79170227050781,20.565686416625976,20.46627254486084,20.304832172393798,20.794248504638674,21.750378742218018,21.716883096694946
2012-08-10,53.71799904716226,C,20.7831974029541,20.638756942749023,20.488363456726074,20.353688716888428,20.793908500671385,21.728017559051512,21.715072927474974
2012-08-13,54.07382019364699,C,20.825685501098636,20.7033332824707,20.51470317840576,20.411042213439945,20.793908500671385,21.700580253601075,21.71595153808594
2012-08-14,54.074473279927595,C,20.443334579467773,20.672744750976562,20.521501731872558,20.428461074829105,20.78507179260254,21.66813467025757,21.71349133491516
2012-08-15,54.14363603644765,C,20.638755798339844,20.696535110473633,20.554639434814455,20.443755435943608,20.76467945098877,21.637897148132325,21.716415243148802
2012-08-16,54.19785762295001,C,21.19104385375977,20.776403427124023,20.671044921875,20.47859210968018,20.75108425140381,21.61572145462036,21.72310793876648
2012-08-17,54.34235187603537,C,21.360986709594727,20.891961288452148,20.765359115600585,20.53594551086426,20.737829360961914,21.59448347091675,21.730062732696535
2012-08-20,54.51354708220516,C,21.48843765258789,21.02451171875,20.86392250061035,20.595847988128664,20.734090728759767,21.56969608306885,21.736638946533205
2012-08-21,54.940732516011686,C,21.411964416503903,21.218237686157227,20.945491218566893,20.664247322082524,20.7276330947876,21.544736366271973,21.742579879760743
2012-08-22,55.203726958628785,C,21.259021759033203,21.3422908782959,21.019412994384766,20.71140460968018,20.725084075927736,21.52205560684204,21.747208166122437
2012-08-23,55.01346468085507,C,21.012475967407227,21.306577301025392,21.041490364074708,20.753881454467777,20.720493087768556,21.495470695495605,21.751741762161256
2012-08-24,54.65309610651357,C,20.90156364440918,21.214692687988283,21.053326988220213,20.770845222473145,20.70824577331543,21.46777666091919,21.755383605957032
2012-08-27,54.12791932744339,C,20.59444046020508,21.03589324951172,21.03020248413086,20.77245283126831,20.693084869384766,21.442173709869383,21.758796491622924
2012-08-28,53.61428901893684,C,20.517658233642575,20.857032012939452,21.03763484954834,20.77956829071045,20.677238006591796,21.41935745239258,21.761783285140993
2012-08-29,53.193438172935366,C,20.48353576660156,20.701934814453125,21.02211284637451,20.788376140594483,20.66682632446289,21.39569221496582,21.764388751983642
2012-08-30,53.03746904086352,B,20.55179023742676,20.60979766845703,20.95818748474121,20.814616203308105,20.665256881713866,21.37000135421753,21.767335491180418
2012-08-31,53.10914848425988,B,20.722410202026367,20.57396697998047,20.894329833984376,20.82984447479248,20.67151809692383,21.350163536071776,21.774001560211182
2012-09-03,53.3508885747679,B,20.722410202026367,20.599560928344726,20.817727088928223,20.840824794769286,20.684746856689454,21.329733352661133,21.778602285385134
2012-09-04,53.425938301395576,P,20.474998474121094,20.59102897644043,20.72403049468994,20.834760856628417,20.68775936126709,21.304290180206298,21.78289324760437
2012-09-05,53.49687512653426,P,20.53471565246582,20.60126495361328,20.651599884033203,20.835506439208984,20.685678558349608,21.27563581466675,21.784827308654783
2012-09-06,53.871186701700196,A,21.302534103393555,20.75141372680664,20.680605697631837,20.861048030853272,20.693856086730957,21.25931423187256,21.78904088973999
2012-09-07,54.14144528799224,A,21.41343879699707,20.889619445800783,20.731793212890626,20.89256010055542,20.69439540863037,21.241901264190673,21.79389332771301
2012-09-10,54.19384425240867,A,20.969820022583008,20.93910140991211,20.769331169128417,20.899766826629637,20.68827133178711,21.22402982711792,21.79298698425293
2012-09-11,54.73310301995158,C,21.65231132507324,21.17456398010254,20.882796478271484,20.960215663909914,20.684921226501466,21.211206016540526,21.796589040756224
2012-09-12,55.08161132909968,C,21.328123092651367,21.333245468139648,20.967255210876466,20.99468402862549,20.67508735656738,21.19006254196167,21.799666051864623
2012-09-13,55.06041546555394,C,21.635251998901367,21.39978904724121,21.075601387023926,21.01689443588257,20.673945198059084,21.168605213165282,21.807187128067017
2012-09-14,55.07100323051885,C,21.81440734863281,21.479982757568358,21.18480110168457,21.03956546783447,20.68199405670166,21.146569709777832,21.813622903823852
2012-09-17,55.27435011137448,A,21.61819267272949,21.609657287597656,21.274379348754884,21.04605321884155,20.689517402648924,21.126803607940673,21.820890073776244
2012-09-18,55.215302922215415,A,21.933841705322266,21.66596336364746,21.420263671875,21.072147083282466,20.714229393005372,21.112055892944337,21.830030498504637
2012-09-19,55.53933535469432,A,22.16418838500977,21.83317642211914,21.583210945129395,21.117405414581295,20.75085578918457,21.098765277862547,21.842177286148072
2012-09-20,55.65480499629954,A,21.840002059936523,21.874126434326172,21.636957740783693,21.15878171920776,20.793743629455566,21.08612581253052,21.850553503036497
2012-09-21,55.64452290433775,A,21.70350456237793,21.851945877075195,21.665964317321777,21.198878765106198,20.831692390441894,21.07931489944458,21.855085916519165
2012-09-24,55.77186290726765,A,21.75469017028809,21.879245376586915,21.744451332092286,21.25689125061035,20.87321388244629,21.075046920776366,21.861644611358642
2012-09-25,55.611027790109624,A,21.677906036376957,21.82805824279785,21.747010803222658,21.31490364074707,20.904872856140138,21.06874168395996,21.86756646156311
