Date,GRADE,GPS,HRL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-06,,,0.2240166813135147,0.22290136814117428,0.22931516021490098,0.23442759364843363,0.23840595215559002,,
1984-02-07,,,0.2249461859464645,0.22271546125411984,0.22745608240365978,0.2339628085494041,0.23816427052021022,,
1984-02-08,,,0.2258757203817367,0.224016723036766,0.22606178075075145,0.23335860446095463,0.23788541018962855,,
1984-02-09,,,0.2230872958898544,0.224574413895607,0.22485336065292355,0.232707929611206,0.23755078136920926,,
1984-02-10,,,0.2202988415956497,0.223644945025444,0.22355204671621318,0.23182488158345219,0.23714179456233975,,
1984-02-13,,,0.2175099849700927,0.2223436057567596,0.22262248694896694,0.23089534118771549,0.2366956195235252,,
1984-02-14,,,0.2212283462285995,0.2216000378131866,0.22215774953365322,0.22996582165360446,0.2363238117098808,,
1984-02-15,,,0.2268055826425552,0.2217860102653503,0.22290136665105814,0.22903629541397091,0.23602636009454725,,
1984-02-16,,,0.2258757203817367,0.22234369516372676,0.22345905452966686,0.22796733677387232,0.23563595235347745,,
1984-02-17,,,0.2249461859464645,0.22327316403388972,0.2234590545296669,0.22708426341414448,0.23524554967880246,,
1984-02-20,,,0.2249461859464645,0.22476040422916407,0.22355200499296188,0.22643358260393137,0.23468782812356945,,
1984-02-21,,,0.2258757203817367,0.22568987905979151,0.22364495843648907,0.22555052042007442,0.23411152184009548,,
1984-02-22,,,0.2240166813135147,0.2251320987939834,0.22345905452966686,0.22476041764020915,0.2334422519803047,,
1984-02-23,,,0.2342418879270553,0.22680533230304714,0.22457451373338694,0.2247139371931553,0.23295890271663663,,
1984-02-24,,,0.2323824316263198,0.2282925814390182,0.22578287273645398,0.22466745972633362,0.2325127306580543,,
1984-02-27,,,0.2333119809627533,0.22996574044227597,0.22736307233572,0.22499277964234352,0.23227104812860486,,
1984-02-28,,,0.2342418879270553,0.23163897395133967,0.2286644265055656,0.22541108801960946,0.23210373282432553,,
1984-02-29,,,0.2323824316263198,0.23331212401390072,0.22922211140394205,0.2260617390275001,0.2318806421756744,,
1984-03-01,,,0.2323824316263198,0.2329402327537536,0.22987278252840038,0.22666591852903362,0.23165755152702328,,
1984-03-02,,,0.2323824316263198,0.23294023275375358,0.23061640709638587,0.2270377308130264,0.23145304709672923,,
1984-03-05,,,0.2323824316263198,0.23275432288646689,0.2313600316643714,0.22745601832866663,0.23124854266643521,,
1984-03-06,,,0.2314529418945312,0.23219653367996207,0.23191775381565088,0.22778135612606998,0.23108122676610943,,
1984-03-07,,,0.2277351170778274,0.2312670707702636,0.23228959739208216,0.2278743259608745,0.23098828047513956,,
1984-03-08,,,0.2268055826425552,0.23015170097351065,0.23154596686363216,0.22806024029850955,0.23089533329010004,,
1984-03-09,,,0.2258757203817367,0.22885035872459408,0.23089529573917383,0.2283390842378139,0.23080237895250313,,
1984-03-12,,,0.2268055826425552,0.22773498892784114,0.23024465590715404,0.22880386412143702,0.23072802186012262,,
1984-03-13,,,0.2249461859464645,0.2264336377382278,0.22931508570909495,0.22898975610733027,0.23065365344285957,,
1984-03-14,,,0.2230872958898544,0.2255040735006332,0.2283855721354484,0.22880384176969523,0.23048634052276604,,
1984-03-15,,,0.2268055826425552,0.2255040735006332,0.22782788723707195,0.22885033488273615,0.23037480354309076,,
1984-03-16,,,0.2249461859464645,0.22531816661357879,0.22708426266908646,0.22885033488273615,0.23022607862949368,,
1984-03-19,,,0.2249461859464645,0.2249462872743606,0.2263406381011009,0.22885033488273615,0.2300215724110603,,
1984-03-20,,,0.2230872958898544,0.2245745092630386,0.2255040735006332,0.22871091365814206,0.22979848057031627,,
1984-03-21,,,0.2212283462285995,0.22420271933078761,0.2248533964157104,0.22857149690389628,0.22946385145187376,,
1984-03-22,,,0.2119331657886505,0.2212282359600067,0.22336615473031993,0.22745606079697606,0.22898049890995023,,
1984-03-23,,,0.2100737541913986,0.2182537496089935,0.22178595811128612,0.22634062692523,0.22842277795076366,,
1984-03-26,,,0.2100737541913986,0.2152792632579803,0.22011277526617046,0.22517871558666225,0.22790223717689512,,
1984-03-27,,,0.2100737541913986,0.21267655491828913,0.2186255320906639,0.22397030889987946,0.22730733752250668,,
1984-03-28,,,0.2100737541913986,0.210445636510849,0.21732417792081832,0.2228548750281334,0.22660089045763013,,
1984-03-29,,,0.2100737541913986,0.2100737541913986,0.21565099507570262,0.22173944115638727,0.22585726767778394,,
1984-03-30,,,0.2082147896289825,0.20970196127891536,0.21397785544395442,0.22053105905652043,0.22516941040754315,,
1984-04-02,,,0.2072853595018386,0.20914428234100338,0.21221177279949183,0.21927620545029636,0.22455592155456539,,
1984-04-03,,,0.2091443091630935,0.20895839333534236,0.21081747412681576,0.21816077381372448,0.22386806845664975,,
1984-04-04,,,0.2044969052076339,0.20784302353858944,0.2091443300247192,0.2169988632202148,0.22316163182258603,,
1984-04-05,,,0.2007785588502884,0.2059839844703674,0.208028869330883,0.21569751203060145,0.22247377306222912,,
1984-04-06,,,0.2026375383138656,0.20486853420734402,0.20728524774312967,0.2145356029272079,0.22186028420925136,0.2306815408170223,
1984-04-09,,,0.2035668194293975,0.20412482619285574,0.2066345542669296,0.21337366476655,0.22139550894498822,0.2304584518074989,
1984-04-10,,,0.2026375383138656,0.2028234720230102,0.2058909326791763,0.2122582323849201,0.2209307453036308,0.2301981811225414,
1984-04-11,,,0.2035668194293975,0.20263745486736293,0.20524023920297618,0.21128220856189722,0.22061469346284862,0.2298728413879871,
1984-04-12,,,0.2035668194293975,0.20319510698318471,0.20458954572677604,0.21012027040123935,0.22028005301952358,0.22954750165343282,
1984-04-13,,,0.2035668194293975,0.20338096320629112,0.20412474870681754,0.209051302075386,0.21985246568918224,0.2292221619188785,
1984-04-16,,,0.2082147896289825,0.2043105572462081,0.20421769171953197,0.2082147322595119,0.2195364278554916,0.2289711900055408,
1984-04-17,,,0.2082147896289825,0.20542600750923148,0.20412473976612086,0.2074711069464683,0.21920179992914196,0.2286830352246761,
1984-04-18,,,0.2054263204336166,0.20579790771007528,0.2042176812887191,0.20668100565671915,0.21879281193017955,0.22833911105990407,
1984-04-19,,,0.2054263204336166,0.20616980791091916,0.2046824574470519,0.20635566338896746,0.21843959242105482,0.22799518689513204,
1984-04-20,,,0.2054263204336166,0.20654170811176295,0.20496133565902705,0.20612329170107838,0.21814214199781415,0.22764196828007693,
1984-04-23,,,0.2054263204336166,0.20598401427268978,0.20514728575944896,0.20589092001318926,0.21790046870708463,0.2272980441153049,
1984-04-24,,,0.2054263204336166,0.2054263204336166,0.20542616397142405,0.20565854832530017,0.21758442819118495,0.22695411995053288,
1984-04-25,,,0.1989196389913559,0.2041249841451645,0.2049614459276199,0.20510084256529804,0.21702670931816098,0.22652653470635412,
1984-04-26,,,0.1942717432975769,0.20189406871795654,0.20403193831443783,0.20431074202060695,0.21639462977647778,0.2260152910649776,
1984-04-27,,,0.1970607340335846,0.20022095143795013,0.2033813297748565,0.20375303924083704,0.21583692073822017,0.22554123520851133,
1984-04-30,,,0.1989196389913559,0.198919615149498,0.2024518147110939,0.2033347532153129,0.21531638979911802,0.22500210896134373,
1984-05-01,,,0.2026375383138656,0.1983618587255478,0.20189408957958221,0.20300941467285152,0.21485162615776057,0.22448157399892804,
1984-05-02,,,0.2026375383138656,0.19910543859004973,0.20161521136760713,0.2029164463281631,0.2144240432977676,0.22393314763903616,
1984-05-03,,,0.1961308121681213,0.1994772523641586,0.20068566054105755,0.20268405899405476,0.2136618217825889,0.22331036224961276,
1984-05-04,,,0.1961308121681213,0.19929126799106595,0.19975610971450802,0.20235872268676752,0.21293678939342495,0.22272476002573963,
1984-05-07,,,0.1961308121681213,0.19873350262641903,0.1988265588879585,0.20198692232370372,0.21219316601753233,0.2222321070730686,
1984-05-08,,,0.1961308121681213,0.19743215739727016,0.197897008061409,0.2016615860164165,0.21143094450235364,0.22176733866333959,
1984-05-09,,,0.1989196389913559,0.19668857753276822,0.197897008061409,0.20142922699451443,0.21076168864965436,0.2213211654126644,
1984-05-10,,,0.1979901939630508,0.1970604538917541,0.19826885312795636,0.20115039572119708,0.21007384389638897,0.22086569771170614,
1984-05-11,,,0.1970607340335846,0.19724643826484675,0.19826885312795633,0.20082509145140648,0.20936740994453426,0.22041022852063175,
1984-05-14,,,0.2007785588502884,0.19817598760128022,0.19845474511384958,0.20045327991247178,0.20873533248901363,0.21999193757772442,
1984-05-15,,,0.2017080634832382,0.19929143786430356,0.19836179763078687,0.20012794360518454,0.20814043492078776,0.2196108308434486,
1984-05-16,,,0.2017080634832382,0.19984912276268002,0.19826885014772413,0.19994203075766562,0.20761989384889604,0.2193040871620178,
1984-05-17,,,0.2017080634832382,0.20059269666671753,0.1988265752792358,0.1997561179101467,0.20711794346570966,0.21900663837790485,
1984-05-18,,,0.2017080634832382,0.20152216255664826,0.1993843004107475,0.19957020506262776,0.20663459032773968,0.21871848464012142,
1984-05-21,,,0.2017080634832382,0.2017080634832382,0.1999420255422592,0.19938429221510884,0.20613263994455333,0.218430330902338,
1984-05-22,,,0.2017080634832382,0.2017080634832382,0.2004997506737709,0.19919837936758994,0.2056678774952888,0.2181607654690742,
1984-05-23,,,0.2026375383138656,0.20189395844936367,0.2008715406060219,0.19938427433371542,0.20525888234376904,0.21787261143326755,
1984-05-24,,,0.1989196389913559,0.2013362735509872,0.2009644851088524,0.19961666911840437,0.20470116347074505,0.21753798350691791,
1984-05-25,,,0.1989196389913559,0.20077858865261072,0.2011503756046295,0.19970961436629292,0.20418063253164287,0.21720335558056827,
1984-05-28,,,0.1989196389913559,0.20022090375423432,0.20096448361873626,0.19970961436629292,0.2036601015925407,0.2168408370018005,
1984-05-29,,,0.1952012777328491,0.19891954660415648,0.20031380504369736,0.1993378013372421,0.2031023812294006,0.21645043089985844,
1984-05-30,,,0.1989196389913559,0.19817596673965454,0.20003496259450912,0.19915190637111663,0.20265620708465573,0.21606002926826473,
1984-05-31,,,0.1970607340335846,0.19780418574810027,0.19957022964954374,0.1991984024643898,0.20235875844955442,0.2156696286797523,
1984-06-01,,,0.1961308121681213,0.19724642038345336,0.19901250451803204,0.1991984024643898,0.20207989960908887,0.21525133877992628,
1984-06-04,,,0.1961308121681213,0.19668865501880645,0.19845477938652037,0.19919840246438977,0.20180104076862332,0.21485163897275922,
1984-06-05,,,0.1998490095138549,0.1976182013750076,0.19826887398958207,0.19938431233167647,0.20159654587507245,0.21445194169878956,
1984-06-06,,,0.2026375383138656,0.19836178123950954,0.19826887398958204,0.19957020729780195,0.20144782155752178,0.21402435600757597,
1984-06-07,,,0.1989196389913559,0.1987335622310638,0.19826887398958204,0.1996166795492172,0.20122473925352094,0.21354100346565244,
1984-06-08,,,0.1998490095138549,0.19947720170021052,0.19836181104183195,0.19975609332323072,0.20105742365121837,0.21311341702938078,
1984-06-11,,,0.1952012777328491,0.19929129481315608,0.19798997491598128,0.19947722926735875,0.2008157420158386,0.21268583178520198,
1984-06-12,,,0.1933422833681106,0.19798994958400723,0.1978040754795074,0.19905894026160237,0.20049970149993893,0.21218388497829432,
1984-06-13,,,0.1961308121681213,0.19668860435485835,0.19752519279718395,0.19878007769584655,0.20033237963914868,0.21174700573086735,
1984-06-14,,,0.1961308121681213,0.19613083899021144,0.19743220061063763,0.1985012151300907,0.20023942470550535,0.21135659888386724,
1984-06-15,,,0.1961308121681213,0.1953871995210647,0.19743220061063763,0.19822235256433485,0.20010929018259044,0.2109847871959209,
1984-06-18,,,0.1942717432975769,0.19520129263401026,0.19724629372358318,0.19785053655505178,0.19992338865995404,0.21065944880247112,
1984-06-19,,,0.1896242946386337,0.1944576948881149,0.19622382223606105,0.19724634811282155,0.1996631237864494,0.2102969345450401,
1984-06-20,,,0.1896242946386337,0.19315639138221738,0.19492249786853788,0.19659568592905993,0.19938427329063413,0.20999948337674137,
1984-06-21,,,0.1933422833681106,0.19259868562221524,0.19436476230621336,0.19631681814789767,0.19917978256940838,0.20972991779446598,
1984-06-22,,,0.1933422833681106,0.1920409798622131,0.1937140896916389,0.1960379503667354,0.19897529184818263,0.20941387876868245,
1984-06-25,,,0.1952012777328491,0.19222688674926752,0.1937140896916389,0.19585203230381007,0.19871502161025997,0.2091257247328758,
1984-06-26,,,0.1952012777328491,0.1933422833681106,0.19389998912811274,0.19585203230381007,0.1984547513723373,0.20882827565073964,
1984-06-27,,,0.1952012777328491,0.19445767998695368,0.19380703568458554,0.19566611424088473,0.19825025051832196,0.2085215312242507,
1984-06-28,,,0.1970607340335846,0.1952013701200485,0.19390002787113186,0.19566611424088473,0.19808293879032132,0.20826126560568803,
1984-06-29,,,0.1989196389913559,0.19631684124469756,0.19417891055345532,0.19580555558204646,0.1979528051614761,0.2080474735796451,
1984-07-02,,,0.1989196389913559,0.19706051349639891,0.19464370012283322,0.19594499692320821,0.1978226715326309,0.20786157011985773,
1984-07-03,,,0.1979901939630508,0.19761829674243928,0.19548029005527495,0.195852056145668,0.19767394900321958,0.20762918859720225,
1984-07-04,,,0.1979901939630508,0.19817607998847958,0.19631687998771663,0.19561968892812726,0.19765536010265347,0.2073410347104072,
1984-07-05,,,0.1970607340335846,0.19817607998847958,0.19668872505426402,0.1955267436802387,0.19771113991737363,0.2070528848469257,
1984-07-06,,,0.1970607340335846,0.19780429899692534,0.19706057012081146,0.19538732990622518,0.19771113991737363,0.2067740303277969,
1984-07-09,,,0.1970607340335846,0.19743251800537107,0.197246515750885,0.19548030272126196,0.1976739618182182,0.2064951758086681,
1984-07-10,,,0.1970607340335846,0.19724662601947784,0.19743246138095855,0.19566622525453564,0.19756242573261257,0.20620702594518658,
1984-07-11,,,0.1979901939630508,0.19724662601947784,0.1977113530039787,0.19575919434428213,0.1974694788455963,0.20594676107168194,
1984-07-12,,,0.1970607340335846,0.19724662601947784,0.1977113530039787,0.1958056904375553,0.19748807728290554,0.20557494953274724,
1984-07-13,,,0.2007785588502884,0.19799019098281861,0.19789724498987196,0.19603807777166365,0.19758103221654888,0.20525891080498693,
1984-07-16,,,0.1979901939630508,0.19817608296871184,0.19780430048704145,0.1962240003049373,0.19761821985244749,0.2049056929349899,
1984-07-17,,,0.1998490095138549,0.19873373806476588,0.19799018204212188,0.1967352360486984,0.19769258379936214,0.2045617641508579,
1984-07-18,,,0.1998490095138549,0.1991055011749267,0.19817606359720227,0.19724647179245947,0.19771117120981213,0.20423642992973323,
1984-07-19,,,0.1998490095138549,0.19966315627098077,0.1984548911452293,0.19757180809974667,0.1977483475208282,0.2039110957086086,
1984-07-20,,,0.1998490095138549,0.19947724640369408,0.19873371869325634,0.1978971444070339,0.19780411303043363,0.20358576148748395,
1984-07-23,,,0.2007785588502884,0.20003491938114157,0.1991055011749267,0.19817600846290587,0.19780411303043363,0.20326972275972363,
1984-07-24,,,0.2026375383138656,0.20059262514114376,0.1996631816029548,0.19854782149195668,0.19782270252704617,0.20298156872391698,
1984-07-25,,,0.2026375383138656,0.20115033090114584,0.2001279160380363,0.1989196345210075,0.19784129202365874,0.20273059293627735,
1984-07-26,,,0.2026375383138656,0.20170803666114803,0.2006855964660644,0.19919847473502156,0.1978598815202713,0.20248891249299045,
1984-07-27,,,0.2082147896289825,0.20338119268417354,0.20142921954393384,0.19966323226690288,0.1979900160431862,0.20231230318546292,
1984-07-30,,,0.2082147896289825,0.20486843883991238,0.202451679110527,0.2001279897987842,0.19812015056610108,0.2021263952553272,
1984-07-31,,,0.2082147896289825,0.2059838891029357,0.2032882571220397,0.2006392195820808,0.19825028508901596,0.20195908129215237,
1984-08-01,,,0.2100737541913986,0.20747113227844233,0.20431073158979413,0.20124339759349819,0.19839900940656657,0.2018289458751678,
1984-08-02,,,0.2091443091630935,0.20877248644828791,0.20524026155471797,0.20184757634997363,0.19860350281000133,0.2016523331403732,
1984-08-03,,,0.2100737541913986,0.20914427936077112,0.20626273602247233,0.20249822735786432,0.1988265851140022,0.20150360882282253,
1984-08-06,,,0.2100737541913986,0.20951607227325436,0.20719225555658335,0.20314887836575504,0.19904966741800303,0.20135488450527186,
1984-08-07,,,0.2119331657886505,0.21025974750518794,0.20812181830406185,0.20389249995350833,0.19938430517911906,0.20124334320425985,
1984-08-08,,,0.2128626704216003,0.21081753075122828,0.2091443315148353,0.2046361237764358,0.19966316580772397,0.20115968644618984,
1984-08-09,,,0.213792085647583,0.21174708604812623,0.21025978624820704,0.20547269135713572,0.19999779284000394,0.20117827564477916,
1984-08-10,,,0.2184394150972366,0.21342021822929383,0.21128224879503246,0.20635573416948313,0.20044396489858624,0.20126193225383754,
1984-08-13,,,0.2165805846452713,0.21472158432006835,0.21211882829666137,0.20728525370359416,0.20085296034812924,0.20132700055837627,
1984-08-14,,,0.2165805846452713,0.2156510680913925,0.21295540779829025,0.20812183246016497,0.20118759185075757,0.201392068862915,
1984-08-15,,,0.2175099849700927,0.216580531001091,0.21369903087615963,0.20900488123297686,0.2014850407838821,0.20146643117070195,
1984-08-16,,,0.2212283462285995,0.21806778311729427,0.21490743458271022,0.2100738480687141,0.20193121492862698,0.20157797709107395,
1984-08-17,,,0.2202988415956497,0.21843966841697687,0.21592994332313534,0.21109633967280383,0.20234021157026288,0.20169881761074063,
1984-08-20,,,0.2221578508615493,0.2195551216602325,0.2171383529901504,0.21216530427336688,0.2028793430328369,0.20184754252433773,
1984-08-21,,,0.2230872958898544,0.22085646390914912,0.2182537660002708,0.21318779215216632,0.20347424328327177,0.20198697239160535,
1984-08-22,,,0.2249461859464645,0.22234370410442347,0.2194621175527572,0.21430322453379627,0.20405055075883863,0.20219146519899364,
1984-08-23,,,0.2268055826425552,0.22345915138721462,0.22076346725225443,0.21551162675023075,0.20466404616832728,0.2024517354369163,
1984-08-24,,,0.2258757203817367,0.22457452714443202,0.22150709778070446,0.21639467328786846,0.2052589443325996,0.20268411725759503,0.21668282903730865
1984-08-27,,,0.2268055826425552,0.2255040735006332,0.22252959758043284,0.2173242129385471,0.20590962111949918,0.2029165048897266,0.21668747834861274
1984-08-28,,,0.2268055826425552,0.22624773085117336,0.22355209738016124,0.21825375258922577,0.2066532468795776,0.2031581853330135,0.21667818322777743
1984-08-29,,,0.2249461859464645,0.22624773085117336,0.22429571747779842,0.21899737417697906,0.2073596847057342,0.20337197899818416,0.21662241019308565
1984-08-30,,,0.2230872958898544,0.2255040735006332,0.2244816124439239,0.2196945235133171,0.2079545849561691,0.20356718376278873,0.21655734270811078
1984-08-31,50.4911792117796,A,0.2240166813135147,0.2251322656869888,0.2248533964157104,0.2203916698694229,0.20856807291507717,0.2037716823816299,0.2164969221502542
1984-09-03,50.481167577301825,A,0.2240166813135147,0.22457448542118072,0.225039279460907,0.22108881622552873,0.2091443809866905,0.20392970129847524,0.21645044565200802
1984-09-04,50.470848734974574,A,0.2249461859464645,0.22420260608196257,0.22522516846656798,0.22173946723341942,0.2097392791509628,0.20409701526165006,0.2163900252431631
1984-09-05,50.469987781734055,A,0.2277351170778274,0.22476039230823514,0.2255040615797043,0.22248308956623078,0.21038995593786236,0.20432010322809216,0.2163296071439981
1984-09-06,50.479278185994104,A,0.2314529418945312,0.22643352150917048,0.2259687975049019,0.2233661323785782,0.21107780009508129,0.2045803694427013,0.21628777816891667
1984-09-07,50.48361887129161,A,0.2305234372615814,0.22773487269878384,0.22643356919288635,0.22397033348679543,0.2117098760604858,0.20483134061098096,0.21623665444552895
1984-09-10,50.490029026792854,A,0.2305234372615814,0.22903622388839717,0.22680535465478893,0.2246674761176109,0.21234195202589032,0.2050823117792606,0.21619017794728276
1984-09-11,50.49886102015165,A,0.2323824316263198,0.23052347302436824,0.2273630395531654,0.22545756846666332,0.2130297967791557,0.20535187289118764,0.21615299642086025
1984-09-12,50.50087216687883,A,0.2305234372615814,0.23108113706111905,0.2279207646846771,0.22610824108123775,0.2136804616451263,0.2056679108738899,0.216097222790122
1984-09-13,50.49515072296875,A,0.2295940369367599,0.23070935606956477,0.22857143878936764,0.22652652561664577,0.21433112770318982,0.20602113381028173,0.21601821243762967
1984-09-14,50.492590339605734,A,0.2295940369367599,0.2305234760046005,0.22912917435169217,0.22699128538370128,0.21498179376125331,0.20634646683931346,0.2159438510239124
1984-09-17,50.49197038828356,A,0.2323824316263198,0.23089527487754813,0.22996574938297268,0.2275025144219398,0.21568822771310803,0.2066810947656631,0.21584160186350343
1984-09-18,50.50168461994404,A,0.2426076531410217,0.23294031918048855,0.2317318961024284,0.22847853228449816,0.21659916609525676,0.20708079591393466,0.21578118495643137
1984-09-19,50.512944889570896,A,0.2426076531410217,0.2353571623563766,0.23321914970874782,0.22936160564422603,0.2174915152788162,0.20748049706220623,0.2157068223506212
1984-09-20,50.52414615813149,A,0.240748181939125,0.23758799135684963,0.23414867371320716,0.23005873560905452,0.218365264236927,0.20792667075991628,0.21561851650476452
1984-09-21,50.53281144805364,A,0.2388892769813537,0.2394470393657684,0.23498525768518438,0.23070941343903537,0.21912747859954831,0.20835425540804858,0.21553950771689412
1984-09-24,50.539639827744594,A,0.2388892769813537,0.24074840843677517,0.23582184165716166,0.2313135981559753,0.21994546025991435,0.20878184005618092,0.21550697356462475
1984-09-25,50.53024231585649,A,0.23981873691082,0.2401906251907348,0.2365654721856117,0.23196425586938854,0.22074485480785366,0.20921871930360791,0.21549302898347375
1984-09-26,50.518351658139444,A,0.2370302677154541,0.2390751481056213,0.23721615523099895,0.232568459957838,0.22148847997188564,0.2095998255908489,0.21546049550175664
1984-09-27,50.509554985498674,A,0.2361007928848266,0.2381456702947616,0.23786683082580562,0.23321913480758663,0.22221351563930508,0.20998093158006664,0.21542331464588638
1984-09-28,50.508170069317494,A,0.2388892769813537,0.2381456702947616,0.238796354830265,0.2339627645909786,0.22299432098865504,0.21039921700954434,0.21540472276508804
1984-10-01,50.506072104280086,A,0.23981873691082,0.2383315622806549,0.239539985358715,0.23475286737084383,0.2237751245498657,0.21078961879014965,0.21539077818393704
1984-10-02,50.504762596709334,A,0.240748181939125,0.23851745128631588,0.23935403823852536,0.23554296717047687,0.22453733742237086,0.21118001997470853,0.21539542540907855
1984-10-03,50.51113140470087,A,0.2426076531410217,0.2396329283714294,0.23935403823852536,0.23628659397363658,0.225336739718914,0.21158901587128637,0.21544655151665207
1984-10-04,50.513205662881546,A,0.23981873691082,0.24037651717662806,0.23926109373569487,0.23670488372445103,0.22608036369085308,0.21197012260556217,0.21548838049173352
1984-10-05,50.50491832188788,A,0.2370302677154541,0.2400047153234482,0.23907519280910491,0.2370302252471447,0.2266566732525825,0.21232334464788433,0.2155209146440029
1984-10-08,50.49109909614136,A,0.2333119809627533,0.23870336413383483,0.23851746320724487,0.23716965243220328,0.22715861707925794,0.2126393838226795,0.21553485736250874
1984-10-09,50.463925232826455,P,0.2230872958898544,0.2351711869239807,0.2368443191051483,0.23670489564538003,0.2274560672044754,0.21285317614674565,0.21550697080790993
