Date,GRADE,GPS,BF-B,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-09,,,0.3166341185569763,0.31613340973854065,0.32239092588424684,0.3212019622325897,,,
1984-01-10,,,0.317885547876358,0.31513223648071287,0.32076396048069,0.3203884795308113,,,
1984-01-11,,,0.3203886449337005,0.3163837492465973,0.31963762044906613,0.3200130343437194,,,
1984-01-12,,,0.3216397762298584,0.31863644123077395,0.3191369920969009,0.32032589018344876,,,
1984-01-13,,,0.3203886449337005,0.3193873465061188,0.3186364114284515,0.32070135474205014,,,
1984-01-16,,,0.3241429626941681,0.32088911533355713,0.31851126253604883,0.32138968706130977,,,
1984-01-17,,,0.3266460597515106,0.32264121770858767,0.3188867270946502,0.32207802236080163,,,
1984-01-18,,,0.3216397762298584,0.3228914439678192,0.3196375966072082,0.3222657337784767,,,
1984-01-19,,,0.3216397762298584,0.3228914439678192,0.3207639425992965,0.3220780000090599,,,
1984-01-20,,,0.312879353761673,0.3213895857334137,0.3203884661197662,0.32163997888565066,,,
1984-01-23,,,0.3041187822818756,0.3173847496509552,0.3191369324922561,0.3207639291882515,,,
1984-01-24,,,0.3103763163089752,0.3141308009624481,0.31838600933551786,0.31957498490810393,,,
1984-01-25,,,0.3066220581531524,0.3111272573471069,0.31700935065746305,0.3183234855532646,,,
1984-01-26,,,0.3028672635555267,0.3073727548122406,0.3151320993900299,0.31713454574346545,,,
1984-01-27,,,0.297861099243164,0.30436910390853883,0.31287934482097624,0.3157578781247139,0.32932435631752016,,
1984-01-30,,,0.2953580021858215,0.302616947889328,0.3100008487701416,0.3142560556530952,0.32824804246425626,,
1984-01-31,,,0.3003641664981842,0.3006145179271698,0.30737265944480896,0.3131296932697296,0.3272468256950378,,
1984-02-01,,,0.3053703606128692,0.3003641784191131,0.30574571788311006,0.3126916572451591,0.3263457328081131,,
1984-02-02,,,0.3003641664981842,0.2998635590076446,0.30361815690994265,0.3121910497546196,0.32534451603889464,,
1984-02-03,,,0.2991125285625458,0.30011384487152093,0.3022414743900299,0.31131497025489807,0.32431826651096346,,
1984-02-06,,,0.2941066026687622,0.2998635649681091,0.30124025642871854,0.31018859446048735,0.3231168079376221,,
1984-02-07,,,0.2941066026687622,0.29861205220222475,0.29961328506469725,0.3089996472001076,0.32201546609401704,,
1984-02-08,,,0.2865978479385376,0.2948575496673584,0.2976108640432358,0.3073101073503494,0.3207389229536057,,
1984-02-09,,,0.2903518974781036,0.2928550958633423,0.2963593274354935,0.3057457134127617,0.31903685510158536,,
1984-02-10,,,0.2903518974781036,0.2911029696464539,0.2956084072589874,0.3042438760399818,0.31768521606922145,,
1984-02-13,,,0.2803399860858917,0.28834964632987975,0.2941066056489944,0.302053727209568,0.3163836359977722,,
1984-02-14,,,0.2903518974781036,0.287598705291748,0.29310537874698633,0.3002390190958977,0.31520720005035396,,
1984-02-15,,,0.2878490090370178,0.2878489375114441,0.2913532435894012,0.29854948073625565,0.3139306497573852,,
1984-02-16,,,0.2903518974781036,0.287848937511444,0.29035201668739313,0.2969850867986679,0.3126791232824325,,
1984-02-17,,,0.2865978479385376,0.2870981276035308,0.28910054862499235,0.29567101150751113,0.31140258014202116,,
1984-02-20,,,0.2865978479385376,0.28834969997406,0.28834967315196985,0.2947949647903442,0.31022615730762476,,
1984-02-21,,,0.2840948700904846,0.28709829449653623,0.28734849989414213,0.2934808924794197,0.30922495067119593,,
1984-02-22,,,0.2753341495990753,0.28459532260894777,0.28622213006019587,0.29191649705171585,0.3081736826896667,,
1984-02-23,,,0.2878490090370178,0.2840947449207306,0.2859718412160873,0.2911655843257904,0.30762300968170164,,
1984-02-24,,,0.2828431725502014,0.28334380984306334,0.2852209687232971,0.2904146879911423,0.30702228605747217,,
1984-02-27,,,0.2803399860858917,0.2820922374725342,0.2852209687232971,0.28966378718614577,0.30642155945301053,,
1984-02-28,,,0.2715793550014496,0.27958913445472716,0.2833437144756317,0.28822454661130903,0.30559555947780603,,
1984-02-29,,,0.2803399860858917,0.28059030175209043,0.2825928121805191,0.28697302788496015,0.30484464824199675,,
1984-03-01,,,0.2790885269641876,0.2788382053375244,0.2814664751291275,0.28590924590826033,0.3039185297489166,,
1984-03-02,,,0.2715793550014496,0.27658544182777406,0.2799646258354187,0.2845325872302055,0.3029173213243484,,
1984-03-05,,,0.2640701830387115,0.273331481218338,0.2777118593454361,0.283030766248703,0.3017659294605255,,
1984-03-06,,,0.2603155076503753,0.27107871174812315,0.2753339231014252,0.2813412114977836,0.30028913557529446,,
1984-03-07,,,0.2603155076503753,0.2670738160610199,0.27383205890655515,0.2800270944833755,0.2988624048233032,,
1984-03-08,,,0.265321671962738,0.26432044506072994,0.2715793251991272,0.2787755832076072,0.29763591706752773,,
1984-03-09,,,0.2665732800960541,0.26331923007965086,0.2699523359537125,0.27758665233850477,0.2964594936370849,,
1984-03-12,,,0.2690761685371399,0.2643204271793365,0.26882595419883726,0.27702346146106716,0.29533312797546385,,
1984-03-13,,,0.2703278064727783,0.2663228869438171,0.26870079934597013,0.2760222569108009,0.2942818558216095,,
1984-03-14,,,0.2628187239170074,0.26682353019714355,0.2669486731290817,0.2747707426548004,0.29325560867786404,,
1984-03-15,,,0.2628187239170074,0.26632294058799744,0.2653216928243637,0.2733940839767456,0.2923044568300247,,
1984-03-16,,,0.2578125596046448,0.2645707964897156,0.26394501328468317,0.2719548195600509,0.29112802565097806,,
1984-03-19,,,0.2578125596046448,0.26231807470321655,0.2633192509412765,0.2705155551433563,0.2899515944719314,,
1984-03-20,,,0.2553093731403351,0.2593143880367279,0.26281863749027246,0.2690762802958488,0.28870007097721095,,
1984-03-21,,,0.2540578842163086,0.25756222009658813,0.2621928751468658,0.26801246702671044,0.2873734557628631,,
1984-03-22,,,0.2540578842163086,0.25581005215644836,0.26106649637222284,0.266322910785675,0.2860218179225921,,
1984-03-23,,,0.2615672051906585,0.2565609812736511,0.2605658888816833,0.26525911241769784,0.2848453891277313,,
1984-03-26,,,0.2628187239170074,0.2575622141361236,0.25994014441967006,0.26438304930925366,0.28361890435218806,,
1984-03-27,,,0.2665732800960541,0.2598149955272674,0.25956469178199765,0.26413274556398386,0.2824174487590789,,
1984-03-28,,,0.2665732800960541,0.2623180747032165,0.25994014739990234,0.263444410264492,0.28131611883640284,,
1984-03-29,,,0.2703278064727783,0.26557205915451043,0.26069105565547945,0.2630063742399215,0.28028987944126127,,
1984-03-30,,,0.2640701830387115,0.2660726547241211,0.2613168179988861,0.26263091564178465,0.279313696026802,,
1984-04-02,,,0.265321671962738,0.26657324433326723,0.26206772923469546,0.262693490087986,0.2785377538204193,,
1984-04-03,,,0.265321671962738,0.266322922706604,0.26306895911693573,0.26294379830360415,0.27763666093349454,,
1984-04-04,,,0.2553093731403351,0.2640701413154602,0.2631941080093384,0.2626934915781021,0.2766104072332382,,
1984-04-05,,,0.2578125596046448,0.2615670919418335,0.263569575548172,0.2623180359601974,0.2757093131542206,,
1984-04-06,,,0.250303715467453,0.2588137984275818,0.26244322657585145,0.2615045577287674,0.27475816547870635,0.30204126089811323,
1984-04-09,,,0.2452976703643798,0.25480899810791013,0.2606911212205887,0.2603156328201294,0.2737569588422775,0.3010025006532669,
1984-04-10,,,0.2452976703643798,0.25080419778823854,0.2585635602474212,0.25906412601470946,0.27265562891960143,0.2999512273073196,
1984-04-11,,,0.2465491443872451,0.2490521520376205,0.25656114667654034,0.25825064703822137,0.27147920459508895,0.298912468701601,
1984-04-12,,,0.2515550553798675,0.247800651192665,0.25468387156724925,0.25768746361136435,0.2705030223727226,0.2979237692058086,
1984-04-13,,,0.2440461665391922,0.24654914140701284,0.25268146991729734,0.25699914395809176,0.26940169513225554,0.29685998082160947,
1984-04-16,,,0.2415430545806884,0.24579821825027462,0.25030360817909236,0.25618566870689385,0.2683504241704941,0.295733616054058,
1984-04-17,,,0.2440461665391922,0.24554791748523708,0.24817605763673778,0.25562250837683675,0.2673492154479027,0.29468234077095984,
1984-04-18,,,0.2452976703643798,0.24529762268066402,0.24717488735914225,0.2551844976842403,0.26652321189641953,0.29363106742501255,
1984-04-19,,,0.2465491443872451,0.24429644048213955,0.24604854583740227,0.25480906069278714,0.2656471568346024,0.29234200596809384,
1984-04-20,,,0.2465491443872451,0.2447970360517501,0.24567308872938148,0.25405815765261647,0.2647711017727852,0.2912281589210033,
1984-04-23,,,0.2465491443872451,0.2457982540130615,0.245798236131668,0.2532446786761283,0.26409528493881224,0.2902394604682922,
1984-04-24,,,0.2478006482124328,0.24654915034770958,0.24604853391647336,0.25230604708194726,0.2632442599534988,0.28922573000192636,
1984-04-25,,,0.2490520775318145,0.2473000317811965,0.24629882723093027,0.2514299869537353,0.26246832132339476,0.28819948554039,
1984-04-26,,,0.2478006482124328,0.24755033254623404,0.24592338651418683,0.250303629040718,0.26161729633808134,0.2871482098102569,
1984-04-27,,,0.250303715467453,0.24830124676227566,0.2465491414070129,0.24961530566215512,0.26089141368865965,0.2861469969153404,
1984-04-30,,,0.2553093731403351,0.25005329251289365,0.24792577326297754,0.24911469072103495,0.2602656441926956,0.2852459007501602,
1984-05-01,,,0.2640701830387115,0.2533071994781494,0.24992817491292946,0.24905211627483365,0.25986515045166014,0.28454505056142804,
1984-05-02,,,0.2678249180316925,0.257061767578125,0.25218089967966073,0.2496778935194015,0.25971496582031245,0.2839443242549896,
1984-05-03,,,0.2628187239170074,0.2600653827190399,0.25380785763263697,0.24992820173501964,0.25921436011791227,0.2834186848998069,
1984-05-04,,,0.2628187239170074,0.2625683844089508,0.2554348155856132,0.2505539521574974,0.2588138711452484,0.2829180786013603,
1984-05-07,,,0.2603155076503753,0.2635696113109588,0.2568114519119262,0.25130484402179715,0.25841338157653804,0.2824174705147743,
1984-05-08,,,0.2640701830387115,0.2635696113109588,0.2584384053945541,0.2522434696555137,0.25826319813728327,0.28192937880754465,
1984-05-09,,,0.2790885269641876,0.26582233309745784,0.2614420503377914,0.2538704387843608,0.2582381689548492,0.28154140859842297,
1984-05-10,,,0.2803399860858917,0.2693265855312347,0.2646959841251373,0.255309685319662,0.25826319813728327,0.28109086394309996,
1984-05-11,,,0.2740827202796936,0.271579384803772,0.26707388460636133,0.2568115130066871,0.25831326544284816,0.2806152933835983,
1984-05-14,,,0.2715793550014496,0.2738321542739868,0.2687008827924728,0.2583133280277252,0.25846344888210293,0.2801146891713142,
1984-05-15,,,0.2603155076503753,0.27308121919631956,0.26832541525363923,0.25912679508328434,0.25846344888210293,0.2793762922286987,
1984-05-16,,,0.2603155076503753,0.2693266153335571,0.2675744742155075,0.2598776869475841,0.25846344888210293,0.27866292685270305,
1984-05-17,,,0.2553093731403351,0.2643204927444458,0.2668235391378403,0.2603156983852386,0.25826320290565485,0.2779495599865913,
1984-05-18,,,0.2540578842163086,0.2603155255317688,0.2659474551677704,0.26069113537669175,0.25801289498805996,0.27723619431257246,
1984-05-21,,,0.250303715467453,0.25606039762496946,0.26494627594947817,0.26087886393070214,0.2576374459266662,0.276485286951065,
1984-05-22,,,0.2553093731403351,0.2550591707229614,0.2640701949596405,0.2612543001770973,0.25733707726001737,0.2758094665408134,
1984-05-23,,,0.2553093731403351,0.25405794382095337,0.26169227957725527,0.2615671649575233,0.25718689024448393,0.275221249461174,
1984-05-24,,,0.2553093731403351,0.25405794382095337,0.2591892182826996,0.26194260120391843,0.25703670322895045,0.2746705800294876,
1984-05-25,,,0.2553093731403351,0.25430824160575866,0.2573118835687637,0.2621928840875625,0.25698663949966427,0.27405733257532117,
1984-05-28,,,0.2553093731403351,0.2553093731403351,0.25568488538265227,0.2621928840875625,0.2569365757703781,0.27344408512115476,
1984-05-29,,,0.2515550553798675,0.25455850958824155,0.2548088401556015,0.2615671277046203,0.25686148941516873,0.27278078019618984,
1984-05-30,,,0.2490520775318145,0.25330705046653745,0.25368249714374536,0.26062848567962643,0.25676137328147886,0.272067414522171,
1984-05-31,,,0.2553093731403351,0.25330705046653745,0.2536824971437454,0.2602530181407928,0.25678640305995937,0.2714041104912758,
1984-06-01,,,0.2603155076503753,0.25430827736854555,0.2543082594871521,0.2601278573274612,0.2567613691091537,0.2708033791184425,
1984-06-04,,,0.2565608918666839,0.2545585811138153,0.25493397712707516,0.25994012653827664,0.2566362124681472,0.27012755841016767,
1984-06-05,,,0.2515550553798675,0.25455858111381524,0.2545585453510284,0.2593143701553345,0.2563358479738235,0.26937664836645125,
1984-06-06,,,0.2528068721294403,0.2553095400333404,0.2543082952499389,0.2580002874135971,0.25606051981449124,0.26868831932544707,
1984-06-07,,,0.2540578842163086,0.2550592422485351,0.25418314635753625,0.256686182320118,0.25573512136936183,0.26801250040531155,
1984-06-08,,,0.2490520775318145,0.25280655622482295,0.2535574167966842,0.255434650182724,0.2554347592592239,0.26737422764301294,
1984-06-11,,,0.2402914315462112,0.24955266416072847,0.2520556226372718,0.2538702540099621,0.25493415445089335,0.2667359541356563,
1984-06-12,,,0.2427944540977478,0.2478005439043045,0.2511795625090599,0.2529942013323307,0.25448361009359355,0.26606013551354407,
1984-06-13,,,0.2427944540977478,0.245798060297966,0.2505538001656532,0.25211814865469934,0.2542333117127418,0.26542185947299,
1984-06-14,,,0.2402914315462112,0.24304476976394648,0.24905200600624083,0.2513672515749931,0.25388288915157314,0.26479610115289687,
1984-06-15,,,0.2390398681163787,0.24104232788085933,0.2469244420528412,0.25061635076999667,0.2536576122045517,0.264207888841629,
1984-06-18,,,0.2390398681163787,0.24079201519489285,0.24517233967781063,0.2500531584024429,0.25353245615959163,0.26364470750093455,
1984-06-19,,,0.2365368604660034,0.23954049646854397,0.2436705201864242,0.24911453276872636,0.2533572399616241,0.2630064344406128,
1984-06-20,,,0.2352852821350097,0.23803866207599636,0.24191836118698115,0.24811332821846008,0.2531319627165794,0.2623055836558342,
1984-06-21,,,0.2528068721294403,0.24054175019264218,0.24179325997829432,0.24798820316791534,0.25315699905157085,0.26183001071214673,
1984-06-22,,,0.2565608918666839,0.2440459549427032,0.24254414141178127,0.2480507791042328,0.2534072935581207,0.2614044943451881,
1984-06-25,,,0.2565608918666839,0.24755015969276423,0.24417108744382854,0.24811335504055018,0.2537076503038406,0.2610290372371673,
1984-06-26,,,0.2628187239170074,0.252806532382965,0.2461735144257545,0.24867653846740717,0.2540831014513969,0.2607161584496498,
1984-06-27,,,0.2603155076503753,0.25781257748603814,0.24792561978101726,0.24923970997333522,0.25438345819711683,0.26045333504676815,
1984-06-28,,,0.2603155076503753,0.25931430459022514,0.24992802739143363,0.24949001669883725,0.2546587854623794,0.2601529711484909,
1984-06-29,,,0.2628187239170074,0.26056587100028983,0.2523059129714965,0.24961517751216883,0.25498417705297466,0.2598776394128799,
1984-07-02,,,0.265321671962738,0.2623180270195007,0.2549340933561325,0.25005321651697154,0.2553596276044845,0.2597274562716484,
1984-07-03,,,0.2665732800960541,0.26306893825531,0.25793773531913755,0.2508041277527809,0.25573508024215696,0.25948967009782786,
1984-07-04,,,0.2665732800960541,0.26432049274444575,0.26106653511524197,0.25149244815111155,0.2560855042934418,0.25927691280841825,
1984-07-05,,,0.2665732800960541,0.2655720472335815,0.26244317591190336,0.2521182179450988,0.2564609569311142,0.2590391266345977,
1984-07-06,,,0.2665732800960541,0.26632295846939086,0.26344441473484037,0.2529942780733108,0.25678634822368623,0.2588388809561729,
1984-07-09,,,0.2678249180316925,0.26682360768318175,0.2645708173513412,0.2543709523975849,0.25703665912151336,0.25865115165710445,
1984-07-10,,,0.2690761685371399,0.2673241853713989,0.26519656181335444,0.25568503811955445,0.25713677883148195,0.258500964641571,
1984-07-11,,,0.2678249180316925,0.26757451295852663,0.26594750285148616,0.2569365613162517,0.25713677883148195,0.2584258723258972,
1984-07-12,,,0.2640701830387115,0.2670738935470581,0.2663229703903198,0.2581254988908767,0.257161808013916,0.2581880840659141,
1984-07-13,,,0.2603155076503753,0.26582233905792235,0.2660726487636566,0.25918928086757653,0.25711174368858336,0.25796280741691585,
1984-07-16,,,0.2565608918666839,0.2635695338249206,0.26519657075405123,0.2600653320550918,0.2570366513729095,0.2577250164747238,
1984-07-17,,,0.2640701830387115,0.26256833672523494,0.264946261048317,0.2614419981837272,0.2570366513729095,0.2576499247550964,
1984-07-18,,,0.2665732800960541,0.26231800913810727,0.264946261048317,0.26300639808177945,0.2567863464355468,0.25751225769519803,
1984-07-19,,,0.2628187239170074,0.26206771731376644,0.2645708054304123,0.2635069906711578,0.2564359211921692,0.2573495596647262,
1984-07-20,,,0.2628187239170074,0.2625683605670929,0.26419534981250764,0.26381988227367403,0.25621064126491544,0.2572619533538818,
1984-07-23,,,0.2590640485286712,0.2630689918994903,0.26331926286220547,0.2639450401067734,0.25596033513545985,0.2572118920087814,
1984-07-24,,,0.2603155076503753,0.2623180568218231,0.262443196773529,0.26381987929344175,0.25596033513545985,0.2572118920087814,
1984-07-25,,,0.2628187239170074,0.26156714558601374,0.2619425773620605,0.2639450401067734,0.2560103994607925,0.2572369241714477,
1984-07-26,,,0.2678249180316925,0.26256838440895075,0.2623180508613586,0.2643205106258392,0.25626071035861964,0.25726195663213725,
1984-07-27,,,0.2728307843208313,0.2645707964897156,0.2635695785284042,0.26482111364603045,0.2566361683607101,0.257324531674385,
1984-07-30,,,0.2753341495990753,0.2678248167037964,0.2654469043016433,0.26532173752784727,0.25713677704334253,0.25738711148500437,
1984-07-31,,,0.2878490090370178,0.2733315169811249,0.26782478690147393,0.26638552397489546,0.2577875697612762,0.2575623235106468,
1984-08-01,,,0.2840948700904846,0.2775867462158203,0.269576945900917,0.267261603474617,0.2583632797002792,0.25777508497238155,
1984-08-02,,,0.2765854597091675,0.2793388545513153,0.270953619480133,0.26776221245527265,0.25878880143165583,0.25791275233030314,
1984-08-03,,,0.2778370082378387,0.2803400993347168,0.2724554479122162,0.2683253988623619,0.25923935413360594,0.2581129968166351,
1984-08-06,,,0.2803399860858917,0.2813412666320801,0.27458304166793823,0.2689511522650719,0.25973996639251706,0.2583382710814476,
1984-08-07,,,0.2815916240215301,0.2800897896289825,0.27671065330505373,0.2695769250392913,0.2603406977653503,0.2586010935902595,
1984-08-08,,,0.285346120595932,0.280340039730072,0.27896339297294614,0.2704529851675033,0.26106657862663263,0.25891397595405574,
1984-08-09,,,0.2865978479385376,0.282342517375946,0.28084068596363065,0.27157936841249464,0.26169234812259673,0.259239375591278,
1984-08-10,,,0.2891004681587219,0.28459520936012267,0.2824676543474197,0.2730186164379119,0.26226804733276365,0.2595147082209587,
1984-08-13,,,0.2865978479385376,0.28584678173065187,0.283594024181366,0.2745204642415046,0.2628687864542007,0.25975249946117396,
1984-08-14,,,0.2865978479385376,0.28684802651405333,0.2834689080715179,0.2756468474864959,0.2635696423053741,0.2599527451395988,
1984-08-15,,,0.2903518974781036,0.2878491818904877,0.28409461081027987,0.2768357783555984,0.2643205428123474,0.2601905313134193,
1984-08-16,,,0.2878490090370178,0.2880994141101837,0.2852209657430649,0.2780872926115989,0.2649963653087616,0.2603657433390617,
1984-08-17,,,0.2865978479385376,0.28759889006614686,0.28609704971313477,0.27927624881267543,0.265747280716896,0.26059101998806,
1984-08-20,,,0.285346120595932,0.2873485445976257,0.2865976631641388,0.28059035241603847,0.2666483744978904,0.26079126447439194,
1984-08-21,,,0.2891004681587219,0.2878490686416626,0.287348547577858,0.2820296004414558,0.26757449477910994,0.26102905243635177,
1984-08-22,,,0.2878490090370178,0.28734849095344545,0.28759883642196654,0.2832811146974563,0.26847558587789533,0.2613544487953186,
1984-08-23,,,0.2891004681587219,0.2875987827777863,0.287849098443985,0.28434489220380776,0.2694517666101455,0.2616673278808594,
1984-08-24,,,0.2878490090370178,0.2878490149974823,0.2877239525318146,0.2850958034396171,0.2704279494285583,0.262042780816555,0.2820420208573341
1984-08-27,,,0.2828431725502014,0.28734842538833616,0.28734848499298093,0.28547125458717343,0.27130401551723476,0.2624182358384132,0.28171036824584006
1984-08-28,,,0.2828431725502014,0.28609696626663206,0.28697301745414733,0.2852209627628326,0.27223014175891874,0.26279369086027143,0.2813724590837955
1984-08-29,,,0.2840948700904846,0.28534613847732543,0.28634731471538544,0.2852209627628326,0.2732063335180282,0.26316914811730385,0.2810408084094524
1984-08-30,,,0.285346120595932,0.28459526896476744,0.28609702587127683,0.2856589958071708,0.27385711848735805,0.2635070587694645,0.28071541398763655
1984-08-31,52.152714459418455,P,0.2803399860858917,0.28309346437454225,0.2854712396860123,0.28578414469957353,0.27433270037174223,0.26386999696493146,0.28036498889327044
1984-09-03,52.14916644017921,P,0.2803399860858917,0.2825928270816803,0.28497062623500824,0.28578414469957353,0.27480828225612636,0.26425796627998355,0.2799957911670208
1984-09-04,52.15449538813116,P,0.2903518974781036,0.28409457206726074,0.2850957691669464,0.28622215837240217,0.2753589457273483,0.26472102358937266,0.2797016821801662
1984-09-05,52.153272124840775,P,0.2840948700904846,0.28409457206726074,0.2847203552722931,0.2861595958471298,0.27583453297615046,0.2651089955866337,0.2793700315058231
1984-09-06,52.14972290741749,P,0.2840948700904846,0.28384432196617126,0.2842197954654694,0.2860344469547272,0.27631012022495266,0.26548445284366606,0.2789132294058799
1984-09-07,52.153499627217656,A,0.2865978479385376,0.28509589433670046,0.2840946793556213,0.28590931594371793,0.2767857027053833,0.265884939879179,0.2785565494000911
1984-09-10,52.15903290001986,A,0.2878490090370178,0.28659769892692566,0.284595263004303,0.285971873998642,0.27723624944686887,0.26629793852567674,0.27826869949698446
1984-09-11,52.15710491781223,A,0.2903518974781036,0.28659769892692566,0.2853461354970932,0.2861595764756203,0.27771182179450987,0.26672345101833345,0.2779745905101299
1984-09-12,52.16113489715186,A,0.2903518974781036,0.28784910440444944,0.28597183823585504,0.2861595764756203,0.2781873941421508,0.26713644921779633,0.27766796737909316
1984-09-13,52.16575275063557,A,0.2878490090370178,0.28859993219375607,0.28622212707996364,0.2861595764756203,0.2786129087209701,0.2675369328260422,0.27734257131814954
1984-09-14,52.166769883020294,A,0.2878490090370178,0.2888501644134521,0.28697302937507624,0.2862221345305443,0.2790384232997894,0.2679123857617378,0.2770296913385391
1984-09-17,52.16253695079115,A,0.285346120595932,0.2883495867252349,0.2874736428260803,0.2862221345305443,0.27938884735107417,0.2682127532362938,0.27672932699322694
1984-09-18,52.156006000422416,A,0.285346120595932,0.28734843134880067,0.28697306513786314,0.2860344171524048,0.27971424639225,0.268425512611866,0.276485281586647
1984-09-19,52.14849272358913,P,0.2828431725502014,0.2858466863632202,0.2868478953838348,0.28578412532806396,0.2800146114826202,0.2685756951570511,0.2762600097060203
1984-09-20,52.14803281636108,P,0.2865978479385376,0.2855964541435242,0.2870981931686401,0.28565899431705477,0.2804651647806167,0.2688134863972664,0.2761160856485366
1984-09-21,52.14336405950552,P,0.2815916240215301,0.2843449771404266,0.28659757077693937,0.2853461250662804,0.2808906871080399,0.2690012153983116,0.27595964699983594
1984-09-24,52.14386703853856,P,0.2828431725502014,0.2838443875312805,0.2860969871282577,0.2853461250662804,0.2814163327217102,0.26922649204730986,0.2758219812810421
1984-09-25,52.14772702492106,P,0.285346120595932,0.2838443875312805,0.2855964094400406,0.2854712724685669,0.2818418514728546,0.26943925142288205,0.27568431511521335
1984-09-26,52.15148213439784,P,0.2865978479385376,0.28459532260894777,0.285221004486084,0.2855964213609695,0.2822423428297043,0.2695143446326256,0.27552787661552425
1984-09-27,52.1482714582478,P,0.285346120595932,0.2843449771404266,0.2849707156419754,0.2855964213609695,0.2826928907632828,0.26956440597772596,0.27532763496041296
1984-09-28,52.15147046552761,A,0.285346120595932,0.285095876455307,0.2847204267978668,0.28584672808647155,0.28314343869686126,0.2696770399808884,0.2751461666822433
1984-10-01,52.15874427586626,A,0.2928550839424133,0.2870982587337494,0.28547132313251494,0.2864724829792976,0.2838192594051361,0.269889797270298,0.2750022432208061
1984-10-02,52.16007163678927,A,0.2878490090370178,0.28759883642196654,0.28572161197662355,0.28634733855724337,0.284369929432869,0.27016513228416444,0.27477071225643157
1984-10-03,52.16186666359648,A,0.2865978479385376,0.28759883642196654,0.28609707951545715,0.286472487449646,0.28484551191329954,0.27042795568704603,0.2745454412698745
1984-10-04,52.16237520145601,A,0.2828431725502014,0.2870982468128204,0.28572161197662355,0.2864099025726318,0.2851458770036697,0.2707032936811447,0.274326426833868
1984-10-05,52.15857081023719,A,0.2803399860858917,0.2860970199108124,0.2855964481830597,0.28609700947999955,0.2852960610389709,0.27096611469984055,0.2741011545062065
1984-10-08,52.14694198917888,P,0.2815916240215301,0.2838443279266357,0.28547129333019255,0.28578414022922516,0.28542121052742003,0.27127899378538134,0.27388214036822317
1984-10-09,52.139814034053224,P,0.2815916240215301,0.28259285092353814,0.28509584367275237,0.28534612655639646,0.2852960628271103,0.2715418162941932,0.27367564141750333
1984-10-10,52.13286323926598,P,0.2803399860858917,0.281341278553009,0.28447005748748777,0.2848455309867859,0.28522096514701845,0.2717921224236488,0.2735066859424114
