Date,GRADE,GPS,META,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-10-11,,,19.690711975097656,20.12540397644043,20.999771881103516,21.274445247650146,20.349330596923828,24.625156593322753,
2012-10-12,,,19.46140480041504,19.84823875427246,20.786414337158202,21.150817584991454,20.318024864196776,24.501628513336183,
2012-10-15,,,19.46140480041504,19.672767639160156,20.540155792236327,21.05111780166626,20.270168991088866,24.37810043334961,
2012-10-16,,,19.42152404785156,19.5232177734375,20.261993217468262,20.931976509094238,20.245443420410155,24.284781398773195,
2012-10-17,,,19.8203239440918,19.571073913574217,20.06757869720459,20.761988353729247,20.22869384765625,24.20193084716797,
2012-10-18,,,18.923025131225582,19.417536544799805,19.771470260620116,20.582030296325684,20.188215713500977,24.096049633026123,
2012-10-19,,,18.94296264648437,19.31384811401367,19.581043434143066,20.38960943222046,20.132184410095213,24.009111366271974,
2012-10-22,,,19.26200485229492,19.273968124389647,19.4733678817749,20.316329956054688,20.086721305847167,23.933538913726807,
2012-10-23,,,19.441463470458984,19.277956008911133,19.400586891174317,20.277446937561034,20.069174156188964,23.870030097961425,
2012-10-24,,,23.160266876220703,19.94594459533691,19.758509254455568,20.407555103302002,20.10965229034424,23.834337558746338,
2012-10-25,,,22.492277145385746,20.659794998168945,20.038665771484375,20.519218826293944,20.163290748596193,23.796950130462648,
2012-10-26,,,21.8741397857666,21.246030426025392,20.279939270019533,20.533176803588866,20.22091728210449,23.745505027770996,
2012-10-29,,,21.8741397857666,21.768457412719727,20.521212768554687,20.53068428039551,20.259401397705076,23.694957218170167,
2012-10-30,,,21.8741397857666,22.25499267578125,20.766474342346193,20.514233779907226,20.314834480285644,23.640521125793455,
2012-10-31,,,21.046630859375,21.83226547241211,20.88910503387451,20.47834186553955,20.34813419342041,23.579106044769286,
2012-11-01,,,21.146329879760746,21.56307601928711,21.11143550872803,20.44145288467407,20.38342788696289,23.508518562316894,
2012-11-02,,,21.11642074584961,21.41153221130371,21.32878131866455,20.454912376403808,20.418721618652345,23.420483627319335,
2012-11-05,,,21.186208724975582,21.273945999145507,21.52120170593262,20.49728479385376,20.460595512390135,23.319188594818115,
2012-11-06,,,21.1064510345459,21.120408248901366,21.687700462341308,20.544143676757812,20.497085609436034,23.212110977172852,
2012-11-07,,,20.40855026245117,20.9927921295166,21.412528800964356,20.58551902770996,20.52440330505371,23.101145057678224,
2012-11-08,,,19.929994583129883,20.74952507019043,21.15630054473877,20.597483158111572,20.542349281311036,22.98300079345703,
2012-11-09,,,19.15233421325684,20.356707763671874,20.884119987487793,20.582029628753663,20.565280265808106,22.84501626968384,
2012-11-12,,,20.00975227355957,20.12141647338867,20.69768123626709,20.60944700241089,20.60535961151123,22.72547616958618,
2012-11-13,,,19.80038452148437,19.860203170776366,20.490305709838868,20.62839002609253,20.64783176422119,22.593473682403566,
2012-11-14,,,22.292879104614254,20.237068939208985,20.61493053436279,20.752017784118653,20.723204803466796,22.495069961547852,
2012-11-15,,,22.103450775146484,20.671760177612306,20.710642623901364,20.911039066314697,20.787212142944338,22.403445835113526,
2012-11-16,,,23.489276885986328,21.5391487121582,20.947928237915036,21.138354778289795,20.87853717803955,22.328272171020508,
2012-11-19,,,22.851198196411133,22.107437896728516,21.11442718505859,21.317814445495607,20.96049045562744,22.250007820129394,
2012-11-20,,,23.030656814575195,22.75349235534668,21.30684776306152,21.497274112701415,21.033670082092286,22.169250946044922,
2012-11-21,,,24.24699592590332,23.144315719604492,21.690692329406737,21.55161056518555,21.101266555786133,22.10065746307373,
2012-11-22,,,24.24699592590332,23.57302474975586,22.122392463684083,21.639346504211424,21.173249855041504,22.029372100830077,
2012-11-23,,,23.927955627441406,23.660760498046876,22.599954605102536,21.742037296295166,21.213129806518555,21.952304153442384,
2012-11-26,,,25.862133026123047,24.262947463989256,23.185192680358885,21.941436958312988,21.301264457702636,21.890191192626954,
2012-11-27,,,26.07150077819824,24.87111625671387,23.812304306030274,22.15130500793457,21.386607475280762,21.83715087890625,
2012-11-28,,,26.280872344970703,25.277891540527342,24.211103630065917,22.413017082214356,21.447823181152344,21.79118928909302,
2012-11-29,,,27.23799133300781,25.876090621948244,24.72455768585205,22.71760015487671,21.54213928222656,21.756394081115722,
2012-11-30,,,27.91594696044922,26.673688888549805,25.16722469329834,23.05757646560669,21.64463062286377,21.72927572250366,
2012-12-03,,,26.958829879760746,26.893028259277344,25.5779878616333,23.346207523345946,21.769255332946777,21.717212047576904,
2012-12-04,,,27.3775691986084,27.154241943359374,26.01267910003662,23.659763431549074,21.912424240112305,21.71093095779419,
2012-12-05,,,27.62681770324707,27.42343101501465,26.350661277770996,24.020676803588866,22.05379852294922,21.696972961425782,
2012-12-06,,,26.889039993286133,27.353640747070312,26.614865684509276,24.36862907409668,22.186399269104005,21.676733894348146,
2012-12-07,,,27.40747833251953,27.251947021484376,26.96281795501709,24.781386280059813,22.30264923095703,21.664072017669678,
2012-12-10,,,27.756427764892575,27.411466598510742,27.152247428894043,25.168720054626466,22.419297981262208,21.654999332427977,
2012-12-11,,,27.8960075378418,27.51515426635742,27.334698104858397,25.573501205444337,22.533155136108398,21.65031343460083,
2012-12-12,,,27.497209548950195,27.48923263549805,27.45633182525635,25.83371772766113,22.647809944152833,21.632766284942626,
2012-12-13,,,28.15522766113281,27.74247016906738,27.54805545806885,26.13630657196045,22.773232307434082,21.646624546051026,
2012-12-14,,,26.72952079772949,27.606878662109374,27.429412841796875,26.298318767547606,22.890878105163573,21.67753149032593,
2012-12-17,,,26.669700622558597,27.389533233642577,27.40049991607666,26.48924388885498,23.017496910095215,21.71342342376709,
2012-12-18,,,27.62681770324707,27.335695266723633,27.425424766540527,26.719051933288576,23.16664779663086,21.773243312835692,
2012-12-19,,,27.327720642089844,27.301797485351564,27.395515060424806,26.8730881690979,23.321581344604493,21.838347301483154,
2012-12-20,,,27.277870178222656,27.12632598876953,27.434398078918456,27.024631881713866,23.47332450866699,21.91132755279541,
2012-12-21,,,26.181171417236328,27.016656112670898,27.311767387390137,27.137292671203614,23.60771984100342,21.962872352600098,
2012-12-24,,,26.84916114807129,27.052548217773438,27.221040725708008,27.186644077301025,23.755474967956545,22.012821979522705,
2012-12-25,,,26.84916114807129,26.89701690673828,27.116356086730956,27.22552709579468,23.90402770996094,22.07473556518555,
2012-12-26,,,26.430419921875,26.717556762695313,27.009677124023437,27.23300447463989,24.0362296295166,22.132461738586425,
2012-12-27,,,25.9718017578125,26.45634307861328,26.791334533691405,27.16969499588013,24.177205162048338,22.18271043777466,
2012-12-28,,,25.83222198486328,26.38655319213867,26.701604652404786,27.06550874710083,24.31499034881592,22.223587379455566,
2012-12-31,,,26.54009246826172,26.324739456176758,26.688643836975096,27.04457187652588,24.460552101135253,22.27363670349121,
2013-01-01,,,26.54009246826172,26.262925720214845,26.579971313476562,27.002698040008546,24.60252468109131,22.335849418640137,
2013-01-02,,,27.91594696044922,26.560031127929687,26.6387939453125,27.017154502868653,24.69763828277588,22.40364528656006,
2013-01-03,,,27.6866397857666,26.90299873352051,26.679670906066896,27.057034492492676,24.801525535583497,22.482408142089845,
2013-01-04,,,28.67366600036621,27.471287536621094,26.928920364379884,27.12034387588501,24.937516059875488,22.57921667098999,
2013-01-07,,,29.33168601989746,28.02960624694824,27.1771728515625,27.199106788635255,25.086666984558107,22.673034191131592,
2013-01-08,,,28.972766876220703,28.51614112854004,27.38953342437744,27.2529447555542,25.22863952636719,22.771737003326415,
2013-01-09,,,30.49817276000977,29.032586288452148,27.796308708190917,27.402992916107177,25.417670364379884,22.882902278900147,
2013-01-10,,,31.20604133605957,29.73646659851074,28.319732666015625,27.555533599853515,25.618864593505858,23.001146240234377,
2013-01-11,,,31.624780654907227,30.326689529418946,28.89898853302002,27.800296592712403,25.82903179168701,23.12387670516968,
2013-01-14,,,30.85709381103516,30.631771087646484,29.330688667297363,28.00966625213623,26.022449493408203,23.24152250289917,
2013-01-15,,,30.0096435546875,30.839146423339844,29.67764377593994,28.128807544708252,26.200513343811036,23.348799476623537,
2013-01-16,,,29.760395050048828,30.691590881347658,29.8620885848999,28.2504412651062,26.387550239562987,23.45597677230835,
2013-01-17,,,30.049522399902344,30.46028709411621,30.098376846313478,28.389023876190187,26.58994079589844,23.566145038604738,
2013-01-18,,,29.57096672058105,30.049524307250977,30.18810691833496,28.558513641357422,26.798313446044922,23.681796855926514,
2013-01-21,,,29.57096672058105,29.792298889160158,30.21203498840332,28.69460391998291,26.98953773498535,23.79744867324829,
2013-01-22,,,30.637752532958984,29.917920684814455,30.378533554077148,28.884033489227296,27.206285095214845,23.927058429718016,
2013-01-23,,,30.72748374938965,30.111338424682618,30.401464653015136,29.098886680603027,27.37497718811035,24.049090995788575,
2013-01-24,,,30.98670196533203,30.298774337768556,30.379530715942384,29.349631690979002,27.552642211914062,24.169927177429198,
2013-01-25,,,31.445322036743164,30.673645401000975,30.361584854125976,29.630286693572998,27.711763114929198,24.295150146484374,
2013-01-28,,,32.372528076171875,31.23395767211914,30.51312828063965,29.921908473968507,27.902189712524414,24.431340084075927,
2013-01-29,,,30.697572708129883,31.24592170715332,30.581921195983888,30.129782485961915,28.055528030395507,24.544599056243896,
2013-01-30,,,31.146223068237305,31.329669570922853,30.720503997802734,30.29129629135132,28.193512573242188,24.64738956451416,
2013-01-31,,,30.887001037597656,31.309729385375977,30.804251861572265,30.45131435394287,28.326312675476075,24.74978126525879,
2013-02-01,,,29.64075469970703,30.94881591796875,30.811230659484863,30.49966878890991,28.440568656921386,24.826849231719972,
2013-02-04,,,28.025619506835938,30.079434204101563,30.656695938110353,30.434365463256835,28.483838386535645,24.89255142211914,
2013-02-05,,,28.55402565002441,29.650724792480467,30.448323249816895,30.413428401947023,28.53348888397217,24.960048179626465,
2013-02-06,,,28.96279525756836,29.21403923034668,30.271854400634766,30.336659526824953,28.58712734222412,25.017475261688233,
2013-02-07,,,28.563995361328125,28.749438095092774,30.029583740234376,30.20455722808838,28.613647422790528,25.077893352508546,
2013-02-08,,,28.464296340942383,28.514146423339845,29.7314811706543,30.046533012390135,28.62461441040039,25.13462251663208,
2013-02-11,,,28.175168991088867,28.54405632019043,29.311745262145998,29.912436771392823,28.648941192626953,25.209098262786867,
2013-02-12,,,27.287841796875,28.290819549560545,28.970772171020506,29.776346683502197,28.647146644592286,25.279785442352296,
2013-02-13,,,27.826217651367188,28.063504028320313,28.638771629333498,29.679637813568114,28.651134643554688,25.352466583251953,
2013-02-14,,,28.414447784423828,28.03359451293945,28.391516304016115,29.597884082794188,28.681642799377443,25.434021034240722,
2013-02-15,,,28.23498916625977,27.98773307800293,28.250939750671385,29.531085205078124,28.698193016052247,25.500421123504637,
2013-02-18,,,28.23498916625977,27.999697113037108,28.271876716613768,29.46428632736206,28.70776424407959,25.563531112670898,
2013-02-19,,,28.843156814575195,28.31076011657715,28.300789833068848,29.37455654144287,28.72670722961426,25.629931182861327,
2013-02-20,,,28.37456703186035,28.420429992675782,28.241967010498048,29.256910705566405,28.744254379272462,25.696032161712647,
2013-02-21,,,27.198110580444336,28.17716255187988,28.105378532409667,29.067481136322023,28.72511203765869,25.749172172546388,25.522953395843505
2013-02-22,,,27.048559188842773,27.939876556396484,27.96380481719971,28.847642993927003,28.731492805480958,25.811185455322267,25.467619981765747
2013-02-25,,,27.188138961791992,27.73050651550293,27.86510181427002,28.58842353820801,28.741861572265623,25.87967924118042,25.433921451568605
2013-02-26,,,27.30777931213379,27.42343101501465,27.8670955657959,28.418933868408203,28.73548080444336,25.95106430053711,25.415925636291504
2013-02-27,,,26.78934097290039,27.106385803222658,27.763407897949218,28.201089763641356,28.72471321105957,26.02314727783203,25.390352630615233
2013-02-28,49.30389536447439,B,27.16819953918457,27.100403594970704,27.638783073425294,28.015149688720705,28.72251979827881,26.0979221534729,25.36153937339783
2013-03-01,49.484531193122585,P,27.696609497070312,27.23001365661621,27.584945106506346,27.917942428588866,28.75282855987549,26.180274200439452,25.340951356887818
2013-03-04,49.63570155456745,P,27.63678932189941,27.319743728637697,27.525125122070314,27.89850091934204,28.76858112335205,26.262028045654297,25.320064239501953
2013-03-05,49.715656842217804,P,27.43739128112793,27.345666122436523,27.384548568725585,27.842669200897216,28.780345726013184,26.34218671798706,25.313484058380126
2013-03-06,49.859678530799016,P,27.36760139465332,27.46131820678711,27.28385200500488,27.762909507751466,28.79908935546875,26.417659492492675,25.309795169830323
2013-03-07,50.08195765670561,P,28.49420738220215,27.726519775390624,27.413461685180664,27.759420108795165,28.849537467956544,26.51337131500244,25.304710474014282
2013-03-08,50.16431089545292,P,27.876066207885746,27.76241111755371,27.49621238708496,27.730008602142334,28.890414352416993,26.602702350616454,25.305906858444214
2013-03-11,50.25046655963441,A,28.05552673339844,27.846158599853517,27.582951164245607,27.724026489257813,28.920723037719725,26.69063756942749,25.312088241577147
2013-03-12,50.34936667110537,A,27.7464599609375,27.90797233581543,27.626819229125978,27.74695739746094,28.944850387573243,26.773687534332275,25.32185881614685
2013-03-13,50.315293584479114,A,26.99871063232422,27.83419418334961,27.64775619506836,27.705582046508788,28.926505661010744,26.81207197189331,25.323204765319826
2013-03-14,50.1269290436538,P,26.958829879760746,27.527118682861328,27.626819229125978,27.632801151275636,28.911949462890625,26.85673749923706,25.326843814849852
2013-03-15,49.94596020148095,P,26.57000160217285,27.26590576171875,27.51415843963623,27.54955177307129,28.86987617492676,26.90369611740112,25.32460057258606
2013-03-18,49.7282257871616,P,26.410478591918945,26.936896133422852,27.391527366638183,27.458326244354247,28.81145202636719,26.949059505462646,25.322008361816405
2013-03-19,49.522829857550676,B,26.47030067443848,26.681664276123048,27.294818305969237,27.33968343734741,28.761402702331544,26.995021114349367,25.317771120071413
2013-03-20,49.3947621306664,B,25.782373428344727,26.438396835327147,27.136295509338378,27.21007375717163,28.667086715698243,27.042378540039063,25.310742292404175
2013-03-21,49.26999387106655,B,25.662731170654297,26.17917709350586,26.853147888183592,27.133304786682128,28.556220512390137,27.087542552947998,25.298030557632448
2013-03-22,49.18881351372422,B,25.652761459350582,25.995729064941408,26.630817413330078,27.06351490020752,28.436780128479004,27.132905960083008,25.27669479370117
2013-03-25,49.07488078654371,B,25.054563522338867,25.724546051025392,26.33072109222412,26.956836128234862,28.32072952270508,27.17158950805664,25.245389051437378
2013-03-26,48.969693723018906,B,25.134323120117188,25.457350540161134,26.06950740814209,26.848163318634032,28.22322311401367,27.211868228912355,25.211989603042603
2013-03-27,49.031780508508554,B,26.011680603027344,25.503211975097656,25.9708044052124,26.80928030014038,28.148248825073242,27.267899532318115,25.184522294998168
2013-03-28,49.07674573247839,B,25.50321388244629,25.471308517456055,25.825242805480958,26.726031017303466,28.05732265472412,27.32363172531128,25.153316259384155
2013-03-29,49.11978212742056,B,25.50321388244629,25.441399002075194,25.7185640335083,26.616361236572267,27.975967597961425,27.387140522003175,25.116078395843505
2013-04-01,49.23085946735711,B,25.4533634185791,25.521158981323243,25.622852516174316,26.50718994140625,27.893615531921387,27.44157663345337,25.083526401519777
2013-04-02,49.298970150168124,B,25.343692779541016,25.56303291320801,25.51019172668457,26.402505016326906,27.787734336853028,27.497009716033936,25.04524169921875
2013-04-03,49.28902677631916,B,26.171201705932617,25.594937133789063,25.549074554443358,26.34268503189087,27.696608695983887,27.53579294204712,25.015431451797486
2013-04-04,49.39720278683509,B,26.988739013671875,25.89204216003418,25.681675338745116,26.267411613464354,27.616649436950684,27.58464582443237,24.99404582977295
2013-04-05,49.5224980320961,C,27.30777931213379,26.25295524597168,25.84717712402344,26.23899726867676,27.533898582458495,27.622830848693848,24.975551509857176
2013-04-08,49.597816245080594,C,26.76940155029297,26.516162872314453,26.018660926818846,26.174691009521485,27.421836051940918,27.662012882232666,24.956010351181032
2013-04-09,49.696982131803104,C,26.510181427001957,26.74946060180664,26.156246757507326,26.112877082824706,27.33808822631836,27.696808128356935,24.933029537200927
2013-04-10,49.791796486005744,C,27.487239837646484,27.012668228149415,26.303802680969238,26.13730354309082,27.264908561706545,27.729210567474365,24.91493401527405
2013-04-11,49.84699801080189,C,27.935888290405277,27.202098083496093,26.547070121765138,26.186156463623046,27.205886306762697,27.766099491119384,24.897735795974732
2013-04-12,49.842317916508215,C,27.3177490234375,27.204092025756836,26.728523635864256,26.22354383468628,27.159426193237305,27.799997425079347,24.876150789260866
2013-04-15,49.811661250893515,C,26.440391540527344,27.138290023803712,26.827226448059083,26.2250394821167,27.127721633911133,27.805780010223387,24.847985601425172
2013-04-16,49.82231172882701,C,26.839191436767575,27.204092025756836,26.976776313781738,26.243484020233154,27.093424949645996,27.81345691680908,24.825303897857665
2013-04-17,49.73459315712464,C,26.55006217956543,27.016656494140626,27.01466236114502,26.28186845779419,27.045170288085938,27.816148815155028,24.80366905212402
2013-04-18,49.50633177311695,C,25.612882614135746,26.55205535888672,26.877076721191408,26.27937602996826,26.98614803314209,27.799897727966307,24.778145904541017
2013-04-19,49.323462595226005,B,25.652761459350582,26.219057846069337,26.711574935913085,26.27937602996826,26.929917335510254,27.777265872955322,24.753270797729492
2013-04-22,49.29515286664429,B,25.89204216003418,26.109387969970705,26.62383899688721,26.321249961853027,26.88425479888916,27.766597995758058,24.74190502166748
2013-04-23,49.23114057944466,B,25.902013778686523,25.92195243835449,26.563022232055665,26.359634494781496,26.856538238525392,27.75184244155884,24.731386699676513
2013-04-24,49.190925461102616,B,26.0316219329834,25.818264389038085,26.417460441589355,26.3606315612793,26.820646324157714,27.735890483856203,24.71643172264099
2013-04-25,49.28333007498066,B,26.06153106689453,25.907994079589844,26.23002471923828,26.38854742050171,26.77358798980713,27.727615394592284,24.702174644470215
2013-04-26,49.440419934671375,B,26.76940155029297,26.13132209777832,26.175189971923828,26.451856803894042,26.744276237487792,27.72123462677002,24.692653322219847
2013-04-29,49.527494937412634,C,26.899009704589844,26.332715606689455,26.22105178833008,26.52413911819458,26.717556648254394,27.712660446166993,24.683829889297485
2013-04-30,49.66716645988665,C,27.6866397857666,26.68964080810547,26.30579662322998,26.64128646850586,26.694426307678224,27.710566768646242,24.680440101623535
2013-05-01,49.8014769387186,C,27.3476619720459,26.952848815917967,26.385556602478026,26.700109481811523,26.673888206481934,27.709071292877198,24.670918788909912
