Date,GRADE,GPS,EG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-08-26,46.82682800364873,P,197.6243438720703,197.58062133789062,199.93878173828125,201.79369888305663,196.51658081054688,186.00982650756836,208.52764778137208
2020-08-27,47.62488519183015,P,202.0965576171875,198.5861846923828,199.63092041015625,202.0573875427246,196.63280334472657,186.1116569519043,208.34576026916503
2020-08-28,48.953679600486424,A,201.9052734375,200.0180206298828,199.30210723876954,202.18854904174805,196.7410104370117,186.21157455444336,208.16233627319335
2020-08-31,49.41626349553038,A,200.45704650878903,200.28216552734375,199.13360137939452,202.1484718322754,196.86324432373047,186.38885345458985,207.96010887145997
2020-09-01,49.65351385633095,A,199.8516082763672,200.3869659423828,199.01476287841797,202.2511833190918,196.97992797851563,186.55121963500977,207.74347068786622
2020-09-02,50.49829302978807,A,199.88833618164065,200.8397644042969,199.21019287109374,202.2664680480957,197.22504608154296,186.82324295043946,207.52527488708495
2020-09-03,50.19475646923797,P,198.1362762451172,200.0477081298828,199.31694641113282,201.98739013671874,197.41198669433595,187.11281982421875,207.29831878662108
2020-09-04,49.72836297414424,P,197.72348022460935,199.2113494873047,199.61468505859375,201.29919891357423,197.7072592163086,187.31510330200194,207.0759949493408
2020-09-07,49.493715563539446,P,197.72348022460935,198.66463623046874,199.47340087890626,200.62512664794923,197.97229217529298,187.57008850097657,206.8646083831787
2020-09-08,48.95156104815433,P,194.0543212890625,197.50517883300782,198.94607238769532,199.93200149536133,198.09708557128906,187.88709579467775,206.6413417816162
2020-09-09,48.351489094777605,P,195.9256134033203,196.71263427734374,198.7761993408203,199.35749053955078,198.30138580322264,188.2248046875,206.41988822937012
2020-09-10,47.484864982647245,P,190.42176818847656,195.16973266601562,197.6087203979492,198.61982040405275,198.44916687011718,188.52817657470703,206.16687438964843
2020-09-11,46.702523691695795,P,189.2751922607422,193.48007507324218,196.34571228027343,197.82390975952148,198.57401641845703,188.8768524169922,205.90565841674805
2020-09-14,46.27826998669473,P,192.35726928710935,192.40683288574218,195.53573455810547,197.33466796875,198.6686947631836,189.21196350097657,205.64813377380372
2020-09-15,45.91431845654912,P,189.0733795166016,191.41064453125,194.4579116821289,196.73633728027343,198.73904663085938,189.47871002197266,205.37984703063964
2020-09-16,45.11684483448051,P,189.2201385498047,190.06954956054688,193.3910919189453,196.30064239501954,198.79976470947267,189.70353317260742,205.10910614013673
2020-09-17,45.41127653403121,P,188.00933837890625,189.58706359863282,192.3783981323242,195.84767227172853,198.95194396972656,190.01857772827148,204.8141268157959
2020-09-18,45.371581357290125,P,184.6978759765625,188.67160034179688,191.07583770751953,195.34526138305665,198.87886169433594,190.37391021728516,204.5043409729004
2020-09-21,44.840967580416056,P,185.57847595214844,187.3158416748047,189.86133728027343,194.66736907958983,198.8071780395508,190.75784606933593,204.19132507324218
2020-09-22,44.375340653026164,B,183.5604248046875,186.21325073242187,188.81194763183595,193.87901000976564,198.62663787841797,191.07739730834962,203.85636573791504
2020-09-23,43.5271807710234,B,180.79937744140625,184.5290985107422,187.29932403564453,193.03776168823242,198.26609283447266,191.3986264038086,203.5205771636963
2020-09-24,42.61021348653419,B,183.1568145751953,183.55859375,186.5728286743164,192.0907745361328,197.8650735473633,191.6588185119629,203.19913497924804
2020-09-25,42.08276158722276,B,182.2120056152344,183.06141967773436,185.86651000976562,191.10611114501953,197.45390258789064,191.88271423339845,202.86520095825196
2020-09-28,42.03687360172453,B,184.9272003173828,182.93116455078126,185.12350311279297,190.32961883544922,197.14749542236328,192.11396484375,202.5618154144287
2020-09-29,42.22925565282548,B,183.2577362060547,182.8706268310547,184.54193878173828,189.4999252319336,196.7944009399414,192.3916178894043,202.24559234619142
2020-09-30,42.747695932954855,B,181.20297241210935,182.95134582519532,183.74022216796874,188.56565704345704,196.34137115478515,192.71914276123047,201.91909545898437
2020-10-01,42.93437573593124,B,180.64337158203125,182.4486572265625,183.00362548828124,187.69101181030274,195.89081176757813,193.06367141723632,201.5894863128662
2020-10-02,43.38450334513892,B,182.23033142089844,182.45232238769532,182.75687103271486,186.91635437011718,195.4546859741211,193.35880264282227,201.26134628295898
2020-10-05,43.91488914466361,B,187.1103515625,182.88895263671876,182.91005859375,186.3856979370117,195.17463592529296,193.5995001220703,200.95114044189452
