Date,GRADE,GPS,ULTA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-12-14,,,18.3447322845459,20.781466674804687,23.658277320861817,24.314930057525636,,,
2007-12-17,,,17.662368774414062,18.874801254272462,22.823616790771485,23.754698753356934,,,
2007-12-18,,,17.504138946533203,18.239905548095702,22.017635154724122,23.294844245910646,,,
2007-12-19,,,17.553585052490234,17.883889389038085,21.148361587524413,22.968495845794678,,,
2007-12-20,,,16.564651489257812,17.52589530944824,20.08624610900879,22.59270076751709,,,
2007-12-21,,,16.39653205871582,17.136255264282227,18.95886096954346,22.21740016937256,,,
2007-12-24,,,16.614097595214844,16.926601028442384,17.900701141357423,21.85149440765381,,,
2007-12-25,,,16.614097595214844,16.74859275817871,17.494249153137208,21.50190601348877,,,
2007-12-26,,,17.15801239013672,16.66947822570801,17.276683807373047,21.131055641174317,,,
2007-12-27,,,17.07889747619629,16.772327423095703,17.149111366271974,20.75921630859375,,,
2007-12-28,,,16.910778045654297,16.875176620483398,17.005715942382814,20.331996631622314,,,
2007-12-31,,,16.960224151611328,16.944401931762695,16.935501480102538,19.879559135437013,,,
2008-01-01,,,16.960224151611328,17.01362724304199,16.881110000610352,19.449372577667237,,,
2008-01-02,,,16.366863250732422,16.855397415161132,16.76243782043457,18.95539970397949,24.664814949035645,,
2008-01-03,,,15.328483581542969,16.50531463623047,16.638821029663085,18.362533569335938,24.38158416748047,,
2008-01-04,,,14.329659461975098,15.989090919494629,16.432133769989015,17.695497369766237,24.035259342193605,,
2008-01-07,,,12.38145923614502,15.073337936401368,16.008869934082032,16.954785537719726,23.596568031311037,,
2008-01-08,,,13.40006160736084,14.361305427551269,15.68746633529663,16.59085774421692,23.16381036758423,,
2008-01-09,,,14.33954906463623,13.955842590332031,15.405620002746582,16.341151905059814,22.77417022705078,,
2008-01-10,,,15.892175674438477,14.068581008911133,15.2869478225708,16.218029594421388,22.44465732574463,,
2008-01-11,,,15.625164031982422,14.327681922912598,15.158386421203613,16.08205118179321,22.115935554504393,,
2008-01-14,,,15.872396469116213,15.025869369506836,15.0496036529541,15.992552566528321,21.810354804992677,,
2008-01-15,,,15.437265396118164,15.4333101272583,14.897307777404786,15.889208889007568,21.49745594024658,,
2008-01-16,,,15.733945846557615,15.712189483642579,14.834016036987304,15.798226928710937,21.231630363464355,,
2008-01-17,,,14.596672058105469,15.453088760375977,14.760834884643554,15.699827957153321,20.930203170776366,,
2008-01-18,,,12.361680030822754,14.800391960144044,14.56403694152832,15.498085355758667,20.58605401992798,,
2008-01-21,,,12.361680030822754,14.09824867248535,14.562059020996093,15.285464477539062,20.258914489746093,,
2008-01-22,,,12.440794944763184,13.498954582214356,14.466132354736327,15.076799345016479,19.93157724380493,,
2008-01-23,,,14.092314720153809,13.170628356933594,14.441408920288087,14.923514461517334,19.62105182647705,,
2008-01-24,,,14.141761779785156,13.07964630126953,14.266367530822754,14.776657676696777,19.30657066345215,,
2008-01-25,,,15.021913528442385,13.611693000793457,14.20604248046875,14.682214450836181,19.000000991821288,,
2008-01-28,,,15.328483581542969,14.2050537109375,14.151651191711426,14.600627422332764,18.729230766296386,,
2008-01-29,,,16.169076919555664,14.950710105895997,14.224832344055176,14.56107006072998,18.51858772277832,,
2008-01-30,,,15.3779296875,15.207833099365235,14.189230728149415,14.51162338256836,18.344535255432127,,
2008-01-31,,,15.071359634399414,15.393752670288086,14.236699485778809,14.498767185211182,18.164351387023927,,
2008-02-01,,,14.586782455444336,15.306726455688477,14.459209728240968,14.511623334884643,17.978036155700682,,
2008-02-04,,,13.874749183654783,15.01597957611084,14.61051664352417,14.586287832260131,17.776886882781984,,
2008-02-05,,,13.845081329345703,14.551180458068847,14.750945281982421,14.608538818359374,17.581671199798585,,
2008-02-06,,,14.042868614196776,14.284168243408203,14.746000671386719,14.593704795837402,17.371028175354002,,
2008-02-07,,,15.74383544921875,14.41866340637207,14.906208038330078,14.586287784576417,17.195591201782225,,
2008-02-08,,,15.3779296875,14.576892852783203,14.94180965423584,14.573926067352295,16.994046363830567,,
2008-02-11,,,14.923020362854004,14.786547088623047,14.901263332366943,14.526457262039184,16.7723272895813,,
2008-02-12,,,14.74501132965088,14.966533088684082,14.758856773376465,14.49184455871582,16.55594841003418,,
2008-02-13,,,14.764790534973145,15.110917472839356,14.697542858123779,14.443386793136597,16.326317806243896,,
2008-02-14,,,14.62633991241455,14.887418365478515,14.653040885925293,14.44487018585205,16.075128479003908,,
2008-02-15,,,14.62633991241455,14.737100410461426,14.656996631622315,14.55810317993164,15.814247608184814,,
2008-02-18,,,14.62633991241455,14.677764320373536,14.732155704498291,14.67133617401123,15.562860488891602,,
2008-02-19,,,14.616450309753418,14.652052116394042,14.809292602539063,14.780118942260742,15.44161714553833,,
2008-02-20,,,14.754900932312012,14.650074195861816,14.880495834350587,14.813248252868652,15.350041847229004,,
2008-02-21,,,14.616450309753418,14.64809627532959,14.767757320404053,14.836982679367065,15.275278415679931,,
2008-02-22,,,13.845081329345703,14.49184455871582,14.614472484588623,14.778141069412232,15.185285396575928,,
2008-02-25,,,13.99342155456543,14.365260887145997,14.521512603759765,14.711387968063354,15.111906452178955,,
2008-02-26,,,15.002135276794434,14.4423978805542,14.547224998474121,14.653040885925293,15.06186637878418,,
2008-02-27,,,14.656007766723633,14.422619247436524,14.53634672164917,14.616944789886475,15.003914833068848,,
2008-02-28,,,14.45822048187256,14.39097328186035,14.51953477859497,14.586287832260131,14.961786212921142,,
2008-02-29,,,13.854970932006836,14.392951202392577,14.4423978805542,14.549697256088256,14.910954990386962,,
2008-03-03,,,14.586782455444336,14.51162338256836,14.438442134857178,14.585298919677735,14.870408687591553,,
2008-03-04,,,14.161540031433104,14.343504333496094,14.392951107025146,14.601121854782104,14.821357536315919,,
2008-03-05,,,14.28021240234375,14.268345260620118,14.34548225402832,14.612989044189453,14.76380153656006,,
2008-03-06,,,14.141761779785156,14.205053520202636,14.298013401031493,14.532885360717774,14.705058822631836,,
2008-03-07,,,13.330835342407228,14.100226402282715,14.246588802337646,14.430530643463134,14.633459968566894,,
2008-03-10,,,12.54957675933838,13.692785263061523,14.102204322814941,14.311858463287354,14.545247020721435,,
2008-03-11,,,12.678138732910156,13.396105003356933,13.869804668426514,14.208514833450318,14.459605312347412,,
2008-03-12,,,12.084778785705566,12.957018280029297,13.612681770324707,14.074514245986938,14.373963623046874,19.51938928604126,
2008-03-13,,,10.373921394348145,12.203450202941895,13.204251861572265,13.861893320083619,14.274872379302979,19.328228273391723,
2008-03-14,,,10.581598281860352,11.653602790832519,12.876914596557617,13.659656238555907,14.199911155700683,19.117585248947144,
2008-03-17,,,11.155179977416992,11.374723434448242,12.533754348754883,13.48609824180603,14.175385570526123,18.88597680091858,
2008-03-18,,,11.669425964355469,11.172980880737304,12.28454294204712,13.338747024536133,14.140772857666015,18.65229161262512,
2008-03-19,,,11.372745513916016,11.030574226379395,11.993796253204346,13.169639253616333,14.081436786651611,18.427803506851195,
2008-03-20,,,12.63858127593994,11.483506202697754,11.843478202819824,13.070745801925659,14.01636489868164,18.230511112213136,
2008-03-21,,,12.63858127593994,11.894902801513672,11.774252796173096,13.010420799255371,13.956633243560791,18.036284399032592,
2008-03-24,,,13.83519172668457,12.430905151367188,11.902814292907715,13.002509307861327,13.915889148712159,17.863121976852415,
2008-03-25,,,14.853795051574709,13.067778968811036,12.12037992477417,12.995092296600342,13.904219741821288,17.700837841033934,
2008-03-26,,,14.48788833618164,13.69080753326416,12.360690879821778,12.986686325073242,13.87929859161377,17.55546447753906,
2008-03-27,,,14.309881210327148,14.0250675201416,12.754286861419677,12.979269361495971,13.873562774658204,17.401882972717285,
2008-03-28,,,13.864860534667969,14.270323371887207,13.082613086700439,12.979763841629028,13.903626384735107,17.24484020233154,
2008-03-31,,,13.884638786315918,14.280212783813477,13.355558967590332,12.944656658172608,13.93408555984497,17.09650002479553,
2008-04-01,,,14.161540031433104,14.141761779785156,13.604770374298095,12.944656658172608,13.968500461578369,16.95003885269165,
2008-04-02,,,13.825302124023438,14.009244537353515,13.850026035308838,12.921911144256592,13.963160209655761,16.792106018066406,
2008-04-03,,,13.914306640625,13.930129623413086,13.977598571777344,12.910538387298583,13.958611106872558,16.632590885162355,
2008-04-04,,,13.667073249816896,13.89057216644287,14.080447769165039,12.927350282669067,13.931514301300048,16.465757646560668,
2008-04-07,,,13.370393753051758,13.787723159790039,14.033967971801758,12.968391132354736,13.892352504730225,16.310791635513304,
2008-04-08,,,14.023090362548828,13.760033226013183,13.95089750289917,13.03563871383667,13.849432773590088,16.184010248184205,
2008-04-09,,,13.578068733215332,13.710586547851562,13.85991554260254,13.110303211212159,13.813435554504395,16.07898540496826,
2008-04-10,,,14.74501132965088,13.876727485656739,13.903428554534912,13.328857707977296,13.806908588409424,15.985629987716674,
2008-04-11,,,14.141761779785156,13.971665191650391,13.93111867904663,13.506865882873536,13.79800817489624,15.888022165298462,
2008-04-14,,,14.250544548034668,14.147695350646973,13.967709255218505,13.66163411140442,13.805524082183839,15.79120548248291,
2008-04-15,,,14.062647819519045,14.155606842041015,13.9578200340271,13.781295204162598,13.809875411987305,15.695773305892944,
2008-04-16,,,13.963753700256348,14.232743835449218,13.971665191650391,13.910845613479614,13.808293113708496,15.58966064453125,
2008-04-17,,,13.845081329345703,14.052757835388183,13.964742660522461,13.971170616149902,13.770318031311035,15.48295461654663,
2008-04-18,,,13.943975448608398,14.013200569152833,13.992432880401612,14.036440324783324,13.741638946533204,15.367842655181885,
2008-04-21,,,13.884638786315918,13.940019416809083,14.043857383728028,14.038912677764893,13.72087131500244,15.24659930229187,
2008-04-22,,,13.123160362243652,13.752121925354004,13.95386438369751,13.95238094329834,13.688434295654297,15.122191352844238,
2008-04-23,,,13.142937660217283,13.587958717346192,13.910351276397705,13.885133409500122,13.65599723815918,14.991157522201538,
2008-04-24,,,13.251720428466797,13.46928653717041,13.761022186279297,13.832225370407105,13.628504848480224,14.851816663742065,
2008-04-25,,,13.726409912109377,13.425773429870606,13.71948699951172,13.825302839279175,13.61050624847412,14.712376928329467,
2008-04-28,,,13.657184600830078,13.380282592773437,13.66015100479126,13.813930130004882,13.59112314224243,14.576991815567016,
2008-04-29,,,14.013200759887695,13.558290672302245,13.655206298828125,13.806513166427612,13.579058151245118,14.510337648391724,
2008-04-30,,,13.99342155456543,13.728387451171875,13.658173084259033,13.814919137954712,13.563828563690185,14.456935205459594,
2008-05-01,,,14.794458389282228,14.03693504333496,13.753110790252686,13.858926725387573,13.567388725280761,14.421333570480346,
2008-05-02,,,14.685676574707031,14.228788375854492,13.82728090286255,13.90985689163208,13.584200630187988,14.384743013381957,
2008-05-05,,,14.388996124267578,14.375150680541992,13.877716636657714,13.96078701019287,13.592112121582032,14.352009286880493,
2008-05-06,,,14.210987091064451,14.414707946777344,13.986499309539795,13.970181846618653,13.576289157867432,14.319077768325805,
2008-05-07,,,14.33954906463623,14.483933448791504,14.10616044998169,14.008255863189698,13.569959983825683,14.286937408447265,
2008-05-08,,,14.191208839416504,14.36328353881836,14.20010929107666,13.980565738677978,13.564619750976563,14.263202981948853,
2008-05-09,,,14.05275821685791,14.236699867248536,14.232744121551514,13.976115560531616,13.568575496673583,14.239765243530274,
2008-05-12,,,14.112093925476074,14.181319427490234,14.278235054016113,13.969193029403687,13.559081726074218,14.214745206832886,
2008-05-13,,,14.43844223022461,14.226810455322266,14.320759201049805,13.987982749938965,13.564619770050049,14.192988653182983,
2008-05-14,,,14.527445793151855,14.264389801025391,14.374161624908448,14.01616735458374,13.56956443786621,14.166682987213134,
2008-05-15,,,14.754900932312012,14.377128219604492,14.370205879211426,14.061658334732055,13.581827220916749,14.143443021774292,
2008-05-16,,,14.45822048187256,14.458220672607421,14.347460269927979,14.087370586395263,13.604374923706054,14.118917446136475,
2008-05-19,,,14.003311157226562,14.43646411895752,14.308891773223877,14.093304204940797,13.633449611663819,14.089348316192627,
2008-05-20,,,13.765966415405272,14.301968955993653,14.264389705657958,14.125444507598877,13.655206165313722,14.057405738830566,
2008-05-21,,,14.181319236755373,14.232743644714356,14.248566722869873,14.17736358642578,13.697136974334716,14.035550298690795,
2008-05-22,,,14.131872177124023,14.108137893676759,14.242633056640624,14.221371173858643,13.772295989990234,14.023584184646607,
2008-05-23,,,13.60773754119873,13.938041305541992,14.198130989074707,14.21543755531311,13.832818775177001,14.016364965438843,
2008-05-26,,,13.60773754119873,13.858926582336426,14.147695350646973,14.212965202331542,13.881869926452637,14.028627748489379,
2008-05-27,,,14.210987091064451,13.947930717468262,14.124949836730957,14.222854518890381,13.932701148986816,14.036737003326415,
2008-05-28,,,14.824126243591309,14.07649211883545,14.154617881774902,14.264389753341675,14.001728763580322,14.041582775115966,
2008-05-29,,,14.735121726989746,14.197142028808594,14.152639961242675,14.261422920227051,14.04365957260132,14.030012235641479,
2008-05-30,,,14.10220432281494,14.296035385131836,14.117038345336914,14.232249307632447,14.072932033538818,14.014782638549805,
2008-06-02,,,14.131872177124023,14.400862312316894,14.12989444732666,14.219393110275268,14.078865642547607,13.997377395629883,
2008-06-03,,,13.825302124023438,14.323725318908691,14.135828018188477,14.200108861923217,14.058295783996583,13.981257762908935,
2008-06-04,,,13.1824951171875,13.99539909362793,14.035945606231689,14.142256164550782,14.0321879196167,13.955743255615234,
2008-06-05,,,14.151651382446287,13.878705024719238,14.037923526763915,14.14027829170227,14.029023323059082,13.951293048858643,
2008-06-06,,,13.68685245513916,13.795634651184082,14.045835018157959,14.121983003616332,14.025463161468506,13.964544773101807,
2008-06-09,,,13.202274322509766,13.60971508026123,14.005288696289062,14.076492023468017,14.011815872192383,13.972950716018676,
2008-06-10,,,13.864860534667969,13.617626762390136,13.970676040649414,14.047812938690186,14.00588228225708,13.987191371917724,
2008-06-11,,,12.935261726379396,13.568180084228516,13.781789588928223,13.968203735351562,13.988081474304199,13.97562084197998,
2008-06-12,,,12.440794944763184,13.226008796691895,13.552356910705566,13.852498435974121,13.958611240386963,13.95861117362976,
2008-06-13,,,12.806700706481934,13.049978446960449,13.422806549072266,13.76992244720459,13.941403789520264,13.936459045410157,
2008-06-16,,,13.301167488098145,13.069757080078125,13.339736080169677,13.73481526374817,13.940019264221192,13.916185884475707,
2008-06-17,,,12.905593872070312,12.877903747558594,13.247765254974365,13.69179663658142,13.91766933441162,13.883551054000854,
2008-06-18,,,12.084778785705566,12.707807159423828,13.137993621826173,13.58696961402893,13.887803535461426,13.85061954498291,
2008-06-19,,,12.094667434692385,12.638581657409668,12.932295227050782,13.48510937690735,13.834796657562256,13.82085262298584,
2008-06-20,,,12.519908905029297,12.581223297119141,12.815600872039795,13.430717945098877,13.802359600067138,13.800183887481689,
2008-06-23,,,11.451860427856444,12.2113618850708,12.640559482574464,13.322924089431762,13.746385917663574,13.775954999923705,
2008-06-24,,,11.49141788482666,11.928526687622071,12.403215217590333,13.186945629119872,13.694961318969726,13.752418365478515,
2008-06-25,,,11.165069580078123,11.744584846496583,12.226196002960204,13.003992795944214,13.638987636566162,13.723640375137329,
2008-06-26,,,10.373921394348145,11.400435638427734,12.019508647918702,12.785932779312134,13.56956443786621,13.669941234588624,
2008-06-27,,,11.145291328430176,11.12551212310791,11.853367710113526,12.638087129592895,13.513590755462646,13.627614850997924,
2008-06-30,,,11.115622520446776,11.058264541625977,11.634813213348389,12.487274646759031,13.458210430145265,13.589540872573853,
2008-07-01,,,11.174959182739258,10.994972801208496,11.461749744415282,12.354757499694824,13.419246406555176,13.553840351104736,
2008-07-02,,,10.670601844787598,10.89607925415039,11.320332050323486,12.229162836074828,13.369799690246582,13.51289846420288,
2008-07-03,,,9.968459129333496,10.81498680114746,11.107711219787598,12.02000322341919,13.304134464263916,13.46631965637207,
2008-07-04,,,9.968459129333496,10.579620361328125,10.852566242218018,11.834083557128906,13.228975448608399,13.41974084854126,
2008-07-07,,,9.513548851013184,10.259205627441407,10.658735084533692,11.649647283554078,13.14610273361206,13.368612937927246,
2008-07-08,,,9.938791275024414,10.011972045898437,10.503472423553466,11.453343820571899,13.064614543914795,13.321836347579955,
2008-07-09,,,9.64211082458496,9.80627384185791,10.351176548004151,11.288686275482176,12.977588329315186,13.270708446502686,
2008-07-10,,,9.64211082458496,9.741004180908202,10.277995491027832,11.148752069473264,12.87454137802124,13.220965051651001,
2008-07-11,,,9.335540771484377,9.614420509338379,10.097020435333253,10.975194072723387,12.767538661956786,13.175869646072387,
2008-07-14,,,9.464101791381836,9.60453109741211,9.931868362426759,10.783340787887571,12.669040775299072,13.130576448440552,
2008-07-15,,,9.483880996704102,9.513549041748046,9.762760543823243,10.612255144119262,12.574498653411865,13.075393905639649,
2008-07-16,,,9.889344215393066,9.562995719909669,9.684634780883789,10.502483415603637,12.485494556427001,13.027727270126343,
2008-07-17,,,10.235471725463867,9.681667900085449,9.711336040496827,10.40952363014221,12.406379814147948,12.985499782562256,
2008-07-18,,,9.780561447143556,9.770672035217286,9.692546272277832,10.272556257247924,12.320935878753662,12.944755687713624,
2008-07-21,,,10.245360374450684,9.926923751831055,9.765727424621582,10.212231254577635,12.243601207733155,12.901341466903686,
2008-07-22,,,10.611265182495115,10.152400588989257,9.832974815368653,10.168223619461058,12.167057666778565,12.865838718414306,
2008-07-23,,,11.362855911254885,10.447102928161621,10.005049324035644,10.178112936019897,12.103765869140625,12.836665153503418,
2008-07-24,,,11.3331880569458,10.666646194458007,10.174157047271729,10.22607626914978,12.035331611633302,12.808579416275025,
2008-07-25,,,11.263962745666504,10.963326454162598,10.366999244689941,10.232009840011596,11.97144645690918,12.787910690307617,
2008-07-28,,,10.482705116271973,11.010795402526856,10.468859577178955,10.200363969802856,11.901034336090088,12.767241973876953,
2008-07-29,,,10.91783618927002,11.072109603881836,10.612255096435547,10.187507820129394,11.844071731567382,12.749638948440552,
2008-07-30,,,10.809053421020508,10.96134910583496,10.704226016998291,10.19443039894104,11.776626415252686,12.736881694793702,16.12813549041748
2008-07-31,,,9.32565212249756,10.559841918945313,10.61324405670166,10.162290048599242,11.680502014160156,12.726399002075196,16.02731363773346
2008-08-01,,,9.345429420471191,10.17613525390625,10.569730854034423,10.131138563156128,11.595255851745605,12.714037313461304,15.915811281204224
2008-08-04,,,9.276205062866213,9.934835243225098,10.472815322875977,10.11927137374878,11.508625202178955,12.695247564315796,15.790612182617188
2008-08-05,,,9.39487648010254,9.630243301391602,10.351176452636718,10.092075634002686,11.412302989959716,12.672502069473266,15.662396841049194
2008-08-06,55.92010776900838,B,9.760782241821287,9.420589065551757,10.190969085693359,10.098009204864503,11.311036109924316,12.656382436752319,15.542092971801758
2008-08-07,55.95835235419458,B,10.10690975189209,9.576840591430663,10.068341255187988,10.12124915122986,11.218471870422363,12.63106572151184,15.430788416862487
2008-08-08,56.08621875638844,B,10.987060546875,9.905166816711425,10.040651035308837,10.203825139999392,11.156168994903565,12.614550514221191,15.325417456626893
2008-08-11,56.28194622797815,C,11.451860427856444,10.340297889709472,10.137566566467285,10.30321307182312,11.102568759918213,12.590717201232911,15.226919589042664
2008-08-12,56.50637630795226,C,11.629868507385254,10.787296295166016,10.208769798278809,10.410512447357178,11.05866008758545,12.558477935791016,15.129657888412476
2008-08-13,56.73152806963623,C,11.77820873260498,11.190781593322754,10.305685329437257,10.504955673217774,11.030574359893798,12.531381139755249,15.043422808647156
2008-08-14,56.89897364682537,C,11.847434043884276,11.538886451721192,10.557863521575928,10.585553789138794,10.984490013122558,12.506756668090821,14.954319820404052
2008-08-15,56.99308241506083,C,12.03533172607422,11.748540687561036,10.82685375213623,10.698292303085328,10.951459598541259,12.488461380004884,14.866650791168214
2008-08-18,57.04199982015749,C,12.094667434692385,11.877102088928222,11.108699989318847,10.790757656097414,10.929307460784912,12.470561666488647,14.78353084564209
2008-08-19,57.042043113303386,C,11.748540878295898,11.900836563110351,11.344066429138184,10.847621440887453,10.886981067657471,12.446431674957275,14.698235263824463
2008-08-20,57.01006726286264,C,11.87710189819336,11.920615196228027,11.55569839477539,10.873333740234376,10.86581787109375,12.426949672698974,14.60952784538269
2008-08-21,56.93660141059334,C,11.471639633178713,11.845456314086913,11.692171382904053,10.880256319046023,10.84643476486206,12.402523002624513,14.517556943893432
2008-08-22,56.86002358088739,C,11.896880149841309,11.817765998840333,11.783153343200684,10.911902189254763,10.828238353729247,12.384821071624756,14.425289359092712
2008-08-25,56.74420972341349,C,11.313408851623535,11.661514282226562,11.769308185577392,10.95343737602234,10.788483180999755,12.364251222610473,14.337521429061889
2008-08-26,56.7348040852222,C,11.817766189575195,11.675359344482422,11.788097953796386,10.998433876037598,10.766726627349854,12.342197980880737,14.26310411453247
2008-08-27,56.700502164199854,C,11.076065063476562,11.515151977539062,11.717883586883545,11.011784458160403,10.746552352905274,12.31717794418335,14.198081674575805
2008-08-28,56.74011290363191,B,11.323298454284668,11.485483741760254,11.665470027923584,11.111666774749756,10.731124973297119,12.282960815429687,14.134295401573182
2008-08-29,56.71399298574783,B,10.75960636138916,11.258028984069824,11.537897491455078,11.182375621795654,10.695918922424317,12.249139261245727,14.068580713272095
2008-09-01,56.747368504966715,B,10.75960636138916,11.147268486022949,11.404391384124756,11.256545686721802,10.68207384109497,12.214229879379273,14.002717680931092
2008-09-02,56.768234263460045,B,11.3331880569458,11.050352859497071,11.362856101989745,11.353461265563965,10.678909244537353,12.18693528175354,13.941354293823242
2008-09-03,56.81463419972665,B,11.254073143005373,11.085954475402833,11.300553226470948,11.428125810623168,10.680689315795899,12.15983847618103,13.87474956035614
2008-09-04,56.80666934273672,B,10.937614440917969,11.008817672729492,11.247150707244874,11.469661045074464,10.691963176727295,12.130763807296752,13.806859211921692
2008-09-05,56.95475311369456,C,12.490242004394531,11.354944801330566,11.306486892700196,11.54482011795044,10.718862190246583,12.116226472854613,13.74203456401825
2008-09-08,57.169924701631935,C,13.60773754119873,11.92457103729248,11.535919761657714,11.652613973617553,10.768704490661621,12.113457460403442,13.680028381347656
2008-09-09,57.301819621604515,C,13.291277885437012,12.316189002990722,11.683270931243896,11.735684442520142,10.811030864715576,12.115138635635375,13.618664994239808
2008-09-10,57.468794775524486,C,13.54840087890625,12.775054550170898,11.930504512786865,11.824194049835205,10.86858684539795,12.119193267822265,13.555175395011902
2008-09-11,57.67120508866884,C,13.765966415405272,13.34072494506836,12.174771308898926,11.920120668411256,10.944536991119385,12.124335727691651,13.488076195716857
2008-09-12,57.746716593711255,A,13.845081329345703,13.611692810058594,12.48331880569458,12.010608148574828,11.02206943511963,12.125522441864014,13.418949685096742
2008-09-15,57.696277875454065,A,13.578068733215332,13.605759048461914,12.765165042877197,12.084778213500977,11.103359832763672,12.124731283187867,13.350861549377441
2008-09-16,57.75085453900743,A,13.775856018066406,13.702674674987794,13.009431838989258,12.186143970489502,11.180101127624512,12.122357835769654,13.316347742080689
2008-09-17,57.77635563809778,A,13.70663070678711,13.734320640563965,13.254687595367432,12.277620410919189,11.261391525268555,12.11948992729187,13.288212566375732
2008-09-18,57.79917796084262,C,13.795634269714355,13.740254211425782,13.54048957824707,12.393820142745971,11.344461994171143,12.109501686096191,13.265417628288269
2008-09-19,57.87893219697605,C,14.537335395812988,13.878705024719238,13.745198917388915,12.525842905044556,11.448497886657714,12.10801827430725,13.246380643844605
2008-09-22,57.84650609115703,C,12.697917938232422,13.702674865722656,13.654216957092284,12.595068359375,11.513174209594727,12.0911074924469,13.221558389663697
2008-09-23,57.733366278591035,C,12.54957675933838,13.45741901397705,13.580046844482421,12.631658887863159,11.574488124847413,12.074493389129639,13.196785578727722
2008-09-24,57.57520744797176,C,12.03533172607422,13.123159217834473,13.428739929199219,12.679622220993043,11.617407875061035,12.051451215744018,13.169194312095643
2008-09-25,57.43151802746967,B,12.440794944763184,12.852191352844239,13.29622278213501,12.735497045516968,11.661514339447022,12.033947076797485,13.14857502937317
2008-09-26,57.2972913630608,B,12.945151329040527,12.533754539489745,13.206229782104492,12.844774293899537,11.724806137084961,12.022871007919312,13.131318125724793
2008-09-29,57.345254831345734,B,12.935261726379396,12.581223297119141,13.141949081420899,12.953557062149049,11.778604164123536,12.011102685928345,13.112923946380615
2008-09-30,57.4086726798702,B,13.133049011230469,12.69791774749756,13.077668380737304,13.043550109863281,11.829039840698242,11.998048753738404,13.095518703460693
2008-10-01,57.50216915626049,B,13.014376640319824,12.89372673034668,13.008442974090576,13.131565284729003,11.86207025527954,11.982918062210082,13.074800524711609
2008-10-02,57.51609991101694,C,12.480352401733398,12.901638221740722,12.876914787292481,13.208702182769775,11.885013542175294,11.960172576904297,13.051807799339294
2008-10-03,57.41435675358104,C,12.025442123413086,12.717696380615234,12.625725460052491,13.185462188720702,11.900243129730224,11.935844793319703,13.027381119728089
2008-10-06,57.278708762224305,B,11.659536361694336,12.462551307678222,12.521887302398683,13.088052129745483,11.923779754638671,11.91240704536438,13.000877680778503
2008-10-07,57.07083423340387,B,10.77938461303711,11.99181842803955,12.344868087768557,12.962457466125489,11.921010723114014,11.882541227340699,12.969973483085631
