Date,GRADE,GPS,TROW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-05-08,,,0.4554310441017151,0.4783664882183074,0.5062165409326553,0.4991721898317337,,,
1986-05-09,,,0.4685372710227966,0.4737794637680053,0.49704242050647734,0.5016295567154885,,,
1986-05-12,,,0.4554310441017151,0.46657119393348695,0.48688532412052155,0.5026124820113183,,,
1986-05-13,,,0.4292190968990326,0.454120534658432,0.47377938628196714,0.502121002972126,,,
1986-05-14,,,0.4423252642154693,0.45018874406814574,0.4675540953874588,0.5008104026317597,,,
1986-05-15,,,0.4390486776828766,0.44691227078437806,0.46263937950134276,0.4990083336830139,,,
1986-05-16,,,0.4324956238269806,0.43970394134521484,0.4567417025566101,0.4963871374726295,,,
1986-05-19,,,0.4226664304733276,0.43315101861953736,0.44986110627651216,0.4908171251416206,,,
1986-05-20,,,0.4226664304733276,0.4318404853343963,0.4429805099964142,0.4842641547322272,,,
1986-05-21,,,0.4292190968990326,0.429219251871109,0.4397039979696274,0.47803881764411915,,,
1986-05-22,,,0.4357725381851196,0.42856402397155763,0.43773814737796785,0.4719773441553115,,,
1986-05-23,,,0.4685372710227966,0.43577235341072085,0.43773814737796785,0.4673902839422225,,,
1986-05-26,,,0.4685372710227966,0.44494652152061465,0.439048770070076,0.4629670470952987,,,
1986-05-27,,,0.5013021230697632,0.46067366003990173,0.44625707268714904,0.460018229484558,,,
1986-05-28,,,0.5111311674118042,0.47705607414245604,0.45313766300678254,0.46034587919712056,,,
1986-05-29,,,0.5013021230697632,0.49016199111938474,0.4593630075454712,0.4610011935234069,,,
1986-05-30,,,0.4881958365440368,0.4940937042236328,0.4649330288171768,0.4608373656868934,,,
1986-06-02,,,0.4783663749694824,0.49605952501296996,0.4705030232667923,0.46018206477165213,,,
1986-06-03,,,0.4750900566577911,0.4908171117305756,0.4757453858852386,0.4593629479408263,,,
1986-06-04,,,0.4800043702125549,0.4845917522907257,0.4808239132165909,0.46026395559310906,,,
1986-06-05,,,0.4914723932743072,0.48262580633163454,0.48639389872550964,0.46206602305173866,,,
1986-06-06,,,0.4914723932743072,0.4832811176776885,0.4886874109506606,0.4632127791643142,,,
1986-06-09,,,0.4783663749694824,0.4832811176776885,0.4896703213453292,0.46435954570770255,,,
1986-06-10,,,0.4718132317066192,0.4826257526874541,0.4867214322090148,0.46648925244808187,0.46621073961257936,,
1986-06-11,,,0.4816431701183319,0.48295351266860964,0.48377263247966756,0.468455147743225,0.469094043970108,,
1986-06-12,,,0.4816431701183319,0.48098766803741455,0.48180673718452444,0.4705848723649978,0.4711254703998566,,
1986-06-13,,,0.4849195480346679,0.4796770989894867,0.48147910833358754,0.47320606857538217,0.47322242438793183,,
1986-06-16,,,0.4881958365440368,0.4816429913043976,0.482462054491043,0.47648253887891767,0.4755159616470337,,
1986-06-17,,,0.4881958365440368,0.484919512271881,0.48377263247966756,0.4797590091824532,0.4776784414052963,,
1986-06-18,,,0.4816431701183319,0.484919512271881,0.4839365124702453,0.48238021284341814,0.47957881033420563,,
1986-06-19,,,0.4849195480346679,0.48557478785514824,0.4832812279462814,0.48483756333589556,0.4811515307426453,,
1986-06-20,,,0.4783663749694824,0.4842641532421112,0.48197062611579894,0.48532901853322985,0.4823310595750809,,
1986-06-23,,,0.4816431701183319,0.4829536199569702,0.4822983056306839,0.4859843134880066,0.4832484722137451,,
1986-06-24,,,0.4783663749694824,0.4809877276420593,0.4829536199569702,0.4848375260829926,0.48403482615947724,,
1986-06-25,,,0.4718132317066192,0.4790217399597168,0.48197062611579894,0.4828716292977333,0.48410034537315366,,
1986-06-26,,,0.4619842171669006,0.47443467378616333,0.4800047308206558,0.4809057340025902,0.48383822858333586,,
1986-06-27,,,0.4587075412273407,0.470502907037735,0.4773835301399231,0.47943131923675536,0.4833139884471893,,
1986-06-30,,,0.4554310441017151,0.4652604818344116,0.47410705089569094,0.478284552693367,0.48174127578735354,,
1986-07-01,,,0.4423252642154693,0.4580522596836089,0.46951999366283415,0.47664631307125094,0.47951326429843893,,
1986-07-02,,,0.4390486776828766,0.45149934887886045,0.46526054441928866,0.474598528444767,0.4772197210788726,,
1986-07-03,,,0.4390486776828766,0.4469122409820557,0.4606734573841095,0.4719773426651955,0.47486065447330467,,
1986-07-04,,,0.4390486776828766,0.44298046827316284,0.4567416876554489,0.46935615688562393,0.4724360585212707,,
1986-07-07,,,0.4292190968990326,0.43773807883262633,0.451499280333519,0.46689879298210146,0.46988040030002587,,
1986-07-08,,,0.4226664304733276,0.433806312084198,0.4459292858839035,0.46444145292043687,0.46712815940380087,,
1986-07-09,,,0.4292190968990326,0.4318403959274292,0.4416698724031448,0.4618202492594719,0.4656209778785705,,
1986-07-10,,,0.4259425699710846,0.4292191743850708,0.43806570768356323,0.45903521925210955,0.4643759125471114,,
1986-07-11,,,0.419389933347702,0.4252874255180359,0.43413394689559937,0.4557587385177612,0.46293426334857934,,
1986-07-14,,,0.3997309505939483,0.41938979625701905,0.4285639375448227,0.4513354942202568,0.46109943449497215,,
1986-07-15,,,0.3964546024799347,0.4141474306583405,0.4239768713712692,0.4467484325170517,0.4591990786790847,,
1986-07-16,,,0.4062835276126861,0.4095603168010712,0.4207003563642502,0.4429804503917694,0.45808506488800044,,
1986-07-17,,,0.4062835276126861,0.4056285083293914,0.41742384135723115,0.43904864937067034,0.45710211455821986,,
1986-07-18,,,0.3997309505939483,0.40169671177864064,0.4134920686483383,0.4351168781518936,0.4557259881496429,,
1986-07-21,,,0.4030077457427978,0.4023520708084106,0.41087093353271487,0.4311851069331169,0.45467752218246454,,
1986-07-22,,,0.4030077457427978,0.40366269946098327,0.40890506505966184,0.4274171754717827,0.45415329515933983,,
1986-07-23,,,0.4030077457427978,0.40300754308700554,0.4062839299440383,0.4239769011735916,0.45336694478988643,,
1986-07-24,,,0.4062835276126861,0.40300754308700554,0.40431802570819847,0.4211918666958809,0.4527116417884826,,
1986-07-25,,,0.4030077457427978,0.4036629021167754,0.40267980694770805,0.41840687692165374,0.45212188422679894,,
1986-07-28,,,0.419389933347702,0.40693933963775636,0.4046457052230834,0.4166048213839531,0.4520563542842864,,
1986-07-29,,,0.4128368496894836,0.4089051604270935,0.4062839299440383,0.41513040065765383,0.45185976266860955,,
1986-07-30,,,0.4128368496894836,0.41087098121643056,0.40693926215171805,0.4138198092579842,0.4515321177244186,,
1986-07-31,,,0.4161135852336883,0.412836992740631,0.40792226791381836,0.4126730546355247,0.45113893866538995,,
1986-08-01,,,0.4062835276126861,0.41349214911460874,0.40857752561569216,0.41103479713201524,0.4498938637971877,,
1986-08-04,,,0.4030077457427978,0.4102157115936279,0.40857752561569216,0.4097242295742035,0.44858327329158776,,
1986-08-05,,,0.4062835276126861,0.40890504717826837,0.40890510380268086,0.40890508443117135,0.4466829013824462,,
1986-08-06,,,0.4062835276126861,0.4075943827629088,0.4092326819896697,0.40775830596685403,0.44458594858646383,,
1986-08-07,,,0.4095605611801147,0.4062837779521941,0.4095603853464126,0.4069392055273055,0.4427511173486709,,
1986-08-08,,,0.4062835276126861,0.4062837779521942,0.4098879635334014,0.4062838852405547,0.4411128711700439,,
1986-08-11,,,0.4062835276126861,0.4069389343261718,0.4085773229598998,0.4066115140914916,0.43967121422290795,,
1986-08-12,,,0.4128368496894836,0.40824959874153127,0.4085773229598998,0.40743062645196904,0.4384261500835418,,
1986-08-13,,,0.4062835276126861,0.40824959874153127,0.40792199075222013,0.40743062645196904,0.4369517332315444,,
1986-08-14,,,0.4095605611801147,0.4082495987415314,0.4072666883468628,0.4075944781303405,0.43531349658966056,,
1986-08-15,,,0.4128368496894836,0.40956026315689076,0.40792202055454246,0.40824977308511723,0.4337407857179641,,
1986-08-18,,,0.4128368496894836,0.4108709275722503,0.40890493094921104,0.4087412282824515,0.43243019521236414,,
1986-08-19,,,0.4128368496894836,0.4108709275722503,0.40956026315689076,0.4092326834797858,0.4312506675720214,0.44873070359230044,
1986-08-20,,,0.4161135852336883,0.4128369390964508,0.410543268918991,0.4098879754543304,0.42994007587432853,0.4495170599222183,
1986-08-21,,,0.4161135852336883,0.41414754390716546,0.41119857132434834,0.4103794783353806,0.42862948417663566,0.4498774772882462,
1986-08-22,,,0.4128368496894836,0.41414754390716546,0.4118539035320281,0.41087093353271487,0.427187830209732,0.45020512729883194,
1986-08-25,,,0.4128368496894836,0.41414754390716546,0.41250923573970794,0.41054327934980395,0.4256806504726409,0.45059830605983736,
1986-08-26,,,0.4128368496894836,0.4141475439071655,0.41250923573970794,0.41054327934980395,0.42417347073554984,0.45092595607042313,
1986-08-27,,,0.4128368496894836,0.4134921967983245,0.4131645679473876,0.41054327934980384,0.4227973443269729,0.45118807733058924,
1986-08-28,,,0.4161135852336883,0.4134921967983245,0.413819870352745,0.41054327934980384,0.4214212250709533,0.45128637790679926,
1986-08-29,,,0.4128368496894836,0.4134921967983245,0.413819870352745,0.4108709454536437,0.4201106345653533,0.45122084707021703,
1986-09-01,,,0.4128368496894836,0.4134921967983246,0.413819870352745,0.411362400650978,0.4187345081567764,0.4509914901852607,
1986-09-02,,,0.4128368496894836,0.4134921967983245,0.413819870352745,0.4116900667548179,0.41742391765117637,0.45072937190532675,
1986-09-03,,,0.419389933347702,0.4148028135299682,0.41414750516414633,0.41234538704156865,0.41637545168399803,0.4502378985285758,
1986-09-04,,,0.4226664304733276,0.41611338257789604,0.41480278968811035,0.4130006805062293,0.41558909595012666,0.4497136622667312,
1986-09-05,,,0.4259425699710846,0.4187345266342163,0.41611336171627045,0.4139836326241492,0.4149337965250015,0.44912389248609536,
1986-09-08,,,0.4292190968990326,0.4220109760761261,0.4177515864372253,0.41513041108846654,0.4144095575809479,0.44807541668415063,
1986-09-09,,,0.4292190968990326,0.4252874255180359,0.41938981115818025,0.415949523448944,0.41414743423461914,0.44683034926652904,
1986-09-10,,,0.4259425699710846,0.4265979528427124,0.42070038318634034,0.4169324755668639,0.4138853120803833,0.4455525165796279,
1986-09-11,,,0.419389933347702,0.4259426534175873,0.4210280179977417,0.4174239441752433,0.41349213719367983,0.4441763958334922,
1986-09-12,,,0.4128368496894836,0.4233215093612671,0.4210280179977417,0.41742394417524337,0.41296790063381195,0.44270197957754126,
1986-09-15,,,0.4095605611801147,0.4193898022174835,0.4207003891468048,0.41726012974977494,0.4125747299194336,0.4412275651097297,
1986-09-16,,,0.4062835276126861,0.41480268836021417,0.4200450569391251,0.41693246364593506,0.41224707186222076,0.4396876156330108,
1986-09-17,,,0.4030077457427978,0.4102157235145568,0.41840683817863467,0.41627717167139056,0.41172284483909605,0.43867191135883327,
1986-09-18,,,0.3997309505939483,0.40628392696380605,0.4161132901906967,0.41545803993940356,0.41119861245155337,0.43778726249933236,
1986-09-19,,,0.3833487927913666,0.40038631558418275,0.4118539124727249,0.4139836370944977,0.41047778964042664,0.43670602649450296,
1986-09-22,,,0.3899016380310058,0.3964545309543609,0.40792216658592223,0.4128368765115738,0.4102812033891678,0.43569031894206994,
1986-09-23,,,0.3899016380310058,0.39317815303802484,0.40399042069911956,0.4116901159286499,0.4101501441001892,0.4346746113896369,
1986-09-24,,,0.3899016380310058,0.3905569314956665,0.4003863275051117,0.410543355345726,0.4098225063085556,0.43395378559827796,
1986-09-25,,,0.3931779563426971,0.3892463326454162,0.39776512980461115,0.40939657390117645,0.4095603948831558,0.4333312547206878,
1986-09-26,,,0.3866247236728668,0.38990151882171625,0.3951439172029495,0.4080859676003456,0.4092982703447342,0.4325121292471885,
1986-09-29,,,0.3702428638935089,0.3859697639942169,0.3912121474742889,0.4059562683105469,0.4086429727077484,0.43166024744510645,
1986-09-30,,,0.3767955899238586,0.3833485543727874,0.38826335370540616,0.40415420532226565,0.40811872959136963,0.4311360123753547,
1986-10-01,,,0.3767955899238586,0.38072734475135805,0.3856421381235122,0.4020244881510734,0.40759448647499086,0.4304807156324386,
1986-10-02,,,0.3735189735889435,0.3767955482006073,0.3830209404230117,0.3995671153068542,0.406939195394516,0.42982541859149925,
1986-10-03,,,0.3735189735889435,0.37417439818382264,0.38203795850276945,0.39694593548774715,0.4063494199514389,0.4292356520891189,
1986-10-06,,,0.3735189735889435,0.37482962012290955,0.3803996920585632,0.39416092932224267,0.40543200075626373,0.42874417752027505,
1986-10-07,,,0.3767955899238586,0.37482962012290955,0.3790890872478485,0.391539753973484,0.4047111755609512,0.4282854691147804,
1986-10-08,,,0.3964546024799347,0.37876142263412477,0.3797443836927414,0.3900653555989265,0.40438353061676025,0.42795782417058936,
1986-10-09,,,0.3997309505939483,0.3840038180351257,0.38039968311786654,0.3890824064612388,0.40405587792396547,0.4275974082946777,
1986-10-10,,,0.3931779563426971,0.38793561458587644,0.38105500638484957,0.3880994617938995,0.4037937664985657,0.42684381514787667,
1986-10-13,,,0.3997309505939483,0.3931780099868774,0.38400381505489345,0.38760798126459123,0.4037282305955887,0.4261557519435882,
1986-10-14,,,0.3931779563426971,0.39645448327064514,0.3856420516967773,0.3869527027010918,0.40346611917018893,0.42507451027631754,
1986-10-15,,,0.3997309505939483,0.39710975289344785,0.3879355877637863,0.3867888629436493,0.40333506762981414,0.42396050810813896,
1986-10-16,,,0.3964546024799347,0.3964544832706451,0.3902291506528854,0.38662504553794863,0.40307294845581054,0.42291203290224066,
1986-10-17,,,0.3997309505939483,0.39776508212089534,0.3928503483533859,0.3874441534280777,0.4029418969154358,0.4220273840427398,
1986-10-20,,,0.4030077457427978,0.3984204411506652,0.39579922556877134,0.38809945881366725,0.40287638127803804,0.42127379775047297,
1986-10-21,,,0.3964546024799347,0.3990757703781128,0.3977651268243789,0.3884271070361137,0.402548736333847,0.4204874432086944,
1986-10-22,,,0.4095605611801147,0.40104169249534605,0.39907572269439695,0.38941005319356914,0.40261427700519564,0.41978300511836997,
1986-10-23,,,0.419389933347702,0.4056287586688995,0.40104162096977225,0.3907206520438194,0.40281086444854736,0.41906218051910393,
1986-10-24,,,0.4390486776828766,0.4134923040866852,0.4056286931037902,0.39334184974431985,0.40333510100841524,0.4185379433631896,
1986-10-27,,,0.4374103844165802,0.42037283182144164,0.40939663648605346,0.3967002257704734,0.40382657170295716,0.4181283834576606,
1986-10-28,,,0.4521545469760895,0.4315128207206726,0.4152942955493927,0.400468173623085,0.4046129256486893,0.4179317966103553,
1986-10-29,,,0.4587075412273407,0.4413422167301178,0.42119195461273196,0.40456377118825915,0.40546480476856234,0.4177024403214454,
1986-10-30,,,0.4652604758739471,0.45051632523536683,0.4280725419521332,0.4091508463025093,0.4064477425813675,0.41753861337900156,
1986-10-31,,,0.4587075412273407,0.45444809794425967,0.4339702010154724,0.41341027468442915,0.4073651564121246,0.41727649331092825,
1986-11-03,,,0.447239875793457,0.456413996219635,0.43839341402053833,0.41709631979465484,0.4080532169342041,0.4168669337034225,
1986-11-04,,,0.4456014335155487,0.45510337352752683,0.44330809712409974,0.42053661197423936,0.4087085086107254,0.4164409896731376,
1986-11-05,,,0.4488782584667206,0.45313751697540283,0.4472398668527603,0.4231577947735786,0.40942933678627014,0.41611334055662147,
1986-11-06,,,0.4390486776828766,0.4478951573371887,0.44920574128627777,0.42512368112802507,0.4098880386352539,0.4156546318531036,
1986-11-07,,,0.4456014335155487,0.4452739357948303,0.449861016869545,0.42774485498666764,0.4105433303117752,0.41532698243856425,
1986-11-10,,,0.4390486776828766,0.44363569617271426,0.4500248461961746,0.42971074134111403,0.4110675668716431,0.4149010375142097,
1986-11-11,,,0.4390486776828766,0.4423251450061798,0.4487142592668533,0.432004277408123,0.4115918034315109,0.41450786054134364,
1986-11-12,,,0.4390486776828766,0.44035922884941103,0.44674837291240693,0.4339701637625694,0.4119849783182144,0.4141802150011062,
1986-11-13,,,0.4390486776828766,0.44035922884941103,0.44412719309329984,0.4360998675227165,0.4123126232624054,0.41395085960626593,
1986-11-14,,,0.4423252642154693,0.43970399498939516,0.44248896539211274,0.43822958320379257,0.41264027714729307,0.41378703683614726,
1986-11-17,,,0.4390486776828766,0.43970399498939516,0.4416698455810547,0.4400316298007965,0.41283686876297,0.4136232131719588,
1986-11-18,,,0.4324956238269806,0.43839338421821594,0.4403592646121979,0.4418336808681488,0.41290239930152894,0.41352491676807396,
1986-11-19,,,0.4292190968990326,0.43642746806144717,0.4383933484554291,0.4428166076540947,0.4129679298400879,0.4134266209602355,
1986-11-20,,,0.4292190968990326,0.43446155190467833,0.43741039037704466,0.4433080658316612,0.4131645131111145,0.4133283251523971,
1986-11-21,,,0.4292190968990326,0.431840318441391,0.43577215671539304,0.44281658679246905,0.4134921580553055,0.41323002934455866,
1986-11-24,,,0.4292190968990326,0.4298744022846222,0.43478919863700866,0.44240702241659163,0.4138853287696838,0.41323002934455866,
1986-11-25,,,0.4292190968990326,0.4292190968990326,0.43380624055862427,0.4412602499127388,0.41434404015541076,0.4132955560088157,
1986-11-26,,,0.4292190968990326,0.4292190968990326,0.4328232824802399,0.4397858276963234,0.4148682671785355,0.4132955560088157,
1986-11-27,,,0.4292190968990326,0.4292190968990326,0.4318403244018555,0.43798375874757767,0.41545803010463717,0.41332832127809516,
1986-11-28,,,0.4292190968990326,0.4292190968990326,0.4305297076702118,0.43650933653116225,0.41637543618679046,0.4134266129136085,
1986-12-01,,,0.4226664304733276,0.4279085636138916,0.4288914829492569,0.43528066426515577,0.4170307320356369,0.41365596771240226,
1986-12-02,,,0.4259425699710846,0.427253258228302,0.4282361775636673,0.4342977210879326,0.4177515506744385,0.41395084738731375,
1986-12-03,,,0.4259425699710846,0.4265979528427124,0.4279085248708725,0.4331509366631508,0.41847236931324006,0.41414743781089774,
1986-12-04,,,0.4259425699710846,0.4259426474571228,0.4275808721780777,0.4324956312775612,0.4191276615858078,0.41434402823448174,
1986-12-05,,,0.419389933347702,0.42397681474685667,0.42659795582294463,0.43118505626916886,0.4197829657793045,0.41454061806201925,
1986-12-08,,,0.4062835276126861,0.4207002341747284,0.42430439889431,0.4295467987656593,0.4205037790536881,0.4145733758807182,
1986-12-09,,,0.4030077457427978,0.41611326932907106,0.42168326377868653,0.4277447521686554,0.42102802217006685,0.4145733758807182,
1986-12-10,,,0.4128368496894836,0.41349212527275075,0.4200450390577316,0.42643416076898566,0.42174884736537926,0.41467166692018503,
1986-12-11,,,0.4128368496894836,0.41087098121643056,0.41840681433677673,0.425123569369316,0.42253520488739005,0.414737200140953,
1986-12-12,,,0.4161135852336883,0.41021571159362785,0.4170962631702423,0.42381298542022694,0.42338709712028494,0.4148682585358619,
1986-12-15,,,0.4128368496894836,0.41152637600898745,0.4161133050918579,0.42250239402055734,0.4241734546422958,0.4148027276992797,
1986-12-16,,,0.4128368496894836,0.4134921967983245,0.4148027330636978,0.42151945531368246,0.42489427983760825,0.4148027276992797,
1986-12-17,,,0.4161135852336883,0.41414754390716546,0.4138198345899582,0.42086417973041523,0.4252874594926833,0.4148354950547218,
1986-12-18,,,0.4128368496894836,0.41414754390716546,0.4125092625617981,0.4200450673699379,0.42554957747459404,0.4148027276992797,
1986-12-19,,,0.4141516387462616,0.41375515460968015,0.41198543310165403,0.41929169446229936,0.4259690511226653,0.41488140881061547,
1986-12-22,,,0.4174388647079468,0.4146755576133728,0.41310096681118014,0.41870268285274503,0.4263232094049453,0.41502572000026694,
1986-12-23,,,0.4108648896217346,0.414281165599823,0.4138866811990738,0.41778497248888014,0.42667694807052603,0.4150715336203574,
1986-12-24,,,0.4075775444507599,0.4125739574432373,0.4133607506752014,0.4167028948664665,0.4268338799476623,0.4150844737887382,
1986-12-25,,,0.4075775444507599,0.41152209639549253,0.41283482015132905,0.41562081724405286,0.42705633878707877,0.41506464362144463,
1986-12-26,,,0.4075775444507599,0.4102072775363922,0.41198121607303617,0.41453873962163923,0.427213270664215,0.41507758378982534,
1986-12-29,,,0.4042911529541015,0.4075777351856232,0.411126646399498,0.41361997574567794,0.4272389388084411,0.4150576600432395,
1986-12-30,,,0.4010038375854492,0.4056055247783661,0.40994334518909453,0.41237303912639617,0.4273299235105514,0.4149393299221992,
1986-12-31,,,0.4010038375854492,0.40429078340530394,0.4084323704242706,0.4111261025071144,0.42715878903865806,0.4148865330219268,
1987-01-01,,,0.4010038375854492,0.4029760420322418,0.40724906921386717,0.40987916588783263,0.426791067123413,0.41480096578598014,
1987-01-02,,,0.4141516387462616,0.40429086089134214,0.40724906921386717,0.4096172511577606,0.4262931263446807,0.4148141136765479,
1987-01-05,,,0.4272992312908172,0.4088924765586853,0.4082351058721542,0.41066803634166715,0.4260909032821655,0.4149587374925613,
1987-01-06,,,0.4272992312908172,0.4141515552997589,0.4098785400390625,0.41188261061906817,0.42559379696846,0.4151033613085746,0.43191703245043755
1987-01-07,,,0.430586040019989,0.42006799578666687,0.41217938959598543,0.4127700701355934,0.425031366944313,0.41524808585643763,0.432382572889328
1987-01-08,,,0.4437339007854461,0.42861400842666625,0.41579502522945405,0.41431492269039155,0.42460083544254296,0.4155242890119552,0.4327008831501007
1987-01-09,,,0.4503079056739807,0.43584526181221006,0.4200680613517761,0.41602463871240614,0.42443284273147575,0.41589899957180015,0.4330520634353161
1987-01-12,,,0.4766031801700592,0.4457060515880585,0.4272992640733719,0.4192129552364349,0.4250201088190078,0.4165366628766059,0.4335674844682217
1987-01-13,57.87861098107939,A,0.4766031801700592,0.45556684136390685,0.4348591983318329,0.4224012717604637,0.425640143752098,0.41717432618141176,0.43405014112591744
1987-01-14,57.89358814854603,A,0.4881070256233215,0.4670710384845734,0.4435695171356201,0.42600094377994535,0.42642471909523005,0.4179270279407501,0.4345575526356697
1987-01-15,57.91005967793583,A,0.5061851739883423,0.4795612931251526,0.4540876507759094,0.4306683599948883,0.42776744902133934,0.4188277438282967,0.435057060867548
1987-01-16,57.92447753486635,A,0.5094723105430603,0.4913941740989685,0.4636197179555893,0.43543439358472824,0.42904486656188956,0.4197940984368324,0.4355074727535248
1987-01-19,57.92420869013188,A,0.4996111690998077,0.4959957718849182,0.47085091173648835,0.4395430088043213,0.4302561163902282,0.4206618416309357,0.4358266659080982
1987-01-20,57.92200212672187,A,0.4930376410484314,0.49928266406059263,0.47742475271224977,0.44365164637565613,0.43133589565753927,0.42146384954452515,0.436096610724926
1987-01-21,57.914018844544394,A,0.4897506535053253,0.4996113896369934,0.4833412140607834,0.4477603018283844,0.4323499351739883,0.4221674567461014,0.43620267763733866
1987-01-22,57.897641148625816,A,0.4864638745784759,0.49566712975502014,0.4876142114400864,0.4517046183347702,0.43329823911190024,0.42280543118715286,0.43625954672694206
1987-01-23,57.88212006778364,A,0.4897506535053253,0.4917227983474731,0.49155848622322085,0.4558132737874985,0.4342467468976974,0.42344351202249525,0.43628370225429536
1987-01-26,57.87157820412634,A,0.4897506535053253,0.48975069522857667,0.49287323355674745,0.46008624881505966,0.43526078641414634,0.4240488275885582,0.4360621221363544
1987-01-27,57.860402735546366,A,0.479889839887619,0.4871211349964142,0.4932018995285034,0.46403054893016815,0.4362086707353591,0.42455553501844406,0.43569294214248655
1987-01-28,57.86312498909043,A,0.5160461664199829,0.4923802375793457,0.4959958136081696,0.46978266537189484,0.43794521212577814,0.42545657098293305,0.4355045437812805
1987-01-29,57.875016507963316,A,0.5357673764228821,0.5022409379482269,0.4989540338516235,0.47652084231376646,0.4400761777162551,0.4266203454136848,0.43539837062358855
1987-01-30,57.88496092879987,A,0.5324807167053223,0.5107869505882263,0.5012548744678498,0.4824372962117195,0.4421414101123809,0.4278167840838432,0.4352593818306923
1987-02-02,57.89989949455249,A,0.5423417091369629,0.5213051617145539,0.5055279284715652,0.48818942010402677,0.4444038623571395,0.4291445955634117,0.43518608033657075
1987-02-03,57.919694102174425,A,0.5456281304359436,0.5344528198242188,0.5107869774103164,0.4941058650612831,0.4467320430278777,0.43053804159164427,0.4351128286123276
1987-02-04,57.93355312979123,A,0.5686368942260742,0.544970965385437,0.5186756014823913,0.5010084077715874,0.4495203989744186,0.43219433307647703,0.4354331222176552
1987-02-05,57.94741758059937,A,0.5916451215744019,0.5561465144157409,0.5291937261819839,0.5084039688110351,0.45276891946792597,0.4341134747862816,0.435950368642807
1987-02-06,57.961526939630524,A,0.5850711464881897,0.5666646003723145,0.5387257754802703,0.5151421308517456,0.4558859604597091,0.4361306983232498,0.43641836240887644
1987-02-09,57.97012326581537,A,0.5850711464881897,0.5752104878425598,0.5482578247785568,0.5205655291676521,0.45913405478000635,0.4380823934078217,0.4368863561749458
1987-02-10,57.97244101855341,A,0.5719234943389893,0.5804695606231689,0.5574611902236939,0.5253315448760987,0.4620536732673644,0.43990261197090147,0.4372886116802692
1987-02-11,57.96899186399107,A,0.5850711464881897,0.5837564110755921,0.5643636882305145,0.530179750919342,0.46523624479770653,0.44185430705547335,0.4379040463268757
1987-02-12,57.955737535173974,A,0.5850711464881897,0.5824416160583497,0.5692940652370453,0.5341240495443345,0.46841881632804866,0.4437732389569283,0.43855224683880806
1987-02-13,57.9462930873574,A,0.5883579254150391,0.5830989718437195,0.574881786108017,0.5380683302879333,0.4717981761693954,0.44579057097435,0.4391513501107693
1987-02-16,57.940210640727436,A,0.5883579254150391,0.5837563276290894,0.5794834077358246,0.5425056681036949,0.4754396641254424,0.4479717215895653,0.4398159845173359
1987-02-17,57.956102171055896,A,0.6409493088722229,0.597561490535736,0.5890155255794525,0.5499012514948844,0.480198495388031,0.4506132587790489,0.44087463557720186
1987-02-18,57.96832099940082,A,0.6376615166664124,0.6080795645713806,0.5959179878234864,0.5572967946529388,0.48469498872756955,0.45322191804647444,0.44185131683945655
1987-02-19,57.98271360506492,A,0.6343749761581421,0.6179403305053711,0.6001909732818603,0.5646923497319222,0.48912575125694274,0.4558304780721664,0.44282794833183287
1987-02-20,57.99415630008377,A,0.6310878992080688,0.6264863252639771,0.6047926485538483,0.5717592120170594,0.49342523753643036,0.4584061673283577,0.44382090970873833
