Date,GRADE,GPS,CSX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-16,,,0.2631494998931885,0.2668896019458771,0.2678246527910232,0.26969472169876096,,,
1984-01-17,,,0.2698282599449157,0.26715672612190244,0.2690268367528915,0.26916040033102034,,,
1984-01-18,,,0.2658209204673767,0.26715672612190244,0.26969472467899325,0.268225359916687,,,
1984-01-19,,,0.2671564817428589,0.2663552165031433,0.26956110894680024,0.2681585520505905,,,
1984-01-20,,,0.261813759803772,0.2655537843704224,0.2678246140480042,0.2676242485642433,,,
1984-01-23,,,0.2564705312252044,0.2642179906368255,0.26555379629135134,0.2668227836489677,,,
1984-01-24,,,0.2551344335079193,0.26127922534942627,0.26421797573566436,0.2658877059817314,,,
1984-01-25,,,0.2537988424301147,0.25887480974197385,0.26301576793193815,0.26521982401609423,,,
1984-01-26,,,0.2444484531879425,0.2543332040309906,0.26034421026706694,0.2640844225883484,,,
1984-01-27,,,0.2431123703718185,0.25059292614459994,0.25807335525751113,0.2630157850682735,0.2729540255665779,,
1984-01-30,,,0.2297546863555908,0.24524975717067718,0.25473387390375135,0.26127926334738727,0.2718853977322578,,
1984-01-31,,,0.2404410541057586,0.242311081290245,0.25179515331983565,0.26041099503636356,0.27081676751375194,,
1984-02-01,,,0.2444484531879425,0.24044100344181057,0.24965790659189224,0.2596763156354427,0.26993515044450755,,
1984-02-02,,,0.2524630427360534,0.24204392135143277,0.2481885626912117,0.25887483581900594,0.2692138251662254,,
1984-02-03,,,0.2350979298353195,0.24044103324413296,0.24551697969436642,0.25667079687118527,0.2682520622014999,,
1984-02-06,,,0.2350979298353195,0.24150968194007869,0.2433797195553779,0.2544667579233646,0.2673437270522117,,
1984-02-07,,,0.2391054034233093,0.24124255180358883,0.2417768165469169,0.25299739614129063,0.26635524898767465,,
1984-02-08,,,0.2310904562473297,0.23857095241546628,0.23950597792863842,0.25126087293028826,0.26523318737745283,,
1984-02-09,,,0.2324264049530029,0.2345636248588562,0.23830377310514445,0.2493239916861057,0.2643248584866523,,
1984-02-10,,,0.2350979298353195,0.23456362485885615,0.23750232905149454,0.24778784215450284,0.26360353648662566,,
1984-02-13,,,0.2364334762096405,0.23483073413372035,0.23817020803689953,0.24645204097032541,0.26285548627376554,,
1984-02-14,,,0.2417767941951751,0.23536501228809356,0.23830378204584118,0.2450494676828384,0.2621074479818344,,
1984-02-15,,,0.2431123703718185,0.23776939511299128,0.23817017376422878,0.24391404017806048,0.2613059738278389,,
1984-02-16,,,0.2444484531879425,0.2401738047599792,0.23736871480941774,0.24277863875031466,0.26050450831651684,,
1984-02-17,,,0.2432053536176681,0.24179528951644894,0.2381794571876526,0.24184821844100948,0.25970489382743833,,
1984-02-20,,,0.2432053536176681,0.24314966499805446,0.23899019956588746,0.24118495956063266,0.2588251301646232,,
1984-02-21,,,0.2378006279468536,0.24235443174839016,0.23885972201824188,0.24031826928257938,0.25781055659055707,,
1984-02-22,,,0.2242893725633621,0.23858983218669888,0.23817961364984513,0.23884279578924178,0.2566326224803924,,
1984-02-23,,,0.2283427715301513,0.23536869585514064,0.2377712503075599,0.23803751170635223,0.2557227581739425,,
1984-02-24,,,0.2391517460346222,0.23455797433853146,0.2381766319274902,0.2378394804894924,0.2549222189188003,,
1984-02-27,,,0.2418541759252548,0.23428773880004877,0.23871870189905162,0.23844445496797562,0.25420244544744486,,
1984-02-28,,,0.2350984960794448,0.23374731242656704,0.2380508720874786,0.23817732706665992,0.2532941216230392,,
1984-02-29,,,0.2323959916830063,0.23536863625049587,0.23697923421859737,0.23757470399141312,0.25225160688161846,,
1984-03-01,,,0.2296939492225647,0.23563887178897852,0.23550378382205958,0.23643624931573867,0.251475633084774,,
1984-03-02,,,0.2296939492225647,0.23374731242656704,0.23415264338254924,0.23616605028510093,0.250619515478611,,
1984-03-05,,,0.2310450077056884,0.23158547878265376,0.23293660879135128,0.23596340417861933,0.24979041904211044,,
1984-03-06,,,0.2296939492225647,0.23050456941127773,0.23212594091892239,0.2354928314685821,0.24890757828950882,,
1984-03-07,,,0.2188848257064819,0.22780233621597284,0.2315854862332344,0.23488254994153973,0.24794214516878127,,
1984-03-08,,,0.2256403416395187,0.22699161469936366,0.23131524324417113,0.23454324677586552,0.24711182236671447,,
1984-03-09,,,0.2215867936611175,0.22537018358707422,0.2295587480068207,0.2338676899671554,0.2462538558244705,,
1984-03-12,,,0.2310450077056884,0.22537018358707422,0.22847783118486403,0.2335982665419578,0.245585053563118,,
1984-03-13,,,0.2337471097707748,0.22618081569671628,0.228342692553997,0.2331967823207378,0.24510386735200881,,
1984-03-14,,,0.2364495545625686,0.2296937614679336,0.22874804884195324,0.2328636415302753,0.244650017619133,,
1984-03-15,,,0.2405031323432922,0.2326663196086883,0.22982896715402598,0.23266637548804278,0.24409022748470308,,
1984-03-16,,,0.2513121366500854,0.2386113882064819,0.23199078589677807,0.23307171463966364,0.24353289604187012,,
1984-03-19,,,0.2432053536176681,0.24104345738887784,0.23320682048797603,0.23307171463966364,0.24281342893838884,,
1984-03-20,,,0.2499609738588333,0.2442862302064895,0.23523352295160288,0.23367973193526265,0.2424427956342697,,
1984-03-21,,,0.2472587674856186,0.24644807279109954,0.23807091712951656,0.23482820168137547,0.24207155257463456,,
1984-03-22,,,0.2418541759252548,0.24671828150749203,0.23969230055809015,0.23550377190113064,0.2414853554964065,,
1984-03-23,,,0.2405031323432922,0.2445564806461334,0.24158393442630763,0.23557134121656415,0.24097899973392484,,
1984-03-26,,,0.2337471097707748,0.24266483187675475,0.24185414463281632,0.23516598790884014,0.24039095193147655,,
1984-03-27,,,0.2378006279468536,0.24023276269435884,0.2422594964504242,0.23530109450221057,0.23975039929151531,,
1984-03-28,,,0.2540144324302673,0.24158389568328853,0.24401598423719406,0.23638201653957364,0.23951426953077312,,
1984-03-29,,,0.2540144324302673,0.24401594698429102,0.24536711424589158,0.23759804069995877,0.2392514285445213,,
1984-03-30,,,0.2540144324302673,0.24671820700168606,0.24563734382390973,0.2388140648603439,0.2390954419970512,,
1984-04-02,,,0.2553654909133911,0.2510418832302093,0.246853357553482,0.24003008902072906,0.23907334119081494,,
1984-04-03,,,0.2513121366500854,0.25374418497085566,0.24698847383260722,0.2411109983921051,0.23899689525365825,,
1984-04-04,,,0.2472587674856186,0.2523930519819259,0.24698847383260722,0.24252969548106193,0.23886609375476833,,
1984-04-05,,,0.2364495545625686,0.24888007640838622,0.24644801169633862,0.24307015612721444,0.23870611578226086,,
1984-04-06,,,0.2364495545625686,0.2453671008348465,0.24604265391826624,0.24381329417228698,0.23857285946607587,0.2557634425163269,
1984-04-09,,,0.2405031323432922,0.24239462912082668,0.24671825617551799,0.24428620040416713,0.2387878283858299,0.25533661305904387,
1984-04-10,,,0.2445562928915023,0.24104346036911006,0.24739382266998286,0.2448266595602035,0.23887013316154476,0.2548434503376484,
1984-04-11,,,0.2391517460346222,0.2394220560789108,0.24590755403041836,0.24496176913380618,0.23876419901847837,0.25434967473149295,
1984-04-12,,,0.2499609738588333,0.2421243399381637,0.245502208173275,0.24543466120958324,0.23871415764093395,0.25396399140357967,
1984-04-13,,,0.2486097812652588,0.24455638527870177,0.24496174305677415,0.2452995434403419,0.23898439466953275,0.25361822843551635,
1984-04-16,,,0.2486097812652588,0.2461777150630951,0.2442861720919609,0.24556976482272144,0.23925463169813152,0.2532991793751716,
1984-04-17,,,0.2486097812652588,0.24698841273784639,0.24401593655347825,0.24550220519304272,0.23944471925497052,0.2528999841213226,
1984-04-18,,,0.2432053536176681,0.24779913425445557,0.2436105951666832,0.2452995344996452,0.23968701720237728,0.25246010228991506,
1984-04-19,,,0.2445562928915023,0.24671819806098932,0.24442126899957653,0.24543464034795756,0.2399296149611473,0.2521272367238998,
1984-04-20,,,0.2445562928915023,0.24590750038623804,0.2452319428324699,0.24563729837536807,0.24011878222227093,0.2518611593544483,
1984-04-23,,,0.2418541759252548,0.24455637931823726,0.24536704719066615,0.24604265168309208,0.24022719621658323,0.25154134124517435,
1984-04-24,,,0.2472587674856186,0.24428617656230922,0.24563729465007778,0.24651555866003033,0.24033683568239209,0.2512221418321132,
1984-04-25,,,0.2418541759252548,0.24401594102382657,0.24590753763914103,0.2459075458347797,0.2403116717934608,0.2508088228106498,
1984-04-26,,,0.2472587674856186,0.2445564359426498,0.24563731700181957,0.24556976258754726,0.24036787807941434,0.25043619319796556,
1984-04-27,,,0.2432053536176681,0.244286248087883,0.2450968742370605,0.2450293086469173,0.24036787807941434,0.2500363859534263,
1984-04-30,,,0.2445562928915023,0.24482667148113246,0.24469152539968486,0.24448884874582286,0.24039489686489102,0.24961001351475712,
1984-05-01,,,0.2567164003849029,0.24671819806098932,0.24550218731164927,0.24475906193256375,0.240773212313652,0.24929188445210454,
1984-05-02,,,0.2553654909133911,0.2494204610586166,0.24671820104122158,0.24516439810395235,0.2413947346806526,0.2490136785805225,
1984-05-03,,,0.2499609738588333,0.24996090233325954,0.24725866913795472,0.2458399690687656,0.24182709872722621,0.24877492845058438,
1984-05-04,,,0.2486097812652588,0.2510417878627777,0.24766401797533036,0.24644798040390015,0.24201625943183896,0.24846923917531963,
1984-05-07,,,0.2513121366500854,0.25239295661449435,0.2486098140478134,0.2469884306192398,0.24220541864633557,0.24820393204689023,
1984-05-08,,,0.2486097812652588,0.25077163279056547,0.24874491542577742,0.24719110503792763,0.24247564435005184,0.24788488298654554,
1984-05-09,,,0.2499609738588333,0.24969072937965392,0.24955559521913528,0.24773156642913818,0.24282694399356838,0.24753927543759344,
1984-05-10,,,0.2472587674856186,0.249150288105011,0.24955559521913528,0.24759645611047745,0.24317824035882946,0.24732693672180173,
1984-05-11,,,0.2432053536176681,0.24806940257549287,0.24955559521913528,0.24732623472809792,0.24344846844673154,0.24703399196267126,
1984-05-14,,,0.2432053536176681,0.24644804596900935,0.2494205012917518,0.2470560133457184,0.24369167536497113,0.24674104720354076,
1984-05-15,,,0.2418541759252548,0.24509692490100857,0.247934278845787,0.24671823307871818,0.24393487989902493,0.24642122909426686,
1984-05-16,,,0.2432053536176681,0.24374580085277553,0.2467182651162147,0.24671823307871818,0.24442129045724864,0.24618171781301496,
1984-05-17,,,0.2405031323432922,0.24239467382431026,0.2457724809646606,0.24651557505130767,0.2447185462713241,0.2459151843190193,
1984-05-18,,,0.2418541759252548,0.24212443828582758,0.2450969204306602,0.2463804692029953,0.24512389391660686,0.24568887487053867,
1984-05-21,,,0.2351282089948654,0.24050900936126704,0.2434785276651382,0.24604417085647584,0.2452055579423904,0.24539530575275417,
1984-05-22,,,0.2364950776100158,0.23943718969821925,0.2422670572996139,0.24550598636269566,0.24526051729917522,0.24518219232559202,
1984-05-23,,,0.2351282089948654,0.2378217607736587,0.2407837808132171,0.24516968801617617,0.24523409038782115,0.24494205400347707,
1984-05-24,,,0.2228249311447143,0.23428612053394313,0.2383403971791267,0.24394799619913096,0.2448805263638496,0.24448537692427633,
1984-05-25,,,0.2255591750144958,0.23102712035179135,0.23657577931880952,0.24306568726897235,0.24436546713113783,0.24394918158650394,
1984-05-28,,,0.2255591750144958,0.22911331355571743,0.23481116145849223,0.24211583137512202,0.2440125435590744,0.2434129862487316,
1984-05-29,,,0.2282929420471191,0.22747288644313807,0.23345503807067866,0.24069465845823285,0.24357918292284012,0.24301098927855488,
1984-05-30,,,0.2351282089948654,0.22747288644313807,0.2326473236083984,0.23968279436230655,0.24333657175302506,0.24270406216382978,
1984-05-31,,,0.2282929420471191,0.22856648862361903,0.23142630457878108,0.23859939277172085,0.24306534707546235,0.24227535128593441,
1984-06-01,,,0.2337612509727478,0.23020690381526948,0.2306170120835304,0.2378569662570953,0.24293050944805145,0.2419547545909881,
1984-06-04,,,0.237862542271614,0.23266757726669307,0.23089044541120524,0.23718448653817173,0.24301281809806824,0.24170188501477238,
1984-06-05,,,0.2323943525552749,0.23348785936832422,0.23048037290573115,0.23637371510267252,0.24290469259023661,0.24132754594087596,
1984-06-06,,,0.2323943525552749,0.23294108808040614,0.2302069872617721,0.23549538403749462,0.2424722909927368,0.24099328026175496,
1984-06-07,,,0.229660078883171,0.23321451544761654,0.23089050203561778,0.23461544960737224,0.24198520392179484,0.24061831623315807,
1984-06-08,,,0.229660078883171,0.23239428102970114,0.23130059242248527,0.23393818587064738,0.24149811685085293,0.24029677942395206,
1984-06-11,,,0.226926103234291,0.23020699322223653,0.23143728524446483,0.23312422335147853,0.24092932909727094,0.24000133514404293,
1984-06-12,,,0.2241918742656707,0.2285664975643157,0.23102717846631998,0.23224110826849934,0.24038692384958263,0.23969190955162045,
1984-06-13,,,0.2241918742656707,0.22692600190639486,0.22993354499340052,0.2312904343008994,0.23992558598518368,0.239395839869976,
1984-06-14,,,0.2241918742656707,0.2258323609828948,0.2295234382152557,0.23047487139701833,0.23968043237924572,0.2391932740807533,
1984-06-15,,,0.2241918742656707,0.22473872005939474,0.22856650054454794,0.22959175631403914,0.23943527877330775,0.23900406911969183,
1984-06-18,,,0.2310273945331573,0.225558978319168,0.22788298577070226,0.22938671559095375,0.23924576401710507,0.23901679620146749,
1984-06-19,,,0.2337612509727478,0.22747285366058345,0.22801967561244957,0.22925002425909038,0.23902986317872998,0.23894999817013737,
1984-06-20,,,0.2337612509727478,0.22938672900199886,0.22815636545419685,0.2291816763579845,0.2389220532774925,0.23884312614798542,
1984-06-21,,,0.226926103234291,0.2299335747957229,0.22788296788930884,0.22938673496246334,0.23846135586500164,0.2385877567529678,
1984-06-22,,,0.2282929420471191,0.2307537883520126,0.22774625420570369,0.2295234233140945,0.23805501908063886,0.2385197068750858,
1984-06-25,,,0.226926103234291,0.22993353009223932,0.22774625420570369,0.22959176972508427,0.23762134552001948,0.23843798860907547,
1984-06-26,,,0.2241918742656707,0.2280196547508239,0.22774625420570369,0.22938671633601185,0.23713298738002775,0.23828885331749908,
1984-06-27,,,0.2228249311447143,0.2258323907852172,0.22760955989360804,0.22877155244350428,0.23672537893056866,0.23820619806647295,
1984-06-28,,,0.2241918742656707,0.22528554499149314,0.227609559893608,0.22856649905443188,0.23631809055805203,0.2381238527595996,
1984-06-29,,,0.226926103234291,0.22501217722892752,0.22788298279047003,0.22822474166750903,0.2359654867649078,0.23804213449358932,
1984-07-02,,,0.229660078883171,0.22555897235870354,0.22774625122547146,0.22781461849808687,0.23572160482406612,0.23797440052032465,
1984-07-03,,,0.2310273945331573,0.22692607641220083,0.22747286558151242,0.22774627059698097,0.2353969773650169,0.23786690652370446,
1984-07-04,,,0.2310273945331573,0.22856656908988943,0.22719947993755335,0.22767792269587508,0.23518044173717495,0.23774605676531788,
1984-07-05,,,0.226926103234291,0.2291134148836135,0.22719947993755335,0.22754122391343107,0.2347737884521484,0.23757083326578138,
1984-07-06,,,0.226926103234291,0.2291134148836135,0.2270627960562705,0.22740452513098708,0.23444820344448086,0.2374080407619476,
1984-07-09,,,0.226926103234291,0.2285666197538375,0.2270627960562705,0.22740452513098708,0.23409559965133664,0.23724524825811383,
1984-07-10,,,0.226926103234291,0.22774636149406424,0.22733621895313255,0.2275412365794181,0.2334997937083244,0.2371365030109882,
1984-07-11,,,0.2241918742656707,0.22637925744056692,0.22747291326522817,0.22754123657941813,0.23287632137536995,0.2371355280280113,
1984-07-12,,,0.2255591750144958,0.22610587179660788,0.22760964334011075,0.2276096016168594,0.23238828539848322,0.23710769206285473,
1984-07-13,,,0.2255591750144958,0.22583248615264884,0.2274729505181312,0.22767796665430065,0.23192727327346796,0.23697176635265346,
1984-07-16,,,0.2241918742656707,0.2252856403589248,0.22692613005638113,0.2273361906409263,0.23138486802577965,0.23679514333605764,
1984-07-17,,,0.226926103234291,0.2252856403589248,0.22651600092649452,0.22699443325400348,0.2309511944651603,0.2367134194076061,
1984-07-18,,,0.2173567563295364,0.22391861677169791,0.22514893710613243,0.22617420852184292,0.23029911011457435,0.2365630270540714,
1984-07-19,,,0.2105216830968856,0.22091111838817587,0.22350849509239187,0.2253539875149726,0.2295643684267997,0.2363713043928146,
1984-07-20,,,0.2132560759782791,0.21845049858093252,0.22214149236679073,0.2246021442115306,0.2289653828740119,0.23620692566037174,
1984-07-23,,,0.2118885666131973,0.2159898370504379,0.22063773870468134,0.22385026738047592,0.2283390471339225,0.23601536124944683,
1984-07-24,,,0.2009527534246444,0.21079516708850857,0.2180404037237167,0.2226883113384246,0.2275210186839103,0.23572794929146762,
1984-07-25,,,0.2036866545677185,0.20806114673614498,0.21598988175392148,0.2217313975095748,0.2267306447029113,0.23557596758008,
1984-07-26,,,0.2105216830968856,0.20806114673614498,0.21448613256216045,0.22104788795113556,0.22613101571798316,0.23542478099465367,
1984-07-27,,,0.2200912237167358,0.2094281762838363,0.21393933743238444,0.22070614397525778,0.2256957566738128,0.23540982529520985,
1984-07-30,,,0.2241918742656707,0.21188883781433102,0.21393933743238444,0.22043273374438277,0.22547702997922892,0.23534129396080966,
1984-07-31,,,0.2255591750144958,0.21681012213230128,0.21380264461040493,0.22015932276844974,0.2252583119273185,0.23525941461324687,
1984-08-01,,,0.2310273945331573,0.22227827012538906,0.21516970843076702,0.22015932276844974,0.22517629563808433,0.23520519301295276,
1984-08-02,,,0.2487982809543609,0.2299335896968841,0.21899736821651455,0.22125293165445323,0.22569576263427726,0.23528814449906346,
1984-08-03,,,0.2624689042568207,0.2384091258049011,0.2239186510443687,0.2230300717055797,0.22643395721912377,0.2353997121751308,
1984-08-06,,,0.2597346305847168,0.24551767706871033,0.22870325744152065,0.224670498073101,0.22711746633052818,0.2355650049448013,
1984-08-07,,,0.258367657661438,0.25207937359809873,0.2344447478652,0.22624257579445833,0.22771896064281458,0.23564907178282735,
1984-08-08,,,0.2556339502334595,0.2570006847381592,0.2396394774317741,0.2278146795928478,0.22812907546758646,0.23573282361030576,
1984-08-09,,,0.2624689042568207,0.2597348093986511,0.24483419954776758,0.22966016605496403,0.22881259471178048,0.2359389708936214,
1984-08-10,,,0.2638359367847442,0.26000821590423584,0.2492086708545685,0.23157400414347645,0.2294140884280204,0.23617229893803593,
1984-08-13,,,0.2652026414871216,0.2611018180847168,0.25330974757671354,0.23362454250454898,0.22996089041233056,0.23648685425519939,
1984-08-14,,,0.2611016035079956,0.26164860725402833,0.25686399042606356,0.23533331751823422,0.230535035431385,0.23671986401081083,
1984-08-15,,,0.2597346305847168,0.2624687433242798,0.2597347140312195,0.23745221123099322,0.23108184099197385,0.23677706599235532,
1984-08-16,,,0.2597346305847168,0.261921888589859,0.26082834899425505,0.23991285860538483,0.23168333202600475,0.2368342679738998,
1984-08-17,,,0.2652026414871216,0.2621952295303345,0.26110172271728516,0.24251018688082696,0.23239418327808375,0.23694615006446834,
1984-08-20,,,0.2666951715946197,0.2624937355518341,0.26179777681827543,0.24525051712989807,0.23318956464529034,0.23705944687128064,
1984-08-21,,,0.2708409428596496,0.26444160342216494,0.2630451053380966,0.24874492660164832,0.23412254601716992,0.2372547349333763,
1984-08-22,,,0.2736042439937591,0.26721552610397337,0.2648421347141266,0.25224080607295035,0.2351107934117317,0.23751818969845767,
1984-08-23,,,0.2749862968921661,0.2702658593654632,0.2660938739776611,0.2554640367627144,0.23612668186426158,0.23790355712175365,
1984-08-24,,,0.2708409428596496,0.2713935196399688,0.26679437458515165,0.2580015227198601,0.23705966323614117,0.23824747100472446,0.24700545676052565
1984-08-27,,,0.2666951715946197,0.2713935196399688,0.26694362759590146,0.2601266875863075,0.23777301877737042,0.23850939139723773,0.2469230022281408
1984-08-28,,,0.2708409428596496,0.27139351963996877,0.26791756153106683,0.2623907759785652,0.23851461261510845,0.2387722378969192,0.2468078441172838
1984-08-29,,,0.265313446521759,0.26973536014556876,0.26847544312477106,0.26410507857799526,0.23914565652608868,0.23903385490179058,0.24669176481664176
1984-08-30,,,0.265313446521759,0.2678007900714874,0.2690333247184753,0.26493083685636515,0.23991340339183803,0.23918737962841985,0.24657568551599976
1984-08-31,53.64742321850597,A,0.265313446521759,0.26669529080390925,0.26904440522193906,0.26507306396961205,0.24065381348133083,0.23935441628098483,0.24648632235825058
1984-09-03,53.6356464525361,A,0.265313446521759,0.26641894578933706,0.2689062327146529,0.2653520047664642,0.2414215603470802,0.23952145293354984,0.24641031615436074
1984-09-04,53.61709699932003,A,0.265313446521759,0.265313446521759,0.2683534830808639,0.26569929420948024,0.24224399179220196,0.23968848958611486,0.24629423685371873
1984-09-05,53.60807426873708,P,0.2625495493412018,0.26476066708564755,0.2672480136156081,0.26604507416486733,0.24303848415613172,0.2398819315433502,0.24617101691663262
1984-09-06,53.60827461484749,P,0.265313446521759,0.26476066708564755,0.26628072857856744,0.2661873012781143,0.24386091560125348,0.24008950307965274,0.24610836990177629
1984-09-07,53.60235156401351,P,0.2597859501838684,0.2636551678180694,0.26517522931098936,0.2659848019480705,0.24451811254024503,0.24024179965257642,0.24605147950351236
1984-09-10,53.57707197221297,P,0.250112771987915,0.26061503291130067,0.26351698935031886,0.26523030847311013,0.2449271664023399,0.24032438561320302,0.2459328634291887
1984-09-11,53.55276910159356,P,0.250112771987915,0.25757489800453187,0.2614441722631454,0.2646808668971061,0.24530887395143502,0.24035292565822597,0.2457875337451696
1984-09-12,53.54292873270791,P,0.2556403577327728,0.25619305968284606,0.2604768633842468,0.2644761532545089,0.24580113321542732,0.24049078747630115,0.2456498051434755
1984-09-13,53.537367624615264,P,0.2611677050590515,0.25536391139030457,0.26006228923797603,0.26454780697822566,0.24648596525192254,0.2406298768520355,0.24553303502500054
1984-09-14,53.55255937879429,P,0.2666951715946197,0.2567457556724548,0.2602004617452621,0.2646224334836006,0.24728134661912912,0.240864775031805,0.24545058049261567
1984-09-17,53.59036526241266,P,0.2680768370628357,0.26033856868743893,0.2604768007993698,0.26469151675701136,0.24810436129570002,0.24109998047351833,0.24535499699413774
1984-09-18,53.627030515065194,P,0.2680768370628357,0.2639313817024231,0.2607531398534775,0.26455331146717065,0.24892737597227088,0.24121358484029767,0.2452527346462011
1984-09-19,53.64392416178305,A,0.265313446521759,0.2658659994602203,0.2610295295715332,0.2641387715935707,0.2497498074173927,0.24131306439638134,0.2451633714884519
1984-09-20,53.65837440694296,A,0.2694587707519531,0.26752421259880066,0.2614440619945526,0.26386239528656,0.25062779933214185,0.24150804236531254,0.24514148540794845
1984-09-21,53.654938783229426,A,0.2666951715946197,0.26752421259880066,0.26213498413562775,0.2636551067233085,0.25145051926374434,0.24168889626860615,0.2450790677219629
1984-09-24,53.6462459592581,A,0.265313446521759,0.2669715344905853,0.26365505158901215,0.2635860204696655,0.2522729507088661,0.24182890936732288,0.24501642070710655
1984-09-25,53.635300994193585,A,0.2625495493412018,0.2658660769462585,0.26489872932434083,0.26317145079374316,0.2529854196310043,0.2419683070480823,0.24492659501731393
1984-09-26,53.63481882790444,P,0.2639313042163849,0.26558964848518374,0.265727823972702,0.2631023436784744,0.2539169105887413,0.24210801035165783,0.24482364289462563
1984-09-27,53.64169512299846,P,0.2708409428596496,0.265866082906723,0.2666951477527618,0.263378718495369,0.25512329578399656,0.24234383210539814,0.24483538441359992
1984-09-28,53.653184355396746,P,0.2708409428596496,0.266695237159729,0.26710972487926476,0.2636550933122635,0.25627499312162394,0.24262018799781795,0.2448270899802446
1984-10-01,53.6593486289022,A,0.2680768370628357,0.26724791526794434,0.26710972487926476,0.2637932628393173,0.2573987585306167,0.24286890283226964,0.2448049750179052
1984-10-02,53.6591724180463,A,0.258404403924942,0.2664188861846924,0.26614248156547543,0.2634478107094765,0.2585477915406227,0.2430344051122665,0.2447278171032667
1984-10-03,53.650257337022204,P,0.2556403577327728,0.26476069688797,0.2651751726865768,0.263102351129055,0.25958686560392374,0.24315875515341756,0.24467023648321626
1984-10-04,53.61453109084881,P,0.2514947056770324,0.26089144945144654,0.26337876617908473,0.2624114140868187,0.2604063260555267,0.24326867088675497,0.24459192760288712
1984-10-05,53.586788122858984,P,0.2556403577327728,0.25785133242607117,0.2622732847929,0.26220413446426394,0.26111730873584743,0.24340653270483015,0.2445477037876844
1984-10-08,53.565648755621815,P,0.2542587220668793,0.25508770942687986,0.2611678123474121,0.26241143196821215,0.2617186456918716,0.24359783783555028,0.2444965717941522
1984-10-09,53.563594115939146,P,0.2542587220668793,0.25425857305526733,0.26033872961997984,0.26261872947216036,0.2622926366329193,0.24377547428011892,0.24447883330285547
