Date,GRADE,GPS,NKE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-18,,,0.1658086031675338,0.16387425661087032,0.16898656338453286,0.1666376687586307,,,
1984-01-19,,,0.1658086031675338,0.16497958004474633,0.16801935136318202,0.1667758353054523,,,
1984-01-20,,,0.163045272231102,0.16525593698024743,0.1662231400609016,0.1666376687586307,,,
1984-01-23,,,0.163045272231102,0.16470327079296107,0.16456508785486218,0.16649950221180912,,,
1984-01-24,,,0.1616634875535965,0.1638742476701736,0.1637360885739326,0.16629224643111223,,,
1984-01-25,,,0.1602819859981537,0.16276892423629757,0.16332159042358393,0.1660849973559379,,,
1984-01-26,,,0.1616634875535965,0.16193990111351014,0.1634597405791282,0.16601590812206263,,,
1984-01-27,,,0.1616634875535965,0.16166354417800904,0.1634597405791282,0.16608498319983478,0.16649949014186854,,
1984-01-30,,,0.1575178802013397,0.16055806577205659,0.16263066828250883,0.16594677790999407,0.16600205242633817,,
1984-01-31,,,0.1561362445354461,0.15945261716842649,0.16166343241930006,0.16553224176168438,0.16553226143121716,,
1984-02-01,,,0.1519913971424102,0.1577944993972778,0.1602817118167877,0.16463413760066029,0.16506247490644452,,
1984-02-02,,,0.1478456556797027,0.15503093302249904,0.1584854170680046,0.1632523842155933,0.16450977355241772,,
1984-02-03,,,0.1478456556797027,0.15226736664772028,0.15696545541286466,0.1615942977368831,0.16406761705875395,,
1984-02-06,,,0.1437007039785385,0.14950393140316004,0.15503099858760833,0.15979804322123525,0.1636530917882919,,
1984-02-07,,,0.1395557671785354,0.14618783593177792,0.1528202265501022,0.1582781575620174,0.1631004053354263,,
1984-02-08,,,0.131265178322792,0.14204259216785425,0.14991854578256603,0.156620068103075,0.16235427170991895,,
1984-02-09,,,0.1326468139886856,0.13900282382965085,0.14701687842607494,0.1552383095026016,0.16160813838243482,,
1984-02-10,,,0.1326468139886856,0.1359630554914474,0.14411521106958386,0.15378747582435606,0.16088963747024532,,
1984-02-13,,,0.1298834979534149,0.13319961428642269,0.14135177284479136,0.1519912205636501,0.16019876807928082,,
1984-02-14,,,0.1437007039785385,0.13402860164642333,0.1401082187891006,0.15088582560420033,0.15978424280881878,,
1984-02-15,,,0.1464640945196151,0.13706838488578796,0.13955548852682112,0.1499186001718044,0.15945261925458903,,
1984-02-16,,,0.1409374475479126,0.13872651159763336,0.1388646677136421,0.14867504239082333,0.15901046276092526,,
1984-02-17,,,0.1409374475479126,0.14038463830947875,0.13817384690046308,0.14756965115666384,0.15856830626726148,,
1984-02-20,,,0.1409374475479126,0.14259542822837828,0.13789752125740048,0.1464642599225044,0.15815378546714778,,
1984-02-21,,,0.1367916911840438,0.14121362566947934,0.13762111365795132,0.14522067010402676,0.15751818209886548,,
1984-02-22,,,0.1354101449251175,0.13900283575057984,0.13803561031818387,0.14397707805037493,0.15691021293401716,,
1984-02-23,,,0.1326468139886856,0.13734470903873444,0.13803561031818387,0.1425262443721294,0.15621934741735458,,
1984-02-24,,,0.1298834979534149,0.1351339191198349,0.13775927871465682,0.1409372448921203,0.15555611193180083,,
1984-02-27,,,0.1326468139886856,0.1334757924079895,0.13803561031818387,0.13969369158148764,0.15494814276695248,,
1984-02-28,,,0.127120241522789,0.13154150247573854,0.13637756407260893,0.13824289143085478,0.15425727784633636,,
1984-02-29,,,0.127120241522789,0.12988352179527282,0.1344431787729263,0.1369993336498737,0.15351114332675933,,
1984-03-01,,,0.1285018175840377,0.12905452251434324,0.13319961577653883,0.13603214174509046,0.15282027423381803,,
1984-03-02,,,0.1298834979534149,0.12905452251434327,0.13209422081708905,0.13513403385877606,0.15210177212953563,,
1984-03-05,,,0.1285018175840377,0.12822552323341369,0.13085065782070154,0.13437408953905103,0.15135563641786573,,
1984-03-06,,,0.131265178322792,0.12905451059341425,0.1302980065345764,0.13395956009626386,0.1506647679209709,,
1984-03-07,,,0.1257379055023193,0.12877804338932033,0.12933078259229658,0.1336831964552402,0.14989098668098447,,
1984-03-08,,,0.1285018175840377,0.1287780433893203,0.1289162829518318,0.1334759466350078,0.1492001175880432,,
1984-03-09,,,0.1285018175840377,0.1285017073154449,0.12877811491489405,0.13326869681477543,0.14856451421976086,,
1984-03-12,,,0.1298834979534149,0.1287780433893203,0.128501783311367,0.13326869681477543,0.14795654445886608,,
1984-03-13,,,0.1298834979534149,0.1285017073154449,0.1287781089544296,0.13257783651351923,0.14726567506790159,,
1984-03-14,,,0.131265178322792,0.12960716187953944,0.1291926026344299,0.1318178907036781,0.14649190902709958,,
1984-03-15,,,0.1326468139886856,0.13043616116046902,0.12960710227489466,0.13140335902571676,0.14563523083925245,,
1984-03-16,,,0.1326468139886856,0.13126516044139858,0.12988343387842174,0.1309888273477554,0.14466801941394802,,
1984-03-19,,,0.1326468139886856,0.13181782364845276,0.13029793351888655,0.13057429566979406,0.14372843980789182,,
1984-03-20,,,0.1298834979534149,0.13181782364845274,0.13015976548194882,0.1302288860082626,0.14292704015970226,,
1984-03-21,,,0.1298834979534149,0.13154148757457734,0.13057432472705838,0.12995255365967748,0.14223617076873776,,
1984-03-22,,,0.127120241522789,0.13043617308139802,0.13043616712093348,0.12967622503638265,0.14157293587923048,,
1984-03-23,,,0.127120241522789,0.1293308585882187,0.13029800951480866,0.12953806221485137,0.14088207095861432,,
1984-03-26,,,0.1257379055023193,0.12794907689094542,0.12988345026969908,0.12919261679053304,0.14008065700531003,,
1984-03-27,,,0.1257379055023193,0.12711995840072632,0.12946889102458953,0.12912349998950956,0.13927924305200576,,
1984-03-28,,,0.1285018175840377,0.12684362232685087,0.12919255495071408,0.12919257879257198,0.13853310734033583,,
1984-03-29,,,0.127120241522789,0.12684362232685087,0.12863989770412443,0.12912349998950953,0.13775934010744093,,
1984-03-30,,,0.127120241522789,0.12684362232685087,0.12808724045753478,0.12898533716797825,0.13704083949327467,,
1984-04-02,,,0.1257379055023193,0.12684362232685084,0.12739634960889815,0.12884714156389232,0.13629469215869902,,
1984-04-03,,,0.1229745596647262,0.12629095315933223,0.12670545578002926,0.12843261063098904,0.1355209136009216,,
1984-04-04,,,0.1215928867459297,0.12490916699171065,0.12587639465928074,0.12822535969316956,0.13474713161587715,,
1984-04-05,,,0.1119206994771957,0.12186925858259197,0.12435644045472141,0.12739630378782746,0.13375227585434912,,
1984-04-06,,,0.1105390191078186,0.11855301409959788,0.12269831821322437,0.12649816386401652,0.13272978648543357,0.14961463831365104,
1984-04-09,,,0.1105390191078186,0.11551323682069776,0.12117842957377431,0.1255309399217367,0.13179020926356314,0.14889613084495065,
1984-04-10,,,0.1091573759913444,0.1127498000860214,0.11952037662267682,0.12449463382363317,0.1308506318926811,0.1481914466619491,
1984-04-11,,,0.1063940599560737,0.10971003472805019,0.11730960085988043,0.12325107790529725,0.12993868514895435,0.14750058002769945,
1984-04-12,,,0.1077757105231285,0.10888103693723676,0.11537514775991438,0.1220075227320194,0.12913728624582288,0.1468235298991203,
1984-04-13,,,0.1105390191078186,0.10888103693723676,0.11371702551841734,0.12090213298797606,0.12839115351438518,0.14622938528656956,
1984-04-16,,,0.1105390191078186,0.10888103693723676,0.11219713687896726,0.1197967432439327,0.1277279198169708,0.14569050580263135,
1984-04-17,,,0.1105390191078186,0.1091573655605316,0.1109535828232765,0.11882951930165289,0.12714758485555644,0.14512399509549137,
1984-04-18,,,0.1091573759913444,0.10971002876758573,0.10971003174781797,0.11779321320354937,0.1267054288089275,0.14452985025942322,
1984-04-19,,,0.1119206994771957,0.11053902655839917,0.10971003174781797,0.1170332361012697,0.1262909065186977,0.14394952245056625,
1984-04-20,,,0.1119206994771957,0.11081536263227461,0.10984819978475568,0.11627325899899003,0.12587638422846792,0.14338301084935662,
1984-04-23,,,0.1119206994771957,0.11109169870615002,0.10998636782169338,0.11558239869773383,0.1255171282589435,0.14285794816911218,
1984-04-24,,,0.1105390191078186,0.11109169870615002,0.11012453213334081,0.1148224543780088,0.12485389456152912,0.14231906868517397,
1984-04-25,,,0.1119206994771957,0.11164436340332026,0.11067719608545301,0.11399339847266672,0.12416302666068074,0.1418078229576349,
1984-04-26,,,0.1119206994771957,0.11164436340332026,0.11109169498085973,0.11323342137038706,0.1235826916992664,0.14129657723009584,
1984-04-27,,,0.1105390191078186,0.11136802732944487,0.11109169498085973,0.11240436024963854,0.12297472313046452,0.14077151469886298,
1984-04-30,,,0.1105390191078186,0.11109169125556943,0.11109169498085973,0.1116444159299135,0.12236675456166264,0.14026027001440522,
1984-05-01,,,0.1119206994771957,0.11136802732944487,0.11122986301779744,0.11109172292053697,0.12186933472752567,0.13969375841319556,
1984-05-02,,,0.1160663515329361,0.11219715774059294,0.11192076057195662,0.1108153961598873,0.12148245885968205,0.1391963358968496,
1984-05-03,,,0.1160663515329361,0.11302628815174103,0.11233532577753065,0.11102267876267431,0.12115084961056706,0.1386850985139608,
1984-05-04,,,0.1146839186549186,0.11385526806116102,0.11261164769530292,0.11122992374002931,0.12084685802459713,0.13820148497819898,
1984-05-07,,,0.1160663515329361,0.11496073454618452,0.113026212900877,0.11150629036128519,0.12051524877548214,0.1377316957712173,
1984-05-08,,,0.1160663515329361,0.11578986495733261,0.11357894614338875,0.11185173913836477,0.12029417097568508,0.1372757244110107,
1984-05-09,,,0.1174480095505714,0.11606619656085966,0.1141316771507263,0.11240443661808966,0.12010072633624073,0.13680593483150003,
1984-05-10,,,0.1229745596647262,0.11744783818721768,0.11523706316947935,0.11316437907516955,0.11999018117785452,0.13640522770583627,
1984-05-11,,,0.1202112510800361,0.11855330467224116,0.1162042863667011,0.11364799067378042,0.11979673624038695,0.1359492541849613,
1984-05-14,,,0.1215928867459297,0.1196586117148399,0.11730967313051222,0.11420068405568598,0.11965855762362479,0.13550709702074523,
1984-05-15,,,0.1229745596647262,0.12104025334119792,0.11841505914926524,0.11482246108353134,0.11949274525046347,0.13507875658571716,
1984-05-16,,,0.1229745596647262,0.12214556336402889,0.11910587996244426,0.11551332026720043,0.1194374783337116,0.13466423250734802,
1984-05-17,,,0.1188296154141426,0.12131657451391216,0.11938220635056492,0.11585876606404777,0.1192440342903137,0.13422207593917843,
1984-05-18,,,0.1160663515329361,0.12048759460449217,0.11952044963836665,0.11606604866683479,0.11899532496929167,0.13377991959452626,
1984-05-21,,,0.1119206994771957,0.11855315715074535,0.11910588443279262,0.11606604866683481,0.11863606899976728,0.13329630672931667,
1984-05-22,,,0.1133023202419281,0.11661870926618574,0.11882948130369182,0.11620421372354028,0.11830444544553755,0.13278506025671954,
1984-05-23,,,0.1105390191078186,0.11413160115480421,0.11813858225941656,0.11613512970507142,0.11788992226123808,0.13219091564416885,
1984-05-24,,,0.1091573759913444,0.11219715327024457,0.11675686389207837,0.11599696353077886,0.11742013350129125,0.13152768217027186,
1984-05-25,,,0.1105390191078186,0.11109168678522108,0.11578964069485662,0.11599696353077886,0.11697797760367391,0.130822998508811,
1984-05-28,,,0.1105390191078186,0.11081535071134566,0.1146842539310455,0.11599696353077886,0.11653582170605657,0.1301321307569742,
1984-05-29,,,0.1077757105231285,0.10971002876758573,0.11316436901688576,0.1157897140830755,0.11609366595745085,0.12951035305857655,
1984-05-30,,,0.1077757105231285,0.10915736705064771,0.11164448410272598,0.11537518203258512,0.11565151020884512,0.12894384048879146,
1984-05-31,,,0.1077757105231285,0.10888103395700455,0.11053909361362457,0.11496064998209474,0.1152646195888519,0.1284187777340412,
1984-06-01,,,0.1105390191078186,0.10888103395700455,0.10998636037111283,0.11475340500473974,0.11493299514055248,0.1279075330495834,
1984-06-04,,,0.1105390191078186,0.10888103395700455,0.10984819233417512,0.11447703838348386,0.11462901741266247,0.12735483720898627,
1984-06-05,,,0.1077757105231285,0.10888103395700452,0.10929553136229513,0.11406250633299349,0.11426977351307865,0.12677450828254222,
1984-06-06,,,0.1091573759913444,0.10915736705064771,0.10915736705064771,0.11364797465503214,0.11388288468122479,0.1262079960107803,
1984-06-07,,,0.1091573759913444,0.10943370014429091,0.10915736705064771,0.11295711547136304,0.1135236273705959,0.12564148373901843,
1984-06-08,,,0.1146839186549186,0.1102626800537109,0.10957185700535772,0.11268074885010718,0.1132749009132385,0.12515787020325658,
1984-06-11,,,0.1119206994771957,0.11053901612758632,0.10971002504229543,0.11219713948667046,0.11299855679273602,0.12464662447571753,
1984-06-12,,,0.1119206994771957,0.11136801391839976,0.11012452393770215,0.11164444647729395,0.1127774795889854,0.12414919659495352,
1984-06-13,,,0.1119206994771957,0.11192067861557002,0.11053902283310887,0.11109175346791741,0.11258403584361072,0.12366558372974394,
1984-06-14,,,0.1133023202419281,0.11274966746568675,0.11109168380498884,0.1108153887093067,0.11261166825890538,0.12318197205662726,
1984-06-15,,,0.1146839186549186,0.11274966746568675,0.11150617375969882,0.11074626706540583,0.11269456624984737,0.12271217636764048,
1984-06-18,,,0.1133023202419281,0.11302599161863322,0.11178250387310977,0.11081534810364244,0.11274983227252956,0.12227002076804636,
1984-06-19,,,0.1119206994771957,0.11302599161863325,0.11219700276851649,0.11074626706540583,0.11280509874224659,0.12182786531746385,
1984-06-20,,,0.1146839186549186,0.11357863545417782,0.11274965703487391,0.11095351204276083,0.1129708959162235,0.12145479053258892,
1984-06-21,,,0.1133023202419281,0.11357863545417782,0.1131641514599323,0.11116075925529001,0.1130814281105995,0.12110935717821118,
1984-06-22,,,0.1105390191078186,0.11274965554475783,0.1127496615052223,0.11116075925529001,0.1130814281105995,0.12073629081249233,
1984-06-25,,,0.1077757105231285,0.1116443336009979,0.11233516260981558,0.1110225938260555,0.1130261619389057,0.12037704087793824,
1984-06-26,,,0.1063940599560737,0.11053900569677351,0.11178249865770336,0.11095351129770277,0.1129432627558708,0.12004542380571362,
1984-06-27,,,0.1063940599560737,0.10888103395700452,0.11122983470559115,0.11088442876935004,0.1128879964351654,0.11979671262204644,
1984-06-28,,,0.1091573759913444,0.10805204510688778,0.11081534028053279,0.1109535120427608,0.11283272996544837,0.11956181824207303,
1984-06-29,,,0.1105390191078186,0.10805204510688778,0.11040085032582278,0.1109535120427608,0.11280509635806082,0.11934074029326436,
1984-07-02,,,0.1105390191078186,0.1086047068238258,0.11012452021241184,0.1109535120427608,0.11277746275067328,0.11914729550480839,
1984-07-03,,,0.1105390191078186,0.10943369865417478,0.10998635217547414,0.1110916774719953,0.11277746275067328,0.1188156786561012,
1984-07-04,,,0.1105390191078186,0.11026269048452375,0.10957186222076414,0.11116075962781902,0.11274982914328574,0.11845642790198323,
1984-07-05,,,0.1105390191078186,0.1105390191078186,0.10929553210735318,0.11122984178364273,0.11272219553589818,0.11815244361758229,
1984-07-06,,,0.1105390191078186,0.1105390191078186,0.10929553210735318,0.11102259680628772,0.11272219553589818,0.11784845933318135,
1984-07-09,,,0.1105390191078186,0.1105390191078186,0.10957186296582219,0.11095351278781888,0.11272219553589818,0.1175444750487804,
1984-07-10,,,0.1119206994771957,0.11081535518169403,0.1101245269179344,0.11095351278781888,0.11272219553589818,0.11729576513171193,
1984-07-11,,,0.1105390191078186,0.11081535518169403,0.1105390228331089,0.11088442876935004,0.11261164888739585,0.11704705387353893,
1984-07-12,,,0.1077757105231285,0.11026269346475599,0.1104008562862873,0.11060809828341005,0.11244583606719968,0.11679834283888336,
1984-07-13,,,0.1077757105231285,0.10971003174781797,0.1101245254278183,0.11026268787682054,0.11230767190456388,0.1165772649645805,
1984-07-16,,,0.1063940599560737,0.108881039917469,0.10971002951264379,0.10991727486252782,0.11211422607302664,0.11631473742425438,
1984-07-17,,,0.1063940599560737,0.10777571201324461,0.10929553359746931,0.10964094288647172,0.1119207802414894,0.11610747560858722,
1984-07-18,,,0.1008667424321174,0.10584125667810436,0.1083283059298992,0.10895008407533166,0.1115891548991203,0.11584494061768051,
1984-07-19,,,0.1008667424321174,0.10445946305990214,0.10736107826232907,0.10832830518484113,0.11114699855446812,0.11556858986616131,
1984-07-20,,,0.099485158920288,0.10280135273933404,0.106255692243576,0.10777561217546461,0.11073247671127316,0.11526460647583005,
1984-07-23,,,0.095340184867382,0.10059057772159571,0.10473580881953234,0.10715383589267727,0.1102074226737022,0.11493299014866348,
1984-07-24,,,0.0925761386752128,0.09782699346542352,0.10280135273933406,0.10646293982863422,0.10959945425391193,0.1145460997521877,
1984-07-25,,,0.0911945253610611,0.09589255005121226,0.10086690336465831,0.10570296309888358,0.10896385356783864,0.1142006659507751,
1984-07-26,,,0.0911945253610611,0.093958106637001,0.09920878484845157,0.10480482056736944,0.108411151766777,0.11382759302854534,
1984-07-27,,,0.0939585119485855,0.0928527772426605,0.09782706499099728,0.10397579520940778,0.10796899497509,0.11348215997219083,
1984-07-30,,,0.095340184867382,0.0928527772426605,0.0967216774821281,0.10321585349738596,0.10763738468289372,0.1131367268413305,
1984-07-31,,,0.0925761386752128,0.0928527772426605,0.095339885354042,0.10231770947575566,0.10722286105155941,0.11276365324854848,
1984-08-01,,,0.0925761386752128,0.09312909990549084,0.09451082497835155,0.10141956545412537,0.1068636034429073,0.1123767628520727,
1984-08-02,,,0.0925761386752128,0.09340542256832118,0.09368176460266109,0.10052142143249507,0.10653197869658466,0.11197605609893797,
1984-08-03,,,0.095340184867382,0.09368175715208048,0.09326726719737048,0.09976147972047325,0.10622800201177593,0.11160298980772493,
1984-08-06,,,0.0967217907309532,0.09395807832479472,0.09340542778372761,0.09907061830162997,0.10595165744423862,0.1112437395751476,
1984-08-07,,,0.1008667424321174,0.09561619907617565,0.09423448815941807,0.09851792044937606,0.10581347808241841,0.11095357201993464,
1984-08-08,,,0.1050124019384384,0.09810345172882076,0.09561627581715579,0.09824158959090705,0.1057582119107246,0.11070486105978487,
1984-08-09,,,0.1105390191078186,0.10169602781534193,0.09755072519183154,0.09837975502014155,0.10581347808241841,0.11053904883563517,
1984-08-10,,,0.1119206994771957,0.10501213073730467,0.09934694394469258,0.09858700446784492,0.10584111168980595,0.11038705341517924,
1984-08-13,,,0.1133023202419281,0.10832823663949964,0.10114315748214717,0.09893241748213764,0.10589637771248814,0.11026269756257533,
1984-08-14,,,0.1133023202419281,0.1108153522014618,0.10321577563881872,0.09927783049643037,0.10600690990686415,0.11013834170997142,
1984-08-15,,,0.1133023202419281,0.11247333586215973,0.10528839379549024,0.0998996093869209,0.10608980879187582,0.10998634673655032,
1984-08-16,,,0.1119206994771957,0.11274967193603513,0.10722284987568853,0.1004523072391748,0.10614507526159285,0.10983435131609438,
1984-08-17,,,0.1050124019384384,0.11136801242828367,0.10819007158279417,0.10072866939008233,0.10595164492726324,0.10961327292025087,
1984-08-20,,,0.1036301180720329,0.10943357199430463,0.10888090431690214,0.10114316605031488,0.10578583329915998,0.109392195045948,
1984-08-21,,,0.1105390191078186,0.10888091176748274,0.10984813198447227,0.10204131007194517,0.10575819969177244,0.10926783964037894,
1984-08-22,,,0.1077757105231285,0.10777558982372282,0.11012446284294126,0.10287036933004853,0.1056752999126911,0.10912966787815093,
1984-08-23,,,0.1091573759913444,0.10722292512655256,0.10998629853129385,0.1037685118615627,0.10559240102767943,0.1091020346432924,
1984-08-24,,,0.1091573759913444,0.10805191993713374,0.10970996618270872,0.10452845506370063,0.10548187017440792,0.10908821821212766,0.12935142826288934
1984-08-27,,,0.1091573759913444,0.10915737152099605,0.10929547175765035,0.10521931461989878,0.10539897128939625,0.10907440178096292,0.1289852663129568
1984-08-28,,,0.1091573759913444,0.10888104289770122,0.10888097733259197,0.10604837648570535,0.10534370481967922,0.10907440178096292,0.128632924221456
1984-08-29,,,0.1119206994771957,0.10971004068851467,0.10874281525611873,0.1070156045258045,0.10528844043612477,0.10912966817617414,0.1283151241019368
1984-08-30,,,0.1119206994771957,0.11026270538568492,0.10874281525611876,0.10798283256590364,0.10526080802083011,0.10917111806571482,0.12799732398241756
1984-08-31,50.57389185472281,C,0.1133023202419281,0.11109169423580165,0.10957180708646772,0.10888093933463094,0.10531607404351231,0.10919875107705591,0.12771406818181272
1984-09-03,50.57589661498597,A,0.1133023202419281,0.1119206830859184,0.11053902730345724,0.1097099658101797,0.1054266062378883,0.10922638408839701,0.12745844494551417
1984-09-04,50.577031071140716,A,0.1119206994771957,0.11247334778308866,0.11067719534039493,0.11026266366243358,0.10553713902831074,0.10924020089209079,0.12718209799379107
1984-09-05,50.57681353802891,A,0.1119206994771957,0.11247334778308866,0.11109169423580165,0.11060807853937145,0.10564767181873318,0.10926783412694929,0.12689884219318626
1984-09-06,50.57597274307232,A,0.1119206994771957,0.11247334778308866,0.11136802658438678,0.1106771625578403,0.1057029382884502,0.10926783412694929,0.12660867828875777
1984-09-07,50.574050797111624,A,0.1119206994771957,0.1121970236301422,0.11164435893297193,0.11067716255784033,0.10573057189583775,0.10926783412694929,0.12632542248815296
1984-09-10,50.57106829384111,A,0.1091573759913444,0.11136803478002544,0.11164435893297193,0.11046991534531114,0.10570293903350826,0.10924020089209079,0.12604907453060146
1984-09-11,50.57057437099497,A,0.1133023202419281,0.11164435893297191,0.1120588533580303,0.11046991534531114,0.10575820505619045,0.10926783390343188,0.12579345129430292
1984-09-12,50.57053236705617,P,0.1146839186549186,0.11219700276851649,0.11233517527580257,0.11053899526596067,0.10584110304713246,0.10929546609520908,0.12555164452642198
1984-09-13,50.57037162325354,P,0.1119206994771957,0.11219700276851649,0.11233517527580257,0.11053899526596067,0.10586873665452,0.10929546609520908,0.12529602166265247
1984-09-14,50.570746077002575,A,0.1119206994771957,0.11219700276851649,0.11219701319932933,0.11088441014289854,0.10589637026190754,0.10930928289890286,0.12504039879888293
1984-09-17,50.5714248615782,A,0.1091573759913444,0.11219700276851649,0.11178251877427096,0.11116077303886411,0.10586873739957806,0.10929546646773812,0.12477786824107166
1984-09-18,50.5686168626003,B,0.1050124019384384,0.11053901910781856,0.11109168902039526,0.1108844421803951,0.1057305714488029,0.10922638349235055,0.12446007095277306
1984-09-19,50.56561837644552,B,0.1050124019384384,0.1086047157645225,0.1104008592665195,0.11074627675116058,0.10562003910541531,0.10911584399640556,0.12415608994662758
1984-09-20,50.562362249778175,B,0.1008667424321174,0.10639392435550685,0.10929546356201167,0.11033174507319923,0.10548185974359509,0.10896384790539738,0.1238244732096791
1984-09-21,50.558920613833095,B,0.1008667424321174,0.1041831329464912,0.10819006785750385,0.10991721339523788,0.10534368038177487,0.10882567614316936,0.12351358056068416
1984-09-24,50.55556945668735,B,0.0981034636497497,0.10197235047817226,0.10708467662334438,0.10936451777815814,0.10517786845564839,0.1086460472643375,0.12318887151777741
1984-09-25,50.554398176804916,B,0.0981034636497497,0.10059056282043452,0.10556479096412655,0.1088118221610784,0.1050120565295219,0.10846641838550564,0.12287107139825817
1984-09-26,50.5539088909018,B,0.1008667424321174,0.09976143091917032,0.10418307334184643,0.10825912430882449,0.1050120565295219,0.1083006057143211,0.12255327027291056
1984-09-27,50.55437148742951,B,0.099485158920288,0.09948511421680444,0.10293951928615566,0.10763734728097911,0.10498442485928532,0.10806571170687672,0.12223546970635649
1984-09-28,50.55470778241847,B,0.099485158920288,0.09920879751443856,0.1016959652304649,0.1069464892148971,0.10498442485928532,0.10785845078527924,0.12190385248512026
1984-10-01,50.55515925277131,B,0.0967217907309532,0.09893246293067927,0.10045240670442576,0.10611746273934834,0.10501205697655674,0.10760973982512947,0.12155841842293735
1984-10-02,50.55594993068345,B,0.0967217907309532,0.09865612834691997,0.09962334558367725,0.10535751730203624,0.10509497001767155,0.10734721213579174,0.12121298436075445
1984-10-03,50.55590892022468,B,0.0967217907309532,0.09782713800668712,0.09879428446292873,0.10459757186472411,0.10520551532506939,0.10708468444645401,0.12087445847690102
1984-10-04,50.55606679313659,B,0.095340184867382,0.09699814319610592,0.09824162870645517,0.10376854613423343,0.1052884285151958,0.1068497901409864,0.12053593304008242
1984-10-05,50.55542894856967,B,0.0925761386752128,0.09561633914709088,0.09741256833076473,0.10280131809413429,0.10526078104972836,0.10661488801240918,0.12019740380346772
1984-10-08,50.555305746432474,B,0.0911945253610611,0.09451088607311245,0.09672167450189587,0.10190317556262012,0.10517786785960194,0.10640762627124783,0.11985196650028225
1984-10-09,50.554514609314516,B,0.0911945253610611,0.09340543299913404,0.096030780673027,0.10079778581857676,0.1051502355933189,0.10618654832243916,0.11948580428957936
