Date,GRADE,GPS,CARR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-06-23,,,21.074607849121094,20.536212921142578,20.51268253326416,20.576217079162596,17.684411964416505,,
2020-06-24,,,20.5380973815918,20.641633605957033,20.476914978027345,20.662341594696045,17.843671646118164,,
2020-06-25,,,20.33025932312012,20.707368850708008,20.527666091918945,20.7564284324646,18.00762233734131,,
2020-06-26,,,19.810665130615234,20.631535720825195,20.481277656555175,20.78359136581421,18.145179901123047,,
2020-06-29,,,20.89708709716797,20.530143356323244,20.503058242797852,20.801540851593018,18.29110013961792,,
2020-06-30,,,20.99155616760254,20.51353302001953,20.524872970581054,20.845862674713135,18.434391727447508,,
2020-07-01,,,21.36000061035156,20.677913665771484,20.65977363586426,20.868132877349854,18.583169746398926,,
2020-07-02,,,21.64341163635254,20.94054412841797,20.82395648956299,20.88292474746704,18.72010866165161,,
2020-07-03,,,21.64341163635254,21.30709342956543,20.969314575195312,20.856301689147948,18.847070274353026,,
2020-07-06,,,22.87153625488281,21.7019832611084,21.11606330871582,20.85296411514282,18.988240604400634,,
2020-07-07,,,22.682594299316406,22.04019088745117,21.276861953735352,20.894772243499755,19.121867122650148,,
2020-07-08,,,22.663707733154297,22.300932312011717,21.4894229888916,20.98316898345947,19.24306795120239,,
2020-07-09,,,22.588123321533203,22.489874649047852,21.71520938873291,21.121437740325927,19.361439380645752,,
2020-07-10,,,23.51394462585449,22.863981246948242,22.085537338256835,21.283407497406007,19.51602264404297,,
2020-07-13,,,22.93767547607422,22.877209091186522,22.289596176147462,21.396327209472656,19.666045837402343,,
2020-07-14,,,23.75957298278809,23.09260482788086,22.566397857666015,21.545635414123534,19.84060173034668,,
2020-07-15,,,24.98770523071289,23.55740432739258,22.92916831970215,21.794470977783202,20.03369623184204,,
2020-07-16,,,25.13886070251465,24.067551803588866,23.27871322631836,22.051334857940674,20.227554874420164,,
2020-07-17,,,25.01604652404785,24.36797218322754,23.61597671508789,22.2926456451416,20.38224847793579,,
2020-07-20,,,24.949913024902344,24.770419692993165,23.823814392089844,22.469938850402833,20.53580762863159,,
2020-07-21,,,25.10107040405273,25.038719177246094,24.065662002563478,22.671261978149413,20.70274362564087,,
2020-07-22,,,25.12940788269043,25.0670597076416,24.31223201751709,22.900827503204347,20.895848407745362,,
2020-07-23,,,25.83794593811035,25.206876754760742,24.637214279174806,23.176211833953857,21.101053199768067,,
2020-07-24,,,25.11051368713379,25.22577018737793,24.796871185302734,23.441204261779784,21.288697395324707,,
2020-07-27,,,24.79876136779785,25.19553985595703,24.982979774475098,23.63628797531128,21.45429355621338,,
2020-07-28,,,24.628711700439453,25.101068115234376,25.069893646240235,23.818145751953125,21.612347183227538,,
2020-07-29,,,25.677345275878903,25.21065559387207,25.138857650756833,24.03401298522949,21.773301391601564,,
2020-07-30,,,25.412822723388672,25.125630950927736,25.166253852844235,24.222483539581297,21.915411224365233,,
2020-07-31,,,25.73402404785156,25.25033302307129,25.238051605224605,24.42701416015625,22.07147506713867,,
2020-08-03,,,26.093019485473636,25.509184646606446,25.352362251281736,24.58808832168579,22.23471881866455,,
2020-08-04,,,26.234729766845703,25.830388259887695,25.465728187561034,24.765695095062256,22.39213726043701,,
2020-08-05,,,26.555931091308597,26.006105422973633,25.60838050842285,24.960306262969972,22.546943740844725,18.750769815444947,
2020-08-06,,,26.70708274841309,26.264957427978516,25.695294189453126,25.166254234313964,22.71211494445801,18.904890527725218,
2020-08-07,,,27.368379592895508,26.591828536987304,25.921080780029296,25.358975982666017,22.874134407043456,19.05856481552124,
2020-08-10,,,27.83129501342773,26.939483642578125,26.224334144592284,25.60365695953369,23.019998359680176,19.228257398605347,
2020-08-11,,,27.85963249206543,27.26446418762207,26.547426223754883,25.808659934997557,23.17508861541748,19.396727361679076,
2020-08-12,,,28.143049240112305,27.581887817382814,26.793996620178223,25.96642713546753,23.319657669067382,19.55155960083008,
2020-08-13,,,27.90687370300293,27.82184600830078,27.04340171813965,26.104827785491942,23.450843658447265,19.685205059051512,
2020-08-14,,,27.887975692749023,27.925765228271484,27.258796882629394,26.248424243927,23.56508571624756,19.827132806777954,
2020-08-17,,,28.190282821655277,27.99756278991699,27.468523216247558,26.410442733764647,23.670125617980958,19.959376745224,
2020-08-18,,,27.83129501342773,27.991895294189455,27.62817974090576,26.5469539642334,23.789822883605957,20.07532391548157,
2020-08-19,,,27.632905960083008,27.889866638183594,27.735877227783202,26.672128868103027,23.924565544128416,20.209994707107544,
2020-08-20,,,27.40617561340332,27.789727020263673,27.805786514282225,26.750540351867677,24.0762340927124,20.359058332443237,
2020-08-21,,,27.887975692749023,27.789727020263673,27.857746124267578,26.88941345214844,24.228502616882324,20.47867841720581,
2020-08-24,,,28.70042610168457,27.891755676269533,27.94465923309326,27.084496688842773,24.388925514221192,20.620353517532347,
2020-08-25,,,28.78545570373535,28.082587814331056,28.037241554260255,27.29233388900757,24.54916645050049,20.764667291641235,
2020-08-26,,,29.314496994018555,28.418906021118165,28.15438632965088,27.47419147491455,24.735236511230468,20.923589868545534,
2020-08-27,,,28.605960845947266,28.658863067626953,28.22429504394531,27.63384838104248,24.907324066162108,21.070532579421997,
2020-08-28,,,28.624855041503903,28.80623893737793,28.2979829788208,27.778389930725098,25.0760245513916,21.217664232254027,
2020-08-31,,,28.199731826782227,28.706100082397462,28.298927879333498,27.883725547790526,25.21193820953369,21.36798053741455,
2020-09-01,,,28.624855041503903,28.67397994995117,28.378283882141112,28.003231811523438,25.362943153381348,21.523677558898925,
2020-09-02,,,29.078317642211918,28.626744079589844,28.522825050354005,28.129351139068604,25.53374755859375,21.688709602355956,
2020-09-03,,,27.708480834960938,28.44724807739258,28.553055572509766,28.179421043395998,25.681311988830565,21.844467163085938,
2020-09-04,,,28.341440200805664,28.39056510925293,28.59840202331543,28.228074073791504,25.851927490234374,21.998553695678712,
2020-09-07,,,28.341440200805664,28.41890678405762,28.56250343322754,28.2535813331604,26.00081455230713,22.145957345962525,
2020-09-08,,,27.935213088989254,28.280978393554687,28.47747917175293,28.25736036300659,26.139687690734863,22.287039709091186,
2020-09-09,,,28.464252471923828,28.15816535949707,28.39245471954346,28.273420524597167,26.28177272796631,22.432471237182618,
2020-09-10,,,27.52898406982422,28.122266006469726,28.28475704193115,28.25452604293823,26.39948417663574,22.559796419143677,
2020-09-11,,,27.62345314025879,27.97866859436035,28.18461685180664,28.24129991531372,26.519085006713865,22.683077640533448,
2020-09-14,,,27.53843688964844,27.818067932128905,28.11848735809326,28.20870761871338,26.612423019409178,22.800331811904908,
2020-09-15,,,28.04857635498047,27.840740585327147,28.06085948944092,28.219571685791017,26.71974266052246,22.920804891586304,
2020-09-16,,,28.57761573791504,27.86341323852539,28.01078929901123,28.26680717468262,26.838020820617675,23.040544385910035,
2020-09-17,,,28.964954376220703,28.150607299804687,28.136436653137206,28.344746112823486,26.965557441711425,23.16349841117859,
2020-09-18,,,29.0877628326416,28.44346923828125,28.2110689163208,28.404735469818114,27.07703380584717,23.296528224945067,
2020-09-21,,,27.878528594970703,28.511487579345705,28.164777755737305,28.363640594482423,27.175850868225098,23.42094835281372,
2020-09-22,,,28.587064743041992,28.61918525695801,28.22996292114258,28.353721046447752,27.272400703430176,23.556501216888428,
2020-09-23,,,27.500640869140625,28.403790283203126,28.13360176086426,28.26302824020386,27.322659416198732,23.678177824020384,
2020-09-24,,,28.22806930541992,28.25641326904297,28.203510284423828,28.24413366317749,27.384443588256836,23.8059992313385,
2020-09-25,,,28.804349899291992,28.199730682373048,28.32159996032715,28.253108406066893,27.46020965576172,23.921229066848756,
2020-09-28,,,29.040529251098636,28.432130813598633,28.47180919647217,28.295148277282713,27.542021980285643,24.038914804458617,
2020-09-29,,,28.813798904418945,28.477477645874025,28.548331451416015,28.304595470428467,27.61627655029297,24.15951008796692,
2020-09-30,,,28.851585388183597,28.747666549682616,28.57572841644287,28.29325885772705,27.69072010040283,24.293284254074095,
2020-10-01,,,29.068870544433597,28.91582679748535,28.58612003326416,28.361278343200684,27.7553385925293,24.428195896148683,
2020-10-02,,,29.503440856933597,29.055644989013672,28.627687835693358,28.41937837600708,27.843197135925294,24.565947265625,
2020-10-05,,,30.30644798278809,29.308828735351568,28.870479774475097,28.517628765106203,27.953350868225098,24.703822212219237,
2020-10-06,,,29.76795959472656,29.499660873413085,28.988569259643555,28.609266090393067,28.05613582611084,24.83424150466919,
2020-10-07,,,30.34423446655273,29.798190689086915,29.272928619384764,28.70326519012451,28.149473609924318,24.96138750076294,
2020-10-08,,,30.18363571166992,30.02114372253418,29.468485260009764,28.835997772216796,28.244889869689942,25.08015054702759,
2020-10-09,,,30.448152542114254,30.210086059570312,29.632865524291994,28.97723274230957,28.339172439575194,25.205323753356932,
2020-10-12,,,31.17558479309082,30.383913421630858,29.84637107849121,29.15909013748169,28.44082374572754,25.337771282196044,
2020-10-13,,,30.69377899169922,30.56907730102539,30.03436908721924,29.291350269317626,28.530004730224608,25.46107099533081,
2020-10-14,,,30.712671279907227,30.64276466369629,30.220477676391603,29.398103046417237,28.61313953399658,25.580041637420653,
2020-10-15,,,30.797697067260746,30.765576934814455,30.393360328674316,29.48974018096924,28.694951820373536,25.70353338241577,
2020-10-16,,,30.948854446411133,30.865717315673827,30.53790168762207,29.582794761657716,28.76656131744385,25.82034786224365,
2020-10-19,,,30.533174514770508,30.737235260009765,30.560574340820313,29.715527057647705,28.820598907470703,25.920298633575438,
2020-10-20,,,31.392871856689453,30.877053833007814,30.7230655670166,29.85581741333008,28.891263694763182,26.03317615509033,
2020-10-21,,,31.506227493286133,31.035765075683592,30.83926486968994,30.056096744537353,28.95852725982666,26.13909246444702,
2020-10-22,,,32.016380310058594,31.279501724243165,31.022539329528808,30.245512294769288,29.040717391967775,26.24578052520752,
2020-10-23,,,32.99888610839844,31.689508056640626,31.277612686157227,30.45523910522461,29.14293560028076,26.35401065826416,
2020-10-26,,,31.84632682800293,31.95213851928711,31.344686889648436,30.595528984069823,29.216056480407715,26.443091049194337,
2020-10-27,,,31.742414474487305,32.02204704284668,31.449550437927247,30.74195976257324,29.294278869628908,26.54205087661743,
2020-10-28,,,31.45899200439453,32.01259994506836,31.524182510375976,30.872330093383788,29.370800590515138,26.64768306732178,
2020-10-29,,,32.263946533203125,32.062113189697264,31.670807456970216,31.032083892822264,29.467956008911134,26.772095050811767,
2020-10-30,,,31.6199893951416,31.7863338470459,31.73792095184326,31.137911319732666,29.542596282958986,26.885549449920653,
2020-11-02,,,33.23933792114258,32.06493606567383,32.00853729248047,31.28455581665039,29.633374519348145,27.01115001678467,
2020-11-03,,,34.99126434326172,32.71470603942871,32.36837654113769,31.54572105407715,29.75749069213867,27.15332857131958,
2020-11-04,,,34.83028030395508,33.38896369934082,32.70078182220459,31.770023345947266,29.867806358337404,27.301521434783936,
2020-11-05,,,36.17501449584961,34.171177291870116,33.11664524078369,32.06959228515625,30.01918743133545,27.46325574874878,
2020-11-06,,,36.885250091552734,35.224229431152345,33.505281639099124,32.391447162628175,30.184395332336425,27.630209941864013,
2020-11-09,,,36.74320602416992,35.92500305175781,33.99496955871582,32.669828224182126,30.35526481628418,27.783601512908934,
2020-11-10,,,35.80568313598633,36.087886810302734,34.40129642486572,32.92542343139648,30.498881378173827,27.93091226577759,
2020-11-11,,,36.04243087768555,36.33031692504883,34.85964031219483,33.1919114112854,30.6381636428833,28.085955600738526,
2020-11-12,,,35.94771957397461,36.28485794067383,35.22801761627197,33.4494125366211,30.802948417663575,28.242130203247072,
2020-11-13,,,36.2602424621582,36.15985641479492,35.692042922973634,33.714981937408446,30.961324462890627,28.4066259765625,
2020-11-16,,,38.35307693481445,36.48183059692383,36.20341682434082,34.105977058410645,31.1615571975708,28.581185874938964,
2020-11-17,,,38.22050476074219,36.964794921875,36.526340866088866,34.44735870361328,31.36726303100586,28.75347536087036,
2020-11-18,,,37.30192565917969,37.21669387817383,36.77350540161133,34.73714361190796,31.544016494750977,28.91289461135864,
2020-11-19,,,37.05570983886719,37.43829193115234,36.86157493591308,34.98911008834839,31.734551010131835,29.067017593383788,
2020-11-20,,,36.49698257446289,37.48563995361328,36.8227481842041,35.16401491165161,31.91202159881592,29.215553302764892,
2020-11-23,,,36.71479415893555,37.1579833984375,36.81990699768066,35.40743827819824,32.09554874420166,29.35398588180542,
2020-11-24,,,37.28298568725586,36.970479583740236,36.96763725280762,35.68446683883667,32.28023693084717,29.499989795684815,
2020-11-25,,,36.563270568847656,36.82274856567383,37.01972122192383,35.93968076705933,32.43995002746582,29.63898542404175,
2020-11-26,,,36.563270568847656,36.72426071166992,37.08127632141113,36.154646968841554,32.59191635131836,29.778736896514893,
2020-11-27,,,35.80568313598633,36.58600082397461,37.035820388793944,36.36393165588379,32.726274757385255,29.90165428161621,
2020-11-30,,,36.051902770996094,36.45342254638672,36.80570297241211,36.50455989837646,32.88974224090576,30.03279655456543,
2020-12-01,,,35.606815338134766,36.1181884765625,36.54433403015137,36.53533744812012,33.03013725280762,30.151268978118896,
2020-12-02,,,34.87763595581055,35.78106155395508,36.30190505981445,36.53770523071289,33.177677154541016,30.250168285369874,
2020-12-03,,,34.745052337646484,35.41741790771484,36.07083930969238,36.466207122802736,33.308016815185546,30.34623020172119,
2020-12-04,,,35.70151138305664,35.396583557128906,35.99129219055176,36.40702018737793,33.44596004486084,30.453084850311278,
2020-12-07,,,34.88710021972656,35.163623046875,35.80852279663086,36.314214897155765,33.562891464233395,30.55245672225952,
2020-12-08,,,35.32271957397461,35.10680389404297,35.61249618530273,36.290066719055176,33.69306987762451,30.65467321395874,
2020-12-09,,,35.8340950012207,35.298095703125,35.53957862854004,36.279649925231936,33.832720069885255,30.76172008514404,
2020-12-10,,,35.549991607666016,35.459083557128906,35.43825073242188,36.2597635269165,33.962342491149904,30.858840541839598,
2020-12-11,,,35.19013595581055,35.356808471679685,35.376696014404295,36.20625820159912,34.076076393127444,30.959636764526365,
2020-12-14,,,34.67876434326172,35.31514129638672,35.23938217163086,36.022542572021486,34.163522720336914,31.058436794281008,
2020-12-15,,,35.673099517822266,35.38521728515625,35.24601058959961,35.89517230987549,34.281625518798826,31.168880672454833,
2020-12-16,,,35.98561096191406,35.41552047729492,35.35680809020996,35.829356575012206,34.394453048706055,31.271963329315184,
2020-12-17,,,36.64849472045898,35.63522109985352,35.54715232849121,35.8089958190918,34.52375022888184,31.38432004928589,
2020-12-18,,,36.73373031616211,35.943939971923825,35.650374221801755,35.82083320617676,34.64946178436279,31.494317111968993,
2020-12-21,,,36.4780502319336,36.3037971496582,35.80946922302246,35.80899600982666,34.755511093139646,31.598167419433594,
2020-12-22,,,36.126564025878906,36.39449005126953,35.88985366821289,35.75117492675781,34.864166793823244,31.697085762023924,
2020-12-23,,,36.25005722045898,36.44737930297852,35.93144989013672,35.73551425933838,34.97491451263428,31.79402702331543,25.27239841938019
2020-12-24,,,35.99356460571289,36.316393280029295,35.975807189941406,35.70702896118164,35.07883186340332,31.886891841888428,25.395891184806825
2020-12-25,,,35.99356460571289,36.16836013793945,36.05615005493164,35.71642303466797,35.17972606658935,31.973143692016603,25.51585425376892
2020-12-28,,,35.87007141113281,36.0467643737793,36.17528076171875,35.7073314666748,35.2864640045166,32.05353145599365,25.6408944272995
2020-12-29,,,35.30961227416992,35.8833740234375,36.13893203735351,35.69247131347656,35.36479881286621,32.1280312538147,25.762379307746887
2020-12-30,58.07866087548905,A,35.841575622558594,35.80167770385742,36.12452850341797,35.740668296813965,35.45150577545166,32.20501651763916,25.87828805923462
2020-12-31,57.70431225213303,A,35.83208084106445,35.76938095092773,36.042887115478514,35.795019721984865,35.527819786071774,32.284268589019774,25.984736824035643
2021-01-01,57.05151824616959,P,35.83208084106445,35.737084197998044,35.95272216796875,35.80154819488526,35.5844836807251,32.36370964050293,26.095421223640443
2021-01-04,55.95276057439045,P,35.176612854003906,35.598392486572266,35.82257843017578,35.81602382659912,35.651089401245116,32.433572940826416,26.196474843025207
2021-01-05,56.35369756006824,P,36.041053771972656,35.74468078613281,35.81402740478516,35.85194053649902,35.73706218719482,32.51567052841187,26.295497221946718
2021-01-06,58.156074036459586,A,38.04546356201172,36.18545837402344,35.99356803894043,35.96250896453857,35.86879161834717,32.61979610443115,26.414895405769347
2021-01-07,61.211667439603495,A,39.03339767456055,36.825721740722656,36.2975513458252,36.1366792678833,36.004180641174315,32.73606832504272,26.54756332874298
2021-01-08,64.00430312182279,A,38.653419494628906,37.38998947143555,36.5635368347168,36.30984344482422,36.14484924316406,32.84372276306152,26.661200590133667
2021-01-11,68.00042228257995,A,39.489383697509766,38.25254364013672,36.925468063354494,36.55037441253662,36.269850158691405,32.951612339019775,26.785982928276063
2021-01-12,70.80526044104846,A,39.65087127685547,38.97450714111328,37.35959396362305,36.749263000488284,36.36304229736328,33.06026649475098,26.912466893196108
2021-01-13,70.94006869046429,A,39.308895111083984,39.227193450927736,37.706325912475585,36.91542720794678,36.45261459350586,33.16021047592163,27.041900172233582
2021-01-14,69.07142181367237,A,38.75791549682617,39.17209701538086,37.998909378051756,37.020898246765135,36.50427261352539,33.26173002243042,27.16613130092621
2021-01-15,67.33538259434451,A,38.35894393920898,39.11320190429687,38.251595687866214,37.10215892791748,36.533746490478514,33.35907091140747,27.28836757183075
2021-01-18,64.82386781494978,A,38.35894393920898,38.88711395263672,38.569828796386716,37.19620361328125,36.5660612487793,33.46066303253174,27.414321784973144
2021-01-19,62.57185483221222,A,38.34944152832031,38.626828002929685,38.80066757202148,37.30734748840332,36.616936416625975,33.557908897399905,27.540793228149415
2021-01-20,60.600957730768556,A,38.03596115112305,38.3722412109375,38.799717330932616,37.39664268493652,36.656807022094725,33.64748533248901,27.668097467422484
2021-01-21,59.5150317209816,A,37.750972747802734,38.17085266113281,38.671474838256835,37.48451309204101,36.69287208557129,33.747910251617434,27.796188707351686
2021-01-22,58.61146286398503,A,37.5324821472168,38.005560302734374,38.559381103515626,37.56145896911621,36.718316879272464,33.83982067108154,27.919187183380128
2021-01-25,56.673275396202655,P,36.94351577758789,37.72247467041016,38.30479431152344,37.61513118743896,36.69012565612793,33.92584142684937,28.035899386405944
2021-01-26,53.582467762964676,P,35.45210266113281,37.14300689697266,37.884917449951175,37.62225570678711,36.634757614135744,34.0010103225708,28.144025015830994
2021-01-27,50.30164815390943,P,34.416648864746094,36.41914443969726,37.39569282531738,37.55100936889649,36.57705207824707,34.06053428649902,28.24650276184082
2021-01-28,49.014424750095294,P,36.28805541992188,36.12656097412109,37.14870681762695,37.573808097839354,36.56169898986816,34.148125,28.353960709571837
2021-01-29,48.31353999542822,P,36.57304382324219,35.93467330932617,36.970116806030276,37.610856246948245,36.56322021484375,34.23762090682983,28.46034927368164
2021-02-01,48.91011323171157,P,36.72503280639648,35.89097671508789,36.806725692749026,37.68827724456787,36.56342498779297,34.32948686599732,28.56490933895111
2021-02-02,50.66915492875366,P,36.55403900146485,36.1113639831543,36.62718544006348,37.71392650604248,36.548846054077146,34.414541492462156,28.667673192024232
2021-02-03,52.93169031133965,A,36.24055862426758,36.4761459350586,36.44764518737793,37.623681259155276,36.542391815185546,34.49117092132568,28.765857653617857
2021-02-04,52.82397935917169,P,36.41155624389648,36.50084609985352,36.313703536987305,37.49258918762207,36.53935752868652,34.56563694000244,28.864567675590514
2021-02-05,53.186539308062294,P,37.19050598144531,36.62433853149414,36.27950592041016,37.41944351196289,36.567053985595706,34.64666437149048,28.971596298217772
2021-02-08,53.7222895298348,P,37.712982177734375,36.82192840576172,36.356452560424806,37.33062343597412,36.60027557373047,34.745008907318116,29.082978630065917
2021-02-09,52.551457432789086,P,35.38559341430664,36.58823928833008,36.34980163574219,37.11735954284668,36.59585113525391,34.812994194030765,29.184747705459596
2021-02-10,52.153862131684924,P,35.32860565185547,36.40584869384766,36.44099731445313,36.918345069885255,36.6048705291748,34.89127384185791,29.28472583293915
2021-02-11,51.8630774180919,P,35.33809280395508,36.191156005859376,36.346001052856444,36.7473539352417,36.616731338500976,34.96237407684326,29.384186654090882
2021-02-12,50.28753907049079,P,35.41409683227539,35.83587417602539,36.230106353759766,36.60011157989502,36.61098304748535,35.028471546173094,29.474850306510927
2021-02-15,48.11735618362095,P,35.41409683227539,35.37609710693359,36.099012756347655,36.45286922454834,36.621522979736326,35.092207221984864,29.56556101322174
2021-02-16,48.44129944614525,P,35.53759002685547,35.40649642944336,35.99736785888672,36.312276649475095,36.62582038879395,35.15944513320923,29.659477610588073
2021-02-17,48.32600206066636,P,35.37610626220703,35.41599655151367,35.910922622680665,36.179283905029294,36.616660614013675,35.22469034194946,29.758987298011778
2021-02-18,48.08578251745856,P,34.815635681152344,35.31150512695312,35.75133056640625,36.03251705169678,36.6019734954834,35.28215799331665,29.855176944732666
2021-02-19,48.95670225413314,P,35.756080627441406,35.37990188598633,35.60788803100586,35.94369697570801,36.613292388916015,35.34468439102173,29.955315828323364
2021-02-22,49.549276107176716,P,35.4330940246582,35.38370132446289,35.379899215698245,35.86817588806152,36.62837898254394,35.39595085144043,30.049886531829834
2021-02-23,49.837679507339345,P,35.24310302734375,35.32480392456055,35.36565017700195,35.85772590637207,36.61977905273437,35.4507022857666,30.142471895217895
2021-02-24,50.4823312033146,P,35.575584411621094,35.36469955444336,35.39034805297852,35.91567268371582,36.61157852172852,35.503015785217286,30.232201642990113
2021-02-25,50.197913025178785,P,34.33115768432617,35.26780395507812,35.28965454101562,35.81782779693604,36.565231781005856,35.54449100494385,30.312320775985718
2021-02-26,49.2409267480831,P,34.701637268066406,35.056915283203125,35.21840858459473,35.724257469177246,36.524589920043944,35.58702585220337,30.396174802780152
2021-03-01,49.227220656784226,P,35.33809280395508,35.0379150390625,35.210808181762694,35.654910469055174,36.50179077148437,35.62865093231201,30.48321110725403
2021-03-02,48.853092457114506,P,35.28110885620117,35.04551620483399,35.185160064697264,35.591263961791995,36.48488166809082,35.67452423095703,30.56779761314392
