Date,GRADE,GPS,OXY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-20,,,2.5540802478790283,2.5563602447509766,2.54951868057251,2.545811402797699,2.458255534172058,,
1984-03-21,,,2.565480709075928,2.5586403369903565,2.5552196979522703,2.550818979740143,2.4649438142776487,,
1984-03-22,,,2.57688307762146,2.563200902938843,2.5586402654647826,2.5536078333854677,2.4718601417541506,,
1984-03-23,,,2.611090660095215,2.5700424194335936,2.5620610237121584,2.554760420322418,2.4792374992370605,,
1984-03-26,,,2.611090660095215,2.5837250709533692,2.5677620649337767,2.5547974705696106,2.4859455108642576,,
1984-03-27,,,2.6681008338928223,2.606529188156128,2.5814447164535523,2.5621472120285036,2.4902240562438966,,
1984-03-28,,,2.7137081623077397,2.6361746788024902,2.597407507896423,2.571219575405121,2.4969764709472657,,
1984-03-29,,,2.6909050941467285,2.658979082107544,2.611089992523193,2.5785940051078797,2.5023804092407227,,
1984-03-30,,,2.9873616695404053,2.734233283996582,2.652137851715088,2.5991179227828978,2.514382824897766,,
1984-04-02,,,2.930349826812744,2.798085117340088,2.6909050941467285,2.620211887359619,2.525021848678589,,
1984-04-03,,,3.021564722061157,2.868777894973755,2.7376535415649412,2.6435861110687258,2.535923442840576,,
1984-04-04,,,3.101382255554199,2.9463127136230467,2.7912436962127685,2.6732316970825196,2.5481982946395876,,
1984-04-05,,,2.9873616695404053,3.0056040287017822,2.8322915554046633,2.6954659104347227,2.5584158277511597,,
1984-04-06,,,2.907545328140259,2.9896407604217528,2.8619370222091676,2.7119990229606628,2.567037034034729,2.403528106212616,
1984-04-09,,,2.907545328140259,2.985079860687256,2.891582489013672,2.7296722769737243,2.5761044692993162,2.4111715006828307,
1984-04-10,,,2.8733386993408203,2.9554346561431886,2.9121062755584717,2.746775496006012,2.583595328330994,2.418255250453949,
1984-04-11,,,2.747914552688598,2.884741115570068,2.9155269145965574,2.7564672112464903,2.5874621629714967,2.423867173194885,
1984-04-12,,,2.6909050941467285,2.825449800491333,2.9155269145965574,2.7633084535598753,2.591527471542358,2.428909001350403,
1984-04-13,,,2.7707200050354004,2.7980847358703613,2.893862748146057,2.7730002999305725,2.5991970539093017,2.4347489786148073,
1984-04-16,,,2.816327810287476,2.7798412322998045,2.8824605464935305,2.7866828203201295,2.607332534790039,2.4405010652542116,
1984-04-17,,,2.8049259185791016,2.766158676147461,2.860796666145325,2.7992251038551332,2.615463080406189,2.446139132976532,
1984-04-18,,,2.747914552688598,2.766158676147461,2.825449895858765,2.8083467960357664,2.6244613552093505,2.451751055717468,
1984-04-19,,,2.7251129150390625,2.7730002403259277,2.79922502040863,2.8157582879066467,2.6330035972595214,2.457134962081909,
1984-04-20,,,2.7251129150390625,2.76387882232666,2.7809817790985107,2.821459400653839,2.6406534194946287,2.4624100804328917,
1984-04-23,,,2.736513376235962,2.7479159355163576,2.763878583908081,2.8277305364608765,2.6487543869018553,2.4677991771698,
1984-04-24,,,2.7707200050354004,2.7410747528076174,2.753616714477539,2.8328614950180055,2.656647038459778,2.4736419224739077,
1984-04-25,,,2.782122611999512,2.7479163646697997,2.7570375204086304,2.836282217502594,2.664321517944336,2.4798217892646788,
1984-04-26,,,2.8505356311798096,2.7730009078979494,2.7730005741119386,2.8442637443542482,2.6735874128341677,2.4866857862472536,
1984-04-27,,,2.8049259185791016,2.788963508605957,2.7764211654663087,2.835141956806183,2.6799331378936766,2.493093686103821,
1984-04-30,,,2.827731132507324,2.8072070598602297,2.7775614976882936,2.830011022090912,2.6867349672317506,2.499952757358551,
1984-05-01,,,2.816327810287476,2.8163286209106446,2.7787016868591308,2.819749176502228,2.693754940032959,2.5068093490600587,
1984-05-02,,,2.8049259185791016,2.8208892822265623,2.7844028234481812,2.804926359653473,2.700546875,2.5135519218444826,
1984-05-03,,,2.816327810287476,2.814047718048096,2.7935243129730223,2.7963746666908262,2.7064513111114503,2.5205200552940368,
1984-05-04,,,2.8049259185791016,2.814047718048096,2.801505613327026,2.7912436962127685,2.710789051055908,2.5271510744094847,
1984-05-07,,,2.839132785797119,2.816328048706055,2.811767554283142,2.7878230690956114,2.7153647136688233,2.5340125966072082,
1984-05-08,,,2.89614200592041,2.8322908878326416,2.824309754371643,2.788963234424591,2.7228654336929323,2.541332657337189,
1984-05-09,,,2.9417519569396973,2.8596560955047607,2.8402726888656615,2.798655104637146,2.7310552549362184,2.5489972758293153,
1984-05-10,,,2.9873616695404053,2.8938628673553466,2.853955292701721,2.81347793340683,2.7399341583251955,2.5567833280563352,
1984-05-11,,,2.9189462661743164,2.91666693687439,2.8653573274612425,2.820889246463776,2.7467754173278807,2.563662123680115,
1984-05-14,,,2.964554786682129,2.9417513370513917,2.879039692878723,2.8283005952835083,2.755897102355957,2.570997004508972,
1984-05-15,,,3.0101635456085205,2.9645556449890136,2.898423266410828,2.838562476634979,2.7650187683105467,2.5787879729270937,
1984-05-16,,,3.0557732582092285,2.98735990524292,2.9235080003738405,2.8539554119110107,2.775964822769165,2.587146592140198,
1984-05-17,,,3.2610116004943848,3.042089891433716,2.967976379394531,2.8807503461837767,2.790331506729126,2.5975575947761538,
1984-05-18,,,3.169795513153076,3.092259740829468,3.0044633388519286,2.9029844760894776,2.802189755439758,2.6070564365386963,
1984-05-21,,,3.1469900608062744,3.1287467956542967,3.0352490663528444,2.923508310317993,2.8140479516983032,2.616327223777771,
1984-05-22,,,2.9873616695404053,3.1241864204406737,3.0443710327148437,2.9343403935432435,2.82316969871521,2.6244479393959046,
1984-05-23,,,2.9417519569396973,3.1013821601867675,3.0443710327148437,2.9423218607902526,2.8309231328964235,2.6315547919273374,
1984-05-24,,,2.9189462661743164,3.032969093322754,3.0375294923782348,2.945742392539978,2.838220453262329,2.638433587551117,
1984-05-25,,,2.930349826812744,2.9850799560546877,3.0386698484420775,2.9520135879516602,2.8452897882461547,2.6454264187812804,
1984-05-28,,,2.930349826812744,2.9417519092559816,3.035249352455139,2.957144522666931,2.853043236732483,2.652419250011444,
1984-05-29,,,3.067176580429077,2.957714891433716,3.040950655937195,2.9696869611740113,2.863305163383484,2.660780348777771,
1984-05-30,,,2.964554786682129,2.9622754573822023,3.0318288087844847,2.9776684045791626,2.871286644935608,2.6681152296066286,
1984-05-31,,,2.9417519569396973,2.9668365955352782,2.999902844429016,2.9839396119117736,2.8785840225219728,2.6752220821380615,
1984-06-01,,,2.953154325485229,2.9713974952697755,2.9782387256622314,2.99135103225708,2.885425295829773,2.682331397533417,
1984-06-04,,,2.953154325485229,2.9759583950042723,2.958855152130127,2.9970521092414857,2.8922665691375733,2.6891060400009157,
1984-06-05,,,2.9417519569396973,2.950873470306396,2.9542941808700562,2.99933260679245,2.8977395915985107,2.6939818239212037,
1984-06-06,,,3.067176580429077,2.971397829055786,2.9668366432189943,3.0056038379669188,2.9048089599609375,2.7008927154541014,
1984-06-07,,,3.0785775184631348,2.9987629413604733,2.982799768447876,3.0101646304130556,2.9125624084472657,2.707471408843994,
1984-06-08,,,3.044367790222168,3.0170056343078615,2.9942015647888183,3.016435706615448,2.913702530860901,2.7140426778793336,
1984-06-11,,,2.963032484054565,3.0189812660217283,2.9974698305130003,3.0163595914840697,2.9143561840057375,2.719689016342163,
1984-06-12,,,2.8816962242126465,3.0069701194763185,2.9789217948913573,3.0099362254142763,2.911558814048767,2.7237411284446718,
1984-06-13,,,2.83521580696106,2.960577964782715,2.9659878969192506,2.998908352851868,2.906235485076904,2.727216889858246,
1984-06-14,,,2.811976909637451,2.907257843017578,2.953010392189026,2.976456618309021,2.902727789878845,2.7305718088150024,
1984-06-15,,,2.7538771629333496,2.8491597175598145,2.933082675933838,2.9556607007980347,2.899654426574707,2.733345730304718,
1984-06-18,,,2.788736581802368,2.814300537109375,2.9166409015655517,2.9377480268478395,2.897278251647949,2.7366913604736327,
1984-06-19,,,2.7654972076416016,2.791060733795166,2.899015426635742,2.926654803752899,2.8951214218139647,2.739358375072479,
1984-06-20,,,2.800355672836304,2.784088706970215,2.8723333358764647,2.9195849895477295,2.896170244216919,2.7418162035942077,
1984-06-21,,,2.7654972076416016,2.774792766571045,2.8410253047943117,2.911912536621094,2.8976620864868163,2.7445947790145873,
1984-06-22,,,2.7306385040283203,2.770145034790039,2.8096523761749266,2.9019269704818726,2.896860456466675,2.7480287551879883,
1984-06-25,,,2.7190170288085938,2.7562011241912843,2.7852508306503294,2.891360330581665,2.8949142408370974,2.751123387813568,
1984-06-26,,,2.695779800415039,2.7422576427459715,2.7666591882705687,2.8727904915809632,2.8927313184738157,2.7540971994400025,
1984-06-27,,,2.672540664672852,2.7166946411132815,2.7503916740417482,2.858189785480499,2.891223840713501,2.757842597961426,
1984-06-28,,,2.7073991298675537,2.7050750255584717,2.739933896064758,2.846472144126892,2.8908695650100706,2.7619365811347962,
1984-06-29,,,2.660919189453125,2.6911311626434324,2.730638098716736,2.8318603873252868,2.889585690498352,2.7651195549964904,
1984-07-02,,,2.6260597705841064,2.672539710998535,2.7143704175949095,2.815505659580231,2.887376618385315,2.7680655026435854,
1984-07-03,,,2.602821111679077,2.6539479732513427,2.6981028079986573,2.7985591173171995,2.8840186405181885,2.770332839488983,
1984-07-04,,,2.602821111679077,2.640004062652588,2.6783493518829347,2.7753413438797,2.8804326105117797,2.772377064228058,
1984-07-05,,,2.556342601776123,2.6097927570343016,2.6574338912963866,2.749229598045349,2.874548749923706,2.7740680813789367,
1984-07-06,,,2.6260597705841064,2.602820873260498,2.6469760179519652,2.728314197063446,2.870971426963806,2.7754522824287413,
1984-07-09,,,2.7190170288085938,2.6214123249053953,2.6469760179519652,2.7161134243011475,2.8687971448898315,2.777766056060791,
1984-07-10,,,2.7306385040283203,2.646975803375244,2.6504618883132935,2.7085605382919313,2.8670833587646483,2.7804191493988037,
1984-07-11,,,2.660919189453125,2.658595418930054,2.649299740791321,2.6998457074165345,2.8642032241821287,2.7823750495910646,
1984-07-12,,,2.614441156387329,2.670215129852295,2.6400039434432983,2.6899689197540284,2.860165491104126,2.783308401107788,
1984-07-13,,,2.684159517288208,2.681835079193115,2.642327976226807,2.6864830374717714,2.857750163078308,2.7842696070671082,
1984-07-16,,,2.7190170288085938,2.681835079193115,2.6516237020492555,2.6829970598220827,2.8553478479385377,2.7853562808036805,
1984-07-17,,,2.7190170288085938,2.67951078414917,2.663243293762207,2.680673050880432,2.8518053483963013,2.787335391044617,
1984-07-18,,,2.7073991298675537,2.6888067722320557,2.6737010955810545,2.676025223731995,2.8471182918548585,2.7890867733955385,
1984-07-19,,,2.6260597705841064,2.691130495071411,2.680672812461853,2.66905335187912,2.8398922538757323,2.7899132061004637,
1984-07-20,,,2.5214831829071045,2.6585952281951903,2.6702151536941527,2.658595585823059,2.8319429922103883,2.7893592047691347,
1984-07-23,,,2.5098631381988525,2.616764450073242,2.6492997646331786,2.648137891292572,2.8228491592407225,2.78937313079834,
1984-07-24,,,2.486623525619507,2.570285749435425,2.6248982667922975,2.6376800775527953,2.8123783588409426,2.7886985635757444,
1984-07-25,,,2.405285358428955,2.509862995147705,2.59933488368988,2.6243173122406005,2.799368600845337,2.787666711807251,
1984-07-26,,,2.3936660289764404,2.463384246826172,2.5772573709487916,2.608630657196045,2.782021689414978,2.786176598072052,
1984-07-27,,,2.3239455223083496,2.423876714706421,2.5412359714508055,2.591781973838806,2.7651046895980835,2.783647222518921,
1984-07-30,,,2.300708055496216,2.3820456981658937,2.4994050741195677,2.575514388084412,2.7481790494918825,2.781113500595093,
1984-07-31,,,2.382046222686768,2.3611302375793457,2.4657079935073853,2.564475643634796,2.7360727405548095,2.77962121963501,
1984-08-01,,,2.486623525619507,2.377397871017456,2.4436304330825807,2.558665764331818,2.726970171928406,2.7789466524124147,
1984-08-02,,,2.4517645835876465,2.3890175819396973,2.4262009143829344,2.5534368634223936,2.717626538276672,2.777923495769501,
1984-08-03,,,2.486623525619507,2.4215531826019285,2.422714948654175,2.546465051174164,2.7087520122528077,2.777020900249481,
1984-08-06,,,2.5098631381988525,2.463384199142456,2.422714948654175,2.536007356643677,2.7003422784805298,2.776692757606506,
1984-08-07,,,2.4982430934906006,2.4866235733032225,2.423876905441284,2.5243875861167906,2.6889636087417603,2.776134386062622,
1984-08-08,,,2.591203451156616,2.5075395584106444,2.4424687147140505,2.5209017992019653,2.68149658203125,2.7763916134834288,
1984-08-09,,,2.660919189453125,2.5493704795837404,2.469194030761719,2.523225700855255,2.6758799266815188,2.7772319746017455,
1984-08-10,,,2.660919189453125,2.584229612350464,2.5028913974761964,2.522063684463501,2.6700352239608764,2.777730259895325,
1984-08-13,,,2.684159517288208,2.619088888168335,2.5412365436553954,2.520320808887482,2.664655327796936,2.7784609484672544,
1984-08-14,,,2.7190170288085938,2.6632436752319335,2.574933624267578,2.520320808887482,2.660200629234314,2.778970110416412,
1984-08-15,,,2.695779800415039,2.684158945083618,2.5958492517471314,2.519739842414856,2.652772693634033,2.7787908267974855,
1984-08-16,,,2.7073991298675537,2.693454933166504,2.6214127063751222,2.5238068103790283,2.6453491258621216,2.7789557671546934,
1984-08-17,,,2.672540664672852,2.695779228210449,2.640004420280457,2.531359684467316,2.6379125833511354,2.775807557106018,
1984-08-20,,,2.7073991298675537,2.7004271507263184,2.6597580194473265,2.5412364840507506,2.632799916267395,2.773578050136566,
1984-08-21,,,2.7190170288085938,2.7004271507263184,2.681835412979126,2.5528561592102053,2.629546332359314,2.7705525732040406,
1984-08-22,,,2.7538771629333496,2.7120466232299805,2.6981027841567995,2.570285749435425,2.6279195594787597,2.767077522277832,
1984-08-23,,,2.7190170288085938,2.7143702030181887,2.7039125680923464,2.5865532994270324,2.6260603618621827,2.764394075870514,
1984-08-24,,,2.7306385040283203,2.7259897708892824,2.7108844995498655,2.606887948513031,2.625595588684082,2.7626250076293943,2.5830765569210055
1984-08-27,,,2.7073991298675537,2.7259897708892824,2.7132084608078,2.627222502231598,2.6239688396453857,2.7606235456466677,2.585897523164749
1984-08-28,,,2.742258787155152,2.730638122558594,2.715532636642456,2.645233130455017,2.6235040712356565,2.759312746524811,2.58878399848938
1984-08-29,,,2.7771174907684326,2.7352861881256105,2.7236664056777955,2.6597578287124635,2.6230393075942993,2.759604775905609,2.591735974550247
1984-08-30,,,2.7306385040283203,2.7376104831695556,2.725990343093872,2.673701524734497,2.6223421335220336,2.760002110004425,2.594455555677414
1984-08-31,53.212911887349634,C,2.695779800415039,2.7306387424468994,2.728314256668091,2.6841593384742737,2.621644959449768,2.7592527079582214,2.5970008432865144
1984-09-03,53.19613972381784,C,2.695779800415039,2.7283148765563965,2.7271523237228394,2.693455171585083,2.621180214881897,2.758047227859497,2.599274146556854
1984-09-04,53.15985161022865,C,2.672027111053467,2.7142685413360597,2.7224533319473267,2.702144372463226,2.6207051610946657,2.7567182397842407,2.601428686380386
1984-09-05,53.09220169096841,B,2.636401414871216,2.686125326156616,2.7107057571411133,2.7044042706489564,2.619982376098633,2.755603108406067,2.6036770820617674
1984-09-06,53.04712448886958,B,2.660152673721313,2.672028160095215,2.7048193216323853,2.704365944862366,2.619037446975708,2.7549535059928894,2.6060442340373995
1984-09-07,53.009779705408,B,2.6245243549346924,2.6577770709991455,2.6942079067230225,2.702546203136444,2.6183095502853395,2.7539476203918456,2.6081788504123686
1984-09-10,52.98515596847665,B,2.636401414871216,2.645901393890381,2.6871081352233888,2.7001582980155945,2.6185163831710816,2.752946500778198,2.610372838973999
1984-09-11,52.99067992319047,B,2.683901786804199,2.6482763290405273,2.6812724351882933,2.698402535915375,2.620137996673584,2.752078318595886,2.6128601205348967
1984-09-12,53.04168967169945,P,2.731406688690185,2.667277383804321,2.6767013549804686,2.7001838803291323,2.6227097082138062,2.751571159362793,2.615696474313736
1984-09-13,53.09925942864414,P,2.7789077758789062,2.6910284042358397,2.6815282821655275,2.7037593126296997,2.6271610116958617,2.750854880809784,2.6187703335285186
1984-09-14,53.18492773205654,A,2.8026609420776367,2.7266557216644287,2.692216396331787,2.710265326499939,2.6306930351257325,2.7508322310447695,2.621962958574295
1984-09-17,53.25955671128105,A,2.814535140991211,2.762282466888428,2.704091930389404,2.715622127056122,2.632603397369385,2.7507002711296082,2.6253265142440796
1984-09-18,53.292531095763366,A,2.767033576965332,2.7789088249206544,2.7135925769805906,2.718022954463959,2.633331298828125,2.7502073287963866,2.6285083389282224
1984-09-19,53.29679811989133,A,2.7551581859588623,2.7836591243743896,2.7254682540893556,2.718087005615234,2.6352160787582397,2.749709651470184,2.6316307866573334
1984-09-20,53.273334097642014,A,2.743281841278076,2.7765339374542237,2.733781170845032,2.7193002462387086,2.6377928924560545,2.7489791917800903,2.6347496235370635
1984-09-21,53.20173535507765,A,2.683901786804199,2.752782106399536,2.7397189140319824,2.7169634103775024,2.6377877378463745,2.7477689504623415,2.637460012435913
1984-09-24,53.13933952111773,A,2.7076547145843506,2.731406021118164,2.746844244003296,2.716976189613342,2.6375604915618895,2.746454169750214,2.640233383178711
1984-09-25,53.12700736974694,A,2.7789077758789062,2.733780860900879,2.7563448429107664,2.71880863904953,2.638758306503296,2.7452818274497988,2.643307242393494
1984-09-26,53.112822360858765,A,2.7789077758789062,2.7385307788848876,2.7610949516296386,2.718898153305054,2.640188479423523,2.7436533856391905,2.646325330734253
1984-09-27,53.14810786185945,A,2.8739144802093506,2.7646573066711424,2.7705956220626833,2.7260619521141054,2.645145573616028,2.7425189137458803,2.6496511209011078
1984-09-28,53.23909796479924,A,2.897666454315185,2.80741024017334,2.7800961732864375,2.7361562848091125,2.6526692390441893,2.7423061156272888,2.6529841196537016
1984-10-01,53.319478322880684,A,2.897666454315185,2.845412588119507,2.7884093046188356,2.7462506175041197,2.660425305366516,2.7416372323036193,2.656317118406296
1984-10-02,53.380282975390465,A,2.921416521072388,2.873914337158203,2.803847599029541,2.7587200880050657,2.6691211652755737,2.740749762058258,2.6597688674926756
1984-10-03,53.46462526031851,A,2.9451684951782227,2.9071664810180664,2.8228486299514772,2.774158442020416,2.679918828010559,2.739643714427948,2.663395153284073
1984-10-04,53.47567441191244,A,2.921416521072388,2.9166668891906737,2.8406620979309083,2.78722163438797,2.690473837852478,2.736247763633728,2.6669026792049406
1984-10-05,53.464221035215395,A,2.897666454315185,2.9166668891906737,2.862038564682007,2.8008787393569947,2.701948256492615,2.733526473045349,2.670291454792023
1984-10-08,53.44779423949419,A,2.8739144802093506,2.911916494369507,2.8786645412445067,2.8127543926239014,2.7134123849868774,2.73079571723938,2.6735614705085755
1984-10-09,53.433186331783446,A,2.9095404148101807,2.9095412731170653,2.8917278051376343,2.8240363240242004,2.7239622688293457,2.7300175046920776,2.677232722043991
1984-10-10,53.390468630090545,A,2.9095404148101807,2.902415657043457,2.904791069030762,2.8329430103302,2.732420606613159,2.7296953892707823,2.68062509059906
1984-10-11,53.388942308482605,A,2.9451684951782227,2.907166051864624,2.911916470527649,2.841256046295166,2.742288684844971,2.7299576115608217,2.684195599555969
1984-10-12,53.38069474184348,A,2.9451684951782227,2.9166664600372316,2.9166666746139525,2.8483814239501952,2.751459584236145,2.7301057982444763,2.6877661085128786
1984-10-15,53.40387898655502,A,2.9926700592041016,2.9404175758361815,2.926167035102844,2.8572881698608397,2.76111572265625,2.73072900056839,2.691574125289917
1984-10-16,53.37413727342295,A,2.9095404148101807,2.9404175758361815,2.9249794244766236,2.8644135117530825,2.7693416690826416,2.729152638912201,2.6949664938449858
1984-10-17,53.28952082000351,A,2.7551581859588623,2.909541130065918,2.9059783935546877,2.8644135117530825,2.7726207637786864,2.727058672904968,2.6975869512557984
1984-10-18,53.186415099727895,P,2.743281841278076,2.8691637992858885,2.888164925575256,2.8644135117530825,2.7742680168151854,2.725073971748352,2.7001480269432068
