Date,GRADE,GPS,PH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-11,,,3.3140456676483154,3.3208783149719237,3.269629883766174,3.1716888904571534,,,
1984-01-12,,,3.336822271347046,3.329989433288574,3.2855738401412964,3.18364679813385,,,
1984-01-13,,,3.2343249320983887,3.3094899654388428,3.284434986114502,3.193326950073242,,,
1984-01-16,,,3.2343249320983887,3.291268014907837,3.2832961320877074,3.2012988924980164,,,
1984-01-17,,,3.188772439956665,3.261658048629761,3.285573863983154,3.208131957054138,,,
1984-01-18,,,3.268493175506592,3.252547550201416,3.2867129325866697,3.221228849887848,,,
1984-01-19,,,3.245713472366333,3.2343257904052733,3.282157611846924,3.228631317615509,,,
1984-01-20,,,3.188772439956665,3.225215291976929,3.2673526287078856,3.234325635433197,,,
1984-01-23,,,3.154608249664306,3.209271955490112,3.2502699851989747,3.238311743736267,,,
1984-01-24,,,3.12044095993042,3.195605659484863,3.228631854057312,3.2405894875526426,,,
1984-01-25,,,3.0748860836029053,3.156884241104126,3.204715895652771,3.2371728897094725,,,
1984-01-26,,,2.9610040187835693,3.099942350387573,3.1671340703964233,3.22635395526886,,,
1984-01-27,,,2.9382259845733643,3.049833059310913,3.1375241756439207,3.2109795808792114,3.1723724222183227,,
1984-01-30,,,2.8243401050567627,2.9837794303894043,3.096525692939758,3.189910912513733,3.171461372375488,,
1984-01-31,,,2.8698925971984863,2.9336697578430178,3.0646377086639403,3.1751057863235475,3.16872811794281,,
1984-02-01,,,2.904059648513794,2.899504470825195,3.0281943559646605,3.157453644275665,3.164856028556824,,
1984-02-02,,,2.949613094329834,2.8972262859344484,2.9985843181610106,3.1403709650039673,3.1618950080871584,,
1984-02-03,,,2.9610040187835693,2.9017818927764893,2.975807476043701,3.1215800523757933,3.157111873626709,,
1984-02-06,,,2.88128399848938,2.913170671463013,2.9484750509262083,3.0993725180625917,3.1491399717330935,,
1984-02-07,,,2.8243401050567627,2.904060173034668,2.9188649654388428,3.0737484097480774,3.141623558998108,,
1984-02-08,,,2.8243401050567627,2.8881162643432616,2.8938103675842286,3.0492631316185,3.1329683113098143,,
1984-02-09,,,2.812952041625977,2.8607840538024902,2.8790051698684693,3.0230696201324463,3.1240853023529054,,
1984-02-10,,,2.8243401050567627,2.833451271057129,2.867616581916809,3.002570378780365,3.115202240943909,,
1984-02-13,,,2.8471174240112305,2.826617956161499,2.8698943138122557,2.983210003376007,3.107913613319397,,
1984-02-14,,,2.8243401050567627,2.826617956161499,2.8653390645980834,2.964988386631012,3.09994167804718,,
1984-02-15,,,2.8698925971984863,2.8357284545898436,2.861922359466553,2.945058357715607,3.092197480201721,,
1984-02-16,,,2.8357303142547607,2.8402841091156006,2.8505340814590454,2.924559199810028,3.0844533491134642,,
1984-02-17,,,2.8243401050567627,2.8402841091156006,2.8368676900863647,2.906337583065033,3.076709175109863,,
1984-02-20,,,2.8243401050567627,2.835728645324707,2.831173300743103,2.8898241758346557,3.068509478569031,,
1984-02-21,,,2.812952041625977,2.83345103263855,2.8300344944000244,2.8744497299194336,3.060993070602417,,
1984-02-22,,,2.8243401050567627,2.8243405342102053,2.8300344944000244,2.8619224309921263,3.054387707710266,,
1984-02-23,,,2.710455894470215,2.799285650253296,2.8197848796844482,2.8493950247764586,3.046643543243408,,
1984-02-24,,,2.7673990726470947,2.7878974437713624,2.8140907764434813,2.840853679180145,3.0411770868301393,,
1984-02-27,,,2.8243401050567627,2.7878974437713624,2.8118130445480345,2.840853679180145,3.0361661672592164,,
1984-02-28,,,2.812952041625977,2.787897443771363,2.810674238204956,2.83800665140152,3.031382985115051,,
1984-02-29,,,2.812952041625977,2.785619831085205,2.804980182647705,2.833451271057129,3.027510919570923,,
1984-03-01,,,2.8015644550323486,2.803841543197632,2.801563596725464,2.8260488390922545,3.0215889263153075,,
1984-03-02,,,2.7901771068573,2.808397150039673,2.7981472969055177,2.817507493495941,3.0158947467803956,,
1984-03-05,,,2.7901771068573,2.8015645503997804,2.7947309970855714,2.812952148914337,3.0102005672454832,,
1984-03-06,,,2.7787868976593018,2.7947315216064452,2.791314482688904,2.810674488544464,3.0042785835266113,,
1984-03-07,,,2.6990675926208496,2.77195463180542,2.7787872314453126,2.8044108629226683,2.9953955745697023,,
1984-03-08,,,2.6193478107452397,2.735511302947998,2.769676423072815,2.7947306513786314,2.9842348766326903,,
1984-03-09,,,2.607960700988769,2.699068021774292,2.7537325859069823,2.783911681175232,2.971479821205139,,
1984-03-12,,,2.7332334518432617,2.6876792907714844,2.744621920585632,2.7782174825668333,2.9612302207946777,,
1984-03-13,,,2.812952041625977,2.6945123195648195,2.744621920585632,2.777648079395294,2.954169359207153,,
1984-03-14,,,2.7787868976593018,2.7104561805725096,2.741205406188965,2.773092794418335,2.9446030473709106,,
1984-03-15,,,2.8243401050567627,2.7514546394348143,2.743482971191406,2.772523283958435,2.93526451587677,,
1984-03-16,,,2.9610040187835693,2.8220633029937745,2.760565662384033,2.7793564796447754,2.9277481508255003,,
1984-03-19,,,2.9610040187835693,2.8676174163818358,2.77764835357666,2.7861896753311157,2.9204595375061033,,
1984-03-20,,,3.006555318832397,2.90633807182312,2.8004251956939696,2.795869839191437,2.9138541984558106,,
1984-03-21,,,2.915447950363159,2.9336702823638916,2.8220632314682006,2.8004252314567566,2.9058822441101073,,
1984-03-22,,,2.8698925971984863,2.942780780792236,2.847117710113525,2.8083970665931703,2.896543650627136,,
1984-03-23,,,2.7787868976593018,2.906337356567383,2.8642003297805787,2.8089664578437805,2.8874328899383546,,
1984-03-26,,,2.8015644550323486,2.874449443817139,2.8710334300994873,2.8078276753425597,2.8787776803970337,,
1984-03-27,,,2.915447950363159,2.856227970123291,2.8812830209732057,2.812952470779419,2.8733111906051634,,
1984-03-28,,,3.0521111488342285,2.883560609817505,2.9086154460906983,2.8249104261398315,2.8689835500717162,,
1984-03-29,,,3.0862762928009038,2.926837348937988,2.9348090648651124,2.8391460180282593,2.8657948064804075,,
1984-03-30,,,3.0521111488342285,2.9815021991729735,2.9439197778701782,2.852242720127106,2.863061580657959,,
1984-04-02,,,3.0293328762054443,3.0270558834075927,2.9507526636123655,2.864200508594513,2.8605560731887816,,
1984-04-03,,,3.0976641178131104,3.063499116897583,2.959863543510437,2.8801443696022035,2.8601005363464354,,
1984-04-04,,,3.154608249664306,3.0839985370635987,2.9837795734405517,2.902921402454376,2.8616949796676634,,
1984-04-05,,,3.154608249664306,3.0976649284362794,3.012251138687134,2.9296844244003295,2.8655670642852784,,
1984-04-06,,,3.131828784942627,3.113608455657959,3.0475553274154663,2.9558778285980223,2.8694391202926637,3.020905771255493,
1984-04-09,,,3.1432180404663086,3.1363854885101317,3.0817206859588624,2.9763770580291746,2.8758166790008546,3.0236390256881713,
1984-04-10,,,3.131828784942627,3.143218421936035,3.103358769416809,2.9923208951950073,2.881055402755737,3.0248917603492735,
1984-04-11,,,3.12044095993042,3.136384963989258,3.110191750526428,3.0094035983085634,2.88538302898407,3.0251195287704467,
1984-04-12,,,3.154608249664306,3.136384963989258,3.1170249462127684,3.0259170055389406,2.8894829320907593,3.0256889700889587,
1984-04-13,,,3.12044095993042,3.1341073989868162,3.123857927322388,3.033888852596283,2.892671670913696,3.0248917722702027,
1984-04-16,,,3.188772439956665,3.1432182788848877,3.1398018836975097,3.045277273654938,2.898821439743042,3.0239807057380674,
1984-04-17,,,3.177382707595825,3.1523290634155274,3.1477737426757812,3.053818643093109,2.9058822917938234,3.0237529253959656,
1984-04-18,,,3.2115488052368164,3.1705506324768065,3.153467798233032,3.068623685836792,2.9136264657974245,3.0232973885536194,
1984-04-19,,,3.2571024894714355,3.1910494804382323,3.1637172222137453,3.0879841804504395,2.9225094747543334,3.0232973885536194,
1984-04-20,,,3.2571024894714355,3.2183817863464355,3.176244592666626,3.111899960041046,2.931164722442627,3.023183481693268,
1984-04-23,,,3.1659951210021973,3.213826322555542,3.178522300720215,3.1301214933395385,2.9375422763824464,3.0227279448509217,
1984-04-24,,,3.2001607418060303,3.218381929397583,3.1853554964065554,3.144357132911682,2.9450586891174315,3.0225001835823058,
1984-04-25,,,3.1432180404663086,3.2047157764434813,3.187633204460144,3.148912477493286,2.9505251979827882,3.0213613390922545,
1984-04-26,,,3.154608249664306,3.1842169284820554,3.187633204460144,3.152329075336456,2.956902756690979,3.0206780529022215,
1984-04-27,,,3.2001607418060303,3.1728285789489745,3.195605182647705,3.159731554985046,2.9644191694259643,3.020564172267914,
1984-04-30,,,3.2229368686676025,3.184216928482056,3.1990216255187987,3.1694117546081544,2.9723911046981812,3.020450291633606,
1984-05-01,,,3.245713472366333,3.193327474594116,3.2058547019958494,3.1768142223358153,2.9810463333129884,3.0210197019577025,
1984-05-02,,,3.279879093170166,3.220659685134888,3.2126877307891846,3.1830777645111086,2.9901571130752562,3.022272410392761,
1984-05-03,,,3.2115488052368164,3.2320477962493896,3.2081323623657227,3.185924792289734,3.0001789712905884,3.023411257266998,
1984-05-04,,,3.154608249664306,3.222937297821045,3.1978829383850096,3.187063765525818,3.0079231548309324,3.024550120830536,
1984-05-07,,,3.0976641178131104,3.1978827476501466,3.191049838066101,3.184786069393158,3.0133896350860594,3.024777901172638,
1984-05-08,,,3.0521111488342285,3.1591622829437256,3.176244878768921,3.180800187587738,3.0181728172302247,3.024777901172638,
1984-05-09,,,3.006555318832397,3.104497528076172,3.1625786066055293,3.175105905532837,3.022044882774353,3.024777901172638,
1984-05-10,,,2.983778715133667,3.058943510055542,3.1454956531524654,3.166564428806305,3.0256891679763793,3.0236390471458434,
1984-05-11,,,3.006555318832397,3.02933292388916,3.126135110855102,3.160870146751404,3.0300167322158815,3.0229557394981383,
1984-05-14,,,2.915447950363159,2.9928896903991697,3.095386219024658,3.1472039222717285,3.0325221490859984,3.021361358165741,
1984-05-15,,,2.892669916152954,2.961001443862915,3.06008186340332,3.132968282699585,3.0347998094558717,3.0195391964912415,
1984-05-16,,,2.926835775375366,2.9450575351715087,3.02477753162384,3.1187326312065125,3.039355173110962,3.017375373840332,
1984-05-17,,,2.9610040187835693,2.9405025959014894,2.9997230529785153,3.1039277076721192,3.0461882972717285,3.0152115869522094,
1984-05-18,,,2.926835775375366,2.924558687210083,2.9769458055496214,3.0874143719673155,3.0525657987594603,3.0120228099823,
1984-05-21,,,2.8015644550323486,2.901781988143921,2.9473358392715454,3.0691928386688234,3.0539324188232424,3.00758131980896,
1984-05-22,,,2.676290512084961,2.858506107330322,2.9097537755966187,3.0429993271827698,3.051199188232422,3.0026842737197876,
1984-05-23,,,2.7332334518432617,2.819785642623901,2.882421588897705,3.0225000977516174,3.050288119316101,2.997445583343506,
1984-05-24,,,2.664903163909912,2.76056547164917,2.8505340337753298,2.998014843463898,3.047099380493164,2.991181948184967,
1984-05-25,,,2.6193478107452397,2.6990678787231444,2.8118132829666136,2.968974196910858,3.0402662563323974,2.984007203578949,
1984-05-28,,,2.6193478107452397,2.662624549865723,2.782203269004822,2.93879474401474,3.033433132171631,2.976946334838867,
1984-05-29,,,2.653513193130493,2.6580690860748293,2.7582875967025755,2.909184730052948,3.026372289657593,2.9701132440567015,
1984-05-30,,,2.642125129699707,2.639847421646118,2.72981653213501,2.877297031879425,3.0209058332443237,2.9633940386772157,
1984-05-31,,,2.7332334518432617,2.653513479232788,2.707039475440979,2.853381264209747,3.018172650337219,2.9573581504821775,
1984-06-01,,,2.7901771068573,2.6876793384552,2.693373608589172,2.835159707069397,3.018400454521179,2.952916672229767,
1984-06-04,,,2.8357303142547607,2.7309558391571045,2.6967901945114137,2.8220630168914793,3.0190837717056276,2.9489307260513304,
1984-06-05,,,2.858505725860596,2.771954345703125,2.7150117158889775,2.8123827457427977,3.0179449272155763,2.94562805891037,
1984-06-06,,,2.8471174240112305,2.8129528045654295,2.7264001131057745,2.8044108510017396,3.013845052719116,2.941414301395416,
1984-06-07,,,2.915447950363159,2.8493957042694094,2.751454591751099,2.800994312763214,3.0104284858703614,2.9381116461753845,
1984-06-08,,,2.858505725860596,2.8630614280700684,2.7753703832626346,2.793591833114624,3.0065563774108885,2.9348089790344236,
1984-06-11,,,2.7787868976593018,2.8516727447509767,2.7913142919540403,2.786758780479431,3.0015454578399656,2.9310507655143736,
1984-06-12,,,2.7787868976593018,2.835728979110718,2.8038416624069216,2.7810646295547485,2.9951679134368896,2.9276342248916625,
1984-06-13,,,2.710455894470215,2.8083966732025147,2.8106747388839723,2.770245635509491,2.986284866333008,2.923989923000336,
1984-06-14,,,2.687677383422852,2.7628425598144535,2.806119132041931,2.756579303741455,2.976946249008179,2.9212566566467286,
1984-06-15,,,2.687677383422852,2.7286768913269044,2.795869159698486,2.744621384143829,2.968063220977783,2.9187511706352236,
1984-06-18,,,2.7673990726470947,2.726399326324463,2.7890360355377197,2.7429131150245665,2.960546841621399,2.9181817603111266,
1984-06-19,,,2.8243401050567627,2.735509967803955,2.7856194734573365,2.7503155946731566,2.9543970680236815,2.9177262353897095,
1984-06-20,,,2.756010055541992,2.7446208000183105,2.7765087366104124,2.7514544248580934,2.947108449935913,2.9162457394599914,
1984-06-21,,,2.6990675926208496,2.7468988418579103,2.7548707008361815,2.75316264629364,2.937997636795044,2.9137402844429015,
1984-06-22,,,2.756010055541992,2.7605653762817384,2.7446211338043214,2.759995758533478,2.9307090187072755,2.911690344810486,
1984-06-25,,,2.7332334518432617,2.7537322521209715,2.7400657892227174,2.765690040588379,2.9215982389450073,2.9102098393440246,
1984-06-26,,,2.7332334518432617,2.7355109214782716,2.7355104446411134,2.7696760535240172,2.912715253829956,2.9092987728118898,
1984-06-27,,,2.710455894470215,2.726400089263916,2.7355104446411134,2.7730925917625426,2.902693395614624,2.908159930706024,
1984-06-28,,,2.7218456268310547,2.730955696105957,2.7389272689819335,2.7725232005119325,2.8919882583618164,2.907248866558075,
1984-06-29,,,2.7446205615997314,2.7286777973175047,2.7446215867996218,2.770245373249054,2.8817386198043824,2.9064516711235044,
1984-07-02,,,2.710455894470215,2.7241222858428955,2.7389272689819335,2.763981652259827,2.8726278352737427,2.9050850558280943,
1984-07-03,,,2.664903163909912,2.7104562282562257,2.7229835748672486,2.7543015241622926,2.8619226837158203,2.903490686416626,
1984-07-04,,,2.664903163909912,2.701345682144165,2.7138728857040406,2.7451908111572267,2.8523563861846926,2.9014407920837404,
1984-07-05,,,2.653513193130493,2.6876791954040526,2.709317445755005,2.732094073295593,2.842334485054016,2.8996186208724977,
1984-07-06,,,2.642125129699707,2.6671801090240477,2.697928953170776,2.721275043487549,2.8311737728118898,2.897796471118927,
1984-07-09,,,2.573793888092041,2.6398477077484133,2.6819849967956544,2.711025393009186,2.8181909132003784,2.89529100894928,
1984-07-10,,,2.551016330718994,2.6170703411102294,2.6637632846832275,2.6996368646621702,2.8042969703674316,2.89267165184021,
1984-07-11,,,2.471299648284912,2.5783496379852293,2.639847660064697,2.6876790523529053,2.7881253814697264,2.8891412472724913,
1984-07-12,,,2.494074583053589,2.5464619159698487,2.6170705556869507,2.6779989123344423,2.773775897026062,2.886977434158325,
1984-07-13,,,2.494074583053589,2.516851806640625,2.5920159578323365,2.668318772315979,2.7605652236938476,2.88424418926239,
1984-07-16,,,2.3004720211029053,2.4621874332427978,2.5510175704956053,2.6449724197387696,2.7446213817596434,2.8790055084228516,
1984-07-17,,,2.3915789127349854,2.4302999496459963,2.5236851453781126,2.623334360122681,2.731410737037659,2.8747917771339417,
1984-07-18,,,2.3915789127349854,2.4143558025360106,2.49635272026062,2.6051128029823305,2.7191112089157103,2.870578045845032,
1984-07-19,,,2.380189895629883,2.3915788650512697,2.469020390510559,2.589168918132782,2.707039432525635,2.866364300251007,
1984-07-20,,,2.3574135303497314,2.364246654510498,2.4405492305755616,2.569239091873169,2.6940565967559813,2.8620366644859314,
1984-07-23,,,2.414355516433716,2.38702335357666,2.424605393409729,2.5532951951026917,2.6840347480773925,2.8582784485816957,
1984-07-24,,,2.4029667377471924,2.3893009185791017,2.4098004341125487,2.5367818593978884,2.6742406845092774,2.8545202469825743,
1984-07-25,,,2.425745010375977,2.3961341381073,2.405244970321655,2.522546315193176,2.6642188692092894,2.851787021160126,
1984-07-26,,,2.414355516433716,2.4029672622680662,2.397273063659668,2.5071718096733093,2.6532858991622925,2.8497370982170107,
1984-07-27,,,2.471299648284912,2.4257444858551027,2.3949955701828003,2.493505764007568,2.6441751766204833,2.848370487689972,
1984-07-30,,,2.5054633617401123,2.4439660549163817,2.415494704246521,2.4832561373710633,2.6382531547546386,2.8460927867889403,
1984-07-31,,,2.516850709915161,2.4667428493499757,2.4280218839645387,2.475853514671326,2.635064358711243,2.8431317734718324,
1984-08-01,,,2.5054633617401123,2.4826865196228027,2.4394103288650513,2.4678815245628356,2.6305089569091797,2.84039853811264,
1984-08-02,,,2.676290512084961,2.5350735187530518,2.469020390510559,2.469020390510559,2.6307367038726808,2.8389180421829225,
1984-08-03,,,2.915447950363159,2.623903179168701,2.5248238325119017,2.482686531543732,2.636658706665039,2.838462481498718,
1984-08-06,,,2.7673990726470947,2.6762903213500975,2.56012818813324,2.4923667907714844,2.639619731903076,2.8365264320373536,
1984-08-07,,,2.7446205615997314,2.721844291687012,2.5942935705184937,2.5020470023155212,2.641441879272461,2.833907084465027,
1984-08-08,,,2.710455894470215,2.762842798233032,2.6227646589279177,2.514004814624786,2.642808494567871,2.8318571639060974,
1984-08-09,,,2.7332334518432617,2.7742313861846926,2.654652452468872,2.52596275806427,2.642808494567871,2.830490572452545,
1984-08-10,,,2.7673990726470947,2.7446216106414796,2.6842623949050903,2.5396289825439453,2.642352933883667,2.830376694202423,
1984-08-13,,,2.812952041625977,2.753732204437256,2.7150112628936767,2.565252983570099,2.641897368431091,2.8304905700683594,
1984-08-14,,,2.858505725860596,2.776509237289429,2.74917676448822,2.5885993242263794,2.641897368431091,2.8299211478233337,
1984-08-15,,,2.858505725860596,2.8061192035675053,2.7844810009002687,2.61194566488266,2.6421251344680785,2.8279850935935973,
1984-08-16,,,2.858505725860596,2.831173658370972,2.8027025222778326,2.6358614563941956,2.640986289978027,2.8257073879241945,
1984-08-17,,,2.972391128540039,2.8721720695495607,2.8083968400955204,2.666610336303711,2.643263998031616,2.8249101877212524,
1984-08-20,,,2.995167732238769,2.9086152076721192,2.8311737060546873,2.695650947093964,2.6475916147232055,2.8245685362815856,
1984-08-21,,,3.12044095993042,2.961002254486084,2.868755745887756,2.731524658203125,2.6544246959686277,2.8247963047027587,
1984-08-22,,,3.1659951210021973,3.0225001335144044,2.9143096685409544,2.768537163734436,2.6635354804992675,2.8249101734161375,
1984-08-23,,,3.154608249664306,3.0817206382751463,2.956447148323059,2.8055498003959656,2.6728740978240966,2.8249101734161375,
1984-08-24,,,3.1659951210021973,3.120441436767578,2.9963067531585694,2.8402845740318297,2.6824404525756838,2.8252518367767334,2.923078804016113
1984-08-27,,,3.0976641178131104,3.140940713882446,3.024777960777283,2.8698946118354796,2.6890457534790038,2.8247962975502015,2.9242176616191866
1984-08-28,,,3.0976641178131104,3.1363853454589843,3.048693799972534,2.898935282230377,2.6945122337341307,2.824454650878906,2.92467320561409
1984-08-29,,,3.063499212265014,3.115886163711548,3.069193148612976,2.926837074756622,2.7006620168685913,2.8238852334022524,2.9245023810863495
1984-08-30,,,2.983778715133667,3.08172025680542,3.081720447540283,2.9422114849090577,2.706356239318848,2.8221769380569457,2.9239329540729524
1984-08-31,41.275408894220774,A,3.0293328762054443,3.0543878078460693,3.0874146223068233,2.947905731201172,2.7118226957321165,2.821265857219696,2.923078814744949
1984-09-03,41.24844851522217,C,3.0293328762054443,3.040721559524536,3.0908311367034913,2.9610024213790895,2.7177446842193604,2.8196714615821836,2.9218260836601258
1984-09-04,41.22986473635849,C,3.040721893310547,3.0293331146240234,3.082859230041504,2.97580748796463,2.723894453048706,2.818304853439331,2.921028889417648
1984-09-05,41.21272143760386,B,3.006555318832397,3.0179443359374996,3.066915249824524,2.9906124591827394,2.7298164415359496,2.8162549185752868,2.9197761535644533
1984-09-06,41.20848325902018,B,2.995167732238769,3.0202221393585207,3.05097119808197,3.0037091732025147,2.735282883644104,2.81363557100296,2.91846647977829
1984-09-07,41.203710088042165,B,2.983778715133667,3.011111307144165,3.032749557495117,3.0145281553268433,2.740066046714783,2.8109023332595826,2.917042907476425
1984-09-10,41.197394769024605,B,2.972391128540039,2.999722957611084,3.0202222585678102,3.0225001096725466,2.745304751396179,2.808966293334961,2.915847119092941
1984-09-11,41.18158519507973,B,2.904059648513794,2.9723905086517335,3.0008618116378782,3.0247778058052064,2.7500878810882567,2.8060052824020385,2.914252732992172
1984-09-12,41.173772356351265,B,2.915447950363159,2.9541690349578857,2.986056685447693,3.0276249170303347,2.755098776817322,2.803727581501007,2.912544460296631
1984-09-13,41.16255277827166,B,2.8698925971984863,2.929114007949829,2.9746680736541746,3.028194260597229,2.7594263648986814,2.800880424976349,2.9107792389392855
1984-09-14,41.165242940778974,B,2.972391128540039,2.9268364906311035,2.968973898887634,3.028194260597229,2.7660316848754882,2.7986027288436888,2.9095834505558016
1984-09-17,41.16377610287629,B,2.949613094329834,2.9222808837890626,2.961001920700073,3.0259165287017824,2.773548069000244,2.7958694911003112,2.9081598913669584
1984-09-18,41.18490349337095,B,3.0521111488342285,2.9518911838531494,2.9621408462524412,3.0225000381469727,2.783569965362549,2.7939334678649903,2.9074765849113464
1984-09-19,41.198729004683614,B,3.017944574356079,2.9723905086517335,2.9632797718048094,3.015097510814667,2.794502863883972,2.7913141226768494,2.9067932665348053
1984-09-20,41.21877375524965,B,3.017944574356079,3.002000904083252,2.9655574560165405,3.0082643270492553,2.804980263710022,2.789378080368042,2.90639466881752
1984-09-21,41.22712145915337,C,3.017944574356079,3.01111159324646,2.9689740419387816,3.0008617997169496,2.8154576635360717,2.78801144361496,2.9062807822227477
1984-09-24,41.24080024792213,C,2.995167732238769,3.020222520828247,2.971251702308655,2.9957369804382323,2.829351577758789,2.786986479759216,2.905882190465927
1984-09-25,41.23876755049358,C,2.995167732238769,3.0088338375091555,2.9803625106811524,2.9906121611595156,2.8414233541488647,2.7864170455932618,2.90559747338295
1984-09-26,41.24582515269017,C,3.017944574356079,3.0088338375091555,2.9906121730804442,2.988334429264069,2.8539506673812864,2.7865309381484984,2.9056544196605683
1984-09-27,41.24724953497534,B,2.983778715133667,3.002000665664673,3.0020007848739625,2.988334429264069,2.8660224437713624,2.7865309381484984,2.905084992647171
1984-09-28,41.24794098235555,B,2.983778715133667,2.9951674938201904,3.003139543533325,2.98605672121048,2.878549747467041,2.786303172111511,2.904629455804825
1984-10-01,41.24318200668224,B,2.949613094329834,2.9860565662384033,3.003139543533325,2.982070732116699,2.8892548990249636,2.786644823551178,2.9040030908584593
1984-10-02,41.226302673618974,B,2.8471174240112305,2.9564465045928956,2.9826401710510253,2.9723905086517335,2.898137912750244,2.7861892986297607,2.902864247560501
1984-10-03,41.20419177782056,B,2.858505725860596,2.924558734893799,2.966696286201477,2.9649880290031434,2.9067931270599363,2.785505998134613,2.9014406859874726
1984-10-04,41.18226445430074,B,2.8357303142547607,2.8949490547180177,2.9484748601913453,2.9570161581039427,2.9152206230163573,2.784253261089325,2.899732424020767
1984-10-05,41.15397144348099,B,2.7673990726470947,2.851673126220703,2.9234203100204468,2.946197175979614,2.921142611503601,2.7826588940620423,2.897340852022171
1984-10-08,41.127129907433904,B,2.7332334518432617,2.8083971977233886,2.897226881980896,2.9342392921447753,2.9256980133056643,2.7819755840301514,2.8947784519195556
1984-10-09,41.122748541543984,B,2.7332334518432617,2.785620403289795,2.871033453941345,2.925697982311249,2.9300256681442263,2.7825450134277343,2.892614643573761
1984-10-10,41.10808061615537,B,2.676290512084961,2.749177360534668,2.8368680477142334,2.913740110397339,2.933442211151123,2.7819755840301514,2.8897105836868286
1984-10-11,41.09162769648624,B,2.642125129699707,2.7104563236236574,2.8027026891708373,2.9023517370224,2.932758903503418,2.781747803688049,2.8864648759365084
1984-10-12,41.091273300658834,P,2.7218456268310547,2.7013456344604494,2.7765093803405763,2.889824461936951,2.9288868570327757,2.7827727818489074,2.883389992713928
1984-10-15,41.10110242425541,P,2.756010055541992,2.705900955200195,2.757149076461792,2.8801443099975588,2.928659076690674,2.784139404296875,2.880542869567871
1984-10-16,41.10634581326512,B,2.7787868976593018,2.715011644363403,2.750316023826599,2.8664780974388124,2.9293424034118654,2.785392141342163,2.8777526926994326
1984-10-17,41.12775697457063,B,2.8015644550323486,2.7400664329528808,2.7446218967437743,2.8556590914726256,2.931164574623108,2.7869865345954894,2.8751902866363523
1984-10-18,41.15992177752414,P,2.858505725860596,2.7833425521850588,2.746899437904358,2.8476871490478515,2.9336700201034547,2.788239257335663,2.8727987039089204
